osmid,ref,name,highway,oneway,reversed,length,junction,geometry,bridge
181350495,EN 213,Rua do Tramagal,primary,False,True,16.378,,"LINESTRING (-7.3106191 41.6044434, -7.3104856 41.6043351)",
109468372,EN 213,,primary,True,False,30.345999999999997,roundabout,"LINESTRING (-7.3106191 41.6044434, -7.31058 41.6044783, -7.310559 41.6045209, -7.3105585 41.6045664, -7.3105785 41.6046094, -7.3106168 41.6046448, -7.3106687 41.6046684)",
178069317,EN 213,,primary,True,False,23.886000000000003,,"LINESTRING (-7.3128207 41.6112059, -7.3128605 41.611191, -7.3129011 41.6111809, -7.3129951 41.6111649, -7.3130982 41.6111572)",
100155319,EN 213,Avenida Doutor Francisco Sá Carneiro,primary,False,False,18.684,,"LINESTRING (-7.3131231 41.6099003, -7.3131191 41.6100683)",
100155319,EN 213,Avenida Doutor Francisco Sá Carneiro,primary,False,True,129.227,,"LINESTRING (-7.3131231 41.6099003, -7.3131383 41.6097148, -7.3131556 41.6095035, -7.3132014 41.6088707, -7.3132109 41.60874)",
"[967058058, 177920702]",,,residential,False,True,62.481,,"LINESTRING (-7.3131231 41.6099003, -7.3132484 41.6098766, -7.3133266 41.6098676, -7.3134064 41.6098615, -7.3134936 41.6098578, -7.3136209 41.6098573, -7.3137397 41.6098599, -7.3138691 41.6098628)",
186780054,,Rua Misericórdia,residential,False,False,89.439,,"LINESTRING (-7.3131231 41.6099003, -7.3129442 41.6099453, -7.3124161 41.610078, -7.3121034 41.6101566)",
95988312,,Avenida Doutor Manuel Chaves Sobrinho de Morais,tertiary,False,False,83.032,,"LINESTRING (-7.3148257 41.6076471, -7.3141245 41.6071154)",
95988426,,Rua Padre Manuel Torrão Mesquita,residential,False,False,137.152,,"LINESTRING (-7.3148257 41.6076471, -7.3147489 41.6088792)",
95988312,,Avenida Doutor Manuel Chaves Sobrinho de Morais,tertiary,False,True,54.208,,"LINESTRING (-7.3148257 41.6076471, -7.3152182 41.6079404, -7.3152869 41.6079917)",
95988369,,,residential,False,True,56.028,,"LINESTRING (-7.3157809 41.6075151, -7.3164545 41.6075297)",
95988436,,Rua Bispo Gomes Cardoso,residential,False,True,62.608,,"LINESTRING (-7.3157809 41.6075151, -7.3152323 41.6071294)",
95988448,,Rua General Humberto Delgado,residential,False,False,89.364,,"LINESTRING (-7.3157809 41.6075151, -7.3157229 41.6083176)",
95988448,,Rua General Humberto Delgado,residential,False,True,69.363,,"LINESTRING (-7.3157809 41.6075151, -7.315781 41.6068913)",
100155319,EN 213,Avenida Doutor Francisco Sá Carneiro,primary,False,False,4.944,,"LINESTRING (-7.3132141 41.6086956, -7.3132109 41.60874)",
100155319,EN 213,Avenida Doutor Francisco Sá Carneiro,primary,False,True,8.33,,"LINESTRING (-7.3132141 41.6086956, -7.3132195 41.6086208)",
170611556,,Rua Vale das Amoreiras,residential,False,False,66.676,,"LINESTRING (-7.3132141 41.6086956, -7.3133846 41.6087165, -7.3140055 41.6087926)",
95988363,,Rua Sotto Mayor,residential,False,False,118.55,,"LINESTRING (-7.3164459 41.6077527, -7.3164048 41.6088184)",
95988363,,Rua Sotto Mayor,residential,False,True,24.807,,"LINESTRING (-7.3164459 41.6077527, -7.3164545 41.6075297)",
95988312,,Avenida Doutor Manuel Chaves Sobrinho de Morais,tertiary,False,False,18.167,,"LINESTRING (-7.3141245 41.6071154, -7.3139713 41.6069989)",
95988312,,Avenida Doutor Manuel Chaves Sobrinho de Morais,tertiary,False,True,83.032,,"LINESTRING (-7.3141245 41.6071154, -7.3148257 41.6076471)",
95988446,,Rua Doutor Manuel Moutinho,residential,False,True,186.759,,"LINESTRING (-7.3141245 41.6071154, -7.3140055 41.6087926)",
95988312,,Avenida Doutor Manuel Chaves Sobrinho de Morais,tertiary,False,False,79.468,,"LINESTRING (-7.3164048 41.6088184, -7.3157229 41.6083176)",
95988363,,Rua Sotto Mayor,residential,False,False,181.145,,"LINESTRING (-7.3164048 41.6088184, -7.3163421 41.6104468)",
95988363,,Rua Sotto Mayor,residential,False,True,118.55,,"LINESTRING (-7.3164048 41.6088184, -7.3164459 41.6077527)",
95988297,,Rua Infante Dom Henrique,residential,False,True,36.98,,"LINESTRING (-7.315811 41.606185, -7.3154202 41.6063438)",
95988417,,Rua D,residential,False,True,57.784,,"LINESTRING (-7.315811 41.606185, -7.3165058 41.606197)",
95988448,,Rua General Humberto Delgado,residential,False,False,78.577,,"LINESTRING (-7.315811 41.606185, -7.315781 41.6068913)",
95988448,,Rua General Humberto Delgado,residential,False,True,73.33999999999999,,"LINESTRING (-7.315811 41.606185, -7.3158269 41.6056378, -7.3158268 41.6056101, -7.3158252 41.6055893, -7.3158221 41.6055708, -7.3158166 41.6055579, -7.3158078 41.6055448, -7.3157978 41.6055297)",
95988373,,Rua Horta da Fonte,residential,False,True,32.125,,"LINESTRING (-7.3113356 41.608715, -7.3112325 41.6087585, -7.3109991 41.608857)",
186780050,,Avenida Dom Pedro V,residential,False,False,49.242,,"LINESTRING (-7.3113356 41.608715, -7.311395 41.6088629, -7.3113568 41.6091499)",
95988297,,Rua Infante Dom Henrique,residential,False,False,34.698,,"LINESTRING (-7.3150636 41.6065059, -7.3154202 41.6063438)",
95988307,,,residential,False,False,82.104,,"LINESTRING (-7.3150636 41.6065059, -7.3153194 41.6067109, -7.3153529 41.6067302, -7.3153906 41.6067318, -7.315417 41.6067149, -7.3154277 41.6066838, -7.3154202 41.6063438)",
95988297,,Rua Infante Dom Henrique,residential,False,True,40.188,,"LINESTRING (-7.3150636 41.6065059, -7.3146418 41.6066824)",
95988312,,Avenida Doutor Manuel Chaves Sobrinho de Morais,tertiary,False,True,37.004,,"LINESTRING (-7.3136517 41.6067673, -7.3139713 41.6069989)",
967037079,,Avenida Doutor Manuel Chaves Sobrinho de Morais,tertiary,True,False,19.273,,"LINESTRING (-7.3136517 41.6067673, -7.3136348 41.6067458, -7.3136193 41.6067244, -7.3136053 41.6067002, -7.3135931 41.6066748, -7.3135843 41.6066471, -7.3135739 41.6066056)",
95988373,,Rua Horta da Fonte,residential,False,False,30.485,,"LINESTRING (-7.3097666 41.609387, -7.3100846 41.6092505)",
95988373,,Rua Horta da Fonte,residential,False,True,59.828,,"LINESTRING (-7.3097666 41.609387, -7.309143 41.6096555)",
95988408,,Rua La Garenne-Colombes,residential,False,False,47.396,,"LINESTRING (-7.3097666 41.609387, -7.3094172 41.6090502)",
95988366,,Rua Joaquim Castro Lopo,residential,False,False,6.261,,"LINESTRING (-7.3071819 41.610522, -7.307147 41.6104721)",
95988373,,Rua Horta da Fonte,residential,False,False,98.178,,"LINESTRING (-7.3071819 41.610522, -7.3082031 41.6100786)",
95988426,,Rua Padre Manuel Torrão Mesquita,residential,False,True,137.152,,"LINESTRING (-7.3147489 41.6088792, -7.3148257 41.6076471)",
170611556,,Rua Vale das Amoreiras,residential,False,True,62.552,,"LINESTRING (-7.3147489 41.6088792, -7.3140055 41.6087926)",
170611556,,Rua Vale das Amoreiras,residential,False,False,67.994,,"LINESTRING (-7.3147489 41.6088792, -7.3148537 41.6089641, -7.3148913 41.6090157, -7.3149004 41.6090709, -7.314884 41.6091516, -7.3148077 41.609378, -7.3148183 41.609444)",
184576221,ER 206,Avenida Engenheiro Luís de Castro Saraiva,primary,False,False,45.659,,"LINESTRING (-7.3088949 41.6085391, -7.3084179 41.6087426)",
95988408,,Rua La Garenne-Colombes,residential,False,True,46.095,,"LINESTRING (-7.3088949 41.6085391, -7.3089551 41.608598, -7.3092315 41.6088685)",
184576221,ER 206,Avenida Engenheiro Luís de Castro Saraiva,primary,False,True,32.0,,"LINESTRING (-7.3088949 41.6085391, -7.3090726 41.6084591, -7.3092246 41.6083906)",
95988366,,Rua Joaquim Castro Lopo,residential,False,False,43.007,,"LINESTRING (-7.307147 41.6104721, -7.3069303 41.6101209)",
95988366,,Rua Joaquim Castro Lopo,residential,False,True,6.261,,"LINESTRING (-7.307147 41.6104721, -7.3071819 41.610522)",
95988422,,,residential,False,False,54.959,,"LINESTRING (-7.307147 41.6104721, -7.3065413 41.6106701)",
95988363,,Rua Sotto Mayor,residential,False,False,125.424,,"LINESTRING (-7.3165058 41.606197, -7.3164624 41.6073245)",
95988417,,Rua D,residential,False,False,57.784,,"LINESTRING (-7.3165058 41.606197, -7.315811 41.606185)",
95988297,,Rua Infante Dom Henrique,residential,False,False,40.188,,"LINESTRING (-7.3146418 41.6066824, -7.3150636 41.6065059)",
95988297,,Rua Infante Dom Henrique,residential,False,True,65.927,,"LINESTRING (-7.3146418 41.6066824, -7.3139713 41.6069989)",
95988436,,Rua Bispo Gomes Cardoso,residential,False,False,69.863,,"LINESTRING (-7.3146418 41.6066824, -7.3152323 41.6071294)",
95988315,,Travessa 2,residential,False,True,52.746,,"LINESTRING (-7.315781 41.6068913, -7.3152323 41.6071294)",
95988448,,Rua General Humberto Delgado,residential,False,False,69.363,,"LINESTRING (-7.315781 41.6068913, -7.3157809 41.6075151)",
95988448,,Rua General Humberto Delgado,residential,False,True,78.577,,"LINESTRING (-7.315781 41.6068913, -7.315811 41.606185)",
95988366,,Rua Joaquim Castro Lopo,residential,False,True,28.49,,"LINESTRING (-7.3065808 41.6095477, -7.3067285 41.6097789)",
268743909,,Rua Olivicultores,residential,False,True,68.103,,"LINESTRING (-7.3065808 41.6095477, -7.3061666 41.6090193)",
184576221,ER 206,Avenida Engenheiro Luís de Castro Saraiva,primary,False,False,159.06,,"LINESTRING (-7.3065808 41.6095477, -7.3059925 41.6098116, -7.3056298 41.6099742, -7.3053291 41.6101087, -7.3050753 41.6102222, -7.304939 41.6102821)",
184576221,ER 206,Avenida Engenheiro Luís de Castro Saraiva,primary,False,True,104.556,,"LINESTRING (-7.3065808 41.6095477, -7.3075617 41.6091198, -7.3076673 41.6090742)",
95988315,,Travessa 2,residential,False,False,52.746,,"LINESTRING (-7.3152323 41.6071294, -7.315781 41.6068913)",
95988436,,Rua Bispo Gomes Cardoso,residential,False,False,62.608,,"LINESTRING (-7.3152323 41.6071294, -7.3157809 41.6075151)",
95988436,,Rua Bispo Gomes Cardoso,residential,False,True,69.863,,"LINESTRING (-7.3152323 41.6071294, -7.3146418 41.6066824)",
95988438,,Rua Fernanda da Purificação,residential,False,True,131.821,,"LINESTRING (-7.304939 41.6102821, -7.3050975 41.6104843, -7.3051545 41.6105324, -7.305224 41.6105541, -7.3052925 41.6105577, -7.3061606 41.6104326, -7.3062362 41.6104272, -7.3063167 41.6104394)",
184576221,ER 206,Avenida Engenheiro Luís de Castro Saraiva,primary,False,True,159.06,,"LINESTRING (-7.304939 41.6102821, -7.3050753 41.6102222, -7.3053291 41.6101087, -7.3056298 41.6099742, -7.3059925 41.6098116, -7.3065808 41.6095477)",
95988297,,Rua Infante Dom Henrique,residential,False,False,65.927,,"LINESTRING (-7.3139713 41.6069989, -7.3146418 41.6066824)",
95988312,,Avenida Doutor Manuel Chaves Sobrinho de Morais,tertiary,False,False,37.004,,"LINESTRING (-7.3139713 41.6069989, -7.3136517 41.6067673)",
