osmid,oneway,ref,name,highway,reversed,length,geometry,junction,bridge,access
37103073,False,ER 108,,primary,True,104.117,"LINESTRING (-8.2484834 41.084919, -8.2485132 41.0848032, -8.248523 41.0841193, -8.2485728 41.0839902)",,,
137734609,False,,,residential,True,113.988,"LINESTRING (-8.2484834 41.084919, -8.2485848 41.0849318, -8.2488076 41.0849295, -8.248909 41.0849552, -8.2490003 41.0851456, -8.2491051 41.0852267, -8.2495987 41.0853192)",,,
121783040,True,ER 108,,primary,False,10.737,"LINESTRING (-8.2468195 41.0895822, -8.2468188 41.0896015, -8.2468269 41.0896198, -8.2468428 41.089635, -8.2468646 41.0896451, -8.2468897 41.089649)",roundabout,,
"[910509656, 996146028, 910509655]",False,ER 108,Avenida de São João,primary,False,130.8,"LINESTRING (-8.2468195 41.0895822, -8.2467544 41.0895668, -8.2467197 41.089558, -8.2465958 41.0895267, -8.246321 41.0894474, -8.2459686 41.0893459, -8.2459502 41.0893406, -8.2454694 41.089202, -8.2454167 41.0891868, -8.245358 41.0891699)",,yes,
37103073,False,ER 108,,primary,True,161.90099999999998,"LINESTRING (-8.2473367 41.0882281, -8.2473105 41.0881061, -8.2472495 41.0878677, -8.2471537 41.0874835, -8.247188 41.0869276, -8.2472172 41.0867871)",,,
121783039,True,ER 108,,primary,False,15.701,"LINESTRING (-8.2473367 41.0882281, -8.2473113 41.0882489, -8.2472981 41.0882753, -8.2472987 41.0883035, -8.2473132 41.0883296, -8.2473395 41.0883497)",roundabout,,
121783040,True,ER 108,,primary,False,17.845,"LINESTRING (-8.2468897 41.089649, -8.246916 41.0896459, -8.2469391 41.089636, -8.2469561 41.0896206, -8.2469647 41.0896016, -8.2469638 41.0895815, -8.2469534 41.089563, -8.2469351 41.0895485, -8.2469111 41.0895398)",roundabout,,
620820706,False,EN 210,,primary,True,36.003,"LINESTRING (-8.2468897 41.089649, -8.246897 41.0897609, -8.2468675 41.0898458, -8.2468004 41.089959)",,,
37103074,False,ER 108,,primary,False,138.601,"LINESTRING (-8.2473395 41.0883497, -8.2472801 41.0884138, -8.2472229 41.0884959, -8.2469986 41.0893929, -8.2469614 41.0894839, -8.2469111 41.0895398)",,,
121783039,True,ER 108,,primary,False,22.017,"LINESTRING (-8.2473395 41.0883497, -8.2473693 41.0883602, -8.2474019 41.0883628, -8.2474339 41.0883572, -8.2474617 41.088344, -8.2474823 41.0883247, -8.2474934 41.0883014, -8.2474938 41.0882767, -8.2474835 41.0882532)",roundabout,,
122487964,False,,,residential,False,238.354,"LINESTRING (-8.2468004 41.089959, -8.2469077 41.0900196, -8.2470195 41.0900645, -8.2472237 41.0901148, -8.2473399 41.0900917, -8.2474053 41.0900907, -8.2475495 41.090136, -8.247647 41.0901581, -8.2479511 41.090155, -8.2484107 41.0901189, -8.248804 41.0901732, -8.2490036 41.0902145, -8.2494161 41.0903735, -8.2495034 41.0903848)",,,
620820706,False,EN 210,,primary,False,36.003,"LINESTRING (-8.2468004 41.089959, -8.2468675 41.0898458, -8.246897 41.0897609, -8.2468897 41.089649)",,,
37103074,False,ER 108,,primary,True,138.601,"LINESTRING (-8.2469111 41.0895398, -8.2469614 41.0894839, -8.2469986 41.0893929, -8.2472229 41.0884959, -8.2472801 41.0884138, -8.2473395 41.0883497)",,,
121783040,True,ER 108,,primary,False,10.043999999999999,"LINESTRING (-8.2469111 41.0895398, -8.2468872 41.089538, -8.2468639 41.089542, -8.2468435 41.0895515, -8.2468281 41.0895653, -8.2468195 41.0895822)",roundabout,,
121783039,True,ER 108,,primary,False,14.252000000000002,"LINESTRING (-8.2474835 41.0882532, -8.2474627 41.0882329, -8.247434 41.0882191, -8.2474008 41.0882135, -8.2473671 41.0882166, -8.2473367 41.0882281)",roundabout,,
122048361,False,,Avenida Doutor Francisco de Sá Carneiro,tertiary,True,52.452,"LINESTRING (-8.2474835 41.0882532, -8.2476123 41.0881592, -8.2479206 41.0879157)",,,
37103073,False,ER 108,,primary,False,23.965,"LINESTRING (-8.2489578 41.0835136, -8.2488057 41.0836961)",,,
122049877,False,,,residential,True,92.51400000000001,"LINESTRING (-8.2489578 41.0835136, -8.2491694 41.0836099, -8.2496253 41.0837757, -8.2497883 41.0838476, -8.249789 41.0838929, -8.2497481 41.0839629)",,,
122049877,False,,,residential,False,92.514,"LINESTRING (-8.2497481 41.0839629, -8.249789 41.0838929, -8.2497883 41.0838476, -8.2496253 41.0837757, -8.2491694 41.0836099, -8.2489578 41.0835136)",,,
122351772,True,,,residential,False,87.563,"LINESTRING (-8.2529969 41.0856508, -8.2529854 41.0854023, -8.252954 41.084864)",,,
122351775,True,,,residential,False,8.697,"LINESTRING (-8.2529969 41.0856508, -8.2529658 41.0856471, -8.2529263 41.0856546, -8.2529011 41.0856689)",roundabout,,
122351775,True,,,residential,False,15.681999999999999,"LINESTRING (-8.2529011 41.0856689, -8.2528861 41.0856852, -8.2528773 41.085708, -8.25288 41.0857334, -8.2528934 41.0857549, -8.2529167 41.085772, -8.2529454 41.0857817)",roundabout,,
122351774,False,,,residential,True,5.921,"LINESTRING (-8.2529425 41.0858349, -8.2529454 41.0857817)",,,
122351774,False,,,residential,False,21.444,"LINESTRING (-8.2529425 41.0858349, -8.2529049 41.0858794, -8.2528271 41.0859481, -8.2527762 41.0859798)",,,
122487969,False,,,residential,False,24.192,"LINESTRING (-8.2529425 41.0858349, -8.2529749 41.0859725, -8.2529763 41.0860503)",,,
122351774,False,,,residential,False,75.553,"LINESTRING (-8.2503006 41.0886004, -8.2503972 41.0892574, -8.2503908 41.0892752)",,,
122351774,False,,,residential,True,20.36,"LINESTRING (-8.2503006 41.0886004, -8.2502094 41.0885195, -8.2501102 41.0885013)",,,
122411595,False,,,residential,True,34.738,"LINESTRING (-8.2503006 41.0886004, -8.2502927 41.0884125, -8.2502903 41.0882881)",,,
122351775,True,,,residential,False,9.156,"LINESTRING (-8.253058 41.0857134, -8.2530516 41.0856901, -8.2530401 41.0856746, -8.2530172 41.0856583, -8.2529969 41.0856508)",roundabout,,
122048361,False,,Avenida Doutor Francisco de Sá Carneiro,tertiary,False,6.28,"LINESTRING (-8.252954 41.084864, -8.2528793 41.0848684)",,,
122048361,False,,Avenida Doutor Francisco de Sá Carneiro,tertiary,True,96.28899999999999,"LINESTRING (-8.252954 41.084864, -8.2530889 41.0848561, -8.2537639 41.0848167, -8.2540908 41.0847564)",,,
122048361,False,,Avenida Doutor Francisco de Sá Carneiro,tertiary,True,12.792,"LINESTRING (-8.2527271 41.084877, -8.2528793 41.0848684)",,,
122048361,False,,Avenida Doutor Francisco de Sá Carneiro,tertiary,False,27.706,"LINESTRING (-8.2527271 41.084877, -8.2524345 41.0848943, -8.2524009 41.0849061)",,,
122351776,True,,,residential,False,89.257,"LINESTRING (-8.2527271 41.084877, -8.2528057 41.0852163, -8.2529011 41.0856689)",,,
122351774,False,,,residential,False,5.921,"LINESTRING (-8.2529454 41.0857817, -8.2529425 41.0858349)",,,
122351775,True,,,residential,False,13.944000000000003,"LINESTRING (-8.2529454 41.0857817, -8.2529819 41.0857829, -8.2530116 41.0857751, -8.253038 41.0857583, -8.2530532 41.0857375, -8.253058 41.0857134)",roundabout,,
122351774,False,,,residential,True,117.36699999999999,"LINESTRING (-8.2499775 41.0902757, -8.2499868 41.0901873, -8.250028 41.0899891, -8.2501075 41.0898173, -8.2502309 41.0896111, -8.2503275 41.0894514, -8.2503908 41.0892752)",,,
122487964,False,,,residential,False,133.115,"LINESTRING (-8.2499775 41.0902757, -8.2501758 41.0902523, -8.2507272 41.0901874, -8.2509981 41.0901672, -8.2512127 41.0901611, -8.2514809 41.0902035, -8.2515432 41.0902251)",,,
122487964,False,,,residential,True,42.576,"LINESTRING (-8.2499775 41.0902757, -8.2496151 41.0903201, -8.2495034 41.0903848)",,,
122411598,False,,,residential,True,13.088,"LINESTRING (-8.2501102 41.0885013, -8.2501629 41.0883905)",,,
122351774,False,,,residential,False,20.36,"LINESTRING (-8.2501102 41.0885013, -8.2502094 41.0885195, -8.2503006 41.0886004)",,,
122351774,False,,,residential,True,232.77399999999997,"LINESTRING (-8.2501102 41.0885013, -8.2499654 41.0885215, -8.249783 41.0885458, -8.2495469 41.0885215, -8.2493887 41.0883921, -8.2493521 41.0882404, -8.2494182 41.0881032, -8.2497973 41.0877613, -8.2500056 41.08762, -8.250566 41.0872994)",,,
122048361,False,,Avenida Doutor Francisco de Sá Carneiro,tertiary,True,14.582,"LINESTRING (-8.2496617 41.086638, -8.2497913 41.0865505)",,,
122411371,False,,,residential,True,12.816,"LINESTRING (-8.2496617 41.086638, -8.2497714 41.0867183)",,,
122048361,False,,Avenida Doutor Francisco de Sá Carneiro,tertiary,False,96.266,"LINESTRING (-8.2496617 41.086638, -8.2488325 41.0871952, -8.2488065 41.0872158)",,,
122411371,False,,,residential,False,54.641,"LINESTRING (-8.250566 41.0872994, -8.2500981 41.0869572)",,,
122351774,False,,,residential,False,232.774,"LINESTRING (-8.250566 41.0872994, -8.2500056 41.08762, -8.2497973 41.0877613, -8.2494182 41.0881032, -8.2493521 41.0882404, -8.2493887 41.0883921, -8.2495469 41.0885215, -8.249783 41.0885458, -8.2499654 41.0885215, -8.2501102 41.0885013)",,,
122351774,False,,,residential,True,236.339,"LINESTRING (-8.250566 41.0872994, -8.2505823 41.0872925, -8.2524409 41.0861887, -8.252646 41.0860609, -8.2527036 41.0860251, -8.2527762 41.0859798)",,,
122411598,False,,,residential,False,37.927,"LINESTRING (-8.2503392 41.0880764, -8.2501729 41.0883695, -8.2501629 41.0883905)",,,
122411600,True,,,residential,False,17.122,"LINESTRING (-8.2503392 41.0880764, -8.2503383 41.0881355, -8.2503651 41.0881699, -8.2504363 41.0881819)",,,
122411594,False,,,residential,True,4.517,"LINESTRING (-8.2504751 41.0881537, -8.2504363 41.0881819)",,,
122411594,False,,,residential,False,17.005,"LINESTRING (-8.2502903 41.0882881, -8.2504363 41.0881819)",,,
122411594,False,,,residential,True,15.62,"LINESTRING (-8.2502903 41.0882881, -8.2502417 41.0883235, -8.2501629 41.0883905)",,,
122411595,False,,,residential,False,34.738,"LINESTRING (-8.2502903 41.0882881, -8.2502927 41.0884125, -8.2503006 41.0886004)",,,
122411594,False,,,residential,False,4.517,"LINESTRING (-8.2504363 41.0881819, -8.2504751 41.0881537)",,,
122411594,False,,,residential,True,17.005,"LINESTRING (-8.2504363 41.0881819, -8.2502903 41.0882881)",,,
122411598,False,,,residential,False,13.088,"LINESTRING (-8.2501629 41.0883905, -8.2501102 41.0885013)",,,
122411594,False,,,residential,False,15.62,"LINESTRING (-8.2501629 41.0883905, -8.2502417 41.0883235, -8.2502903 41.0882881)",,,
122411598,False,,,residential,True,37.927,"LINESTRING (-8.2501629 41.0883905, -8.2501729 41.0883695, -8.2503392 41.0880764)",,,
122048361,False,,Avenida Doutor Francisco de Sá Carneiro,tertiary,False,96.289,"LINESTRING (-8.2540908 41.0847564, -8.2537639 41.0848167, -8.2530889 41.0848561, -8.252954 41.084864)",,,
122487964,False,,,residential,False,42.576,"LINESTRING (-8.2495034 41.0903848, -8.2496151 41.0903201, -8.2499775 41.0902757)",,,
122487964,False,,,residential,True,238.35399999999998,"LINESTRING (-8.2495034 41.0903848, -8.2494161 41.0903735, -8.2490036 41.0902145, -8.248804 41.0901732, -8.2484107 41.0901189, -8.2479511 41.090155, -8.247647 41.0901581, -8.2475495 41.090136, -8.2474053 41.0900907, -8.2473399 41.0900917, -8.2472237 41.0901148, -8.2470195 41.0900645, -8.2469077 41.0900196, -8.2468004 41.089959)",,,
122351774,False,,,residential,False,117.36699999999998,"LINESTRING (-8.2503908 41.0892752, -8.2503275 41.0894514, -8.2502309 41.0896111, -8.2501075 41.0898173, -8.250028 41.0899891, -8.2499868 41.0901873, -8.2499775 41.0902757)",,,
122351774,False,,,residential,True,75.553,"LINESTRING (-8.2503908 41.0892752, -8.2503972 41.0892574, -8.2503006 41.0886004)",,,
122487959,False,,,residential,False,218.567,"LINESTRING (-8.2503908 41.0892752, -8.2504826 41.0892788, -8.2509156 41.0891065, -8.2510064 41.0890924, -8.2510651 41.0891035, -8.2511238 41.089179, -8.2511959 41.0892474, -8.2513014 41.0892957, -8.2516993 41.0894909, -8.2517768 41.0895724, -8.2516766 41.0898119, -8.2516553 41.0900655, -8.2515432 41.0902251)",,,
122487959,False,,,residential,True,218.567,"LINESTRING (-8.2515432 41.0902251, -8.2516553 41.0900655, -8.2516766 41.0898119, -8.2517768 41.0895724, -8.2516993 41.0894909, -8.2513014 41.0892957, -8.2511959 41.0892474, -8.2511238 41.089179, -8.2510651 41.0891035, -8.2510064 41.0890924, -8.2509156 41.0891065, -8.2504826 41.0892788, -8.2503908 41.0892752)",,,
122487964,False,,,residential,True,133.115,"LINESTRING (-8.2515432 41.0902251, -8.2514809 41.0902035, -8.2512127 41.0901611, -8.2509981 41.0901672, -8.2507272 41.0901874, -8.2501758 41.0902523, -8.2499775 41.0902757)",,,
122351774,False,,,residential,False,236.339,"LINESTRING (-8.2527762 41.0859798, -8.2527036 41.0860251, -8.252646 41.0860609, -8.2524409 41.0861887, -8.2505823 41.0872925, -8.250566 41.0872994)",,,
122351774,False,,,residential,True,21.444,"LINESTRING (-8.2527762 41.0859798, -8.2528271 41.0859481, -8.2529049 41.0858794, -8.2529425 41.0858349)",,,
122487956,False,,,residential,True,21.083,"LINESTRING (-8.2527762 41.0859798, -8.2528435 41.0859684, -8.2529051 41.0859785, -8.2529507 41.0860169, -8.2529763 41.0860503)",,,
122487956,False,,,residential,False,21.083,"LINESTRING (-8.2529763 41.0860503, -8.2529507 41.0860169, -8.2529051 41.0859785, -8.2528435 41.0859684, -8.2527762 41.0859798)",,,
122487969,False,,,residential,True,24.192,"LINESTRING (-8.2529763 41.0860503, -8.2529749 41.0859725, -8.2529425 41.0858349)",,,
122048361,False,,Avenida Doutor Francisco de Sá Carneiro,tertiary,False,12.792,"LINESTRING (-8.2528793 41.0848684, -8.2527271 41.084877)",,,
122048361,False,,Avenida Doutor Francisco de Sá Carneiro,tertiary,True,6.28,"LINESTRING (-8.2528793 41.0848684, -8.252954 41.084864)",,,
137571521,False,,,residential,True,68.702,"LINESTRING (-8.2528793 41.0848684, -8.2528614 41.0842507)",,,
137571521,False,,,residential,False,68.702,"LINESTRING (-8.2528614 41.0842507, -8.2528793 41.0848684)",,,
"[137571526, 1267818327]",False,,,residential,False,47.443999999999996,"LINESTRING (-8.2528614 41.0842507, -8.2528194 41.0842561, -8.2524439 41.0839812)",,,
137571526,False,,,residential,True,132.18,"LINESTRING (-8.2528614 41.0842507, -8.253388 41.0841833, -8.2542839 41.0840297, -8.2542946 41.083969, -8.2543372 41.0839651)",,,
122048361,False,,Avenida Doutor Francisco de Sá Carneiro,tertiary,False,53.079,"LINESTRING (-8.2522025 41.0849796, -8.2520093 41.0850535, -8.2516989 41.085263)",,,
122048361,False,,Avenida Doutor Francisco de Sá Carneiro,tertiary,True,18.529,"LINESTRING (-8.2522025 41.0849796, -8.2523615 41.08492, -8.2524009 41.0849061)",,,
137734589,False,,Alameda 20 de Junho,residential,True,114.12799999999999,"LINESTRING (-8.2522025 41.0849796, -8.2521327 41.0848745, -8.2518645 41.0847128, -8.251607 41.0845672, -8.2513549 41.0844947, -8.2510875 41.0844634)",,,
137571525,False,,,residential,True,157.247,"LINESTRING (-8.2524439 41.0839812, -8.2541876 41.0837139, -8.2542678 41.0837547)",,,
1267818327,False,,,residential,False,93.67399999999999,"LINESTRING (-8.2524439 41.0839812, -8.2516338 41.0841308, -8.2514461 41.0841631, -8.2513555 41.0841561)",,,
"[137571526, 1267818327]",False,,,residential,True,47.443999999999996,"LINESTRING (-8.2524439 41.0839812, -8.2528194 41.0842561, -8.2528614 41.0842507)",,,
137571520,False,,Rua da Escola,residential,False,105.69,"LINESTRING (-8.2500352 41.0850848, -8.250974 41.0844502)",,,
137571520,False,,Rua da Escola,residential,True,105.69,"LINESTRING (-8.250974 41.0844502, -8.2500352 41.0850848)",,,
137734589,False,,Alameda 20 de Junho,residential,False,9.625,"LINESTRING (-8.250974 41.0844502, -8.2510875 41.0844634)",,,
137734589,False,,Alameda 20 de Junho,residential,True,52.764,"LINESTRING (-8.250974 41.0844502, -8.2509957 41.0843123, -8.2512369 41.0841469, -8.2513555 41.0841561)",,,
137571527,False,,,residential,False,24.108,"LINESTRING (-8.2542678 41.0837547, -8.2543372 41.0839651)",,,
137571525,False,,,residential,False,157.247,"LINESTRING (-8.2542678 41.0837547, -8.2541876 41.0837139, -8.2524439 41.0839812)",,,
137571527,False,,,residential,True,24.108,"LINESTRING (-8.2543372 41.0839651, -8.2542678 41.0837547)",,,
137571526,False,,,residential,False,132.18,"LINESTRING (-8.2543372 41.0839651, -8.2542946 41.083969, -8.2542839 41.0840297, -8.253388 41.0841833, -8.2528614 41.0842507)",,,
121783041,False,ER 108,Avenida de São João,primary,False,35.162,"LINESTRING (-8.2434381 41.083539, -8.2435536 41.083235)",,,
121783041,False,ER 108,Avenida de São João,primary,True,149.46300000000002,"LINESTRING (-8.2434381 41.083539, -8.2433781 41.083697, -8.2432443 41.084049, -8.2430172 41.0846467, -8.2429529 41.0848324)",,,
137734596,False,,,residential,True,194.67999999999998,"LINESTRING (-8.2434381 41.083539, -8.2435055 41.0835903, -8.2437869 41.0838182, -8.2438263 41.0838487, -8.2438656 41.083872, -8.2438997 41.0838872, -8.2439487 41.0839017, -8.2440157 41.0839129, -8.2441307 41.0839233, -8.2446059 41.0839666, -8.2446996 41.083981, -8.2447613 41.0839955, -8.2448071 41.0840107, -8.2448528 41.084034, -8.2448869 41.0840572, -8.244922 41.0840885, -8.2449486 41.0841238, -8.2449731 41.0841671, -8.2450753 41.0845129)",,,
137734587,False,,,residential,False,193.80999999999997,"LINESTRING (-8.2450753 41.0845129, -8.24503 41.0845165, -8.244979 41.0845225, -8.244926 41.0845306, -8.2448858 41.0845433, -8.244851 41.084561, -8.244821 41.0845832, -8.2446661 41.0847303, -8.2446205 41.0847622, -8.2445837 41.0847859, -8.2445542 41.084797, -8.2445267 41.0847996, -8.2444998 41.0847945, -8.2444127 41.0847697, -8.2443785 41.0847611, -8.2443449 41.0847561, -8.2443188 41.0847581, -8.2441136 41.0848147, -8.24396 41.0848481, -8.2438454 41.0848713, -8.2437991 41.0848799, -8.2437642 41.0848845, -8.2437126 41.0848895, -8.2436563 41.0848875, -8.2435819 41.0848814, -8.2429529 41.0848324)",,,
137734587,False,,,residential,True,83.60399999999998,"LINESTRING (-8.2450753 41.0845129, -8.2452201 41.0845097, -8.2453414 41.0844993, -8.2454425 41.0844857, -8.2455213 41.0844672, -8.2457501 41.0844022, -8.2457895 41.084391, -8.2458268 41.0843822, -8.2458789 41.0843782, -8.2459354 41.084383, -8.2459886 41.0843966, -8.2460375 41.0844143)",,,
137734596,False,,,residential,False,194.68,"LINESTRING (-8.2450753 41.0845129, -8.2449731 41.0841671, -8.2449486 41.0841238, -8.244922 41.0840885, -8.2448869 41.0840572, -8.2448528 41.084034, -8.2448071 41.0840107, -8.2447613 41.0839955, -8.2446996 41.083981, -8.2446059 41.0839666, -8.2441307 41.0839233, -8.2440157 41.0839129, -8.2439487 41.0839017, -8.2438997 41.0838872, -8.2438656 41.083872, -8.2438263 41.0838487, -8.2437869 41.0838182, -8.2435055 41.0835903, -8.2434381 41.083539)",,,
137734574,False,,Alameda 20 de Junho,residential,True,12.895,"LINESTRING (-8.2513555 41.0841561, -8.2514179 41.0842621)",,,
137734589,False,,Alameda 20 de Junho,residential,False,52.764,"LINESTRING (-8.2513555 41.0841561, -8.2512369 41.0841469, -8.2509957 41.0843123, -8.250974 41.0844502)",,,
1267818327,False,,,residential,True,93.674,"LINESTRING (-8.2513555 41.0841561, -8.2514461 41.0841631, -8.2516338 41.0841308, -8.2524439 41.0839812)",,,
137734589,False,,Alameda 20 de Junho,residential,True,9.625,"LINESTRING (-8.2510875 41.0844634, -8.250974 41.0844502)",,,
137734589,False,,Alameda 20 de Junho,residential,False,114.128,"LINESTRING (-8.2510875 41.0844634, -8.2513549 41.0844947, -8.251607 41.0845672, -8.2518645 41.0847128, -8.2521327 41.0848745, -8.2522025 41.0849796)",,,
137734602,False,,Alameda 20 de Junho,residential,False,36.422,"LINESTRING (-8.2510875 41.0844634, -8.2512267 41.0843343, -8.2514179 41.0842621)",,,
137734574,False,,Alameda 20 de Junho,residential,False,12.895,"LINESTRING (-8.2514179 41.0842621, -8.2513555 41.0841561)",,,
137734574,False,,Alameda 20 de Junho,residential,True,109.96799999999999,"LINESTRING (-8.2514179 41.0842621, -8.2514356 41.0842921, -8.2516499 41.0844785, -8.2520576 41.0847169, -8.2524009 41.0849061)",,,
137734602,False,,Alameda 20 de Junho,residential,True,36.422,"LINESTRING (-8.2514179 41.0842621, -8.2512267 41.0843343, -8.2510875 41.0844634)",,,
122048361,False,,Avenida Doutor Francisco de Sá Carneiro,tertiary,False,132.811,"LINESTRING (-8.2509718 41.0857537, -8.2497913 41.0865505)",,,
122048361,False,,Avenida Doutor Francisco de Sá Carneiro,tertiary,True,81.797,"LINESTRING (-8.2509718 41.0857537, -8.2516989 41.085263)",,,
137734609,False,,,residential,False,128.363,"LINESTRING (-8.2509718 41.0857537, -8.2506632 41.0855253, -8.2500161 41.085398, -8.2499655 41.085388, -8.2495987 41.0853192)",,,
137734607,False,,,residential,False,165.127,"LINESTRING (-8.2477216 41.0842547, -8.2479446 41.0830135, -8.2480617 41.0829485, -8.2482229 41.0829302)",,,
137734607,False,,,residential,True,167.664,"LINESTRING (-8.2477216 41.0842547, -8.2479434 41.0841465, -8.2481043 41.0840131, -8.2482927 41.0829833, -8.2482868 41.0829451, -8.2482229 41.0829302)",,,
137734607,False,,,residential,True,163.35899999999998,"LINESTRING (-8.2477216 41.0842547, -8.2476189 41.0846347, -8.2465861 41.0853852)",,,
122048361,False,,Avenida Doutor Francisco de Sá Carneiro,tertiary,False,18.529,"LINESTRING (-8.2524009 41.0849061, -8.2523615 41.08492, -8.2522025 41.0849796)",,,
122048361,False,,Avenida Doutor Francisco de Sá Carneiro,tertiary,True,27.706,"LINESTRING (-8.2524009 41.0849061, -8.2524345 41.0848943, -8.2527271 41.084877)",,,
137734574,False,,Alameda 20 de Junho,residential,False,109.96799999999999,"LINESTRING (-8.2524009 41.0849061, -8.2520576 41.0847169, -8.2516499 41.0844785, -8.2514356 41.0842921, -8.2514179 41.0842621)",,,
137734587,False,,,residential,False,121.538,"LINESTRING (-8.2465861 41.0853852, -8.2465328 41.0853588, -8.2464988 41.0853403, -8.2464775 41.0853179, -8.2464647 41.085293, -8.2463047 41.0847119, -8.2462781 41.0846582, -8.2462409 41.0846036, -8.2461972 41.0845442, -8.2461568 41.0844969, -8.2461142 41.0844608, -8.2460791 41.0844359, -8.2460375 41.0844143)",,,
137734587,False,,,residential,True,113.922,"LINESTRING (-8.2465861 41.0853852, -8.2466521 41.0854069, -8.2467191 41.085423, -8.2469969 41.0854639, -8.2470512 41.0854663, -8.2470927 41.0854647, -8.2471406 41.0854567, -8.2473972 41.0854029, -8.24746 41.0853965, -8.2475153 41.0853925, -8.2475653 41.0853925, -8.2476154 41.0853957, -8.2476622 41.0854053, -8.247725 41.0854254, -8.2478932 41.0854863)",,,
137734607,False,,,residential,False,163.35899999999998,"LINESTRING (-8.2465861 41.0853852, -8.2476189 41.0846347, -8.2477216 41.0842547)",,,
37103073,False,ER 108,,primary,False,156.102,"LINESTRING (-8.2478932 41.0854863, -8.2478272 41.0855481, -8.2477782 41.0856035, -8.2477463 41.0856508, -8.2477176 41.0856981, -8.2474139 41.0864036, -8.2472172 41.0867871)",,,
37103073,False,ER 108,,primary,True,80.245,"LINESTRING (-8.2478932 41.0854863, -8.2479336 41.0854462, -8.2483756 41.0850433, -8.2484834 41.084919)",,,
137734587,False,,,residential,False,113.922,"LINESTRING (-8.2478932 41.0854863, -8.247725 41.0854254, -8.2476622 41.0854053, -8.2476154 41.0853957, -8.2475653 41.0853925, -8.2475153 41.0853925, -8.24746 41.0853965, -8.2473972 41.0854029, -8.2471406 41.0854567, -8.2470927 41.0854647, -8.2470512 41.0854663, -8.2469969 41.0854639, -8.2467191 41.085423, -8.2466521 41.0854069, -8.2465861 41.0853852)",,,
233784789,False,,,tertiary,False,22.592,"LINESTRING (-8.2485476 41.0836484, -8.2486564 41.0836859, -8.2488057 41.0836961)",,,
1213939811,False,EM 108-1,,tertiary,False,38.747,"LINESTRING (-8.2485476 41.0836484, -8.2485325 41.0837084, -8.2485346 41.0839187, -8.2485728 41.0839902)",,,
1213939811,False,EM 108-1,,tertiary,True,75.385,"LINESTRING (-8.2485476 41.0836484, -8.2485974 41.0834514, -8.2486618 41.083229, -8.2488416 41.0830192)",,,
37103073,False,ER 108,,primary,True,23.965,"LINESTRING (-8.2488057 41.0836961, -8.2489578 41.0835136)",,,
37103073,False,ER 108,,primary,False,38.135,"LINESTRING (-8.2488057 41.0836961, -8.2486958 41.0838191, -8.2486257 41.0839121, -8.2485728 41.0839902)",,,
