osmid,oneway,name,highway,reversed,length,geometry,ref,bridge,junction,lanes
190902601,False,Rua Amaro Eduardo Martins de Almeida,residential,False,286.77799999999996,"LINESTRING (-8.3967505 40.8282906, -8.3966933 40.8282798, -8.3964727 40.8282379, -8.3961328 40.8282552, -8.3955027 40.8283191, -8.3945203 40.8283822, -8.394353 40.8283688, -8.3941929 40.8283163, -8.3936149 40.8280533, -8.393483 40.8280125)",,,,
948996267,False,Largo da Igreja Matriz,residential,True,45.31,"LINESTRING (-8.3967505 40.8282906, -8.3971774 40.8283739, -8.3972724 40.828391)",,,,
105613094,False,Rua Joaquim de Almeida,residential,False,266.471,"LINESTRING (-8.3942601 40.831915, -8.3939363 40.8322361, -8.393623 40.8330855, -8.3935992 40.8331414, -8.3935401 40.8331865, -8.3934372 40.8331973, -8.3929687 40.8331449, -8.3927384 40.8331005, -8.392302 40.8329298)",,,,
105613094,False,Rua Joaquim de Almeida,residential,True,464.3039999999999,"LINESTRING (-8.3942601 40.831915, -8.3952084 40.8317006, -8.3956637 40.8316483, -8.3957453 40.8315779, -8.3959382 40.8311976, -8.3960521 40.8310992, -8.3969508 40.8307108, -8.3971269 40.8305295, -8.3973548 40.8301048, -8.3975853 40.8292036, -8.3975789 40.8291417)",,,,
"[1077409242, 397650747]",False,Rua dos Barros,residential,False,270.848,"LINESTRING (-8.3942601 40.831915, -8.3942034 40.8315913, -8.3942203 40.8314636, -8.3942688 40.8312162, -8.3942793 40.8311316, -8.3942667 40.8310597, -8.3941654 40.8309512, -8.3939038 40.8307037, -8.3938121 40.8306562, -8.3936458 40.8305467, -8.3934312 40.8304208, -8.3932274 40.830295, -8.3931415 40.8301732, -8.3930342 40.8300636, -8.3929645 40.830019, -8.3928331 40.8299438)",,,,
109464318,False,Rua Reverendo António Henriques Tavares,tertiary,True,224.963,"LINESTRING (-8.390824 40.8345955, -8.3920242 40.8364034)",EM 548,,,
105613096,False,Rua Santa Casa da Misericórdia,residential,False,109.713,"LINESTRING (-8.390824 40.8345955, -8.3901481 40.8350228, -8.3900574 40.8352378, -8.3900404 40.8353315)",,,,
"[971669690, 105613094, 105613095]",False,Rua Joaquim de Almeida,residential,True,225.901,"LINESTRING (-8.390824 40.8345955, -8.3909275 40.8345189, -8.3910234 40.8344479, -8.3912332 40.834119, -8.391619 40.8337927, -8.3918294 40.8334496, -8.3920355 40.833272, -8.3921235 40.8332032, -8.3921609 40.833174, -8.3922638 40.8329973, -8.392302 40.8329298)",,yes,,
"[971669690, 105613094, 105613095]",False,Rua Joaquim de Almeida,residential,False,225.901,"LINESTRING (-8.392302 40.8329298, -8.3922638 40.8329973, -8.3921609 40.833174, -8.3921235 40.8332032, -8.3920355 40.833272, -8.3918294 40.8334496, -8.391619 40.8337927, -8.3912332 40.834119, -8.3910234 40.8344479, -8.3909275 40.8345189, -8.390824 40.8345955)",,yes,,
105613094,False,Rua Joaquim de Almeida,residential,True,266.471,"LINESTRING (-8.392302 40.8329298, -8.3927384 40.8331005, -8.3929687 40.8331449, -8.3934372 40.8331973, -8.3935401 40.8331865, -8.3935992 40.8331414, -8.393623 40.8330855, -8.3939363 40.8322361, -8.3942601 40.831915)",,,,
397650762,False,Rua Doutor José Gomes de Almeida,residential,True,455.55800000000005,"LINESTRING (-8.392302 40.8329298, -8.3922269 40.8328764, -8.392125 40.8328013, -8.3919319 40.8326491, -8.3917173 40.8324705, -8.3914839 40.8323325, -8.3913686 40.8322188, -8.3912854 40.8321275, -8.3911969 40.8319631, -8.3911406 40.8317967, -8.3911138 40.8316668, -8.3911283 40.831519, -8.391205 40.8314355, -8.3912962 40.8313928, -8.3913954 40.8313827, -8.3915537 40.8313969, -8.39172 40.8314253, -8.3918407 40.8314436, -8.3919426 40.8314476, -8.3920284 40.8314233, -8.3920821 40.8313543, -8.3922081 40.8311696, -8.392294 40.8310174, -8.3923664 40.8308327, -8.3924898 40.8305973, -8.3926265 40.8303375, -8.3927553 40.8301366, -8.3928331 40.8299438)",,,,
109464318,False,Rua Reverendo António Henriques Tavares,tertiary,False,24.076999999999998,"LINESTRING (-8.3920796 40.8366005, -8.3921105 40.8365334, -8.3921058 40.8365264, -8.3920242 40.8364034)",EM 548,,,
190902601,False,Rua Amaro Eduardo Martins de Almeida,residential,False,134.13,"LINESTRING (-8.3899633 40.828532, -8.3895895 40.828723, -8.389476 40.8288581, -8.3890914 40.8295001)",,,,
190902601,False,Rua Amaro Eduardo Martins de Almeida,residential,True,103.173,"LINESTRING (-8.3899633 40.828532, -8.3905388 40.8286073, -8.3907108 40.82861, -8.3908491 40.8285703, -8.3911241 40.8284432)",,,,
488280887,False,Rua da Quintã,residential,True,60.566,"LINESTRING (-8.3899633 40.828532, -8.3899675 40.828477, -8.390017 40.8283458, -8.3899958 40.8282199, -8.3899816 40.8281557, -8.3898401 40.8280967, -8.3898183 40.8280615)",,,,
136982209,True,Avenida de Burgães,tertiary,False,27.153,"LINESTRING (-8.3923243 40.8364294, -8.3922292 40.8364775, -8.3921135 40.8366086)",,,,
730775543,True,Avenida de Burgães,tertiary,False,25.503,"LINESTRING (-8.3923243 40.8364294, -8.3923002 40.8364288, -8.392168 40.8364256, -8.3920242 40.8364034)",,,,
203419505,False,Rua da Costeira,residential,False,10.23,"LINESTRING (-8.3981257 40.8281687, -8.398113 40.8282602)",,,,
"[967299403, 105612284]",True,Avenida Padre Joaquim Valente Martingo,residential,False,54.953,"LINESTRING (-8.3981257 40.8281687, -8.3980454 40.8281814, -8.3979951 40.8281951, -8.3977292 40.8282864, -8.3975349 40.8283732)",,,,
203419507,True,Avenida Padre Joaquim Valente Martingo,residential,False,50.386,"LINESTRING (-8.3975703 40.8284336, -8.3976181 40.8284196, -8.3977447 40.828359, -8.397776 40.8283452, -8.3979025 40.8282897, -8.3980285 40.8282633, -8.398113 40.8282602)",,,,
1201201778,True,Avenida Padre Joaquim Valente Martingo,residential,False,7.921,"LINESTRING (-8.3975703 40.8284336, -8.3975726 40.8284159, -8.3975669 40.8283986, -8.3975538 40.8283838, -8.3975349 40.8283732)",,,roundabout,
190902601,False,Rua Amaro Eduardo Martins de Almeida,residential,False,103.173,"LINESTRING (-8.3911241 40.8284432, -8.3908491 40.8285703, -8.3907108 40.82861, -8.3905388 40.8286073, -8.3899633 40.828532)",,,,
190902601,False,Rua Amaro Eduardo Martins de Almeida,residential,True,105.054,"LINESTRING (-8.3911241 40.8284432, -8.3920112 40.8279236, -8.392133 40.827897)",,,,
397650757,False,Rua do Fundo da Aldeia,residential,True,152.61899999999997,"LINESTRING (-8.3911241 40.8284432, -8.3911138 40.8284988, -8.3911299 40.8286145, -8.3911165 40.8287443, -8.3911111 40.8288539, -8.391146 40.8290082, -8.3911996 40.8290995, -8.3911916 40.8291685, -8.3911031 40.8293146, -8.391036 40.8294364, -8.3910038 40.8295176, -8.3909877 40.8296008, -8.3909797 40.829686, -8.3909716 40.8297733)",,,,
971669689,False,Rua do Fundo da Aldeia,residential,False,34.216,"LINESTRING (-8.3911352 40.8300534, -8.3910816 40.8299824, -8.3910172 40.829887, -8.3909716 40.8297733)",,,,
397650762,False,Rua Doutor José Gomes de Almeida,residential,False,33.995,"LINESTRING (-8.3928706 40.8296394, -8.3928331 40.8299438)",,,,
397650760,False,Beco do Cortinhal,residential,True,97.33800000000001,"LINESTRING (-8.3928706 40.8296394, -8.3927204 40.829686, -8.3924844 40.8298058, -8.3923315 40.8298606, -8.3922038 40.8298893, -8.3920402 40.829936, -8.3919571 40.8299624, -8.3918873 40.8299908, -8.3918621 40.8300351)",,,,
397650762,False,Rua Doutor José Gomes de Almeida,residential,True,189.10399999999998,"LINESTRING (-8.3928706 40.8296394, -8.3929672 40.8294709, -8.3930852 40.8292477, -8.3931871 40.828996, -8.3933105 40.8287545, -8.3933802 40.8285536, -8.3934366 40.8282816, -8.393483 40.8280125)",,,,
397650744,False,Rua Henriques Pinho,residential,False,45.018,"LINESTRING (-8.3895849 40.835614, -8.3896681 40.8356952, -8.3897137 40.8357662, -8.3897485 40.8358595, -8.3897717 40.8359845)",,,,
105613096,False,Rua Santa Casa da Misericórdia,residential,False,78.03399999999999,"LINESTRING (-8.3900404 40.8353315, -8.389959 40.8357816, -8.3897717 40.8359845)",,,,
105613096,False,Rua Santa Casa da Misericórdia,residential,True,109.713,"LINESTRING (-8.3900404 40.8353315, -8.3900574 40.8352378, -8.3901481 40.8350228, -8.390824 40.8345955)",,,,
