osmid,oneway,lanes,ref,highway,reversed,length,geometry,name,maxspeed,junction,width,tunnel
441351283,False,2,,tertiary,False,473.534,"LINESTRING (-7.7859961 41.1627498, -7.7860314 41.1627003, -7.786066 41.1626562, -7.7861028 41.1626171, -7.7861452 41.1625819, -7.7861969 41.1625447, -7.7862539 41.1625145, -7.786315 41.1624879, -7.7867549 41.162321, -7.7868149 41.1622926, -7.786865 41.1622597, -7.7868772 41.1622471, -7.7869012 41.1622224, -7.7869265 41.1621823, -7.7869371 41.1621414, -7.786937 41.1621015, -7.7869331 41.1620604, -7.7869196 41.1620178, -7.7868988 41.1619792, -7.7868683 41.1619436, -7.786836 41.1619172, -7.7867918 41.1618879, -7.7867277 41.1618508, -7.7864872 41.1617117, -7.7864522 41.1616914, -7.7863992 41.1616635, -7.786346 41.1616406, -7.7862951 41.1616236, -7.7862364 41.1616079, -7.7861675 41.1615949, -7.7861009 41.1615861, -7.7860384 41.1615826, -7.7859721 41.1615826, -7.7856757 41.1616035, -7.7854557 41.161619, -7.7853941 41.1616214, -7.7853244 41.1616194, -7.7852519 41.1616131, -7.7851819 41.1616022, -7.7851195 41.1615888, -7.7850634 41.1615727, -7.7850045 41.1615516, -7.7849495 41.161529, -7.7849062 41.161507, -7.7848637 41.1614825, -7.784315 41.161123, -7.7842601 41.1610843, -7.7842094 41.1610457, -7.7841644 41.1610079, -7.7841268 41.1609731, -7.7841028 41.1609422, -7.7840862 41.1609069, -7.7840788 41.1608631, -7.7840795 41.1608214, -7.7840857 41.1607807, -7.7841045 41.16074, -7.7841309 41.1607033, -7.7841664 41.1606742, -7.7842079 41.1606483, -7.7842563 41.1606291, -7.7843043 41.1606152, -7.7843619 41.1606055, -7.7844219 41.1605999, -7.7844963 41.1606002, -7.7845557 41.1606067, -7.7846001 41.160616)",Avenida Doutor Manuel de Arriaga,50,,,
441351283,False,2,,tertiary,True,25.362999999999996,"LINESTRING (-7.7859961 41.1627498, -7.7859654 41.1627984, -7.7859427 41.1628448, -7.7859196 41.1628919, -7.7859027 41.1629336, -7.7858927 41.1629637)",Avenida Doutor Manuel de Arriaga,50,,,
1015088937,False,,,residential,True,67.084,"LINESTRING (-7.7859961 41.1627498, -7.7862695 41.1627082, -7.7863354 41.1627038, -7.7863838 41.1627068, -7.7864245 41.1627228, -7.7864497 41.1627447, -7.7864691 41.1627768, -7.7865389 41.1629782)",,,,,
222832270,False,,,residential,True,127.027,"LINESTRING (-7.7863464 41.1658003, -7.7863881 41.1661323, -7.7864123 41.1662131, -7.786482 41.1663443, -7.7865647 41.1664754, -7.7865965 41.1665259, -7.7868254 41.1668688)",Rua da Eirinha,,,,
441351283,False,2,,tertiary,False,74.691,"LINESTRING (-7.7863464 41.1658003, -7.7865414 41.1656748, -7.7866214 41.1656232, -7.7866907 41.1655775, -7.786734 41.1655429, -7.7867727 41.1655036, -7.7868146 41.1654536, -7.7869256 41.1653006)",Avenida Doutor Manuel de Arriaga,50,,,
441351283,False,2,,tertiary,True,67.05300000000001,"LINESTRING (-7.7863464 41.1658003, -7.7860848 41.1659499, -7.7860358 41.1659756, -7.7859829 41.1659997, -7.7859337 41.1660175, -7.78588 41.1660298, -7.7858251 41.166033, -7.7857587 41.1660294, -7.7856411 41.1660178)",Avenida Doutor Manuel de Arriaga,50,,,
127631452,True,,CM 1304,tertiary,False,42.8,"LINESTRING (-7.7879494 41.1609167, -7.7883202 41.1611817)",Rua dos Camilos,50,,,
156569087,True,1,,residential,False,31.242,"LINESTRING (-7.7890542 41.1616948, -7.7891031 41.1617142, -7.7891503 41.1617354, -7.7892039 41.1617652, -7.7893581 41.1618567)",Rua João de Lemos,50,,,
156569451,True,,CM 1304,tertiary,False,89.914,"LINESTRING (-7.7890542 41.1616948, -7.7888523 41.1623519, -7.7888422 41.1623966, -7.7888393 41.1624342, -7.7888483 41.1624849)",Rua de Serpa Pinto,,,,
127631431,True,2,EM 108,primary,False,6.742,"LINESTRING (-7.7920918 41.1621205, -7.7920558 41.162107, -7.7920166 41.1620999)",Rotunda Doutor João de Araújo Correia,50,roundabout,,
127631431,True,2,EM 108,primary,False,2.988,"LINESTRING (-7.7918325 41.1622849, -7.7918498 41.1623084)",Rotunda Doutor João de Araújo Correia,50,roundabout,,
127631431,True,2,EM 108,primary,False,23.32,"LINESTRING (-7.7921425 41.162306, -7.7921657 41.1622679, -7.7921719 41.1622262, -7.7921607 41.1621851, -7.7921331 41.1621487, -7.7920918 41.1621205)",Rotunda Doutor João de Araújo Correia,50,roundabout,,
127631431,True,2,EM 108,primary,False,23.113,"LINESTRING (-7.7918498 41.1623084, -7.7918881 41.1623384, -7.7919368 41.162358, -7.7919911 41.1623654, -7.7920458 41.1623599, -7.7920956 41.1623419)",Rotunda Doutor João de Araújo Correia,50,roundabout,,
127631504,True,,EM 601,secondary,False,58.027,"LINESTRING (-7.7918498 41.1623084, -7.7919626 41.1625352, -7.7920929 41.1627971)",,,,,
127631431,True,2,EM 108,primary,False,5.6240000000000006,"LINESTRING (-7.7920956 41.1623419, -7.7921213 41.1623256, -7.7921425 41.162306)",Rotunda Doutor João de Araújo Correia,50,roundabout,,
127631538,True,,EM 601,secondary,False,51.305,"LINESTRING (-7.7920929 41.1627971, -7.792052 41.1626012, -7.7920483 41.1625509, -7.7920512 41.1624966, -7.7920624 41.1624457, -7.7920956 41.1623419)",,,,,
"[67811586, 1066642406]",False,,EM 601,secondary,True,135.233,"LINESTRING (-7.7920929 41.1627971, -7.7921173 41.1628468, -7.7921233 41.162859, -7.7921406 41.1628942, -7.7923194 41.1632206, -7.7923452 41.1632784, -7.7923615 41.1633273, -7.792374 41.1633748, -7.7923866 41.1634359, -7.7923917 41.1635025, -7.7923947 41.1635662, -7.7923886 41.1636338, -7.7923274 41.1639704)",Avenida de Ovar,,,,
127631209,False,2,EM 108,primary,False,67.585,"LINESTRING (-7.7891848 41.1604633, -7.7885133 41.1601259)",Avenida de João Franco,,,,
127631209,False,2,EM 108,primary,True,202.671,"LINESTRING (-7.7891848 41.1604633, -7.7901607 41.1609739, -7.7909878 41.1614032, -7.791177 41.1614989)",Avenida de João Franco,,,,
127631452,True,,CM 1304,tertiary,False,83.972,"LINESTRING (-7.7883202 41.1611817, -7.788782 41.1615163, -7.788932 41.161625, -7.7889663 41.1616497, -7.7890101 41.1616745, -7.7890542 41.1616948)",Rua dos Camilos,50,,,
127882873,True,,,residential,False,107.79599999999999,"LINESTRING (-7.7883202 41.1611817, -7.7887089 41.1608568, -7.7890581 41.160568, -7.7891848 41.1604633)",Rua da Alegria,,,,
127883034,True,1,,residential,False,40.473,"LINESTRING (-7.791177 41.1614989, -7.7909289 41.1618113)",Rua Custódio José Vieira,50,,3,
127631209,False,2,EM 108,primary,False,202.671,"LINESTRING (-7.791177 41.1614989, -7.7909878 41.1614032, -7.7901607 41.1609739, -7.7891848 41.1604633)",Avenida de João Franco,,,,
127631209,False,2,EM 108,primary,True,55.306,"LINESTRING (-7.791177 41.1614989, -7.7912309 41.1615319, -7.7912744 41.1615633, -7.7913174 41.1616006, -7.7913527 41.1616338, -7.7913804 41.1616619, -7.791412 41.1616957, -7.7915622 41.1618754, -7.7915771 41.1618909)",Avenida de João Franco,,,,
127883034,True,1,,residential,False,42.13,"LINESTRING (-7.7909289 41.1618113, -7.7906691 41.1621358)",Rua Custódio José Vieira,50,,3,
156569087,True,1,,residential,False,25.355,"LINESTRING (-7.7893581 41.1618567, -7.7895703 41.1620194)",Rua João de Lemos,50,,,
127883339,True,,,residential,False,142.718,"LINESTRING (-7.7893581 41.1618567, -7.7895539 41.1617145, -7.7895813 41.1616988, -7.7896055 41.1616885, -7.7896568 41.1616708, -7.7897435 41.1616587, -7.7898089 41.1616577, -7.7900583 41.1616495, -7.7901529 41.161653, -7.7902297 41.1616519, -7.7902768 41.1616569, -7.7904441 41.1616672, -7.7904944 41.1616765, -7.7905579 41.1616874, -7.7906128 41.1616976, -7.7907092 41.1617287, -7.7909289 41.1618113)",Rua do Marquês de Pombal,,,,
156569449,False,2,CM 1304,tertiary,False,18.352,"LINESTRING (-7.7874233 41.166995, -7.7874185 41.16716)",Rua de Pedro Verdial,,,,
156569449,False,2,CM 1304,tertiary,True,58.64900000000001,"LINESTRING (-7.7874233 41.166995, -7.7874236 41.1668509, -7.7874241 41.1667949, -7.7874194 41.1667462, -7.7874089 41.1666904, -7.7873906 41.1666304, -7.7873738 41.1665762, -7.7873648 41.1665374, -7.7873637 41.1665027, -7.7873658 41.1664719)",Rua de Pedro Verdial,,,,
222832270,False,,,residential,False,59.304,"LINESTRING (-7.7874233 41.166995, -7.787176 41.1668387, -7.7871425 41.1668243, -7.7871143 41.1668143, -7.7870859 41.1668066, -7.7870635 41.1668014, -7.7870418 41.1667983, -7.7870204 41.1667971, -7.7869972 41.1667988, -7.7868254 41.1668688)",Rua da Eirinha,,,,
"[222832268, 156650695]",False,2,CM 1304,tertiary,False,78.003,"LINESTRING (-7.787301 41.1672712, -7.787275 41.1672706, -7.7872328 41.1672692, -7.787185 41.1672697, -7.7871379 41.1672738, -7.7870891 41.1672817, -7.7870568 41.1672879, -7.7868074 41.1673305, -7.7867695 41.1673345, -7.7867395 41.1673369, -7.7867072 41.1673367, -7.7866743 41.1673357, -7.7866429 41.1673326, -7.7865657 41.1673196, -7.7864584 41.1673115, -7.7863815 41.1673072)",Rua Cruz das Almas,,,,
156650695,False,2,CM 1304,tertiary,True,16.932,"LINESTRING (-7.787301 41.1672712, -7.7873268 41.167265, -7.7873493 41.1672537, -7.7873717 41.1672404, -7.7873917 41.1672201, -7.7874078 41.1672022, -7.7874153 41.1671835, -7.7874185 41.16716)",Rua Cruz das Almas,,,,
179175187,False,,,residential,False,47.936,"LINESTRING (-7.787301 41.1672712, -7.7874537 41.1673873, -7.7875145 41.1674324, -7.7877078 41.1675746)",Rua da Carreira,,,,
156569449,False,2,CM 1304,tertiary,True,18.352,"LINESTRING (-7.7874185 41.16716, -7.7874233 41.166995)",Rua de Pedro Verdial,,,,
156641615,False,1,,residential,True,17.76,"LINESTRING (-7.7874185 41.16716, -7.787464 41.1671536, -7.7875133 41.1671393, -7.7875601 41.1671219, -7.7876137 41.1671002)",Rua da Azenha,,,,
156650695,False,2,CM 1304,tertiary,False,16.932,"LINESTRING (-7.7874185 41.16716, -7.7874153 41.1671835, -7.7874078 41.1672022, -7.7873917 41.1672201, -7.7873717 41.1672404, -7.7873493 41.1672537, -7.7873268 41.167265, -7.787301 41.1672712)",Rua Cruz das Almas,,,,
127883084,False,2,CM 1304,tertiary,True,195.827,"LINESTRING (-7.7881658 41.1654011, -7.7881688 41.1653538, -7.7881717 41.1653088, -7.7881893 41.1650335, -7.7881987 41.1649781, -7.7882136 41.1649303, -7.7882408 41.1648725, -7.7882691 41.1648196, -7.788304 41.1647716, -7.7883439 41.1647224, -7.7883846 41.1646763, -7.788428 41.1646336, -7.7884688 41.1645946, -7.7886114 41.1644635, -7.7886517 41.1644245, -7.7886629 41.164408, -7.7886829 41.1643785, -7.7887004 41.1643419, -7.7887602 41.1641376, -7.7887735 41.1640797, -7.788775 41.1640413, -7.7887724 41.1640102, -7.7887627 41.1639673, -7.7887552 41.1639479, -7.7887444 41.1639235, -7.7886759 41.163813, -7.7886546 41.163776)",Rua do Doutor Maximiano de Lemos,,,,
156569449,False,2,CM 1304,tertiary,False,127.41,"LINESTRING (-7.7881658 41.1654011, -7.7881582 41.1654607, -7.7881503 41.165513, -7.7880813 41.1658211, -7.7880642 41.1658851, -7.7880445 41.1659426, -7.7880186 41.1660047, -7.7879822 41.1660644, -7.7879368 41.1661178, -7.7878932 41.1661579, -7.7878303 41.166199, -7.7877558 41.1662348, -7.7876981 41.1662579, -7.7876254 41.1662849, -7.787549 41.1663119, -7.7874938 41.1663343)",Rua de Pedro Verdial,,,,
1014639923,False,,,residential,False,46.287,"LINESTRING (-7.7881658 41.1654011, -7.7879473 41.1653795, -7.78787 41.1653728, -7.7877991 41.1653715, -7.7877111 41.1653785, -7.7876167 41.1653887)",Rua de Vila Franca,50,,,
152482086,True,,,tertiary,False,11.642,"LINESTRING (-7.7886442 41.1635357, -7.7886476 41.1635634, -7.7886622 41.1635889, -7.7886866 41.1636098, -7.7887104 41.1636213)",,50,roundabout,,
1015088956,True,1,CM 1304,tertiary,False,27.322,"LINESTRING (-7.7886442 41.1635357, -7.7886315 41.1635793, -7.7886249 41.1636086, -7.7886193 41.1636445, -7.7886214 41.1636811, -7.7886269 41.1637109, -7.7886364 41.1637402, -7.7886546 41.163776)",,,,,
127883084,False,2,CM 1304,tertiary,False,195.827,"LINESTRING (-7.7886546 41.163776, -7.7886759 41.163813, -7.7887444 41.1639235, -7.7887552 41.1639479, -7.7887627 41.1639673, -7.7887724 41.1640102, -7.788775 41.1640413, -7.7887735 41.1640797, -7.7887602 41.1641376, -7.7887004 41.1643419, -7.7886829 41.1643785, -7.7886629 41.164408, -7.7886517 41.1644245, -7.7886114 41.1644635, -7.7884688 41.1645946, -7.788428 41.1646336, -7.7883846 41.1646763, -7.7883439 41.1647224, -7.788304 41.1647716, -7.7882691 41.1648196, -7.7882408 41.1648725, -7.7882136 41.1649303, -7.7881987 41.1649781, -7.7881893 41.1650335, -7.7881717 41.1653088, -7.7881688 41.1653538, -7.7881658 41.1654011)",Rua do Doutor Maximiano de Lemos,,,,
1015088957,True,1,CM 1304,tertiary,False,18.227,"LINESTRING (-7.7886546 41.163776, -7.7886546 41.1637397, -7.788659 41.1637102, -7.7886688 41.1636799, -7.7886786 41.1636603, -7.7886938 41.1636398, -7.7887104 41.1636213)",,,,,
152482088,False,1,,residential,True,350.5319999999999,"LINESTRING (-7.7911402 41.1668314, -7.7910139 41.1668187, -7.7909248 41.1668089, -7.7907948 41.1667846, -7.7907129 41.1667612, -7.7906436 41.1667329, -7.7905989 41.1667008, -7.7905677 41.1666672, -7.7905351 41.1666254, -7.7905054 41.166566, -7.7904887 41.1665097, -7.7904805 41.1664527, -7.7904836 41.1664119, -7.7904986 41.1663586, -7.790515 41.1663133, -7.7908076 41.1657045, -7.7908446 41.1656253, -7.7908666 41.1655662, -7.7908806 41.1655185, -7.7908899 41.1654773, -7.7908883 41.1654337, -7.7908803 41.1653841, -7.7908701 41.1653393, -7.7908562 41.1652943, -7.7908391 41.1652515, -7.7908159 41.1652075, -7.7907811 41.1651627, -7.7907404 41.1651178, -7.7906996 41.1650873, -7.7906519 41.1650575, -7.7905938 41.1650316, -7.7905023 41.1650013, -7.7904329 41.1649848, -7.7903666 41.1649686, -7.7903105 41.1649564, -7.790252 41.1649402, -7.790193 41.1649212, -7.7901382 41.1648979, -7.790078 41.1648665, -7.7900004 41.1648205, -7.7899018 41.1647551, -7.7898172 41.1646877, -7.7896971 41.1645897, -7.7896339 41.1645323)",Rua Guedes de Amorim,50,,,
156570415,False,1,,residential,False,69.524,"LINESTRING (-7.7911402 41.1668314, -7.7910524 41.1669238, -7.7910292 41.166952, -7.79101 41.1669811, -7.7909948 41.1670112, -7.7909805 41.1670438, -7.7909688 41.167083, -7.7909559 41.1671215, -7.7909432 41.1671675, -7.7909343 41.1672005, -7.7909218 41.1672389, -7.7909089 41.1672721, -7.7908754 41.1673391, -7.7908404 41.1674074)",Rua das Lapas,50,,,
"[537281979, 152488613]",False,1,,residential,True,85.902,"LINESTRING (-7.7911402 41.1668314, -7.7911714 41.1667983, -7.7915319 41.1664157, -7.7916103 41.166324, -7.7916464 41.1662777, -7.791675 41.1662374, -7.7917073 41.1661887)",Rua Guedes de Amorim,50,,,
152482086,True,,,tertiary,False,3.089,"LINESTRING (-7.7886523 41.1635086, -7.7886442 41.1635357)",,50,roundabout,,
152482086,True,,,tertiary,False,4.753,"LINESTRING (-7.7887104 41.1636213, -7.7887372 41.1636283, -7.7887655 41.1636302)",,50,roundabout,,
152482086,True,,,tertiary,False,20.418,"LINESTRING (-7.7888533 41.1634854, -7.7888226 41.1634654, -7.7887846 41.1634544, -7.788744 41.1634537, -7.7887055 41.1634635, -7.7886736 41.1634826, -7.7886523 41.1635086)",,50,roundabout,,
537296833,True,1,CM 1304,tertiary,False,26.573,"LINESTRING (-7.7888533 41.1634854, -7.7888195 41.1634435, -7.7887945 41.1634021, -7.7887718 41.1633625, -7.7887547 41.1633239, -7.7887398 41.1632643)",Rua Alexandre Herculano,50,,,
152482086,True,,,tertiary,False,12.386000000000001,"LINESTRING (-7.7887655 41.1636302, -7.7888018 41.163625, -7.7888342 41.1636116, -7.7888595 41.1635912, -7.7888752 41.163566)",,50,roundabout,,
152482088,False,1,,residential,False,92.396,"LINESTRING (-7.7887655 41.1636302, -7.788767 41.1637083, -7.7887751 41.1637447, -7.7887882 41.1637853, -7.7888095 41.1638235, -7.7888359 41.1638589, -7.7888785 41.1639041, -7.7889184 41.1639391, -7.7892936 41.1642264, -7.7893644 41.164296)",Rua Guedes de Amorim,50,,,
152482086,True,,,tertiary,False,9.47,"LINESTRING (-7.7888752 41.163566, -7.7888797 41.1635378, -7.7888721 41.16351, -7.7888533 41.1634854)",,50,roundabout,,
152482087,False,1,,residential,False,303.396,"LINESTRING (-7.7888752 41.163566, -7.7904253 41.1643937, -7.791757 41.1651048, -7.7918307 41.1651453)",Avenida Doutor Antão de Carvalho,50,,,
152488608,True,1,,residential,False,11.049999999999999,"LINESTRING (-7.7920602 41.1653913, -7.7920902 41.1654155, -7.792129 41.1654311, -7.7921725 41.1654363)",Rotunda Doutor Júlio Vilela,50,roundabout,,
1020419574,True,,,residential,False,24.4,"LINESTRING (-7.7920602 41.1653913, -7.7920355 41.1655636, -7.7920319 41.1655841, -7.7920237 41.1656088)",,,,,
152488608,True,1,,residential,False,13.719000000000001,"LINESTRING (-7.7922879 41.1652877, -7.7922629 41.1652633, -7.7922291 41.1652458, -7.7921899 41.1652369, -7.7921489 41.1652373)",Rotunda Doutor Júlio Vilela,50,roundabout,,
156570415,False,1,,residential,True,69.524,"LINESTRING (-7.7908404 41.1674074, -7.7908754 41.1673391, -7.7909089 41.1672721, -7.7909218 41.1672389, -7.7909343 41.1672005, -7.7909432 41.1671675, -7.7909559 41.1671215, -7.7909688 41.167083, -7.7909805 41.1670438, -7.7909948 41.1670112, -7.79101 41.1669811, -7.7910292 41.166952, -7.7910524 41.1669238, -7.7911402 41.1668314)",Rua das Lapas,50,,,
156641598,False,,,residential,True,206.454,"LINESTRING (-7.7908404 41.1674074, -7.7907692 41.1675537, -7.7907591 41.1675768, -7.7907512 41.1676, -7.790747 41.1676214, -7.7907443 41.1676427, -7.7907445 41.167666, -7.790748 41.1676869, -7.7907547 41.1677048, -7.7907659 41.1677186, -7.7907829 41.167731, -7.7908032 41.1677402, -7.7908266 41.1677466, -7.7908516 41.1677498, -7.7908781 41.1677499, -7.7909134 41.1677455, -7.790952 41.1677346, -7.7909844 41.1677202, -7.7910144 41.1677008, -7.7910458 41.1676742, -7.7910737 41.1676475, -7.7910944 41.1676203, -7.7912324 41.1674352, -7.7912591 41.1673982, -7.7912846 41.1673681, -7.7915741 41.1670425, -7.7916027 41.1670166, -7.791635 41.1669913, -7.791762 41.1669003, -7.7917934 41.1668737, -7.7918238 41.1668481, -7.7918487 41.166824, -7.7918693 41.1667999, -7.7918921 41.1667691, -7.7919151 41.1667309, -7.7919849 41.1666108)",,,,,
156641619,False,,,residential,True,176.85799999999998,"LINESTRING (-7.7908404 41.1674074, -7.7904459 41.1673091, -7.7904214 41.1673053, -7.7903995 41.1673053, -7.7903769 41.1673072, -7.7903536 41.1673121, -7.7903323 41.167319, -7.7903125 41.1673278, -7.7902952 41.1673398, -7.7902835 41.167353, -7.7902718 41.1673704, -7.7898267 41.1681133, -7.7898166 41.1681269, -7.7898049 41.1681354, -7.7897888 41.1681409, -7.7897687 41.1681431, -7.7897491 41.1681425, -7.7897315 41.1681396, -7.7897132 41.1681361, -7.7894561 41.1680677)",Rua das Lapas,50,,,
152488613,False,1,,residential,False,53.95,"LINESTRING (-7.7919541 41.1657405, -7.7917073 41.1661887)",Rua Guedes de Amorim,50,,,
152488613,False,1,,residential,True,15.761000000000001,"LINESTRING (-7.7919541 41.1657405, -7.79197 41.1657109, -7.7919831 41.1656864, -7.7919971 41.1656612, -7.7920103 41.1656354, -7.7920237 41.1656088)",Rua Guedes de Amorim,50,,,
537281980,True,1,,residential,False,42.74999999999999,"LINESTRING (-7.7919541 41.1657405, -7.7921374 41.1656721, -7.7921815 41.1656552, -7.7922253 41.1656396, -7.7922746 41.1656231, -7.7923143 41.1656118, -7.7923624 41.1655993, -7.792421 41.1655868)",Praça General Humberto Delgado,50,,,
152488608,True,1,,residential,False,6.615,"LINESTRING (-7.7921725 41.1654363, -7.7922115 41.1654316, -7.792247 41.1654185)",Rotunda Doutor Júlio Vilela,50,roundabout,,
152488608,True,1,,residential,False,13.074,"LINESTRING (-7.7922754 41.1653986, -7.792295 41.1653732, -7.792304 41.1653446, -7.7923016 41.1653153, -7.7922879 41.1652877)",Rotunda Doutor Júlio Vilela,50,roundabout,,
848037873,True,,,residential,False,31.427,"LINESTRING (-7.7922754 41.1653986, -7.7923302 41.1653754, -7.7923908 41.1653552, -7.7924571 41.1653403, -7.7925381 41.1653288, -7.792631 41.1653151)",,,,,
152488608,True,1,,residential,False,18.332,"LINESTRING (-7.7921489 41.1652373, -7.7921076 41.1652481, -7.7920731 41.1652685, -7.7920493 41.1652961, -7.7920386 41.1653281, -7.7920424 41.165361)",Rotunda Doutor Júlio Vilela,50,roundabout,,
848037875,True,,,residential,False,28.618000000000002,"LINESTRING (-7.7921489 41.1652373, -7.7920534 41.1652182, -7.7919731 41.1651952, -7.7918976 41.1651707, -7.7918307 41.1651453)",,,,,
152488608,True,1,,residential,False,3.684,"LINESTRING (-7.7920424 41.165361, -7.7920602 41.1653913)",Rotunda Doutor Júlio Vilela,50,roundabout,,
156570897,False,1,,residential,True,17.649,"LINESTRING (-7.7933059 41.1644123, -7.7932104 41.1645538)",Rua Branca Martinho,50,,,
156468215,False,2,EM 601,secondary,True,85.108,"LINESTRING (-7.7933059 41.1644123, -7.7924136 41.1641225, -7.7923751 41.1641051)",Rua da Ferreirinha,,,,
156570897,False,1,,residential,False,17.649,"LINESTRING (-7.7932104 41.1645538, -7.7933059 41.1644123)",Rua Branca Martinho,50,,,
156570897,False,1,,residential,True,49.833,"LINESTRING (-7.7932104 41.1645538, -7.7929639 41.1648982, -7.7929234 41.1649463)",Rua Branca Martinho,50,,,
156569448,False,,,residential,True,58.047,"LINESTRING (-7.7857358 41.1649854, -7.7863882 41.1651623)",Rua do Visconde da Régua,50,,,
