osmid,oneway,name,highway,reversed,length,lanes,maxspeed,geometry,access
23530902,True,Rua Bulhão Pato,residential,False,34.791,,,"LINESTRING (-8.9711098 38.7040583, -8.9713036 38.7043322)",
283777106,True,Rua José Joaquim Marques,residential,False,20.978,2,50,"LINESTRING (-8.9711098 38.7040583, -8.9712421 38.7040762, -8.971348 38.7040905)",
26671812,False,Avenida Dom João IV,residential,False,9.367,,,"LINESTRING (-8.9788437 38.7080677, -8.9787359 38.7080633)",
307202251,True,Avenida Luís de Camões,secondary,False,120.32,,,"LINESTRING (-8.9788437 38.7080677, -8.9788966 38.7079496, -8.9789012 38.7079392, -8.978959 38.7077497, -8.9791406 38.7071545, -8.9791731 38.7070175)",
1084410716,True,Avenida dos Pescadores,residential,False,12.044,,,"LINESTRING (-8.9790343 38.7070166, -8.9791731 38.7070175)",
281547316,True,Avenida Luís de Camões,secondary,False,119.25099999999998,,,"LINESTRING (-8.9790343 38.7070166, -8.9790036 38.7071319, -8.9789637 38.7072616, -8.9789238 38.7073912, -8.9789173 38.7074123, -8.9788443 38.7076493, -8.9787775 38.7079044, -8.9787359 38.7080633)",
23701334,False,Avenida Dom Afonso Henriques,residential,False,12.673,,,"LINESTRING (-8.9764592 38.708684, -8.9766051 38.7086787)",
23701334,False,Avenida Dom Afonso Henriques,residential,True,85.453,,,"LINESTRING (-8.9764592 38.708684, -8.9763259 38.7086888, -8.9756331 38.7087139, -8.9754754 38.7087189)",
307495909,False,Praça 5 de Outubro,residential,True,30.813,,,"LINESTRING (-8.9739948 38.7063768, -8.9737733 38.706444, -8.9736663 38.7064818)",
518890272,False,Praça da República,residential,True,77.09100000000001,,,"LINESTRING (-8.9739948 38.7063768, -8.9741103 38.7063502, -8.9743403 38.7063063, -8.9744581 38.7062827, -8.9746055 38.7062713, -8.9748664 38.7062578)",
519707694,False,Praça 5 de Outubro,residential,False,27.264,,,"LINESTRING (-8.9739948 38.7063768, -8.9739649 38.7063203, -8.9739344 38.7062772, -8.9739079 38.7062141, -8.9738895 38.7061472)",
23701537,True,Praça 5 de Outubro,residential,False,3.45,,,"LINESTRING (-8.9736663 38.7064818, -8.9736302 38.7064948)",
307495909,False,Praça 5 de Outubro,residential,False,30.813,,,"LINESTRING (-8.9736663 38.7064818, -8.9737733 38.706444, -8.9739948 38.7063768)",
"[307494842, 307495908, 307496116]",True,"['Praça 5 de Outubro', 'Rua da Cruz', 'Rua Afonso Palla']",residential,False,71.819,,,"LINESTRING (-8.9734323 38.7065831, -8.9733176 38.7063422, -8.9733259 38.7063291, -8.9734794 38.7062868, -8.9735132 38.7062951, -8.9735657 38.706383, -8.9735739 38.7063973, -8.9736043 38.70645, -8.9736302 38.7064948)",
518890271,True,Avenida João de Deus,residential,False,93.693,,,"LINESTRING (-8.9734323 38.7065831, -8.9733365 38.7066474, -8.9732092 38.7067804, -8.9731481 38.7068729, -8.9728705 38.7072559, -8.9728498 38.7072857)",
518641908,True,Rua Gago Coutinho,residential,False,21.995,,,"LINESTRING (-8.9723057 38.7077287, -8.9723408 38.7079246)",
23701334,False,Avenida Dom Afonso Henriques,residential,True,9.042,,,"LINESTRING (-8.9788491 38.7085975, -8.978745 38.7086012)",
307202251,True,Avenida Luís de Camões,secondary,False,58.915,,,"LINESTRING (-8.9788491 38.7085975, -8.9788466 38.708481, -8.9788444 38.7083806, -8.9788439 38.7081739, -8.9788437 38.7080677)",
296688834,True,Avenida Luís de Camões,secondary,False,22.572,,,"LINESTRING (-8.9789333 38.7099297, -8.9789219 38.7097269)",
326647629,False,Avenida Doutor Paulino Gomes,residential,True,9.692,,,"LINESTRING (-8.9789333 38.7099297, -8.9788216 38.7099288)",
23701485,False,Avenida João XXIII,residential,False,104.664,,,"LINESTRING (-8.9754754 38.7087189, -8.975538 38.7096589)",
23701334,False,Avenida Dom Afonso Henriques,residential,False,85.453,,,"LINESTRING (-8.9754754 38.7087189, -8.9756331 38.7087139, -8.9763259 38.7086888, -8.9764592 38.708684)",
23701334,False,Avenida Dom Afonso Henriques,residential,True,146.78799999999998,,,"LINESTRING (-8.9754754 38.7087189, -8.9753386 38.7087247, -8.9749832 38.7087375, -8.974868 38.7087416, -8.9745115 38.7087544, -8.973932 38.7087731, -8.9737854 38.7087778)",
23701334,False,Avenida Dom Afonso Henriques,residential,False,146.788,,,"LINESTRING (-8.9737854 38.7087778, -8.973932 38.7087731, -8.9745115 38.7087544, -8.974868 38.7087416, -8.9749832 38.7087375, -8.9753386 38.7087247, -8.9754754 38.7087189)",
519711524,True,Rua Serpa Pinto,residential,False,265.646,,,"LINESTRING (-8.9737854 38.7087778, -8.9738414 38.7085741, -8.9740821 38.7077247, -8.9741141 38.7076083, -8.974134 38.7075238, -8.9741334 38.7074942, -8.974052 38.7073359, -8.97371 38.7065863, -8.9736663 38.7064818)",
87790782,False,Praça Gomes Freire de Andrade,residential,False,58.992000000000004,,,"LINESTRING (-8.9762105 38.7049065, -8.9760022 38.7050229, -8.9758613 38.7051016, -8.9756577 38.7052153)",
283597215,False,Praça Gomes Freire de Andrade,residential,True,86.801,,,"LINESTRING (-8.9762105 38.7049065, -8.9762375 38.7049761, -8.9762463 38.7049991, -8.9762898 38.7051113, -8.9763313 38.7052302, -8.9763574 38.7053057, -8.9764123 38.7054531, -8.9764301 38.7054839, -8.9764472 38.705509, -8.9764666 38.7055322, -8.9765145 38.7055758, -8.976575 38.7056196)",
