osmid,oneway,ref,name,highway,reversed,length,geometry,lanes,junction,access
462846386,True,EN 216,Avenida Dom Nuno Álvares Pereira,primary,False,7.456,"LINESTRING (-6.9577664 41.5352302, -6.957721 41.5351724)",,,
462846387,True,,Avenida Doutor Urze Pires,primary,False,72.424,"LINESTRING (-6.9577664 41.5352302, -6.9585003 41.5348803)",,,
106554928,False,,,tertiary,False,55.424,"LINESTRING (-6.9608723 41.5391851, -6.9607411 41.5391666, -6.9604398 41.5391056, -6.9602909 41.5390663, -6.9602421 41.5390372)",,,
184402648,False,EN 102,Rua Fonte do Paço,primary,False,151.481,"LINESTRING (-6.9608723 41.5391851, -6.9607393 41.539791, -6.9605864 41.5400094, -6.9600956 41.5403511)",,,
184402648,False,EN 102,Rua Fonte do Paço,primary,True,79.541,"LINESTRING (-6.9608723 41.5391851, -6.9609116 41.5389898, -6.9609455 41.5389119, -6.9610033 41.5388572, -6.9612499 41.5387518, -6.9614298 41.5386779)",,,
184402648,False,EN 102,Rua Fonte do Paço,primary,False,79.541,"LINESTRING (-6.9614298 41.5386779, -6.9612499 41.5387518, -6.9610033 41.5388572, -6.9609455 41.5389119, -6.9609116 41.5389898, -6.9608723 41.5391851)",,,
106554901,True,,Rotunda do Hospital,primary,False,30.168999999999997,"LINESTRING (-6.9597384 41.5344145, -6.9598164 41.5344257, -6.9598831 41.534417, -6.9599423 41.5343924, -6.9599875 41.5343546, -6.9600161 41.5342988)",2,roundabout,
290165714,False,,Rua Almeida Pessanha,residential,True,64.962,"LINESTRING (-6.9602219 41.5377496, -6.9609882 41.5378605)",,,
274894950,True,,Rua Doutor Luis Olaio,tertiary,False,63.178,"LINESTRING (-6.9602219 41.5377496, -6.9601581 41.5377318, -6.9600852 41.5376979, -6.9600037 41.537641, -6.9597092 41.5373444)",,,
106554928,False,,,tertiary,False,26.499,"LINESTRING (-6.9602421 41.5390372, -6.9602286 41.5387991)",,,
106554928,False,,,tertiary,True,55.424,"LINESTRING (-6.9602421 41.5390372, -6.9602909 41.5390663, -6.9604398 41.5391056, -6.9607411 41.5391666, -6.9608723 41.5391851)",,,
130229180,True,,Rua do Beato Bento de Castro,unclassified,False,191.46500000000003,"LINESTRING (-6.9602421 41.5390372, -6.9601844 41.5390842, -6.9601797 41.539214, -6.9601638 41.5392918, -6.9600854 41.5394523, -6.9600217 41.5395088, -6.9598809 41.5395493, -6.959688 41.5395774, -6.9592972 41.5395624, -6.9592538 41.5395602, -6.9584284 41.5395183)",,,
106554901,True,,Rotunda do Hospital,primary,False,9.512,"LINESTRING (-6.9599209 41.5341427, -6.9598105 41.5341206)",2,roundabout,
106554901,True,,Rotunda do Hospital,primary,False,22.782,"LINESTRING (-6.9596143 41.5342474, -6.9596194 41.5343156, -6.9596637 41.5343753, -6.9597384 41.5344145)",2,roundabout,
106554906,True,EN 216,Avenida Doutor Urze Pires,primary,False,116.565,"LINESTRING (-6.9596143 41.5342474, -6.9595046 41.534345, -6.9594212 41.5343893, -6.9584607 41.5348317)",,,
106554906,True,EN 216,Avenida Doutor Urze Pires,primary,False,8.528,"LINESTRING (-6.957721 41.5351724, -6.957634 41.5352129)",,,
462846386,True,EN 216,Avenida Dom Nuno Álvares Pereira,primary,False,142.767,"LINESTRING (-6.957721 41.5351724, -6.9569086 41.5341998, -6.9568103 41.5340844)",,,
106554901,True,,Rotunda do Hospital,primary,False,20.131,"LINESTRING (-6.9600161 41.5342988, -6.9600137 41.5342385, -6.9599802 41.5341836, -6.9599209 41.5341427)",2,roundabout,
10503083,False,EN 216,,primary,False,546.711,"LINESTRING (-6.9500891 41.5324355, -6.9508876 41.5321607, -6.9512715 41.5320956, -6.951532 41.532079, -6.952667 41.5320069, -6.9542415 41.5319068, -6.9545792 41.5319999, -6.9557535 41.5329302, -6.9559109 41.5330709)",,,
136276805,False,,,residential,True,72.378,"LINESTRING (-6.9584284 41.5395183, -6.9584123 41.5388675)",,,
334612971,False,,Rua do Beato Bento de Castro,residential,False,87.914,"LINESTRING (-6.9584284 41.5395183, -6.9581374 41.5395431, -6.9578446 41.539618, -6.9574502 41.5397863)",,,
334612971,False,,Rua do Beato Bento de Castro,residential,True,87.914,"LINESTRING (-6.9574502 41.5397863, -6.9578446 41.539618, -6.9581374 41.5395431, -6.9584284 41.5395183)",,,
392534505,False,,Rua do Padrão Norte,residential,False,11.281,"LINESTRING (-6.95882 41.5364493, -6.9587046 41.5365025)",,,
184403194,True,,Avenida Dom Nuno Álvares Pereira,tertiary,False,161.559,"LINESTRING (-6.95882 41.5364493, -6.9585291 41.5361547, -6.9579067 41.5354057, -6.9577664 41.5352302)",,,
136276800,False,,Rua Eça de Queirós,residential,False,22.021,"LINESTRING (-6.9581123 41.5367645, -6.9580083 41.5365824)",,,
392534505,False,,Rua do Padrão Norte,residential,True,57.264,"LINESTRING (-6.9581123 41.5367645, -6.9587046 41.5365025)",,,
136229276,True,,Rua do Padrão Norte,residential,False,76.232,"LINESTRING (-6.9581123 41.5367645, -6.9579829 41.5368352, -6.9573808 41.5370023, -6.9572718 41.5370261)",,,
392534502,False,,Rua Doutor Águedo de Oliveira,residential,True,72.111,"LINESTRING (-6.9581123 41.5367645, -6.9582367 41.537059, -6.9583428 41.5372504, -6.9583924 41.5373775)",,,
"[494955019, 494955029]",False,,Rua do Padrão Norte,residential,True,83.928,"LINESTRING (-6.9532624 41.5371768, -6.954124 41.537228, -6.9542676 41.5372365)",,,
392534504,False,,Rua das Piscinas,residential,True,227.584,"LINESTRING (-6.9560862 41.5372136, -6.9562265 41.5375812, -6.9562866 41.5376283, -6.9563876 41.5376379, -6.9583924 41.5373775)",,,
494955029,False,,Rua do Padrão Norte,residential,False,100.398,"LINESTRING (-6.9560862 41.5372136, -6.955969 41.537224, -6.9556482 41.5372526, -6.9552477 41.5372631, -6.9548834 41.5372567)",,,
494955029,False,,Rua do Padrão Norte,residential,True,42.857,"LINESTRING (-6.9560862 41.5372136, -6.9564741 41.5371534, -6.9565904 41.5371354)",,,
136229292,False,,,residential,True,137.844,"LINESTRING (-6.9568423 41.5326747, -6.9568451 41.5332825, -6.9573069 41.5338114)",,,
136229301,False,,Rua Vila Cordeiro,residential,True,81.519,"LINESTRING (-6.9574131 41.5332238, -6.9576175 41.5336424, -6.9573069 41.5338114)",,,
136229292,False,,,residential,False,137.844,"LINESTRING (-6.9573069 41.5338114, -6.9568451 41.5332825, -6.9568423 41.5326747)",,,
136229301,False,,Rua Vila Cordeiro,residential,False,81.519,"LINESTRING (-6.9573069 41.5338114, -6.9576175 41.5336424, -6.9574131 41.5332238)",,,
136229301,False,,Rua Vila Cordeiro,residential,True,51.285,"LINESTRING (-6.9573069 41.5338114, -6.9569 41.5340358, -6.9568103 41.5340844)",,,
136229284,False,,,residential,True,8.018,"LINESTRING (-6.9568103 41.5340844, -6.956732 41.5341264)",,,
136229301,False,,Rua Vila Cordeiro,residential,False,51.285,"LINESTRING (-6.9568103 41.5340844, -6.9569 41.5340358, -6.9573069 41.5338114)",,,
462846386,True,EN 216,Avenida Dom Nuno Álvares Pereira,primary,False,135.689,"LINESTRING (-6.9568103 41.5340844, -6.9567247 41.5339794, -6.9560646 41.5331872, -6.9559109 41.5330709)",,,
136276800,False,,Rua Eça de Queirós,residential,False,76.87,"LINESTRING (-6.9558993 41.5345161, -6.955413 41.5339284)",,,
136229284,False,,,residential,False,81.74799999999999,"LINESTRING (-6.9558993 41.5345161, -6.9566184 41.5341834, -6.956732 41.5341264)",,,
136276800,False,,Rua Eça de Queirós,residential,True,253.178,"LINESTRING (-6.9558993 41.5345161, -6.9568078 41.53555, -6.9577469 41.5363156)",,,
136229305,False,,Rua Antero de Quental,residential,True,6.33,"LINESTRING (-6.9585003 41.5348803, -6.9584607 41.5348317)",,,
136229305,False,,Rua Antero de Quental,residential,False,169.083,"LINESTRING (-6.9585003 41.5348803, -6.9585786 41.5349785, -6.9594299 41.5360171, -6.9595916 41.5361606)",,,
462846387,True,,Avenida Doutor Urze Pires,primary,False,117.22600000000001,"LINESTRING (-6.9585003 41.5348803, -6.9586878 41.5347963, -6.9594545 41.5344384, -6.9595665 41.5344222, -6.9596415 41.5344186, -6.9597384 41.5344145)",,,
136229307,False,,Rua Dona Maria Mascarenhas,residential,True,34.894999999999996,"LINESTRING (-6.9560168 41.5359083, -6.9560318 41.535985, -6.9560776 41.5362188)",,,
136229289,False,,Praça Doutor Carlos Sá Miranda,residential,True,83.635,"LINESTRING (-6.9605624 41.5359668, -6.9601523 41.5360472, -6.9598216 41.5361177, -6.9595916 41.5361606)",,,
136229289,False,,Praça Doutor Carlos Sá Miranda,residential,False,83.635,"LINESTRING (-6.9595916 41.5361606, -6.9598216 41.5361177, -6.9601523 41.5360472, -6.9605624 41.5359668)",,,
136229305,False,,Rua Antero de Quental,residential,True,169.083,"LINESTRING (-6.9595916 41.5361606, -6.9594299 41.5360171, -6.9585786 41.5349785, -6.9585003 41.5348803)",,,
374096229,False,,Rua Dona Joana Alexandrina da Costa,residential,False,71.658,"LINESTRING (-6.9595916 41.5361606, -6.9594898 41.5362666, -6.9590538 41.5365697, -6.9589775 41.5366075)",,,
136229288,True,,Rua do Padrão,residential,False,39.03,"LINESTRING (-6.9577469 41.5363156, -6.9576138 41.5363503, -6.957304 41.5364309)",,,
136276800,False,,Rua Eça de Queirós,residential,False,253.178,"LINESTRING (-6.9577469 41.5363156, -6.9568078 41.53555, -6.9558993 41.5345161)",,,
136276800,False,,Rua Eça de Queirós,residential,True,36.942,"LINESTRING (-6.9577469 41.5363156, -6.9579058 41.5364525, -6.9580083 41.5365824)",,,
136229288,True,,Rua do Padrão,residential,False,32.444,"LINESTRING (-6.957304 41.5364309, -6.9569367 41.5365286)",,,
494955017,True,,,residential,False,133.03199999999998,"LINESTRING (-6.957304 41.5364309, -6.9571032 41.5361911, -6.956764 41.5359565, -6.9564841 41.5359033, -6.9562522 41.5358886, -6.9560168 41.5359083)",,,
136229287,False,,,residential,True,34.018,"LINESTRING (-6.9539944 41.536474, -6.9541146 41.5367664)",,,
136229307,False,,Rua Dona Maria Mascarenhas,residential,False,34.097,"LINESTRING (-6.956137 41.5365222, -6.9561235 41.5364532, -6.9560776 41.5362188)",,,
494955024,True,,Largo do Padrão,residential,False,28.360999999999997,"LINESTRING (-6.956137 41.5365222, -6.9559739 41.5366025, -6.9559115 41.5367009)",,,
136276800,False,,Rua Eça de Queirós,residential,True,22.021,"LINESTRING (-6.9580083 41.5365824, -6.9581123 41.5367645)",,,
136276800,False,,Rua Eça de Queirós,residential,False,36.942,"LINESTRING (-6.9580083 41.5365824, -6.9579058 41.5364525, -6.9577469 41.5363156)",,,
274894950,True,,Rua Doutor Luis Olaio,tertiary,False,21.938,"LINESTRING (-6.9589775 41.5366075, -6.95882 41.5364493)",,,
374096229,False,,Rua Dona Joana Alexandrina da Costa,residential,True,71.658,"LINESTRING (-6.9589775 41.5366075, -6.9590538 41.5365697, -6.9594898 41.5362666, -6.9595916 41.5361606)",,,
494955024,True,,Largo do Padrão,residential,False,31.25,"LINESTRING (-6.956446 41.5366638, -6.9563916 41.5366093, -6.9563603 41.5365832, -6.956137 41.5365222)",,,
494955024,True,,Largo do Padrão,residential,False,58.835,"LINESTRING (-6.9559115 41.5367009, -6.9560862 41.5372136)",,,
136229296,False,,Rua do Padrão,residential,False,149.801,"LINESTRING (-6.9559115 41.5367009, -6.9558021 41.5367022, -6.9542649 41.5367504, -6.9541146 41.5367664)",,,
136229287,False,,,residential,False,34.018,"LINESTRING (-6.9541146 41.5367664, -6.9539944 41.536474)",,,
136229287,False,,,residential,True,53.989000000000004,"LINESTRING (-6.9541146 41.5367664, -6.9542515 41.5371125, -6.9542676 41.5372365)",,,
136229296,False,,Rua do Padrão,residential,True,149.801,"LINESTRING (-6.9541146 41.5367664, -6.9542649 41.5367504, -6.9558021 41.5367022, -6.9559115 41.5367009)",,,
494955024,True,,Largo do Padrão,residential,False,26.279,"LINESTRING (-6.9565145 41.5368945, -6.956446 41.5366638)",,,
136229281,True,,Rua do Padrão Sul,residential,False,129.08599999999998,"LINESTRING (-6.9565145 41.5368945, -6.9566652 41.536863, -6.9578536 41.5366147, -6.9580083 41.5365824)",,,
494955018,False,,Largo do Padrão,residential,False,6.227,"LINESTRING (-6.9565904 41.5371354, -6.9565716 41.5370812)",,,
494955029,False,,Rua do Padrão Norte,residential,False,42.857,"LINESTRING (-6.9565904 41.5371354, -6.9564741 41.5371534, -6.9560862 41.5372136)",,,
494955029,False,,Rua do Padrão Norte,residential,True,58.006,"LINESTRING (-6.9565904 41.5371354, -6.957094 41.5370573, -6.9572718 41.5370261)",,,
494955020,False,,,residential,False,36.332,"LINESTRING (-6.9542676 41.5372365, -6.9542477 41.5375629)",,,
494955029,False,,Rua do Padrão Norte,residential,True,51.304,"LINESTRING (-6.9542676 41.5372365, -6.9548834 41.5372567)",,,
136229287,False,,,residential,False,53.989000000000004,"LINESTRING (-6.9542676 41.5372365, -6.9542515 41.5371125, -6.9541146 41.5367664)",,,
"[494955019, 494955029]",False,,Rua do Padrão Norte,residential,False,83.928,"LINESTRING (-6.9542676 41.5372365, -6.954124 41.537228, -6.9532624 41.5371768)",,,
136229277,False,,,residential,True,53.752,"LINESTRING (-6.9518458 41.5381717, -6.9523308 41.5384909)",,,
184402648,False,EN 102,Rua Fonte do Paço,primary,True,151.481,"LINESTRING (-6.9600956 41.5403511, -6.9605864 41.5400094, -6.9607393 41.539791, -6.9608723 41.5391851)",,,
136276800,False,,Rua Eça de Queirós,residential,True,76.87,"LINESTRING (-6.955413 41.5339284, -6.9558993 41.5345161)",,,
136276800,False,,Rua Eça de Queirós,residential,False,146.969,"LINESTRING (-6.955413 41.5339284, -6.9552778 41.5337657, -6.9551477 41.5336308, -6.9550123 41.5334703, -6.9552719 41.5333886, -6.9555766 41.5332985, -6.9558474 41.5332169, -6.9559681 41.5331756)",,,
