osmid,ref,name,highway,oneway,reversed,length,maxspeed,geometry,junction,lanes,width,bridge,tunnel
"[1157669585, 37077261]",EN 110,Avenida General Norton de Matos,primary,False,False,84.42200000000001,50,"LINESTRING (-8.4095139 39.6033111, -8.4099041 39.6031483, -8.4101248 39.6030648, -8.4103477 39.6029864, -8.4103952 39.6029726)",,,,,
37077262,EN 110,,primary,True,False,15.735000000000001,,"LINESTRING (-8.4095139 39.6033111, -8.4094876 39.6032821, -8.4094514 39.6032603, -8.4094085 39.6032477, -8.4093627 39.6032454)",roundabout,,,,
37077259,EN 110,Praceta Alves Redol,primary,True,False,3.215,50,"LINESTRING (-8.4117707 39.6026779, -8.4118016 39.6026943)",roundabout,,,,
37077257,EN 110,Rua Torres Pinheiro,primary,False,False,29.96,50,"LINESTRING (-8.411758 39.6019234, -8.4117092 39.6016566)",,,,,
37077257,EN 110,Rua Torres Pinheiro,primary,False,True,27.945,50,"LINESTRING (-8.411758 39.6019234, -8.4118042 39.6021337, -8.4118106 39.6021714)",,,,,
296188428,,Rua da Saboaria,residential,True,False,86.661,,"LINESTRING (-8.411758 39.6019234, -8.4122537 39.6017985, -8.4123241 39.6017634, -8.4123742 39.6017178, -8.412579 39.6016444, -8.4126053 39.6016241, -8.4126176 39.6016008, -8.4126183 39.6015755)",,,,,
243031978,EN 110,Avenida Condestável Dom Nuno Álvares Pereira,primary,False,True,9.427,50,"LINESTRING (-8.4114618 39.6003117, -8.4114842 39.6003947)",,,,,
291141922,,,secondary,True,False,94.429,50,"LINESTRING (-8.4114618 39.6003117, -8.411196 39.6005111, -8.410655 39.6008901)",,,,,
291141924,EN 110,Avenida Condestável Dom Nuno Álvares Pereira,primary,False,False,18.419,50,"LINESTRING (-8.4114618 39.6003117, -8.4114221 39.6002217, -8.4113821 39.6001582)",,,,,
649748044,,Avenida Cândido Madureira,secondary,False,True,3.999,50,"LINESTRING (-8.4146047 39.6018251, -8.4145607 39.6018371)",,,,,
94829040,,Rua Infantaria 15,residential,True,False,40.197,50,"LINESTRING (-8.4146047 39.6018251, -8.4145729 39.6017461, -8.4144605 39.6014811)",,,,,
290652814,,Avenida Cândido Madureira,secondary,False,False,31.582,50,"LINESTRING (-8.4146047 39.6018251, -8.414684 39.6018034, -8.4149537 39.6017337)",,,,,
"[649748048, 292158017, 37076180]",,Avenida Doutor Vieira Guimarães,tertiary,False,False,555.223,,"LINESTRING (-8.4158907 39.6024638, -8.4158929 39.6026748, -8.4161761 39.6032157, -8.416171 39.6033087, -8.4161086 39.6034654, -8.4161149 39.6035427, -8.4162287 39.6037286, -8.4162486 39.6038008, -8.4161991 39.6039619, -8.4161409 39.6041982, -8.4161524 39.6045316, -8.4161682 39.604613, -8.4162123 39.6046932, -8.4162901 39.6047643, -8.4163836 39.6048076, -8.4164825 39.604838, -8.4165894 39.6048356, -8.416665 39.6048295, -8.4171414 39.604835, -8.4173013 39.6048888, -8.4173893 39.6049509, -8.4174773 39.6050501, -8.4175712 39.6051561, -8.4176377 39.6051935, -8.4177012 39.6052125, -8.417749 39.6052172, -8.4178035 39.6052151, -8.4178998 39.6051948, -8.4180257 39.6051358, -8.4180951 39.6050862, -8.4183515 39.6048665, -8.4184297 39.6047323, -8.4184557 39.604657, -8.4184438 39.6045727, -8.4182742 39.6043659, -8.4181832 39.6042614)",,,,,
292158017,,Avenida Doutor Vieira Guimarães,tertiary,False,True,97.471,,"LINESTRING (-8.4158907 39.6024638, -8.4158932 39.6022195, -8.4158975 39.6018101, -8.4158765 39.6016877, -8.4158473 39.6015909)",,,,,
296011521,,Rua de Pé de Costa de Cima,residential,False,True,78.70400000000001,,"LINESTRING (-8.4158907 39.6024638, -8.4158547 39.6024978, -8.4158325 39.6025925, -8.4157829 39.6031589)",,,,,
37077258,,Avenida Cândido Madureira,secondary_link,True,False,28.451,50,"LINESTRING (-8.4121117 39.6026019, -8.4123667 39.602438)",,,,,
37077259,EN 110,Praceta Alves Redol,primary,True,False,19.649,50,"LINESTRING (-8.4121117 39.6026019, -8.4121222 39.6025585, -8.4121175 39.6025144, -8.4120978 39.6024729, -8.4120647 39.6024369)",roundabout,,,,
37077259,EN 110,Praceta Alves Redol,primary,True,False,25.982,50,"LINESTRING (-8.4118016 39.6026943, -8.4118361 39.6027064, -8.4118729 39.6027136, -8.4119107 39.6027157, -8.4119484 39.6027127, -8.4119848 39.6027046, -8.4120188 39.6026917, -8.4120494 39.6026745, -8.4120755 39.6026533)",roundabout,,,,
94829242,,,secondary_link,True,False,30.982,50,"LINESTRING (-8.4118016 39.6026943, -8.411907 39.6028235, -8.4119414 39.6028871, -8.4119786 39.6029365)",,,,,
37077259,EN 110,Praceta Alves Redol,primary,True,False,6.529,50,"LINESTRING (-8.4120755 39.6026533, -8.4120966 39.6026289, -8.4121117 39.6026019)",roundabout,,,,
37077259,EN 110,Praceta Alves Redol,primary,True,False,9.891,50,"LINESTRING (-8.4120647 39.6024369, -8.412036 39.6024171, -8.4120032 39.6024016, -8.4119674 39.6023908)",roundabout,,,,
37077259,EN 110,Praceta Alves Redol,primary,True,False,7.266,50,"LINESTRING (-8.4117393 39.6024465, -8.4117163 39.6024739, -8.4117006 39.6025043)",roundabout,,,,
130412754,EN 110,,primary,True,False,29.566,50,"LINESTRING (-8.4117006 39.6025043, -8.411446 39.6026838)",,,,,
37077259,EN 110,Praceta Alves Redol,primary,True,False,21.323,50,"LINESTRING (-8.4117006 39.6025043, -8.4116923 39.6025518, -8.411702 39.6025992, -8.4117289 39.6026424, -8.4117707 39.6026779)",roundabout,,,,
37077262,EN 110,,primary,True,False,19.285999999999998,,"LINESTRING (-8.4092689 39.6034499, -8.4093056 39.60347, -8.4093483 39.603481, -8.4093933 39.6034821, -8.4094368 39.6034731, -8.4094751 39.6034549)",roundabout,,,,
37077262,EN 110,,primary,True,False,17.52,,"LINESTRING (-8.4094751 39.6034549, -8.4095082 39.6034249, -8.4095267 39.6033882, -8.4095287 39.6033488, -8.4095139 39.6033111)",roundabout,,,,
232683564,,Rua Santa Iria,residential,False,True,77.997,,"LINESTRING (-8.4094751 39.6034549, -8.4095602 39.6035419, -8.40961 39.603597, -8.4100094 39.6040228)",,,,,
37077262,EN 110,,primary,True,False,8.968,,"LINESTRING (-8.4092523 39.6032924, -8.4092283 39.6033282, -8.4092213 39.6033682)",roundabout,,,,
295989311,EN 349-3,Estrada de Paialvo,secondary,False,False,12.577,50,"LINESTRING (-8.4158234 39.60135, -8.4157762 39.6014571)",,2,,,
295989311,EN 349-3,Estrada de Paialvo,secondary,False,True,143.46800000000002,50,"LINESTRING (-8.4158234 39.60135, -8.4158574 39.6012581, -8.4158878 39.6011293, -8.4159031 39.6008987, -8.4158846 39.6007676, -8.4158459 39.6004944, -8.4156786 39.6000882)",,2,,,
1215800390,,Avenida Cândido Madureira,secondary,False,False,6.618,50,"LINESTRING (-8.4157157 39.6014941, -8.4157762 39.6014571)",,,,,
1215800390,,Avenida Cândido Madureira,secondary,False,True,9.782,50,"LINESTRING (-8.4157157 39.6014941, -8.4156236 39.6015461)",,,,,
293158471,,Rua São Sebastião,residential,False,True,43.001,,"LINESTRING (-8.4157157 39.6014941, -8.4155872 39.6014312, -8.415377 39.6012159)",,,,,
95600118,,Rua João Carlos Everard,secondary,False,False,16.341,50,"LINESTRING (-8.4119786 39.6029365, -8.4120112 39.6030813)",,,,,
291675244,,,secondary_link,True,False,33.063,50,"LINESTRING (-8.4119786 39.6029365, -8.4119999 39.6028768, -8.4119968 39.6028222, -8.4120117 39.6027595, -8.4120755 39.6026533)",,,,,
94829188,,,secondary,True,False,19.335,,"LINESTRING (-8.4145862 39.6055919, -8.4147596 39.6057032)",,,,,
94829105,,Avenida Marquês de Tomar,secondary,False,True,65.136,50,"LINESTRING (-8.4145862 39.6055919, -8.4143633 39.6055066, -8.4141754 39.6054376, -8.4139013 39.6053376)",,,,,
915275103,,Rua General Tamagnini de Abreu,residential,False,False,32.022,,"LINESTRING (-8.4137737 39.601218, -8.4134286 39.6013286)",,,,,
915275103,,Rua General Tamagnini de Abreu,residential,False,True,29.022,,"LINESTRING (-8.4137737 39.601218, -8.4140908 39.6011262)",,,,,
1215800388,,Travessa da Misericórdia,residential,False,True,48.085,50,"LINESTRING (-8.4137737 39.601218, -8.4139608 39.6016257)",,,,,
"[649748048, 292158017, 37076180]",,Avenida Doutor Vieira Guimarães,tertiary,False,True,555.2230000000001,,"LINESTRING (-8.4181832 39.6042614, -8.4182742 39.6043659, -8.4184438 39.6045727, -8.4184557 39.604657, -8.4184297 39.6047323, -8.4183515 39.6048665, -8.4180951 39.6050862, -8.4180257 39.6051358, -8.4178998 39.6051948, -8.4178035 39.6052151, -8.417749 39.6052172, -8.4177012 39.6052125, -8.4176377 39.6051935, -8.4175712 39.6051561, -8.4174773 39.6050501, -8.4173893 39.6049509, -8.4173013 39.6048888, -8.4171414 39.604835, -8.416665 39.6048295, -8.4165894 39.6048356, -8.4164825 39.604838, -8.4163836 39.6048076, -8.4162901 39.6047643, -8.4162123 39.6046932, -8.4161682 39.604613, -8.4161524 39.6045316, -8.4161409 39.6041982, -8.4161991 39.6039619, -8.4162486 39.6038008, -8.4162287 39.6037286, -8.4161149 39.6035427, -8.4161086 39.6034654, -8.416171 39.6033087, -8.4161761 39.6032157, -8.4158929 39.6026748, -8.4158907 39.6024638)",,,,,
649741979,,Colina do Castelo,residential,False,False,52.581,,"LINESTRING (-8.4181832 39.6042614, -8.4180193 39.6041072, -8.4178716 39.603965, -8.4178588 39.6039563, -8.4177825 39.6039046)",,,,,
94829023,,Rua dos Arcos,residential,True,False,45.732,50,"LINESTRING (-8.4139608 39.6016257, -8.4144605 39.6014811)",,,,,
1215800388,,Travessa da Misericórdia,residential,False,False,48.085,50,"LINESTRING (-8.4139608 39.6016257, -8.4137737 39.601218)",,,,,
94829220,,Travessa da Misericórdia,residential,False,True,39.373999999999995,50,"LINESTRING (-8.4139608 39.6016257, -8.4140793 39.6018737, -8.4141226 39.6019571)",,,,,
"[137645083, 94829228]",,Rua do Pé da Costa de Baixo,residential,True,False,37.181,50,"LINESTRING (-8.415601 39.602602, -8.4156038 39.6026162, -8.4156047 39.6026248, -8.4156095 39.6026711, -8.4155989 39.6027947, -8.4156079 39.6029356)",,,"['2.55', '2.3']",,
95600136,,Rua Dona Aurora de Macedo,residential,True,False,83.121,50,"LINESTRING (-8.415601 39.602602, -8.4155414 39.6026108, -8.4153851 39.6026366, -8.4151058 39.6026825, -8.4150722 39.602687, -8.4149835 39.6026971, -8.4148071 39.60271, -8.4146911 39.6027213, -8.4146451 39.6027246)",,,,,
94829257,,,secondary,True,False,7.107,,"LINESTRING (-8.415086 39.6061315, -8.4151634 39.6061085)",roundabout,,,,
94829094,,Rua Sacadura Cabral,residential,True,False,14.504000000000001,,"LINESTRING (-8.4138899 39.6052128, -8.4138346 39.6052218, -8.4137572 39.605285)",,,2.3,,
1153375532,,,residential,True,False,15.457,,"LINESTRING (-8.4138899 39.6052128, -8.4138626 39.6052426, -8.4138633 39.6052767, -8.4138742 39.6053066, -8.4139013 39.6053376)",,,,,
649741979,,Colina do Castelo,residential,False,True,52.580999999999996,,"LINESTRING (-8.4177825 39.6039046, -8.4178588 39.6039563, -8.4178716 39.603965, -8.4180193 39.6041072, -8.4181832 39.6042614)",,,,,
95600118,,Rua João Carlos Everard,secondary,False,True,16.341,50,"LINESTRING (-8.4120112 39.6030813, -8.4119786 39.6029365)",,,,,
95600118,,Rua João Carlos Everard,secondary,False,False,79.36200000000001,50,"LINESTRING (-8.4120112 39.6030813, -8.4120164 39.6031946, -8.4120156 39.60323, -8.411993 39.6033169, -8.4119265 39.6034132, -8.4118426 39.6035444, -8.4118237 39.6035844, -8.411787 39.6037121, -8.4117737 39.6037586)",,,,,
137641472,,Rua Pedro Dias,residential,True,False,86.47099999999999,50,"LINESTRING (-8.4146777 39.602474, -8.4143242 39.6025127, -8.4141484 39.6025331, -8.4138538 39.6025716, -8.4136808 39.6025951)",,,2.8,,
292062582,,Rua Infantaria 15,residential,True,False,72.527,50,"LINESTRING (-8.4146777 39.602474, -8.4146953 39.6022686, -8.4146894 39.6021796, -8.4146381 39.602002, -8.4145607 39.6018371)",,,,,
135188293,,Rua Fonte do Choupo,residential,True,False,47.582,,"LINESTRING (-8.4106991 39.6046027, -8.4107037 39.6046582, -8.4107421 39.6048047, -8.4108359 39.6050155)",,,,,
"[94829240, 295216394]",,Rua Marquês de Pombal,secondary,True,False,89.50500000000001,,"LINESTRING (-8.4106991 39.6046027, -8.4107843 39.6045969, -8.4115966 39.604537, -8.4117349 39.6045084)",,,,yes,
94829185,,Rua Coronel Luíz António Aparício,residential,True,False,8.137,50,"LINESTRING (-8.4123485 39.5997332, -8.4123979 39.5997957)",,,,,
289398614,,Rua 10 de Agosto de 1385,residential,False,True,44.958999999999996,50,"LINESTRING (-8.4123485 39.5997332, -8.4122895 39.5996817, -8.4119967 39.5994332)",,,,,
296049819,,Avenida dos Combatentes da Grande Guerra,secondary,True,False,99.578,50,"LINESTRING (-8.4123485 39.5997332, -8.4121871 39.599846, -8.4120409 39.5999483, -8.4114618 39.6003117)",,,,,
94829127,,Rua Marquês de Pombal,secondary,True,False,25.345,,"LINESTRING (-8.4098808 39.6046567, -8.4099615 39.6046529, -8.4101741 39.6046283)",,,,,
94829105,,Avenida Marquês de Tomar,secondary,False,False,13.661,50,"LINESTRING (-8.4137572 39.605285, -8.4139013 39.6053376)",,,,,
94829105,,Avenida Marquês de Tomar,secondary,False,True,101.453,50,"LINESTRING (-8.4137572 39.605285, -8.4132846 39.6051049, -8.4132395 39.6050868, -8.4126941 39.6048831)",,,,,
94829105,,Avenida Marquês de Tomar,secondary,False,False,19.956,50,"LINESTRING (-8.4124845 39.6048048, -8.4126941 39.6048831)",,,,,
94829105,,Avenida Marquês de Tomar,secondary,False,True,72.287,50,"LINESTRING (-8.4124845 39.6048048, -8.4119315 39.6046037, -8.4117349 39.6045084)",,,,,
95600118,,Rua João Carlos Everard,secondary,False,False,43.199,50,"LINESTRING (-8.4117737 39.6037586, -8.4117699 39.6037761, -8.4117164 39.6040258, -8.4117143 39.6040357, -8.4117069 39.6041432)",,,,,
95600118,,Rua João Carlos Everard,secondary,False,True,79.362,50,"LINESTRING (-8.4117737 39.6037586, -8.411787 39.6037121, -8.4118237 39.6035844, -8.4118426 39.6035444, -8.4119265 39.6034132, -8.411993 39.6033169, -8.4120156 39.60323, -8.4120164 39.6031946, -8.4120112 39.6030813)",,,,,
94828967,,Rua do Camarão,residential,True,False,117.45500000000001,50,"LINESTRING (-8.4155725 39.6051748, -8.4149363 39.6052497, -8.4146054 39.6052913, -8.4142184 39.6053401)",,,,,
137645084,,Rua Doutor José Maria de Sousa,residential,True,False,44.804,50,"LINESTRING (-8.4155725 39.6051748, -8.4155964 39.6049949, -8.4156016 39.604943, -8.4156103 39.6047731)",,,5.56,,
915275103,,Rua General Tamagnini de Abreu,residential,False,False,17.278,,"LINESTRING (-8.4142765 39.6010656, -8.4140908 39.6011262)",,,,,
915275104,,Rua General Tamagnini de Abreu,residential,False,False,7.228,50,"LINESTRING (-8.4142765 39.6010656, -8.4143548 39.6010414)",,,,,
94829169,,Rua Gil Avô,residential,True,False,212.58,50,"LINESTRING (-8.4156204 39.6044315, -8.4155302 39.6044446, -8.4153981 39.6044678, -8.4152613 39.604491, -8.4151225 39.6045174, -8.4148821 39.6045611, -8.4144206 39.6046727, -8.4139324 39.6047803, -8.4138886 39.6047911, -8.4136534 39.6048538, -8.4132423 39.6049695)",,,2.4,,
137645084,,Rua Doutor José Maria de Sousa,residential,True,False,40.116,50,"LINESTRING (-8.4156204 39.6044315, -8.4156348 39.604297, -8.4156412 39.6042565, -8.4156635 39.6040865, -8.4156661 39.6040725)",,,5.56,,
94829142,,Rua Alexandre Herculano,residential,True,False,21.701999999999998,50,"LINESTRING (-8.4127277 39.6047533, -8.4126088 39.6047879, -8.4124845 39.6048048)",,,2.52,,
302180263,,Rua Alexandre Herculano,residential,True,False,263.25,50,"LINESTRING (-8.4127277 39.6047533, -8.4131062 39.6046303, -8.4134797 39.6045245, -8.4137489 39.6044624, -8.4143071 39.6043411, -8.4148649 39.604226, -8.4156661 39.6040725)",,,2.52,,
1153375535,,,residential,True,False,15.265999999999998,,"LINESTRING (-8.4127277 39.6047533, -8.4126878 39.6048143, -8.4126885 39.6048223, -8.4126941 39.6048831)",,,,,
94829264,,Largo 5 de Outubro,residential,False,False,58.613,,"LINESTRING (-8.4147733 39.6003705, -8.4151076 39.6008304)",,,,,
649748045,,Avenida Cândido Madureira,secondary,False,True,55.782,50,"LINESTRING (-8.4141226 39.6019571, -8.4135091 39.6021251)",,,,,
94829220,,Travessa da Misericórdia,residential,False,False,39.373999999999995,50,"LINESTRING (-8.4141226 39.6019571, -8.4140793 39.6018737, -8.4139608 39.6016257)",,,,,
649748045,,Avenida Cândido Madureira,secondary,False,False,39.836,50,"LINESTRING (-8.4141226 39.6019571, -8.4144842 39.6018581, -8.4145607 39.6018371)",,,,,
130412015,,,residential,False,False,35.576,,"LINESTRING (-8.4158317 39.6075197, -8.4157534 39.6078339)",,,,,
722621201,EN 113,Rua de Leiria,primary,False,False,158.17399999999998,,"LINESTRING (-8.4158317 39.6075197, -8.4156656 39.6074393, -8.4154373 39.6073312, -8.4152815 39.6071772, -8.4152263 39.6069934, -8.4151939 39.6068074, -8.4151717 39.6066649, -8.4151175 39.6063176)",,,,,
722621201,EN 113,Rua de Leiria,primary,False,True,125.62299999999999,,"LINESTRING (-8.4158317 39.6075197, -8.4161785 39.6076913, -8.4164738 39.6078413, -8.4170367 39.6081271, -8.4170589 39.6081381)",,,,,
