osmid,oneway,lanes,highway,reversed,length,geometry,ref,name,maxspeed,junction,tunnel
"[1187843965, 40589813]",True,,tertiary,False,214.367,"LINESTRING (-8.6485746 41.183033, -8.6485517 41.1830993, -8.6484816 41.1832408, -8.6483963 41.1833967, -8.6480545 41.1840215, -8.6479677 41.1841313, -8.6478828 41.1842325, -8.6477061 41.18443, -8.6476177 41.1845272, -8.6475827 41.1845659, -8.6475302 41.184624, -8.6474878 41.1846578, -8.647439 41.1846903, -8.6473874 41.1847187)",,Rua da Senhora da Penha,,,
27010155,False,2,secondary,False,173.424,"LINESTRING (-8.6466097 41.1825548, -8.6467034 41.1826048, -8.6467687 41.1826318, -8.6484922 41.1830147, -8.6485746 41.183033)",,Avenida da Senhora da Hora,50,,
1164692079,True,2,primary,False,236.33599999999998,"LINESTRING (-8.6466097 41.1825548, -8.6472289 41.1822039, -8.6477475 41.1819053, -8.6478456 41.1818493, -8.6481175 41.1816943, -8.6483005 41.1815899, -8.6487139 41.1813435, -8.6488554 41.1812663)",EN 12,Estrada Exterior da Circunvalação,50,,
1009285813,True,2,secondary,False,7.817,"LINESTRING (-8.653488 41.1831749, -8.6534842 41.1831399, -8.6534722 41.1831059)",,Rotunda rotary international,50,roundabout,
27010196,True,2,secondary,False,152.511,"LINESTRING (-8.6542558 41.1864212, -8.6542271 41.1863565, -8.6540049 41.1853677, -8.6539383 41.1850714)",,Avenida Fabril do Norte,50,,
1006957280,False,2,tertiary,False,33.005,"LINESTRING (-8.6535999 41.1829289, -8.653982 41.1828554)",,Rua de João Mendonça,,,
621357274,True,1,tertiary_link,False,16.575,"LINESTRING (-8.6535999 41.1829289, -8.6535355 41.1829135, -8.6534841 41.1828945, -8.6534633 41.1828822, -8.6534448 41.1828663, -8.6534365 41.1828537)",,,,,
1009285814,True,2,secondary,False,3.254,"LINESTRING (-8.6531334 41.1829873, -8.6530987 41.1830005)",,Rotunda rotary international,50,roundabout,
1164690937,True,2,primary,False,17.856,"LINESTRING (-8.6491163 41.1809053, -8.6489482 41.1810042)",EN 12,Estrada Interior da Circunvalação,,,
172956371,True,1,primary,False,20.6,"LINESTRING (-8.6491163 41.1809053, -8.6491731 41.180944, -8.6492115 41.1809657, -8.6492222 41.1809681, -8.6493253 41.1809977)",,Estrada Exterior da Circunvalação,,,
317440065,True,,residential,False,95.887,"LINESTRING (-8.6485593 41.1866632, -8.6494957 41.1871602)",,Rua do Senhor,,,
40589814,False,,tertiary,False,122.96599999999998,"LINESTRING (-8.6485593 41.1866632, -8.648412 41.1865579, -8.6477226 41.1860649, -8.6476956 41.1860365, -8.6476807 41.1860051, -8.6476539 41.1858373)",,Rua do Senhor,,,
302391721,False,,tertiary,True,177.94799999999998,"LINESTRING (-8.6485593 41.1866632, -8.6486357 41.1865383, -8.6486903 41.1864555, -8.6487262 41.1864138, -8.6487667 41.1863756, -8.6488307 41.1863224, -8.6489087 41.1862693, -8.6489879 41.1862335, -8.6490671 41.1862047, -8.6491452 41.1861887, -8.6502628 41.1860492, -8.6503567 41.186037)",,Avenida de Manuel Pinto de Azevedo,,,
1016567875,False,,tertiary,False,171.685,"LINESTRING (-8.6485593 41.1866632, -8.6483013 41.1871195, -8.6482213 41.1872633, -8.6481719 41.1873651, -8.6481424 41.1874429, -8.6481159 41.1875357, -8.6481049 41.1876363, -8.6481162 41.1881433)",,Avenida de Manuel Pinto de Azevedo,,,
302391720,True,2,primary,False,15.107999999999999,"LINESTRING (-8.6480885 41.1883752, -8.6480903 41.1883955, -8.6481018 41.1884231, -8.6481232 41.188447, -8.6481529 41.1884654, -8.6481882 41.1884766)",EN 208,,50,roundabout,
40585816,True,1,residential,False,95.38300000000001,"LINESTRING (-8.6559375 41.1850731, -8.6559557 41.1852052, -8.655967 41.1852516, -8.6559908 41.185298, -8.6560197 41.1853304, -8.6560821 41.1853645, -8.6561282 41.1853787, -8.6561641 41.1853828, -8.656593 41.1853851, -8.6566226 41.1853785, -8.6566355 41.1853599, -8.6566512 41.1852614)",,Rua do Carriçal,,,
569474047,False,2,residential,False,63.548,"LINESTRING (-8.6559375 41.1850731, -8.6559666 41.1850906, -8.6559969 41.1851043, -8.6566512 41.1852614)",,Rua do Carriçal,,,
569474050,True,1,residential,False,29.621,"LINESTRING (-8.6559375 41.1850731, -8.6559136 41.1849449, -8.6559154 41.1848975, -8.6559321 41.1848527, -8.6559572 41.1848141)",,Rua do Carriçal,,,
569474047,False,2,residential,True,63.547999999999995,"LINESTRING (-8.6566512 41.1852614, -8.6559969 41.1851043, -8.6559666 41.1850906, -8.6559375 41.1850731)",,Rua do Carriçal,,,
27010196,True,2,secondary,False,214.226,"LINESTRING (-8.6539383 41.1850714, -8.6536112 41.1837252, -8.6535188 41.1833093, -8.6535048 41.1832481, -8.6534974 41.1832161, -8.653488 41.1831749)",,Avenida Fabril do Norte,50,,
202382544,False,2,tertiary,True,148.69299999999998,"LINESTRING (-8.6539383 41.1850714, -8.6540145 41.1850614, -8.6540695 41.1850542, -8.6542057 41.1850364, -8.6546047 41.1849842, -8.6553522 41.1848954, -8.6554256 41.1848868, -8.6556918 41.1848556)",,Rua dos Lagos,40,,
179177751,False,,residential,True,29.323,"LINESTRING (-8.6556853 41.1874546, -8.6556124 41.187473, -8.6553982 41.1875174, -8.655375 41.1875222, -8.6553484 41.1875268)",,Rua Sport Clube da Senhora da Hora,,,
40589810,True,1,residential,False,93.09299999999999,"LINESTRING (-8.6543825 41.1819161, -8.6544018 41.1819626, -8.6544249 41.1820629, -8.6545505 41.1826084, -8.6545586 41.182649, -8.6545646 41.1826777, -8.6545775 41.1827399)",,Rua Sara Afonso,,,
727916053,True,2,tertiary,False,12.413,"LINESTRING (-8.6543825 41.1819161, -8.6544313 41.1819218, -8.6544802 41.1819163, -8.6545247 41.1819)",,Rotunda Henrique Pousão,,roundabout,
40589812,True,1,residential,False,51.583,"LINESTRING (-8.6541573 41.1809146, -8.6541015 41.1809221, -8.6535739 41.1809928, -8.6535505 41.180996)",,Rua Amadeo de Souza Cardoso,,,
"[465478976, 1004506258, 1224845542]",True,,"['living_street', 'residential']",False,88.934,"LINESTRING (-8.6541573 41.1809146, -8.6541679 41.1809892, -8.6541722 41.1810194, -8.6542004 41.1811442, -8.6543003 41.181586, -8.6543077 41.1816189, -8.654326 41.1817041)",,Rua Sara Afonso,,,
40589813,True,,tertiary,False,197.946,"LINESTRING (-8.6488554 41.1812663, -8.6488329 41.1814328, -8.6488034 41.1816707, -8.6487167 41.1822755, -8.6487075 41.1823371, -8.6486716 41.182578, -8.6486169 41.1828804, -8.6486095 41.1829124, -8.6485989 41.1829578, -8.6485746 41.183033)",,Rua da Senhora da Penha,,,
1267674242,True,2,primary,False,49.382,"LINESTRING (-8.6488554 41.1812663, -8.6492163 41.1810615, -8.6493253 41.1809977)",EN 12,Estrada Exterior da Circunvalação,50,,
487409223,False,,tertiary,True,72.801,"LINESTRING (-8.6515459 41.1886598, -8.6515295 41.1880052)",,Rua dos Quatro Caminhos,,,
632383207,False,,tertiary,False,16.194000000000003,"LINESTRING (-8.6515459 41.1886598, -8.6515485 41.1887486, -8.6515502 41.1888054)",,Rua dos Quatro Caminhos,,,
168971085,True,,tertiary,False,106.518,"LINESTRING (-8.652785 41.1878473, -8.6515295 41.1880052)",,Rua de Vasco Santana,,,
40590071,True,,residential,False,178.26800000000003,"LINESTRING (-8.652785 41.1878473, -8.6527885 41.1883692, -8.6527799 41.1884254, -8.6527594 41.1884726, -8.6527164 41.1885307, -8.6526627 41.1885679, -8.6526091 41.1885929, -8.6524854 41.1886244, -8.6515459 41.1886598)",,Rua Eduardo Brazão,,,
40590074,False,,tertiary,False,126.35,"LINESTRING (-8.6533046 41.1896652, -8.653184 41.1896257, -8.65192 41.1892119)",EN 208,Rua da Estação Velha,,,
544888110,True,,tertiary,False,22.905,"LINESTRING (-8.6516513 41.1891113, -8.651624 41.1890654, -8.6515997 41.1890194, -8.6515759 41.1889674, -8.6515585 41.1889179)",,Rua dos Quatro Caminhos,,,
632383204,True,,primary,False,10.085,"LINESTRING (-8.6516513 41.1891113, -8.6516157 41.1890973, -8.6515764 41.1890911, -8.6515363 41.1890932)",EN 208,Rotunda dos 4 Caminhos,,roundabout,
544888105,True,,tertiary,False,20.451999999999998,"LINESTRING (-8.651687 41.1892622, -8.651747 41.1892401, -8.651807 41.189226, -8.6518635 41.1892163, -8.65192 41.1892119)",,Rua da Estação Velha,,,
632383202,True,,primary,False,15.033000000000001,"LINESTRING (-8.651687 41.1892622, -8.6517062 41.1892316, -8.6517122 41.1891981, -8.6517043 41.1891649, -8.6516833 41.189135)",EN 208,Rotunda dos 4 Caminhos,,roundabout,
"[40590081, 909624902]",True,1,residential,False,149.325,"LINESTRING (-8.654165 41.188489, -8.6541352 41.1885247, -8.654063 41.1886111, -8.6534068 41.1895241, -8.6533538 41.1895982, -8.6533046 41.1896652)",,Rua Augusto Dinis,,,
317440065,True,,residential,False,96.238,"LINESTRING (-8.6494957 41.1871602, -8.6503049 41.1877752)",,Rua do Senhor,,,
202387919,False,,residential,False,110.315,"LINESTRING (-8.6494957 41.1871602, -8.6497765 41.1867538, -8.649829 41.1866963, -8.6498985 41.1866568, -8.6499783 41.1866354, -8.6504175 41.1865811)",,,,,
203376645,True,,residential,False,103.746,"LINESTRING (-8.6515122 41.187563, -8.6503049 41.1877752)",,Rua Joaquim Pinto,,,
40590098,True,,tertiary,False,98.09899999999999,"LINESTRING (-8.6515122 41.187563, -8.6520641 41.187465, -8.6523989 41.1873939, -8.6526279 41.1873055)",,Rua Joaquim Pinto,,,
40590094,True,,tertiary,False,49.192,"LINESTRING (-8.6515295 41.1880052, -8.6515122 41.187563)",,Rua dos Quatro Caminhos,,,
487409223,False,,tertiary,False,72.801,"LINESTRING (-8.6515295 41.1880052, -8.6515459 41.1886598)",,Rua dos Quatro Caminhos,,,
1174268807,True,2,secondary,False,91.827,"LINESTRING (-8.6541135 41.1868331, -8.6542848 41.1875834, -8.6542993 41.187647)",,Avenida Fabril do Norte,,,
168970955,True,2,tertiary,False,92.272,"LINESTRING (-8.6542993 41.187647, -8.6544676 41.1884671)",,Avenida Fabril do Norte,,,
961880436,True,,secondary,False,17.46,"LINESTRING (-8.6542993 41.187647, -8.6541725 41.1876605, -8.6540927 41.187669)",,Rua de Vasco Santana,,,
302391721,False,,tertiary,False,194.087,"LINESTRING (-8.6526427 41.1857422, -8.6503567 41.186037)",,Avenida de Manuel Pinto de Azevedo,,,
168970957,False,,residential,False,77.487,"LINESTRING (-8.6526427 41.1857422, -8.6526621 41.1858374, -8.6527702 41.1864324)",,,,,
302391721,False,,tertiary,True,102.005,"LINESTRING (-8.6526427 41.1857422, -8.6537252 41.185594, -8.6538419 41.1855778)",,Avenida de Manuel Pinto de Azevedo,,,
90546585,False,,residential,False,77.153,"LINESTRING (-8.6526279 41.1873055, -8.6523999 41.1866332)",,Rua João Villaret,,,
40590098,True,,tertiary,False,137.244,"LINESTRING (-8.6526279 41.1873055, -8.6539825 41.1868164, -8.6540079 41.186811, -8.654035 41.1868108, -8.6540728 41.186819, -8.6541135 41.1868331)",,Rua Joaquim Pinto,,,
90546585,False,,residential,True,15.657,"LINESTRING (-8.6523602 41.1864956, -8.6523999 41.1866332)",,Rua João Villaret,,,
90546586,True,,residential,False,143.18099999999998,"LINESTRING (-8.6523602 41.1864956, -8.6516718 41.186601, -8.6516348 41.1866118, -8.6516098 41.186628, -8.6516029 41.1866602, -8.6516081 41.1866923, -8.6516256 41.1867221, -8.6516457 41.1867422, -8.6516847 41.1867498, -8.6517297 41.1867485, -8.6523999 41.1866332)",,,,,
168970951,True,,residential,False,35.022,"LINESTRING (-8.6527702 41.1864324, -8.6523602 41.1864956)",,,,,
168970957,False,,residential,True,77.487,"LINESTRING (-8.6527702 41.1864324, -8.6526621 41.1858374, -8.6526427 41.1857422)",,,,,
544888102,True,1,primary,False,28.924,"LINESTRING (-8.6514728 41.1892845, -8.6515446 41.189387, -8.651633 41.189515)",EN 208,Rua do Sobreiro,,,
632383203,True,,primary,False,16.553,"LINESTRING (-8.6514728 41.1892845, -8.6515155 41.1893033, -8.6515641 41.1893102, -8.6516129 41.1893044, -8.6516565 41.1892868)",EN 208,Rotunda dos 4 Caminhos,,roundabout,
632383206,False,,tertiary,True,12.529,"LINESTRING (-8.6515585 41.1889179, -8.6515502 41.1888054)",,Rua dos Quatro Caminhos,,,
544888108,True,,tertiary,False,19.581,"LINESTRING (-8.6515585 41.1889179, -8.6515523 41.188967, -8.6515363 41.1890932)",,Rua dos Quatro Caminhos,,,
40590074,False,,tertiary,True,126.35,"LINESTRING (-8.65192 41.1892119, -8.653184 41.1896257, -8.6533046 41.1896652)",EN 208,Rua da Estação Velha,,,
544888104,True,,tertiary,False,21.701,"LINESTRING (-8.65192 41.1892119, -8.6518511 41.1891946, -8.6517886 41.1891767, -8.6517237 41.1891519, -8.651689 41.189135, -8.6516833 41.189135)",EN 208,Rua da Estação Velha,,,
632383209,True,,primary,False,7.5440000000000005,"LINESTRING (-8.6514253 41.1892278, -8.6514431 41.1892589, -8.6514728 41.1892845)",EN 208,Rotunda dos 4 Caminhos,,roundabout,
544888115,True,,primary,False,21.506,"LINESTRING (-8.6514985 41.1891034, -8.6512911 41.1890644, -8.6512491 41.1890567)",,Rua da Estação Velha,,,
"[632383201, 632383205]",True,,primary,False,16.240000000000002,"LINESTRING (-8.6514985 41.1891034, -8.65146 41.1891256, -8.6514332 41.189156, -8.6514212 41.1891914, -8.6514253 41.1892278)",EN 208,Rotunda dos 4 Caminhos,,roundabout,
544888103,True,,primary,False,26.043,"LINESTRING (-8.651633 41.189515, -8.6516218 41.1894671, -8.651616 41.1894234, -8.651619 41.1893859, -8.6516262 41.1893427, -8.6516377 41.1893152, -8.6516565 41.1892868)",,Rua do Sobreiro,,,
40590079,True,,primary,False,3.741,"LINESTRING (-8.6516565 41.1892868, -8.651687 41.1892622)",EN 208,Rotunda dos 4 Caminhos,,roundabout,
1016548271,True,,tertiary,False,30.244999999999997,"LINESTRING (-8.6489482 41.1810042, -8.6489217 41.1810575, -8.6488916 41.1811292, -8.6488703 41.1811952, -8.6488554 41.1812663)",,Rua Dom Jerónimo de Azevedo,,,
1016548272,True,2,primary,False,201.818,"LINESTRING (-8.6489482 41.1810042, -8.6486933 41.1811443, -8.6482391 41.1814061, -8.6470294 41.1821035)",EN 12,Estrada Interior da Circunvalação,,,
302391721,False,,tertiary,False,102.005,"LINESTRING (-8.6538419 41.1855778, -8.6537252 41.185594, -8.6526427 41.1857422)",,Avenida de Manuel Pinto de Azevedo,,,
961880435,True,2,secondary,False,141.422,"LINESTRING (-8.6538419 41.1855778, -8.6539228 41.1859357, -8.654083 41.1866896, -8.6541135 41.1868331)",,Avenida Fabril do Norte,,,
35546836,True,2,secondary,False,7.35,"LINESTRING (-8.6534722 41.1831059, -8.6534639 41.1830401)",,Avenida Doutor Manuel Teixeira Ruela,50,,
727916057,True,2,secondary,False,34.493,"LINESTRING (-8.6534722 41.1831059, -8.6534296 41.1830493, -8.6533648 41.1830063, -8.6532849 41.1829815, -8.6531986 41.1829776, -8.6531334 41.1829873)",,Rotunda rotary international,50,roundabout,
203776618,True,1,tertiary_link,False,28.806,"LINESTRING (-8.6543839 41.1867096, -8.65439 41.186672, -8.6543984 41.1866414, -8.6544179 41.1866069, -8.6544386 41.1865829, -8.6544839 41.1865617, -8.6545877 41.1865317)",,,,,
1010030158,True,2,secondary,False,33.812,"LINESTRING (-8.6543839 41.1867096, -8.6543115 41.1865468, -8.6542558 41.1864212)",,Avenida Fabril do Norte,,,
40590082,True,,residential,False,25.439999999999998,"LINESTRING (-8.6544676 41.1884671, -8.6543825 41.1884739, -8.6543301 41.1884781, -8.654165 41.188489)",,,,,
203776617,True,1,tertiary_link,False,30.762,"LINESTRING (-8.6545877 41.1865317, -8.654497 41.1865143, -8.6544895 41.1865129, -8.6543937 41.1864889, -8.6543358 41.1864669, -8.6542558 41.1864212)",,,,,
317444873,True,,residential,False,98.22699999999999,"LINESTRING (-8.6554424 41.1816656, -8.6554531 41.1816952, -8.6554564 41.1817045, -8.6556964 41.1823998, -8.6557167 41.1824601, -8.655737 41.1825207)",,Rua Alberto Augusto Mendonça,,,
"[1187698467, 465478956]",True,"['1', '2']",tertiary,False,122.83499999999998,"LINESTRING (-8.6554424 41.1816656, -8.6559411 41.1815743, -8.6563503 41.1815213, -8.6566878 41.1814566, -8.6567223 41.1814348, -8.656864 41.1814084)",,Rua Henrique Pousão,,,
471513578,True,1,tertiary_link,False,40.969,"LINESTRING (-8.6533215 41.1823559, -8.6533101 41.1822261, -8.6532746 41.1820987, -8.653279 41.1820631, -8.6533029 41.1820145, -8.6533132 41.1819954)",,Avenida Doutor Manuel Teixeira Ruela,,,
977922646,True,1,secondary,False,42.664,"LINESTRING (-8.6533215 41.1823559, -8.6532522 41.1822367, -8.6532093 41.1821066, -8.6531732 41.1819902)",,Avenida Doutor Manuel Teixeira Ruela,,,
727916056,True,2,secondary,False,20.853,"LINESTRING (-8.6534639 41.1830401, -8.6534365 41.1828537)",,Avenida Doutor Manuel Teixeira Ruela,,,
465479523,True,2,tertiary,False,16.997,"LINESTRING (-8.6534639 41.1830401, -8.6534863 41.1830092, -8.6535139 41.1829844, -8.6535437 41.1829642, -8.6535698 41.1829491, -8.6535999 41.1829289)",,Rua de João Mendonça,,,
"[1118448480, 1118155547]",True,2,secondary,False,56.173000000000016,"LINESTRING (-8.6531426 41.1825143, -8.6532069 41.182787, -8.6532137 41.1828141, -8.6532248 41.182855, -8.6532253 41.1828803, -8.6532189 41.1829152, -8.6532042 41.1829394, -8.6531757 41.1829605, -8.6531448 41.1829791, -8.6531334 41.1829873)",,Avenida Doutor Manuel Teixeira Ruela,50,,
649381801,True,1,secondary,False,9.442,"LINESTRING (-8.6531732 41.1819902, -8.6531513 41.1819069)",,Avenida Doutor Manuel Teixeira Ruela,,,
649381802,True,2,tertiary,False,11.786,"LINESTRING (-8.6531732 41.1819902, -8.6532391 41.1819978, -8.6533132 41.1819954)",,Rua Henrique Pousão,,,
1118155546,True,2,secondary,False,14.635,"LINESTRING (-8.653337 41.182487, -8.6533215 41.1823559)",,Avenida Doutor Manuel Teixeira Ruela,,,
126031413,True,,secondary_link,False,20.628,"LINESTRING (-8.653337 41.182487, -8.6533036 41.1824671, -8.6532658 41.1824537, -8.653226 41.1824527, -8.6531933 41.1824614, -8.653167 41.1824808, -8.6531426 41.1825143)",,Avenida Doutor Manuel Teixeira Ruela,,,
583817455,True,,tertiary,False,19.185,"LINESTRING (-8.6525868 41.182914, -8.6527244 41.183052)",,Rua da Fonte das Sete Bicas,,,
168970990,True,,tertiary,False,24.253,"LINESTRING (-8.6525868 41.182914, -8.6525993 41.1829704, -8.6526023 41.1829966, -8.652596 41.1830239, -8.6525861 41.1830475, -8.6525684 41.1830689, -8.6525446 41.1830902, -8.6525162 41.18311)",,Rua da Fonte das Sete Bicas,50,,
583817456,True,1,secondary,False,23.153999999999996,"LINESTRING (-8.6527802 41.1831032, -8.6528163 41.1831325, -8.6528336 41.1831475, -8.6529825 41.1832448)",,Rua da Fonte das Sete Bicas,,,
27010189,True,2,secondary,False,53.706,"LINESTRING (-8.6530215 41.183296, -8.6530805 41.1833369, -8.6531531 41.1833625, -8.6532327 41.1833703, -8.6533116 41.1833596, -8.6533826 41.1833314, -8.6534388 41.1832883, -8.6534751 41.1832345, -8.653488 41.1831749)",,Rotunda rotary international,50,roundabout,
40590099,True,2,secondary,False,265.68100000000004,"LINESTRING (-8.6530215 41.183296, -8.6531466 41.1834342, -8.6532331 41.1835443, -8.6532807 41.1836107, -8.6533419 41.1837042, -8.653422 41.1838724, -8.6534787 41.1840077, -8.6535219 41.1841498, -8.6536133 41.1845303, -8.6538249 41.1855034, -8.6538419 41.1855778)",,Avenida Fabril do Norte,50,,
90546585,False,,residential,False,15.657,"LINESTRING (-8.6523999 41.1866332, -8.6523602 41.1864956)",,Rua João Villaret,,,
90546585,False,,residential,True,77.153,"LINESTRING (-8.6523999 41.1866332, -8.6526279 41.1873055)",,Rua João Villaret,,,
168970976,True,,residential,False,49.403999999999996,"LINESTRING (-8.6523999 41.1866332, -8.6527983 41.1865683, -8.6527702 41.1864324)",,,,,
1118448482,True,2,tertiary,False,9.047,"LINESTRING (-8.6545247 41.1819, -8.6545636 41.1818718, -8.6545881 41.1818355)",,Rotunda Henrique Pousão,,roundabout,
977922647,True,2,tertiary,False,37.859,"LINESTRING (-8.6533132 41.1819954, -8.6533256 41.1819936, -8.6533671 41.1819876, -8.6537587 41.1819363)",,Rua Henrique Pousão,,,
175445183,True,,residential,False,89.841,"LINESTRING (-8.6554445 41.1883171, -8.6554516 41.1882846, -8.6554389 41.1882108, -8.6553189 41.1877236, -8.6553014 41.1876189, -8.6553068 41.1875914, -8.6553484 41.1875268)",,,,,
317440071,False,2,residential,True,120.19999999999999,"LINESTRING (-8.6554445 41.1883171, -8.6554835 41.1883736, -8.655583 41.1888241, -8.6555549 41.1888453, -8.6555205 41.1888441, -8.655494 41.1888265, -8.6554793 41.1887635, -8.6553837 41.1883556)",,Praceta Augusto Fuschini,50,,
175445183,True,,residential,False,52.650999999999996,"LINESTRING (-8.6547626 41.1884311, -8.6548534 41.1884205, -8.6550722 41.1883942, -8.655259 41.1883729, -8.6553837 41.1883556)",,,,,
456446050,True,2,tertiary,False,157.389,"LINESTRING (-8.6547626 41.1884311, -8.6546059 41.1877005, -8.6545896 41.1876241, -8.6544676 41.1870332)",,Avenida Fabril do Norte,,,
175445183,True,,residential,False,6.786,"LINESTRING (-8.6553837 41.1883556, -8.6554176 41.1883421, -8.6554445 41.1883171)",,,,,
317440071,False,2,residential,False,120.2,"LINESTRING (-8.6553837 41.1883556, -8.6554793 41.1887635, -8.655494 41.1888265, -8.6555205 41.1888441, -8.6555549 41.1888453, -8.655583 41.1888241, -8.6554835 41.1883736, -8.6554445 41.1883171)",,Praceta Augusto Fuschini,50,,
203776623,False,,secondary,True,101.658,"LINESTRING (-8.6544676 41.1870332, -8.6545519 41.1870255, -8.6547362 41.1870084, -8.6547685 41.1870109, -8.6547984 41.1870204, -8.6550993 41.1871815, -8.6551197 41.1871998, -8.6551376 41.1872194, -8.6551499 41.1872433, -8.6552019 41.1874705, -8.6552199 41.1875493)",,,,,
961716744,True,2,secondary,False,36.677,"LINESTRING (-8.6544676 41.1870332, -8.6543944 41.1867352, -8.6543839 41.1867096)",,Avenida Fabril do Norte,,,
202382543,False,2,residential,True,73.737,"LINESTRING (-8.6570078 41.1827291, -8.6570014 41.1827521, -8.6569937 41.1827795, -8.6569943 41.1828287, -8.657095 41.183386)",,Rua Rodrigues Miguéis,,,
202382543,False,2,residential,False,73.73700000000001,"LINESTRING (-8.657095 41.183386, -8.6569943 41.1828287, -8.6569937 41.1827795, -8.6570014 41.1827521, -8.6570078 41.1827291)",,Rua Rodrigues Miguéis,,,
"[917824544, 317444874]",False,2,residential,False,129.054,"LINESTRING (-8.657095 41.183386, -8.6567021 41.1834255, -8.6567228 41.1835388, -8.6567558 41.1837164, -8.6567918 41.1837933, -8.65691 41.1838785, -8.6572593 41.1841301)",,Rua Vitorino Nemésio,,,
302391721,False,,tertiary,True,194.087,"LINESTRING (-8.6503567 41.186037, -8.6526427 41.1857422)",,Avenida de Manuel Pinto de Azevedo,,,
202387921,False,,residential,True,61.907,"LINESTRING (-8.6503567 41.186037, -8.6503741 41.1861075, -8.6504917 41.1865844)",,,,,
302391721,False,,tertiary,False,177.94799999999998,"LINESTRING (-8.6503567 41.186037, -8.6502628 41.1860492, -8.6491452 41.1861887, -8.6490671 41.1862047, -8.6489879 41.1862335, -8.6489087 41.1862693, -8.6488307 41.1863224, -8.6487667 41.1863756, -8.6487262 41.1864138, -8.6486903 41.1864555, -8.6486357 41.1865383, -8.6485593 41.1866632)",,Avenida de Manuel Pinto de Azevedo,,,
202387919,False,,residential,False,6.22,"LINESTRING (-8.6504917 41.1865844, -8.6504175 41.1865811)",,,,,
202387919,False,,residential,True,68.293,"LINESTRING (-8.6504917 41.1865844, -8.65057 41.1866003, -8.650612 41.186783, -8.650595 41.1868138, -8.6504896 41.1868257, -8.6504613 41.1867971, -8.6504175 41.1865811)",,,,,
202387921,False,,residential,False,61.907,"LINESTRING (-8.6504917 41.1865844, -8.6503741 41.1861075, -8.6503567 41.186037)",,,,,
202387919,False,,residential,True,6.22,"LINESTRING (-8.6504175 41.1865811, -8.6504917 41.1865844)",,,,,
202387919,False,,residential,False,68.293,"LINESTRING (-8.6504175 41.1865811, -8.6504613 41.1867971, -8.6504896 41.1868257, -8.650595 41.1868138, -8.650612 41.186783, -8.65057 41.1866003, -8.6504917 41.1865844)",,,,,
