osmid,oneway,lanes,ref,name,highway,reversed,length,geometry,junction
362753661,False,2,EN 14,Rua Dom Pedro V,primary,False,94.681,"LINESTRING (-8.5607476 41.3354092, -8.5613496 41.3346876)",
952053660,False,2,EN 14,Rua Dom Pedro V,primary,True,15.259,"LINESTRING (-8.5607476 41.3354092, -8.5606604 41.3355298)",
51201441,True,,,Rua de Guerra Junqueiro,residential,False,85.594,"LINESTRING (-8.5617117 41.3371102, -8.5613702 41.3363844)",
105885557,True,1,EN 104,Rua do Infante Dom Henrique,primary,False,67.837,"LINESTRING (-8.5617117 41.3371102, -8.562311 41.3370345, -8.5625145 41.3370172)",
50885124,False,,,Avenida do Mosteiro,secondary,False,12.118,"LINESTRING (-8.5575734 41.3363545, -8.5576369 41.3362565)",
"[108487138, 891019868]",True,,,"['Rua Doutor Serafim Lima', 'Largo do Ponto Chic']",residential,False,301.833,"LINESTRING (-8.5575734 41.3363545, -8.5575035 41.3364327, -8.5570696 41.3369188, -8.5568776 41.3370545, -8.5551881 41.3380151, -8.5549096 41.3381445)",
"[171142738, 1111186747, 171142742]",False,2,EN 104,Rua do Abade Inácio Pimentel,primary,False,154.824,"LINESTRING (-8.5575734 41.3363545, -8.5577087 41.3364075, -8.557734 41.3364162, -8.5579428 41.336488, -8.5584223 41.336666, -8.5584499 41.3366818, -8.5584623 41.3366889, -8.5591097 41.3370231, -8.5591702 41.3370544)",
1158178485,False,,EN 104,Rua do Abade Inácio Pimentel,primary,True,134.352,"LINESTRING (-8.5575734 41.3363545, -8.5574407 41.3363287, -8.5572278 41.3363288, -8.556986 41.336395, -8.556196 41.3368576)",
121662164,False,,,,residential,True,43.968,"LINESTRING (-8.5562338 41.3323627, -8.5557073 41.3323554)",
50885124,False,,,Avenida do Mosteiro,secondary,True,54.698,"LINESTRING (-8.5562338 41.3323627, -8.5562272 41.3324633, -8.5563225 41.3326064, -8.5564946 41.3327981)",
307820912,False,,,Rua Manuel Silva Pinheiro,residential,False,71.291,"LINESTRING (-8.5615974 41.3375729, -8.5613429 41.3381849)",
105885547,False,,,Rua Júlio Dinis,residential,False,129.311,"LINESTRING (-8.5615974 41.3375729, -8.5620501 41.337439, -8.5622646 41.3374107, -8.5630412 41.3371616)",
307820912,False,,,Rua Manuel Silva Pinheiro,residential,True,50.167,"LINESTRING (-8.5615974 41.3375729, -8.5616531 41.3371663, -8.5616589 41.3371241)",
51203070,False,,,,residential,False,25.756,"LINESTRING (-8.5630412 41.3371616, -8.5629865 41.3370052, -8.5629405 41.3369444)",
51203070,False,,,,residential,True,179.976,"LINESTRING (-8.5630412 41.3371616, -8.5632145 41.3376091, -8.5633994 41.3378863, -8.563736 41.33869)",
105885547,False,,,Rua Júlio Dinis,residential,True,129.31099999999998,"LINESTRING (-8.5630412 41.3371616, -8.5622646 41.3374107, -8.5620501 41.337439, -8.5615974 41.3375729)",
307820912,False,,,Rua Manuel Silva Pinheiro,residential,False,60.376,"LINESTRING (-8.5613429 41.3381849, -8.5611481 41.3387078)",
307820912,False,,,Rua Manuel Silva Pinheiro,residential,True,71.291,"LINESTRING (-8.5613429 41.3381849, -8.5615974 41.3375729)",
51203068,False,,,,residential,True,143.01100000000002,"LINESTRING (-8.5613429 41.3381849, -8.5619451 41.3383909, -8.5620241 41.3384609, -8.5621137 41.3387069, -8.5622394 41.3391392)",
309183433,True,,,,residential,False,92.185,"LINESTRING (-8.5613429 41.3381849, -8.5612527 41.3381551, -8.5605365 41.3379417, -8.5603191 41.3378745)",
