osmid,ref,highway,oneway,reversed,length,geometry,lanes,name,junction
251092825,EN 13,primary,False,False,381.37899999999996,"LINESTRING (-8.6852703 41.9719505, -8.685005 41.972211, -8.684796 41.972483, -8.684615 41.972781, -8.683951 41.97416, -8.683698 41.974563, -8.683478 41.974811, -8.6832566 41.9750075)",,,
251092829,EN 13,primary,True,False,88.17099999999999,"LINESTRING (-8.6852703 41.9719505, -8.6856581 41.9717026, -8.6859193 41.9715534, -8.6860539 41.9715029, -8.6861232 41.9714817)",1,EN 13,
251092825,EN 13,primary,False,False,17.476,"LINESTRING (-8.6832566 41.9750075, -8.683102 41.9751147)",,,
251092825,EN 13,primary,False,True,381.379,"LINESTRING (-8.6832566 41.9750075, -8.683478 41.974811, -8.683698 41.974563, -8.683951 41.97416, -8.684615 41.972781, -8.684796 41.972483, -8.685005 41.972211, -8.6852703 41.9719505)",,,
251092825,EN 13,primary,False,True,22.154,"LINESTRING (-8.6778036 41.9772962, -8.6780416 41.9772046)",,,
126763857,,unclassified,False,False,196.94400000000002,"LINESTRING (-8.6778036 41.9772962, -8.677859 41.9773916, -8.6779332 41.977921, -8.6781424 41.9786348, -8.6781504 41.9789159, -8.6781665 41.9790386)",,,
268115073,,unclassified,False,True,47.409,"LINESTRING (-8.6778036 41.9772962, -8.6777589 41.9772323, -8.6778903 41.9768917)",,,
95277749,,tertiary,False,True,14.797,"LINESTRING (-8.6858408 41.9708419, -8.6857953 41.9707132)",,,
251095373,,primary_link,True,False,51.413000000000004,"LINESTRING (-8.6858408 41.9708419, -8.6858747 41.9709424, -8.6859579 41.9710915, -8.6859848 41.9712298, -8.685995 41.9712869)",,,
95277749,,tertiary,False,False,14.797,"LINESTRING (-8.6857953 41.9707132, -8.6858408 41.9708419)",,,
126763856,,residential,False,False,130.844,"LINESTRING (-8.6836793 41.9777134, -8.6841183 41.9779289, -8.6851062 41.9782079)",,,
126763856,,residential,False,True,290.955,"LINESTRING (-8.6836793 41.9777134, -8.6835443 41.9772231, -8.683539 41.9770994, -8.6837106 41.976916, -8.6838179 41.9765132, -8.683772 41.9759531, -8.6837097 41.9756129, -8.6836301 41.9753526, -8.6836013 41.9753038, -8.6835291 41.9751814)",,,
616093275,,residential,False,True,63.931999999999995,"LINESTRING (-8.6836793 41.9777134, -8.6835216 41.9777375, -8.6832359 41.9779987, -8.6831662 41.9781054)",,,
126763858,,residential,False,True,15.069,"LINESTRING (-8.6831823 41.9782839, -8.6830294 41.9782101)",,,
616093276,,residential,True,False,19.893,"LINESTRING (-8.6831823 41.9782839, -8.6831662 41.9781054)",,,
126763858,,residential,False,False,129.347,"LINESTRING (-8.6831823 41.9782839, -8.6832118 41.9783756, -8.6833351 41.979221, -8.683411 41.9794322)",,,
126764780,,residential,False,True,30.752,"LINESTRING (-8.682719 41.9795319, -8.6830616 41.9796397)",,,
317937022,,residential,False,False,154.66899999999998,"LINESTRING (-8.682719 41.9795319, -8.6825251 41.9789259, -8.6825895 41.9786627, -8.682729 41.9784195, -8.6829068 41.9782238)",,,
268115071,,unclassified,False,False,24.757,"LINESTRING (-8.6777878 41.9766825, -8.6778903 41.9768917)",,Avenida de Cerdal,
616093278,,residential,False,True,384.96,"LINESTRING (-8.6777878 41.9766825, -8.6790168 41.975568, -8.6793977 41.9757635, -8.6796444 41.9758791, -8.680289 41.975524, -8.680728 41.9752291, -8.6812001 41.9754664)",,,
616093278,,residential,False,False,49.354,"LINESTRING (-8.6814687 41.9758628, -8.6812001 41.9754664)",,,
