osmid,name,highway,oneway,reversed,length,geometry,junction,lanes,bridge,maxspeed,ref,access,tunnel
"[54905643, 54905644]",Avenida do Porto de Pesca,secondary,False,False,72.897,"LINESTRING (-9.3779854 39.3566184, -9.3775479 39.3564633, -9.3774316 39.356428, -9.3773505 39.3564197, -9.3772672 39.3564257, -9.3771946 39.3564435)",,2,yes,,,,
54931873,,secondary,True,False,19.799999999999997,"LINESTRING (-9.3779854 39.3566184, -9.3781298 39.3567101, -9.3781639 39.3567309)",,1,,,,,
54905644,Avenida do Porto de Pesca,secondary,False,False,52.185,"LINESTRING (-9.3771946 39.3564435, -9.3771106 39.3564761, -9.377048 39.3565181, -9.3769819 39.3565843, -9.3768012 39.3567903)",,2,,,,,
"[54905643, 54905644]",Avenida do Porto de Pesca,secondary,False,True,72.897,"LINESTRING (-9.3771946 39.3564435, -9.3772672 39.3564257, -9.3773505 39.3564197, -9.3774316 39.356428, -9.3775479 39.3564633, -9.3779854 39.3566184)",,2,yes,,,,
1237385604,,unclassified,False,False,198.163,"LINESTRING (-9.3771946 39.3564435, -9.3771797 39.3564147, -9.3771688 39.3563935, -9.3772668 39.3560835, -9.3772758 39.3559993, -9.377274 39.3558759, -9.3772813 39.3557679, -9.3772885 39.3556907, -9.3773121 39.3556122, -9.3775625 39.3549809, -9.377597 39.3547074)",,,,,,,
54904366,,secondary,True,False,26.906,"LINESTRING (-9.3768012 39.3567903, -9.376611 39.3569082, -9.3765602 39.3569445)",,1,,,,,
54905644,Avenida do Porto de Pesca,secondary,False,True,52.185,"LINESTRING (-9.3768012 39.3567903, -9.3769819 39.3565843, -9.377048 39.3565181, -9.3771106 39.3564761, -9.3771946 39.3564435)",,2,,,,,
54904363,,secondary,True,False,61.09400000000001,"LINESTRING (-9.3758517 39.3573387, -9.376287 39.3571918, -9.3763946 39.3571541, -9.3764449 39.3571381, -9.3765041 39.3571212)",,2,,,,,
1237390107,Rua da Ponte Velha,tertiary,False,False,12.433,"LINESTRING (-9.3765063 39.3608977, -9.3765553 39.3607925)",,2,,,,,
1237390110,Rua da Ponte Velha,tertiary,False,True,24.982,"LINESTRING (-9.3765063 39.3608977, -9.3764399 39.3610356, -9.3763942 39.3611046)",,2,,,,,
1237845140,Rua António da Conceição Bento,residential,True,False,80.77000000000001,"LINESTRING (-9.3799524 39.3598916, -9.3799024 39.3600356, -9.3797091 39.3605932)",,1,,,,,
1241561797,Rua Arquiteto Paulino Montez,residential,True,False,63.996,"LINESTRING (-9.3799524 39.3598916, -9.3800733 39.35992, -9.3805669 39.360036, -9.3806646 39.360059)",,2,,50,,,
138912279,Rua Marechal Gomes Freire de Andrade,residential,True,False,49.803,"LINESTRING (-9.3806512 39.3573713, -9.380672 39.3578189)",,,,,,,
1241561823,Rua Garrett,residential,True,False,33.994,"LINESTRING (-9.3806512 39.3573713, -9.3802563 39.3573562)",,,,50,,,
138912279,Rua Marechal Gomes Freire de Andrade,residential,True,False,41.633,"LINESTRING (-9.3806285 39.3569973, -9.3806512 39.3573713)",,,,,,,
1237907339,Rua Joaquim António de Aguiar,residential,True,False,30.25,"LINESTRING (-9.3806285 39.3569973, -9.3809799 39.3569837)",,,,,,,
104824223,Travessa dos Proletários,residential,False,False,49.437,"LINESTRING (-9.3805576 39.3562914, -9.3799854 39.3562476)",,1,,,,,
104824223,Travessa dos Proletários,residential,False,True,36.348,"LINESTRING (-9.3805576 39.3562914, -9.3809783 39.3563236)",,1,,,,,
1237907338,Rua Marechal Gomes Freire de Andrade,residential,True,False,46.476,"LINESTRING (-9.3805576 39.3562914, -9.3805963 39.3567083)",,,,,,,
38425012,Rua Arquiteto Paulino Montez,residential,True,False,36.851,"LINESTRING (-9.3787805 39.3594739, -9.3788529 39.3595168, -9.3791207 39.3596755)",,1,,,,,
"[38435937, 1237907327]",Rua Alexandre Herculano,tertiary,False,False,85.77799999999999,"LINESTRING (-9.3787805 39.3594739, -9.3791613 39.3590779, -9.3792289 39.35901, -9.3793044 39.3589173, -9.3793557 39.3588447)",,2,,,,,
38435937,Rua Alexandre Herculano,tertiary,False,True,64.412,"LINESTRING (-9.3787805 39.3594739, -9.3787144 39.3595364, -9.3785478 39.3597033, -9.3783313 39.3599373)",,2,,,,,
54904365,,secondary,True,False,25.648,"LINESTRING (-9.3766804 39.3570012, -9.3768012 39.3567903)",,1,,,,,
54904359,,secondary,True,False,12.841000000000001,"LINESTRING (-9.3766804 39.3570012, -9.3766604 39.3569768, -9.3766318 39.3569582, -9.3765974 39.3569471, -9.3765602 39.3569445)",roundabout,2,,,,,
54904359,,secondary,True,False,15.422,"LINESTRING (-9.3764557 39.3569997, -9.3764456 39.3570263, -9.3764458 39.357054, -9.3764564 39.3570805, -9.3764763 39.3571036, -9.3765041 39.3571212)",roundabout,2,,,,,
54904361,,secondary,True,False,64.187,"LINESTRING (-9.3764557 39.3569997, -9.3762225 39.3571225, -9.3758517 39.3573387)",,2,,,,,
54904359,,secondary,True,False,11.395,"LINESTRING (-9.3765602 39.3569445, -9.3765277 39.3569494, -9.3764981 39.3569609, -9.3764735 39.3569781, -9.3764557 39.3569997)",roundabout,2,,,,,
54904359,,secondary,True,False,9.511,"LINESTRING (-9.3766765 39.3570841, -9.3766887 39.3570572, -9.3766901 39.3570287, -9.3766804 39.3570012)",roundabout,2,,,,,
54904359,,secondary,True,False,5.42,"LINESTRING (-9.3765041 39.3571212, -9.376533 39.357131, -9.3765641 39.3571348)",roundabout,2,,,,,
54905651,,tertiary,True,False,16.474,"LINESTRING (-9.3765641 39.3571348, -9.3767096 39.3572312)",,1,,,,,
54904359,,secondary,True,False,11.751,"LINESTRING (-9.3765641 39.3571348, -9.3765981 39.3571319, -9.3766297 39.3571219, -9.3766565 39.3571055, -9.3766765 39.3570841)",roundabout,2,,,,,
54905652,,tertiary,True,False,16.602999999999998,"LINESTRING (-9.3767096 39.3572312, -9.3766903 39.3571454, -9.3766765 39.3570841)",,1,,,,,
1237390106,Rua da Ponte Velha,tertiary,False,True,107.12899999999999,"LINESTRING (-9.3767096 39.3572312, -9.3767523 39.3573191, -9.3769084 39.3576405, -9.3769814 39.3577907, -9.3769973 39.3578235, -9.3770482 39.3579368, -9.3771472 39.3581332)",,2,,,,,
54931876,Travessa dos Mareantes,residential,True,False,17.345,"LINESTRING (-9.3788902 39.3565762, -9.3790867 39.3565409)",,,,,,,
54931869,Largo do Município,secondary,True,False,13.566,"LINESTRING (-9.3783366 39.3566275, -9.3783068 39.3566194, -9.3782753 39.3566176, -9.3782443 39.3566221, -9.3782159 39.3566327, -9.378192 39.3566486)",roundabout,1,,,,,
54931869,Largo do Município,secondary,True,False,11.703,"LINESTRING (-9.3783212 39.3567995, -9.3783515 39.3567876, -9.3783764 39.3567696, -9.3783937 39.3567469, -9.3784023 39.3567215)",roundabout,1,,,,,
1237895787,Rua Infantaria 13,tertiary,False,True,84.253,"LINESTRING (-9.3783212 39.3567995, -9.3783297 39.3568194, -9.3783381 39.3568393, -9.3786556 39.3575117)",,2,,,,,
54931869,Largo do Município,secondary,True,False,12.596,"LINESTRING (-9.3784023 39.3567215, -9.3784008 39.3566932, -9.3783885 39.3566665, -9.3783664 39.3566439, -9.3783366 39.3566275)",roundabout,1,,,,,
54931870,Avenida do Mar,tertiary,True,False,11.407,"LINESTRING (-9.3784023 39.3567215, -9.3784336 39.3566876, -9.3784539 39.3566496, -9.3784576 39.35663)",,1,,,,,
54931869,Largo do Município,secondary,True,False,17.448,"LINESTRING (-9.3781639 39.3567309, -9.378179 39.35676, -9.3782058 39.3567836, -9.3782412 39.356799, -9.3782811 39.3568045, -9.3783212 39.3567995)",roundabout,1,,,,,
54931872,,secondary,True,False,18.078,"LINESTRING (-9.378192 39.3566486, -9.3779854 39.3566184)",,1,,,,,
54931869,Largo do Município,secondary,True,False,9.786999999999999,"LINESTRING (-9.378192 39.3566486, -9.3781714 39.3566733, -9.3781617 39.3567016, -9.3781639 39.3567309)",roundabout,1,,,,,
54932933,Travessa do Campo da República,residential,False,True,20.54,"LINESTRING (-9.3797816 39.3547119, -9.3795531 39.354658)",,1,,,,,
98958186,,residential,False,False,61.083,"LINESTRING (-9.3797816 39.3547119, -9.3800446 39.3542016)",,,,,,,
1235602450,Travessa da República,residential,False,True,41.502,"LINESTRING (-9.3797816 39.3547119, -9.3796425 39.3550693)",,,,,,,
98958345,Campo da República,residential,False,True,68.775,"LINESTRING (-9.3797816 39.3547119, -9.3798901 39.3547195, -9.3805549 39.3548651)",,,,,,,
54932930,Rua José Estevão,residential,True,False,6.376,"LINESTRING (-9.3795531 39.354658, -9.3795811 39.3546049)",,1,,,,,
54932933,Travessa do Campo da República,residential,False,False,20.54,"LINESTRING (-9.3795531 39.354658, -9.3797816 39.3547119)",,1,,,,,
54932930,Rua José Estevão,residential,True,False,43.379,"LINESTRING (-9.3794539 39.3550405, -9.3795531 39.354658)",,1,,,,,
54932932,Rua António Cervantes,residential,False,True,16.529,"LINESTRING (-9.3794539 39.3550405, -9.3796425 39.3550693)",,,,,,,
835326471,Rua António Cervantes,residential,False,True,26.471,"LINESTRING (-9.3794539 39.3550405, -9.3791475 39.3550172)",,,,,,,
54932930,Rua José Estevão,residential,True,False,48.242,"LINESTRING (-9.3793103 39.3554599, -9.3794539 39.3550405)",,1,,,,,
1237907336,,residential,False,True,58.274,"LINESTRING (-9.3795978 39.3563105, -9.3795362 39.3568324)",,,,,,,
54932934,Rua Elias Garcia,residential,False,False,45.776,"LINESTRING (-9.3795978 39.3563105, -9.3791322 39.3562324, -9.3790775 39.3562232)",,1,,,,,
98958348,,residential,False,False,22.159,"LINESTRING (-9.3790775 39.3562232, -9.3788243 39.356186)",,,,,,,
1237907334,Rua José Estevão,residential,True,False,35.992,"LINESTRING (-9.3790775 39.3562232, -9.379176 39.3559086)",,1,,,,,
54932934,Rua Elias Garcia,residential,False,True,45.776,"LINESTRING (-9.3790775 39.3562232, -9.3791322 39.3562324, -9.3795978 39.3563105)",,1,,,,,
1237907334,Rua José Estevão,residential,True,False,35.531,"LINESTRING (-9.3790867 39.3565409, -9.3790637 39.3562679, -9.3790775 39.3562232)",,1,,,,,
138705624,Avenida do Mar,tertiary,False,False,58.489999999999995,"LINESTRING (-9.3813288 39.3547108, -9.3811006 39.3546466, -9.3806966 39.3545169)",,2,,,,,
138705624,Avenida do Mar,tertiary,False,True,15.043,"LINESTRING (-9.3813288 39.3547108, -9.3814165 39.354734, -9.381493 39.3547574)",,2,,,,,
98958177,,residential,False,False,76.535,"LINESTRING (-9.3859552 39.3557451, -9.3857932 39.3564219)",,,,,,,
98958335,Rua de São Marcos,residential,False,True,60.174,"LINESTRING (-9.3859552 39.3557451, -9.3866411 39.3558527)",,2,,,,,
98958335,Rua de São Marcos,residential,False,False,48.384,"LINESTRING (-9.3859552 39.3557451, -9.3857984 39.3557209, -9.3855395 39.3556762, -9.3854677 39.3556718, -9.3854022 39.3556738)",,2,,,,,
98958378,Avenida das Escolas,residential,False,True,36.511,"LINESTRING (-9.3823261 39.3569988, -9.3822315 39.3573189)",,2,,,,,
1237907341,Largo de São Paulo,residential,False,True,35.655,"LINESTRING (-9.3823261 39.3569988, -9.3824832 39.3570015, -9.3827407 39.3570059)",,,,,,,
98958227,,residential,False,True,98.29599999999999,"LINESTRING (-9.3832951 39.3582887, -9.3833497 39.3584926, -9.3834117 39.3585495, -9.3841819 39.3584658)",,,,,,,
1235602443,Travessa São Marcos,residential,False,False,21.556,"LINESTRING (-9.3831941 39.3554319, -9.3832419 39.3552416)",,,,,,,
1237907348,Rua de São Marcos,residential,False,True,40.835,"LINESTRING (-9.3831941 39.3554319, -9.3836676 39.3554605)",,2,,,,,
1241561808,Rua de São Marcos,residential,False,False,26.821,"LINESTRING (-9.3831941 39.3554319, -9.3828948 39.3553639)",,,,,,,
1241561810,Rua António Maria de Oliveira,residential,False,True,44.816,"LINESTRING (-9.3831941 39.3554319, -9.3831863 39.355471, -9.3831426 39.3558329)",,2,,,,,
98958268,Rua Elias Garcia,residential,True,False,31.329,"LINESTRING (-9.3799615 39.3563277, -9.3795978 39.3563105)",,1,,,,,
98958350,Rua Marquês de Pombal,residential,True,False,50.998000000000005,"LINESTRING (-9.3799615 39.3563277, -9.3799504 39.3563651, -9.3798954 39.3567832)",,,,,,,
138912015,,residential,False,True,31.419,"LINESTRING (-9.3845581 39.3563125, -9.3841946 39.3562835)",,2,,,,,
138912017,Alameda dos Lusíadas,residential,True,False,13.561,"LINESTRING (-9.3845581 39.3563125, -9.3847146 39.3563277)",,1,,,,,
1237907347,Alameda dos Lusíadas,residential,False,True,5.918,"LINESTRING (-9.3845581 39.3563125, -9.3845694 39.35626)",,,,,,,
54932930,Rua José Estevão,residential,True,False,18.5,"LINESTRING (-9.3792602 39.3556217, -9.3793103 39.3554599)",,1,,,,,
98958318,Rua Doutor Francisco Seia,residential,True,False,78.932,"LINESTRING (-9.3792602 39.3556217, -9.3801437 39.3558146)",,1,,,,,
98958316,,residential,False,False,52.811,"LINESTRING (-9.3794682 39.3577936, -9.3795176 39.3573202)",,,,,,,
54932931,Rua Afonso de Albuquerque,residential,True,False,35.576,"LINESTRING (-9.3813935 39.3558196, -9.3809933 39.3557383)",,1,,,,,
98958354,Rua das Amoreiras,residential,True,False,46.926,"LINESTRING (-9.3813935 39.3558196, -9.3812685 39.3562304)",,1,,50,,,
98958377,Rua Arquiteto Paulino Montez,residential,False,False,187.908,"LINESTRING (-9.3827653 39.3605256, -9.3825942 39.3604876, -9.3820452 39.3603657, -9.381335 39.3602079, -9.3808316 39.3600961, -9.3806646 39.360059)",,2,,50,,,
98958377,Rua Arquiteto Paulino Montez,residential,False,True,234.031,"LINESTRING (-9.3827653 39.3605256, -9.3829339 39.3605631, -9.3836372 39.3607122, -9.3841974 39.3608409, -9.3853794 39.3611124)",,2,,50,,,
1237820518,Rua Heróis do Ultramar,tertiary,False,True,76.42500000000001,"LINESTRING (-9.3827653 39.3605256, -9.3827869 39.3604682, -9.3828098 39.3604045, -9.3828899 39.3601821, -9.3829589 39.3600597, -9.3830279 39.3599551, -9.383081 39.3598869)",,2,,,EM 581,,
98958258,,residential,False,False,78.656,"LINESTRING (-9.3860818 39.3565623, -9.3858838 39.3572529)",,,,,,,
98958258,,residential,False,True,9.754,"LINESTRING (-9.3860818 39.3565623, -9.386106 39.3564766)",,,,,,,
138912017,Alameda dos Lusíadas,residential,True,False,59.607,"LINESTRING (-9.3860818 39.3565623, -9.3867586 39.3566785)",,1,,,,,
1237390106,Rua da Ponte Velha,tertiary,False,False,107.12899999999999,"LINESTRING (-9.3771472 39.3581332, -9.3770482 39.3579368, -9.3769973 39.3578235, -9.3769814 39.3577907, -9.3769084 39.3576405, -9.3767523 39.3573191, -9.3767096 39.3572312)",,2,,,,,
1237390106,Rua da Ponte Velha,tertiary,False,True,115.39699999999999,"LINESTRING (-9.3771472 39.3581332, -9.3772601 39.3583504, -9.377289 39.358406, -9.3773241 39.3584914, -9.3773447 39.358563, -9.3773563 39.3586289, -9.377356 39.3587153, -9.3773445 39.3587983, -9.3773179 39.3588871, -9.3772268 39.3591304)",,2,,,,,
98958161,,residential,True,False,97.647,"LINESTRING (-9.3806646 39.360059, -9.3807082 39.3599466, -9.3808512 39.3595975, -9.3810796 39.3592446)",,,,,,,
98958377,Rua Arquiteto Paulino Montez,residential,False,True,187.90800000000002,"LINESTRING (-9.3806646 39.360059, -9.3808316 39.3600961, -9.381335 39.3602079, -9.3820452 39.3603657, -9.3825942 39.3604876, -9.3827653 39.3605256)",,2,,50,,,
98958408,Rua Latino Coelho,residential,False,False,26.02,"LINESTRING (-9.3799068 39.3578864, -9.3796061 39.3579129)",,,,,,,
98958408,Rua Latino Coelho,residential,False,True,30.867,"LINESTRING (-9.3799068 39.3578864, -9.3802635 39.3578549)",,,,,,,
98958401,,residential,False,False,77.411,"LINESTRING (-9.3799068 39.3578864, -9.3799354 39.3581708, -9.3800206 39.3585764)",,,,,,,
98958348,,residential,False,True,22.159,"LINESTRING (-9.3788243 39.356186, -9.3790775 39.3562232)",,,,,,,
54931877,Rua Vasco da Gama,residential,True,False,43.984,"LINESTRING (-9.3788243 39.356186, -9.3788153 39.3562306, -9.3788902 39.3565762)",,1,,,,,
98958446,Alameda dos Lusíadas,residential,True,False,25.73,"LINESTRING (-9.3850233 39.3562892, -9.3847297 39.3562444)",,1,,,,,
1237907351,Travessa das Descobertas,residential,False,True,63.152,"LINESTRING (-9.3850233 39.3562892, -9.385339 39.3557764)",,,,,,,
98958246,,residential,False,True,32.283,"LINESTRING (-9.3792735 39.3594103, -9.3791207 39.3596755)",,,,,,destination,
"[456627651, 98958246]",,residential,False,False,64.95100000000001,"LINESTRING (-9.3792735 39.3594103, -9.3794151 39.3591683, -9.3795545 39.3590094, -9.3796047 39.358889)",,,,,,destination,
98958392,,residential,False,False,54.467,"LINESTRING (-9.3792735 39.3594103, -9.3795387 39.3595388, -9.3794342 39.3597731)",,,,,,,
98958350,Rua Marquês de Pombal,residential,True,False,29.471,"LINESTRING (-9.3798569 39.3570763, -9.3798145 39.3573393)",,,,,,,
1237907339,Rua Joaquim António de Aguiar,residential,True,False,66.919,"LINESTRING (-9.3798569 39.3570763, -9.3806285 39.3569973)",,,,,,,
54932932,Rua António Cervantes,residential,False,False,16.529,"LINESTRING (-9.3796425 39.3550693, -9.3794539 39.3550405)",,,,,,,
1235602450,Travessa da República,residential,False,False,41.502,"LINESTRING (-9.3796425 39.3550693, -9.3797816 39.3547119)",,,,,,,
54932932,Rua António Cervantes,residential,False,True,67.154,"LINESTRING (-9.3796425 39.3550693, -9.3798507 39.3551161, -9.3803917 39.35524)",,,,,,,
98958193,Avenida do Mar,tertiary,True,False,10.374,"LINESTRING (-9.3817423 39.3548548, -9.381862 39.3548665)",,2,,,,,
98958354,Rua das Amoreiras,residential,True,False,28.617,"LINESTRING (-9.3817423 39.3548548, -9.3816445 39.3551008)",,1,,50,,,
98958378,Avenida das Escolas,residential,False,False,101.944,"LINESTRING (-9.3817022 39.3591108, -9.3817226 39.3590417, -9.3817726 39.3588726, -9.3818072 39.3587555, -9.3819139 39.3583943, -9.3819662 39.358217)",,2,,,,,
1237827422,Rua João Matos Bilhau,residential,False,False,47.382999999999996,"LINESTRING (-9.3817022 39.3591108, -9.381503 39.3590679, -9.3811713 39.3589964)",,2,,50,,,
1237827422,Rua João Matos Bilhau,residential,False,True,42.193999999999996,"LINESTRING (-9.3817022 39.3591108, -9.382061 39.3591894, -9.3821744 39.3592142)",,2,,50,,,
38425012,Rua Arquiteto Paulino Montez,residential,True,False,46.465,"LINESTRING (-9.3794342 39.3597731, -9.3798347 39.3598674, -9.3799524 39.3598916)",,1,,,,,
98958392,,residential,False,True,54.467,"LINESTRING (-9.3794342 39.3597731, -9.3795387 39.3595388, -9.3792735 39.3594103)",,,,,,,
54931877,Rua Vasco da Gama,residential,True,False,75.45400000000001,"LINESTRING (-9.3795811 39.3546049, -9.379252 39.3546009, -9.3791475 39.3550172)",,1,,,,,
54932930,Rua José Estevão,residential,True,False,66.976,"LINESTRING (-9.3795811 39.3546049, -9.3796921 39.3543402, -9.379758 39.3542403, -9.3798381 39.3541933, -9.379994 39.3541344)",,1,,,,,
1237820519,Rua Gago Coutinho,residential,False,True,28.939,"LINESTRING (-9.3838552 39.3578071, -9.3840237 39.3580324)",,2,,,,,
98958389,,residential,False,True,87.777,"LINESTRING (-9.3838552 39.3578071, -9.3840471 39.3577126, -9.3841708 39.3576743, -9.3842822 39.3577269, -9.3842856 39.3577794, -9.3842884 39.3578226, -9.3842512 39.3579278, -9.3840237 39.3580324)",,,,,,,
1237820519,Rua Gago Coutinho,residential,False,False,81.249,"LINESTRING (-9.3838552 39.3578071, -9.3835936 39.3575523, -9.3831904 39.3572932)",,2,,,,,
98958405,,residential,False,False,79.923,"LINESTRING (-9.3847146 39.3563277, -9.3845536 39.3570356)",,,,,,,
98958405,,residential,False,True,9.353,"LINESTRING (-9.3847146 39.3563277, -9.3847297 39.3562444)",,,,,,,
138912017,Alameda dos Lusíadas,residential,True,False,60.266,"LINESTRING (-9.3847146 39.3563277, -9.3853989 39.3564451)",,1,,,,,
98958228,Rua Nova das Arieiras,residential,False,True,40.028,"LINESTRING (-9.3836521 39.3566199, -9.3837176 39.3562635)",,,,,,,
98958363,Rua Nossa Senhora da Conceição,residential,True,False,84.102,"LINESTRING (-9.3836521 39.3566199, -9.3841559 39.3566455, -9.3841732 39.3566221, -9.3841946 39.3562835)",,1,,,,,
98958403,Rua da Central Eléctrica,residential,False,True,156.285,"LINESTRING (-9.3864459 39.3601952, -9.3865728 39.3596432, -9.3867042 39.359371, -9.3869181 39.3589977, -9.386994 39.358864)",,,,50,,,
207584040,Rua Doutor Francisco Sá Carneiro,tertiary,False,False,63.492000000000004,"LINESTRING (-9.3864459 39.3601952, -9.3862527 39.3601849, -9.385983 39.3601705, -9.3858391 39.3601587, -9.3857139 39.3601322)",,2,,50,CM 1402,,
1237907343,Rua António Maria de Oliveira,residential,False,False,34.794,"LINESTRING (-9.3831042 39.3561444, -9.3831426 39.3558329)",,2,,,,,
1237907343,Rua António Maria de Oliveira,residential,False,True,43.455,"LINESTRING (-9.3831042 39.3561444, -9.3830558 39.3565334)",,2,,,,,
1241561801,Rua Afonso de Albuquerque,residential,True,False,40.411,"LINESTRING (-9.3831042 39.3561444, -9.3826475 39.3560585)",,1,,,,,
98958255,Rua Vale Verde,residential,False,True,120.818,"LINESTRING (-9.3849316 39.3581717, -9.3849431 39.3578783, -9.3849692 39.3572102, -9.3850032 39.3570884)",,,,,,,
98958350,Rua Marquês de Pombal,residential,True,False,17.381,"LINESTRING (-9.3800309 39.3560953, -9.3799854 39.3562476)",,,,,,,
98958391,Largo Castilho,residential,True,False,76.378,"LINESTRING (-9.3800309 39.3560953, -9.379176 39.3559086)",,1,,,,,
98958213,,residential,False,True,82.85,"LINESTRING (-9.3858929 39.3592392, -9.3857851 39.3591759, -9.3860335 39.3586765, -9.3860861 39.3585793)",,,,,,,
98958403,Rua da Central Eléctrica,residential,False,False,156.285,"LINESTRING (-9.386994 39.358864, -9.3869181 39.3589977, -9.3867042 39.359371, -9.3865728 39.3596432, -9.3864459 39.3601952)",,,,50,,,
207589231,Rua Adelino Amaro da Costa,residential,False,False,84.234,"LINESTRING (-9.386994 39.358864, -9.38621 39.3586161, -9.3860861 39.3585793)",,2,,50,,,
98958208,Rua Luis de Camões,residential,False,False,23.614,"LINESTRING (-9.3830153 39.3570103, -9.3827407 39.3570059)",,2,,,,,
98958208,Rua Luis de Camões,residential,False,True,132.28900000000002,"LINESTRING (-9.3830153 39.3570103, -9.3834499 39.3570177, -9.3844115 39.3570333, -9.3845536 39.3570356)",,2,,,,,
1237820519,Rua Gago Coutinho,residential,False,True,36.667,"LINESTRING (-9.3830153 39.3570103, -9.3830277 39.3571115, -9.3830457 39.3571676, -9.383073 39.3572091, -9.3831904 39.3572932)",,2,,,,,
1241561819,Rua António Maria de Oliveira,residential,False,False,53.143,"LINESTRING (-9.3830153 39.3570103, -9.3830229 39.3569228, -9.3830558 39.3565334)",,2,,,,,
1237845108,Praceta Luis Camões,residential,False,False,55.529,"LINESTRING (-9.3867586 39.3566785, -9.3866314 39.3571681)",,,,,,,
