osmid,highway,junction,oneway,reversed,length,geometry,ref,name,lanes
304590236,residential,,False,True,238.285,"LINESTRING (-7.8820326 40.3345626, -7.8823949 40.334599, -7.8826011 40.3346208, -7.8827991 40.3346552, -7.8831042 40.3347941, -7.8831556 40.3348281, -7.8832666 40.3350028, -7.8833094 40.3350984, -7.883365 40.335187, -7.8834264 40.3352876, -7.8835058 40.3353219, -7.8835688 40.3353699, -7.8836182 40.3354078, -7.8836951 40.3354382, -7.8838812 40.3355037, -7.8840016 40.3355374, -7.8840747 40.3355756, -7.8841472 40.3356325, -7.8842009 40.3356843)",,,
866283494,tertiary,,False,False,220.07999999999998,"LINESTRING (-7.8820326 40.3345626, -7.8819713 40.3345888, -7.8816387 40.3347099, -7.8813846 40.3347406, -7.8811606 40.3346992, -7.8809642 40.3346015, -7.880781 40.3345271, -7.8805638 40.3345149, -7.8804208 40.3345656, -7.8798783 40.3350666)",EM 509,,
866283503,tertiary,,False,True,10.34,"LINESTRING (-7.8803469 40.3370461, -7.8804688 40.3370424)",EN 230-6,Rua Dr. Tinoco,
866283508,tertiary,,False,False,56.999,"LINESTRING (-7.8803469 40.3370461, -7.8802394 40.3370535, -7.8801366 40.3370325, -7.8799474 40.3369065, -7.8798825 40.3368481, -7.8798388 40.3367741)",EM 509,Rua Dr. Tinoco,
866283509,tertiary,,True,False,21.823,"LINESTRING (-7.8803469 40.3370461, -7.8803315 40.3370872, -7.8803399 40.3371288, -7.8803943 40.3371749, -7.8804528 40.3371962)",EM 509,,1
304590238,residential,,False,True,105.482,"LINESTRING (-7.87713 40.3375079, -7.8782379 40.3370758)",,Rua Santo António,
304590218,residential,,False,False,140.432,"LINESTRING (-7.87713 40.3375079, -7.8767912 40.3369381, -7.8767614 40.3369069, -7.8766988 40.336865, -7.8766398 40.3368491, -7.8765753 40.3368449, -7.8760005 40.3368377)",,Travessa do Setor António,
304590238,residential,,False,False,58.351,"LINESTRING (-7.87713 40.3375079, -7.8770124 40.3375193, -7.8768434 40.3375382, -7.8766772 40.3375856, -7.8764659 40.3376366)",,Rua Santo António,
304590222,residential,,False,False,266.321,"LINESTRING (-7.8761178 40.3383562, -7.8791729 40.3377963)",,Av. Dr. Rosa Pimenta,
304590242,residential,,False,False,63.056,"LINESTRING (-7.8761178 40.3383562, -7.8763987 40.3378311)",,Rua do Salgueiro,
117519362,tertiary,,False,False,69.119,"LINESTRING (-7.8760394 40.3361618, -7.8752913 40.3364092)",EM 509,Rua Dr.ª M.ª Patrocínio Vaz Pato,
304590227,residential,,False,False,68.747,"LINESTRING (-7.8760394 40.3361618, -7.8760051 40.3367795)",,Rua do Bairro Novo,
117519362,tertiary,,False,True,284.445,"LINESTRING (-7.8760394 40.3361618, -7.8763457 40.3360579, -7.877272 40.3357255, -7.8775462 40.3356981, -7.8786882 40.3357091, -7.8792461 40.3355934)",EM 509,Rua Dr.ª M.ª Patrocínio Vaz Pato,
304590229,residential,,False,True,231.741,"LINESTRING (-7.8760394 40.3361618, -7.8762471 40.3361666, -7.8764008 40.3361669, -7.8767698 40.3362846, -7.8772512 40.3364489, -7.8781817 40.3367578, -7.8781619 40.3368353, -7.8781646 40.3368923, -7.8781858 40.3369575, -7.8782379 40.3370758)",,Travessa do Trepasse,
866283497,residential,,False,True,21.354,"LINESTRING (-7.8840783 40.336439, -7.8843027 40.3363517)",,Rua Almas,
866283498,living_street,,False,False,26.298,"LINESTRING (-7.8840783 40.336439, -7.8842416 40.3366401)",,Travessa do Nicolau,
866283499,residential,,False,True,78.906,"LINESTRING (-7.8840783 40.336439, -7.883951 40.3364867, -7.8835887 40.3366007, -7.8833055 40.3366962, -7.8832663 40.3367558)",,Rua Dr. Correia da Fonceca,
304590222,residential,,False,True,125.738,"LINESTRING (-7.8806102 40.3375163, -7.8791729 40.3377963)",,Av. Dr. Rosa Pimenta,
866283510,tertiary,,False,False,38.012,"LINESTRING (-7.8806102 40.3375163, -7.8804528 40.3371962)",EM 509,Rua do Pelourinho,
866283510,tertiary,,False,True,163.702,"LINESTRING (-7.8806102 40.3375163, -7.8807093 40.3376489, -7.8807829 40.3377879, -7.8808534 40.3379237, -7.880892 40.3380405, -7.8808898 40.338164, -7.8808563 40.3382659, -7.8807012 40.3385341, -7.8805019 40.3388841)",EM 509,Rua do Pelourinho,
117519362,tertiary,,False,False,15.904,"LINESTRING (-7.8752913 40.3364092, -7.8751187 40.3364653)",EM 509,Rua Dr.ª M.ª Patrocínio Vaz Pato,
117519362,tertiary,,False,True,69.119,"LINESTRING (-7.8752913 40.3364092, -7.8760394 40.3361618)",EM 509,Rua Dr.ª M.ª Patrocínio Vaz Pato,
304590230,residential,,False,False,86.129,"LINESTRING (-7.8752913 40.3364092, -7.875501 40.336765, -7.8756999 40.3367704, -7.8760051 40.3367795)",,Loteamento Camarario,
304590231,residential,,False,False,149.41400000000002,"LINESTRING (-7.8829857 40.3407586, -7.8825354 40.3404335, -7.8822265 40.3402064, -7.88204 40.3400856, -7.8818049 40.3399541, -7.8816766 40.339861)",,R. Bairro da Mata,
304590238,residential,,False,False,105.482,"LINESTRING (-7.8782379 40.3370758, -7.87713 40.3375079)",,Rua Santo António,
304590229,residential,,False,False,231.74099999999999,"LINESTRING (-7.8782379 40.3370758, -7.8781858 40.3369575, -7.8781646 40.3368923, -7.8781619 40.3368353, -7.8781817 40.3367578, -7.8772512 40.3364489, -7.8767698 40.3362846, -7.8764008 40.3361669, -7.8762471 40.3361666, -7.8760394 40.3361618)",,Travessa do Trepasse,
304590238,residential,,False,True,60.576,"LINESTRING (-7.8782379 40.3370758, -7.8782962 40.337061, -7.8783498 40.337056, -7.8783901 40.3370546, -7.8787689 40.3370916, -7.8788207 40.3370891, -7.87893 40.3370427)",,Rua Santo António,
304590227,residential,,False,True,89.522,"LINESTRING (-7.8759678 40.3376424, -7.8760005 40.3368377)",,Rua do Bairro Novo,
304590241,residential,,False,True,29.286,"LINESTRING (-7.8759678 40.3376424, -7.876313 40.3376538)",,Rua Lage do Pagado,
304590241,residential,,False,False,92.07000000000001,"LINESTRING (-7.8759678 40.3376424, -7.8758403 40.3376367, -7.875556 40.3375897, -7.8751698 40.3374956, -7.874933 40.3374098)",,Rua Lage do Pagado,
649264117,residential,,False,False,27.722,"LINESTRING (-7.8826898 40.3369343, -7.8827928 40.3369061, -7.8828768 40.3368771, -7.8829828 40.336826)",,Rua da Igreja,
866283506,residential,,False,False,62.899,"LINESTRING (-7.8826898 40.3369343, -7.8825166 40.3369253, -7.8823089 40.3369527, -7.881952 40.336971)",,Rua da Igreja,
"[866283506, 304590234]",residential,,False,True,380.82,"LINESTRING (-7.8826898 40.3369343, -7.8826975 40.3370105, -7.8827148 40.3370604, -7.8827393 40.3370886, -7.882756 40.3371311, -7.8829865 40.3372667, -7.8830212 40.3373367, -7.8830163 40.3374261, -7.8828238 40.33788, -7.8826786 40.3381706, -7.8825068 40.3384333, -7.882059 40.3386232, -7.8820433 40.3386549, -7.882058 40.3388391, -7.8820847 40.3394347, -7.8820659 40.3395236, -7.8820114 40.3396191, -7.8816766 40.339861)",,"['Rua da Igreja', 'Rua do Cemitério']",
866283508,tertiary,,False,True,20.474,"LINESTRING (-7.8797625 40.3365994, -7.8798388 40.3367741)",EM 509,Rua Dr. Tinoco,
866283508,tertiary,,False,False,114.106,"LINESTRING (-7.8797625 40.3365994, -7.8797244 40.3364612, -7.8796764 40.3363327, -7.8797172 40.3361253, -7.8797189 40.336081, -7.8795509 40.335663, -7.8794938 40.3356215)",EM 509,Rua Dr. Tinoco,
866338222,residential,,False,False,79.768,"LINESTRING (-7.8797625 40.3365994, -7.8794686 40.3367006, -7.8793218 40.3367555, -7.879079 40.336958, -7.878994 40.3369907)",,Rua Oliveiras,
304590231,residential,,False,False,149.448,"LINESTRING (-7.8816766 40.339861, -7.8815644 40.3397136, -7.8814545 40.3395462, -7.8813038 40.339449, -7.8810796 40.3393278, -7.8809908 40.339266, -7.88086 40.3391572, -7.8806646 40.338988, -7.8805019 40.3388841)",,R. Bairro da Mata,
304590231,residential,,False,True,149.414,"LINESTRING (-7.8816766 40.339861, -7.8818049 40.3399541, -7.88204 40.3400856, -7.8822265 40.3402064, -7.8825354 40.3404335, -7.8829857 40.3407586)",,R. Bairro da Mata,
"[304590234, 866283506]",residential,,False,False,380.82,"LINESTRING (-7.8816766 40.339861, -7.8820114 40.3396191, -7.8820659 40.3395236, -7.8820847 40.3394347, -7.882058 40.3388391, -7.8820433 40.3386549, -7.882059 40.3386232, -7.8825068 40.3384333, -7.8826786 40.3381706, -7.8828238 40.33788, -7.8830163 40.3374261, -7.8830212 40.3373367, -7.8829865 40.3372667, -7.882756 40.3371311, -7.8827393 40.3370886, -7.8827148 40.3370604, -7.8826975 40.3370105, -7.8826898 40.3369343)",,"['Rua da Igreja', 'Rua do Cemitério']",
304590231,residential,,False,True,149.448,"LINESTRING (-7.8805019 40.3388841, -7.8806646 40.338988, -7.88086 40.3391572, -7.8809908 40.339266, -7.8810796 40.3393278, -7.8813038 40.339449, -7.8814545 40.3395462, -7.8815644 40.3397136, -7.8816766 40.339861)",,R. Bairro da Mata,
866283510,tertiary,,False,False,163.702,"LINESTRING (-7.8805019 40.3388841, -7.8807012 40.3385341, -7.8808563 40.3382659, -7.8808898 40.338164, -7.880892 40.3380405, -7.8808534 40.3379237, -7.8807829 40.3377879, -7.8807093 40.3376489, -7.8806102 40.3375163)",EM 509,Rua do Pelourinho,
866283511,residential,,False,False,182.316,"LINESTRING (-7.8805019 40.3388841, -7.8794031 40.3384871, -7.8791729 40.3377963)",,R. Quinta da Cabeça Grande,
304590238,residential,,False,False,7.928,"LINESTRING (-7.878994 40.3369907, -7.87893 40.3370427)",,Rua Santo António,
304590238,residential,,False,True,153.676,"LINESTRING (-7.878994 40.3369907, -7.8789297 40.3368903, -7.8791177 40.3363374, -7.8791813 40.336132, -7.8793474 40.3356606)",,Rua Santo António,
866338222,residential,,False,True,79.768,"LINESTRING (-7.878994 40.3369907, -7.879079 40.336958, -7.8793218 40.3367555, -7.8794686 40.3367006, -7.8797625 40.3365994)",,Rua Oliveiras,
304590222,residential,,False,False,125.738,"LINESTRING (-7.8791729 40.3377963, -7.8806102 40.3375163)",,Av. Dr. Rosa Pimenta,
304590222,residential,,False,True,266.321,"LINESTRING (-7.8791729 40.3377963, -7.8761178 40.3383562)",,Av. Dr. Rosa Pimenta,
866283511,residential,,False,True,182.316,"LINESTRING (-7.8791729 40.3377963, -7.8794031 40.3384871, -7.8805019 40.3388841)",,R. Quinta da Cabeça Grande,
304590236,residential,,False,False,238.285,"LINESTRING (-7.8842009 40.3356843, -7.8841472 40.3356325, -7.8840747 40.3355756, -7.8840016 40.3355374, -7.8838812 40.3355037, -7.8836951 40.3354382, -7.8836182 40.3354078, -7.8835688 40.3353699, -7.8835058 40.3353219, -7.8834264 40.3352876, -7.883365 40.335187, -7.8833094 40.3350984, -7.8832666 40.3350028, -7.8831556 40.3348281, -7.8831042 40.3347941, -7.8827991 40.3346552, -7.8826011 40.3346208, -7.8823949 40.334599, -7.8820326 40.3345626)",,,
866283497,residential,,False,False,75.041,"LINESTRING (-7.8842009 40.3356843, -7.8842249 40.335814, -7.8842508 40.3359019, -7.8842785 40.335992, -7.8843023 40.3361366, -7.8843107 40.3362127, -7.8843027 40.3363517)",,Rua Almas,
304590244,residential,,False,True,39.865,"LINESTRING (-7.874933 40.3374098, -7.874636 40.3376878)",,,
304590241,residential,,False,False,85.676,"LINESTRING (-7.874933 40.3374098, -7.87483 40.3373234, -7.8747299 40.3372095, -7.8746581 40.3371036, -7.8745897 40.3369857, -7.874555 40.3368636, -7.8745476 40.3367201)",,Rua Lage do Pagado,
304590241,residential,,False,True,92.07000000000001,"LINESTRING (-7.874933 40.3374098, -7.8751698 40.3374956, -7.875556 40.3375897, -7.8758403 40.3376367, -7.8759678 40.3376424)",,Rua Lage do Pagado,
866283497,residential,,False,False,21.354,"LINESTRING (-7.8843027 40.3363517, -7.8840783 40.336439)",,Rua Almas,
866283497,residential,,False,True,75.041,"LINESTRING (-7.8843027 40.3363517, -7.8843107 40.3362127, -7.8843023 40.3361366, -7.8842785 40.335992, -7.8842508 40.3359019, -7.8842249 40.335814, -7.8842009 40.3356843)",,Rua Almas,
304590227,residential,,False,False,6.483,"LINESTRING (-7.8760051 40.3367795, -7.8760005 40.3368377)",,Rua do Bairro Novo,
304590227,residential,,False,True,68.747,"LINESTRING (-7.8760051 40.3367795, -7.8760394 40.3361618)",,Rua do Bairro Novo,
304590230,residential,,False,True,86.129,"LINESTRING (-7.8760051 40.3367795, -7.8756999 40.3367704, -7.875501 40.336765, -7.8752913 40.3364092)",,Loteamento Camarario,
304590242,residential,,False,True,63.056,"LINESTRING (-7.8763987 40.3378311, -7.8761178 40.3383562)",,Rua do Salgueiro,
760815764,residential,,True,False,22.365,"LINESTRING (-7.8763987 40.3378311, -7.8764659 40.3376366)",,,
304590241,residential,,False,False,29.286,"LINESTRING (-7.876313 40.3376538, -7.8759678 40.3376424)",,Rua Lage do Pagado,
304590241,residential,,False,True,13.1,"LINESTRING (-7.876313 40.3376538, -7.8764659 40.3376366)",,Rua Lage do Pagado,
866338233,residential,,True,False,21.01,"LINESTRING (-7.876313 40.3376538, -7.8763987 40.3378311)",,,
304590227,residential,,False,False,89.522,"LINESTRING (-7.8760005 40.3368377, -7.8759678 40.3376424)",,Rua do Bairro Novo,
304590227,residential,,False,True,6.483,"LINESTRING (-7.8760005 40.3368377, -7.8760051 40.3367795)",,Rua do Bairro Novo,
304590218,residential,,False,True,140.43200000000002,"LINESTRING (-7.8760005 40.3368377, -7.8765753 40.3368449, -7.8766398 40.3368491, -7.8766988 40.336865, -7.8767614 40.3369069, -7.8767912 40.3369381, -7.87713 40.3375079)",,Travessa do Setor António,
304590244,residential,,False,False,39.865,"LINESTRING (-7.874636 40.3376878, -7.874933 40.3374098)",,,
840979100,residential,,False,False,139.66199999999998,"LINESTRING (-7.874636 40.3376878, -7.8744498 40.3380093, -7.8744095 40.3380737, -7.8743915 40.3380972, -7.8743597 40.3381207, -7.874315 40.338136, -7.8742608 40.3381352, -7.8742028 40.3381226, -7.8741622 40.3380963, -7.8741254 40.3380552, -7.8741215 40.3380169, -7.8741346 40.3379822, -7.8742004 40.3379364, -7.874636 40.3376878)",,,
840979100,residential,,False,True,139.662,"LINESTRING (-7.874636 40.3376878, -7.8742004 40.3379364, -7.8741346 40.3379822, -7.8741215 40.3380169, -7.8741254 40.3380552, -7.8741622 40.3380963, -7.8742028 40.3381226, -7.8742608 40.3381352, -7.874315 40.338136, -7.8743597 40.3381207, -7.8743915 40.3380972, -7.8744095 40.3380737, -7.8744498 40.3380093, -7.874636 40.3376878)",,,
304590241,residential,,False,False,13.1,"LINESTRING (-7.8764659 40.3376366, -7.876313 40.3376538)",,Rua Lage do Pagado,
304590238,residential,,False,True,58.351,"LINESTRING (-7.8764659 40.3376366, -7.8766772 40.3375856, -7.8768434 40.3375382, -7.8770124 40.3375193, -7.87713 40.3375079)",,Rua Santo António,
866283503,tertiary,,False,False,126.018,"LINESTRING (-7.881952 40.336971, -7.881763 40.3369899, -7.8814155 40.33701, -7.8807909 40.3370292, -7.8804688 40.3370424)",EN 230-6,Rua Dr. Tinoco,
866283503,tertiary,,False,True,102.109,"LINESTRING (-7.881952 40.336971, -7.8826137 40.3367456, -7.8827544 40.336715, -7.8829643 40.3367458, -7.8830791 40.3367721)",EN 230-6,Rua Dr. Tinoco,
866283506,residential,,False,True,62.899,"LINESTRING (-7.881952 40.336971, -7.8823089 40.3369527, -7.8825166 40.3369253, -7.8826898 40.3369343)",,Rua da Igreja,
866283499,residential,,False,False,78.906,"LINESTRING (-7.8832663 40.3367558, -7.8833055 40.3366962, -7.8835887 40.3366007, -7.883951 40.3364867, -7.8840783 40.336439)",,Rua Dr. Correia da Fonceca,
866283502,tertiary,,False,False,16.172,"LINESTRING (-7.8832663 40.3367558, -7.8831531 40.3367769, -7.8830791 40.3367721)",EN 230-6,Rua Corredoura,
866283502,tertiary,,False,True,87.382,"LINESTRING (-7.8832663 40.3367558, -7.8838029 40.3365905, -7.8838745 40.3365795, -7.8839692 40.3365783, -7.8840831 40.3365998, -7.8842416 40.3366401)",EN 230-6,Rua Corredoura,
304714478,residential,,False,False,217.09900000000002,"LINESTRING (-7.8768673 40.3352862, -7.8765172 40.3353298, -7.8763303 40.3353519, -7.8762186 40.3353334, -7.876121 40.3352312, -7.8760432 40.3351562, -7.8759656 40.3351256, -7.8758656 40.3351694, -7.8757965 40.3352418, -7.8757365 40.3352939, -7.8756518 40.3353308, -7.8755911 40.3353354, -7.8754012 40.3353185, -7.875116 40.3352735, -7.8748041 40.3352087, -7.87476 40.3352293, -7.8747331 40.3352625, -7.8747248 40.3353088, -7.874725 40.3353639)",,Rua do Bairro do Tapado,
304714502,residential,,False,False,334.638,"LINESTRING (-7.8783194 40.3340067, -7.8784542 40.334089, -7.8786023 40.3341297, -7.8787851 40.3341533, -7.8789702 40.3341466, -7.8791334 40.3341346, -7.8792142 40.334157, -7.8792601 40.3342059, -7.8792815 40.3342755, -7.879262 40.334338, -7.8791862 40.3343997, -7.8790568 40.3344362, -7.8785002 40.3345279, -7.8783919 40.334569, -7.8783597 40.3345924, -7.8783374 40.3346337, -7.8783627 40.3346786, -7.8784551 40.3347013, -7.8787814 40.3347206, -7.8788865 40.3347265, -7.8792019 40.3348574, -7.8794391 40.3349876, -7.879732 40.3350531, -7.8798783 40.3350666)",,Rua Bairro da Gorma,
304714502,residential,,False,True,334.6379999999999,"LINESTRING (-7.8798783 40.3350666, -7.879732 40.3350531, -7.8794391 40.3349876, -7.8792019 40.3348574, -7.8788865 40.3347265, -7.8787814 40.3347206, -7.8784551 40.3347013, -7.8783627 40.3346786, -7.8783374 40.3346337, -7.8783597 40.3345924, -7.8783919 40.334569, -7.8785002 40.3345279, -7.8790568 40.3344362, -7.8791862 40.3343997, -7.879262 40.334338, -7.8792815 40.3342755, -7.8792601 40.3342059, -7.8792142 40.334157, -7.8791334 40.3341346, -7.8789702 40.3341466, -7.8787851 40.3341533, -7.8786023 40.3341297, -7.8784542 40.334089, -7.8783194 40.3340067)",,Rua Bairro da Gorma,
866283494,tertiary,,False,False,57.012,"LINESTRING (-7.8798783 40.3350666, -7.8798459 40.3351003, -7.8797746 40.3351577, -7.8794677 40.3354721)",EM 509,,
866283494,tertiary,,False,True,220.07999999999998,"LINESTRING (-7.8798783 40.3350666, -7.8804208 40.3345656, -7.8805638 40.3345149, -7.880781 40.3345271, -7.8809642 40.3346015, -7.8811606 40.3346992, -7.8813846 40.3347406, -7.8816387 40.3347099, -7.8819713 40.3345888, -7.8820326 40.3345626)",EM 509,,
649264117,residential,,False,True,27.722,"LINESTRING (-7.8829828 40.336826, -7.8828768 40.3368771, -7.8827928 40.3369061, -7.8826898 40.3369343)",,Rua da Igreja,
866283505,living_street,,False,False,33.557,"LINESTRING (-7.8830791 40.3367721, -7.8831111 40.3364713)",,Rua da Ferraria,
866283502,tertiary,,False,True,16.172,"LINESTRING (-7.8830791 40.3367721, -7.8831531 40.3367769, -7.8832663 40.3367558)",EN 230-6,Rua Corredoura,
866283503,tertiary,,False,False,102.10900000000001,"LINESTRING (-7.8830791 40.3367721, -7.8829643 40.3367458, -7.8827544 40.336715, -7.8826137 40.3367456, -7.881952 40.336971)",EN 230-6,Rua Dr. Tinoco,
866283508,tertiary,,False,False,20.474,"LINESTRING (-7.8798388 40.3367741, -7.8797625 40.3365994)",EM 509,Rua Dr. Tinoco,
840979098,residential,,False,False,94.063,"LINESTRING (-7.8798388 40.3367741, -7.8797834 40.3367845, -7.8795926 40.3368099, -7.8794949 40.3368499, -7.8794138 40.3368763, -7.879347 40.3369471, -7.8792862 40.3370071, -7.879235 40.3370362, -7.8792131 40.3370496, -7.8791152 40.3371006, -7.8790632 40.3371149, -7.8790089 40.3371167, -7.878961 40.3370804, -7.87893 40.3370427)",,Rua Meio,
866283508,tertiary,,False,True,56.999,"LINESTRING (-7.8798388 40.3367741, -7.8798825 40.3368481, -7.8799474 40.3369065, -7.8801366 40.3370325, -7.8802394 40.3370535, -7.8803469 40.3370461)",EM 509,Rua Dr. Tinoco,
304590238,residential,,False,True,7.928,"LINESTRING (-7.87893 40.3370427, -7.878994 40.3369907)",,Rua Santo António,
304590238,residential,,False,False,60.57599999999999,"LINESTRING (-7.87893 40.3370427, -7.8788207 40.3370891, -7.8787689 40.3370916, -7.8783901 40.3370546, -7.8783498 40.337056, -7.8782962 40.337061, -7.8782379 40.3370758)",,Rua Santo António,
840979098,residential,,False,True,94.063,"LINESTRING (-7.87893 40.3370427, -7.878961 40.3370804, -7.8790089 40.3371167, -7.8790632 40.3371149, -7.8791152 40.3371006, -7.8792131 40.3370496, -7.879235 40.3370362, -7.8792862 40.3370071, -7.879347 40.3369471, -7.8794138 40.3368763, -7.8794949 40.3368499, -7.8795926 40.3368099, -7.8797834 40.3367845, -7.8798388 40.3367741)",,Rua Meio,
866283498,living_street,,False,True,26.298,"LINESTRING (-7.8842416 40.3366401, -7.8840783 40.336439)",,Travessa do Nicolau,
866283502,tertiary,,False,False,87.382,"LINESTRING (-7.8842416 40.3366401, -7.8840831 40.3365998, -7.8839692 40.3365783, -7.8838745 40.3365795, -7.8838029 40.3365905, -7.8832663 40.3367558)",EN 230-6,Rua Corredoura,
866283505,living_street,,False,True,33.557,"LINESTRING (-7.8831111 40.3364713, -7.8830791 40.3367721)",,Rua da Ferraria,
866283503,tertiary,,False,False,10.34,"LINESTRING (-7.8804688 40.3370424, -7.8803469 40.3370461)",EN 230-6,Rua Dr. Tinoco,
866283503,tertiary,,False,True,126.01799999999999,"LINESTRING (-7.8804688 40.3370424, -7.8807909 40.3370292, -7.8814155 40.33701, -7.881763 40.3369899, -7.881952 40.336971)",EN 230-6,Rua Dr. Tinoco,
117519366,tertiary,roundabout,True,False,12.24,"LINESTRING (-7.8744965 40.3365657, -7.8745023 40.3365722, -7.8745315 40.3365899, -7.8745663 40.3366001, -7.8746035 40.336602, -7.8746251 40.336598)",,,
866338229,residential,,True,False,17.727,"LINESTRING (-7.8744965 40.3365657, -7.874502 40.3365938, -7.8745282 40.3366619, -7.8745476 40.3367201)",,,
117519366,tertiary,roundabout,True,False,8.606,"LINESTRING (-7.8744708 40.3364931, -7.8744705 40.3365215, -7.8744813 40.3365487, -7.8744965 40.3365657)",,,
304590241,residential,,False,True,85.67599999999999,"LINESTRING (-7.8745476 40.3367201, -7.874555 40.3368636, -7.8745897 40.3369857, -7.8746581 40.3371036, -7.8747299 40.3372095, -7.87483 40.3373234, -7.874933 40.3374098)",,Rua Lage do Pagado,
866338228,residential,,True,False,15.129,"LINESTRING (-7.8745476 40.3367201, -7.874579 40.3366584, -7.8746251 40.336598)",,,
304714478,residential,,False,True,101.13199999999999,"LINESTRING (-7.8746436 40.3362663, -7.8747202 40.3360166, -7.8747299 40.3359005, -7.8747352 40.3357496, -7.8747283 40.3354641, -7.874725 40.3353639)",,Rua do Bairro do Tapado,
866338231,residential,,True,False,18.094,"LINESTRING (-7.8746436 40.3362663, -7.8746215 40.3363138, -7.8746019 40.3363559, -7.8745874 40.3363808, -7.8745649 40.3364174)",,,
117519366,tertiary,roundabout,True,False,10.100000000000001,"LINESTRING (-7.8746749 40.3364392, -7.8746614 40.3364297, -7.8746257 40.3364172, -7.8745876 40.3364139, -7.8745649 40.3364174)",,,
866338230,residential,,True,False,19.459000000000003,"LINESTRING (-7.8746749 40.3364392, -7.8746544 40.336371, -7.8746497 40.3363335, -7.8746436 40.3362663)",,,
117519366,tertiary,roundabout,True,False,1.289,"LINESTRING (-7.8745649 40.3364174, -7.87455 40.3364197)",,,
866338232,residential,,False,False,38.288,"LINESTRING (-7.8742864 40.3352815, -7.874725 40.3353639)",,,
866338232,residential,,False,True,38.288,"LINESTRING (-7.874725 40.3353639, -7.8742864 40.3352815)",,,
304714478,residential,,False,False,101.13199999999999,"LINESTRING (-7.874725 40.3353639, -7.8747283 40.3354641, -7.8747352 40.3357496, -7.8747299 40.3359005, -7.8747202 40.3360166, -7.8746436 40.3362663)",,Rua do Bairro do Tapado,
