osmid,ref,name,highway,junction,oneway,reversed,length,geometry,maxspeed,lanes
78322007,EN 1-13,Rua de São Bento,primary,roundabout,True,False,16.284000000000002,"LINESTRING (-8.5549359 40.9533671, -8.5549258 40.9533189, -8.5548971 40.9532752, -8.5548525 40.9532398)",,
120937354,EN 1-13,Rua de São Bento,primary,,True,False,23.889000000000003,"LINESTRING (-8.5549359 40.9533671, -8.5550304 40.953295, -8.5551311 40.9532109)",,
78322007,EN 1-13,Rua de São Bento,primary,roundabout,True,False,4.638,"LINESTRING (-8.5549292 40.9534085, -8.5549359 40.9533671)",,
78322007,EN 1-13,Rua de São Bento,primary,roundabout,True,False,25.587000000000003,"LINESTRING (-8.5546992 40.9535299, -8.5547601 40.953528, -8.5548178 40.9535133, -8.5548678 40.9534869, -8.5549059 40.953451, -8.5549292 40.9534085)",,
197869964,EM 523,Avenida Doutor Francisco Sá Carneiro,secondary,,True,False,29.527,"LINESTRING (-8.5546992 40.9535299, -8.5548282 40.9535631, -8.5549437 40.9535968, -8.555029 40.9536218)",,
78322007,EN 1-13,Rua de São Bento,primary,roundabout,True,False,10.211,"LINESTRING (-8.5545876 40.9534958, -8.5546401 40.9535188, -8.5546992 40.9535299)",,
78322007,EN 1-13,Rua de São Bento,primary,roundabout,True,False,3.014,"LINESTRING (-8.5545224 40.9533056, -8.5545114 40.9533314)",,
78322007,EN 1-13,Rua de São Bento,primary,roundabout,True,False,19.221,"LINESTRING (-8.5546978 40.9532068, -8.5546423 40.9532171, -8.5545922 40.9532381, -8.5545513 40.9532683, -8.5545224 40.9533056)",,
79688946,EM 523,Avenida Doutor Francisco Sá Carneiro,secondary,,True,False,25.903,"LINESTRING (-8.5546978 40.9532068, -8.5545788 40.9531607, -8.5545524 40.9531523, -8.5544178 40.9531095)",,
120937360,,Rua de Santo António,residential,,False,True,204.191,"LINESTRING (-8.5581572 40.9520306, -8.5582195 40.9521494, -8.5583419 40.9529039, -8.5583766 40.9535265, -8.558285 40.9537362, -8.5582069 40.9538224)",,
120943736,EN 1-13,Rua de São Bento,primary,,False,True,286.03000000000003,"LINESTRING (-8.5581572 40.9520306, -8.5578973 40.9521324, -8.5573574 40.9523439, -8.5552833 40.9531563, -8.5552745 40.9531595, -8.5552303 40.9531753, -8.5551311 40.9532109)",50,
120937346,EM 523,Avenida Doutor Francisco Sá Carneiro,secondary,,True,False,23.511000000000003,"LINESTRING (-8.5544178 40.9531095, -8.5544711 40.9532142, -8.5545044 40.9532739, -8.5545224 40.9533056)",,
120943849,EM 523,Avenida Doutor Francisco Sá Carneiro,secondary,,False,False,86.096,"LINESTRING (-8.5544178 40.9531095, -8.5539008 40.9526536, -8.5538609 40.9526192, -8.5537488 40.9525228)",50,2
120943849,EM 523,Avenida Doutor Francisco Sá Carneiro,secondary,,False,True,15.481,"LINESTRING (-8.5535998 40.952391, -8.5537207 40.9524961)",50,2
197872159,,Rua dos Fornos,residential,,False,True,3.522,"LINESTRING (-8.5535998 40.952391, -8.5535675 40.9524112)",,
120943849,EM 523,Avenida Doutor Francisco Sá Carneiro,secondary,,False,False,197.927,"LINESTRING (-8.5535998 40.952391, -8.5535002 40.952301, -8.5534669 40.9522709, -8.5520886 40.9510251)",50,2
