osmid,oneway,lanes,name,highway,reversed,length,geometry,ref,maxspeed,junction,access
1116068809,True,,Rua 23,residential,False,149.146,"LINESTRING (-8.6398766 41.0072142, -8.6398142 41.0072117, -8.6382768 41.0072122, -8.6382373 41.0072117, -8.6380993 41.007209)",,,,
37842089,True,,Rua 25,residential,False,76.657,"LINESTRING (-8.6398708 41.006611, -8.6399994 41.0066119, -8.6407078 41.0066171, -8.6407843 41.0066177)",,,,
1113136060,False,,Rua 20,secondary,False,75.428,"LINESTRING (-8.6398708 41.006611, -8.6398715 41.0065602, -8.6398743 41.0063694, -8.6398799 41.0060168, -8.6398812 41.0059327)",,50,,
1116068808,False,2,Rua 20,secondary,True,67.079,"LINESTRING (-8.6398708 41.006611, -8.6398697 41.0066608, -8.6398689 41.0067043, -8.6398774 41.0071685, -8.6398766 41.0072142)",,50,,
"[37842090, 61599127]",True,,"['Rua 27', 'Rua 22']",residential,False,131.817,"LINESTRING (-8.6398812 41.0059327, -8.6398488 41.005933, -8.6397927 41.0059332, -8.6391679 41.0059353, -8.6390983 41.0059268, -8.6390325 41.0058969, -8.6389963 41.0058462, -8.6389975 41.0054487, -8.6389977 41.0053678)",,,,
1113136060,False,,Rua 20,secondary,False,63.506,"LINESTRING (-8.6398812 41.0059327, -8.6398833 41.0058756, -8.6398995 41.0054346, -8.6399022 41.0053618)",,50,,
1113136060,False,,Rua 20,secondary,True,75.428,"LINESTRING (-8.6398812 41.0059327, -8.6398799 41.0060168, -8.6398743 41.0063694, -8.6398715 41.0065602, -8.6398708 41.006611)",,50,,
550721384,True,,Rua 29,residential,False,76.79599999999999,"LINESTRING (-8.6399022 41.0053618, -8.6400207 41.0053592, -8.640817 41.0053418)",,,,
1113136060,False,,Rua 20,secondary,False,76.043,"LINESTRING (-8.6399022 41.0053618, -8.6399037 41.0052819, -8.6399151 41.004678)",,50,,
1113136060,False,,Rua 20,secondary,True,63.506,"LINESTRING (-8.6399022 41.0053618, -8.6398995 41.0054346, -8.6398833 41.0058756, -8.6398812 41.0059327)",,50,,
1113136060,False,,Rua 20,secondary,False,78.53599999999999,"LINESTRING (-8.6399151 41.004678, -8.6399281 41.004076, -8.6399304 41.0039718)",,50,,
1113136060,False,,Rua 20,secondary,True,76.043,"LINESTRING (-8.6399151 41.004678, -8.6399037 41.0052819, -8.6399022 41.0053618)",,50,,
37680694,False,2,Rua 8,residential,False,68.537,"LINESTRING (-8.64401 41.0116705, -8.6440218 41.0110542)",,,,
37680694,False,2,Rua 8,residential,True,70.79,"LINESTRING (-8.64401 41.0116705, -8.6440018 41.0122047, -8.6440016 41.0123071)",,,,
37680687,True,,Rua 7,residential,False,58.936,"LINESTRING (-8.6429984 41.0116731, -8.6437008 41.01167)",,,,
37680700,True,,Rua 66,residential,False,68.663,"LINESTRING (-8.6429984 41.0116731, -8.6430012 41.0110556)",,,,
37680687,True,,Rua 7,residential,False,129.148,"LINESTRING (-8.6414592 41.0116691, -8.6429984 41.0116731)",,,,
37680704,True,,Rua 16,residential,False,74.162,"LINESTRING (-8.6414592 41.0116691, -8.6415012 41.0123353)",,,,
37680687,True,,Rua 7,residential,False,59.799,"LINESTRING (-8.640747 41.0116891, -8.6414592 41.0116691)",,,,
37843936,True,,Rua 18,residential,False,69.606,"LINESTRING (-8.640747 41.0116891, -8.6407669 41.0110633)",,,,
37680692,True,,Rua 22,residential,False,75.071,"LINESTRING (-8.6389271 41.0117101, -8.6389355 41.0123852)",,,,
37680687,True,,Rua 7,residential,False,76.579,"LINESTRING (-8.6389271 41.0117101, -8.6390135 41.0117085, -8.6397299 41.0116952, -8.6397782 41.0116934, -8.6398394 41.0116911)",,,,
37680687,True,,Rua 7,residential,False,38.974,"LINESTRING (-8.6384751 41.0116637, -8.6385986 41.0117066, -8.6389271 41.0117101)",,,,
1148162361,False,,Rua 62,secondary,True,41.949,"LINESTRING (-8.6384751 41.0116637, -8.6384189 41.0116834, -8.6382122 41.0117558, -8.6381688 41.0117711, -8.6380193 41.0118186)",,,,
37680703,True,,Rua 64,residential,False,53.575,"LINESTRING (-8.6429938 41.0100141, -8.6432847 41.010443)",,,,
814395131,True,,Rua 62,secondary,False,66.35300000000001,"LINESTRING (-8.6429938 41.0100141, -8.6428488 41.0100775, -8.6422896 41.0102851)",,,,
37843340,False,,Rua 14,residential,False,95.394,"LINESTRING (-8.6422896 41.0102851, -8.6422908 41.0094272)",,,,
814395131,True,,Rua 62,secondary,False,86.027,"LINESTRING (-8.6422896 41.0102851, -8.6413648 41.0106191)",,,,
37680704,True,,Rua 16,residential,False,50.151,"LINESTRING (-8.6413648 41.0106191, -8.6414121 41.0110687)",,,,
814395131,True,,Rua 62,secondary,False,55.469,"LINESTRING (-8.6413648 41.0106191, -8.6407677 41.0108332)",,,,
37843936,True,,Rua 18,residential,False,51.461,"LINESTRING (-8.6407677 41.0108332, -8.6407676 41.0103704)",,,,
814395131,True,,Rua 62,secondary,False,41.738,"LINESTRING (-8.6407677 41.0108332, -8.6403186 41.0109946)",,,,
814395131,True,,Rua 62,secondary,False,44.341,"LINESTRING (-8.6403186 41.0109946, -8.6399622 41.0111215, -8.6398466 41.0111732)",,,,
37680692,True,,Rua 22,residential,False,23.752,"LINESTRING (-8.6389288 41.0114965, -8.6389271 41.0117101)",,,,
814395131,True,,Rua 62,secondary,False,42.365,"LINESTRING (-8.6389288 41.0114965, -8.6384751 41.0116637)",,,,
1054539059,True,2,Avenida 24,primary,False,163.497,"LINESTRING (-8.6380193 41.0118186, -8.6380123 41.0117414, -8.6380133 41.0116727, -8.6380343 41.0108666, -8.6380361 41.0105898, -8.6380393 41.0103486)",EN 109,50,,
1148162361,False,,Rua 62,secondary,False,41.949,"LINESTRING (-8.6380193 41.0118186, -8.6381688 41.0117711, -8.6382122 41.0117558, -8.6384189 41.0116834, -8.6384751 41.0116637)",,,,
"[37680697, 694611905]",False,,Travessa da Rua 5,residential,True,108.786,"LINESTRING (-8.6374667 41.0120134, -8.6375244 41.012067, -8.6380597 41.0121906, -8.638486 41.0122214, -8.6385183 41.0123833)",,,,
61599124,False,2,Rua 62,primary,False,42.023,"LINESTRING (-8.6374667 41.0120134, -8.6373654 41.0120516, -8.6370153 41.0121771)",EN 109,,,
61599124,False,2,Rua 62,primary,True,41.238,"LINESTRING (-8.6374667 41.0120134, -8.6377328 41.0119203, -8.6379091 41.011852)",EN 109,,,
37843272,True,,Rua 26,residential,False,124.988,"LINESTRING (-8.6370153 41.0121771, -8.637016 41.0120521, -8.6370381 41.0110532)",,,,
61599124,False,2,Rua 62,primary,False,67.998,"LINESTRING (-8.6370153 41.0121771, -8.6368612 41.0122224, -8.6366127 41.0122465, -8.6364929 41.0122494, -8.6362968 41.012254, -8.6362184 41.0122559)",EN 109,,,
61599124,False,2,Rua 62,primary,True,42.023,"LINESTRING (-8.6370153 41.0121771, -8.6373654 41.0120516, -8.6374667 41.0120134)",EN 109,,,
61599124,False,2,Rua 62,primary,False,70.035,"LINESTRING (-8.6362184 41.0122559, -8.6361078 41.0122703, -8.6359971 41.0122847, -8.6358346 41.0123058, -8.635758 41.0123197, -8.6357117 41.0123338, -8.6356761 41.0123519, -8.63563 41.012375, -8.6355991 41.012392, -8.6355372 41.0124259, -8.6354534 41.0124718)",EN 109,,,
61599124,False,2,Rua 62,primary,True,67.998,"LINESTRING (-8.6362184 41.0122559, -8.6362968 41.012254, -8.6364929 41.0122494, -8.6366127 41.0122465, -8.6368612 41.0122224, -8.6370153 41.0121771)",EN 109,,,
37680691,True,,Rua 9,residential,False,29.565,"LINESTRING (-8.6440218 41.0110542, -8.6436695 41.0110494)",,,,
37680694,False,2,Rua 8,residential,False,70.89,"LINESTRING (-8.6440218 41.0110542, -8.6440293 41.0104167)",,,,
37680694,False,2,Rua 8,residential,True,68.537,"LINESTRING (-8.6440218 41.0110542, -8.64401 41.0116705)",,,,
37680691,True,,Rua 9,residential,False,56.079,"LINESTRING (-8.6436695 41.0110494, -8.6430012 41.0110556)",,,,
37680703,True,,Rua 64,residential,False,69.341,"LINESTRING (-8.6436695 41.0110494, -8.6436927 41.0110999, -8.643698 41.0116066, -8.6437008 41.01167)",,,,
37680691,True,,Rua 9,residential,False,84.507,"LINESTRING (-8.6430012 41.0110556, -8.6419941 41.0110644)",,,,
"[37680700, 37680701]",True,,"['Rua 66', 'Rua 11']",residential,False,98.688,"LINESTRING (-8.6430012 41.0110556, -8.6427773 41.0106314, -8.6428051 41.0106032, -8.6432847 41.010443)",,,,
37680691,True,,Rua 9,residential,False,54.139,"LINESTRING (-8.6414121 41.0110687, -8.6407669 41.0110633)",,,,
37680704,True,,Rua 16,residential,False,66.878,"LINESTRING (-8.6414121 41.0110687, -8.6414592 41.0116691)",,,,
37843936,True,,Rua 18,residential,False,25.586,"LINESTRING (-8.6407669 41.0110633, -8.6407677 41.0108332)",,,,
37680691,True,,Rua 9,residential,False,39.458999999999996,"LINESTRING (-8.6407669 41.0110633, -8.6404507 41.0110541, -8.6403186 41.0109946)",,,,
37680692,True,,Rua 22,residential,False,105.399,"LINESTRING (-8.6389605 41.0094141, -8.638945 41.0103619)",,,,
61599339,True,,Rua 15,residential,False,75.617,"LINESTRING (-8.6389605 41.0094141, -8.6393766 41.0094081, -8.6398003 41.0094059, -8.6398616 41.0094056)",,,,
37843935,True,,Rua 11,residential,False,76.009,"LINESTRING (-8.638945 41.0103619, -8.6380393 41.0103486)",,,,
37680692,True,,Rua 22,residential,False,126.19900000000001,"LINESTRING (-8.638945 41.0103619, -8.638938 41.0114209, -8.6389288 41.0114965)",,,,
37680695,True,,Rua 5,residential,False,35.005,"LINESTRING (-8.6389355 41.0123852, -8.6385183 41.0123833)",,,,
37680695,True,,Rua 5,residential,False,84.396,"LINESTRING (-8.6440016 41.0123071, -8.6429958 41.0123151)",,,,
37680694,False,2,Rua 8,residential,False,70.79,"LINESTRING (-8.6440016 41.0123071, -8.6440018 41.0122047, -8.64401 41.0116705)",,,,
37680694,False,2,Rua 8,residential,True,70.89,"LINESTRING (-8.6440293 41.0104167, -8.6440218 41.0110542)",,,,
"[109963972, 37680694]",False,2,Rua 8,residential,"[False, True]",85.114,"LINESTRING (-8.6440293 41.0104167, -8.6440365 41.0099084, -8.6440403 41.0096513)",,,,
1113136063,False,,Rua 8,residential,False,99.528,"LINESTRING (-8.6440465 41.0081155, -8.6440584 41.0075444, -8.644055 41.0072205)",,,,
"[109963973, 1113136063]",False,,Rua 8,residential,True,114.781,"LINESTRING (-8.6440465 41.0081155, -8.6440417 41.0083606, -8.6440522 41.0085241, -8.6440551 41.0085751, -8.6440512 41.0088826, -8.6440507 41.0088917, -8.6440356 41.0091472)",,,,
37681028,True,,Rua 23,residential,False,63.689,"LINESTRING (-8.644055 41.0072205, -8.643296 41.0072223)",,,,
929383477,False,,Rua 8,residential,False,66.628,"LINESTRING (-8.644055 41.0072205, -8.6440532 41.0066213)",,,,
1113136063,False,,Rua 8,residential,True,99.528,"LINESTRING (-8.644055 41.0072205, -8.6440584 41.0075444, -8.6440465 41.0081155)",,,,
141395143,False,,Rua 8,residential,False,68.464,"LINESTRING (-8.6440482 41.0059499, -8.6440636 41.0053343)",,,,
929383477,False,,Rua 8,residential,True,74.658,"LINESTRING (-8.6440482 41.0059499, -8.6440532 41.0066213)",,,,
37842090,True,,Rua 27,residential,False,60.641,"LINESTRING (-8.6440482 41.0059499, -8.6439724 41.0059616, -8.6434262 41.0059613, -8.6433271 41.0059612)",,,,
141395143,False,,Rua 8,residential,False,71.278,"LINESTRING (-8.6440636 41.0053343, -8.6440798 41.0046934)",,,,
141395143,False,,Rua 8,residential,True,68.464,"LINESTRING (-8.6440636 41.0053343, -8.6440482 41.0059499)",,,,
141395143,False,,Rua 8,residential,True,71.278,"LINESTRING (-8.6440798 41.0046934, -8.6440636 41.0053343)",,,,
37842092,True,,Rua 31,residential,False,60.52,"LINESTRING (-8.6440798 41.0046934, -8.6437101 41.0046914, -8.6436497 41.004691, -8.6433586 41.0046917)",,,,
141395143,False,,Rua 8,residential,False,55.986000000000004,"LINESTRING (-8.6440798 41.0046934, -8.6440647 41.0043423, -8.6440674 41.0041901)",,,,
141395143,False,,Rua 8,residential,True,23.831,"LINESTRING (-8.6440458 41.0039764, -8.6440674 41.0041901)",,,,
"[1116057829, 61756254]",False,2,Rua 33,residential,False,56.286,"LINESTRING (-8.6440458 41.0039764, -8.6438679 41.0039798, -8.6438286 41.0039798, -8.6434441 41.0039796, -8.6433751 41.0039796)",,,,
37680695,True,,Rua 5,residential,False,125.423,"LINESTRING (-8.6429958 41.0123151, -8.6415012 41.0123353)",,,,
37680700,True,,Rua 66,residential,False,71.388,"LINESTRING (-8.6429958 41.0123151, -8.6429984 41.0116731)",,,,
37680695,True,,Rua 5,residential,False,64.127,"LINESTRING (-8.6415012 41.0123353, -8.6407373 41.0123537)",,,,
37843936,True,,Rua 18,residential,False,73.905,"LINESTRING (-8.6407373 41.0123537, -8.640747 41.0116891)",,,,
37680695,True,,Rua 5,residential,False,75.858,"LINESTRING (-8.6407373 41.0123537, -8.6399245 41.0123725, -8.6398336 41.012371)",,,,
"[694611905, 37680697]",False,,Travessa da Rua 5,residential,False,108.786,"LINESTRING (-8.6385183 41.0123833, -8.638486 41.0122214, -8.6380597 41.0121906, -8.6375244 41.012067, -8.6374667 41.0120134)",,,,
37680703,True,,Rua 64,residential,False,74.76,"LINESTRING (-8.6432847 41.010443, -8.6436695 41.0110494)",,,,
37680702,True,,Rua 11,residential,False,62.745000000000005,"LINESTRING (-8.6432847 41.010443, -8.6433799 41.0104245, -8.6440293 41.0104167)",,,,
37680704,True,,Rua 16,residential,False,132.828,"LINESTRING (-8.6413786 41.0094246, -8.6413648 41.0106191)",,,,
691097899,True,,Rua 15,residential,False,76.541,"LINESTRING (-8.6413786 41.0094246, -8.6422908 41.0094272)",,,,
37843338,True,,Rua 21,residential,False,77.12,"LINESTRING (-8.6413959 41.0081515, -8.6423149 41.0081421)",,,,
37680704,True,,Rua 16,residential,False,141.57299999999998,"LINESTRING (-8.6413959 41.0081515, -8.6413956 41.0085044, -8.6413786 41.0094246)",,,,
37680704,True,,Rua 16,residential,False,103.676,"LINESTRING (-8.641412 41.0072192, -8.6414109 41.0072848, -8.6413959 41.0081515)",,,,
37681028,True,,Rua 23,residential,False,52.906,"LINESTRING (-8.641412 41.0072192, -8.6412939 41.0072188, -8.6409168 41.0072176, -8.6407815 41.0072172)",,,,
37680704,True,,Rua 16,residential,False,66.067,"LINESTRING (-8.6414216 41.0066251, -8.6414201 41.0067212, -8.6414132 41.0071464, -8.641412 41.0072192)",,,,
1113136057,True,,Rua 25,residential,False,76.94999999999999,"LINESTRING (-8.6414216 41.0066251, -8.6415158 41.0066256, -8.6422293 41.0066296, -8.6423386 41.0066302)",,,,
37842090,True,,Rua 27,residential,False,53.153999999999996,"LINESTRING (-8.6414357 41.0059542, -8.6413478 41.0059534, -8.6409128 41.0059492, -8.6408023 41.0059482)",,,,
1113136056,True,,Rua 16,residential,False,74.61,"LINESTRING (-8.6414357 41.0059542, -8.6414342 41.0060268, -8.641423 41.0065579, -8.6414216 41.0066251)",,,,
550721384,True,,Rua 29,residential,False,75.581,"LINESTRING (-8.6414498 41.0053373, -8.6423505 41.0053384)",,,,
1113136056,True,,Rua 16,residential,False,68.606,"LINESTRING (-8.6414498 41.0053373, -8.6414357 41.0059542)",,,,
37842092,True,,Rua 31,residential,False,52.346,"LINESTRING (-8.6414576 41.0046845, -8.6408338 41.0046817)",,,,
1113136056,True,,Rua 16,residential,False,72.591,"LINESTRING (-8.6414576 41.0046845, -8.6414498 41.0053373)",,,,
61756254,False,2,Rua 33,residential,False,53.991,"LINESTRING (-8.6414756 41.0039685, -8.6413998 41.0039685, -8.640951 41.0039686, -8.6408322 41.0039686)",,,,
61756254,False,2,Rua 33,residential,True,75.172,"LINESTRING (-8.6414756 41.0039685, -8.6415197 41.0039687, -8.6422638 41.0039715, -8.6423714 41.0039719)",,,,
1113136056,True,,Rua 16,residential,False,79.63,"LINESTRING (-8.6414756 41.0039685, -8.6414737 41.0040445, -8.6414576 41.0046845)",,,,
37843338,True,,Rua 21,residential,False,54.626,"LINESTRING (-8.6423149 41.0081421, -8.6429657 41.0081296)",,,,
1113136048,True,,Rua 14,residential,False,102.543,"LINESTRING (-8.6423149 41.0081421, -8.642331 41.0072821, -8.6423322 41.00722)",,,,
691097899,True,,Rua 15,residential,False,49.905,"LINESTRING (-8.6407839 41.0094185, -8.6413786 41.0094246)",,,,
37843936,True,,Rua 18,residential,False,138.878,"LINESTRING (-8.6407839 41.0094185, -8.6407781 41.0085088, -8.6407705 41.0081696)",,,,
37843340,False,,Rua 14,residential,True,95.394,"LINESTRING (-8.6422908 41.0094272, -8.6422896 41.0102851)",,,,
691097899,True,,Rua 15,residential,False,103.343,"LINESTRING (-8.6422908 41.0094272, -8.6435223 41.0094404)",,,,
37843340,False,,Rua 14,residential,False,35.267,"LINESTRING (-8.6422908 41.0094272, -8.6422927 41.0093137, -8.6422947 41.0091903, -8.6423115 41.009157, -8.6423507 41.0091236)",,,,
37680711,False,,Rua 15,residential,True,54.245,"LINESTRING (-8.6352143 41.0093871, -8.634568 41.0093987)",,,,
37843946,True,,Rua 30,residential,False,25.324,"LINESTRING (-8.6352143 41.0093871, -8.63522 41.0091594)",,,,
297400619,True,,Rua 15,residential,False,15.168,"LINESTRING (-8.6352143 41.0093871, -8.635395 41.009391)",,,,
37680712,True,2,Avenida 32,secondary,False,250.08100000000005,"LINESTRING (-8.6341758 41.0085273, -8.6341814 41.0085738, -8.6341839 41.0086407, -8.634182 41.008863, -8.6341715 41.0100304, -8.6341668 41.0105495, -8.6342241 41.0107719)",,,,
151729262,True,2,Rotunda de Brunoy,secondary,False,11.065999999999999,"LINESTRING (-8.6341758 41.0085273, -8.634207 41.0085353, -8.6342399 41.0085362, -8.6342719 41.00853, -8.6343001 41.0085171)",,,roundabout,
1148162362,True,2,Rua 62,primary,False,9.964,"LINESTRING (-8.6379091 41.011852, -8.6380193 41.0118186)",EN 109,,,
61599124,False,2,Rua 62,primary,False,41.238,"LINESTRING (-8.6379091 41.011852, -8.6377328 41.0119203, -8.6374667 41.0120134)",EN 109,,,
"[1054539064, 100660038]",True,2,Avenida 24,primary,False,132.638,"LINESTRING (-8.6379915 41.0072108, -8.6379845 41.0073581, -8.6379768 41.0077599, -8.6379699 41.0082917, -8.6379631 41.0083494, -8.6379376 41.0083997)",EN 109,50,,
550721382,True,,Rua 23,residential,False,71.529,"LINESTRING (-8.6379915 41.0072108, -8.6378943 41.0072126, -8.6372317 41.0072096, -8.6371391 41.0072094)",,,,
100660038,True,2,Avenida 24,primary,False,67.62,"LINESTRING (-8.6379982 41.0066027, -8.6379936 41.0070234, -8.6379931 41.0070664, -8.6379915 41.0072108)",EN 109,50,,
61650533,True,,Rua 27,residential,False,72.454,"LINESTRING (-8.6380106 41.0059241, -8.6371472 41.005917)",,,,
100660038,True,2,Avenida 24,primary,False,75.464,"LINESTRING (-8.6380106 41.0059241, -8.6379982 41.0066027)",EN 109,50,,
100660038,True,2,Avenida 24,primary,False,62.097,"LINESTRING (-8.6380207 41.0053657, -8.6380106 41.0059241)",EN 109,50,,
100660038,True,2,Avenida 24,primary,False,76.409,"LINESTRING (-8.6380333 41.0046786, -8.6380207 41.0053657)",EN 109,50,,
550721385,True,,Rua 31,residential,False,73.518,"LINESTRING (-8.6380333 41.0046786, -8.6379563 41.0046777, -8.6371573 41.0046678)",,,,
550721382,True,,Rua 23,residential,False,9.048,"LINESTRING (-8.6380993 41.007209, -8.6379915 41.0072108)",,,,
100660033,True,2,Avenida 24,primary,False,204.941,"LINESTRING (-8.6380993 41.007209, -8.6381015 41.0070688, -8.6381081 41.0066673, -8.6381141 41.0062697, -8.6381194 41.0059238, -8.6381322 41.0053661)",EN 109,50,,
100660033,True,2,Avenida 24,primary,False,74.158,"LINESTRING (-8.6381322 41.0053661, -8.6381386 41.0046992)",EN 109,50,,
550721384,True,,Rua 29,residential,False,72.627,"LINESTRING (-8.6381322 41.0053661, -8.6388735 41.0053676, -8.6389977 41.0053678)",,,,
100660033,True,2,Avenida 24,primary,False,69.06500000000001,"LINESTRING (-8.6381386 41.0046992, -8.638142 41.0043615, -8.6381632 41.004247, -8.6381962 41.0041658, -8.6382146 41.0041355, -8.638242 41.0040905)",EN 109,50,,
37681028,True,,Rua 23,residential,False,77.215,"LINESTRING (-8.6423322 41.00722, -8.6421988 41.0072199, -8.6415111 41.0072193, -8.641412 41.0072192)",,,,
1113136048,True,,Rua 14,residential,False,65.58500000000001,"LINESTRING (-8.6423322 41.00722, -8.6423331 41.0071403, -8.6423376 41.0067189, -8.6423386 41.0066302)",,,,
1093390982,True,,Rua 6,residential,False,66.427,"LINESTRING (-8.6449796 41.0072287, -8.6449937 41.0066314)",,,,
1113136062,True,,Rua 23,residential,False,37.307,"LINESTRING (-8.6449796 41.0072287, -8.644535 41.007228)",,,,
753087144,False,,Avenida 8,residential,True,66.409,"LINESTRING (-8.644535 41.007228, -8.6445433 41.0066308)",,,,
1113136062,True,,Rua 23,residential,False,40.286,"LINESTRING (-8.644535 41.007228, -8.6444604 41.0072268, -8.6442071 41.0072226, -8.644055 41.0072205)",,,,
37681028,True,,Rua 23,residential,False,25.636,"LINESTRING (-8.643296 41.0072223, -8.643085 41.0072236, -8.6429905 41.0072242)",,,,
1113136052,True,,Rua 10,residential,False,66.267,"LINESTRING (-8.643296 41.0072223, -8.6433057 41.0067105, -8.6433073 41.0066264)",,,,
37681028,True,,Rua 23,residential,False,55.24,"LINESTRING (-8.6429905 41.0072242, -8.6428737 41.0072235, -8.6424299 41.0072206, -8.6423322 41.00722)",,,,
1113136054,True,,Rua 12,residential,False,100.697,"LINESTRING (-8.6429905 41.0072242, -8.6429889 41.0072826, -8.6429657 41.0081296)",,,,
37681028,True,,Rua 23,residential,False,75.931,"LINESTRING (-8.6407815 41.0072172, -8.6406915 41.0072169, -8.6402211 41.0072151, -8.6398766 41.0072142)",,,,
37843936,True,,Rua 18,residential,False,66.66199999999999,"LINESTRING (-8.6407815 41.0072172, -8.6407819 41.0071402, -8.6407839 41.0067113, -8.6407843 41.0066177)",,,,
37843272,True,,Rua 26,residential,False,67.618,"LINESTRING (-8.6371391 41.0072094, -8.6371391 41.0071328, -8.6371393 41.0066013)",,,,
550721382,True,,Rua 23,residential,False,73.113,"LINESTRING (-8.6371391 41.0072094, -8.6370317 41.0072092, -8.6363373 41.0072092, -8.6362678 41.0072081)",,,,
61599070,True,,Rua 28,residential,False,69.219,"LINESTRING (-8.6362678 41.0072081, -8.6362675 41.0078306)",,,,
550721382,True,,Rua 23,residential,False,82.174,"LINESTRING (-8.6362678 41.0072081, -8.6353948 41.0072067, -8.6352885 41.0072065)",,,,
37843946,True,,Rua 30,residential,False,67.621,"LINESTRING (-8.6352885 41.0072065, -8.635296 41.0065984)",,,,
550721382,True,,Rua 23,residential,False,70.604,"LINESTRING (-8.6352885 41.0072065, -8.6344471 41.0072026)",,,,
61650679,False,,Rua 32,residential,True,69.29,"LINESTRING (-8.6344471 41.0072026, -8.6344378 41.0078257)",,,,
61650679,False,,Rua 32,residential,False,67.618,"LINESTRING (-8.6344471 41.0072026, -8.6344485 41.0067064, -8.6344488 41.0065945)",,,,
37681207,True,2,Rotunda 25 de Abril,secondary,False,15.454,"LINESTRING (-8.6340864 41.0040651, -8.634128 41.0040992, -8.6341799 41.0041239, -8.6342385 41.0041377)",,,roundabout,
