osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,ref,junction,bridge
285464497,True,,primary_link,50,False,26.495000000000005,"LINESTRING (20.9625867 49.1525376, 20.9627195 49.1525215, 20.9628445 49.1525155, 20.9629484 49.1525147)",,3193,,
"[1187866305, 1187867764]",False,Kuzmányho,residential,40,False,14.171,"LINESTRING (20.9625867 49.1525376, 20.9625914 49.1524811, 20.9625986 49.1524104)",,,,
140370079,False,Kollárova,residential,30,True,16.288,"LINESTRING (20.9652151 49.1527903, 20.9649914 49.1527973)",,,,
140370079,False,Kollárova,residential,30,False,16.288,"LINESTRING (20.9649914 49.1527973, 20.9652151 49.1527903)",,,,
140370129,False,Kollárova,residential,,False,69.866,"LINESTRING (20.9649914 49.1527973, 20.9648105 49.1523352, 20.9647853 49.1522477, 20.9647346 49.152195)",,,,
285464500,False,,primary,50,False,5.76,"LINESTRING (20.9631513 49.1529998, 20.9631516 49.1530516)",2,68,,
285464514,True,,primary,50,False,31.693,"LINESTRING (20.9631513 49.1529998, 20.9631236 49.1529291, 20.9631009 49.1528706, 20.9630681 49.1528257, 20.9630275 49.1527908, 20.9629601 49.152753)",,68,,
285464500,False,,primary,50,True,5.76,"LINESTRING (20.9631516 49.1530516, 20.9631513 49.1529998)",2,68,,
1187866296,False,,primary,50,False,40.68,"LINESTRING (20.9631516 49.1530516, 20.9631357 49.1534173)",2,68,,
1187866296,False,,primary,50,True,40.68,"LINESTRING (20.9631357 49.1534173, 20.9631516 49.1530516)",2,68,,
140370118,False,Námestie sv. Martina,residential,,False,55.325,"LINESTRING (20.9631357 49.1534173, 20.9632821 49.1534195, 20.9635542 49.1534186, 20.9638963 49.1534237)",,,,
1187866296,False,,primary,50,False,100.471,"LINESTRING (20.9631357 49.1534173, 20.9631374 49.1536717, 20.9631018 49.1539949, 20.9630862 49.1540899, 20.9630825 49.1541186, 20.9630752 49.1541726, 20.9630426 49.1543176)",2,68,,
140370094,False,,residential,,False,28.546,"LINESTRING (20.9638963 49.1534237, 20.9642887 49.15343)",,,,
140370118,False,Námestie sv. Martina,residential,,False,77.33,"LINESTRING (20.9638963 49.1534237, 20.9638616 49.1537447, 20.9638133 49.154117)",,,,
140370118,False,Námestie sv. Martina,residential,,True,55.324999999999996,"LINESTRING (20.9638963 49.1534237, 20.9635542 49.1534186, 20.9632821 49.1534195, 20.9631357 49.1534173)",,,,
"[140370115, 835761037]",False,Námestie sv. Martina,residential,,False,37.134,"LINESTRING (20.9625224 49.1534249, 20.9623602 49.1534261, 20.9621709 49.1534223, 20.9620173 49.1534492)",,,,
140370115,False,Námestie sv. Martina,residential,,True,131.804,"LINESTRING (20.9625224 49.1534249, 20.9624801 49.1537258, 20.9623743 49.1543352, 20.9623639 49.1544017, 20.9623645 49.1546047)",,,,
203789985,False,Námestie sv. Martina,residential,,False,50.510999999999996,"LINESTRING (20.9625224 49.1534249, 20.9625234 49.1533799, 20.9625511 49.1532039, 20.9625642 49.1531284, 20.9625806 49.1530657, 20.9626826 49.1530013)",,,,
140370128,False,,unclassified,,False,107.929,"LINESTRING (20.9620173 49.1534492, 20.9616478 49.153545, 20.9615972 49.1536077, 20.9615147 49.1542452)",,,,
835761037,False,,residential,,False,125.986,"LINESTRING (20.9620173 49.1534492, 20.9619081 49.1540936, 20.9618414 49.1545763)",,,,
"[140370115, 835761037]",False,Námestie sv. Martina,residential,,True,37.134,"LINESTRING (20.9620173 49.1534492, 20.9621709 49.1534223, 20.9623602 49.1534261, 20.9625224 49.1534249)",,,,
140370118,False,Námestie sv. Martina,residential,,True,77.33,"LINESTRING (20.9638133 49.154117, 20.9638616 49.1537447, 20.9638963 49.1534237)",,,,
140370128,False,,unclassified,,True,107.929,"LINESTRING (20.9615147 49.1542452, 20.9615972 49.1536077, 20.9616478 49.153545, 20.9620173 49.1534492)",,,,
140370097,False,,residential,,True,30.881,"LINESTRING (20.9614181 49.154573, 20.9617337 49.1545849, 20.9618414 49.1545763)",,,,
140370097,False,,residential,,False,30.881,"LINESTRING (20.9618414 49.1545763, 20.9617337 49.1545849, 20.9614181 49.154573)",,,,
"[140370104, 140370097, 140370105, 835761039]",False,Námestie sv. Martina,residential,,"[False, True]",38.202,"LINESTRING (20.9618414 49.1545763, 20.9619008 49.1545775, 20.9622102 49.1545907, 20.9622966 49.1545975, 20.9623645 49.1546047)",,,,
835761037,False,,residential,,True,125.986,"LINESTRING (20.9618414 49.1545763, 20.9619081 49.1540936, 20.9620173 49.1534492)",,,,
"[140370104, 140370105, 140370097, 835761039]",False,Námestie sv. Martina,residential,,"[False, True]",38.202,"LINESTRING (20.9623645 49.1546047, 20.9622966 49.1545975, 20.9622102 49.1545907, 20.9619008 49.1545775, 20.9618414 49.1545763)",,,,
140370104,False,Námestie sv. Martina,residential,,True,68.89099999999999,"LINESTRING (20.9623645 49.1546047, 20.9623892 49.1547523, 20.9623601 49.1549327, 20.9623419 49.1550594, 20.9623156 49.1552209)",,,,
140370115,False,Námestie sv. Martina,residential,,False,131.804,"LINESTRING (20.9623645 49.1546047, 20.9623639 49.1544017, 20.9623743 49.1543352, 20.9624801 49.1537258, 20.9625224 49.1534249)",,,,
140370138,False,Námestie sv. Martina,residential,,True,113.707,"LINESTRING (20.9638991 49.1547886, 20.9639926 49.1544138, 20.9639094 49.1543636, 20.9631656 49.154326, 20.9630426 49.1543176)",,,,
140370089,False,Námestie sv. Martina,residential,,False,77.81800000000001,"LINESTRING (20.9628804 49.1548552, 20.9629944 49.1548701, 20.9639188 49.1550238)",,,,
1187866296,False,,primary,50,False,176.362,"LINESTRING (20.9628804 49.1548552, 20.9627645 49.1552092, 20.9626431 49.1555583, 20.9625016 49.155963, 20.9624623 49.1560645, 20.9623368 49.1564008)",2,68,,
1187866296,False,,primary,50,True,60.966,"LINESTRING (20.9628804 49.1548552, 20.9629315 49.1547218, 20.9629644 49.154605, 20.9629917 49.1545221, 20.96301 49.1544503, 20.9630426 49.1543176)",2,68,,
140370089,False,Námestie sv. Martina,residential,,True,77.81800000000001,"LINESTRING (20.9639188 49.1550238, 20.9629944 49.1548701, 20.9628804 49.1548552)",,,,
140370110,False,Námestie sv. Martina,residential,30,True,68.29299999999999,"LINESTRING (20.9613816 49.1551575, 20.9618278 49.1551872, 20.9621144 49.1552095, 20.9623156 49.1552209)",,,,
140370104,False,Námestie sv. Martina,residential,,False,68.891,"LINESTRING (20.9623156 49.1552209, 20.9623419 49.1550594, 20.9623601 49.1549327, 20.9623892 49.1547523, 20.9623645 49.1546047)",,,,
140370110,False,Námestie sv. Martina,residential,30,False,68.293,"LINESTRING (20.9623156 49.1552209, 20.9621144 49.1552095, 20.9618278 49.1551872, 20.9613816 49.1551575)",,,,
140370110,False,Námestie sv. Martina,residential,30,True,95.492,"LINESTRING (20.9623156 49.1552209, 20.9622798 49.1554758, 20.9622727 49.1555265, 20.9622355 49.1557372, 20.9622034 49.1559188, 20.9621827 49.1560752)",,,,
140370146,False,Námestie sv. Martina,residential,,False,56.303,"LINESTRING (20.9612676 49.1565243, 20.9613318 49.1560197)",,,,
140370110,False,Námestie sv. Martina,residential,30,False,95.49199999999999,"LINESTRING (20.9621827 49.1560752, 20.9622034 49.1559188, 20.9622355 49.1557372, 20.9622727 49.1555265, 20.9622798 49.1554758, 20.9623156 49.1552209)",,,,
140370146,False,Námestie sv. Martina,residential,,True,62.203,"LINESTRING (20.9621827 49.1560752, 20.962081 49.1560716, 20.9619806 49.1560669, 20.961683 49.1560428, 20.9613318 49.1560197)",,,,
839001303,False,,residential,30,False,34.45,"LINESTRING (20.9621827 49.1560752, 20.9621728 49.1562638, 20.9621578 49.1563845)",,,,
285464536,True,,primary,50,False,44.089999999999996,"LINESTRING (20.9631815 49.1520997, 20.9632028 49.1521871, 20.9632041 49.1522282, 20.9631973 49.1523109, 20.9631968 49.1523537, 20.9631979 49.1524028, 20.9631981 49.1524242, 20.9632141 49.1524942)",1,68,,
"[285464521, 1187866362, 834155742, 1136690438]",False,,primary,50,False,226.43900000000005,"LINESTRING (20.9631815 49.1520997, 20.9632002 49.1519896, 20.9632614 49.1518137, 20.9633512 49.1516441, 20.9634516 49.1514994, 20.9635822 49.1513446, 20.9636983 49.1512309, 20.9638268 49.1511152, 20.9639014 49.1510514, 20.9639728 49.1509964, 20.9640376 49.1509484, 20.9641625 49.1508669, 20.9642299 49.1508267, 20.9642914 49.1507895, 20.9643692 49.1507492, 20.9644477 49.1507114, 20.9645362 49.1506715, 20.964628 49.1506342, 20.9648394 49.1505537, 20.9649393 49.1505183)",4,68,,yes
"[285464475, 203789983]",False,,residential,,"[False, True]",198.27499999999998,"LINESTRING (20.9682526 49.1495177, 20.9675804 49.1497699, 20.9666728 49.1500791, 20.966605 49.1501062, 20.9665284 49.1501402, 20.9664364 49.1501955, 20.9663456 49.1502447, 20.9664131 49.1503372, 20.9664446 49.1504222, 20.9664969 49.1505637)",,,,
203784711,False,,tertiary,50,True,22.145,"LINESTRING (20.9657572 49.1506576, 20.9658282 49.1506667, 20.9658805 49.1506703, 20.9659381 49.1506712, 20.9659992 49.1506671, 20.9660587 49.1506599)",2,3189,,
203784720,False,,tertiary,50,False,16.131,"LINESTRING (20.9657572 49.1506576, 20.9657034 49.1506455, 20.9656362 49.1506255, 20.9655595 49.1505934)",2,3189,,
203784715,True,,residential,50,False,20.595,"LINESTRING (20.9656943 49.1508369, 20.9657489 49.1507281, 20.9657572 49.1506576)",1,,,
203784719,True,,residential,50,False,28.896,"LINESTRING (20.9656943 49.1508369, 20.9656596 49.1507436, 20.9655595 49.1505934)",1,,,
203784720,False,,tertiary,50,True,16.131,"LINESTRING (20.9655595 49.1505934, 20.9656362 49.1506255, 20.9657034 49.1506455, 20.9657572 49.1506576)",2,3189,,
417938586,False,,tertiary,50,False,31.601,"LINESTRING (20.9655595 49.1505934, 20.9654194 49.1505212, 20.9652198 49.1504162)",3,3189,,
203778069,False,Tehelná,residential,,False,62.364000000000004,"LINESTRING (20.9687027 49.1501965, 20.9687066 49.1502496, 20.9687088 49.1502804, 20.968778 49.1507551)",,,,
203784723,False,Sabinovská,residential,50,False,165.79000000000002,"LINESTRING (20.9687027 49.1501965, 20.968229 49.1503068, 20.9678682 49.1503717, 20.9670272 49.1504825, 20.9666827 49.1505353, 20.9664969 49.1505637)",2,,,
203784713,True,Záhradná,residential,30,False,100.435,"LINESTRING (20.9682846 49.149346, 20.9684135 49.1494928, 20.9685423 49.1496694, 20.968604 49.1498078, 20.9686523 49.1499725, 20.968677 49.1500821, 20.9686852 49.1501186, 20.9687027 49.1501965)",1,,,
"[1136690437, 375245998]",False,,primary,50,False,234.606,"LINESTRING (20.9682846 49.149346, 20.9671173 49.1497588, 20.9654409 49.1503419)","['4', '3']",68,,
839060542,False,,residential,30,False,67.66499999999999,"LINESTRING (20.9644969 49.1523246, 20.9645234 49.1523816, 20.9646472 49.1525539, 20.9646643 49.1526488, 20.9646982 49.1528188, 20.9646923 49.1529103)",,,,
839060542,False,,residential,30,True,219.76,"LINESTRING (20.9644969 49.1523246, 20.9644809 49.1522688, 20.9644622 49.1520478, 20.9644595 49.1518232, 20.9644407 49.1518002, 20.9644072 49.1517592, 20.9643013 49.1517036, 20.9642412 49.1516721, 20.9637715 49.1514377, 20.9637701 49.1513417, 20.9640384 49.1511136, 20.9642127 49.1509917, 20.964493 49.1508452, 20.9646204 49.150811)",,,,
"[734160498, 734160499, 1187866302]",False,Sládkovičova,residential,50,False,22.522000000000002,"LINESTRING (20.9644969 49.1523246, 20.9645578 49.1522942, 20.9647078 49.1522125, 20.9647346 49.152195)",2,,,yes
"[203784707, 1187866302]",False,,residential,50,True,63.91700000000001,"LINESTRING (20.9644969 49.1523246, 20.9642278 49.1524054, 20.9640197 49.1524473, 20.9637588 49.1524899, 20.9636652 49.1525042)",2,,,
417938588,True,,residential,50,False,13.903,"LINESTRING (20.9656984 49.1509619, 20.9656943 49.1508369)",1,,,
734160498,False,Sládkovičova,residential,50,True,154.44600000000003,"LINESTRING (20.9656984 49.1509619, 20.9656615 49.1510033, 20.9653849 49.1513136, 20.9652991 49.1514098, 20.9652872 49.1514231, 20.9651114 49.1516203, 20.9650093 49.1517427, 20.9649499 49.1518449, 20.964906 49.1519289, 20.9647844 49.1521346, 20.9647637 49.1521632, 20.9647346 49.152195)",2,,,
203789990,False,Dubovická roveň,residential,50,True,25.665,"LINESTRING (20.9661553 49.148683, 20.966052 49.1489037)",,,,
203789991,False,,residential,,False,16.707,"LINESTRING (20.9661553 49.148683, 20.9663234 49.1487854)",,,,
203789986,False,Mlynská,residential,50,False,23.721,"LINESTRING (20.966052 49.1489037, 20.9663234 49.1487854)",2,,,
203789990,False,Dubovická roveň,residential,50,False,25.665,"LINESTRING (20.966052 49.1489037, 20.9661553 49.148683)",,,,
203789986,False,Mlynská,residential,50,True,185.459,"LINESTRING (20.966052 49.1489037, 20.9647069 49.1495005, 20.9646014 49.1495397, 20.9645136 49.1495558, 20.9643527 49.149566, 20.9643418 49.1495667, 20.9642805 49.1495706, 20.9639854 49.1495904, 20.9639166 49.1496054, 20.9638271 49.1496457)",2,,,
203784723,False,Sabinovská,residential,50,False,33.621,"LINESTRING (20.9664969 49.1505637, 20.9662365 49.1506187, 20.9660587 49.1506599)",2,,,
203784723,False,Sabinovská,residential,50,True,165.79,"LINESTRING (20.9664969 49.1505637, 20.9666827 49.1505353, 20.9670272 49.1504825, 20.9678682 49.1503717, 20.968229 49.1503068, 20.9687027 49.1501965)",2,,,
"[285464475, 203789983]",False,,residential,,"[False, True]",198.275,"LINESTRING (20.9664969 49.1505637, 20.9664446 49.1504222, 20.9664131 49.1503372, 20.9663456 49.1502447, 20.9664364 49.1501955, 20.9665284 49.1501402, 20.966605 49.1501062, 20.9666728 49.1500791, 20.9675804 49.1497699, 20.9682526 49.1495177)",,,,
203789986,False,Mlynská,residential,50,True,23.721,"LINESTRING (20.9663234 49.1487854, 20.966052 49.1489037)",2,,,
203789991,False,,residential,,True,16.707,"LINESTRING (20.9663234 49.1487854, 20.9661553 49.148683)",,,,
203789985,False,Námestie sv. Martina,residential,,True,50.510999999999996,"LINESTRING (20.9626826 49.1530013, 20.9625806 49.1530657, 20.9625642 49.1531284, 20.9625511 49.1532039, 20.9625234 49.1533799, 20.9625224 49.1534249)",,,,
835761044,False,,residential,,False,75.762,"LINESTRING (20.9626826 49.1530013, 20.9626712 49.1528481, 20.9624133 49.15286, 20.9623504 49.1528603, 20.9623203 49.1528524, 20.9623093 49.1527089, 20.9623041 49.1526402, 20.9622944 49.1525564)",,,,
839078616,False,Námestie sv. Martina,residential,,False,20.619,"LINESTRING (20.9626826 49.1530013, 20.9628461 49.1530048, 20.9629413 49.1530525)",,,,
"[203784707, 1187866302]",False,,residential,50,False,63.917,"LINESTRING (20.9636652 49.1525042, 20.9637588 49.1524899, 20.9640197 49.1524473, 20.9642278 49.1524054, 20.9644969 49.1523246)",2,,,
285464468,True,,primary_link,50,False,31.717999999999996,"LINESTRING (20.9636652 49.1525042, 20.9634981 49.1525741, 20.9634178 49.1526114, 20.9633267 49.1526803)",,,,
285464533,True,,primary,50,False,44.277,"LINESTRING (20.9630316 49.1524835, 20.9630641 49.1524139, 20.9630894 49.152353, 20.9630922 49.1523373, 20.963122 49.152196, 20.9631815 49.1520997)",1,68,,
1187866297,True,,primary,50,False,13.677,"LINESTRING (20.9630316 49.1524835, 20.9630543 49.1524796, 20.9630776 49.1524771, 20.963101 49.1524762, 20.9631245 49.1524768, 20.9631478 49.152479, 20.9631706 49.1524826, 20.9631928 49.1524877, 20.9632141 49.1524942)",,68,roundabout,
1187866300,True,,primary,50,False,7.886,"LINESTRING (20.9632141 49.1524942, 20.9632315 49.1525009, 20.9632479 49.1525086, 20.9632633 49.1525171, 20.9632775 49.1525264, 20.9632922 49.152538, 20.9632969 49.1525386)",,68,roundabout,
1187866299,True,,primary,50,False,6.167999999999999,"LINESTRING (20.9633267 49.1526803, 20.9633189 49.1526932, 20.9633094 49.1527056, 20.9632983 49.1527174, 20.9632856 49.1527285)",,68,roundabout,
285464470,True,,primary_link,50,False,28.424,"LINESTRING (20.9628859 49.1526903, 20.9628371 49.1526322, 20.9627833 49.1526089, 20.9627029 49.1525768, 20.9625867 49.1525376)",,3193,,
"[1187866297, 1187866298]",True,,primary,50,False,21.427999999999997,"LINESTRING (20.9628859 49.1526903, 20.9628783 49.1526767, 20.9628727 49.1526628, 20.9628691 49.1526486, 20.9628676 49.1526342, 20.9628681 49.1526198, 20.9628706 49.1526055, 20.9628752 49.1525914, 20.9628818 49.1525776, 20.9628903 49.1525644, 20.9629006 49.1525516, 20.9629128 49.1525396, 20.9629266 49.1525284, 20.9629484 49.1525147)",,68,roundabout,
203781445,True,,primary,50,False,26.326999999999998,"LINESTRING (20.9632856 49.1527285, 20.9632649 49.1527429, 20.9632417 49.1527555, 20.9632162 49.152766, 20.9631888 49.1527743, 20.9631601 49.1527803, 20.9631304 49.1527838, 20.9631002 49.1527848, 20.9630702 49.1527833, 20.9630406 49.1527792, 20.9630121 49.1527728, 20.9629851 49.152764, 20.9629601 49.152753)",,68,roundabout,
285464518,True,,primary,50,False,32.13,"LINESTRING (20.9632856 49.1527285, 20.9632184 49.1527995, 20.9632023 49.1528666, 20.9631873 49.1529213, 20.9631513 49.1529998)",,68,,
834155741,False,,primary,50,False,23.351,"LINESTRING (20.9649393 49.1505183, 20.9651045 49.1504604, 20.9652198 49.1504162)",3,68,,
1187866361,True,,tertiary,50,False,23.478,"LINESTRING (20.9649393 49.1505183, 20.9649969 49.1504194, 20.9650029 49.1504021, 20.965008 49.1503872, 20.9650161 49.1503151)",1,3190,,
"[285464521, 1187866362, 834155742, 1136690438]",False,,primary,50,True,226.43900000000002,"LINESTRING (20.9649393 49.1505183, 20.9648394 49.1505537, 20.964628 49.1506342, 20.9645362 49.1506715, 20.9644477 49.1507114, 20.9643692 49.1507492, 20.9642914 49.1507895, 20.9642299 49.1508267, 20.9641625 49.1508669, 20.9640376 49.1509484, 20.9639728 49.1509964, 20.9639014 49.1510514, 20.9638268 49.1511152, 20.9636983 49.1512309, 20.9635822 49.1513446, 20.9634516 49.1514994, 20.9633512 49.1516441, 20.9632614 49.1518137, 20.9632002 49.1519896, 20.9631815 49.1520997)",4,68,,yes
1187866297,True,,primary,50,False,7.023,"LINESTRING (20.9629484 49.1525147, 20.9629745 49.1525013, 20.9630021 49.1524912, 20.9630316 49.1524835)",,68,roundabout,
285464459,True,,primary_link,50,False,27.058,"LINESTRING (20.9632969 49.1525386, 20.9633855 49.1525299, 20.9634703 49.1525221, 20.9636652 49.1525042)",,,,
1187866301,True,,primary,50,False,16.433,"LINESTRING (20.9632969 49.1525386, 20.9633159 49.1525636, 20.9633249 49.1525774, 20.9633317 49.1525917, 20.9633364 49.1526063, 20.9633389 49.1526212, 20.9633391 49.1526362, 20.9633372 49.1526512, 20.963333 49.1526659, 20.9633267 49.1526803)",,68,roundabout,
98937268,False,Krivianska,tertiary,50,False,21.38,"LINESTRING (20.9622944 49.1525564, 20.9624241 49.152544, 20.9625867 49.1525376)",2,3193,,
98937268,False,Krivianska,tertiary,50,True,71.518,"LINESTRING (20.9622944 49.1525564, 20.9617651 49.152607, 20.9613214 49.1526496)",2,3193,,
835761044,False,,residential,,True,75.762,"LINESTRING (20.9622944 49.1525564, 20.9623041 49.1526402, 20.9623093 49.1527089, 20.9623203 49.1528524, 20.9623504 49.1528603, 20.9624133 49.15286, 20.9626712 49.1528481, 20.9626826 49.1530013)",,,,
98937268,False,Krivianska,tertiary,50,False,71.518,"LINESTRING (20.9613214 49.1526496, 20.9617651 49.152607, 20.9622944 49.1525564)",2,3193,,
98937268,False,Krivianska,tertiary,50,True,122.91099999999999,"LINESTRING (20.9613214 49.1526496, 20.9609899 49.152687, 20.9608684 49.1527043, 20.9607717 49.1527251, 20.9606776 49.1527549, 20.9606006 49.152783, 20.9605314 49.1528172, 20.9604514 49.1528639, 20.9599961 49.1531808, 20.9599441 49.153217)",2,3193,,
1136690434,True,,residential,50,False,21.938000000000002,"LINESTRING (20.9613214 49.1526496, 20.9613129 49.1526028, 20.9613029 49.1525036, 20.9613089 49.1524765, 20.9613213 49.1524546)",,,,
"[203781448, 203778082]",False,Komenského,residential,40,False,613.245,"LINESTRING (20.9674803 49.1537734, 20.9655551 49.1540238, 20.9655593 49.1538061, 20.9658997 49.1532744, 20.9660178 49.1531012, 20.9660675 49.1529986, 20.9661359 49.1528083, 20.9662458 49.1525214, 20.966316 49.1522988, 20.9663541 49.1521854, 20.9668592 49.1515302, 20.96706 49.1513046, 20.9671234 49.1512335, 20.9673433 49.151101, 20.9675352 49.1510756, 20.9677966 49.1510431, 20.9681211 49.151008, 20.9682915 49.1509905, 20.9685677 49.150894, 20.9687126 49.1508185, 20.968778 49.1507551)",,,,
140370146,False,Námestie sv. Martina,residential,,True,56.303,"LINESTRING (20.9613318 49.1560197, 20.9612676 49.1565243)",,,,
839066279,False,Námestie sv. Martina,residential,,False,10.227,"LINESTRING (20.9613318 49.1560197, 20.9611912 49.1560176)",,,,
140370146,False,Námestie sv. Martina,residential,,False,62.203,"LINESTRING (20.9613318 49.1560197, 20.961683 49.1560428, 20.9619806 49.1560669, 20.962081 49.1560716, 20.9621827 49.1560752)",,,,
839001303,False,,residential,30,True,56.612,"LINESTRING (20.962062 49.1568885, 20.962099 49.156637, 20.9621264 49.1564509, 20.9621578 49.1563845)",,,,
839001304,False,,residential,,False,13.144,"LINESTRING (20.9623368 49.1564008, 20.9622379 49.1563926, 20.9621578 49.1563845)",,,,
1187866296,False,,primary,50,True,176.362,"LINESTRING (20.9623368 49.1564008, 20.9624623 49.1560645, 20.9625016 49.155963, 20.9626431 49.1555583, 20.9627645 49.1552092, 20.9628804 49.1548552)",2,68,,
839001303,False,,residential,30,False,56.612,"LINESTRING (20.9621578 49.1563845, 20.9621264 49.1564509, 20.962099 49.156637, 20.962062 49.1568885)",,,,
839001303,False,,residential,30,True,34.45,"LINESTRING (20.9621578 49.1563845, 20.9621728 49.1562638, 20.9621827 49.1560752)",,,,
839001304,False,,residential,,True,13.144,"LINESTRING (20.9621578 49.1563845, 20.9622379 49.1563926, 20.9623368 49.1564008)",,,,
140370094,False,,residential,,True,28.546,"LINESTRING (20.9642887 49.15343, 20.9638963 49.1534237)",,,,
"[1187866345, 1187866309]",False,,residential,,True,38.398,"LINESTRING (20.9613213 49.1524546, 20.9613453 49.1524442, 20.961433 49.1524241, 20.9615316 49.1524032, 20.9616344 49.1523787, 20.9618095 49.1523253)",2,,,
