osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,ref,junction
4597091,3,Košická,secondary,50,False,True,63.402,"LINESTRING (20.5320018 48.6595698, 20.5319355 48.6595411, 20.5318583 48.6595025, 20.5317786 48.6594557, 20.5317004 48.6594012, 20.5316402 48.6593517, 20.5315677 48.65928, 20.5315128 48.6592126, 20.5314643 48.659137)",,,
"[1262847841, 1262847842, 818697708, 130653746, 1225295059, 169954744]",3,Košická,secondary,50,False,False,146.507,"LINESTRING (20.5320018 48.6595698, 20.5320679 48.6595947, 20.5321252 48.6596137, 20.5322174 48.6596396, 20.5323096 48.6596601, 20.5324283 48.6596793, 20.5325489 48.6596909, 20.5326708 48.659695, 20.5327904 48.6596916, 20.5332241 48.659636, 20.5333668 48.6596139, 20.5334298 48.6596038, 20.5334805 48.6595956, 20.5336302 48.6595715, 20.5336943 48.6595612, 20.533923 48.6595018)",yes,,
655878307,,Šafárikova,residential,,False,False,46.391999999999996,"LINESTRING (20.5320018 48.6595698, 20.5319383 48.6596368, 20.5318224 48.6597457, 20.5317591 48.6598347, 20.5317499 48.6599007, 20.5317577 48.6599408)",,,
818739789,,,residential,,False,False,5.252,"LINESTRING (20.5354528 48.6610355, 20.5354173 48.6610765)",,,
55729140,2,Krásnohorská,residential,,False,True,176.548,"LINESTRING (20.5354528 48.6610355, 20.5355282 48.6610316, 20.5356564 48.6609955, 20.5358543 48.660949, 20.5359827 48.6609186, 20.5361082 48.660889, 20.5365349 48.6607917, 20.5365649 48.6607849, 20.5370252 48.6606842, 20.5375655 48.6605623, 20.5377272 48.6605274)",,,
"[1262847840, 756749178, 818739797]","['2', '3']",Krásnohorská,"['residential', 'unclassified']",,False,"[False, True]",210.399,"LINESTRING (20.5354528 48.6610355, 20.5353709 48.6610025, 20.5352645 48.660957, 20.5350282 48.6608376, 20.5347756 48.6607124, 20.5347247 48.6606761, 20.5346995 48.6606312, 20.5346083 48.6605467, 20.534555 48.6604741, 20.5344298 48.6602825, 20.534387 48.6602166, 20.5342981 48.6600795, 20.5339939 48.6596084, 20.533923 48.6595018)",,,
158857261,3,Záhradnícka,residential,,False,False,58.717,"LINESTRING (20.5380614 48.658525, 20.5380164 48.6584492, 20.5380023 48.6584248, 20.5377695 48.6580334)",,,
817371097,,Záhradnícka,residential,,False,True,168.358,"LINESTRING (20.5380614 48.658525, 20.5381079 48.6586102, 20.5381257 48.6586502, 20.5381883 48.6587801, 20.5382197 48.6589532, 20.5382006 48.6590622, 20.5381292 48.6592362, 20.5378467 48.6597504, 20.5377552 48.6599766)",,,
"[971607891, 865867676, 4572188]",2,Košická,secondary,"['30', '50']",False,True,206.603,"LINESTRING (20.5380614 48.658525, 20.537933 48.6585522, 20.5363695 48.6588797, 20.5354761 48.6590734, 20.5353827 48.6590919)",,,
655885138,,Jovická,residential,,False,True,8.234,"LINESTRING (20.5376884 48.6578275, 20.5376679 48.6577547)",,,
