osmid,lanes,name,highway,oneway,reversed,length,geometry,ref,maxspeed,width
318106679,2,Dr. Jánského,residential,False,False,10.072,"LINESTRING (18.8502409 48.5943309, 18.850355 48.594381)",,,
318106679,2,Dr. Jánského,residential,False,True,77.26599999999999,"LINESTRING (18.8502409 48.5943309, 18.8500644 48.5942479, 18.8499117 48.5941666, 18.8494257 48.5938932)",,,
"[383313541, 195187399]","['2', '3']",SNP,primary,True,False,206.48999999999995,"LINESTRING (18.8502409 48.5943309, 18.8509619 48.5937384, 18.8512335 48.5935162, 18.8514494 48.5933267, 18.8517056 48.5930989, 18.8519807 48.5928737)",9,50,
28151637,2,A. Dubčeka,tertiary,False,False,9.725,"LINESTRING (18.8549915 48.5905695, 18.8548887 48.5905145)",2483,50,
"[195187397, 290719327]","['2', '3']",SNP,primary,True,False,338.28400000000005,"LINESTRING (18.8549915 48.5905695, 18.8548421 48.5906905, 18.8538326 48.5915218, 18.8525482 48.592579, 18.8522166 48.5928507, 18.8521093 48.5929404)",9,50,
304520964,2,Krížna,residential,False,True,61.937,"LINESTRING (18.8549915 48.5905695, 18.8550558 48.5906062, 18.8551503 48.590665, 18.8556005 48.5909541)",,,
318106679,2,Dr. Jánského,residential,False,True,10.072,"LINESTRING (18.850355 48.594381, 18.8502409 48.5943309)",,,
32428054,,M. Benku,residential,False,False,128.58599999999998,"LINESTRING (18.850355 48.594381, 18.8504387 48.594413, 18.8513759 48.5947687, 18.8518713 48.5949568)",,,
365343790,2,A. Dubčeka,tertiary,False,True,10.449,"LINESTRING (18.8480458 48.5879721, 18.8481682 48.5880198)",2483,50,
79817973,2,Sládkovičova,residential,False,True,105.107,"LINESTRING (18.8480458 48.5879721, 18.8478227 48.5880578, 18.8473845 48.5882525, 18.8471147 48.5883627, 18.8468819 48.5885137)",,,
28151637,2,A. Dubčeka,tertiary,False,True,9.725,"LINESTRING (18.8548887 48.5905145, 18.8549915 48.5905695)",2483,50,
28151637,2,A. Dubčeka,tertiary,False,False,106.257,"LINESTRING (18.8548887 48.5905145, 18.8546943 48.5904268, 18.8542852 48.5902819, 18.8536318 48.5900447)",2483,50,
218340602,2,SNP,primary,True,False,125.61,"LINESTRING (18.8548887 48.5905145, 18.8550169 48.590406, 18.855958 48.5896337)",9,50,
48008080,2,Dr. Jánského,residential,False,False,176.683,"LINESTRING (18.8438962 48.5909611, 18.8439902 48.5910111, 18.8443708 48.5912136, 18.8444851 48.5912744, 18.8452772 48.5916957, 18.8453846 48.5917529, 18.8457682 48.5919569)",,,
"[292463737, 79817973]",2,Sládkovičova,residential,False,False,215.214,"LINESTRING (18.8438962 48.5909611, 18.8440017 48.5908758, 18.8442964 48.5906396, 18.845354 48.5897648, 18.8454985 48.5896453, 18.8456268 48.5895395, 18.8457315 48.5894537)",,,
28218166,2,M. R. Štefánika,residential,False,False,129.27,"LINESTRING (18.8457682 48.5919569, 18.8458361 48.591901, 18.8464557 48.5913913, 18.8468696 48.5910509)",,,
48008080,2,Dr. Jánského,residential,False,True,176.683,"LINESTRING (18.8457682 48.5919569, 18.8453846 48.5917529, 18.8452772 48.5916957, 18.8444851 48.5912744, 18.8443708 48.5912136, 18.8439902 48.5910111, 18.8438962 48.5909611)",,,
304515789,2,Dr. Jánského,residential,False,False,170.623,"LINESTRING (18.8457682 48.5919569, 18.8459387 48.5920476, 18.8473209 48.5927827, 18.8473482 48.5927973, 18.8475761 48.5929185)",,,
28151637,2,A. Dubčeka,tertiary,False,True,174.094,"LINESTRING (18.849592 48.5885439, 18.8497526 48.5885964, 18.8504373 48.5888627, 18.8508843 48.5890281, 18.8515031 48.5892531, 18.8516567 48.5893089)",2483,50,
28218166,2,M. R. Štefánika,residential,False,True,96.357,"LINESTRING (18.849592 48.5885439, 18.8494896 48.5886564, 18.8493666 48.5888134, 18.8492853 48.5889127, 18.8489645 48.5893044)",,,
32969774,2,Dukelských Hrdinov,residential,False,True,152.60899999999998,"LINESTRING (18.849592 48.5885439, 18.849659 48.5884703, 18.8498759 48.5882138, 18.8499729 48.5881092, 18.850056 48.588044, 18.8501638 48.5879751, 18.8502317 48.5879327, 18.8503045 48.5878984, 18.8506992 48.5877353, 18.8507581 48.5877087, 18.8508332 48.5876643, 18.8508922 48.5876191, 18.8509566 48.5875476)",,,
"[275770002, 365343790]",2,A. Dubčeka,tertiary,False,False,119.98299999999999,"LINESTRING (18.849592 48.5885439, 18.8494275 48.5884919, 18.8491656 48.5884111, 18.8486407 48.5881965, 18.848246 48.5880521, 18.8481682 48.5880198)",2483,50,
32357263,2,Svitavská,residential,False,True,148.882,"LINESTRING (18.8452571 48.5938256, 18.8452027 48.5938694, 18.8446449 48.5943188, 18.8446051 48.5943509, 18.8441581 48.5947072, 18.8439686 48.5948583)",,,
304520969,2,M. Chrásteka,residential,False,False,166.33599999999998,"LINESTRING (18.8452571 48.5938256, 18.8453154 48.5938567, 18.8465636 48.5945259, 18.8469573 48.5947361, 18.8470147 48.5947671)",,,
32357263,2,Svitavská,residential,False,False,148.882,"LINESTRING (18.8439686 48.5948583, 18.8441581 48.5947072, 18.8446051 48.5943509, 18.8446449 48.5943188, 18.8452027 48.5938694, 18.8452571 48.5938256)",,,
