osmid,oneway,name,highway,reversed,length,geometry,lanes,maxspeed,tunnel,width,ref
202800585,False,Gustáva Hermanna,residential,False,59.088,"LINESTRING (20.5900696 49.0239388, 20.5901222 49.02392, 20.590774 49.0236761)",,,,,
320099185,False,Gustáva Hermanna,residential,True,64.282,"LINESTRING (20.5900696 49.0239388, 20.590014 49.0239595, 20.5893399 49.0242107, 20.5893031 49.0242244)",,,,,
71176194,False,Ružová,residential,True,166.154,"LINESTRING (20.5934515 49.0279239, 20.5922005 49.0279644, 20.5918106 49.0279912, 20.5912226 49.0280807, 20.5911925 49.0280847)",,30,,,
71176180,True,Vysoká,residential,False,226.513,"LINESTRING (20.5834206 49.0218922, 20.583685 49.0219365, 20.5842618 49.0220875, 20.5848262 49.0223965, 20.5859735 49.0230067)",,30,,,
"[312997641, 451729118]",False,Nová,residential,False,144.743,"LINESTRING (20.5834206 49.0218922, 20.5833442 49.0216787, 20.5831737 49.0214456, 20.5830929 49.0213626, 20.5830403 49.0212609, 20.5830305 49.0212094, 20.5830403 49.0211731, 20.5830549 49.0211544, 20.5830716 49.021139, 20.5830919 49.021125, 20.5831163 49.0211143, 20.5832132 49.0210749, 20.583628 49.0209539, 20.5836756 49.0208821)",,30,,,
71176202,True,Nová,residential,False,173.025,"LINESTRING (20.5868809 49.0247213, 20.5854939 49.0241872, 20.5848636 49.0239035)",,30,,,
58922743,False,Žiacka,residential,True,74.248,"LINESTRING (20.5848636 49.0239035, 20.5843034 49.0244611)",,,,,
71176197,False,Žiacka,residential,False,128.949,"LINESTRING (20.5848636 49.0239035, 20.5854664 49.0234204, 20.5859509 49.0230585, 20.5859735 49.0230067)",,,,,
71176202,True,Nová,residential,False,266.779,"LINESTRING (20.5848636 49.0239035, 20.5839439 49.023437, 20.5837023 49.0232924, 20.5835898 49.0231097, 20.5834756 49.0227072, 20.5834246 49.0219767, 20.5834206 49.0218922)",,30,,,
58922741,True,Špitálska,residential,False,17.401,"LINESTRING (20.591245 49.0252536, 20.5911243 49.0251186)",,,,,
58922744,False,Kasárenská,residential,False,124.86,"LINESTRING (20.5873338 49.0237695, 20.587362 49.0237444, 20.5873916 49.0237179, 20.5876437 49.023493, 20.5881962 49.0229316, 20.5882792 49.0228342)",,30,,,
202800586,True,Vysoká,residential,False,60.142,"LINESTRING (20.5873338 49.0237695, 20.5877534 49.0239993, 20.5879497 49.0241285)",,30,,,
58922745,True,Mäsiarska,residential,False,153.75099999999998,"LINESTRING (20.5893031 49.0242244, 20.5893269 49.0242527, 20.5899781 49.0250259, 20.5903225 49.0254348)",,,,,
320099185,False,Gustáva Hermanna,residential,False,64.282,"LINESTRING (20.5893031 49.0242244, 20.5893399 49.0242107, 20.590014 49.0239595, 20.5900696 49.0239388)",,,,,
58922744,False,Kasárenská,residential,True,38.329,"LINESTRING (20.5889658 49.0220997, 20.588685 49.0223911)",,30,,,
71176184,True,Kukučínova,residential,False,245.641,"LINESTRING (20.5889658 49.0220997, 20.5901067 49.0223658, 20.5906048 49.0225603, 20.59089 49.0228346, 20.5913845 49.0234582)",,,,,
477570279,False,Kasárenská,residential,False,32.751,"LINESTRING (20.5889658 49.0220997, 20.5890918 49.0218772, 20.5891238 49.021824)",,,,,
71176202,True,Nová,residential,False,49.438,"LINESTRING (20.5873629 49.025034, 20.5868809 49.0247213)",,30,,,
71176172,True,Gymnaziálny priechod,residential,False,66.172,"LINESTRING (20.5873629 49.025034, 20.5873424 49.0250429, 20.5873242 49.0250507, 20.5866543 49.0253285, 20.5865963 49.0253525)",,,,,
754368051,True,Námestie Majstra Pavla,residential,False,12.779,"LINESTRING (20.5890258 49.0268189, 20.5889311 49.0267222)",1,30,,,
71234125,False,,residential,False,80.224,"LINESTRING (20.5890258 49.0268189, 20.5889084 49.0268598, 20.588135 49.0271317, 20.58806 49.0271641)",1,30,,,
58922744,False,Kasárenská,residential,False,57.597,"LINESTRING (20.5882792 49.0228342, 20.5883033 49.0227888, 20.588685 49.0223911)",,30,,,
58922744,False,Kasárenská,residential,True,124.86000000000001,"LINESTRING (20.5882792 49.0228342, 20.5881962 49.0229316, 20.5876437 49.023493, 20.5873916 49.0237179, 20.587362 49.0237444, 20.5873338 49.0237695)",,30,,,
71176200,True,Bottova,residential,False,129.798,"LINESTRING (20.5882792 49.0228342, 20.5875921 49.0224426, 20.5875733 49.022435, 20.5868689 49.0221258)",,,,,
314690336,False,Košická,residential,True,67.388,"LINESTRING (20.5917751 49.0273466, 20.5921407 49.0273307, 20.5923591 49.0273225, 20.5925637 49.0273123, 20.5926973 49.0273065)",2,30,,,
451734897,False,Košická,residential,False,63.93599999999999,"LINESTRING (20.5917751 49.0273466, 20.5911667 49.0274454, 20.5910442 49.0274653, 20.5909239 49.0274848)",,20,,,
451734898,False,Vetrová,residential,True,52.708,"LINESTRING (20.5900682 49.0288245, 20.5898118 49.0283813)",,30,,,
58922743,False,Žiacka,residential,False,74.248,"LINESTRING (20.5843034 49.0244611, 20.5848636 49.0239035)",,,,,
58922743,False,Žiacka,residential,True,27.629,"LINESTRING (20.5843034 49.0244611, 20.5840767 49.0246602)",,,,,
71176188,False,Sirotínska,residential,True,68.22,"LINESTRING (20.5903225 49.0254348, 20.5903812 49.0254116, 20.5910718 49.0251393, 20.5911243 49.0251186)",,,,,
313105092,True,Mäsiarska,residential,False,237.735,"LINESTRING (20.5903225 49.0254348, 20.591617 49.0270656, 20.5917432 49.02729, 20.5917521 49.0273049, 20.5917751 49.0273466)",,,,,
202800586,True,Vysoká,residential,False,130.509,"LINESTRING (20.5859735 49.0230067, 20.5873338 49.0237695)",,30,,,
71176197,False,Žiacka,residential,False,117.862,"LINESTRING (20.5859735 49.0230067, 20.5860037 49.022965, 20.5868409 49.0221678, 20.5868689 49.0221258)",,,,,
71176197,False,Žiacka,residential,True,128.949,"LINESTRING (20.5859735 49.0230067, 20.5859509 49.0230585, 20.5854664 49.0234204, 20.5848636 49.0239035)",,,,,
202800585,False,Gustáva Hermanna,residential,True,50.682,"LINESTRING (20.5913845 49.0234582, 20.590774 49.0236761)",,,,,
71176175,False,Kukučínova,residential,False,174.206,"LINESTRING (20.5913845 49.0234582, 20.5917627 49.0239859, 20.5920345 49.0244811, 20.5922579 49.0249143)",,,,,
58922743,False,Žiacka,residential,False,27.629,"LINESTRING (20.5840767 49.0246602, 20.5843034 49.0244611)",,,,,
313491105,False,Vysoká,residential,True,11.594,"LINESTRING (20.58856 49.0246411, 20.588569 49.024537)",,,,,
754368050,True,Námestie Majstra Pavla,residential,False,19.99,"LINESTRING (20.58856 49.0246411, 20.5886841 49.0248014)",,30,,,
71176195,False,Uhoľná,residential,True,100.6,"LINESTRING (20.5881241 49.0291278, 20.5880063 49.0288206, 20.5878922 49.0283743, 20.5879188 49.02824)",,,,,
314556914,False,Probstnerova cesta,primary,True,271.317,"LINESTRING (20.5891238 49.021824, 20.5895795 49.0219283, 20.5899355 49.0220033, 20.590312 49.0220901, 20.5904556 49.022133, 20.5905924 49.022181, 20.590731 49.0222354, 20.5908729 49.0223073, 20.5909136 49.0223328, 20.5910038 49.0223893, 20.591132 49.0224842, 20.5912259 49.0225799, 20.5913483 49.0227179, 20.5915737 49.0230127, 20.5917891 49.023321)",3,,,,18
"[1161802232, 376196297, 376196298]",False,Probstnerova cesta,primary,False,246.176,"LINESTRING (20.5891238 49.021824, 20.5890341 49.021809, 20.5877104 49.0215922, 20.5861568 49.0213392, 20.5858567 49.0212696)",3,50,,,18
477570279,False,Kasárenská,residential,True,32.751,"LINESTRING (20.5891238 49.021824, 20.5890918 49.0218772, 20.5889658 49.0220997)",,,,,
58922740,True,Námestie Majstra Pavla,residential,False,64.632,"LINESTRING (20.587648 49.0251752, 20.5880689 49.0249073, 20.588266 49.0248, 20.5882997 49.0247818)",,,,,
754368048,True,Nová,residential,False,26.063000000000002,"LINESTRING (20.587648 49.0251752, 20.5874584 49.0250855, 20.5873629 49.025034)",,30,,,
"[71176177, 94627355, 94627478]",False,Uhoľná,residential,False,70.61500000000001,"LINESTRING (20.5895317 49.0277788, 20.5894451 49.0278056, 20.5893782 49.0278263, 20.5887529 49.0280401, 20.5886793 49.028078)",,,building_passage,,
71176191,False,,residential,False,17.986,"LINESTRING (20.5895317 49.0277788, 20.5895993 49.0277283, 20.5897368 49.0276998)",,30,,,
71176199,True,Vetrová,residential,False,70.114,"LINESTRING (20.5895317 49.0277788, 20.5895442 49.0278119, 20.5896329 49.0280464, 20.5898118 49.0283813)",,30,,,
58922744,False,Kasárenská,residential,False,38.329,"LINESTRING (20.588685 49.0223911, 20.5889658 49.0220997)",,30,,,
58922744,False,Kasárenská,residential,True,57.597,"LINESTRING (20.588685 49.0223911, 20.5883033 49.0227888, 20.5882792 49.0228342)",,30,,,
71176181,False,Móricova,residential,False,209.631,"LINESTRING (20.588685 49.0223911, 20.5887357 49.0224115, 20.5891759 49.0226259, 20.5902861 49.0232918, 20.5905543 49.0235018, 20.590774 49.0236761)",,,,,
71176182,False,Sirotínska,residential,True,37.205,"LINESTRING (20.5927344 49.0247946, 20.592615 49.0248246, 20.5924586 49.0248639, 20.5924207 49.0248734, 20.5922579 49.0249143)",,,,,
314556914,False,Probstnerova cesta,primary,False,177.823,"LINESTRING (20.5927344 49.0247946, 20.5927119 49.024757, 20.5926501 49.0246538, 20.5924309 49.0242876, 20.5922585 49.0239997, 20.5918317 49.0233826, 20.5917891 49.023321)",3,,,,18
314556914,False,Probstnerova cesta,primary,True,109.02000000000001,"LINESTRING (20.5927344 49.0247946, 20.5928028 49.0249205, 20.5932479 49.0257154)",3,,,,18
71176179,False,Uhoľná,residential,True,58.3,"LINESTRING (20.5879188 49.02824, 20.5886793 49.028078)",,,,,
71176195,False,Uhoľná,residential,False,100.6,"LINESTRING (20.5879188 49.02824, 20.5878922 49.0283743, 20.5880063 49.0288206, 20.5881241 49.0291278)",,,,,
"[314690339, 312374185, 844527019]",False,"['Baštová', 'Uhoľná']",residential,"[False, True]",473.402,"LINESTRING (20.5879188 49.02824, 20.5873818 49.0282365, 20.5873948 49.0281173, 20.587109 49.0274585, 20.5863758 49.0267139, 20.5855971 49.0259231, 20.5854819 49.0258367, 20.5851932 49.0256785, 20.5845837 49.0253206, 20.5845093 49.0252763, 20.5844118 49.0252012, 20.5842549 49.0250173)",,,,,
451729119,True,Ružová,residential,False,105.931,"LINESTRING (20.5898118 49.0283813, 20.5911925 49.0280847)",,30,,,
451734898,False,Vetrová,residential,False,52.708,"LINESTRING (20.5898118 49.0283813, 20.5900682 49.0288245)",,30,,,
71176192,False,Ružová,residential,False,69.521,"LINESTRING (20.5911925 49.0280847, 20.5909481 49.0275388, 20.5909239 49.0274848)",,30,,,
71176194,False,Ružová,residential,False,166.154,"LINESTRING (20.5911925 49.0280847, 20.5912226 49.0280807, 20.5918106 49.0279912, 20.5922005 49.0279644, 20.5934515 49.0279239)",,30,,,
202800585,False,Gustáva Hermanna,residential,False,50.682,"LINESTRING (20.590774 49.0236761, 20.5913845 49.0234582)",,,,,
71176181,False,Móricova,residential,True,209.63099999999997,"LINESTRING (20.590774 49.0236761, 20.5905543 49.0235018, 20.5902861 49.0232918, 20.5891759 49.0226259, 20.5887357 49.0224115, 20.588685 49.0223911)",,,,,
202800585,False,Gustáva Hermanna,residential,True,59.088,"LINESTRING (20.590774 49.0236761, 20.5901222 49.02392, 20.5900696 49.0239388)",,,,,
451734896,False,Košická,residential,False,11.386,"LINESTRING (20.5909239 49.0274848, 20.5907727 49.0275104)",,30,,,
71176192,False,Ružová,residential,True,69.521,"LINESTRING (20.5909239 49.0274848, 20.5909481 49.0275388, 20.5911925 49.0280847)",,30,,,
451734897,False,Košická,residential,True,63.936,"LINESTRING (20.5909239 49.0274848, 20.5910442 49.0274653, 20.5911667 49.0274454, 20.5917751 49.0273466)",,20,,,
37403559,True,Námestie Majstra Pavla,residential,False,59.485,"LINESTRING (20.5883146 49.0260558, 20.5882899 49.0260243, 20.5879417 49.02558)",1,30,,,
71176178,False,Kukučínova,residential,False,247.043,"LINESTRING (20.5932978 49.0270092, 20.5932926 49.0268696, 20.5932391 49.0266592, 20.5929643 49.0262278, 20.5928009 49.0259405, 20.5925336 49.0256288, 20.592385 49.0252441, 20.5922579 49.0249143)",,,,,
71176196,True,Kláštorská,residential,False,194.761,"LINESTRING (20.5865963 49.0253525, 20.5864548 49.0252636, 20.5862682 49.0251932, 20.5843034 49.0244611)",,,,,
"[71176171, 71176183]",True,Kláštorská,residential,False,130.793,"LINESTRING (20.5874532 49.0263853, 20.5874417 49.0263705, 20.5874292 49.0263545, 20.5868303 49.0256034, 20.5865963 49.0253525)",,,,,
71176187,True,,residential,False,72.713,"LINESTRING (20.5874532 49.0263853, 20.5881617 49.0261133, 20.5882168 49.0260921, 20.5883146 49.0260558)",,,,,
71176173,True,Sirotínska,residential,False,82.933,"LINESTRING (20.5922579 49.0249143, 20.591275 49.0252435, 20.591245 49.0252536)",,,,,
71176175,False,Kukučínova,residential,True,174.206,"LINESTRING (20.5922579 49.0249143, 20.5920345 49.0244811, 20.5917627 49.0239859, 20.5913845 49.0234582)",,,,,
71176178,False,Kukučínova,residential,True,247.04299999999998,"LINESTRING (20.5922579 49.0249143, 20.592385 49.0252441, 20.5925336 49.0256288, 20.5928009 49.0259405, 20.5929643 49.0262278, 20.5932391 49.0266592, 20.5932926 49.0268696, 20.5932978 49.0270092)",,,,,
71176182,False,Sirotínska,residential,False,37.205,"LINESTRING (20.5922579 49.0249143, 20.5924207 49.0248734, 20.5924586 49.0248639, 20.592615 49.0248246, 20.5927344 49.0247946)",,,,,
71176179,False,Uhoľná,residential,False,58.3,"LINESTRING (20.5886793 49.028078, 20.5879188 49.02824)",,,,,
71176183,True,Kláštorská,residential,False,111.41399999999999,"LINESTRING (20.5886793 49.028078, 20.5886365 49.0279845, 20.5884273 49.0276354, 20.58806 49.0271641)",,,,,
71176190,False,Kláštorská,residential,False,104.976,"LINESTRING (20.5886793 49.028078, 20.5888599 49.0284831, 20.5891127 49.0289781)",,,,,
"[71176177, 94627355, 94627478]",False,Uhoľná,residential,True,70.61500000000001,"LINESTRING (20.5886793 49.028078, 20.5887529 49.0280401, 20.5893782 49.0278263, 20.5894451 49.0278056, 20.5895317 49.0277788)",,,building_passage,,
71176190,False,Kláštorská,residential,True,104.976,"LINESTRING (20.5891127 49.0289781, 20.5888599 49.0284831, 20.5886793 49.028078)",,,,,
58922741,True,Špitálska,residential,False,152.08499999999998,"LINESTRING (20.5911243 49.0251186, 20.5900985 49.0239649, 20.5900696 49.0239388)",,,,,
71176188,False,Sirotínska,residential,False,68.22,"LINESTRING (20.5911243 49.0251186, 20.5910718 49.0251393, 20.5903812 49.0254116, 20.5903225 49.0254348)",,,,,
143077670,False,Kežmarská cesta,tertiary,True,166.54500000000002,"LINESTRING (20.590234 49.0295466, 20.5908095 49.0293376, 20.5914699 49.0291267, 20.5922919 49.0288998)",,,,,3225
71234134,False,Predmestie,residential,False,9.601,"LINESTRING (20.5836756 49.0208821, 20.583715 49.0208715, 20.5837628 49.0208222)",,,,,
71234134,False,Predmestie,residential,True,117.733,"LINESTRING (20.5836756 49.0208821, 20.5835297 49.0208961, 20.5833134 49.0209196, 20.582987 49.0209674, 20.5826747 49.0210347, 20.5824697 49.0210939, 20.5822698 49.0211733, 20.5821816 49.0212332)",,,,,
"[312997641, 451729118]",False,Nová,residential,True,144.743,"LINESTRING (20.5836756 49.0208821, 20.583628 49.0209539, 20.5832132 49.0210749, 20.5831163 49.0211143, 20.5830919 49.021125, 20.5830716 49.021139, 20.5830549 49.0211544, 20.5830403 49.0211731, 20.5830305 49.0212094, 20.5830403 49.0212609, 20.5830929 49.0213626, 20.5831737 49.0214456, 20.5833442 49.0216787, 20.5834206 49.0218922)",,30,,,
143077808,False,,residential,True,59.406,"LINESTRING (20.5947184 49.0290419, 20.594527 49.0285226)",,,,,
71234148,True,Milana Rastislava Štefánika,residential,False,92.35,"LINESTRING (20.5937528 49.0222733, 20.5936867 49.022328, 20.5932907 49.0226558, 20.5929319 49.0228776, 20.5929086 49.0228892)",,,,,
71295740,False,Sídlisko Pri Prameni,residential,False,162.16400000000002,"LINESTRING (20.5937528 49.0222733, 20.5925698 49.0211996, 20.5924349 49.0210993)",,,,,
312186859,False,Milana Rastislava Štefánika,residential,False,127.539,"LINESTRING (20.5937528 49.0222733, 20.5937983 49.0222368, 20.5939147 49.0221435, 20.5939923 49.0220519, 20.594342 49.0216391, 20.594459 49.021412, 20.5944095 49.0212527)",,,,,
313105094,False,Námestie Majstra Pavla,residential,True,13.398,"LINESTRING (20.5889311 49.0267222, 20.5890973 49.0266708)",2,30,,,
37403559,True,Námestie Majstra Pavla,residential,False,87.017,"LINESTRING (20.5889311 49.0267222, 20.5887758 49.0266037, 20.5886638 49.02649, 20.5885753 49.0263876, 20.5884612 49.0262462, 20.5883146 49.0260558)",1,30,,,
71234191,False,Športovcov,residential,False,59.119,"LINESTRING (20.5940179 49.0281483, 20.5941366 49.0281866, 20.5942979 49.0282297, 20.5944303 49.028364, 20.594527 49.0285226)",,,,,
143077670,False,Kežmarská cesta,tertiary,False,156.768,"LINESTRING (20.5940179 49.0281483, 20.5938502 49.0283493, 20.593684 49.0284752, 20.5934171 49.0286115, 20.5931274 49.0286949, 20.5924113 49.0288739, 20.5922919 49.0288998)",,,,,3225
"[1263661864, 413997902]",False,Kežmarská cesta,tertiary,True,96.315,"LINESTRING (20.5940179 49.0281483, 20.5941435 49.0278526, 20.5943299 49.027406, 20.5943289 49.0273098)",,,,,3225
143077808,False,,residential,False,59.406,"LINESTRING (20.594527 49.0285226, 20.5947184 49.0290419)",,,,,
71234191,False,Športovcov,residential,True,59.119,"LINESTRING (20.594527 49.0285226, 20.5944303 49.028364, 20.5942979 49.0282297, 20.5941366 49.0281866, 20.5940179 49.0281483)",,,,,
71295740,False,Sídlisko Pri Prameni,residential,True,128.26399999999998,"LINESTRING (20.5908291 49.021238, 20.5911799 49.0213412, 20.5914858 49.0213825, 20.5920166 49.021297, 20.5923637 49.0211329, 20.5924349 49.0210993)",,,,,
312186859,False,Milana Rastislava Štefánika,residential,True,127.539,"LINESTRING (20.5944095 49.0212527, 20.594459 49.021412, 20.594342 49.0216391, 20.5939923 49.0220519, 20.5939147 49.0221435, 20.5937983 49.0222368, 20.5937528 49.0222733)",,,,,
71295740,False,Sídlisko Pri Prameni,residential,False,128.264,"LINESTRING (20.5924349 49.0210993, 20.5923637 49.0211329, 20.5920166 49.021297, 20.5914858 49.0213825, 20.5911799 49.0213412, 20.5908291 49.021238)",,,,,
71295740,False,Sídlisko Pri Prameni,residential,True,162.16400000000002,"LINESTRING (20.5924349 49.0210993, 20.5925698 49.0211996, 20.5937528 49.0222733)",,,,,
143077670,False,Kežmarská cesta,tertiary,False,166.54500000000002,"LINESTRING (20.5922919 49.0288998, 20.5914699 49.0291267, 20.5908095 49.0293376, 20.590234 49.0295466)",,,,,3225
143077670,False,Kežmarská cesta,tertiary,True,156.76799999999997,"LINESTRING (20.5922919 49.0288998, 20.5924113 49.0288739, 20.5931274 49.0286949, 20.5934171 49.0286115, 20.593684 49.0284752, 20.5938502 49.0283493, 20.5940179 49.0281483)",,,,,3225
376196299,False,Probstnerova cesta,primary,True,41.57299999999999,"LINESTRING (20.5853431 49.0211077, 20.5854811 49.0211563, 20.5855892 49.0211912, 20.5858567 49.0212696)",3,50,,,18
1160532508,False,Probstnerova cesta,primary,False,32.963,"LINESTRING (20.5853431 49.0211077, 20.5850784 49.0210184, 20.5849499 49.0209623)",3,50,,,18
1160532509,False,Železničný riadok,residential,False,28.651,"LINESTRING (20.5853431 49.0211077, 20.5854164 49.0210675, 20.5856445 49.0209424)",,,,,
314556914,False,Probstnerova cesta,primary,False,109.02000000000001,"LINESTRING (20.5932479 49.0257154, 20.5928028 49.0249205, 20.5927344 49.0247946)",3,,,,18
1263661862,False,Probstnerova cesta,primary,True,149.39,"LINESTRING (20.5932479 49.0257154, 20.5934464 49.0260785, 20.5936524 49.0264363, 20.5937641 49.0266185, 20.5938225 49.0267042, 20.5938831 49.0267752, 20.5939519 49.0268492, 20.5940514 49.0269464)",3,,,,18
314556914,False,Probstnerova cesta,primary,False,271.31699999999995,"LINESTRING (20.5917891 49.023321, 20.5915737 49.0230127, 20.5913483 49.0227179, 20.5912259 49.0225799, 20.591132 49.0224842, 20.5910038 49.0223893, 20.5909136 49.0223328, 20.5908729 49.0223073, 20.590731 49.0222354, 20.5905924 49.022181, 20.5904556 49.022133, 20.590312 49.0220901, 20.5899355 49.0220033, 20.5895795 49.0219283, 20.5891238 49.021824)",3,,,,18
314556914,False,Probstnerova cesta,primary,True,177.82300000000004,"LINESTRING (20.5917891 49.023321, 20.5918317 49.0233826, 20.5922585 49.0239997, 20.5924309 49.0242876, 20.5926501 49.0246538, 20.5927119 49.024757, 20.5927344 49.0247946)",3,,,,18
578945311,False,Železničný riadok,residential,True,51.888,"LINESTRING (20.5862083 49.0206577, 20.5856445 49.0209424)",,,,,
209217635,False,Rozvoj,residential,False,136.072,"LINESTRING (20.5862083 49.0206577, 20.5862421 49.0206872, 20.5864063 49.0208307, 20.5863784 49.0208895, 20.5863445 49.0209732, 20.5863823 49.021032, 20.586472 49.0211038, 20.5865109 49.0211108, 20.5866195 49.0211365, 20.5875191 49.0212483)",,,,,
209217634,False,Rozvoj,residential,True,61.49,"LINESTRING (20.5877313 49.0207131, 20.5875191 49.0212483)",,,,,
209217634,False,Rozvoj,residential,False,99.41300000000001,"LINESTRING (20.5877313 49.0207131, 20.588155 49.021121, 20.5882062 49.0211969, 20.5886782 49.0212676)",,,,,
209217634,False,Rozvoj,residential,True,99.41300000000001,"LINESTRING (20.5886782 49.0212676, 20.5882062 49.0211969, 20.588155 49.021121, 20.5877313 49.0207131)",,,,,
209217634,False,Rozvoj,residential,False,61.49,"LINESTRING (20.5875191 49.0212483, 20.5877313 49.0207131)",,,,,
209217635,False,Rozvoj,residential,False,26.102,"LINESTRING (20.5875191 49.0212483, 20.5878708 49.021292)",,,,,
209217635,False,Rozvoj,residential,True,136.072,"LINESTRING (20.5875191 49.0212483, 20.5866195 49.0211365, 20.5865109 49.0211108, 20.586472 49.0211038, 20.5863823 49.021032, 20.5863445 49.0209732, 20.5863784 49.0208895, 20.5864063 49.0208307, 20.5862421 49.0206872, 20.5862083 49.0206577)",,,,,
209217635,False,Rozvoj,residential,True,26.102,"LINESTRING (20.5878708 49.021292, 20.5875191 49.0212483)",,,,,
1161802240,False,Probstnerova cesta,primary,True,11.631,"LINESTRING (20.5845188 49.0207338, 20.5846564 49.0207867)",2,50,,,18
312430159,True,,residential,False,48.122,"LINESTRING (20.5845188 49.0207338, 20.5844133 49.0206841, 20.5841844 49.0206501, 20.5840257 49.020671, 20.5839097 49.0207143)",1,,,,
1161802240,False,Probstnerova cesta,primary,False,11.631,"LINESTRING (20.5846564 49.0207867, 20.5845188 49.0207338)",2,50,,,18
314556912,False,Probstnerova cesta,primary,True,29.009999999999998,"LINESTRING (20.5846564 49.0207867, 20.5847656 49.020861, 20.5849499 49.0209623)",3,50,,,18
314556912,False,Probstnerova cesta,primary,False,29.009999999999998,"LINESTRING (20.5849499 49.0209623, 20.5847656 49.020861, 20.5846564 49.0207867)",3,50,,,18
1160532507,True,,residential,False,51.632,"LINESTRING (20.5849499 49.0209623, 20.5850331 49.0209722, 20.5851227 49.0209794, 20.5851798 49.0209827, 20.5852506 49.0209868, 20.5853118 49.0209885, 20.585368 49.0209885, 20.5854184 49.0209856, 20.5854649 49.0209814, 20.5855166 49.0209739, 20.5855645 49.0209651, 20.5856445 49.0209424)",,,,,
1160532508,False,Probstnerova cesta,primary,True,32.963,"LINESTRING (20.5849499 49.0209623, 20.5850784 49.0210184, 20.5853431 49.0211077)",3,50,,,18
314556913,False,Probstnerova cesta,primary,False,11.462,"LINESTRING (20.5941686 49.0270151, 20.5940514 49.0269464)",3,,,,18
1263661858,False,,primary_link,True,13.194,"LINESTRING (20.5941686 49.0270151, 20.5942357 49.0271253)",,,,,
1263661861,False,Probstnerova cesta,primary,True,19.042,"LINESTRING (20.5941686 49.0270151, 20.5944062 49.0270862)",2,,,,18
1263661861,False,Probstnerova cesta,primary,False,19.042,"LINESTRING (20.5944062 49.0270862, 20.5941686 49.0270151)",2,,,,18
1161802242,True,Predmestie,residential,False,16.084,"LINESTRING (20.5839097 49.0207143, 20.5837628 49.0208222)",1,,,,
454072848,False,Hradby,residential,False,435.567,"LINESTRING (20.5837027 49.0249168, 20.5835766 49.0248388, 20.5833475 49.0246218, 20.5829469 49.0242243, 20.5826341 49.0236914, 20.5823968 49.0231335, 20.5823681 49.0225192, 20.5822245 49.0217637, 20.5822487 49.0215935, 20.5822235 49.0214652, 20.5822178 49.021292, 20.5821816 49.0212332)",,,,,
71176183,True,Kláštorská,residential,False,97.24600000000001,"LINESTRING (20.58806 49.0271641, 20.5874626 49.0263974, 20.5874532 49.0263853)",,,,,
71234125,False,,residential,True,80.22399999999999,"LINESTRING (20.58806 49.0271641, 20.588135 49.0271317, 20.5889084 49.0268598, 20.5890258 49.0268189)",1,30,,,
313105094,False,Námestie Majstra Pavla,residential,False,13.398,"LINESTRING (20.5890973 49.0266708, 20.5889311 49.0267222)",2,30,,,
202800586,True,Vysoká,residential,False,64.125,"LINESTRING (20.5879497 49.0241285, 20.5884961 49.0244974, 20.5885272 49.0245186, 20.588569 49.024537)",,30,,,
