osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,junction,bridge,maxspeed
1111042628,,2782,Šrobárova,tertiary,False,True,120.486,"LINESTRING (20.0241803 48.3828783, 20.0233358 48.3819512)",,,
22743922,,2782,J. Fábryho,tertiary,False,False,152.539,"LINESTRING (20.0241803 48.3828783, 20.0240672 48.3829657, 20.0232771 48.3835641, 20.0228238 48.3839128)",,,
1111042628,,2782,Šrobárova,tertiary,False,False,120.486,"LINESTRING (20.0233358 48.3819512, 20.0241803 48.3828783)",,,
"[534564500, 10387836]",3,2782,Šrobárova,tertiary,False,True,117.497,"LINESTRING (20.0233358 48.3819512, 20.0232975 48.3819032, 20.0230541 48.3815856, 20.0227064 48.3811168, 20.0226256 48.3810057)",,,
31579807,,,Francisciho,residential,False,False,190.53699999999998,"LINESTRING (20.0233358 48.3819512, 20.0232236 48.3820019, 20.0231542 48.3820412, 20.0228165 48.3822917, 20.0227372 48.3823508, 20.0223533 48.382636, 20.0220702 48.3828488, 20.0217196 48.3831097, 20.0215987 48.3832135)",,,
89943457,,,Cukrovarská,residential,False,True,161.994,"LINESTRING (20.0171869 48.3875247, 20.0154569 48.3866289)",,,
22885713,,,Čerenčianska,residential,False,False,82.918,"LINESTRING (20.0171869 48.3875247, 20.0180709 48.3871715, 20.0181394 48.3871315)",,,
89943451,,,Cukrovarská,residential,True,False,29.293,"LINESTRING (20.0116517 48.3845923, 20.0114487 48.3844905, 20.0113961 48.3844663, 20.0113316 48.3844368)",,,
89943457,,,Cukrovarská,residential,False,False,181.299,"LINESTRING (20.0116517 48.3845923, 20.0119125 48.3847969, 20.0122386 48.3849767, 20.0129437 48.3853487, 20.0130532 48.3854059, 20.0134279 48.3855925, 20.0135233 48.3856402)",,,
22892493,,,I. Hatvaniho,residential,False,False,119.88300000000001,"LINESTRING (20.0135233 48.3856402, 20.0136472 48.3855681, 20.0147237 48.3849144)",,,
89943457,,,Cukrovarská,residential,False,False,75.58500000000001,"LINESTRING (20.0135233 48.3856402, 20.0135939 48.3856748, 20.0136574 48.385706, 20.0143468 48.3860439)",,,
89943457,,,Cukrovarská,residential,False,True,181.29899999999998,"LINESTRING (20.0135233 48.3856402, 20.0134279 48.3855925, 20.0130532 48.3854059, 20.0129437 48.3853487, 20.0122386 48.3849767, 20.0119125 48.3847969, 20.0116517 48.3845923)",,,
22885775,,,Pivovarská,residential,False,True,247.65999999999997,"LINESTRING (20.0143468 48.3860439, 20.0142797 48.3860912, 20.0127018 48.3872033, 20.0120505 48.3876672)",,,
89943457,,,Cukrovarská,residential,False,False,104.66900000000001,"LINESTRING (20.0143468 48.3860439, 20.0145783 48.3861564, 20.0154569 48.3866289)",,,
89943457,,,Cukrovarská,residential,False,True,75.58500000000001,"LINESTRING (20.0143468 48.3860439, 20.0136574 48.385706, 20.0135939 48.3856748, 20.0135233 48.3856402)",,,
89943457,,,Cukrovarská,residential,False,False,161.994,"LINESTRING (20.0154569 48.3866289, 20.0171869 48.3875247)",,,
89943457,,,Cukrovarská,residential,False,True,104.66900000000001,"LINESTRING (20.0154569 48.3866289, 20.0145783 48.3861564, 20.0143468 48.3860439)",,,
22885775,,,Pivovarská,residential,False,False,247.65999999999997,"LINESTRING (20.0120505 48.3876672, 20.0127018 48.3872033, 20.0142797 48.3860912, 20.0143468 48.3860439)",,,
22885974,,,Gorkého,residential,False,False,164.918,"LINESTRING (20.0207469 48.387714, 20.0208579 48.3876547, 20.0224609 48.3867632)",,,
22886104,,,Podjavorinskej,residential,False,False,78.57,"LINESTRING (20.0224609 48.3867632, 20.0229893 48.3873765)",,,
22885974,,,Gorkého,residential,False,False,93.953,"LINESTRING (20.0224609 48.3867632, 20.0233532 48.3862651, 20.0234348 48.3862195)",,,
22885974,,,Gorkého,residential,False,True,164.918,"LINESTRING (20.0224609 48.3867632, 20.0208579 48.3876547, 20.0207469 48.387714)",,,
22886103,,,Dostojevského,residential,False,False,60.302,"LINESTRING (20.0234022 48.3878365, 20.0241021 48.3875571)",,,
22886104,,,Podjavorinskej,residential,False,True,59.548,"LINESTRING (20.0234022 48.3878365, 20.0229893 48.3873765)",,,
22886103,,,Dostojevského,residential,False,True,60.302,"LINESTRING (20.0241021 48.3875571, 20.0234022 48.3878365)",,,
22886104,,,Podjavorinskej,residential,False,False,59.548,"LINESTRING (20.0229893 48.3873765, 20.0234022 48.3878365)",,,
22886104,,,Podjavorinskej,residential,False,True,78.57,"LINESTRING (20.0229893 48.3873765, 20.0224609 48.3867632)",,,
22892493,,,I. Hatvaniho,residential,False,False,75.343,"LINESTRING (20.0147237 48.3849144, 20.0148812 48.3848245, 20.0149156 48.3848042, 20.0154966 48.3844721)",,,
22892493,,,I. Hatvaniho,residential,False,True,119.88300000000001,"LINESTRING (20.0147237 48.3849144, 20.0136472 48.3855681, 20.0135233 48.3856402)",,,
22892529,,,K. Mikszátha,residential,False,False,259.303,"LINESTRING (20.0147237 48.3849144, 20.0148312 48.3849674, 20.0163421 48.385712, 20.0165409 48.3858118, 20.0167024 48.3858943, 20.0167942 48.3859466, 20.0174884 48.3863497)",,,
31852153,,,I. Hatvaniho,residential,False,False,63.375,"LINESTRING (20.0154966 48.3844721, 20.0161048 48.38407)",,,
22892493,,,I. Hatvaniho,residential,False,True,75.343,"LINESTRING (20.0154966 48.3844721, 20.0149156 48.3848042, 20.0148812 48.3848245, 20.0147237 48.3849144)",,,
"[22892531, 469086126, 469086127]",,,Škultétyho,residential,False,False,175.52,"LINESTRING (20.0154966 48.3844721, 20.0155863 48.3845201, 20.0157298 48.3845919, 20.0157871 48.384624, 20.0167126 48.38511, 20.0173121 48.3854276, 20.0173589 48.3854528)",,,
31852153,,,I. Hatvaniho,residential,False,True,63.375,"LINESTRING (20.0161048 48.38407, 20.0154966 48.3844721)",,,
31852153,,,I. Hatvaniho,residential,False,False,61.287,"LINESTRING (20.0161048 48.38407, 20.0163255 48.3838922, 20.0165519 48.3837083, 20.0166312 48.3836439)",,,
22892494,,,Jánošíkova,residential,False,True,173.00599999999997,"LINESTRING (20.0166312 48.3836439, 20.016559 48.3836042, 20.0158358 48.3832071, 20.0156679 48.3831149, 20.0154968 48.3830196, 20.0153292 48.3829263, 20.0151744 48.3828542, 20.0148104 48.3826656)",,,
31852153,,,I. Hatvaniho,residential,False,True,61.287,"LINESTRING (20.0166312 48.3836439, 20.0165519 48.3837083, 20.0163255 48.3838922, 20.0161048 48.38407)",,,
535144966,,,Hlavné námestie,residential,True,False,11.780000000000001,"LINESTRING (20.0167678 48.3835892, 20.016729 48.3836047, 20.0167029 48.3836152, 20.0166312 48.3836439)",,,
22898730,1,531,Malohontská,secondary,True,False,12.326,"LINESTRING (20.0193888 48.3813241, 20.0193392 48.3812795, 20.0193175 48.381226)",roundabout,,
22898730,1,531,Malohontská,secondary,True,False,10.139,"LINESTRING (20.0193175 48.381226, 20.0193229 48.3811806, 20.0193487 48.3811383)",roundabout,,
"[22898728, 720147490, 720147491, 534486039]","['1', '2']",531,Malohontská,secondary,True,False,380.208,"LINESTRING (20.0193175 48.381226, 20.01894 48.3812119, 20.0186928 48.3812188, 20.0181959 48.3812409, 20.0174221 48.3813402, 20.0170276 48.3814563, 20.0168629 48.3815048, 20.0165192 48.3816399, 20.0161705 48.3817967, 20.0154357 48.3821679, 20.0151585 48.3823003, 20.0149824 48.3823841, 20.0147098 48.3824994)",,,
22892528,,,Hviezdoslavova,residential,False,False,72.17,"LINESTRING (20.0174884 48.3863497, 20.0181449 48.3858689)",,,
22892529,,,K. Mikszátha,residential,False,True,259.303,"LINESTRING (20.0174884 48.3863497, 20.0167942 48.3859466, 20.0167024 48.3858943, 20.0165409 48.3858118, 20.0163421 48.385712, 20.0148312 48.3849674, 20.0147237 48.3849144)",,,
31852150,,,K. Mikszátha,residential,False,False,100.822,"LINESTRING (20.0174884 48.3863497, 20.0179061 48.3867852, 20.0179684 48.3868502, 20.0181212 48.3870039, 20.0181404 48.387056, 20.0181394 48.3871315)",,,
22892526,,,Povstania,residential,False,False,113.18699999999998,"LINESTRING (20.0204657 48.384204, 20.0205887 48.3842691, 20.0213313 48.3845941, 20.0215291 48.3846807, 20.021736 48.3847729)",,,
22892528,,,Hviezdoslavova,residential,False,True,252.37300000000002,"LINESTRING (20.0204657 48.384204, 20.0203877 48.3842449, 20.019802 48.384665, 20.0181995 48.3858309, 20.0181449 48.3858689)",,,
31579809,,,Francisciho,residential,False,True,138.418,"LINESTRING (20.0204657 48.384204, 20.0205212 48.3841707, 20.0205326 48.3841608, 20.0212831 48.3834974, 20.0213331 48.3834524, 20.0215987 48.3832135)",,,
"[22892531, 469086126, 469086127]",,,Škultétyho,residential,False,True,175.52,"LINESTRING (20.0173589 48.3854528, 20.0173121 48.3854276, 20.0167126 48.38511, 20.0157871 48.384624, 20.0157298 48.3845919, 20.0155863 48.3845201, 20.0154966 48.3844721)",,,
22892532,,,Škultétyho,residential,True,False,74.229,"LINESTRING (20.0173589 48.3854528, 20.0180699 48.3858277, 20.0181449 48.3858689)",,,
22892533,,,Tomášikova,residential,True,False,171.87,"LINESTRING (20.0179256 48.3850326, 20.0172844 48.3847021, 20.0161048 48.38407)",,,
31852149,,,Svätoplukova,residential,True,False,62.726000000000006,"LINESTRING (20.0179256 48.3850326, 20.0174127 48.3854129, 20.0173589 48.3854528)",,,
31852148,,,Svätoplukova,residential,True,False,57.8,"LINESTRING (20.018426 48.3846329, 20.0179256 48.3850326)",,,
"[22898776, 22892534]",,,"['Hlavné námestie', 'Salvova']",residential,True,False,79.306,"LINESTRING (20.018426 48.3846329, 20.0178609 48.384272, 20.0178317 48.3842397, 20.0177786 48.384193, 20.0177657 48.3841593, 20.0177866 48.3840993)",,,
31852147,,,Svätoplukova,residential,True,False,66.46,"LINESTRING (20.0190008 48.384173, 20.018426 48.3846329)",,,
22892530,,,Svätoplukova,residential,False,True,68.05,"LINESTRING (20.0190008 48.384173, 20.0195539 48.3837591, 20.0196125 48.3837153)",,,
22892530,,,Svätoplukova,residential,False,False,68.05,"LINESTRING (20.0196125 48.3837153, 20.0195539 48.3837591, 20.0190008 48.384173)",,,
22892528,,,Hviezdoslavova,residential,False,True,72.17,"LINESTRING (20.0181449 48.3858689, 20.0174884 48.3863497)",,,
22892528,,,Hviezdoslavova,residential,False,False,252.37300000000002,"LINESTRING (20.0181449 48.3858689, 20.0181995 48.3858309, 20.019802 48.384665, 20.0203877 48.3842449, 20.0204657 48.384204)",,,
22892556,,,Šrobárova,residential,False,True,15.729,"LINESTRING (20.0243041 48.3829934, 20.0241803 48.3828783)",,,
"[530775480, 530775482]",4,531,Trhové námestie,secondary,False,False,75.86399999999999,"LINESTRING (20.0234894 48.3806408, 20.0231293 48.3808093, 20.0228413 48.3809426, 20.0226256 48.3810057)",,,
"[530775481, 530775483, 8659565]","['4', '3']",531,"['Trhové námestie', 'Školská']",secondary,False,True,99.24199999999999,"LINESTRING (20.0234894 48.3806408, 20.0236476 48.3805592, 20.0244125 48.3802114, 20.0245899 48.380129)",,,
8659565,,531,Školská,secondary,False,True,19.245,"LINESTRING (20.0245899 48.380129, 20.0247841 48.3800136)",,,
"[530775481, 530775483, 8659565]","['4', '3']",531,"['Trhové námestie', 'Školská']",secondary,False,False,99.24199999999999,"LINESTRING (20.0245899 48.380129, 20.0244125 48.3802114, 20.0236476 48.3805592, 20.0234894 48.3806408)",,,
22896883,,,Mlynská,residential,False,False,141.724,"LINESTRING (20.023837 48.3789051, 20.0242987 48.3794454, 20.0247138 48.3799313, 20.0247841 48.3800136)",,,
8659565,,531,Školská,secondary,False,False,19.245,"LINESTRING (20.0247841 48.3800136, 20.0245899 48.380129)",,,
22896883,,,Mlynská,residential,False,True,141.724,"LINESTRING (20.0247841 48.3800136, 20.0247138 48.3799313, 20.0242987 48.3794454, 20.023837 48.3789051)",,,
22898730,1,531,Malohontská,secondary,True,False,12.652999999999999,"LINESTRING (20.019546 48.3813638, 20.0194616 48.3813541, 20.0193888 48.3813241)",roundabout,,
92109882,,,B. Bartóka,residential,True,False,22.748,"LINESTRING (20.019546 48.3813638, 20.0193945 48.3814746, 20.0193374 48.3815143)",,,
22898729,1,531,B. Bartóka,secondary,True,False,19.367,"LINESTRING (20.0199702 48.3810678, 20.0198578 48.3810961, 20.0197466 48.3811548)",,,
"[530775484, 534486044, 530775477, 8659566]",3,531,B. Bartóka,secondary,False,"[False, True]",196.355,"LINESTRING (20.0199702 48.3810678, 20.0202631 48.3810595, 20.0205268 48.3810547, 20.0210751 48.3810525, 20.0216192 48.3810454, 20.0219719 48.381035, 20.022403 48.3810273, 20.0226256 48.3810057)",,,
22990310,,,Sídlisko Rimava,living_street,False,False,31.527,"LINESTRING (20.0136975 48.3817909, 20.0137801 48.3817501, 20.0140405 48.3816221)",,,
32542368,,,Jánošíkova,residential,False,False,76.868,"LINESTRING (20.0136975 48.3817909, 20.0138523 48.3818895, 20.0139875 48.3819762, 20.0141283 48.3820866, 20.0142419 48.3821974, 20.0143595 48.3823199)",,,
32542368,,,Jánošíkova,residential,False,True,12.285,"LINESTRING (20.0136975 48.3817909, 20.0136435 48.3817573, 20.0135762 48.3817153)",,,
"[32542367, 32542368, 22952495]",,,Jánošíkova,residential,False,False,231.36499999999998,"LINESTRING (20.0113235 48.3802699, 20.0113724 48.380302, 20.0115106 48.380397, 20.0118359 48.3806181, 20.0118825 48.3806494, 20.0120058 48.3807262, 20.012225 48.3808578, 20.0133785 48.3815864, 20.0135762 48.3817153)",,yes,
31851470,,,P. Dobšinského,residential,False,False,258.356,"LINESTRING (20.0113235 48.3802699, 20.0114842 48.3802149, 20.0120531 48.3800199, 20.0124576 48.3798858, 20.0137219 48.3794617, 20.0143315 48.3792653, 20.0144482 48.3792255)",,,30
31851470,,,P. Dobšinského,residential,False,True,258.35600000000005,"LINESTRING (20.0144482 48.3792255, 20.0143315 48.3792653, 20.0137219 48.3794617, 20.0124576 48.3798858, 20.0120531 48.3800199, 20.0114842 48.3802149, 20.0113235 48.3802699)",,,30
22990308,,,Sídlisko Rimava,living_street,False,False,47.61,"LINESTRING (20.0145136 48.3809058, 20.0150509 48.3806692)",,,
22990313,,,Sídlisko Rimava,living_street,False,False,43.836,"LINESTRING (20.0145136 48.3809058, 20.0148727 48.3812197)",,,
22990308,,,Sídlisko Rimava,living_street,False,True,177.59,"LINESTRING (20.0145136 48.3809058, 20.014229 48.3806503, 20.0138864 48.3803362, 20.0127703 48.3808313)",,,
22990308,,,Sídlisko Rimava,living_street,False,False,62.724,"LINESTRING (20.0150509 48.3806692, 20.01575 48.3803489)",,,
22990308,,,Sídlisko Rimava,living_street,False,True,47.61,"LINESTRING (20.0150509 48.3806692, 20.0145136 48.3809058)",,,
22990309,,,,living_street,False,False,39.56,"LINESTRING (20.0150509 48.3806692, 20.0155674 48.3807635)",,,
22990308,,,Sídlisko Rimava,living_street,False,True,62.724,"LINESTRING (20.01575 48.3803489, 20.0150509 48.3806692)",,,
22990308,,,Sídlisko Rimava,living_street,False,False,134.81799999999998,"LINESTRING (20.01575 48.3803489, 20.016974 48.3797728, 20.0172039 48.3797841, 20.0172984 48.3797887)",,,
90633051,,,Sídlisko Rimava,living_street,False,True,48.410000000000004,"LINESTRING (20.01575 48.3803489, 20.0157301 48.3804832, 20.0157172 48.3805054, 20.0157073 48.3805224, 20.0155674 48.3807635)",,,
22990308,,,Sídlisko Rimava,living_street,False,True,34.197,"LINESTRING (20.0177613 48.379796, 20.0172984 48.3797887)",,,
90633054,,,Sídlisko Rimava,living_street,False,True,51.808,"LINESTRING (20.0177613 48.379796, 20.0174998 48.3799353, 20.0174146 48.3799379, 20.0173101 48.3798916, 20.0172984 48.3797887)",,,
22990309,,,,living_street,False,True,12.61,"LINESTRING (20.0157299 48.3807983, 20.0155674 48.3807635)",,,
22990310,,,Sídlisko Rimava,living_street,False,True,78.761,"LINESTRING (20.0157299 48.3807983, 20.0148727 48.3812197)",,,
22990309,,,,living_street,False,False,73.22,"LINESTRING (20.0157299 48.3807983, 20.0160925 48.3808554, 20.0162257 48.3808764, 20.0166892 48.3809639)",,,
22990309,,,,living_street,False,False,233.98600000000002,"LINESTRING (20.0166892 48.3809639, 20.0167255 48.3809685, 20.0169462 48.3809962, 20.0181309 48.3804555, 20.0179492 48.3802786, 20.0184786 48.3800789, 20.0188136 48.3803585)",,,
22990309,,,,living_street,False,True,73.22,"LINESTRING (20.0166892 48.3809639, 20.0162257 48.3808764, 20.0160925 48.3808554, 20.0157299 48.3807983)",,,
22990310,,,Sídlisko Rimava,living_street,False,False,76.023,"LINESTRING (20.0140405 48.3816221, 20.0148727 48.3812197)",,,
22990310,,,Sídlisko Rimava,living_street,False,True,31.527,"LINESTRING (20.0140405 48.3816221, 20.0137801 48.3817501, 20.0136975 48.3817909)",,,
22990311,,,,living_street,True,False,259.94700000000006,"LINESTRING (20.0140405 48.3816221, 20.0142293 48.3818051, 20.0144787 48.3820441, 20.0146234 48.3819677, 20.0155473 48.3815363, 20.0166083 48.3810266, 20.0166892 48.3809639)",,,
22990310,,,Sídlisko Rimava,living_street,False,False,78.761,"LINESTRING (20.0148727 48.3812197, 20.0157299 48.3807983)",,,
22990310,,,Sídlisko Rimava,living_street,False,True,76.023,"LINESTRING (20.0148727 48.3812197, 20.0140405 48.3816221)",,,
22990313,,,Sídlisko Rimava,living_street,False,True,43.836,"LINESTRING (20.0148727 48.3812197, 20.0145136 48.3809058)",,,
22743922,,2782,J. Fábryho,tertiary,False,False,50.848,"LINESTRING (20.0228238 48.3839128, 20.0224582 48.3841888, 20.0223714 48.3842575)",,,
22743922,,2782,J. Fábryho,tertiary,False,True,152.539,"LINESTRING (20.0228238 48.3839128, 20.0232771 48.3835641, 20.0240672 48.3829657, 20.0241803 48.3828783)",,,
31579808,,,Kuzmányho,residential,True,False,119.296,"LINESTRING (20.0228238 48.3839128, 20.0227567 48.3838747, 20.0216847 48.3832626, 20.0215987 48.3832135)",,,
31579807,,,Francisciho,residential,False,True,190.537,"LINESTRING (20.0215987 48.3832135, 20.0217196 48.3831097, 20.0220702 48.3828488, 20.0223533 48.382636, 20.0227372 48.3823508, 20.0228165 48.3822917, 20.0231542 48.3820412, 20.0232236 48.3820019, 20.0233358 48.3819512)",,,
31579809,,,Francisciho,residential,False,False,138.418,"LINESTRING (20.0215987 48.3832135, 20.0213331 48.3834524, 20.0212831 48.3834974, 20.0205326 48.3841608, 20.0205212 48.3841707, 20.0204657 48.384204)",,,
22892523,,,B. Bartóka,residential,False,False,134.257,"LINESTRING (20.018129 48.3824155, 20.0182947 48.3822828, 20.0183188 48.3822635, 20.0187548 48.381928, 20.0188258 48.3818774, 20.0190227 48.3817255, 20.0191374 48.3816485, 20.0193374 48.3815143)",,,
"[31852340, 22898775]",,,"['B. Bartóka', 'Hlavné námestie']",residential,True,False,56.388,"LINESTRING (20.018129 48.3824155, 20.0177628 48.3827244, 20.0177555 48.382765, 20.0177766 48.3828367)",,,
31852341,,,B. Bartóka,residential,False,False,141.858,"LINESTRING (20.018129 48.3824155, 20.0189124 48.3828511, 20.0192201 48.3830231, 20.0193316 48.3830896, 20.0196046 48.383232)",,,
31852341,,,B. Bartóka,residential,False,True,141.858,"LINESTRING (20.0196046 48.383232, 20.0193316 48.3830896, 20.0192201 48.3830231, 20.0189124 48.3828511, 20.018129 48.3824155)",,,
714770150,,,Jánošíkova,residential,True,False,17.872,"LINESTRING (20.0143595 48.3823199, 20.0145486 48.3824202)",,,
32542368,,,Jánošíkova,residential,False,True,76.868,"LINESTRING (20.0143595 48.3823199, 20.0142419 48.3821974, 20.0141283 48.3820866, 20.0139875 48.3819762, 20.0138523 48.3818895, 20.0136975 48.3817909)",,,
32542368,,,Jánošíkova,residential,False,False,12.285,"LINESTRING (20.0135762 48.3817153, 20.0136435 48.3817573, 20.0136975 48.3817909)",,,
"[32542368, 22952495, 32542367]",,,Jánošíkova,residential,False,True,231.365,"LINESTRING (20.0135762 48.3817153, 20.0133785 48.3815864, 20.012225 48.3808578, 20.0120058 48.3807262, 20.0118825 48.3806494, 20.0118359 48.3806181, 20.0115106 48.380397, 20.0113724 48.380302, 20.0113235 48.3802699)",,yes,
"[22898778, 22898775]",,,Hlavné námestie,residential,True,False,200.89800000000002,"LINESTRING (20.0177766 48.3828367, 20.0178484 48.3828516, 20.0179336 48.382887, 20.018707 48.383308, 20.0187275 48.3833706, 20.0186696 48.3834336, 20.018301 48.3837215, 20.0179544 48.3839946, 20.0177866 48.3840993)",,,
87725694,,,Hlavné námestie,residential,True,False,112.74199999999999,"LINESTRING (20.0177766 48.3828367, 20.0177292 48.3829112, 20.0175589 48.383049, 20.0172117 48.3832902, 20.0168594 48.3835446, 20.0167678 48.3835892)",,,
22898776,,,Hlavné námestie,residential,True,False,94.271,"LINESTRING (20.0177866 48.3840993, 20.0177202 48.3840685, 20.0176352 48.3840245, 20.0174922 48.3839532, 20.0173381 48.3838729, 20.017037 48.3837199, 20.0169484 48.3836729, 20.0168602 48.383627, 20.0167678 48.3835892)",,,
22898730,1,531,Malohontská,secondary,True,False,10.015,"LINESTRING (20.0196585 48.3810877, 20.0197103 48.3811168, 20.0197466 48.3811548)",roundabout,,
92110077,1,,B. Bartóka,secondary,True,False,23.237000000000002,"LINESTRING (20.0196585 48.3810877, 20.019852 48.3810654, 20.0199702 48.3810678)",,,
89943454,,,Cukrovarská,residential,True,False,32.179,"LINESTRING (20.0114153 48.3843492, 20.0115065 48.3844413, 20.0116517 48.3845923)",,,
89943456,,531,,secondary,True,False,11.7,"LINESTRING (20.0114153 48.3843492, 20.0113846 48.3843977, 20.0113316 48.3844368)",roundabout,,
22990309,,,,living_street,False,False,12.61,"LINESTRING (20.0155674 48.3807635, 20.0157299 48.3807983)",,,
22990309,,,,living_street,False,True,39.56,"LINESTRING (20.0155674 48.3807635, 20.0150509 48.3806692)",,,
90633051,,,Sídlisko Rimava,living_street,False,False,48.410000000000004,"LINESTRING (20.0155674 48.3807635, 20.0157073 48.3805224, 20.0157172 48.3805054, 20.0157301 48.3804832, 20.01575 48.3803489)",,,
22990308,,,Sídlisko Rimava,living_street,False,False,34.197,"LINESTRING (20.0172984 48.3797887, 20.0177613 48.379796)",,,
90633054,,,Sídlisko Rimava,living_street,False,False,51.808,"LINESTRING (20.0172984 48.3797887, 20.0173101 48.3798916, 20.0174146 48.3799379, 20.0174998 48.3799353, 20.0177613 48.379796)",,,
22990308,,,Sídlisko Rimava,living_street,False,True,134.81799999999998,"LINESTRING (20.0172984 48.3797887, 20.0172039 48.3797841, 20.016974 48.3797728, 20.01575 48.3803489)",,,
531054164,,,,living_street,False,True,46.968,"LINESTRING (20.0188136 48.3803585, 20.0183049 48.380612)",,,
22990309,,,,living_street,False,True,233.986,"LINESTRING (20.0188136 48.3803585, 20.0184786 48.3800789, 20.0179492 48.3802786, 20.0181309 48.3804555, 20.0169462 48.3809962, 20.0167255 48.3809685, 20.0166892 48.3809639)",,,
22892523,,,B. Bartóka,residential,False,True,134.257,"LINESTRING (20.0193374 48.3815143, 20.0191374 48.3816485, 20.0190227 48.3817255, 20.0188258 48.3818774, 20.0187548 48.381928, 20.0183188 48.3822635, 20.0182947 48.3822828, 20.018129 48.3824155)",,,
