osmid,oneway,name,highway,maxspeed,reversed,length,geometry,width,lanes
4418678,True,Klemensova,residential,30,False,61.84599999999999,"LINESTRING (17.1184492 48.1440209, 17.1184132 48.1440707, 17.1181225 48.1444918, 17.1180977 48.1445252)",,
4639476,True,Prešernova,residential,30,False,75.353,"LINESTRING (17.1151631 48.140047, 17.1151648 48.140077, 17.1151758 48.1406579, 17.1151763 48.1406853, 17.115177 48.1407246)",,
137574840,False,Fajnorovo nábrežie,residential,30,True,79.54,"LINESTRING (17.1151631 48.140047, 17.1151053 48.140047, 17.1140914 48.1400617)",,1
"[4639475, 1050858374]",False,"['Fajnorovo nábrežie', 'Gondova']",residential,30,False,173.77,"LINESTRING (17.1151631 48.140047, 17.1164444 48.1400315, 17.1164847 48.1400475, 17.1165013 48.1400715, 17.1163825 48.1407165)",,1
"[258750664, 1044585525, 38692166]",True,"['Šafárikovo námestie', 'Štúrova']",residential,30,False,120.70000000000002,"LINESTRING (17.1143022 48.1425734, 17.1149823 48.1421167, 17.1152087 48.1419652, 17.1153596 48.1418664, 17.1154071 48.1418206, 17.1154389 48.1417981)",,1
270726703,True,Vajanského nábrežie,secondary,50,False,8.091,"LINESTRING (17.1142057 48.1406605, 17.1140999 48.1406429)",,2
"[341423987, 341423988, 5131470]",True,Múzejná,residential,30,False,78.622,"LINESTRING (17.1142057 48.1406605, 17.1142 48.140694, 17.1140972 48.1412947, 17.1140855 48.141363)",3,
"[262911120, 4642531]",True,Tallerova,residential,30,False,142.72099999999998,"LINESTRING (17.113627 48.1413986, 17.1136574 48.1414595, 17.1141834 48.1425241, 17.1141943 48.1425411, 17.11421 48.1425495, 17.11423 48.1425582, 17.1143022 48.1425734)",,
"[341426555, 341426557]",True,Tobrucká,residential,30,False,35.24,"LINESTRING (17.113627 48.1413986, 17.1137361 48.1413822, 17.1139927 48.1413402, 17.1140855 48.141363)",3.7,1
198187949,True,Jesenského,residential,30,False,51.32,"LINESTRING (17.1123938 48.1430279, 17.1129666 48.1432866)",,2
37143280,False,Palackého,residential,30,True,97.813,"LINESTRING (17.1101088 48.1414484, 17.1110464 48.1415855, 17.1111529 48.1416085, 17.1112207 48.1416267, 17.1112713 48.1416498, 17.1113545 48.1416999)",,
4642670,False,Paulínyho,residential,30,True,39.955999999999996,"LINESTRING (17.1064907 48.1406107, 17.106614 48.1406502, 17.1070099 48.1406956)",,
"[340753993, 256253550]",False,Rigeleho,residential,30,True,82.973,"LINESTRING (17.1064907 48.1406107, 17.1065232 48.1404433, 17.1065379 48.1402623, 17.1065484 48.1400968, 17.1065583 48.1399407, 17.1065621 48.1398665)",,"['2', '3']"
"[767709745, 23971962, 386183389]",False,"['Hviezdoslavovo námestie', 'Rigeleho']",residential,30,False,106.51400000000001,"LINESTRING (17.1064907 48.1406107, 17.1063882 48.1407498, 17.1063106 48.1408528, 17.1063731 48.1408734, 17.1072342 48.1411577)",,2
4642670,False,Paulínyho,residential,30,False,41.664,"LINESTRING (17.1075387 48.1408216, 17.1070099 48.1406956)",,
4642672,False,Riečna,residential,30,False,43.769999999999996,"LINESTRING (17.1075387 48.1408216, 17.1075436 48.1407158, 17.1075626 48.1404283)",,
203669340,False,Paulínyho,residential,30,True,76.04800000000002,"LINESTRING (17.1075387 48.1408216, 17.1075889 48.1408653, 17.1076086 48.1408783, 17.1080793 48.1411577, 17.1081867 48.1412209, 17.1082576 48.1412626, 17.1082892 48.1412858)",,
4642671,True,Lodná,residential,30,False,67.107,"LINESTRING (17.1075626 48.1404283, 17.1074357 48.1404213, 17.1071086 48.1404034, 17.1070099 48.1406956)",,
4642672,False,Riečna,residential,30,True,43.769999999999996,"LINESTRING (17.1075626 48.1404283, 17.1075436 48.1407158, 17.1075387 48.1408216)",,
4642670,False,Paulínyho,residential,30,True,41.664,"LINESTRING (17.1070099 48.1406956, 17.1075387 48.1408216)",,
4642670,False,Paulínyho,residential,30,False,39.955999999999996,"LINESTRING (17.1070099 48.1406956, 17.106614 48.1406502, 17.1064907 48.1406107)",,
4642669,False,Námestie Ľudovíta Štúra,residential,30,False,28.786,"LINESTRING (17.1095886 48.139964, 17.109588 48.1399845, 17.1095883 48.1400098, 17.1095881 48.1400393, 17.1096366 48.14022)",,
"[1206945312, 257086561, 30979322]",True,Rázusovo nábrežie,secondary,50,False,224.846,"LINESTRING (17.1095886 48.139964, 17.1095359 48.1399615, 17.1094339 48.1399567, 17.1091749 48.139945, 17.1088053 48.1399314, 17.1076067 48.139892, 17.106848 48.1398735, 17.1065621 48.1398665)",,2
204004505,True,Štúrova,unclassified,30,False,10.558,"LINESTRING (17.1131114 48.1433589, 17.1131515 48.1433299, 17.1132121 48.1432919)",,
340753992,True,Jesenského,residential,30,False,18.564999999999998,"LINESTRING (17.1131114 48.1433589, 17.1131396 48.1433883, 17.1131596 48.1434296, 17.1131622 48.1434703, 17.1131528 48.1435178)",,1
4418680,False,Bezručova,residential,30,True,73.85700000000001,"LINESTRING (17.1174616 48.1424405, 17.1174117 48.1425731, 17.1173705 48.1426875, 17.1173334 48.1427905, 17.117247 48.1430302, 17.1172264 48.1430859)",,
269914152,True,Dobrovičova,residential,30,False,92.254,"LINESTRING (17.1174616 48.1424405, 17.1174028 48.1424213, 17.1163446 48.1420761)",3.6,1
269914153,False,Dobrovičova,residential,30,True,73.792,"LINESTRING (17.1174616 48.1424405, 17.1175228 48.1424627, 17.118284 48.1427267, 17.1183442 48.1427463)",,
75314681,True,Bezručova,residential,30,False,108.297,"LINESTRING (17.1178035 48.1414937, 17.1177833 48.1415547, 17.1174743 48.1424008, 17.1174616 48.1424405)",,
137576630,True,Dostojevského rad,secondary,50,False,55.456,"LINESTRING (17.1178035 48.1414937, 17.1173201 48.1413444, 17.1171254 48.141284)",,3
"[329698256, 341414178, 341414180, 17055838]",True,Dobrovičova,residential,30,False,111.687,"LINESTRING (17.1140855 48.141363, 17.1144611 48.1414942, 17.1148041 48.1416096, 17.1153561 48.1417868, 17.1153811 48.1417914, 17.1154068 48.1417943, 17.1154389 48.1417981)",,
"[341415033, 55351126, 329575079]",True,Tobrucká,residential,30,False,148.594,"LINESTRING (17.1140855 48.141363, 17.1143997 48.1413936, 17.114483 48.1413925, 17.1159555 48.1413738, 17.1160014 48.141373, 17.1160837 48.1413654)",,
137576632,True,Pribinova,residential,30,False,11.37,"LINESTRING (17.1178638 48.1413997, 17.1178035 48.1414937)",,2
53182428,True,Dostojevského rad,secondary,50,False,28.407,"LINESTRING (17.1178638 48.1413997, 17.1179817 48.1414369, 17.1182089 48.1415103)",,2
17037656,True,Lomonosovova,residential,30,False,130.405,"LINESTRING (17.1175789 48.1438019, 17.1176061 48.1437628, 17.1179928 48.1432349, 17.1183114 48.1428, 17.1183442 48.1427463)",,
133611379,True,Gajova,residential,30,False,69.014,"LINESTRING (17.1175789 48.1438019, 17.1183734 48.144003, 17.1184492 48.1440209)",5.7,
85171116,True,Lomonosovova,residential,30,False,103.72200000000001,"LINESTRING (17.1183442 48.1427463, 17.1183777 48.142694, 17.1189189 48.141959, 17.1189564 48.1419078)",3.9,
269914153,False,Dobrovičova,residential,30,False,73.792,"LINESTRING (17.1183442 48.1427463, 17.118284 48.1427267, 17.1175228 48.1424627, 17.1174616 48.1424405)",,
340648035,True,Dostojevského rad,secondary,50,False,97.173,"LINESTRING (17.1189564 48.1419078, 17.118372 48.1416954, 17.1179756 48.1415496, 17.117925 48.1415308, 17.1178035 48.1414937)",,3
17052776,True,Komenského námestie,residential,30,False,42.315,"LINESTRING (17.1110101 48.1429707, 17.1112984 48.142677, 17.1113112 48.1426622, 17.1113205 48.1426515)",,
37143209,False,Gorkého,residential,20,False,108.17500000000001,"LINESTRING (17.1110101 48.1429707, 17.1107947 48.142885, 17.1106073 48.1428131, 17.1102888 48.1426985, 17.1101139 48.1426284, 17.1097508 48.1424809)",,
4639483,True,Gorkého,residential,30,False,167.753,"LINESTRING (17.1129076 48.1437896, 17.1128213 48.1437637, 17.1110669 48.1429952, 17.1110101 48.1429707)",,
379890753,True,Štúrova,unclassified,30,False,40.825,"LINESTRING (17.1129076 48.1437896, 17.1130281 48.143457, 17.1130403 48.1434334)",,1
142497855,True,Jesenského,residential,30,False,89.767,"LINESTRING (17.1113785 48.1425889, 17.1114306 48.1426115, 17.1119672 48.1428435, 17.1123938 48.1430279)",,
"[426655531, 256253548]",False,Jesenského,residential,30,True,85.41499999999999,"LINESTRING (17.1113785 48.1425889, 17.1112762 48.142545, 17.1111593 48.1424946, 17.1109707 48.1424137, 17.1108779 48.1423738, 17.1107734 48.1423302, 17.1104051 48.1421789)",,
137574842,True,Kúpeľná,residential,30,False,86.916,"LINESTRING (17.1120849 48.1403092, 17.1120661 48.140363, 17.1118625 48.1409642, 17.111846 48.1410737)",,
137574845,True,Vajanského nábrežie,secondary,50,False,134.389,"LINESTRING (17.1120849 48.1403092, 17.1103856 48.1400311, 17.1103251 48.1400238)",,2
4642533,True,Palackého,residential,30,False,23.485999999999997,"LINESTRING (17.1113545 48.1416999, 17.111433 48.1417572, 17.1114563 48.1417742, 17.1115763 48.1418504)",,
37143280,False,Palackého,residential,30,False,97.81299999999999,"LINESTRING (17.1113545 48.1416999, 17.1112713 48.1416498, 17.1112207 48.1416267, 17.1111529 48.1416085, 17.1110464 48.1415855, 17.1101088 48.1414484)",,
43286594,True,Múzejná,residential,30,False,55.208000000000006,"LINESTRING (17.1140914 48.1400617, 17.1140916 48.1400995, 17.114119 48.1404839, 17.114121 48.1405151, 17.1141237 48.1405577)",,
137574840,False,Fajnorovo nábrežie,residential,30,False,79.54,"LINESTRING (17.1140914 48.1400617, 17.1151053 48.140047, 17.1151631 48.140047)",,1
43286594,True,Múzejná,residential,30,False,9.641,"LINESTRING (17.1141237 48.1405577, 17.1141149 48.1405956, 17.1140999 48.1406429)",,
1206945311,True,Vajanského nábrežie,secondary,50,False,80.32900000000001,"LINESTRING (17.1141237 48.1405577, 17.1144462 48.1406088, 17.115177 48.1407246)",,2
192309588,True,Štúrova,unclassified,30,False,75.61,"LINESTRING (17.1131528 48.1435178, 17.1131386 48.143553, 17.11303 48.1438993, 17.1130107 48.1440455, 17.1130039 48.1440732, 17.1129763 48.1441866)",,1
1044585520,False,,residential,30,False,2.485,"LINESTRING (17.1134897 48.1432275, 17.1134685 48.1432102)",,2
27641146,True,Štúrova,unclassified,30,False,41.147,"LINESTRING (17.1134897 48.1432275, 17.1133183 48.1433514, 17.1132398 48.1434102, 17.1131902 48.1434608, 17.1131528 48.1435178)",,1
1008742867,True,Námestie SNP,residential,30,False,16.526,"LINESTRING (17.1129763 48.1441866, 17.1129219 48.144168, 17.112885 48.1441509, 17.1128491 48.1441213, 17.1128091 48.1440918)",,
256295705,True,Medená,residential,30,False,139.697,"LINESTRING (17.1101389 48.1405439, 17.1109572 48.1407979, 17.1117625 48.1410477, 17.111846 48.1410737)",,
4418678,True,Klemensova,residential,30,False,89.039,"LINESTRING (17.1189765 48.1433016, 17.1184949 48.1439585, 17.1184492 48.1440209)",,
"[1144977400, 4639474, 682762675]",True,Fajnorovo nábrežie,residential,30,False,158.63000000000002,"LINESTRING (17.1120581 48.1402153, 17.1120746 48.1401677, 17.1120844 48.1401532, 17.112094 48.140144, 17.1121025 48.1401375, 17.1121129 48.1401298, 17.1121198 48.1401252, 17.1121259 48.1401218, 17.1121368 48.1401162, 17.1121533 48.140109, 17.1121633 48.1401051, 17.112178 48.1401, 17.1121854 48.1400981, 17.1121934 48.1400962, 17.1122042 48.1400941, 17.1122161 48.1400923, 17.1122286 48.1400908, 17.1122466 48.1400891, 17.1122638 48.1400877, 17.1123043 48.1400856, 17.1127734 48.1400791, 17.1140334 48.1400617, 17.1140914 48.1400617)",,1
1206945311,True,Vajanského nábrežie,secondary,50,False,157.938,"LINESTRING (17.1120581 48.1402153, 17.1122316 48.1402418, 17.1134393 48.1404374, 17.1141237 48.1405577)",,2
"[137574847, 978476387, 1206945311]",True,"['Vajanského nábrežie', 'Dostojevského rad']",secondary,50,False,171.80599999999998,"LINESTRING (17.115177 48.1407246, 17.1153486 48.140753, 17.1161507 48.1408857, 17.11626 48.1409045, 17.1163559 48.1409246, 17.1164692 48.1409551, 17.1166028 48.1409953, 17.1166539 48.1410116, 17.1167088 48.1410286, 17.1167542 48.1410429, 17.11682 48.1410645, 17.1168704 48.1410817, 17.11735 48.1412366)",,2
184971331,True,,unclassified,30,False,37.367,"LINESTRING (17.1181673 48.1412075, 17.118119 48.1412561, 17.1181049 48.1412804, 17.118096 48.1413182, 17.1180955 48.1413699, 17.1181116 48.1414092, 17.1181284 48.1414374, 17.1181559 48.1414651, 17.1182089 48.1415103)",,1
412860885,True,Pribinova,residential,30,False,31.68,"LINESTRING (17.1181673 48.1412075, 17.1180667 48.1412422, 17.1180153 48.1412686, 17.1179745 48.1412977, 17.1179204 48.1413407, 17.1178638 48.1413997)",,2
"[4639475, 1050858374]",False,"['Fajnorovo nábrežie', 'Gondova']",residential,30,True,173.76999999999998,"LINESTRING (17.1163825 48.1407165, 17.1165013 48.1400715, 17.1164847 48.1400475, 17.1164444 48.1400315, 17.1151631 48.140047)",,1
55351149,False,Medená,residential,30,False,77.798,"LINESTRING (17.111846 48.1410737, 17.1123167 48.1413432, 17.1124285 48.1414325, 17.1125112 48.1415099, 17.1125745 48.1415711)",,
502026918,True,Kúpeľná,residential,30,False,78.81500000000001,"LINESTRING (17.111846 48.1410737, 17.1118058 48.1411602, 17.1114162 48.1416366, 17.1113545 48.1416999)",,
173009547,True,Alžbetínska,residential,30,False,71.26899999999999,"LINESTRING (17.1163446 48.1420761, 17.1163062 48.1421407, 17.1160256 48.142622, 17.1159804 48.142668)",3.2,1
173009714,False,Šafárikovo námestie,residential,30,False,14.536000000000001,"LINESTRING (17.1163446 48.1420761, 17.1162349 48.1420363, 17.1161705 48.1420163)",,2
"[767709745, 23971962, 386183389]",False,"['Hviezdoslavovo námestie', 'Rigeleho']",residential,30,True,106.51400000000001,"LINESTRING (17.1072342 48.1411577, 17.1063731 48.1408734, 17.1063106 48.1408528, 17.1063882 48.1407498, 17.1064907 48.1406107)",,2
340753991,True,Jesenského,residential,30,False,18.718,"LINESTRING (17.1129666 48.1432866, 17.1130316 48.1432999, 17.1130841 48.1433065, 17.1131344 48.1433059, 17.1131704 48.1433006, 17.1132121 48.1432919)",,1
340753992,True,Jesenského,residential,30,False,13.439,"LINESTRING (17.1129666 48.1432866, 17.1130544 48.1433264, 17.1131114 48.1433589)",,1
"[257110952, 686274971, 198363271]",True,Vajanského nábrežie,secondary,50,False,198.696,"LINESTRING (17.1094436 48.139852, 17.1095003 48.1398538, 17.1097503 48.139862, 17.1100086 48.1398784, 17.1104485 48.1399384, 17.1105968 48.1399621, 17.1120581 48.1402153)",,"['1', '2']"
198363273,True,Rázusovo nábrežie,residential,50,False,17.307,"LINESTRING (17.1094436 48.139852, 17.1095093 48.1398761, 17.1095509 48.1399003, 17.1095724 48.139928, 17.1095886 48.139964)",,
203669340,False,Paulínyho,residential,30,False,76.048,"LINESTRING (17.1082892 48.1412858, 17.1082576 48.1412626, 17.1081867 48.1412209, 17.1080793 48.1411577, 17.1076086 48.1408783, 17.1075889 48.1408653, 17.1075387 48.1408216)",,
"[1206945310, 270726703]",True,Vajanského nábrežie,secondary,50,False,144.078,"LINESTRING (17.1160912 48.1409696, 17.1159389 48.1409406, 17.115686 48.1408965, 17.1142057 48.1406605)",,2
204004505,True,Štúrova,unclassified,30,False,9.878,"LINESTRING (17.1130403 48.1434334, 17.1130524 48.1434159, 17.1130616 48.1434029, 17.1130775 48.143387, 17.1131114 48.1433589)",,
679345262,True,Jesenského,residential,,False,154.623,"LINESTRING (17.1130403 48.1434334, 17.1130034 48.143405, 17.1129684 48.143382, 17.1119044 48.1429037, 17.1113705 48.1426739, 17.1113205 48.1426515)",,
"[198363272, 197494107]",True,Rázusovo nábrežie,secondary,50,False,186.793,"LINESTRING (17.1069306 48.1397542, 17.1078501 48.1397936, 17.1085384 48.1398236, 17.1094436 48.139852)",,2
340747317,True,Vajanského nábrežie,secondary,50,False,28.750999999999998,"LINESTRING (17.1099747 48.1399855, 17.1097344 48.1399707, 17.1095886 48.139964)",,2
"[228408088, 911041074, 911041075]",True,Námestie Ľudovíta Štúra,residential,30,False,39.553000000000004,"LINESTRING (17.1099747 48.1399855, 17.1098629 48.1400053, 17.1098033 48.1400217, 17.1097505 48.1400463, 17.1097038 48.1400824, 17.109674 48.1401347, 17.1096521 48.1401837, 17.1096366 48.14022)",,
4642669,False,Námestie Ľudovíta Štúra,residential,30,True,28.786,"LINESTRING (17.1096366 48.14022, 17.1095881 48.1400393, 17.1095883 48.1400098, 17.109588 48.1399845, 17.1095886 48.139964)",,
4642533,True,Palackého,residential,30,False,84.10000000000001,"LINESTRING (17.1118977 48.1423518, 17.1119986 48.142548, 17.1121263 48.1427311, 17.1122222 48.1428569, 17.1123938 48.1430279)",,
4639477,True,Rigeleho,residential,30,False,26.676,"LINESTRING (17.1062955 48.1397161, 17.1064709 48.1397836, 17.1065154 48.1398113, 17.1065509 48.1398434, 17.1065621 48.1398665)",,1
"[197494107, 340749045]",True,Rázusovo nábrežie,secondary,50,False,47.367999999999995,"LINESTRING (17.1062955 48.1397161, 17.1066033 48.1397246, 17.1068461 48.139747, 17.1069306 48.1397542)",,2
"[700438763, 7948119]",True,Šafárikovo námestie,residential,30,False,52.498000000000005,"LINESTRING (17.1160837 48.1413654, 17.1161995 48.1412873, 17.1162389 48.1412348, 17.1162536 48.1411874, 17.1162537 48.1411395, 17.1162339 48.1410842, 17.1161999 48.1410421, 17.1160912 48.1409696)",,1
173009548,False,Gajova,residential,30,True,89.68900000000001,"LINESTRING (17.1147502 48.1429532, 17.1148275 48.142982, 17.1150483 48.143073, 17.1152916 48.1431715, 17.1156525 48.1433206, 17.1156856 48.1433341, 17.1157397 48.1433547, 17.1157856 48.1433689)",,
173009714,False,Šafárikovo námestie,residential,30,True,14.536000000000001,"LINESTRING (17.1161705 48.1420163, 17.1162349 48.1420363, 17.1163446 48.1420761)",,2
37143281,True,Medená,residential,30,False,190.428,"LINESTRING (17.1134121 48.1431642, 17.1133629 48.1431173, 17.1132764 48.1430323, 17.1130471 48.1427845, 17.1128464 48.1424968, 17.1128322 48.1424765, 17.1127694 48.142256, 17.1125971 48.1416506, 17.1125745 48.1415711)",4.2,
"[258750664, 379890754]",True,Štúrova,residential,30,False,93.155,"LINESTRING (17.1134121 48.1431642, 17.1135078 48.1431027, 17.1135797 48.1430561, 17.1143022 48.1425734)",,
"[426655533, 35839804, 244491373, 4643166]",True,"['Vajanského nábrežie', 'Dostojevského rad']",secondary,50,False,84.386,"LINESTRING (17.1171254 48.141284, 17.1167636 48.1411713, 17.1167156 48.1411546, 17.1166285 48.1411247, 17.1165839 48.1411101, 17.1165307 48.1410934, 17.1164835 48.1410766, 17.1164002 48.1410514, 17.116307 48.1410247, 17.1160912 48.1409696)",,"['2', '3']"
"[384579873, 244491381]",True,Šafárikovo námestie,residential,30,False,116.47800000000001,"LINESTRING (17.1171254 48.141284, 17.1168594 48.1412975, 17.1168232 48.1413035, 17.116769 48.1413223, 17.1167144 48.1413526, 17.1162032 48.1419753, 17.1161705 48.1420163)",,1
204004505,True,Štúrova,unclassified,30,False,20.539,"LINESTRING (17.1132121 48.1432919, 17.1134121 48.1431642)",,
270726697,True,Dostojevského rad,secondary,50,False,42.217999999999996,"LINESTRING (17.11735 48.1412366, 17.1177047 48.1413487, 17.1178638 48.1413997)",,2
38692166,True,Šafárikovo námestie,residential,30,False,67.854,"LINESTRING (17.1154389 48.1417981, 17.1154801 48.1417691, 17.1160837 48.1413654)",,1
1044585520,False,,residential,30,True,2.485,"LINESTRING (17.1134685 48.1432102, 17.1134897 48.1432275)",,2
4418679,True,,residential,30,False,6.609,"LINESTRING (17.1134685 48.1432102, 17.1134411 48.1431878, 17.1134121 48.1431642)",,2
"[17088328, 341426556, 341426557]",True,Tobrucká,residential,30,False,80.491,"LINESTRING (17.1125745 48.1415711, 17.1126499 48.1415504, 17.113008 48.141496, 17.1133413 48.1414449, 17.113627 48.1413986)","['3.7', '8']",1
55351149,False,Medená,residential,30,True,77.798,"LINESTRING (17.1125745 48.1415711, 17.1125112 48.1415099, 17.1124285 48.1414325, 17.1123167 48.1413432, 17.111846 48.1410737)",,
"[686274972, 270726703]",True,Vajanského nábrežie,secondary,50,False,154.052,"LINESTRING (17.1140999 48.1406429, 17.1127631 48.1404207, 17.112197 48.1403266, 17.1120849 48.1403092)",,2
37143209,False,Gorkého,residential,20,True,108.17500000000001,"LINESTRING (17.1097508 48.1424809, 17.1101139 48.1426284, 17.1102888 48.1426985, 17.1106073 48.1428131, 17.1107947 48.142885, 17.1110101 48.1429707)",,
4642533,True,Palackého,residential,30,False,63.532,"LINESTRING (17.1115763 48.1418504, 17.1118024 48.1419979, 17.1118179 48.1420212, 17.1118977 48.1423518)",,
641607142,True,Palackého,residential,30,False,60.649,"LINESTRING (17.1115763 48.1418504, 17.1117469 48.1421222, 17.1118411 48.1422724, 17.1118977 48.1423518)",,
"[340747316, 137574845]",True,Vajanského nábrežie,secondary,50,False,26.349,"LINESTRING (17.1103251 48.1400238, 17.1102094 48.1400097, 17.1100377 48.1399918, 17.1099747 48.1399855)",,"['2', '3']"
686267521,True,Námestie Ľudovíta Štúra,residential,,False,10.657,"LINESTRING (17.1102259 48.1400926, 17.1102962 48.1400495, 17.1103251 48.1400238)",,
"[914491041, 846586541]",True,Komenského námestie,residential,30,False,8.186,"LINESTRING (17.1113205 48.1426515, 17.1113345 48.1426353, 17.1113602 48.142607, 17.1113785 48.1425889)",,
204004504,True,Námestie SNP,unclassified,30,False,34.389,"LINESTRING (17.1128091 48.1440918, 17.1128205 48.1440578, 17.1128299 48.1440299, 17.1129076 48.1437896)",,1
"[426655531, 256253548]",False,Jesenského,residential,30,False,85.415,"LINESTRING (17.1104051 48.1421789, 17.1107734 48.1423302, 17.1108779 48.1423738, 17.1109707 48.1424137, 17.1111593 48.1424946, 17.1112762 48.142545, 17.1113785 48.1425889)",,
