osmid,ref,highway,oneway,reversed,length,name,geometry,maxspeed,bridge,lanes,junction
87505249,,residential,False,False,94.09,Hurbanova,"LINESTRING (17.6914051 48.77742, 17.6922856 48.7768041)",50,,,
87505249,,residential,False,True,43.712,Hurbanova,"LINESTRING (17.6914051 48.77742, 17.6910115 48.7777154)",50,,,
"[87555641, 87543170]",,residential,False,"[False, True]",355.995,Hurbanova,"LINESTRING (17.6914051 48.77742, 17.6914649 48.7774616, 17.6917135 48.7776097, 17.6919868 48.7777907, 17.6921248 48.7779174, 17.6923596 48.7781035, 17.6926167 48.7782681, 17.6935536 48.777591, 17.6938078 48.7774053, 17.6942403 48.7771137, 17.6944812 48.7769475, 17.6946527 48.7768346, 17.6946714 48.7768173, 17.6947245 48.7767832)",,,,
"[85803361, 55995812]",,residential,False,"[False, True]",435.28200000000004,Námestie Slobody,"LINESTRING (17.6950862 48.7771348, 17.6946985 48.7774029, 17.6937487 48.7780971, 17.6936218 48.7781875, 17.6934155 48.778329, 17.6931007 48.7785376, 17.6930383 48.7785827, 17.692707 48.7788173, 17.6926777 48.7788443, 17.6919572 48.778383, 17.6916444 48.7780884, 17.6915236 48.7780202, 17.6913057 48.7778995, 17.691217 48.7778434, 17.6911386 48.7777932, 17.6910115 48.7777154)",,,,
85811394,,residential,False,False,17.037,,"LINESTRING (17.6880009 48.7806483, 17.6877699 48.7806308)",,,,
"[85811393, 85811394]",,residential,False,True,279.841,Mierová,"LINESTRING (17.6880009 48.7806483, 17.688436 48.7806494, 17.6885496 48.780645, 17.6888442 48.780626, 17.6894495 48.7805725, 17.6896664 48.7805513, 17.6897662 48.7805263, 17.6899158 48.780473, 17.6901045 48.7804059, 17.6903968 48.7802832, 17.6906835 48.7801836, 17.6907413 48.7801599, 17.6910338 48.779968, 17.6906922 48.779726)",,,,
87565880,,residential,False,True,127.983,Hurbanova,"LINESTRING (17.6880009 48.7806483, 17.6882075 48.780607, 17.6891926 48.7798349)",,,,
87567752,,residential,False,True,130.346,Hurbanova,"LINESTRING (17.6880009 48.7806483, 17.6877147 48.7803481, 17.6880263 48.7800176, 17.6878985 48.7797048, 17.6878621 48.7796029)",,,,
"[85811393, 85811394]",,residential,False,False,279.841,Mierová,"LINESTRING (17.6906922 48.779726, 17.6910338 48.779968, 17.6907413 48.7801599, 17.6906835 48.7801836, 17.6903968 48.7802832, 17.6901045 48.7804059, 17.6899158 48.780473, 17.6897662 48.7805263, 17.6896664 48.7805513, 17.6894495 48.7805725, 17.6888442 48.780626, 17.6885496 48.780645, 17.688436 48.7806494, 17.6880009 48.7806483)",,,,
85811393,,residential,False,True,46.67,Mierová,"LINESTRING (17.6906922 48.779726, 17.6903381 48.7795006, 17.6902439 48.7794283)",,,,
87565880,,residential,False,False,110.545,Hurbanova,"LINESTRING (17.6906922 48.779726, 17.6906159 48.7797307, 17.6891926 48.7798349)",,,,
53169765,,residential,False,False,80.93799999999999,Hurbanova,"LINESTRING (17.6884786 48.7792365, 17.6885821 48.7791657, 17.6886761 48.7791056, 17.6892819 48.7787371)",,,,
53169765,,residential,False,True,60.838,Hurbanova,"LINESTRING (17.6884786 48.7792365, 17.6880647 48.7794774, 17.6878798 48.779592, 17.6878621 48.7796029)",,,,
87565882,,residential,False,False,85.71700000000001,Hurbanova,"LINESTRING (17.6884786 48.7792365, 17.6885416 48.7792826, 17.6887688 48.779457, 17.6888303 48.7795031, 17.6891632 48.7797489, 17.6891926 48.7798349)",,,,
87565880,,residential,False,False,127.983,Hurbanova,"LINESTRING (17.6891926 48.7798349, 17.6882075 48.780607, 17.6880009 48.7806483)",,,,
87565880,,residential,False,True,110.545,Hurbanova,"LINESTRING (17.6891926 48.7798349, 17.6906159 48.7797307, 17.6906922 48.779726)",,,,
87565882,,residential,False,True,85.717,Hurbanova,"LINESTRING (17.6891926 48.7798349, 17.6891632 48.7797489, 17.6888303 48.7795031, 17.6887688 48.779457, 17.6885416 48.7792826, 17.6884786 48.7792365)",,,,
53169765,,residential,False,False,60.837999999999994,Hurbanova,"LINESTRING (17.6878621 48.7796029, 17.6878798 48.779592, 17.6880647 48.7794774, 17.6884786 48.7792365)",,,,
87567752,,residential,False,False,130.346,Hurbanova,"LINESTRING (17.6878621 48.7796029, 17.6878985 48.7797048, 17.6880263 48.7800176, 17.6877147 48.7803481, 17.6880009 48.7806483)",,,,
87575169,,residential,True,False,22.405,SNP,"LINESTRING (17.6899098 48.7817644, 17.6896803 48.7817363, 17.6896093 48.7817271)",,,,
88756599,,unclassified,False,True,63.731,SNP,"LINESTRING (17.6899098 48.7817644, 17.6901792 48.7817737, 17.6903063 48.7817783, 17.6904688 48.7816992, 17.6905959 48.7816341, 17.6907019 48.7816154)",,,,
132240631,1242,tertiary,False,False,90.217,Komenského,"LINESTRING (17.6896093 48.7817271, 17.6896375 48.7816786, 17.6897199 48.7815062, 17.6897483 48.7814286, 17.6898732 48.7809641, 17.6898831 48.7809378)",,,,
132240631,1242,tertiary,False,True,53.035,Komenského,"LINESTRING (17.6896093 48.7817271, 17.6894801 48.78198, 17.6894195 48.7820819, 17.6893526 48.7821724)",,,,
"[42065489, 87505250, 87505247]",1211,tertiary,False,False,257.304,SNP,"LINESTRING (17.6919273 48.779646, 17.6920455 48.7795666, 17.6922041 48.7794632, 17.6924236 48.7793025, 17.6925069 48.7792484, 17.6927985 48.7790417, 17.6928968 48.7789682, 17.692993 48.7788998, 17.6931423 48.7788045, 17.6933208 48.7786846, 17.6938556 48.7783241, 17.6943477 48.7779703)",,,,
42065489,1211,tertiary,False,True,181.20499999999998,SNP,"LINESTRING (17.6919273 48.779646, 17.691766 48.7797504, 17.6909086 48.7802955, 17.690864 48.7803193, 17.6904801 48.7805167, 17.6900509 48.7806997)",,,,
87575169,,residential,True,False,64.481,SNP,"LINESTRING (17.6919273 48.779646, 17.6919527 48.7797077, 17.6920912 48.7799322, 17.6921332 48.7800362, 17.6922014 48.780196)",,,,
87510855,1211,tertiary,False,True,58.685,,"LINESTRING (17.6896906 48.7807345, 17.6888903 48.7807555)",,,,
89476832,,residential,False,False,26.645,,"LINESTRING (17.6896906 48.7807345, 17.6898831 48.7809378)",,,,
87510855,1211,tertiary,False,False,26.694000000000003,,"LINESTRING (17.6896906 48.7807345, 17.6898608 48.7807218, 17.6900509 48.7806997)",,,,
89476832,,residential,False,True,26.645,,"LINESTRING (17.6898831 48.7809378, 17.6896906 48.7807345)",,,,
132240631,1242,tertiary,False,False,29.191,Komenského,"LINESTRING (17.6898831 48.7809378, 17.6900509 48.7806997)",,,,
132240631,1242,tertiary,False,True,90.217,Komenského,"LINESTRING (17.6898831 48.7809378, 17.6898732 48.7809641, 17.6897483 48.7814286, 17.6897199 48.7815062, 17.6896375 48.7816786, 17.6896093 48.7817271)",,,,
87505257,,residential,False,False,46.436,Gen. M. R. Štefánika,"LINESTRING (17.6942632 48.7799799, 17.6940184 48.7801585, 17.6938379 48.7802895)",,,,
"[42980616, 87505257]",,residential,False,True,58.488,Gen. M. R. Štefánika,"LINESTRING (17.6942632 48.7799799, 17.6943766 48.7799041, 17.6948192 48.7796025)",,,,
87576225,,residential,False,False,77.69,,"LINESTRING (17.6942632 48.7799799, 17.6943157 48.7800038, 17.6950438 48.7804521)",,,,
87538360,,residential,False,False,127.87800000000001,Kozmonautov,"LINESTRING (17.6950438 48.7804521, 17.6953986 48.7801822, 17.6955136 48.780056, 17.6953377 48.779945, 17.6948483 48.7796362, 17.6948192 48.7796025)",,,,
87538360,,residential,False,True,539.4709999999999,Kozmonautov,"LINESTRING (17.6950438 48.7804521, 17.6943889 48.7809974, 17.6929132 48.7820169, 17.6922079 48.782557, 17.6915235 48.782941, 17.6908477 48.7832707, 17.6905733 48.7833605, 17.6896352 48.7834732, 17.6895493 48.7834869)",,,,
87576225,,residential,False,True,77.69,,"LINESTRING (17.6950438 48.7804521, 17.6943157 48.7800038, 17.6942632 48.7799799)",,,,
42980616,,residential,False,False,230.807,Gen. M. R. Štefánika,"LINESTRING (17.6968296 48.7780219, 17.6967248 48.7781628, 17.6965783 48.7783597, 17.6948192 48.7796025)",,,,
42980616,,residential,False,True,64.73400000000001,Gen. M. R. Štefánika,"LINESTRING (17.6968296 48.7780219, 17.6970374 48.7777495, 17.6970928 48.7776134, 17.6971365 48.7774801)",,,,
87540309,,residential,False,False,177.663,Lipová,"LINESTRING (17.6968296 48.7780219, 17.6967711 48.7780066, 17.6958148 48.777706, 17.6956799 48.7777592, 17.6956206 48.7778003, 17.6952397 48.7780647, 17.6951626 48.7781182, 17.6948915 48.7783063)",,,,
87505249,,residential,False,True,94.09,Hurbanova,"LINESTRING (17.6922856 48.7768041, 17.6914051 48.77742)",50,,,
87505249,,residential,False,False,136.071,Hurbanova,"LINESTRING (17.6922856 48.7768041, 17.6924039 48.7767228, 17.6928638 48.7764069, 17.6934761 48.7759803, 17.6935698 48.7759203)",50,,,
"[88756600, 88735442]",,residential,False,"[False, True]",130.703,Hurbanova,"LINESTRING (17.6922856 48.7768041, 17.6922663 48.7767448, 17.6917771 48.776522, 17.6910344 48.77617, 17.6909792 48.7761392, 17.6908953 48.7760925)",30,,,
42980618,1242,tertiary,False,True,34.787,Komenského,"LINESTRING (17.6894831 48.7827229, 17.6895564 48.783032)",,,,
132240632,1242,tertiary,False,False,22.881,Komenského,"LINESTRING (17.6894831 48.7827229, 17.6893473 48.7825376)",,,,
87957440,,residential,True,False,29.427,,"LINESTRING (17.6894831 48.7827229, 17.6896226 48.7827885, 17.6898475 48.782821)",,,,
87510855,1211,tertiary,False,True,25.555,,"LINESTRING (17.6877948 48.780828, 17.6874514 48.7808682)",,,,
87964232,,residential,False,True,22.003,,"LINESTRING (17.6877948 48.780828, 17.6877699 48.7806308)",,yes,,
87510855,1211,tertiary,False,False,80.674,,"LINESTRING (17.6877948 48.780828, 17.6884452 48.7807839, 17.6885601 48.7807752, 17.6888903 48.7807555)",,,,
85811394,,residential,False,True,17.037,,"LINESTRING (17.6877699 48.7806308, 17.6880009 48.7806483)",,,,
87964232,,residential,False,False,22.003,,"LINESTRING (17.6877699 48.7806308, 17.6877948 48.780828)",,yes,,
88298500,,unclassified,False,True,31.506,,"LINESTRING (17.6937742 48.7807575, 17.6934979 48.7805884, 17.6934591 48.7805647)",,,,
88298504,,unclassified,False,False,116.07900000000001,,"LINESTRING (17.6937742 48.7807575, 17.6932258 48.7811463, 17.6926896 48.7815184)",,,,
88298504,,unclassified,False,True,66.366,,"LINESTRING (17.6937742 48.7807575, 17.694059 48.7805627, 17.6940727 48.7804935, 17.6940043 48.7804218, 17.6938728 48.7803197, 17.6938379 48.7802895)",,,,
87505257,,residential,False,True,57.642,Gen. M. R. Štefánika,"LINESTRING (17.6907313 48.7824574, 17.6912767 48.7820838)",,,,
87505257,,residential,False,False,76.482,Gen. M. R. Štefánika,"LINESTRING (17.6907313 48.7824574, 17.6903362 48.7826443, 17.6900241 48.7827593, 17.6898475 48.782821)",,,,
88298504,,unclassified,False,True,89.49700000000001,,"LINESTRING (17.6907313 48.7824574, 17.6907719 48.782489, 17.6909291 48.7826112, 17.691043 48.7826562, 17.6911678 48.7825771, 17.6913259 48.782477, 17.691357 48.7824573, 17.6914739 48.782373, 17.6915913 48.7822885)",,,,
87505257,,residential,False,False,41.336,Gen. M. R. Štefánika,"LINESTRING (17.6938379 48.7802895, 17.6938175 48.7803004, 17.6934591 48.7805647)",,,,
87505257,,residential,False,True,46.436,Gen. M. R. Štefánika,"LINESTRING (17.6938379 48.7802895, 17.6940184 48.7801585, 17.6942632 48.7799799)",,,,
88298504,,unclassified,False,False,66.366,,"LINESTRING (17.6938379 48.7802895, 17.6938728 48.7803197, 17.6940043 48.7804218, 17.6940727 48.7804935, 17.694059 48.7805627, 17.6937742 48.7807575)",,,,
"[42980616, 87505257]",,residential,False,False,58.488,Gen. M. R. Štefánika,"LINESTRING (17.6948192 48.7796025, 17.6943766 48.7799041, 17.6942632 48.7799799)",,,,
42980616,,residential,False,True,230.807,Gen. M. R. Štefánika,"LINESTRING (17.6948192 48.7796025, 17.6965783 48.7783597, 17.6967248 48.7781628, 17.6968296 48.7780219)",,,,
87538360,,residential,False,True,127.878,Kozmonautov,"LINESTRING (17.6948192 48.7796025, 17.6948483 48.7796362, 17.6953377 48.779945, 17.6955136 48.780056, 17.6953986 48.7801822, 17.6950438 48.7804521)",,,,
87505257,,residential,False,False,116.679,Gen. M. R. Štefánika,"LINESTRING (17.6934591 48.7805647, 17.692908 48.7809419, 17.6923573 48.7813223)",,,,
87505257,,residential,False,True,41.336,Gen. M. R. Štefánika,"LINESTRING (17.6934591 48.7805647, 17.6938175 48.7803004, 17.6938379 48.7802895)",,,,
88298500,,unclassified,False,False,31.506,,"LINESTRING (17.6934591 48.7805647, 17.6934979 48.7805884, 17.6937742 48.7807575)",,,,
87505257,,residential,False,False,57.642,Gen. M. R. Štefánika,"LINESTRING (17.6912767 48.7820838, 17.6907313 48.7824574)",,,,
87505257,,residential,False,True,115.92500000000001,Gen. M. R. Štefánika,"LINESTRING (17.6912767 48.7820838, 17.691818 48.7817049, 17.6923573 48.7813223)",,,,
88711405,,residential,False,False,32.394,,"LINESTRING (17.6912767 48.7820838, 17.6913098 48.7821053, 17.6915913 48.7822885)",,,,
87505257,,residential,False,False,115.92500000000001,Gen. M. R. Štefánika,"LINESTRING (17.6923573 48.7813223, 17.691818 48.7817049, 17.6912767 48.7820838)",,,,
87505257,,residential,False,True,116.679,Gen. M. R. Štefánika,"LINESTRING (17.6923573 48.7813223, 17.692908 48.7809419, 17.6934591 48.7805647)",,,,
88711379,,residential,False,False,32.685,,"LINESTRING (17.6923573 48.7813223, 17.6923995 48.7813471, 17.6926896 48.7815184)",,,,
85811393,,residential,False,False,46.67,Mierová,"LINESTRING (17.6902439 48.7794283, 17.6903381 48.7795006, 17.6906922 48.779726)",,,,
85811393,,residential,False,True,104.292,Mierová,"LINESTRING (17.6902439 48.7794283, 17.6896763 48.7790159, 17.6893478 48.7787819, 17.6892819 48.7787371)",,,,
88711367,,residential,False,False,50.455,,"LINESTRING (17.6902439 48.7794283, 17.6902676 48.7793543, 17.6903859 48.7789843)",,,,
88298504,,unclassified,False,False,89.497,,"LINESTRING (17.6915913 48.7822885, 17.6914739 48.782373, 17.691357 48.7824573, 17.6913259 48.782477, 17.6911678 48.7825771, 17.691043 48.7826562, 17.6909291 48.7826112, 17.6907719 48.782489, 17.6907313 48.7824574)",,,,
88298504,,unclassified,False,True,117.511,,"LINESTRING (17.6915913 48.7822885, 17.6921301 48.781909, 17.6923438 48.7817608, 17.6926896 48.7815184)",,,,
88711405,,residential,False,True,32.394,,"LINESTRING (17.6915913 48.7822885, 17.6913098 48.7821053, 17.6912767 48.7820838)",,,,
88298504,,unclassified,False,False,117.511,,"LINESTRING (17.6926896 48.7815184, 17.6923438 48.7817608, 17.6921301 48.781909, 17.6915913 48.7822885)",,,,
88298504,,unclassified,False,True,116.07900000000001,,"LINESTRING (17.6926896 48.7815184, 17.6932258 48.7811463, 17.6937742 48.7807575)",,,,
88711379,,residential,False,True,32.685,,"LINESTRING (17.6926896 48.7815184, 17.6923995 48.7813471, 17.6923573 48.7813223)",,,,
88711367,,residential,False,True,50.455,,"LINESTRING (17.6903859 48.7789843, 17.6902676 48.7793543, 17.6902439 48.7794283)",,,,
88756597,,unclassified,False,True,24.266,SNP,"LINESTRING (17.6907019 48.7816154, 17.6904677 48.7814611)",,,,
88756599,,unclassified,False,False,63.731,SNP,"LINESTRING (17.6907019 48.7816154, 17.6905959 48.7816341, 17.6904688 48.7816992, 17.6903063 48.7817783, 17.6901792 48.7817737, 17.6899098 48.7817644)",,,,
88756599,,unclassified,False,True,107.676,SNP,"LINESTRING (17.6907019 48.7816154, 17.6908541 48.7815495, 17.6909129 48.7815241, 17.691236 48.7812951, 17.691566 48.7810612, 17.691674 48.7809863, 17.6917134 48.7809582, 17.6917453 48.7809391)",,,,
"[88756600, 88735442]",,residential,False,"[False, True]",130.703,Hurbanova,"LINESTRING (17.6908953 48.7760925, 17.6909792 48.7761392, 17.6910344 48.77617, 17.6917771 48.776522, 17.6922663 48.7767448, 17.6922856 48.7768041)",30,,,
88756597,,unclassified,False,False,24.266,SNP,"LINESTRING (17.6904677 48.7814611, 17.6907019 48.7816154)",,,,
87575169,,residential,True,False,53.061,SNP,"LINESTRING (17.6904677 48.7814611, 17.690271 48.7815831, 17.6899098 48.7817644)",,,,
88756599,,unclassified,False,False,107.676,SNP,"LINESTRING (17.6917453 48.7809391, 17.6917134 48.7809582, 17.691674 48.7809863, 17.691566 48.7810612, 17.691236 48.7812951, 17.6909129 48.7815241, 17.6908541 48.7815495, 17.6907019 48.7816154)",,,,
94819056,,residential,False,True,148.94,,"LINESTRING (17.6970096 48.7766653, 17.6974175 48.7761473, 17.697463 48.7760481, 17.6974393 48.7759555, 17.6972909 48.7758799, 17.6970553 48.7757625, 17.6968008 48.7756741, 17.6967301 48.7756547)",,,,
"[252831920, 87510850]",,residential,False,False,171.35399999999998,Jiráskova,"LINESTRING (17.6967301 48.7756547, 17.6966475 48.7757682, 17.6963775 48.7761549, 17.6961471 48.7763823, 17.6956795 48.7768436, 17.6955918 48.7769756, 17.6955819 48.7769915)",40,,,
94819056,,residential,False,False,148.94,,"LINESTRING (17.6967301 48.7756547, 17.6968008 48.7756741, 17.6970553 48.7757625, 17.6972909 48.7758799, 17.6974393 48.7759555, 17.697463 48.7760481, 17.6974175 48.7761473, 17.6970096 48.7766653)",,,,
196196147,581,secondary,True,False,9.61,,"LINESTRING (17.695632 48.7771641, 17.6956308 48.7771813, 17.6956253 48.7771982, 17.6956154 48.7772143, 17.6956016 48.777229, 17.6955842 48.7772419)",,,1,roundabout
1245056719,581,secondary,True,False,39.709,Husitská cesta,"LINESTRING (17.695632 48.7771641, 17.6958281 48.7772322, 17.6961114 48.7773306)",50,,1,
196196147,581,secondary,True,False,7.0649999999999995,,"LINESTRING (17.6955842 48.7772419, 17.6955654 48.7772519, 17.6955445 48.7772598, 17.695522 48.7772655, 17.6954985 48.7772689)",,,1,roundabout
196196147,581,secondary,True,False,6.76,,"LINESTRING (17.6953881 48.7770861, 17.6954037 48.7770795, 17.6954203 48.7770743, 17.6954378 48.7770704, 17.6954558 48.7770679, 17.6954742 48.7770669)",,,1,roundabout
