osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,lanes
1847039,Gaštanová,residential,False,True,300.96000000000004,"LINESTRING (18.2013134 47.87315, 18.2015248 47.8736534, 18.2016352 47.8739604, 18.2003371 47.87456, 18.199739 47.8748674, 18.199626 47.8749196, 18.1995427 47.8749496, 18.1994647 47.8749718, 18.1993332 47.875001)",,,
4098525,Dolnopeterská,tertiary,False,True,169.99300000000002,"LINESTRING (18.2013134 47.87315, 18.1991928 47.8735088, 18.1991034 47.8735237)",1467,50,
3599127,Tulipánová,residential,False,False,115.857,"LINESTRING (18.1938232 47.8792231, 18.1944181 47.8801856)",,,
3599128,Západná,residential,False,False,107.396,"LINESTRING (18.1938232 47.8792231, 18.1924989 47.8796025)",,,
3599128,Západná,residential,False,True,7.262,"LINESTRING (18.1938232 47.8792231, 18.1939118 47.879196)",,,
1847039,Gaštanová,residential,False,False,300.96,"LINESTRING (18.1993332 47.875001, 18.1994647 47.8749718, 18.1995427 47.8749496, 18.199626 47.8749196, 18.199739 47.8748674, 18.2003371 47.87456, 18.2016352 47.8739604, 18.2015248 47.8736534, 18.2013134 47.87315)",,,
3598864,Železničná,tertiary,False,True,169.81400000000002,"LINESTRING (18.1993332 47.875001, 18.1992994 47.875045, 18.199257 47.8750766, 18.1992093 47.8751077, 18.1989453 47.8752285, 18.1986718 47.8753518, 18.1984435 47.8754436, 18.1983308 47.8754823, 18.1981713 47.875529, 18.1980326 47.8755591, 18.1973447 47.8756808)",1469,50,2
4098523,Železničná,tertiary,False,False,138.064,"LINESTRING (18.1993332 47.875001, 18.1994533 47.8750642, 18.1995136 47.8751006, 18.1999366 47.8753765, 18.2006731 47.8758569)",1469,50,2
8069867,Podzáhradná,residential,False,False,160.37,"LINESTRING (18.1993332 47.875001, 18.1993348 47.8749572, 18.1993327 47.8749253, 18.1993254 47.8748847, 18.1992661 47.8745529, 18.1991103 47.873567)",,50,2
4098522,1. mája,residential,False,False,558.8259999999999,"LINESTRING (18.1954344 47.8789499, 18.1955355 47.8789169, 18.1992903 47.8777452, 18.2010914 47.8771627, 18.2020832 47.8768677, 18.2021455 47.876828, 18.2021862 47.8767908)",,50,2
7271063,Komárňanská,primary,False,False,20.483,"LINESTRING (18.1954344 47.8789499, 18.1953707 47.8788604, 18.1953163 47.8787836)",64,50,
1286210,Malá,residential,False,False,121.654,"LINESTRING (18.1956947 47.8739515, 18.1957495 47.8739432, 18.196268 47.8738819, 18.1966871 47.8738323, 18.1973016 47.8737643)",,,
4098524,Malá,residential,False,False,195.89600000000002,"LINESTRING (18.1956947 47.8739515, 18.1956394 47.8739598, 18.194931 47.8740803, 18.1946428 47.8741293, 18.1938168 47.8742338, 18.1931294 47.8743263)",,50,2
47000525,Á. Fesztyho,residential,False,False,89.256,"LINESTRING (18.1956947 47.8739515, 18.1958548 47.8746654, 18.1958743 47.8747451)",,,
"[47000523, 47000525, 47000526, 47000527, 1847218]",Á. Fesztyho,residential,False,True,151.6,"LINESTRING (18.1956947 47.8739515, 18.1956082 47.873527, 18.1955866 47.873429, 18.1955391 47.8732268, 18.1955166 47.873102, 18.1954815 47.8729392, 18.1954317 47.8727115, 18.1954027 47.8726024)",,"['20', '40']",
4098517,,residential,False,False,68.976,"LINESTRING (18.1973447 47.8756808, 18.197209 47.8750672)",,,
3598864,Železničná,tertiary,False,False,169.81400000000002,"LINESTRING (18.1973447 47.8756808, 18.1980326 47.8755591, 18.1981713 47.875529, 18.1983308 47.8754823, 18.1984435 47.8754436, 18.1986718 47.8753518, 18.1989453 47.8752285, 18.1992093 47.8751077, 18.199257 47.8750766, 18.1992994 47.875045, 18.1993332 47.875001)",1469,50,2
3598864,Železničná,tertiary,False,True,88.407,"LINESTRING (18.1973447 47.8756808, 18.196747 47.8757926, 18.1966558 47.8758106, 18.1965874 47.8758286, 18.1964893 47.8758581, 18.196338 47.8759122, 18.1962402 47.8759557)",1469,50,2
728880318,Komárňanská,primary,False,True,101.61999999999999,"LINESTRING (18.19189 47.8735958, 18.1920709 47.8738771, 18.1922159 47.8740869, 18.1923692 47.8743259, 18.1924371 47.8744327)",64,50,2
4098510,,unclassified,False,True,53.702,"LINESTRING (18.1954027 47.8726024, 18.1953143 47.8721231)",,,
"[47000523, 47000525, 47000526, 47000527, 1847218]",Á. Fesztyho,residential,False,False,151.6,"LINESTRING (18.1954027 47.8726024, 18.1954317 47.8727115, 18.1954815 47.8729392, 18.1955166 47.873102, 18.1955391 47.8732268, 18.1955866 47.873429, 18.1956082 47.873527, 18.1956947 47.8739515)",,"['20', '40']",
1847381,Konkolyho,tertiary,False,False,130.535,"LINESTRING (18.1954027 47.8726024, 18.1954993 47.8725915, 18.1971385 47.8724531)",1467,50,2
201881790,1. mája,tertiary,False,True,53.634,"LINESTRING (18.202889 47.8767187, 18.2026017 47.8767354, 18.2023712 47.8767906, 18.2022971 47.876797, 18.2021862 47.8767908)",1469,50,2
4098517,,residential,False,False,15.911,"LINESTRING (18.197209 47.8750672, 18.1971702 47.8749265)",,,
4098517,,residential,False,True,68.976,"LINESTRING (18.197209 47.8750672, 18.1973447 47.8756808)",,,
4098515,,residential,False,True,93.69800000000001,"LINESTRING (18.197209 47.8750672, 18.1963361 47.8751835, 18.1959766 47.8752307)",,,
"[62353609, 728880316, 728880317]",Komárňanská,primary,False,True,209.006,"LINESTRING (18.1924371 47.8744327, 18.1927672 47.8749293, 18.1928393 47.8750452, 18.1930068 47.8753095, 18.1932422 47.8756812, 18.1935584 47.8761552)",64,50,"['2', '3']"
728880318,Komárňanská,primary,False,False,101.62,"LINESTRING (18.1924371 47.8744327, 18.1923692 47.8743259, 18.1922159 47.8740869, 18.1920709 47.8738771, 18.19189 47.8735958)",64,50,2
1108601140,Malá,residential,True,False,52.980999999999995,"LINESTRING (18.1924371 47.8744327, 18.1925693 47.8744091, 18.1931294 47.8743263)",,50,1
4098510,,unclassified,False,False,53.702,"LINESTRING (18.1953143 47.8721231, 18.1954027 47.8726024)",,,
62353610,Komárňanská,primary,False,True,48.488,"LINESTRING (18.1939905 47.8768386, 18.1942528 47.8772376)",64,50,3
3598864,Železničná,tertiary,False,False,196.17100000000002,"LINESTRING (18.1939905 47.8768386, 18.1941558 47.8767913, 18.1946172 47.8766642, 18.1951617 47.8765025, 18.19528 47.8764624, 18.1953914 47.8764189, 18.1955508 47.8763375, 18.1957187 47.8762443, 18.1959162 47.8761324, 18.1960195 47.8760686, 18.1961924 47.8759788, 18.1962402 47.8759557)",1469,50,2
3599124,Tichá,residential,False,False,109.714,"LINESTRING (18.1939905 47.8768386, 18.1938682 47.8768741, 18.1936637 47.8769292, 18.1926442 47.877236)",,,
