osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,lanes,tunnel
22690652,487,Májová,secondary,50,False,True,52.502,"LINESTRING (18.7847659 49.4401591, 18.7843873 49.4397562)",,,
4275674,,Moyzesova,residential,,False,False,200.76900000000003,"LINESTRING (18.7847659 49.4401591, 18.7849451 49.4401227, 18.787208 49.4399324, 18.7872987 49.4399233, 18.7875116 49.4399017)",,,
22690652,487,Májová,secondary,50,False,False,31.045,"LINESTRING (18.7847659 49.4401591, 18.7848788 49.4402831, 18.7849898 49.4403973)",,,
22690652,487,Májová,secondary,50,False,False,85.764,"LINESTRING (18.7852917 49.440684, 18.7859641 49.4413194)",,,
22690652,487,Májová,secondary,50,False,True,38.637,"LINESTRING (18.7852917 49.440684, 18.7849898 49.4403973)",,,
4275676,,Hollého,residential,,False,False,168.941,"LINESTRING (18.7852917 49.440684, 18.7853876 49.4406771, 18.7876111 49.4405002)",,,
40594150,,,primary_link,,False,False,91.506,"LINESTRING (18.793239 49.4397034, 18.7937655 49.4396004, 18.7940201 49.4395739, 18.7942323 49.4395738, 18.794478 49.4395757)",yes,3,
"[484993989, 587347206]",11,,primary,50,False,False,520.0790000000001,"LINESTRING (18.793239 49.4397034, 18.7932408 49.4395799, 18.7932472 49.4394985, 18.7932754 49.439372, 18.7934859 49.4382902, 18.7937552 49.4369447, 18.7938102 49.4366698, 18.7939971 49.4355014, 18.7940106 49.4352627, 18.7940011 49.4350565)",yes,"['2', '3']",
"[844649788, 844649789, 184904893, 24896767]",11,,primary,50,False,True,271.324,"LINESTRING (18.793239 49.4397034, 18.7923617 49.4398744, 18.791666 49.4400207, 18.7913726 49.440088, 18.7910778 49.440161, 18.7907739 49.4402511, 18.7898173 49.4406602)",yes,"['2', '3']",
22690652,487,Májová,secondary,50,False,False,52.502,"LINESTRING (18.7843873 49.4397562, 18.7847659 49.4401591)",,,
22690652,487,Májová,secondary,50,False,True,128.399,"LINESTRING (18.7843873 49.4397562, 18.7834771 49.4387647)",,,
32840847,,Matičné námestie,residential,,True,False,230.215,"LINESTRING (18.7843873 49.4397562, 18.7844415 49.4397271, 18.7844687 49.4397167, 18.7849714 49.4395247, 18.7849532 49.4394442, 18.7849419 49.4393945, 18.7849157 49.4392785, 18.7848184 49.4391654, 18.7844654 49.4387533, 18.7841363 49.4385563, 18.7840247 49.4385586, 18.7835321 49.4387449, 18.7834771 49.4387647)",,,
188991715,,Nábrežie,residential,,False,False,139.862,"LINESTRING (18.7881512 49.4406642, 18.7883661 49.4405282, 18.788589 49.4404249, 18.7888165 49.4403309, 18.7891548 49.4401936, 18.7896682 49.4400136, 18.7897622 49.4399775)",,,
"[4275675, 4275677]",,Štúrova,residential,,True,False,161.462,"LINESTRING (18.7876111 49.4405002, 18.7876311 49.4406131, 18.7876288 49.440684, 18.7875974 49.440722, 18.787541 49.4407581, 18.7873802 49.4408066, 18.7872125 49.4408589, 18.786951 49.44094, 18.7866613 49.4410342, 18.7863462 49.4411493, 18.7861026 49.4412508, 18.7860416 49.4412921, 18.7859641 49.4413194)",,,
4275676,,Hollého,residential,,False,True,168.941,"LINESTRING (18.7876111 49.4405002, 18.7853876 49.4406771, 18.7852917 49.440684)",,,
4275674,,Moyzesova,residential,,False,False,21.251,"LINESTRING (18.7875116 49.4399017, 18.7878036 49.4398799)",,,
4275674,,Moyzesova,residential,,False,True,200.76900000000003,"LINESTRING (18.7875116 49.4399017, 18.7872987 49.4399233, 18.787208 49.4399324, 18.7849451 49.4401227, 18.7847659 49.4401591)",,,
4275675,,Štúrova,residential,,True,False,66.938,"LINESTRING (18.7875116 49.4399017, 18.7875214 49.4399603, 18.7876111 49.4405002)",,,
"[188991720, 188991718, 188991719]",,Pribinova,residential,,False,False,310.93600000000004,"LINESTRING (18.7933171 49.4382408, 18.7930969 49.4384885, 18.7929257 49.4386617, 18.7927584 49.438822, 18.7925958 49.4389398, 18.7923989 49.4390495, 18.7921212 49.4391578, 18.7917893 49.4392482, 18.7911628 49.4392989, 18.7909821 49.4393039, 18.7908381 49.4393046, 18.7906964 49.4393052, 18.7905884 49.4393057, 18.7903534 49.4393068, 18.7902512 49.4393073, 18.7900028 49.4393084, 18.7899581 49.4393086, 18.7899068 49.4393086, 18.7898213 49.4393111, 18.7897351 49.4393139)",yes,,
22690652,487,Májová,secondary,50,False,False,128.399,"LINESTRING (18.7834771 49.4387647, 18.7843873 49.4397562)",,,
364678785,11b,Kysucká cesta,primary,50,False,True,60.111,"LINESTRING (18.7910237 49.4345616, 18.7907145 49.4350634)",,,
129215546,,,residential,,False,False,134.652,"LINESTRING (18.7910237 49.4345616, 18.7911182 49.4346928, 18.7906156 49.4355875, 18.7905608 49.4356953)",,,
364678785,11b,Kysucká cesta,primary,50,False,False,123.54499999999999,"LINESTRING (18.7910237 49.4345616, 18.7916194 49.4337364, 18.7917159 49.4336197, 18.791764 49.4335605)",,,
304709888,,Kukučínova,residential,,True,False,53.933,"LINESTRING (18.7934108 49.4352839, 18.7929705 49.4356754)",,,
130111674,,Kukučínova,residential,,True,False,62.679,"LINESTRING (18.7927892 49.4359101, 18.7926608 49.4359793, 18.7926238 49.435998, 18.7921087 49.4362592)",,,
736417006,,Kukučínova,residential,,False,True,29.415,"LINESTRING (18.7927892 49.4359101, 18.7928497 49.4357968, 18.7929705 49.4356754)",,,
"[186777659, 188991723, 186777661]",,Slovenských dobrovoľníkov,residential,,False,False,114.214,"LINESTRING (18.7881608 49.4362298, 18.7884216 49.4361879, 18.7887018 49.4361717, 18.7889264 49.436172, 18.7891802 49.4361779, 18.7894118 49.4361909, 18.7897279 49.4362165)",yes,,
188991723,,Slovenských dobrovoľníkov,residential,,False,True,68.989,"LINESTRING (18.7881608 49.4362298, 18.7880318 49.4362512, 18.7872717 49.4364529)",,,
1080938523,,Horná,residential,,False,False,147.234,"LINESTRING (18.7881608 49.4362298, 18.7882951 49.4363, 18.7884485 49.4363716, 18.7887121 49.4365566, 18.7887812 49.4366412, 18.7888848 49.4368081, 18.7890547 49.4373584)",,,
"[1080938523, 129321413]",,Horná,residential,,False,True,80.406,"LINESTRING (18.7881608 49.4362298, 18.788117 49.43619, 18.7880371 49.4361161, 18.7878824 49.4359389, 18.7876832 49.4355816)",,,
129221534,,Kukučínova,residential,,False,True,34.43,"LINESTRING (18.7921087 49.4362592, 18.7918884 49.4359847)",,,
130111674,,Kukučínova,residential,,True,False,97.992,"LINESTRING (18.7921087 49.4362592, 18.7908982 49.4366554)",,,
188991717,,Podbrežie,residential,,False,True,47.69,"LINESTRING (18.7908982 49.4366554, 18.7911183 49.4362511)",,,
129215543,,Kukučínova,residential,,False,True,71.736,"LINESTRING (18.7908982 49.4366554, 18.7901536 49.4368797, 18.789983 49.4368685)",,,
129221538,,,residential,,False,False,111.833,"LINESTRING (18.7908982 49.4366554, 18.7907868 49.436583, 18.7907431 49.4365264, 18.7906144 49.4358599, 18.7905608 49.4356953)",,,
185718063,,Slovenských dobrovoľníkov,residential,,False,False,98.187,"LINESTRING (18.7858124 49.4368342, 18.7856579 49.4368668, 18.7848488 49.4369914, 18.7844859 49.4370096)",,,
188991723,,Slovenských dobrovoľníkov,residential,,False,False,113.935,"LINESTRING (18.7858124 49.4368342, 18.7860687 49.4367757, 18.7865316 49.4366798, 18.7872717 49.4364529)",,,
188991764,,17. novembra,residential,,False,False,222.712,"LINESTRING (18.7858124 49.4368342, 18.7855926 49.4364686, 18.7855343 49.436388, 18.7855246 49.4363736, 18.7854193 49.4362361, 18.785218 49.4360258, 18.7849245 49.4356278, 18.7848179 49.4354623, 18.7847415 49.4353435, 18.7846481 49.4349941)",,,
129215543,,Kukučínova,residential,,False,False,71.736,"LINESTRING (18.789983 49.4368685, 18.7901536 49.4368797, 18.7908982 49.4366554)",,,
"[604866610, 1228211590]",11b,Námestie slobody,primary,50,False,False,66.642,"LINESTRING (18.789983 49.4368685, 18.7900254 49.4367068, 18.7900624 49.4365901, 18.7901262 49.4364049, 18.7901686 49.4362816)",,,
"[4275594, 1228211589]",11b,Námestie slobody,primary,50,False,True,174.692,"LINESTRING (18.789983 49.4368685, 18.7899581 49.436974, 18.7898494 49.4374352, 18.7898209 49.4375785, 18.7897873 49.4378282, 18.7897357 49.4383274, 18.7897273 49.4384295)",,,
185718063,,Slovenských dobrovoľníkov,residential,,False,True,98.187,"LINESTRING (18.7844859 49.4370096, 18.7848488 49.4369914, 18.7856579 49.4368668, 18.7858124 49.4368342)",,,
186238349,,Kukučínova,residential,,True,False,64.339,"LINESTRING (18.7925814 49.4353828, 18.7927734 49.4352232, 18.7929933 49.4351155, 18.7932879 49.4350698)",,,
686602033,,Kukučínova,residential,,True,False,43.014,"LINESTRING (18.7929705 49.4356754, 18.7925814 49.4353828)",,,
736417006,,Kukučínova,residential,,False,False,29.415,"LINESTRING (18.7929705 49.4356754, 18.7928497 49.4357968, 18.7927892 49.4359101)",,,
129221534,,Kukučínova,residential,,False,False,34.43,"LINESTRING (18.7918884 49.4359847, 18.7921087 49.4362592)",,,
129221536,,Kukučínova,residential,,False,True,63.074,"LINESTRING (18.7918884 49.4359847, 18.7911183 49.4362511)",,,
130111678,,Kukučínova,residential,,True,False,83.669,"LINESTRING (18.7918884 49.4359847, 18.7922445 49.4356992, 18.7925814 49.4353828)",,,
129221536,,Kukučínova,residential,,False,False,63.074,"LINESTRING (18.7911183 49.4362511, 18.7918884 49.4359847)",,,
188991717,,Podbrežie,residential,,False,False,47.69,"LINESTRING (18.7911183 49.4362511, 18.7908982 49.4366554)",,,
"[129215544, 188991717]",,Podbrežie,residential,,False,True,273.142,"LINESTRING (18.7911183 49.4362511, 18.7915483 49.435553, 18.7917063 49.4352223, 18.7918445 49.434933, 18.7918609 49.4348987, 18.7918895 49.4344729, 18.7916971 49.4338932)",,,
129321412,,,residential,,False,True,38.7,"LINESTRING (18.7894371 49.4371149, 18.7890547 49.4373584)",,,
