osmid,oneway,name,highway,reversed,length,geometry,maxspeed,lanes,ref,junction,bridge,access
32874044,False,Fučíkova,residential,False,96.141,"LINESTRING (21.2713568 49.2958494, 21.2716849 49.2958693, 21.2719428 49.2958849, 21.2720335 49.2958904, 21.2726265 49.2959263, 21.2726769 49.2959294)",,,,,,
72021614,False,,residential,False,90.995,"LINESTRING (21.2713568 49.2958494, 21.2713611 49.2958026, 21.271365 49.2957609, 21.2714254 49.2951101, 21.2714258 49.2951054, 21.2714536 49.2950347)",50,,,,,
72021614,False,,residential,True,90.99499999999999,"LINESTRING (21.2714536 49.2950347, 21.2714258 49.2951054, 21.2714254 49.2951101, 21.271365 49.2957609, 21.2713611 49.2958026, 21.2713568 49.2958494)",50,,,,,
276175970,False,Hurbanova,residential,False,152.80100000000002,"LINESTRING (21.2714536 49.2950347, 21.2713057 49.2950346, 21.2699923 49.2950334, 21.2695035 49.2950306, 21.2694121 49.2950329, 21.2693466 49.2950328)",,,,,,
32874071,False,Kellerova,residential,False,74.23100000000001,"LINESTRING (21.2755037 49.2955051, 21.275466 49.296097, 21.2754612 49.2961721)",40,,,,,
32874071,False,Kellerova,residential,True,109.74100000000001,"LINESTRING (21.2755037 49.2955051, 21.2756098 49.2951361, 21.275664 49.2949474, 21.2757409 49.2946799, 21.2757443 49.2946653, 21.2757479 49.2946008, 21.2757412 49.2945329)",40,,,,,
72021626,True,Hurbanova,residential,False,198.48799999999997,"LINESTRING (21.2755037 49.2955051, 21.2753696 49.2954847, 21.2751841 49.2954583, 21.2749106 49.2954203, 21.2740642 49.2953016, 21.2731392 49.2951874, 21.272962 49.295166, 21.2728217 49.2951496)",,,,,,
369356785,False,29. augusta,residential,True,120.52199999999999,"LINESTRING (21.2732438 49.2970521, 21.2732823 49.2967257, 21.2732851 49.2967021, 21.2733023 49.2965559, 21.2733605 49.2960617, 21.2733666 49.2960102, 21.2733712 49.2959714)",,,,,,
241746956,True,Františkánov,residential,False,96.781,"LINESTRING (21.2754563 49.2915337, 21.2753849 49.2915292, 21.2746182 49.2914802, 21.2745046 49.2914732, 21.2744597 49.291473, 21.2741263 49.2914719)",,,,,,
368753499,True,Radničné námestie,residential,False,43.76,"LINESTRING (21.2754563 49.2915337, 21.2755763 49.2915745, 21.2756728 49.2915815, 21.2757882 49.2915837, 21.2760437 49.2915859)",,,,,,
32874044,False,Fučíkova,residential,True,50.564,"LINESTRING (21.2733712 49.2959714, 21.2726769 49.2959294)",,,,,,
32874044,False,Fučíkova,residential,False,153.192,"LINESTRING (21.2733712 49.2959714, 21.2735181 49.2959855, 21.2739577 49.2960277, 21.2745151 49.2960812, 21.2753565 49.2961621, 21.2754379 49.2961699, 21.2754612 49.2961721)",,,,,,
369356785,False,29. augusta,residential,False,120.52200000000002,"LINESTRING (21.2733712 49.2959714, 21.2733666 49.2960102, 21.2733605 49.2960617, 21.2733023 49.2965559, 21.2732851 49.2967021, 21.2732823 49.2967257, 21.2732438 49.2970521)",,,,,,
71907222,True,Radničné námestie,residential,False,49.988,"LINESTRING (21.2761032 49.2929171, 21.2760564 49.2932464, 21.2760262 49.2933636)",,,,,,
123951971,False,Pod kalváriou,residential,False,68.669,"LINESTRING (21.2805469 49.2941136, 21.2800735 49.2944577, 21.2800325 49.294489, 21.2798664 49.2945248)",,,,,,
123951971,False,Pod kalváriou,residential,True,68.669,"LINESTRING (21.2798664 49.2945248, 21.2800325 49.294489, 21.2800735 49.2944577, 21.2805469 49.2941136)",,,,,,
"[803599354, 282499339]",False,Krátky rad,primary,False,48.951,"LINESTRING (21.2798664 49.2945248, 21.2799461 49.2946792, 21.2800167 49.29481, 21.2800872 49.2949408)",50,5,77,,,
"[814520472, 387713932]",False,Krátky rad,primary,True,280.63,"LINESTRING (21.2798664 49.2945248, 21.2795744 49.2939031, 21.2792391 49.2930612, 21.2791031 49.2926739, 21.2789154 49.29208)",50,"['4', '5']",77,,,
32874071,False,Kellerova,residential,True,78.84299999999999,"LINESTRING (21.2754223 49.2968807, 21.2754583 49.2962254, 21.2754612 49.2961721)",40,,,,,
209338109,False,J. Jesenského,residential,False,244.274,"LINESTRING (21.2754223 49.2968807, 21.2754436 49.2968819, 21.2754948 49.2968848, 21.2782243 49.2970336, 21.2787386 49.2970616, 21.2787792 49.2970638)",,,,,,
209338109,False,J. Jesenského,residential,True,244.27400000000003,"LINESTRING (21.2787792 49.2970638, 21.2787386 49.2970616, 21.2782243 49.2970336, 21.2754948 49.2968848, 21.2754436 49.2968819, 21.2754223 49.2968807)",,,,,,
276625560,False,Českej Lípy,residential,True,76.639,"LINESTRING (21.2787792 49.2970638, 21.278797 49.2969039, 21.2788621 49.2964509, 21.2788727 49.2963773)",,,,,,
"[32873986, 368753494]",True,Stöcklova,residential,False,170.995,"LINESTRING (21.2776526 49.2930185, 21.2775783 49.2934594, 21.2775673 49.2935247, 21.2775467 49.2936305, 21.2787567 49.2941071)",,,,,,
241750938,True,Poštová,residential,False,112.934,"LINESTRING (21.2776526 49.2930185, 21.2775968 49.293015, 21.276293 49.2929328, 21.2762667 49.2929311, 21.2761032 49.2929171)",,,,,,
368802156,True,Slovenská,residential,False,49.625,"LINESTRING (21.281356 49.2964572, 21.2814031 49.2964542, 21.2818316 49.2964246, 21.2820375 49.2964185)",,,,,,
813120819,True,Slovenská,residential,False,15.507,"LINESTRING (21.2821569 49.2963174, 21.2821539 49.2963801, 21.2821532 49.2964165, 21.282151 49.2964568)",,,,,,
23114097,False,Jiráskova,tertiary,True,88.417,"LINESTRING (21.2716197 49.2931569, 21.2716393 49.2932624, 21.2716914 49.2935436, 21.2717173 49.2937235, 21.2717403 49.2938836, 21.2717488 49.2939475)",50,,,,,
387720674,True,Jiráskova,tertiary,False,91.89099999999999,"LINESTRING (21.2716197 49.2931569, 21.2714512 49.2928479, 21.2713858 49.2927635, 21.2713216 49.2927151, 21.271253 49.2926629, 21.2711146 49.2925977, 21.2709038 49.2925163)",50,,,,,
387720688,True,Jiráskova,tertiary,False,47.773,"LINESTRING (21.2716197 49.2931569, 21.2715732 49.2928456, 21.271521 49.2927724, 21.2714953 49.2927404)",50,,,,,
276195322,True,,tertiary,False,17.89,"LINESTRING (21.2751887 49.2895674, 21.2752278 49.2895758, 21.2752609 49.2895916, 21.2752849 49.2896134, 21.2752973 49.289639, 21.2752969 49.2896658, 21.2752838 49.2896912)",50,1,,roundabout,,
276195322,True,,tertiary,False,21.282,"LINESTRING (21.2752838 49.2896912, 21.2752586 49.2897131, 21.275224 49.2897287, 21.2751836 49.2897364, 21.2751416 49.2897352, 21.2751023 49.2897255, 21.2750698 49.2897081, 21.2750428 49.2896878)",50,1,,roundabout,,
387713931,False,Šiancova,residential,True,50.064,"LINESTRING (21.2752838 49.2896912, 21.2753936 49.289742, 21.2755145 49.289798, 21.2758442 49.2899541)",50,,,,,
368980993,False,,residential,False,74.99199999999999,"LINESTRING (21.2735856 49.2902404, 21.2734772 49.2902566, 21.2734421 49.2902592, 21.2727635 49.2903271, 21.2726734 49.2903283, 21.2725632 49.2903206)",,,,,,
368980988,False,Jiráskova,residential,False,28.223,"LINESTRING (21.272369 49.2907476, 21.2724546 49.2907748, 21.2725827 49.2908233, 21.2726962 49.290883)",,,,,,
368980988,False,Jiráskova,residential,True,114.518,"LINESTRING (21.272369 49.2907476, 21.2722472 49.2907183, 21.2720773 49.2906775, 21.2717803 49.2906043, 21.2716131 49.2905668, 21.2715692 49.2905509, 21.2716514 49.290387, 21.2716628 49.2903352, 21.2715944 49.2903021, 21.2715701 49.2902904, 21.2715475 49.29021, 21.2714542 49.2901434)",,,,,,
368980993,False,,residential,True,50.845000000000006,"LINESTRING (21.272369 49.2907476, 21.2723741 49.2907135, 21.2724369 49.2904493, 21.2724527 49.2904121, 21.2724826 49.2903786, 21.2725632 49.2903206)",,,,,,
368980988,False,Jiráskova,residential,True,28.223,"LINESTRING (21.2726962 49.290883, 21.2725827 49.2908233, 21.2724546 49.2907748, 21.272369 49.2907476)",,,,,,
"[1268140445, 1268140446]",False,Jiráskova,tertiary,True,50.665,"LINESTRING (21.2726962 49.290883, 21.2726032 49.2909478, 21.2725673 49.2909768, 21.2725182 49.2910201, 21.2724671 49.2910708, 21.2723998 49.2911471, 21.272319 49.2912627)",50,"['2', '3']",,,,
"[60336147, 1268140447]",False,Jiráskova,tertiary,False,218.37399999999997,"LINESTRING (21.2726962 49.290883, 21.2732559 49.2905532, 21.2736618 49.2903107, 21.2740304 49.2901496, 21.2741862 49.2901013, 21.2742137 49.2900928, 21.2742758 49.2900713, 21.2742962 49.2900643, 21.2743697 49.2900353, 21.2744306 49.2900042, 21.2744806 49.2899725, 21.2746603 49.2898562, 21.2748215 49.2897617, 21.2749148 49.2897164, 21.2749798 49.2896822, 21.2750428 49.2896878)",50,3,,,,
"[1271169359, 276501011, 276505300, 276501012, 435253171, 276501015, 368596284]",False,"['Pod kalváriou', 'Krátky riadok', 'Postajok']",residential,"[False, True]",708.4209999999999,"LINESTRING (21.2789154 49.29208, 21.2790441 49.2920621, 21.2790715 49.2920583, 21.2791955 49.2920411, 21.2793052 49.2920698, 21.2793734 49.2921503, 21.2793991 49.2923189, 21.2794367 49.2924849, 21.2795115 49.292618, 21.2796503 49.2927523, 21.2797109 49.2928109, 21.2797867 49.2928939, 21.2799347 49.2930571, 21.2799487 49.2930882, 21.279954 49.2931178, 21.2799524 49.2931462, 21.2799416 49.2931795, 21.2799244 49.293225, 21.2799148 49.2932693, 21.2799149 49.2933072, 21.2799242 49.29335, 21.2799451 49.2933949, 21.2799774 49.2934471, 21.280027 49.2935021, 21.2800752 49.293542, 21.2801574 49.2936015, 21.2802415 49.2936535, 21.2807509 49.2940072, 21.2809377 49.2941313, 21.2812014 49.2942654, 21.2816001 49.2944514, 21.2816545 49.2944652, 21.2817171 49.2944695, 21.2817718 49.2944591, 21.2818325 49.2944434, 21.2820936 49.2943482, 21.2822247 49.2942821, 21.2822439 49.2942654, 21.2822528 49.2942465, 21.2822536 49.2942199, 21.2822449 49.2941976, 21.2821694 49.2941101, 21.2814467 49.2933002, 21.2813379 49.2931475, 21.2812398 49.2929823, 21.281151 49.2928163, 21.2811331 49.2927837, 21.2811247 49.2927355, 21.2811419 49.2926722, 21.2811708 49.292606, 21.2812407 49.2924919, 21.2812866 49.2923096, 21.2810133 49.2921627, 21.2808845 49.2920542, 21.2808429 49.2919978, 21.2808051 49.2919178)",,1,,,yes,
"[814520472, 387713932]",False,Krátky rad,primary,False,280.63,"LINESTRING (21.2789154 49.29208, 21.2791031 49.2926739, 21.2792391 49.2930612, 21.2795744 49.2939031, 21.2798664 49.2945248)",50,"['4', '5']",77,,,
387713932,False,Krátky rad,primary,True,91.963,"LINESTRING (21.2789154 49.29208, 21.2788278 49.2918168, 21.2786692 49.29134, 21.2786567 49.2913077, 21.278643 49.2912723)",50,4,77,,,
