osmid,lanes,ref,highway,maxspeed,junction,oneway,reversed,length,geometry,name,access
548961524,1,511,secondary,50,roundabout,True,False,2.4690000000000003,"LINESTRING (18.3965138 48.381323, 18.3965183 48.3813123, 18.3965249 48.3813021)",,
40956368,,511,secondary,50,,False,False,304.893,"LINESTRING (18.3936282 48.3789981, 18.393703 48.3790572, 18.3937407 48.3790869, 18.3939972 48.3792801, 18.3946746 48.3797901, 18.3953366 48.3802901, 18.3954739 48.3803939, 18.3959651 48.3807649, 18.3963568 48.3810557)",Sládkovičova,
242692464,,1625,tertiary,50,,False,False,300.834,"LINESTRING (18.402398 48.3806184, 18.4016956 48.3809063, 18.4015627 48.3809594, 18.400682 48.3813229, 18.3989355 48.3820435)",SNP,
362582336,,,residential,,,False,True,120.16499999999999,"LINESTRING (18.402398 48.3806184, 18.4024594 48.3806951, 18.4024871 48.3807339, 18.4026857 48.3809981, 18.4027246 48.3810535, 18.4027677 48.3811149, 18.4031217 48.3815862)",Dlhá,
28432405,1,,residential,,,False,True,302.282,"LINESTRING (18.4057213 48.385218, 18.4056858 48.3852294, 18.4056475 48.3852417, 18.4020249 48.3863859)",Kollárova,
362582332,,,residential,40,,False,True,98.571,"LINESTRING (18.4057213 48.385218, 18.4061793 48.3858422, 18.406306 48.3860149)",Dlhá,
362582339,,,residential,,,False,False,187.62699999999998,"LINESTRING (18.4057213 48.385218, 18.4056832 48.3851655, 18.4046516 48.3837432, 18.4046187 48.3836978)",Dlhá,
39523251,,,residential,,,False,False,259.996,"LINESTRING (18.4063323 48.380627, 18.4031217 48.3815862)",M. Urbana,
39523251,,,residential,,,False,True,259.996,"LINESTRING (18.4031217 48.3815862, 18.4063323 48.380627)",M. Urbana,
362582334,,,residential,40,,False,True,137.995,"LINESTRING (18.4031217 48.3815862, 18.4036337 48.3822892, 18.4038942 48.3826716, 18.4039208 48.3827079)",Dlhá,
362582336,,,residential,,,False,False,120.165,"LINESTRING (18.4031217 48.3815862, 18.4027677 48.3811149, 18.4027246 48.3810535, 18.4026857 48.3809981, 18.4024871 48.3807339, 18.4024594 48.3806951, 18.402398 48.3806184)",Dlhá,
39523253,,,residential,,,False,False,304.58,"LINESTRING (18.4039208 48.3827079, 18.4038787 48.3827209, 18.4038326 48.382738, 18.4001753 48.3838544)",Štefánikova,
362582334,,,residential,40,,False,False,137.995,"LINESTRING (18.4039208 48.3827079, 18.4038942 48.3826716, 18.4036337 48.3822892, 18.4031217 48.3815862)",Dlhá,
362582339,,,residential,,,False,True,121.548,"LINESTRING (18.4039208 48.3827079, 18.4039579 48.3827592, 18.4043311 48.3833022, 18.4043714 48.3833571, 18.4044136 48.3834145, 18.4046187 48.3836978)",Dlhá,
39523253,,,residential,,,False,True,144.287,"LINESTRING (18.398406 48.3844038, 18.3985506 48.3843483, 18.4001128 48.3838738, 18.4001753 48.3838544)",Štefánikova,
242692435,,1624,tertiary,50,,False,False,125.786,"LINESTRING (18.398406 48.3844038, 18.39883 48.3849083, 18.3988597 48.3849421, 18.3989107 48.3850002, 18.3992316 48.3853932)",Bernolákova,
242692435,,1624,tertiary,50,,False,True,208.119,"LINESTRING (18.398406 48.3844038, 18.3976252 48.3835177, 18.397573 48.3834546, 18.3972736 48.3831267, 18.3970038 48.3828367, 18.3969697 48.3827937)",Bernolákova,
39523254,,,residential,,,False,False,302.015,"LINESTRING (18.4046187 48.3836978, 18.4045753 48.3837116, 18.4045437 48.3837241, 18.4009306 48.3848713)",Tolstého,
362582339,,,residential,,,False,False,121.548,"LINESTRING (18.4046187 48.3836978, 18.4044136 48.3834145, 18.4043714 48.3833571, 18.4043311 48.3833022, 18.4039579 48.3827592, 18.4039208 48.3827079)",Dlhá,
362582339,,,residential,,,False,True,187.62699999999998,"LINESTRING (18.4046187 48.3836978, 18.4046516 48.3837432, 18.4056832 48.3851655, 18.4057213 48.385218)",Dlhá,
39523254,,,residential,,,False,True,302.015,"LINESTRING (18.4009306 48.3848713, 18.4045437 48.3837241, 18.4045753 48.3837116, 18.4046187 48.3836978)",Tolstého,
39523256,,,residential,,,False,False,126.088,"LINESTRING (18.4009306 48.3848713, 18.4002141 48.3839033, 18.4002007 48.3838846, 18.4001753 48.3838544)",Štúrova,
39523256,,,residential,,,False,True,186.802,"LINESTRING (18.4009306 48.3848713, 18.4010268 48.3850097, 18.4020249 48.3863859)",Štúrova,
171667678,,,residential,,,False,False,194.28699999999998,"LINESTRING (18.3992316 48.3853932, 18.3991325 48.3854243, 18.398557 48.3856675, 18.3982766 48.3857888, 18.3979439 48.3859327, 18.3969887 48.386305)",Robotnícka,
180959404,,,residential,,,False,True,159.252,"LINESTRING (18.3992316 48.3853932, 18.3994122 48.3853343, 18.4002144 48.385066, 18.4001071 48.3849039, 18.3997504 48.3844354)",Robotnícka,
242692435,,1624,tertiary,50,,False,True,125.786,"LINESTRING (18.3992316 48.3853932, 18.3989107 48.3850002, 18.3988597 48.3849421, 18.39883 48.3849083, 18.398406 48.3844038)",Bernolákova,
"[194083418, 669958878]",,1624,tertiary,50,,False,False,290.819,"LINESTRING (18.3992316 48.3853932, 18.3995598 48.3857738, 18.3996358 48.3858371, 18.3997381 48.3858922, 18.4000776 48.386058, 18.4002976 48.3862178, 18.4004406 48.386338, 18.4006747 48.3865674, 18.4009748 48.3868641, 18.401512 48.387442, 18.4015474 48.3874805)",Bernolákova,
39523256,,,residential,,,False,True,96.704,"LINESTRING (18.4020249 48.3863859, 18.4025841 48.3871723)",Štúrova,
28432405,1,,residential,,,False,False,302.282,"LINESTRING (18.4020249 48.3863859, 18.4056475 48.3852417, 18.4056858 48.3852294, 18.4057213 48.385218)",Kollárova,
39523256,,,residential,,,False,False,186.802,"LINESTRING (18.4020249 48.3863859, 18.4010268 48.3850097, 18.4009306 48.3848713)",Štúrova,
39523255,,,residential,,,False,False,200.626,"LINESTRING (18.406306 48.3860149, 18.4062691 48.3860269, 18.4062254 48.3860412, 18.4038613 48.386802)",Vajanského,
362582332,,,residential,40,,False,False,98.571,"LINESTRING (18.406306 48.3860149, 18.4061793 48.3858422, 18.4057213 48.385218)",Dlhá,
39523255,,,residential,,,False,False,103.247,"LINESTRING (18.4038613 48.386802, 18.4027004 48.3871611, 18.4025841 48.3871723)",Vajanského,
39523255,,,residential,,,False,True,200.626,"LINESTRING (18.4038613 48.386802, 18.4062254 48.3860412, 18.4062691 48.3860269, 18.406306 48.3860149)",Vajanského,
39523255,,,residential,,,False,False,83.875,"LINESTRING (18.4025841 48.3871723, 18.4015474 48.3874805)",Vajanského,
39523256,,,residential,,,False,False,96.704,"LINESTRING (18.4025841 48.3871723, 18.4020249 48.3863859)",Štúrova,
39523255,,,residential,,,False,True,103.247,"LINESTRING (18.4025841 48.3871723, 18.4027004 48.3871611, 18.4038613 48.386802)",Vajanského,
39523255,,,residential,,,False,True,83.875,"LINESTRING (18.4015474 48.3874805, 18.4025841 48.3871723)",Vajanského,
"[194083418, 669958878]",,1624,tertiary,50,,False,True,290.819,"LINESTRING (18.4015474 48.3874805, 18.401512 48.387442, 18.4009748 48.3868641, 18.4006747 48.3865674, 18.4004406 48.386338, 18.4002976 48.3862178, 18.4000776 48.386058, 18.3997381 48.3858922, 18.3996358 48.3858371, 18.3995598 48.3857738, 18.3992316 48.3853932)",Bernolákova,
39523253,,,residential,,,False,False,144.287,"LINESTRING (18.4001753 48.3838544, 18.4001128 48.3838738, 18.3985506 48.3843483, 18.398406 48.3844038)",Štefánikova,
39523253,,,residential,,,False,True,304.58,"LINESTRING (18.4001753 48.3838544, 18.4038326 48.382738, 18.4038787 48.3827209, 18.4039208 48.3827079)",Štefánikova,
39523256,,,residential,,,False,False,221.31100000000004,"LINESTRING (18.4001753 48.3838544, 18.4001616 48.3838309, 18.4001443 48.3838073, 18.399734 48.3832716, 18.3993237 48.38266, 18.3992389 48.3825263, 18.3992027 48.3824692, 18.3989831 48.3821228, 18.3989654 48.3820924, 18.3989355 48.3820435)",Štúrova,
39523256,,,residential,,,False,True,126.088,"LINESTRING (18.4001753 48.3838544, 18.4002007 48.3838846, 18.4002141 48.3839033, 18.4009306 48.3848713)",Štúrova,
171667678,,,residential,,,False,True,194.28699999999998,"LINESTRING (18.3969887 48.386305, 18.3979439 48.3859327, 18.3982766 48.3857888, 18.398557 48.3856675, 18.3991325 48.3854243, 18.3992316 48.3853932)",Robotnícka,
