osmid,oneway,ref,highway,reversed,length,geometry,lanes
376362021,False,R2,tertiary,False,68.348,"LINESTRING (-15.2212392 12.4830409, -15.2206132 12.4829757)",
377884327,False,,residential,True,72.089,"LINESTRING (-15.2212392 12.4830409, -15.2218958 12.4831375)",
"[377884330, 246826861]",False,,residential,False,149.04799999999997,"LINESTRING (-15.2212392 12.4830409, -15.2211394 12.4821843, -15.2209731 12.4820743, -15.2208497 12.482001, -15.2207167 12.4819457)",
333913136,False,,residential,False,13.668,"LINESTRING (-15.2151806 12.4825531, -15.2150556 12.4825677)",
246826866,False,,residential,False,249.094,"LINESTRING (-15.2151806 12.4825531, -15.2156379 12.4823639, -15.2158533 12.4822778, -15.2172848 12.4818153, -15.2173369 12.4817924)",
333913136,False,,residential,True,194.434,"LINESTRING (-15.2151806 12.4825531, -15.2159061 12.4825963, -15.2169682 12.4826595)",
246826863,False,,residential,False,63.714,"LINESTRING (-15.2206303 12.480074, -15.2207754 12.4806292)",
377885346,False,,residential,False,99.154,"LINESTRING (-15.2206303 12.480074, -15.2215337 12.4799431)",
377885346,False,,residential,True,118.83,"LINESTRING (-15.2206303 12.480074, -15.2195486 12.4802371)",
246826863,False,,residential,True,71.626,"LINESTRING (-15.2206303 12.480074, -15.2205546 12.4797803, -15.2205464 12.4797283, -15.2205464 12.479676, -15.2205581 12.4794399)",
246826867,False,,residential,True,83.574,"LINESTRING (-15.2195486 12.4802371, -15.2196949 12.480975)",
377885346,False,,residential,False,118.83,"LINESTRING (-15.2195486 12.4802371, -15.2206303 12.480074)",
377885346,False,,residential,True,68.8,"LINESTRING (-15.2195486 12.4802371, -15.218921 12.4803228)",
246826863,False,,residential,False,80.489,"LINESTRING (-15.2207754 12.4806292, -15.2209578 12.4813308)",
246826863,False,,residential,True,63.714,"LINESTRING (-15.2207754 12.4806292, -15.2206303 12.480074)",
246826866,False,,residential,True,123.448,"LINESTRING (-15.2207754 12.4806292, -15.2196949 12.480975)",
246826866,False,,residential,False,86.93,"LINESTRING (-15.2207754 12.4806292, -15.2212668 12.4804308, -15.2214422 12.4803763, -15.2215256 12.4803609)",
377885338,False,,residential,True,28.929,"LINESTRING (-15.2215136 12.4806208, -15.2215256 12.4803609)",
246826860,False,R2,tertiary,True,145.25300000000001,"LINESTRING (-15.2215136 12.4806208, -15.2216085 12.4805496, -15.2216836 12.4805118, -15.2217856 12.4804848, -15.221855 12.4804748, -15.2219085 12.4804477, -15.2219486 12.4804103, -15.2219801 12.4803439, -15.2220028 12.4802574, -15.2220782 12.479884, -15.2220878 12.4797716, -15.2220929 12.4796485, -15.2220935 12.4796053)",2
377885347,False,R2,tertiary,False,113.821,"LINESTRING (-15.2215136 12.4806208, -15.2214717 12.4807392, -15.2214138 12.481059, -15.2213749 12.481175, -15.2213288 12.4812357, -15.2212454 12.4812716, -15.2209578 12.4813308)",2
246826866,False,,residential,False,123.448,"LINESTRING (-15.2196949 12.480975, -15.2207754 12.4806292)",
246826866,False,,residential,True,105.158,"LINESTRING (-15.2196949 12.480975, -15.2187834 12.4812949)",
246826867,False,,residential,False,83.574,"LINESTRING (-15.2196949 12.480975, -15.2195486 12.4802371)",
246826867,False,,residential,True,72.908,"LINESTRING (-15.2196949 12.480975, -15.2195666 12.4816186)",
246826862,False,,residential,True,170.598,"LINESTRING (-15.2187834 12.4812949, -15.2189797 12.4828171)",
246826866,False,,residential,False,105.158,"LINESTRING (-15.2187834 12.4812949, -15.2196949 12.480975)",
246826866,False,,residential,True,166.501,"LINESTRING (-15.2187834 12.4812949, -15.2173369 12.4817924)",
246826863,False,,residential,True,80.489,"LINESTRING (-15.2209578 12.4813308, -15.2207754 12.4806292)",
377885347,False,R2,tertiary,False,78.444,"LINESTRING (-15.2209578 12.4813308, -15.2208723 12.4813648, -15.2208334 12.4813976, -15.2208079 12.4814382, -15.2207505 12.4816225, -15.2207167 12.4819457)",2
377885347,False,R2,tertiary,True,113.821,"LINESTRING (-15.2209578 12.4813308, -15.2212454 12.4812716, -15.2213288 12.4812357, -15.2213749 12.481175, -15.2214138 12.481059, -15.2214717 12.4807392, -15.2215136 12.4806208)",2
246826867,False,,residential,False,72.908,"LINESTRING (-15.2195666 12.4816186, -15.2196949 12.480975)",
246826867,False,,residential,True,140.683,"LINESTRING (-15.2195666 12.4816186, -15.2192589 12.4828476)",
377884330,False,,residential,True,57.815,"LINESTRING (-15.2195666 12.4816186, -15.2200744 12.4817752)",
377884330,False,,residential,False,72.264,"LINESTRING (-15.2207167 12.4819457, -15.2200744 12.4817752)",
377885347,False,R2,tertiary,False,115.081,"LINESTRING (-15.2207167 12.4819457, -15.2206132 12.4829757)",2
"[377884330, 246826861]",False,,residential,True,149.048,"LINESTRING (-15.2207167 12.4819457, -15.2208497 12.482001, -15.2209731 12.4820743, -15.2211394 12.4821843, -15.2212392 12.4830409)",
377885347,False,R2,tertiary,True,78.444,"LINESTRING (-15.2207167 12.4819457, -15.2207505 12.4816225, -15.2208079 12.4814382, -15.2208334 12.4813976, -15.2208723 12.4813648, -15.2209578 12.4813308)",2
246826862,False,,residential,False,170.598,"LINESTRING (-15.2189797 12.4828171, -15.2187834 12.4812949)",
333913136,False,,residential,False,219.084,"LINESTRING (-15.2189797 12.4828171, -15.2169682 12.4826595)",
333913136,False,,residential,True,14.264,"LINESTRING (-15.2189797 12.4828171, -15.2191103 12.4828311)",
333913136,False,,residential,False,14.264,"LINESTRING (-15.2191103 12.4828311, -15.2189797 12.4828171)",
333913137,False,,tertiary,True,16.237,"LINESTRING (-15.2191103 12.4828311, -15.2192589 12.4828476)",2
32116528,False,,tertiary,True,123.371,"LINESTRING (-15.2191103 12.4828311, -15.2189941 12.4829664, -15.2183696 12.4836725)",2
246826867,False,,residential,False,140.683,"LINESTRING (-15.2192589 12.4828476, -15.2195666 12.4816186)",
333913137,False,,tertiary,False,16.237,"LINESTRING (-15.2192589 12.4828476, -15.2191103 12.4828311)",2
333913137,False,,tertiary,True,61.863,"LINESTRING (-15.2192589 12.4828476, -15.2198252 12.4829093)",2
333913133,False,,residential,False,212.265,"LINESTRING (-15.2206132 12.4829757, -15.2204284 12.4848761)",
333913137,False,,tertiary,False,85.868,"LINESTRING (-15.2206132 12.4829757, -15.2198252 12.4829093)",2
376362021,False,R2,tertiary,True,68.348,"LINESTRING (-15.2206132 12.4829757, -15.2212392 12.4830409)",
377885347,False,R2,tertiary,True,115.081,"LINESTRING (-15.2206132 12.4829757, -15.2207167 12.4819457)",2
333913133,False,,residential,False,44.896,"LINESTRING (-15.2204284 12.4848761, -15.2203744 12.4852764)",
333913133,False,,residential,True,212.265,"LINESTRING (-15.2204284 12.4848761, -15.2206132 12.4829757)",
922370643,False,,residential,True,37.788,"LINESTRING (-15.2204284 12.4848761, -15.2201173 12.4850285)",
246826860,False,R2,tertiary,False,24.828,"LINESTRING (-15.2220961 12.4793821, -15.222092 12.4794888, -15.2220935 12.4796053)",2
301433174,False,,residential,True,114.798,"LINESTRING (-15.2152025 12.4835897, -15.2151042 12.4828183, -15.2150556 12.4825677)",
301433182,False,,residential,False,187.412,"LINESTRING (-15.2152025 12.4835897, -15.216633 12.4835568, -15.2169271 12.4835303)",
922373117,False,,residential,True,101.152,"LINESTRING (-15.2152025 12.4835897, -15.2152491 12.4836733, -15.2152866 12.4837597, -15.2153282 12.4838802, -15.2153456 12.4839915, -15.2153684 12.4841067, -15.2154127 12.4842115, -15.2155025 12.4843372, -15.2155589 12.484417)",
301433186,False,,residential,False,45.848,"LINESTRING (-15.2177486 12.4851543, -15.2174323 12.4848811)",
301433186,False,,residential,True,148.968,"LINESTRING (-15.2177486 12.4851543, -15.2181941 12.4853166, -15.2190685 12.4855104)",
32116528,False,,tertiary,False,95.183,"LINESTRING (-15.2174323 12.4848811, -15.2179593 12.484197)",2
32116528,False,,tertiary,True,131.541,"LINESTRING (-15.2174323 12.4848811, -15.2166733 12.4858032)",2
301433186,False,,residential,True,45.848,"LINESTRING (-15.2174323 12.4848811, -15.2177486 12.4851543)",
"[301433186, 922373116]",False,,residential,"[False, True]",145.053,"LINESTRING (-15.2174323 12.4848811, -15.2170461 12.4847772, -15.2166652 12.4846829, -15.2164963 12.4846409, -15.2164011 12.4845925, -15.2163568 12.4845375, -15.2162911 12.4844747, -15.2161972 12.4844498)",
301433177,False,,residential,False,96.931,"LINESTRING (-15.2169682 12.4826595, -15.2169271 12.4835303)",
333913136,False,,residential,True,219.084,"LINESTRING (-15.2169682 12.4826595, -15.2189797 12.4828171)",
333913136,False,,residential,False,194.434,"LINESTRING (-15.2169682 12.4826595, -15.2159061 12.4825963, -15.2151806 12.4825531)",
333913136,False,,residential,True,13.668,"LINESTRING (-15.2150556 12.4825677, -15.2151806 12.4825531)",
301433174,False,,residential,False,114.798,"LINESTRING (-15.2150556 12.4825677, -15.2151042 12.4828183, -15.2152025 12.4835897)",
333913133,False,,residential,False,84.529,"LINESTRING (-15.2202819 12.4859621, -15.2202572 12.4867219)",
333913133,False,,residential,True,76.905,"LINESTRING (-15.2202819 12.4859621, -15.2203744 12.4852764)",
301433186,False,,residential,False,141.978,"LINESTRING (-15.2202819 12.4859621, -15.2198836 12.4857514, -15.2195298 12.4856099, -15.2190685 12.4855104)",
301433186,False,,residential,False,148.968,"LINESTRING (-15.2190685 12.4855104, -15.2181941 12.4853166, -15.2177486 12.4851543)",
301433186,False,,residential,True,141.978,"LINESTRING (-15.2190685 12.4855104, -15.2195298 12.4856099, -15.2198836 12.4857514, -15.2202819 12.4859621)",
922370643,False,,residential,False,33.323,"LINESTRING (-15.2190685 12.4855104, -15.2191356 12.4854266, -15.2193099 12.4853349)",
32116528,False,,tertiary,True,73.387,"LINESTRING (-15.2183696 12.4836725, -15.2179593 12.484197)",2
32116528,False,,tertiary,False,123.371,"LINESTRING (-15.2183696 12.4836725, -15.2189941 12.4829664, -15.2191103 12.4828311)",2
301433182,False,,residential,True,159.288,"LINESTRING (-15.2183696 12.4836725, -15.2182764 12.4836189, -15.2182005 12.4835846, -15.2181297 12.4835715, -15.2169271 12.4835303)",
301433177,False,,residential,True,96.931,"LINESTRING (-15.2169271 12.4835303, -15.2169682 12.4826595)",
301433182,False,,residential,False,159.288,"LINESTRING (-15.2169271 12.4835303, -15.2181297 12.4835715, -15.2182005 12.4835846, -15.2182764 12.4836189, -15.2183696 12.4836725)",
301433182,False,,residential,True,187.412,"LINESTRING (-15.2169271 12.4835303, -15.216633 12.4835568, -15.2152025 12.4835897)",
333913137,False,,tertiary,False,61.863,"LINESTRING (-15.2198252 12.4829093, -15.2192589 12.4828476)",2
333913137,False,,tertiary,True,85.868,"LINESTRING (-15.2198252 12.4829093, -15.2206132 12.4829757)",2
377884313,False,,residential,False,128.976,"LINESTRING (-15.2198252 12.4829093, -15.2200744 12.4817752)",
"[377884313, 922370642]",False,,residential,True,205.97400000000002,"LINESTRING (-15.2198252 12.4829093, -15.2195944 12.4843971, -15.2195486 12.4846855, -15.2195399 12.4847406)",
333913133,False,,residential,True,84.529,"LINESTRING (-15.2202572 12.4867219, -15.2202819 12.4859621)",
377884327,False,,residential,False,72.089,"LINESTRING (-15.2218958 12.4831375, -15.2212392 12.4830409)",
377884313,False,,residential,True,128.976,"LINESTRING (-15.2200744 12.4817752, -15.2198252 12.4829093)",
377884330,False,,residential,False,57.815,"LINESTRING (-15.2200744 12.4817752, -15.2195666 12.4816186)",
377884330,False,,residential,True,72.264,"LINESTRING (-15.2200744 12.4817752, -15.2207167 12.4819457)",
377885338,False,,residential,False,28.929,"LINESTRING (-15.2215256 12.4803609, -15.2215136 12.4806208)",
246826866,False,,residential,True,86.93,"LINESTRING (-15.2215256 12.4803609, -15.2214422 12.4803763, -15.2212668 12.4804308, -15.2207754 12.4806292)",
377885338,False,,residential,True,46.484,"LINESTRING (-15.2215256 12.4803609, -15.2215309 12.4799608, -15.2215337 12.4799431)",
377885346,False,,residential,True,99.154,"LINESTRING (-15.2215337 12.4799431, -15.2206303 12.480074)",
377885338,False,,residential,False,46.484,"LINESTRING (-15.2215337 12.4799431, -15.2215309 12.4799608, -15.2215256 12.4803609)",
377885338,False,,residential,True,81.251,"LINESTRING (-15.2215337 12.4799431, -15.2215443 12.4798764, -15.2215604 12.4798036, -15.2215871 12.4797488, -15.2216248 12.4797069, -15.2216809 12.4796754, -15.2217455 12.4796599, -15.2220935 12.4796053)",
377885346,False,,residential,False,68.8,"LINESTRING (-15.218921 12.4803228, -15.2195486 12.4802371)",
246826863,False,,residential,False,71.626,"LINESTRING (-15.2205581 12.4794399, -15.2205464 12.479676, -15.2205464 12.4797283, -15.2205546 12.4797803, -15.2206303 12.480074)",
246826860,False,R2,tertiary,False,145.25300000000001,"LINESTRING (-15.2220935 12.4796053, -15.2220929 12.4796485, -15.2220878 12.4797716, -15.2220782 12.479884, -15.2220028 12.4802574, -15.2219801 12.4803439, -15.2219486 12.4804103, -15.2219085 12.4804477, -15.221855 12.4804748, -15.2217856 12.4804848, -15.2216836 12.4805118, -15.2216085 12.4805496, -15.2215136 12.4806208)",2
246826860,False,R2,tertiary,True,24.828,"LINESTRING (-15.2220935 12.4796053, -15.222092 12.4794888, -15.2220961 12.4793821)",2
377885338,False,,residential,False,81.25099999999999,"LINESTRING (-15.2220935 12.4796053, -15.2217455 12.4796599, -15.2216809 12.4796754, -15.2216248 12.4797069, -15.2215871 12.4797488, -15.2215604 12.4798036, -15.2215443 12.4798764, -15.2215337 12.4799431)",
333913133,False,,residential,False,76.905,"LINESTRING (-15.2203744 12.4852764, -15.2202819 12.4859621)",
333913133,False,,residential,True,44.896,"LINESTRING (-15.2203744 12.4852764, -15.2204284 12.4848761)",
922370641,False,,residential,True,39.507999999999996,"LINESTRING (-15.2203744 12.4852764, -15.2202755 12.4851516, -15.2201173 12.4850285)",
922370641,False,,residential,False,71.87899999999999,"LINESTRING (-15.2195399 12.4847406, -15.219672 12.484764, -15.2199107 12.4848583, -15.2201173 12.4850285)",
922370641,False,,residential,True,183.72,"LINESTRING (-15.2195399 12.4847406, -15.2193314 12.4847038, -15.2190444 12.4846252, -15.218626 12.4845231, -15.218406 12.4844603, -15.2181834 12.4843319, -15.2179593 12.484197)",
"[377884313, 922370642]",False,,residential,False,205.974,"LINESTRING (-15.2195399 12.4847406, -15.2195486 12.4846855, -15.2195944 12.4843971, -15.2198252 12.4829093)",
922370642,False,,residential,True,71.344,"LINESTRING (-15.2195399 12.4847406, -15.2195084 12.4849395, -15.2194172 12.4851202, -15.2193099 12.4853349)",
32116528,False,,tertiary,False,73.387,"LINESTRING (-15.2179593 12.484197, -15.2183696 12.4836725)",2
32116528,False,,tertiary,True,95.183,"LINESTRING (-15.2179593 12.484197, -15.2174323 12.4848811)",2
922370641,False,,residential,False,183.71999999999997,"LINESTRING (-15.2179593 12.484197, -15.2181834 12.4843319, -15.218406 12.4844603, -15.218626 12.4845231, -15.2190444 12.4846252, -15.2193314 12.4847038, -15.2195399 12.4847406)",
922373115,False,,residential,True,213.435,"LINESTRING (-15.2179593 12.484197, -15.2178012 12.4841015, -15.2176845 12.4840308, -15.2175759 12.4839836, -15.2173868 12.4839732, -15.2172165 12.4839601, -15.2171239 12.4839771, -15.2170528 12.4840098, -15.2169912 12.4840766, -15.2169067 12.4841709, -15.2168208 12.4842324, -15.216684 12.4842887, -15.216554 12.4843162, -15.2163461 12.4843869, -15.2161972 12.4844498)",
922370643,False,,residential,False,37.788,"LINESTRING (-15.2201173 12.4850285, -15.2204284 12.4848761)",
922370641,False,,residential,False,39.507999999999996,"LINESTRING (-15.2201173 12.4850285, -15.2202755 12.4851516, -15.2203744 12.4852764)",
922370641,False,,residential,True,71.87899999999999,"LINESTRING (-15.2201173 12.4850285, -15.2199107 12.4848583, -15.219672 12.484764, -15.2195399 12.4847406)",
922370643,False,,residential,True,94.06700000000001,"LINESTRING (-15.2201173 12.4850285, -15.2196425 12.4851988, -15.2193099 12.4853349)",
922370642,False,,residential,False,71.344,"LINESTRING (-15.2193099 12.4853349, -15.2194172 12.4851202, -15.2195084 12.4849395, -15.2195399 12.4847406)",
922370643,False,,residential,False,94.06700000000001,"LINESTRING (-15.2193099 12.4853349, -15.2196425 12.4851988, -15.2201173 12.4850285)",
922370643,False,,residential,True,33.323,"LINESTRING (-15.2193099 12.4853349, -15.2191356 12.4854266, -15.2190685 12.4855104)",
32116528,False,,tertiary,False,33.786,"LINESTRING (-15.2164783 12.48604, -15.2166733 12.4858032)",2
922373115,False,,residential,False,213.43500000000003,"LINESTRING (-15.2161972 12.4844498, -15.2163461 12.4843869, -15.216554 12.4843162, -15.216684 12.4842887, -15.2168208 12.4842324, -15.2169067 12.4841709, -15.2169912 12.4840766, -15.2170528 12.4840098, -15.2171239 12.4839771, -15.2172165 12.4839601, -15.2173868 12.4839732, -15.2175759 12.4839836, -15.2176845 12.4840308, -15.2178012 12.4841015, -15.2179593 12.484197)",
"[301433186, 922373116]",False,,residential,"[False, True]",145.053,"LINESTRING (-15.2161972 12.4844498, -15.2162911 12.4844747, -15.2163568 12.4845375, -15.2164011 12.4845925, -15.2164963 12.4846409, -15.2166652 12.4846829, -15.2170461 12.4847772, -15.2174323 12.4848811)",
922373116,False,,residential,True,69.709,"LINESTRING (-15.2161972 12.4844498, -15.2160792 12.4844354, -15.2159585 12.4844445, -15.2157775 12.4844288, -15.2156688 12.4844105, -15.2155589 12.484417)",
922373116,False,,residential,False,69.709,"LINESTRING (-15.2155589 12.484417, -15.2156688 12.4844105, -15.2157775 12.4844288, -15.2159585 12.4844445, -15.2160792 12.4844354, -15.2161972 12.4844498)",
922373117,False,,residential,False,101.152,"LINESTRING (-15.2155589 12.484417, -15.2155025 12.4843372, -15.2154127 12.4842115, -15.2153684 12.4841067, -15.2153456 12.4839915, -15.2153282 12.4838802, -15.2152866 12.4837597, -15.2152491 12.4836733, -15.2152025 12.4835897)",
922373117,False,,residential,True,206.776,"LINESTRING (-15.2155589 12.484417, -15.2155937 12.4845035, -15.2156608 12.4847051, -15.2157211 12.4849185, -15.2157761 12.4851189, -15.2158257 12.4852197, -15.2158995 12.4852734, -15.2160242 12.4853533, -15.2161959 12.4854502, -15.2163702 12.4855706, -15.2166733 12.4858032)",
32116528,False,,tertiary,False,131.541,"LINESTRING (-15.2166733 12.4858032, -15.2174323 12.4848811)",2
32116528,False,,tertiary,True,33.786,"LINESTRING (-15.2166733 12.4858032, -15.2164783 12.48604)",2
922373117,False,,residential,False,206.77599999999998,"LINESTRING (-15.2166733 12.4858032, -15.2163702 12.4855706, -15.2161959 12.4854502, -15.2160242 12.4853533, -15.2158995 12.4852734, -15.2158257 12.4852197, -15.2157761 12.4851189, -15.2157211 12.4849185, -15.2156608 12.4847051, -15.2155937 12.4845035, -15.2155589 12.484417)",
923696659,False,,residential,True,96.61500000000001,"LINESTRING (-15.216845 12.4811553, -15.2169442 12.4814539, -15.2170086 12.4815953, -15.2171481 12.4816817, -15.2172822 12.4817, -15.2173369 12.4817924)",
246826866,False,,residential,False,166.501,"LINESTRING (-15.2173369 12.4817924, -15.2187834 12.4812949)",
246826866,False,,residential,True,249.094,"LINESTRING (-15.2173369 12.4817924, -15.2172848 12.4818153, -15.2158533 12.4822778, -15.2156379 12.4823639, -15.2151806 12.4825531)",
923696659,False,,residential,False,96.615,"LINESTRING (-15.2173369 12.4817924, -15.2172822 12.4817, -15.2171481 12.4816817, -15.2170086 12.4815953, -15.2169442 12.4814539, -15.216845 12.4811553)",
