osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge
240246863,2,Т-02-03,Козацька вулиця,secondary,50,False,False,9.596,"LINESTRING (29.2593381 49.4843382, 29.2592575 49.4842696)",
83257276,2,,,residential,50,False,False,111.53000000000002,"LINESTRING (29.2593381 49.4843382, 29.2593664 49.4844985, 29.2595538 49.4848521, 29.259609 49.4849455, 29.2597868 49.4852463, 29.2597949 49.48526, 29.2598119 49.4852887)",
240246863,2,Т-02-03,Козацька вулиця,secondary,50,False,True,309.88,"LINESTRING (29.2593381 49.4843382, 29.259537 49.4843725, 29.2602306 49.4842936, 29.2605143 49.484284, 29.2607403 49.4842752, 29.2623211 49.4842138, 29.2636041 49.4841606)",
843242759,2,,,tertiary,50,False,False,68.736,"LINESTRING (29.251814 49.4887963, 29.2510979 49.4892034)",
843242760,2,О-02-17-01,,tertiary,50,False,True,57.458,"LINESTRING (29.251814 49.4887963, 29.2518416 49.4887774, 29.2519483 49.4887044, 29.2523616 49.4884215)",
105268484,,,Вишнева вулиця,residential,,False,False,35.419,"LINESTRING (29.2571447 49.486443, 29.2569748 49.4867418)",
724787375,1,,вулиця Богдана Хмельницького,residential,50,False,False,223.617,"LINESTRING (29.2571447 49.486443, 29.2550907 49.4871969, 29.2544892 49.4874176, 29.2544494 49.4874322)",
724787375,1,,вулиця Богдана Хмельницького,residential,50,False,True,45.669,"LINESTRING (29.2571447 49.486443, 29.2575643 49.4862195, 29.2576336 49.4861826)",
239295126,2,Т-02-03,Вінницька вулиця,secondary,50,False,True,24.398,"LINESTRING (29.2568132 49.4810614, 29.2570805 49.4811955)",
150454229,,,,residential,,False,False,326.764,"LINESTRING (29.2568132 49.4810614, 29.2565192 49.481422, 29.2552254 49.4822059, 29.2546076 49.4824986, 29.2534301 49.4829425)",
239295126,2,Т-02-03,Вінницька вулиця,secondary,50,False,False,172.181,"LINESTRING (29.2568132 49.4810614, 29.2556558 49.4807255, 29.2551745 49.4805858, 29.2546558 49.4804051)",
83257276,2,,,residential,50,False,True,111.53,"LINESTRING (29.2598119 49.4852887, 29.2597949 49.48526, 29.2597868 49.4852463, 29.259609 49.4849455, 29.2595538 49.4848521, 29.2593664 49.4844985, 29.2593381 49.4843382)",
