osmid,ref,name,highway,oneway,reversed,length,maxspeed,lanes,geometry,bridge
223266063,,Зелена вулиця,residential,False,True,464.14,,,"LINESTRING (23.8507207 49.6437208, 23.8509494 49.6437818, 23.8511891 49.6438027, 23.851744 49.6438171, 23.8543618 49.6438334, 23.8551896 49.6438069, 23.8569848 49.6438236, 23.8571417 49.6438052)",
223266063,,Зелена вулиця,residential,False,False,464.14000000000004,,,"LINESTRING (23.8571417 49.6438052, 23.8569848 49.6438236, 23.8551896 49.6438069, 23.8543618 49.6438334, 23.851744 49.6438171, 23.8511891 49.6438027, 23.8509494 49.6437818, 23.8507207 49.6437208)",
731876478,Т-14-16,вулиця Степана Бандери,secondary,False,False,169.335,50,2,"LINESTRING (23.8571417 49.6438052, 23.8571347 49.6437027, 23.8571358 49.6435493, 23.857151 49.6432519, 23.8571901 49.642559, 23.8571963 49.6424499, 23.8572011 49.6423381, 23.8572027 49.6422832)",
731876478,Т-14-16,вулиця Степана Бандери,secondary,False,True,43.578,50,2,"LINESTRING (23.8571417 49.6438052, 23.8571973 49.6439881, 23.8572839 49.6441858)",
214773386,,вулиця Петра Сагайдачного,residential,False,False,171.356,,,"LINESTRING (23.8517545 49.6484019, 23.8516326 49.6477288, 23.8515112 49.6472455, 23.851279 49.6469034)",
214773386,,вулиця Петра Сагайдачного,residential,False,True,309.304,,,"LINESTRING (23.8517545 49.6484019, 23.8518732 49.6488206, 23.8519922 49.6490098, 23.8521687 49.6492344, 23.8526551 49.6497219, 23.8537716 49.6508255)",
"[223266055, 223266079]",,"['вулиця Осипа Куриласа', 'вулиця Тараса Шевченка']",residential,False,False,267.385,,,"LINESTRING (23.8517545 49.6484019, 23.8520168 49.6483416, 23.8530669 49.6481813, 23.853277 49.6487432, 23.8533642 49.6489151, 23.8534963 49.6490791, 23.8539852 49.6495673)",
"[223266079, 223266055]",,"['вулиця Осипа Куриласа', 'вулиця Тараса Шевченка']",residential,False,True,267.385,,,"LINESTRING (23.8539852 49.6495673, 23.8534963 49.6490791, 23.8533642 49.6489151, 23.853277 49.6487432, 23.8530669 49.6481813, 23.8520168 49.6483416, 23.8517545 49.6484019)",
223266046,,вулиця Євгена Коновальця,residential,False,True,254.115,,,"LINESTRING (23.8510699 49.6505743, 23.8513111 49.6510742, 23.8513858 49.6511618, 23.8514745 49.6512284, 23.8515913 49.6512647, 23.8517173 49.6512767, 23.8519042 49.6512616, 23.8537716 49.6508255)",
872813989,С141214,вулиця Данила Галицького,tertiary,False,False,63.92,,,"LINESTRING (23.8575438 49.6472475, 23.8566616 49.647312)",
703130500,,,residential,False,False,58.919,,,"LINESTRING (23.8575438 49.6472475, 23.8575517 49.6471774, 23.8575443 49.6471119, 23.8574737 49.6468588, 23.8574154 49.6467274)",
703130500,,,residential,False,True,196.95199999999997,,,"LINESTRING (23.8575438 49.6472475, 23.8575323 49.6473486, 23.8575376 49.647511, 23.8575589 49.6476165, 23.8577491 49.6480883, 23.8577698 49.648136, 23.8577748 49.6481771, 23.857766 49.6482227, 23.8577421 49.6482963, 23.8577076 49.6483817, 23.8576644 49.6484607, 23.8576147 49.6485052, 23.8571859 49.6487447, 23.8570599 49.6488152)",
872813989,С141214,вулиця Данила Галицького,tertiary,False,True,72.684,,,"LINESTRING (23.8575438 49.6472475, 23.8580534 49.6472275, 23.8585519 49.647242)",
703130500,,,residential,False,True,58.919,,,"LINESTRING (23.8574154 49.6467274, 23.8574737 49.6468588, 23.8575443 49.6471119, 23.8575517 49.6471774, 23.8575438 49.6472475)",
237448696,,Гайдамацька вулиця,residential,False,False,6.866,,,"LINESTRING (23.8570001 49.6487671, 23.8570599 49.6488152)",
730310807,Т-14-16,Княжа вулиця,secondary,False,False,167.02100000000002,50,,"LINESTRING (23.8570001 49.6487671, 23.8570382 49.6487198, 23.8570669 49.648673, 23.8570838 49.6486251, 23.8570986 49.6485719, 23.8571015 49.6484847, 23.8570858 49.6484024, 23.8570611 49.6483326, 23.8567068 49.6474777, 23.8566616 49.647312)",
972061666,Т-14-16,Княжа вулиця,secondary,False,True,48.384,UA:urban,2,"LINESTRING (23.8570001 49.6487671, 23.8569289 49.6488328, 23.8567977 49.6489169, 23.8565192 49.6490681)",
704930409,,Острівська вулиця,residential,False,False,456.753,,,"LINESTRING (23.8545647 49.6460787, 23.8546531 49.6463793, 23.8546492 49.646651, 23.8546917 49.6472176, 23.8546602 49.6476135, 23.8546953 49.6479838, 23.85478 49.6483884, 23.8548796 49.6486614, 23.8551182 49.6490679, 23.8552119 49.6491762, 23.8553825 49.6492876, 23.855537 49.6494112, 23.8556667 49.6496249, 23.8557999 49.6497854, 23.855845 49.6498232, 23.8559174 49.6498521, 23.8559929 49.6498625, 23.8560961 49.6498668)",
872112702,С141201,вулиця Загородки,tertiary,False,False,256.299,,,"LINESTRING (23.8545647 49.6460787, 23.8543879 49.6460964, 23.8539557 49.6461609, 23.85334 49.6462976, 23.8532406 49.6463407, 23.8525766 49.6466288, 23.8522987 49.6467104, 23.851279 49.6469034)",
"[872112702, 731876479]",С141201,"['вулиця Петра Адермаха', 'вулиця Загородки']",tertiary,False,True,395.579,,2,"LINESTRING (23.8545647 49.6460787, 23.8552302 49.6460458, 23.8553367 49.6460618, 23.8554105 49.6460929, 23.8554752 49.6461492, 23.8555255 49.6462161, 23.8556816 49.6470237, 23.8558416 49.6476069, 23.8559438 49.6480073, 23.8560927 49.6483781, 23.8561115 49.6484632, 23.8561126 49.6485442, 23.8560595 49.6487254, 23.8560592 49.6488739, 23.85608 49.6490312)",
704930409,,Острівська вулиця,residential,False,True,456.75300000000004,,,"LINESTRING (23.8560961 49.6498668, 23.8559929 49.6498625, 23.8559174 49.6498521, 23.855845 49.6498232, 23.8557999 49.6497854, 23.8556667 49.6496249, 23.855537 49.6494112, 23.8553825 49.6492876, 23.8552119 49.6491762, 23.8551182 49.6490679, 23.8548796 49.6486614, 23.85478 49.6483884, 23.8546953 49.6479838, 23.8546602 49.6476135, 23.8546917 49.6472176, 23.8546492 49.646651, 23.8546531 49.6463793, 23.8545647 49.6460787)",
731876471,Т-14-16,Княжа вулиця,secondary,False,False,45.111999999999995,UA:urban,,"LINESTRING (23.8560961 49.6498668, 23.8560728 49.6496705, 23.8560705 49.6495014, 23.8560687 49.6494617)",
712540991,,,unclassified,False,False,151.952,,,"LINESTRING (23.8599629 49.6495006, 23.8594813 49.6491214, 23.8592816 49.6489266, 23.8591175 49.6486829, 23.8590587 49.6483089)",
712540991,,,unclassified,False,False,148.814,,,"LINESTRING (23.8590587 49.6483089, 23.8590597 49.648164, 23.8590847 49.6480733, 23.8592229 49.6477585, 23.8593905 49.6474915, 23.8597282 49.6470577)",
712540991,,,unclassified,False,True,151.952,,,"LINESTRING (23.8590587 49.6483089, 23.8591175 49.6486829, 23.8592816 49.6489266, 23.8594813 49.6491214, 23.8599629 49.6495006)",
712540992,,,unclassified,False,False,252.65500000000003,,,"LINESTRING (23.8590587 49.6483089, 23.859396 49.6481601, 23.8596169 49.6480948, 23.8601607 49.6479487, 23.8606346 49.6477838, 23.8607507 49.6477304, 23.8608403 49.6476195, 23.8608912 49.6474733, 23.8609074 49.6473264, 23.8608678 49.6471726, 23.8607749 49.6470061, 23.8605495 49.6467746)",
"[237448690, 872813989]",С141214,вулиця Данила Галицького,tertiary,False,False,88.621,,,"LINESTRING (23.8597282 49.6470577, 23.8596653 49.647074, 23.8592131 49.6471964, 23.8590471 49.6472362, 23.8589466 49.6472441, 23.8588776 49.6472447, 23.8587051 49.6472443, 23.8585519 49.647242)",
712540991,,,unclassified,False,True,148.814,,,"LINESTRING (23.8597282 49.6470577, 23.8593905 49.6474915, 23.8592229 49.6477585, 23.8590847 49.6480733, 23.8590597 49.648164, 23.8590587 49.6483089)",
872813990,С141214,вулиця Данила Галицького,tertiary,False,True,67.064,,,"LINESTRING (23.8597282 49.6470577, 23.8602039 49.6469097, 23.8605495 49.6467746)",
712540992,,,unclassified,False,True,252.655,,,"LINESTRING (23.8605495 49.6467746, 23.8607749 49.6470061, 23.8608678 49.6471726, 23.8609074 49.6473264, 23.8608912 49.6474733, 23.8608403 49.6476195, 23.8607507 49.6477304, 23.8606346 49.6477838, 23.8601607 49.6479487, 23.8596169 49.6480948, 23.859396 49.6481601, 23.8590587 49.6483089)",
872813990,С141214,вулиця Данила Галицького,tertiary,False,False,67.064,,,"LINESTRING (23.8605495 49.6467746, 23.8602039 49.6469097, 23.8597282 49.6470577)",
"[731876472, 237448689, 872813990]",С141214,вулиця Данила Галицького,tertiary,False,True,89.448,,,"LINESTRING (23.8605495 49.6467746, 23.8609074 49.6466297, 23.8610031 49.646591, 23.8613282 49.6464629, 23.8615843 49.6463314)",yes
722606664,,Спортивна вулиця,residential,False,False,309.818,,,"LINESTRING (23.8572839 49.6441858, 23.857885 49.6440953, 23.8585964 49.6439769, 23.858763 49.6439413, 23.858886 49.6439016, 23.8589898 49.6438632, 23.8591229 49.6437876, 23.8591709 49.643735, 23.8591944 49.6436747, 23.8591919 49.6436102, 23.8591801 49.6435385, 23.8591712 49.6434632, 23.8591709 49.6433957, 23.8591892 49.6431473, 23.859192 49.6428157, 23.8591958 49.6427252, 23.8592424 49.6424857, 23.8592968 49.6422876)",
731876478,Т-14-16,вулиця Степана Бандери,secondary,False,False,43.578,50,2,"LINESTRING (23.8572839 49.6441858, 23.8571973 49.6439881, 23.8571417 49.6438052)",
731876478,Т-14-16,вулиця Степана Бандери,secondary,False,True,103.638,50,2,"LINESTRING (23.8572839 49.6441858, 23.8573053 49.644235, 23.8573858 49.6444207, 23.8575434 49.6447827, 23.8575574 49.6448412, 23.8575557 49.6449614, 23.8575375 49.6450934)",
872813989,С141214,вулиця Данила Галицького,tertiary,False,False,72.684,,,"LINESTRING (23.8585519 49.647242, 23.8580534 49.6472275, 23.8575438 49.6472475)",
"[237448690, 872813989]",С141214,вулиця Данила Галицького,tertiary,False,True,88.621,,,"LINESTRING (23.8585519 49.647242, 23.8587051 49.6472443, 23.8588776 49.6472447, 23.8589466 49.6472441, 23.8590471 49.6472362, 23.8592131 49.6471964, 23.8596653 49.647074, 23.8597282 49.6470577)",
962709529,,Вокзальна вулиця,residential,False,False,207.14,,,"LINESTRING (23.8585519 49.647242, 23.8588414 49.6470438, 23.8590509 49.6468204, 23.8591901 49.6465802, 23.8594093 49.6462988, 23.8595418 49.6460878, 23.8597693 49.645753, 23.8598497 49.6455981)",
962709530,,Вокзальна вулиця,residential,False,True,83.082,,,"LINESTRING (23.8575375 49.6450934, 23.8586907 49.6451195)",
731876478,Т-14-16,вулиця Степана Бандери,secondary,False,False,103.638,50,2,"LINESTRING (23.8575375 49.6450934, 23.8575557 49.6449614, 23.8575574 49.6448412, 23.8575434 49.6447827, 23.8573858 49.6444207, 23.8573053 49.644235, 23.8572839 49.6441858)",
"[731876470, 731876478, 730310807]",Т-14-16,"['вулиця Степана Бандери', 'площа Ринок', 'Княжа вулиця']",secondary,False,True,261.30600000000004,50,2,"LINESTRING (23.8575375 49.6450934, 23.8574465 49.6455829, 23.8573796 49.6459262, 23.8573608 49.645982, 23.857294 49.6460777, 23.8571937 49.6461907, 23.856732 49.6466981, 23.8566606 49.6467956, 23.8566352 49.6468688, 23.8566196 49.6469228, 23.8566122 49.6469822, 23.8566098 49.6470485, 23.8566264 49.6471664, 23.8566616 49.647312)",
962709530,,Вокзальна вулиця,residential,False,False,83.082,,,"LINESTRING (23.8586907 49.6451195, 23.8575375 49.6450934)",
730646572,,Золотогірська вулиця,residential,False,True,157.071,,,"LINESTRING (23.8620257 49.6478402, 23.8619485 49.6477067, 23.8617521 49.6472744, 23.8616422 49.6471459, 23.8615845 49.6470347, 23.8615308 49.6468431, 23.861583 49.6464842)",
722606664,,Спортивна вулиця,residential,False,True,309.818,,,"LINESTRING (23.8592968 49.6422876, 23.8592424 49.6424857, 23.8591958 49.6427252, 23.859192 49.6428157, 23.8591892 49.6431473, 23.8591709 49.6433957, 23.8591712 49.6434632, 23.8591801 49.6435385, 23.8591919 49.6436102, 23.8591944 49.6436747, 23.8591709 49.643735, 23.8591229 49.6437876, 23.8589898 49.6438632, 23.858886 49.6439016, 23.858763 49.6439413, 23.8585964 49.6439769, 23.857885 49.6440953, 23.8572839 49.6441858)",
962709529,,Вокзальна вулиця,residential,False,True,207.14000000000001,,,"LINESTRING (23.8598497 49.6455981, 23.8597693 49.645753, 23.8595418 49.6460878, 23.8594093 49.6462988, 23.8591901 49.6465802, 23.8590509 49.6468204, 23.8588414 49.6470438, 23.8585519 49.647242)",
730646572,,Золотогірська вулиця,residential,False,True,16.991,,,"LINESTRING (23.861583 49.6464842, 23.8615843 49.6463314)",
730646572,,Золотогірська вулиця,residential,False,False,157.071,,,"LINESTRING (23.861583 49.6464842, 23.8615308 49.6468431, 23.8615845 49.6470347, 23.8616422 49.6471459, 23.8617521 49.6472744, 23.8619485 49.6477067, 23.8620257 49.6478402)",
731930652,,,residential,False,False,265.761,,,"LINESTRING (23.861583 49.6464842, 23.8618117 49.6464229, 23.8620297 49.6463824, 23.8621378 49.6463726, 23.8623896 49.6463791, 23.8625383 49.6464087, 23.8627191 49.6464667, 23.8627546 49.646506, 23.8627883 49.6466012, 23.8628306 49.6467664, 23.862861 49.646854, 23.8629235 49.6469229, 23.8630266 49.6469776, 23.8634423 49.6471975, 23.8636873 49.647331, 23.863838 49.6474305, 23.8638984 49.6475316, 23.8640028 49.6477706)",
731930652,,,residential,False,True,265.761,,,"LINESTRING (23.8640028 49.6477706, 23.8638984 49.6475316, 23.863838 49.6474305, 23.8636873 49.647331, 23.8634423 49.6471975, 23.8630266 49.6469776, 23.8629235 49.6469229, 23.862861 49.646854, 23.8628306 49.6467664, 23.8627883 49.6466012, 23.8627546 49.646506, 23.8627191 49.6464667, 23.8625383 49.6464087, 23.8623896 49.6463791, 23.8621378 49.6463726, 23.8620297 49.6463824, 23.8618117 49.6464229, 23.861583 49.6464842)",
237448696,,Гайдамацька вулиця,residential,False,True,6.866,,,"LINESTRING (23.8570599 49.6488152, 23.8570001 49.6487671)",
703130500,,,residential,False,False,196.952,,,"LINESTRING (23.8570599 49.6488152, 23.8571859 49.6487447, 23.8576147 49.6485052, 23.8576644 49.6484607, 23.8577076 49.6483817, 23.8577421 49.6482963, 23.857766 49.6482227, 23.8577748 49.6481771, 23.8577698 49.648136, 23.8577491 49.6480883, 23.8575589 49.6476165, 23.8575376 49.647511, 23.8575323 49.6473486, 23.8575438 49.6472475)",
972061668,С141201,вулиця Петра Адермаха,tertiary,True,False,11.071,,,"LINESTRING (23.85608 49.6490312, 23.8561898 49.6491009)",
"[872112702, 731876479]",С141201,"['вулиця Петра Адермаха', 'вулиця Загородки']",tertiary,False,False,395.579,,2,"LINESTRING (23.85608 49.6490312, 23.8560592 49.6488739, 23.8560595 49.6487254, 23.8561126 49.6485442, 23.8561115 49.6484632, 23.8560927 49.6483781, 23.8559438 49.6480073, 23.8558416 49.6476069, 23.8556816 49.6470237, 23.8555255 49.6462161, 23.8554752 49.6461492, 23.8554105 49.6460929, 23.8553367 49.6460618, 23.8552302 49.6460458, 23.8545647 49.6460787)",
972061667,Т-14-16,Княжа вулиця,secondary,True,False,25.06,UA:urban,,"LINESTRING (23.8565192 49.6490681, 23.8562484 49.6492097)",
972061666,Т-14-16,Княжа вулиця,secondary,False,False,48.384,UA:urban,2,"LINESTRING (23.8565192 49.6490681, 23.8567977 49.6489169, 23.8569289 49.6488328, 23.8570001 49.6487671)",
966450702,,,tertiary,True,False,16.688,,,"LINESTRING (23.8562484 49.6492097, 23.8562252 49.6492209, 23.856198 49.6492273, 23.856169 49.6492283, 23.8561409 49.6492238, 23.856116 49.6492143, 23.8560964 49.6492005, 23.8560838 49.6491836, 23.8560793 49.649165)",
972061667,Т-14-16,Княжа вулиця,secondary,True,False,31.266000000000002,UA:urban,,"LINESTRING (23.8562484 49.6492097, 23.8561366 49.649314, 23.8560969 49.6493896, 23.8560687 49.6494617)",
731876471,Т-14-16,Княжа вулиця,secondary,False,True,45.111999999999995,UA:urban,,"LINESTRING (23.8560687 49.6494617, 23.8560705 49.6495014, 23.8560728 49.6496705, 23.8560961 49.6498668)",
966450697,,,secondary,True,False,33.066,,,"LINESTRING (23.8560687 49.6494617, 23.8560621 49.6492635, 23.8560793 49.649165)",
966450701,,,tertiary,True,False,12.47,,,"LINESTRING (23.8560849 49.6491433, 23.85608 49.6490312)",
966450699,,,secondary,True,False,9.593000000000002,,,"LINESTRING (23.8560849 49.6491433, 23.8560946 49.6491303, 23.8561085 49.6491191, 23.8561259 49.6491102, 23.8561459 49.649104, 23.8561676 49.6491009, 23.8561898 49.6491009)",
966450698,,,tertiary,True,False,15.889000000000003,,,"LINESTRING (23.8561898 49.6491009, 23.8562113 49.6491042, 23.8562311 49.6491104, 23.8562484 49.6491194, 23.8562621 49.6491306, 23.8562716 49.6491434, 23.8562765 49.6491574, 23.8562765 49.6491717, 23.8562716 49.6491856, 23.8562621 49.6491985, 23.8562484 49.6492097)",
966450700,С141201,вулиця Петра Адермаха,secondary,True,False,23.995,,,"LINESTRING (23.8561898 49.6491009, 23.8562905 49.6490901, 23.8565192 49.6490681)",
1069561671,,,secondary,True,False,2.446,,,"LINESTRING (23.8560793 49.649165, 23.8560849 49.6491433)",
