osmid,highway,oneway,reversed,length,lanes,maxspeed,geometry,name,ref
87244538,tertiary,False,True,200.269,,,"LINESTRING (28.8643166 48.3882925, 28.8629464 48.3867382)",,
291457241,residential,False,True,97.671,,,"LINESTRING (28.8643166 48.3882925, 28.8640563 48.3891537)",,
87244555,tertiary,False,True,40.415,2,40,"LINESTRING (28.8643166 48.3882925, 28.8643628 48.3882968, 28.8644181 48.3882931, 28.8645193 48.3882653, 28.8648274 48.388177)",,
656833158,residential,False,True,21.835,,,"LINESTRING (28.8643166 48.3882925, 28.8644136 48.3881914, 28.8644697 48.3881246)",вулиця Героїв України,
291464269,residential,False,True,20.759999999999998,,,"LINESTRING (28.8701479 48.3841441, 28.8700953 48.3842573, 28.870065 48.3843225)",,
"[460002714, 656262167]",secondary,False,False,31.413000000000004,2,,"LINESTRING (28.8701479 48.3841441, 28.8703172 48.3841521, 28.8705334 48.3840615)","['вулиця Данила Нечая', 'вулиця Андрія Долейка']",Т-02-02
460002714,secondary,False,True,170.601,2,,"LINESTRING (28.8701479 48.3841441, 28.8699535 48.3841349, 28.8680031 48.3835912)",вулиця Андрія Долейка,Т-02-02
460002714,secondary,False,False,90.652,2,,"LINESTRING (28.8668797 48.3832626, 28.8680031 48.3835912)",вулиця Андрія Долейка,Т-02-02
460002714,secondary,False,True,126.41,2,,"LINESTRING (28.8668797 48.3832626, 28.8652921 48.3828376)",вулиця Андрія Долейка,Т-02-02
656833158,residential,False,True,95.927,,,"LINESTRING (28.8668797 48.3832626, 28.867228 48.3824315)",вулиця Героїв України,
656833158,residential,False,False,311.04400000000004,,,"LINESTRING (28.8668797 48.3832626, 28.8668274 48.3833875, 28.8655738 48.3859219)",вулиця Героїв України,
1246881876,secondary,False,False,142.734,2,,"LINESTRING (28.8639372 48.3824877, 28.8648043 48.3813405)",,Т-02-33
42568119,secondary,False,False,100.44,2,,"LINESTRING (28.8639372 48.3824877, 28.8637089 48.3827338, 28.8632237 48.3832567)",,Т-02-02;Т-02-33
460002714,secondary,False,False,107.358,2,,"LINESTRING (28.8639372 48.3824877, 28.8640897 48.3825271, 28.8652921 48.3828376)",вулиця Андрія Долейка,Т-02-02
656833158,residential,False,False,106.236,,,"LINESTRING (28.8676138 48.3815111, 28.867228 48.3824315)",вулиця Героїв України,
291456380,residential,False,True,183.642,,,"LINESTRING (28.8676138 48.3815111, 28.8677053 48.3815299, 28.8699888 48.3820004)",,
1246881876,secondary,False,True,142.734,2,,"LINESTRING (28.8648043 48.3813405, 28.8639372 48.3824877)",,Т-02-33
269788910,residential,False,False,142.084,,,"LINESTRING (28.8648043 48.3813405, 28.8648526 48.3813701, 28.8660213 48.3820861, 28.8662676 48.3821566)",,
269788910,residential,False,True,77.233,,,"LINESTRING (28.867228 48.3824315, 28.8662676 48.3821566)",,
656833158,residential,False,False,95.927,,,"LINESTRING (28.867228 48.3824315, 28.8668797 48.3832626)",вулиця Героїв України,
656833158,residential,False,True,106.236,,,"LINESTRING (28.867228 48.3824315, 28.8676138 48.3815111)",вулиця Героїв України,
42568119,secondary,False,True,100.44,2,,"LINESTRING (28.8632237 48.3832567, 28.8637089 48.3827338, 28.8639372 48.3824877)",,Т-02-02;Т-02-33
269788911,residential,False,False,105.57600000000001,,,"LINESTRING (28.8632237 48.3832567, 28.8632829 48.3832866, 28.8639662 48.3840639)",,
656833158,residential,False,False,258.143,,,"LINESTRING (28.8655738 48.3859219, 28.8644697 48.3881246)",вулиця Героїв України,
269788911,residential,False,True,196.401,,,"LINESTRING (28.8655738 48.3859219, 28.8655357 48.3858777, 28.8642515 48.3843894)",,
656833158,residential,False,True,311.04400000000004,,,"LINESTRING (28.8655738 48.3859219, 28.8668274 48.3833875, 28.8668797 48.3832626)",вулиця Героїв України,
656262168,secondary,False,True,95.808,2,,"LINESTRING (28.875686 48.3821258, 28.8743889 48.3821415)",,Т-02-02
460002714,secondary,False,False,126.41,2,,"LINESTRING (28.8652921 48.3828376, 28.8668797 48.3832626)",вулиця Андрія Долейка,Т-02-02
291456356,residential,False,False,167.90300000000002,,,"LINESTRING (28.8652921 48.3828376, 28.8652669 48.3828619, 28.864721 48.3833899, 28.8639662 48.3840639)",,
460002714,secondary,False,True,107.358,2,,"LINESTRING (28.8652921 48.3828376, 28.8640897 48.3825271, 28.8639372 48.3824877)",вулиця Андрія Долейка,Т-02-02
291456406,residential,False,False,63.379,,,"LINESTRING (28.8691197 48.3828056, 28.8696336 48.3832621)",,
291456406,residential,False,True,110.981,,,"LINESTRING (28.8705334 48.3840615, 28.8696336 48.3832621)",,
656262167,secondary,False,False,140.612,2,,"LINESTRING (28.8705334 48.3840615, 28.8720727 48.3833172)",вулиця Данила Нечая,Т-02-02
"[460002714, 656262167]",secondary,False,True,31.413000000000004,2,,"LINESTRING (28.8705334 48.3840615, 28.8703172 48.3841521, 28.8701479 48.3841441)","['вулиця Данила Нечая', 'вулиця Андрія Долейка']",Т-02-02
87244555,tertiary,False,False,36.8,2,40,"LINESTRING (28.8714649 48.3852495, 28.8710573 48.3854399)",,
87244555,tertiary,False,True,286.56,2,40,"LINESTRING (28.8714649 48.3852495, 28.8746516 48.383779)",,
291456487,residential,False,True,84.66,,,"LINESTRING (28.8714649 48.3852495, 28.8721487 48.3858606)",,
291456487,residential,False,False,70.142,,,"LINESTRING (28.8731855 48.3867811, 28.8726165 48.386276)",,
1170462916,residential,False,True,414.625,,,"LINESTRING (28.8731855 48.3867811, 28.868615 48.3889471)",вулиця Олександра Тимченка,
291456401,residential,False,False,51.91,,,"LINESTRING (28.8699888 48.3820004, 28.8705896 48.3817581)",,
291456380,residential,False,False,183.642,,,"LINESTRING (28.8699888 48.3820004, 28.8677053 48.3815299, 28.8676138 48.3815111)",,
291456401,residential,False,True,246.421,,,"LINESTRING (28.8699888 48.3820004, 28.8686584 48.3824636, 28.8685616 48.3825332, 28.8685302 48.3825558, 28.8680463 48.3835064, 28.8680031 48.3835912)",,
656262167,secondary,False,False,126.7,2,,"LINESTRING (28.8720727 48.3833172, 28.8734953 48.3826803)",вулиця Данила Нечая,Т-02-02
656262167,secondary,False,True,140.612,2,,"LINESTRING (28.8720727 48.3833172, 28.8705334 48.3840615)",вулиця Данила Нечая,Т-02-02
291456392,residential,False,True,205.065,,,"LINESTRING (28.8720727 48.3833172, 28.8706212 48.3817914, 28.8705896 48.3817581)",,
291456401,residential,False,False,98.743,,,"LINESTRING (28.8705896 48.3817581, 28.8717463 48.3813127)",,
291456401,residential,False,True,51.91,,,"LINESTRING (28.8705896 48.3817581, 28.8699888 48.3820004)",,
291456392,residential,False,False,205.065,,,"LINESTRING (28.8705896 48.3817581, 28.8706212 48.3817914, 28.8720727 48.3833172)",,
269788911,residential,False,False,41.879999999999995,,,"LINESTRING (28.8639662 48.3840639, 28.8642056 48.3843362, 28.8642515 48.3843894)",,
269788911,residential,False,True,105.57600000000001,,,"LINESTRING (28.8639662 48.3840639, 28.8632829 48.3832866, 28.8632237 48.3832567)",,
291456356,residential,False,True,167.90300000000002,,,"LINESTRING (28.8639662 48.3840639, 28.864721 48.3833899, 28.8652669 48.3828619, 28.8652921 48.3828376)",,
460002714,secondary,False,True,90.652,2,,"LINESTRING (28.8680031 48.3835912, 28.8668797 48.3832626)",вулиця Андрія Долейка,Т-02-02
291456401,residential,False,False,246.421,,,"LINESTRING (28.8680031 48.3835912, 28.8680463 48.3835064, 28.8685302 48.3825558, 28.8685616 48.3825332, 28.8686584 48.3824636, 28.8699888 48.3820004)",,
291456401,residential,False,True,118.924,,,"LINESTRING (28.8680031 48.3835912, 28.8679799 48.3836111, 28.8670175 48.384437)",,
460002714,secondary,False,False,170.601,2,,"LINESTRING (28.8680031 48.3835912, 28.8699535 48.3841349, 28.8701479 48.3841441)",вулиця Андрія Долейка,Т-02-02
291456401,residential,False,False,118.924,,,"LINESTRING (28.8670175 48.384437, 28.8679799 48.3836111, 28.8680031 48.3835912)",,
87167966,secondary,False,False,215.826,2,,"LINESTRING (28.8717463 48.3813127, 28.8743889 48.3821415)",Соборна вулиця,
87167966,secondary,False,True,13.226,2,,"LINESTRING (28.8717463 48.3813127, 28.8715859 48.3812598)",Соборна вулиця,
291456401,residential,False,True,98.743,,,"LINESTRING (28.8717463 48.3813127, 28.8705896 48.3817581)",,
291456487,residential,False,False,57.679,,,"LINESTRING (28.8726165 48.386276, 28.8721487 48.3858606)",,
291456487,residential,False,True,70.142,,,"LINESTRING (28.8726165 48.386276, 28.8731855 48.3867811)",,
291456568,residential,False,False,407.845,,,"LINESTRING (28.8726165 48.386276, 28.8697522 48.3876361, 28.8680356 48.3883201)",вулиця Перемоги,
1170462861,residential,False,False,134.317,,,"LINESTRING (28.8680356 48.3883201, 28.8671465 48.3872663)",вулиця Омельяновича-Павленка,
1170462861,residential,False,True,81.8,,,"LINESTRING (28.8680356 48.3883201, 28.868615 48.3889471)",вулиця Омельяновича-Павленка,
291456568,residential,False,True,407.845,,,"LINESTRING (28.8680356 48.3883201, 28.8697522 48.3876361, 28.8726165 48.386276)",вулиця Перемоги,
1170462861,residential,False,False,81.8,,,"LINESTRING (28.868615 48.3889471, 28.8680356 48.3883201)",вулиця Омельяновича-Павленка,
1170462861,residential,False,True,39.708,,,"LINESTRING (28.868615 48.3889471, 28.8688725 48.3892606)",вулиця Омельяновича-Павленка,
1170462916,residential,False,False,414.625,,,"LINESTRING (28.868615 48.3889471, 28.8731855 48.3867811)",вулиця Олександра Тимченка,
87244555,tertiary,False,False,70.141,2,40,"LINESTRING (28.8754192 48.3834075, 28.8746516 48.383779)",,
1246881877,residential,False,False,161.695,,,"LINESTRING (28.8754192 48.3834075, 28.8748202 48.3824966, 28.8746004 48.3823016, 28.8744358 48.3821556, 28.8743889 48.3821415)",,О-02-20-03
1246881877,residential,False,True,76.575,,,"LINESTRING (28.8754192 48.3834075, 28.875485 48.3835076, 28.8758342 48.3840386)",,О-02-20-03
291459988,residential,False,False,74.923,,,"LINESTRING (28.8688725 48.3892606, 28.868025 48.3896311)",вулиця Бичковського,
1170462861,residential,False,False,39.708,,,"LINESTRING (28.8688725 48.3892606, 28.868615 48.3889471)",вулиця Омельяновича-Павленка,
291457242,residential,False,True,187.69,,,"LINESTRING (28.8688725 48.3892606, 28.8704394 48.388634, 28.8705687 48.3886621, 28.8709539 48.3889471)",,
291457227,residential,False,True,80.869,,,"LINESTRING (28.872928 48.3880636, 28.8735502 48.3886621)",,
291457339,residential,False,True,175.786,,,"LINESTRING (28.872928 48.3880636, 28.8709539 48.3889471)",,
291457227,residential,False,False,80.869,,,"LINESTRING (28.8735502 48.3886621, 28.872928 48.3880636)",,
291457227,residential,False,True,132.723,,,"LINESTRING (28.8735502 48.3886621, 28.8745373 48.3896596)",,
291457613,residential,False,True,188.381,,,"LINESTRING (28.8735502 48.3886621, 28.8726174 48.3891185, 28.8714587 48.3896314)",,
291457227,residential,False,False,132.723,,,"LINESTRING (28.8745373 48.3896596, 28.8735502 48.3886621)",,
291457241,residential,False,False,97.671,,,"LINESTRING (28.8640563 48.3891537, 28.8643166 48.3882925)",,
291457242,residential,False,True,84.73,,,"LINESTRING (28.8709539 48.3889471, 28.8714587 48.3896314)",,
291457339,residential,False,False,175.786,,,"LINESTRING (28.8709539 48.3889471, 28.872928 48.3880636)",,
291457242,residential,False,False,187.69,,,"LINESTRING (28.8709539 48.3889471, 28.8705687 48.3886621, 28.8704394 48.388634, 28.8688725 48.3892606)",,
87244555,tertiary,False,True,264.093,2,40,"LINESTRING (28.8671465 48.3872663, 28.8700719 48.3859001)",,
1170462861,residential,False,True,134.317,,,"LINESTRING (28.8671465 48.3872663, 28.8680356 48.3883201)",вулиця Омельяновича-Павленка,
87244555,tertiary,False,False,199.33800000000002,2,40,"LINESTRING (28.8671465 48.3872663, 28.8655424 48.3879534, 28.8651525 48.3880837, 28.8648274 48.388177)",,
291457242,residential,False,False,84.73,,,"LINESTRING (28.8714587 48.3896314, 28.8709539 48.3889471)",,
291457613,residential,False,False,188.381,,,"LINESTRING (28.8714587 48.3896314, 28.8726174 48.3891185, 28.8735502 48.3886621)",,
291464269,residential,False,False,54.967,,,"LINESTRING (28.8662772 48.3862254, 28.8667482 48.3859974, 28.8668768 48.3859325)",,
291476400,residential,False,False,123.787,,,"LINESTRING (28.864442 48.38624, 28.8638412 48.3864039, 28.8630065 48.3867186, 28.8629464 48.3867382)",,
87244538,tertiary,False,False,200.269,,,"LINESTRING (28.8629464 48.3867382, 28.8643166 48.3882925)",,
291476400,residential,False,True,123.787,,,"LINESTRING (28.8629464 48.3867382, 28.8630065 48.3867186, 28.8638412 48.3864039, 28.864442 48.38624)",,
656833158,residential,False,True,258.143,,,"LINESTRING (28.8644697 48.3881246, 28.8655738 48.3859219)",вулиця Героїв України,
291476326,residential,False,False,27.553000000000004,,,"LINESTRING (28.8644697 48.3881246, 28.8645586 48.388157, 28.8646856 48.3881751, 28.8648274 48.388177)",,
656833158,residential,False,False,21.835,,,"LINESTRING (28.8644697 48.3881246, 28.8644136 48.3881914, 28.8643166 48.3882925)",вулиця Героїв України,
87244555,tertiary,False,False,40.415,2,40,"LINESTRING (28.8648274 48.388177, 28.8645193 48.3882653, 28.8644181 48.3882931, 28.8643628 48.3882968, 28.8643166 48.3882925)",,
87244555,tertiary,False,True,199.33800000000002,2,40,"LINESTRING (28.8648274 48.388177, 28.8651525 48.3880837, 28.8655424 48.3879534, 28.8671465 48.3872663)",,
291476326,residential,False,True,27.553,,,"LINESTRING (28.8648274 48.388177, 28.8646856 48.3881751, 28.8645586 48.388157, 28.8644697 48.3881246)",,
269788911,residential,False,False,196.401,,,"LINESTRING (28.8642515 48.3843894, 28.8655357 48.3858777, 28.8655738 48.3859219)",,
269788911,residential,False,True,41.879999999999995,,,"LINESTRING (28.8642515 48.3843894, 28.8642056 48.3843362, 28.8639662 48.3840639)",,
291476447,residential,False,True,142.623,,,"LINESTRING (28.8642515 48.3843894, 28.863434 48.3847865, 28.8634126 48.3848648, 28.8638203 48.3853209)",,
291476447,residential,False,False,142.623,,,"LINESTRING (28.8638203 48.3853209, 28.8634126 48.3848648, 28.863434 48.3847865, 28.8642515 48.3843894)",,
291456487,residential,False,False,84.66,,,"LINESTRING (28.8721487 48.3858606, 28.8714649 48.3852495)",,
291456487,residential,False,True,57.679,,,"LINESTRING (28.8721487 48.3858606, 28.8726165 48.386276)",,
291481886,residential,False,True,339.293,,,"LINESTRING (28.8721487 48.3858606, 28.8748061 48.3845442, 28.8758342 48.3840386)",,
291481886,residential,False,False,339.293,,,"LINESTRING (28.8758342 48.3840386, 28.8748061 48.3845442, 28.8721487 48.3858606)",,
1246881877,residential,False,False,76.575,,,"LINESTRING (28.8758342 48.3840386, 28.875485 48.3835076, 28.8754192 48.3834075)",,О-02-20-03
291464269,residential,False,True,88.698,,,"LINESTRING (28.870065 48.3843225, 28.8691048 48.3848017)",,
291464269,residential,False,False,20.759999999999998,,,"LINESTRING (28.870065 48.3843225, 28.8700953 48.3842573, 28.8701479 48.3841441)",,
690012992,residential,False,False,144.728,,,"LINESTRING (28.870065 48.3843225, 28.8701311 48.3844625, 28.8704127 48.3847617, 28.8710573 48.3854399)",,
656262167,secondary,False,True,126.7,2,,"LINESTRING (28.8734953 48.3826803, 28.8720727 48.3833172)",вулиця Данила Нечая,Т-02-02
656055678,residential,False,False,153.624,2,20,"LINESTRING (28.8734953 48.3826803, 28.8735606 48.3827111, 28.8739055 48.3829984, 28.8738588 48.3830233, 28.8743725 48.3835009, 28.8746144 48.3837419, 28.8746516 48.383779)",,
656262167,secondary,False,False,89.917,2,,"LINESTRING (28.8734953 48.3826803, 28.8741712 48.3823388, 28.8741923 48.3823197, 28.8743889 48.3821415)",вулиця Данила Нечая,Т-02-02
