osmid,highway,oneway,reversed,length,ref,geometry,name
304665825,unclassified,False,True,20.299,,"LINESTRING (29.9894356 48.2611773, 29.9896679 48.2612743)",
888613493,tertiary,False,True,462.017,О-120306,"LINESTRING (29.9894356 48.2611773, 29.9857283 48.2578348)",
888613493,tertiary,False,False,29.463,О-120306,"LINESTRING (29.9894356 48.2611773, 29.9895327 48.2613358, 29.9895643 48.2614272)",
888613492,tertiary,False,False,18.651,О-120306,"LINESTRING (29.9895643 48.2614272, 29.9896679 48.2612743)",
367039747,tertiary,False,True,74.32,О-120306,"LINESTRING (29.9895643 48.2614272, 29.989361 48.2619215, 29.9893147 48.2620743)",
888613493,tertiary,False,True,29.463,О-120306,"LINESTRING (29.9895643 48.2614272, 29.9895327 48.2613358, 29.9894356 48.2611773)",
304665599,residential,False,True,472.50600000000003,,"LINESTRING (29.9893147 48.2620743, 29.9891393 48.2619985, 29.9889416 48.2619285, 29.9883408 48.2615928, 29.9863131 48.2603557, 29.9851973 48.2594986, 29.9850582 48.2593965, 29.9848861 48.25935, 29.9846608 48.2592)",
304666807,residential,False,False,34.42,,"LINESTRING (29.9893147 48.2620743, 29.9891894 48.2622553, 29.9891153 48.2623539)",вулиця Семена Пономарчука
367039747,tertiary,False,False,74.32,О-120306,"LINESTRING (29.9893147 48.2620743, 29.989361 48.2619215, 29.9895643 48.2614272)",
888613493,tertiary,False,False,80.539,О-120306,"LINESTRING (29.9841913 48.2564844, 29.9848407 48.2570655)",
"[304966205, 304666470]",tertiary,False,True,185.64499999999998,О-120306,"LINESTRING (29.9841913 48.2564844, 29.9840632 48.2565538, 29.9839138 48.2565788, 29.9837918 48.2565699, 29.9833197 48.2565714, 29.9831052 48.2565985, 29.9829442 48.2566785, 29.9822576 48.2573128)",вулиця Верховського
304665891,residential,False,False,33.331,,"LINESTRING (29.9830837 48.26087, 29.982676 48.2607428)",
888613494,residential,False,False,219.348,,"LINESTRING (29.9830837 48.26087, 29.9846608 48.2592)",
304665891,residential,False,True,240.932,,"LINESTRING (29.9830837 48.26087, 29.9839635 48.26132, 29.98406 48.2614057, 29.9840386 48.2615057, 29.9831052 48.2625556)",
888613494,residential,False,True,219.348,,"LINESTRING (29.9846608 48.2592, 29.9830837 48.26087)",
304665599,residential,False,False,472.50600000000003,,"LINESTRING (29.9846608 48.2592, 29.9848861 48.25935, 29.9850582 48.2593965, 29.9851973 48.2594986, 29.9863131 48.2603557, 29.9883408 48.2615928, 29.9889416 48.2619285, 29.9891393 48.2619985, 29.9893147 48.2620743)",
304665599,residential,False,True,275.592,,"LINESTRING (29.9846608 48.2592, 29.9830837 48.2578571, 29.9822576 48.2573128)",
888613493,tertiary,False,False,462.017,О-120306,"LINESTRING (29.9857283 48.2578348, 29.9894356 48.2611773)",
888613493,tertiary,False,True,107.868,О-120306,"LINESTRING (29.9857283 48.2578348, 29.9848407 48.2570655)",
888613493,tertiary,False,False,107.868,О-120306,"LINESTRING (29.9848407 48.2570655, 29.9857283 48.2578348)",
888613493,tertiary,False,True,80.539,О-120306,"LINESTRING (29.9848407 48.2570655, 29.9841913 48.2564844)",
304665825,unclassified,False,False,20.299,,"LINESTRING (29.9896679 48.2612743, 29.9894356 48.2611773)",
888613492,tertiary,False,True,18.651,О-120306,"LINESTRING (29.9896679 48.2612743, 29.9895643 48.2614272)",
304666807,residential,False,True,81.925,,"LINESTRING (29.9886198 48.2630127, 29.9891153 48.2623539)",вулиця Семена Пономарчука
304665891,residential,False,False,240.932,,"LINESTRING (29.9831052 48.2625556, 29.9840386 48.2615057, 29.98406 48.2614057, 29.9839635 48.26132, 29.9830837 48.26087)",
304666470,tertiary,False,True,468.419,О-120306,"LINESTRING (29.9822576 48.2573128, 29.9788919 48.26088)",вулиця Верховського
304665599,residential,False,False,275.592,,"LINESTRING (29.9822576 48.2573128, 29.9830837 48.2578571, 29.9846608 48.2592)",
304666275,unclassified,False,True,112.922,,"LINESTRING (29.9822576 48.2573128, 29.9820108 48.2572985, 29.9818499 48.2573214, 29.9809379 48.2575143, 29.9807875 48.2575422)",
"[304966205, 304666470]",tertiary,False,False,185.645,О-120306,"LINESTRING (29.9822576 48.2573128, 29.9829442 48.2566785, 29.9831052 48.2565985, 29.9833197 48.2565714, 29.9837918 48.2565699, 29.9839138 48.2565788, 29.9840632 48.2565538, 29.9841913 48.2564844)",вулиця Верховського
304666470,tertiary,False,False,50.453,О-120306,"LINESTRING (29.9776579 48.264796, 29.9772764 48.26442)",вулиця Верховського
304665988,residential,False,True,571.029,,"LINESTRING (29.9776579 48.264796, 29.9778588 48.2645483, 29.9813027 48.26027)",
304665891,residential,False,False,114.451,,"LINESTRING (29.982676 48.2607428, 29.9813027 48.26027)",
304665891,residential,False,True,33.331,,"LINESTRING (29.982676 48.2607428, 29.9830837 48.26087)",
304665891,residential,False,True,114.451,,"LINESTRING (29.9813027 48.26027, 29.982676 48.2607428)",
304665988,residential,False,True,153.221,,"LINESTRING (29.9813027 48.26027, 29.9821503 48.2590129)",
304665988,residential,False,False,571.029,,"LINESTRING (29.9813027 48.26027, 29.9778588 48.2645483, 29.9776579 48.264796)",
304665988,residential,False,False,153.221,,"LINESTRING (29.9821503 48.2590129, 29.9813027 48.26027)",
304666081,residential,False,True,79.017,,"LINESTRING (29.9788919 48.26088, 29.9779775 48.2605134)",
304666470,tertiary,False,False,468.419,О-120306,"LINESTRING (29.9788919 48.26088, 29.9822576 48.2573128)",вулиця Верховського
304666081,residential,False,False,79.017,,"LINESTRING (29.9779775 48.2605134, 29.9788919 48.26088)",
304666081,residential,False,True,113.483,,"LINESTRING (29.9779775 48.2605134, 29.9766462 48.2600074)",
304666204,residential,False,False,325.77799999999996,,"LINESTRING (29.9779775 48.2605134, 29.979511 48.2589857, 29.9797685 48.2587143, 29.9799723 48.2585929, 29.9800367 48.2585271, 29.9797685 48.2580486)",
304666204,residential,False,True,325.778,,"LINESTRING (29.9797685 48.2580486, 29.9800367 48.2585271, 29.9799723 48.2585929, 29.9797685 48.2587143, 29.979511 48.2589857, 29.9779775 48.2605134)",
304666308,unclassified,False,False,94.68299999999999,,"LINESTRING (29.9797685 48.2580486, 29.9799616 48.2579786, 29.980423 48.2577771, 29.9807875 48.2575422)",
304666308,unclassified,False,True,97.404,,"LINESTRING (29.9797685 48.2580486, 29.9796183 48.2580486, 29.9794037 48.25805, 29.9790175 48.2580986, 29.9785025 48.2582414)",
304666275,unclassified,False,False,294.516,,"LINESTRING (29.9770648 48.2568842, 29.9775476 48.2570428, 29.977848 48.2571785, 29.9781055 48.2572857, 29.9793823 48.2574285, 29.9795968 48.2575, 29.9797256 48.2575571, 29.980144 48.25762, 29.9806375 48.25757, 29.9807875 48.2575422)",
304666308,unclassified,False,False,97.404,,"LINESTRING (29.9785025 48.2582414, 29.9790175 48.2580986, 29.9794037 48.25805, 29.9796183 48.2580486, 29.9797685 48.2580486)",
304666275,unclassified,False,False,112.922,,"LINESTRING (29.9807875 48.2575422, 29.9809379 48.2575143, 29.9818499 48.2573214, 29.9820108 48.2572985, 29.9822576 48.2573128)",
304666275,unclassified,False,True,294.51599999999996,,"LINESTRING (29.9807875 48.2575422, 29.9806375 48.25757, 29.980144 48.25762, 29.9797256 48.2575571, 29.9795968 48.2575, 29.9793823 48.2574285, 29.9781055 48.2572857, 29.977848 48.2571785, 29.9775476 48.2570428, 29.9770648 48.2568842)",
304666308,unclassified,False,True,94.683,,"LINESTRING (29.9807875 48.2575422, 29.980423 48.2577771, 29.9799616 48.2579786, 29.9797685 48.2580486)",
304666081,residential,False,False,113.483,,"LINESTRING (29.9766462 48.2600074, 29.9779775 48.2605134)",
304666330,residential,False,True,84.734,,"LINESTRING (29.9766462 48.2600074, 29.9771828 48.2593343)",
304666330,residential,False,False,84.734,,"LINESTRING (29.9771828 48.2593343, 29.9766462 48.2600074)",
304666470,tertiary,False,True,50.453,О-120306,"LINESTRING (29.9772764 48.26442, 29.9776579 48.264796)",вулиця Верховського
304666807,residential,False,False,81.925,,"LINESTRING (29.9891153 48.2623539, 29.9886198 48.2630127)",вулиця Семена Пономарчука
304666807,residential,False,True,34.42,,"LINESTRING (29.9891153 48.2623539, 29.9891894 48.2622553, 29.9893147 48.2620743)",вулиця Семена Пономарчука
