osmid,ref,highway,maxspeed,oneway,reversed,length,bridge,name,geometry
"[465182940, 465182964, 465182965]",Т-26-01,secondary,50,False,True,205.526,yes,Соборна вулиця,"LINESTRING (25.518145 48.377668, 25.5181316 48.3777634, 25.5181289 48.3779593, 25.5181299 48.3782308, 25.5181342 48.379389, 25.5181356 48.3795159)"
"[465182940, 465182965, 465182964]",Т-26-01,secondary,50,False,False,205.52599999999998,yes,Соборна вулиця,"LINESTRING (25.5181356 48.3795159, 25.5181342 48.379389, 25.5181299 48.3782308, 25.5181289 48.3779593, 25.5181316 48.3777634, 25.518145 48.377668)"
465182940,Т-26-01,secondary,50,False,True,140.43,,Соборна вулиця,"LINESTRING (25.5181356 48.3795159, 25.5181267 48.3797354, 25.5181259 48.3797551, 25.5181267 48.3797777, 25.5181268 48.3798279, 25.5181221 48.3802809, 25.5181178 48.3807787)"
465182940,Т-26-01,secondary,50,False,True,54.416,,Соборна вулиця,"LINESTRING (25.5181178 48.3807787, 25.5180979 48.3812679)"
465182940,Т-26-01,secondary,50,False,False,140.43,,Соборна вулиця,"LINESTRING (25.5181178 48.3807787, 25.5181221 48.3802809, 25.5181268 48.3798279, 25.5181267 48.3797777, 25.5181259 48.3797551, 25.5181267 48.3797354, 25.5181356 48.3795159)"
710273635,О26005,tertiary,,False,True,87.50500000000001,,вулиця Лютика,"LINESTRING (25.5181178 48.3807787, 25.51781 48.3807718, 25.5169342 48.3808006)"
465182985,,residential,,False,True,184.788,,,"LINESTRING (25.5169342 48.3808006, 25.5169386 48.3809473, 25.5169386 48.3819485, 25.5169384 48.3824624)"
710273635,О26005,tertiary,,False,False,87.50500000000001,,вулиця Лютика,"LINESTRING (25.5169342 48.3808006, 25.51781 48.3807718, 25.5181178 48.3807787)"
710273635,О26005,tertiary,,False,True,93.80600000000001,,вулиця Лютика,"LINESTRING (25.5169342 48.3808006, 25.51577 48.3808603, 25.5156678 48.3808655)"
251595919,,residential,,False,False,176.49099999999999,,,"LINESTRING (25.5156678 48.3808655, 25.5156954 48.3817773, 25.5157159 48.3824524)"
710273635,О26005,tertiary,,False,False,93.80600000000001,,вулиця Лютика,"LINESTRING (25.5156678 48.3808655, 25.51577 48.3808603, 25.5169342 48.3808006)"
251595908,,residential,,False,False,323.163,,,"LINESTRING (25.5128883 48.3856092, 25.513028 48.3855887, 25.513781 48.3856266, 25.5148056 48.3856765, 25.5168548 48.385762, 25.5172519 48.3857527)"
"[465182954, 465182933, 465182934]",,residential,,False,False,16.778,yes,,"LINESTRING (25.5128883 48.3856092, 25.5128697 48.3855763, 25.5128241 48.3855068, 25.5127994 48.3854704)"
251595908,,residential,,False,True,58.807,,,"LINESTRING (25.5180472 48.3857256, 25.5172519 48.3857527)"
251595908,,residential,,False,False,143.47299999999998,,,"LINESTRING (25.5180472 48.3857256, 25.5186726 48.385684, 25.5193324 48.385652, 25.5197294 48.3856306, 25.5199708 48.3855771)"
"[878736312, 465182940, 465182941]",Т-26-01,secondary,50,False,False,209.22299999999998,yes,Соборна вулиця,"LINESTRING (25.5180472 48.3857256, 25.518051 48.3855544, 25.5180705 48.3846713, 25.5180732 48.3845663, 25.5180825 48.3840243, 25.5180856 48.3838442)"
251595919,,residential,,False,False,97.141,,,"LINESTRING (25.5157256 48.3831132, 25.5164784 48.3838296)"
251595919,,residential,,False,True,73.481,,,"LINESTRING (25.5157256 48.3831132, 25.5157173 48.3825507, 25.5157159 48.3824524)"
465182948,,residential,,False,False,359.76099999999997,,,"LINESTRING (25.5157256 48.3831132, 25.5147493 48.3832004, 25.5137032 48.3832788, 25.5125177 48.3833999, 25.510903 48.3835674)"
251595919,,residential,,False,True,97.141,,,"LINESTRING (25.5164784 48.3838296, 25.5157256 48.3831132)"
251595919,,residential,,False,False,64.13499999999999,,,"LINESTRING (25.5164784 48.3838296, 25.5168377 48.3838448, 25.517346 48.3838525)"
465182953,,residential,,False,True,94.95100000000001,,,"LINESTRING (25.5164784 48.3838296, 25.5162876 48.3839352, 25.5162178 48.3840296, 25.5161883 48.384181, 25.5162044 48.3843966, 25.5162299 48.3846112)"
251595919,,residential,,False,False,54.626,,,"LINESTRING (25.517346 48.3838525, 25.5180856 48.3838442)"
465182939,,residential,,False,False,72.641,,,"LINESTRING (25.517346 48.3838525, 25.5173609 48.3845057)"
251595919,,residential,,False,True,64.13499999999999,,,"LINESTRING (25.517346 48.3838525, 25.5168377 48.3838448, 25.5164784 48.3838296)"
251595908,,residential,,False,False,58.807,,,"LINESTRING (25.5172519 48.3857527, 25.5180472 48.3857256)"
251595908,,residential,,False,True,323.163,,,"LINESTRING (25.5172519 48.3857527, 25.5168548 48.385762, 25.5148056 48.3856765, 25.513781 48.3856266, 25.513028 48.3855887, 25.5128883 48.3856092)"
"[465182938, 878736307, 465182939]",,residential,,False,True,139.581,yes,,"LINESTRING (25.5172519 48.3857527, 25.5173785 48.3852761, 25.5173945 48.3849768, 25.5173745 48.3848023, 25.5173638 48.3846776, 25.5173609 48.3845057)"
251595925,,residential,,False,False,90.289,,,"LINESTRING (25.5157159 48.3824524, 25.5169384 48.3824624)"
251595919,,residential,,False,False,73.481,,,"LINESTRING (25.5157159 48.3824524, 25.5157173 48.3825507, 25.5157256 48.3831132)"
251595919,,residential,,False,True,176.49099999999999,,,"LINESTRING (25.5157159 48.3824524, 25.5156954 48.3817773, 25.5156678 48.3808655)"
251595925,,residential,,False,True,326.224,,,"LINESTRING (25.5224875 48.3824619, 25.5221917 48.3824313, 25.5208398 48.3824458, 25.5185492 48.3824705, 25.5180742 48.3824716)"
"[465183032, 465183033, 465182994]",,residential,,False,False,265.677,yes,,"LINESTRING (25.5224875 48.3824619, 25.5225994 48.3823101, 25.5225638 48.380706, 25.5226137 48.3803805, 25.5226604 48.380225, 25.5226979 48.3801715, 25.5227684 48.3801178)"
251595925,,residential,,False,False,326.224,,,"LINESTRING (25.5180742 48.3824716, 25.5185492 48.3824705, 25.5208398 48.3824458, 25.5221917 48.3824313, 25.5224875 48.3824619)"
251595925,,residential,,False,True,83.88600000000001,,,"LINESTRING (25.5180742 48.3824716, 25.5179051 48.3824703, 25.5169384 48.3824624)"
465182940,Т-26-01,secondary,50,False,False,133.856,,Соборна вулиця,"LINESTRING (25.5180742 48.3824716, 25.5180748 48.3824388, 25.5180979 48.3812679)"
465182940,Т-26-01,secondary,50,False,True,152.63,,Соборна вулиця,"LINESTRING (25.5180742 48.3824716, 25.5180794 48.3830686, 25.5180839 48.3835955, 25.5180856 48.3838442)"
465183032,,residential,,False,False,96.259,,,"LINESTRING (25.5227684 48.3801178, 25.522818 48.3799747, 25.5230111 48.3792674)"
"[465183032, 465183033, 465182994]",,residential,,False,True,265.677,yes,,"LINESTRING (25.5227684 48.3801178, 25.5226979 48.3801715, 25.5226604 48.380225, 25.5226137 48.3803805, 25.5225638 48.380706, 25.5225994 48.3823101, 25.5224875 48.3824619)"
465182933,,residential,,False,False,306.638,,,"LINESTRING (25.5127994 48.3854704, 25.5127645 48.3853736, 25.5127162 48.3852685, 25.5127081 48.3851848, 25.5127457 48.3851332, 25.5128503 48.3850779, 25.5130649 48.3850192, 25.5136201 48.3848749, 25.5141565 48.3847448, 25.514473 48.3846825, 25.5147493 48.3846593, 25.5153474 48.3846504, 25.5162299 48.3846112)"
"[465182954, 465182933, 465182934]",,residential,,False,True,16.778000000000002,yes,,"LINESTRING (25.5127994 48.3854704, 25.5128241 48.3855068, 25.5128697 48.3855763, 25.5128883 48.3856092)"
465182948,,residential,,False,True,359.76099999999997,,,"LINESTRING (25.510903 48.3835674, 25.5125177 48.3833999, 25.5137032 48.3832788, 25.5147493 48.3832004, 25.5157256 48.3831132)"
465182933,,residential,,False,False,84.362,,,"LINESTRING (25.5162299 48.3846112, 25.5169205 48.3845551, 25.5173609 48.3845057)"
465182933,,residential,,False,True,306.638,,,"LINESTRING (25.5162299 48.3846112, 25.5153474 48.3846504, 25.5147493 48.3846593, 25.514473 48.3846825, 25.5141565 48.3847448, 25.5136201 48.3848749, 25.5130649 48.3850192, 25.5128503 48.3850779, 25.5127457 48.3851332, 25.5127081 48.3851848, 25.5127162 48.3852685, 25.5127645 48.3853736, 25.5127994 48.3854704)"
465182953,,residential,,False,False,94.951,,,"LINESTRING (25.5162299 48.3846112, 25.5162044 48.3843966, 25.5161883 48.384181, 25.5162178 48.3840296, 25.5162876 48.3839352, 25.5164784 48.3838296)"
465182980,,residential,,False,True,272.329,,,"LINESTRING (25.5217847 48.3813147, 25.5180979 48.3812679)"
465182940,Т-26-01,secondary,50,False,False,54.416,,Соборна вулиця,"LINESTRING (25.5180979 48.3812679, 25.5181178 48.3807787)"
465182980,,residential,,False,False,272.329,,,"LINESTRING (25.5180979 48.3812679, 25.5217847 48.3813147)"
465182940,Т-26-01,secondary,50,False,True,133.856,,Соборна вулиця,"LINESTRING (25.5180979 48.3812679, 25.5180748 48.3824388, 25.5180742 48.3824716)"
251595925,,residential,,False,True,90.289,,,"LINESTRING (25.5169384 48.3824624, 25.5157159 48.3824524)"
251595925,,residential,,False,False,83.88600000000001,,,"LINESTRING (25.5169384 48.3824624, 25.5179051 48.3824703, 25.5180742 48.3824716)"
465182985,,residential,,False,False,184.78799999999998,,,"LINESTRING (25.5169384 48.3824624, 25.5169386 48.3819485, 25.5169386 48.3809473, 25.5169342 48.3808006)"
251595919,,residential,,False,True,54.626,,,"LINESTRING (25.5180856 48.3838442, 25.517346 48.3838525)"
465182940,Т-26-01,secondary,50,False,False,152.63,,Соборна вулиця,"LINESTRING (25.5180856 48.3838442, 25.5180839 48.3835955, 25.5180794 48.3830686, 25.5180742 48.3824716)"
