osmid,oneway,lanes,ref,highway,maxspeed,reversed,length,geometry,name
462740240,True,2,35А-005,unclassified,60,False,5.621,"LINESTRING (34.0016983 45.0207606, 34.0016505 45.0207982)",
462740251,True,,,tertiary,60,False,101.52099999999999,"LINESTRING (34.0016983 45.0207606, 34.0014249 45.0207454, 34.0012668 45.020724, 34.0011701 45.0206886, 34.0011015 45.0206156, 34.001083 45.0205483, 34.0010935 45.0204891, 34.0011427 45.020437, 34.0012353 45.0203805, 34.0013203 45.020353, 34.0014539 45.0203293)",
95127357,False,,,unclassified,,False,17.196,"LINESTRING (34.0056082 45.0208115, 34.0056721 45.0209594)",
95132039,True,2,35А-005,tertiary,60,False,257.571,"LINESTRING (34.0056082 45.0208115, 34.0037681 45.0207765, 34.0027205 45.0207705, 34.002332 45.0207625)",
"[542824631, 95127340, 625347023]",False,2,,residential,60,True,798.6949999999999,"LINESTRING (33.9971228 45.0153498, 33.9978019 45.0153624, 33.9979837 45.0153777, 33.9982987 45.0154043, 33.9988093 45.0154473, 33.9995805 45.0155123, 33.999896 45.0155523, 34.0000731 45.0156338, 34.0002018 45.0158158, 34.0002716 45.0161439, 34.0002919 45.0162101, 34.0003218 45.0166869, 34.0004927 45.0176545, 34.0005384 45.0177857, 34.0005881 45.0178389, 34.0006414 45.0178769, 34.0013901 45.0181681, 34.0015 45.0182295, 34.0015971 45.0183289, 34.0016414 45.0184355, 34.0016905 45.0186755, 34.0017391 45.0189302, 34.0017433 45.0191023, 34.0017557 45.0193339, 34.0017918 45.0199311, 34.0018339 45.0202462)",Мальченко улица
95127342,False,,,unclassified,,False,146.25,"LINESTRING (34.0063925 45.0209177, 34.0063363 45.0210479, 34.0062384 45.022225)",
95132039,True,2,35А-005,tertiary,60,False,35.391,"LINESTRING (34.0063925 45.0209177, 34.0062042 45.0208665, 34.0059662 45.0208159)",
95127342,False,,,unclassified,,True,146.25,"LINESTRING (34.0062384 45.022225, 34.0063363 45.0210479, 34.0063925 45.0209177)",
95127348,False,,,residential,,False,28.088,"LINESTRING (34.0059662 45.0208159, 34.0056721 45.0209594)",Сибирская улица
95132039,True,2,35А-005,tertiary,60,False,28.142,"LINESTRING (34.0059662 45.0208159, 34.0056082 45.0208115)",
95127348,False,,,residential,,True,28.088,"LINESTRING (34.0056721 45.0209594, 34.0059662 45.0208159)",Сибирская улица
95127357,False,,,unclassified,,True,17.196,"LINESTRING (34.0056721 45.0209594, 34.0056082 45.0208115)",
