osmid,name,highway,oneway,reversed,length,ref,geometry
122217734,Менделєєва вулиця,residential,False,False,8.897,,"LINESTRING (38.9424955 48.5783688, 38.9426094 48.5783419)"
122218476,,tertiary,False,False,16.4,Т-13-15,"LINESTRING (38.9424955 48.5783688, 38.9423388 48.5782639)"
124431326,,tertiary,False,True,128.929,Т-13-15,"LINESTRING (38.9424955 48.5783688, 38.942023 48.5784978, 38.9414788 48.5786463, 38.9414009 48.5786673, 38.9408742 48.5788091)"
122218476,,tertiary,False,True,16.4,Т-13-15,"LINESTRING (38.9423388 48.5782639, 38.9424955 48.5783688)"
160317520,,tertiary,True,False,196.821,Т-13-15,"LINESTRING (38.9423388 48.5782639, 38.9421907 48.5781975, 38.9411641 48.5771311, 38.9409994 48.5768878, 38.940987 48.5767673)"
160317518,,tertiary,False,False,26.552,Т-13-15,"LINESTRING (38.940987 48.5767673, 38.940856 48.5765448)"
160317519,,tertiary,True,False,194.793,Т-13-15,"LINESTRING (38.940987 48.5767673, 38.9410847 48.5768664, 38.9412612 48.5770961, 38.9422995 48.578143, 38.9423388 48.5782639)"
122217633,,residential,False,False,24.14,,"LINESTRING (38.9390162 48.5796017, 38.9388767 48.5794052)"
122217633,,residential,False,True,24.14,,"LINESTRING (38.9388767 48.5794052, 38.9390162 48.5796017)"
124431326,,tertiary,False,False,115.446,Т-13-15,"LINESTRING (38.9388767 48.5794052, 38.9402875 48.5789505)"
122217734,Менделєєва вулиця,residential,False,True,8.897,,"LINESTRING (38.9426094 48.5783419, 38.9424955 48.5783688)"
122217734,Менделєєва вулиця,residential,False,False,65.452,,"LINESTRING (38.9426094 48.5783419, 38.9433589 48.5782189, 38.943474 48.5782033)"
122217734,Менделєєва вулиця,residential,False,True,139.531,,"LINESTRING (38.9453335 48.5779561, 38.9439081 48.5781456, 38.943474 48.5782033)"
124792993,Луначарського вулиця,residential,False,False,69.73,,"LINESTRING (38.9453335 48.5779561, 38.9453112 48.5778697, 38.9452116 48.5774918, 38.9451736 48.577338)"
124792993,Луначарського вулиця,residential,False,True,27.512,,"LINESTRING (38.9453335 48.5779561, 38.9453623 48.5780466, 38.9454106 48.5781982)"
124792994,,unclassified,False,False,262.69599999999997,,"LINESTRING (38.9501272 48.5746742, 38.9500211 48.5744346, 38.9499471 48.5743715, 38.9498772 48.574312, 38.9497922 48.5742395, 38.9496796 48.5741981, 38.9495128 48.5741368, 38.9489113 48.5742574, 38.9472814 48.5747145, 38.9471903 48.5747442)"
124793106,Піонерська вулиця,residential,False,True,158.197,,"LINESTRING (38.9501272 48.5746742, 38.9504116 48.5757566, 38.9504926 48.5760762)"
124792994,,unclassified,False,False,219.378,,"LINESTRING (38.9471903 48.5747442, 38.9460628 48.5751125, 38.9444241 48.5754678)"
124792994,,unclassified,False,True,262.696,,"LINESTRING (38.9471903 48.5747442, 38.9472814 48.5747145, 38.9489113 48.5742574, 38.9495128 48.5741368, 38.9496796 48.5741981, 38.9497922 48.5742395, 38.9498772 48.574312, 38.9499471 48.5743715, 38.9500211 48.5744346, 38.9501272 48.5746742)"
124793072,Совєтов вулиця,residential,False,True,192.199,,"LINESTRING (38.9471903 48.5747442, 38.9472716 48.5750389, 38.9473943 48.5754841, 38.9476667 48.5764437)"
124792993,Луначарського вулиця,residential,False,True,100.232,,"LINESTRING (38.9444241 48.5754678, 38.9446833 48.5759071, 38.9448532 48.5762282, 38.9448979 48.5763128)"
