osmid,highway,oneway,reversed,length,geometry,name,lanes,maxspeed,ref
443854109,residential,False,False,90.827,"LINESTRING (35.5294061 48.3233544, 35.529407 48.3232244, 35.5292023 48.3225512)",,,,
443854120,tertiary,False,False,137.499,"LINESTRING (35.5294061 48.3233544, 35.5293184 48.3233296, 35.5292058 48.3233421, 35.5276053 48.3236095)",Каштанова вулиця,,,
"[993454178, 993454179]",tertiary,False,True,70.72999999999999,"LINESTRING (35.5294061 48.3233544, 35.5294391 48.3233974, 35.529683 48.3239624)",Каштанова вулиця,2,50,
124433056,residential,False,False,85.274,"LINESTRING (35.5276053 48.3236095, 35.5273311 48.3228646)",Музична вулиця,,,
124433056,residential,False,True,82.456,"LINESTRING (35.5276053 48.3236095, 35.5278691 48.32433)",Музична вулиця,,,
443854120,tertiary,False,False,129.136,"LINESTRING (35.5276053 48.3236095, 35.5259057 48.3238771)",Каштанова вулиця,,,
443854120,tertiary,False,True,137.499,"LINESTRING (35.5276053 48.3236095, 35.5292058 48.3233421, 35.5293184 48.3233296, 35.5294061 48.3233544)",Каштанова вулиця,,,
124433054,secondary,False,False,87.48,"LINESTRING (35.5244998 48.3240967, 35.5242326 48.3233303)",Центральна вулиця,2,50,Т-04-45
443854120,tertiary,False,False,130.182,"LINESTRING (35.5244998 48.3240967, 35.5227778 48.324341)",Каштанова вулиця,,,
443854120,tertiary,False,True,106.776,"LINESTRING (35.5244998 48.3240967, 35.5259057 48.3238771)",Каштанова вулиця,,,
894650750,secondary,False,True,258.11400000000003,"LINESTRING (35.5244998 48.3240967, 35.525087 48.3259041, 35.5253109 48.3263522)",Центральна вулиця,2,50,Т-04-45
124433051,residential,False,False,175.625,"LINESTRING (35.528376 48.3258508, 35.5306912 48.3254973)",вулиця Богми,,50,
124433051,residential,False,True,126.844,"LINESTRING (35.528376 48.3258508, 35.5267115 48.3261273)",вулиця Богми,,50,
224495123,residential,False,False,86.362,"LINESTRING (35.528376 48.3258508, 35.528675 48.3266016)",,,50,
124433056,residential,False,False,173.233,"LINESTRING (35.528376 48.3258508, 35.5281995 48.3253779, 35.5278691 48.32433)",Музична вулиця,,,
124433051,residential,False,False,106.527,"LINESTRING (35.5253109 48.3263522, 35.5267115 48.3261273)",вулиця Богми,,50,
202630830,residential,False,False,126.809,"LINESTRING (35.5253109 48.3263522, 35.5236403 48.3266106)",вулиця Богми,,,
894650750,secondary,False,True,83.391,"LINESTRING (35.5253109 48.3263522, 35.5255812 48.3270803)",Центральна вулиця,2,50,Т-04-45
894650750,secondary,False,False,258.11400000000003,"LINESTRING (35.5253109 48.3263522, 35.525087 48.3259041, 35.5244998 48.3240967)",Центральна вулиця,2,50,Т-04-45
124433050,tertiary,False,True,53.027,"LINESTRING (35.5296679 48.329296, 35.5292856 48.3296995)",Каштанова вулиця,2,50,
224495123,residential,False,True,52.387,"LINESTRING (35.5296679 48.329296, 35.5294775 48.3288422)",,,50,
124433050,tertiary,False,False,60.748999999999995,"LINESTRING (35.5296679 48.329296, 35.5299175 48.328979, 35.5300362 48.3288078)",Каштанова вулиця,2,50,
894650750,secondary,False,True,21.391,"LINESTRING (35.5269289 48.3306661, 35.5272157 48.3306406)",Центральна вулиця,2,50,Т-04-45
894650750,secondary,False,False,67.127,"LINESTRING (35.5269289 48.3306661, 35.5267275 48.3302422, 35.5266528 48.330091)",Центральна вулиця,2,50,Т-04-45
894650750,secondary,False,False,21.391,"LINESTRING (35.5272157 48.3306406, 35.5269289 48.3306661)",Центральна вулиця,2,50,Т-04-45
124433050,tertiary,False,False,192.083,"LINESTRING (35.5272157 48.3306406, 35.5279268 48.3304887, 35.5282421 48.3304329, 35.528497 48.3302985, 35.5288878 48.3300399, 35.5292856 48.3296995)",Каштанова вулиця,2,50,
894650751,secondary,False,True,55.3,"LINESTRING (35.5272157 48.3306406, 35.5273335 48.3309078, 35.5274513 48.3311122)",Центральна вулиця,2,50,Т-04-45
894650751,secondary,False,False,55.3,"LINESTRING (35.5274513 48.3311122, 35.5273335 48.3309078, 35.5272157 48.3306406)",Центральна вулиця,2,50,Т-04-45
442428303,residential,False,True,315.072,"LINESTRING (35.5191569 48.3312246, 35.5233269 48.330639)",вулиця Олеся Гончара,,,
202614765,residential,False,True,85.327,"LINESTRING (35.5191569 48.3312246, 35.519163 48.3308396, 35.5192013 48.3304581)",вулиця Молодої Гвардії,,,
202614765,residential,False,False,84.387,"LINESTRING (35.5191194 48.3273307, 35.519152 48.3280893)",вулиця Молодої Гвардії,,,
202630830,residential,False,True,212.688,"LINESTRING (35.5191194 48.3273307, 35.5219244 48.3269059)",вулиця Богми,,,
202614765,residential,False,True,91.049,"LINESTRING (35.5192013 48.3304581, 35.5191932 48.3296393)",вулиця Молодої Гвардії,,,
445745430,residential,False,False,291.89,"LINESTRING (35.5192013 48.3304581, 35.5230475 48.3298648)",Углова вулиця,,50,
202614765,residential,False,False,85.327,"LINESTRING (35.5192013 48.3304581, 35.519163 48.3308396, 35.5191569 48.3312246)",вулиця Молодої Гвардії,,,
202630191,residential,False,False,85.679,"LINESTRING (35.5182526 48.3250633, 35.5179787 48.3243146)",,,,
443854120,tertiary,False,True,109.037,"LINESTRING (35.5182526 48.3250633, 35.5196912 48.3248474)",Каштанова вулиця,,,
202630829,residential,False,False,86.224,"LINESTRING (35.5196912 48.3248474, 35.5194324 48.3240913)",,,,
443854120,tertiary,False,False,109.037,"LINESTRING (35.5196912 48.3248474, 35.5182526 48.3250633)",Каштанова вулиця,,,
443854120,tertiary,False,True,37.359,"LINESTRING (35.5196912 48.3248474, 35.5201727 48.3247455)",Каштанова вулиця,,,
202614765,residential,False,False,91.049,"LINESTRING (35.5191932 48.3296393, 35.5192013 48.3304581)",вулиця Молодої Гвардії,,,
202614765,residential,False,True,85.845,"LINESTRING (35.5191932 48.3296393, 35.5192014 48.3288673)",вулиця Молодої Гвардії,,,
202630828,residential,False,True,269.12,"LINESTRING (35.5191932 48.3296393, 35.5227424 48.3291012)",вулиця Георгієвського,,,
202630826,residential,False,False,85.514,"LINESTRING (35.5210799 48.3246093, 35.5207803 48.3238665)",,,,
224495124,residential,False,False,86.704,"LINESTRING (35.5210799 48.3246093, 35.5213629 48.325366)",,,50,
443854120,tertiary,False,False,68.762,"LINESTRING (35.5210799 48.3246093, 35.5201727 48.3247455)",Каштанова вулиця,,,
443854120,tertiary,False,True,129.03,"LINESTRING (35.5210799 48.3246093, 35.5227778 48.324341)",Каштанова вулиця,,,
202630829,residential,False,False,84.552,"LINESTRING (35.5191537 48.3233451, 35.5189226 48.3226004)",,,,
202630829,residential,False,True,85.494,"LINESTRING (35.5191537 48.3233451, 35.5194324 48.3240913)",,,,
202664959,residential,False,False,103.863,"LINESTRING (35.5191537 48.3233451, 35.5205236 48.3231383)",Ягідна вулиця,,,
