osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,junction,ref
422800841,2,Італійська вулиця,tertiary,50,False,False,278.24600000000004,"LINESTRING (37.5488294 47.0925159, 37.5490041 47.0924978, 37.5490545 47.0924926, 37.5497322 47.0924224, 37.5509875 47.0922925, 37.5524631 47.0921398)",,
422800843,2,Італійська вулиця,tertiary,50,False,True,232.96399999999997,"LINESTRING (37.5488294 47.0925159, 37.5486631 47.0925331, 37.5486126 47.0925383, 37.5479205 47.09261, 37.5478179 47.0926206, 37.545959 47.0928129, 37.5458282 47.0928264, 37.545787 47.0928307)",,
422800974,4,Куїнджі вулиця,tertiary,50,False,True,149.933,"LINESTRING (37.5488294 47.0925159, 37.548962 47.0933819, 37.5489925 47.0935811, 37.5490281 47.0938133, 37.5490348 47.093857)",,
525711556,2,Куїнджі вулиця,secondary,50,True,False,171.923,"LINESTRING (37.550486 47.0966343, 37.550451 47.0966668, 37.5504221 47.0967021, 37.5504077 47.0967262, 37.5503998 47.0967394, 37.5503845 47.0967784, 37.5503764 47.0968183, 37.550376 47.0968646, 37.5503813 47.096891, 37.5503852 47.0969103, 37.5504038 47.0969548, 37.5504314 47.096997, 37.5508487 47.0974303, 37.5512722 47.0978699, 37.5513003 47.097899, 37.5513655 47.0979667)",,
525711557,3,Миру проспект,secondary,50,True,False,65.052,"LINESTRING (37.550486 47.0966343, 37.5503496 47.0966735, 37.5499135 47.096799, 37.5496944 47.096862)",roundabout,
"[842337912, 65015437]",3,Миру проспект,secondary,50,True,False,141.12800000000001,"LINESTRING (37.5490193 47.0970562, 37.5489096 47.0970889, 37.5487962 47.0971149, 37.5486798 47.0971339, 37.5486025 47.0971376, 37.5485257 47.0971303, 37.5484529 47.0971124, 37.548387 47.0970846, 37.548331 47.0970481, 37.5482548 47.096977, 37.5481852 47.0969029, 37.5480799 47.0967844, 37.5478259 47.096478, 37.5477575 47.0963956)",roundabout,
422801692,2,Соборна вулиця,residential,,True,False,146.90300000000002,"LINESTRING (37.5490193 47.0970562, 37.5484175 47.0973172, 37.5483059 47.0973656, 37.548147 47.0974345, 37.54753 47.097702, 37.5474929 47.0977181, 37.5473825 47.097766)",,
"[395206508, 60812975]",4,Миру проспект,secondary,50,False,False,90.615,"LINESTRING (37.54742 47.0962894, 37.5471535 47.0963442, 37.5464206 47.0964923, 37.5462727 47.0965219)",,
290405990,2,Миру проспект,secondary,50,True,False,29.0,"LINESTRING (37.54742 47.0962894, 37.5474646 47.096261, 37.5475147 47.0962181, 37.5475533 47.09617, 37.5475795 47.0961182, 37.5475925 47.0960641)",,
266857041,2,Миру проспект,secondary,50,True,False,48.507000000000005,"LINESTRING (37.551758 47.0951789, 37.5518234 47.0952147, 37.5518552 47.0952412, 37.5518658 47.0952522, 37.5518761 47.0952629, 37.5519273 47.095353, 37.5519499 47.0954483, 37.5519453 47.0955042, 37.5519409 47.095517, 37.5519222 47.0955722)",roundabout,
330450604,2,Миру проспект,secondary,50,True,False,46.448,"LINESTRING (37.551758 47.0951789, 37.5519141 47.0952197, 37.5520191 47.0952471, 37.5521096 47.0952631, 37.5522035 47.0952723, 37.5522485 47.0952714, 37.552349 47.0952694)",,
422801168,4,Металургів проспект,trunk,50,False,True,32.738,"LINESTRING (37.5448259 47.0988746, 37.5445977 47.0986245)",,М-14
"[452480502, 384747359]",5,Металургів проспект,trunk,50,False,False,149.36599999999999,"LINESTRING (37.5448259 47.0988746, 37.5448882 47.0989429, 37.5449442 47.0990043, 37.545337 47.0994347, 37.5454066 47.099511, 37.5457869 47.0999279, 37.5458262 47.099971, 37.545867 47.1000157)",,М-14
85690391,2,Архітектора Нільсена вулиця,residential,,False,False,135.07399999999998,"LINESTRING (37.5460432 47.0953186, 37.5460592 47.0954127, 37.5461616 47.0960165, 37.5461801 47.0961255, 37.546231 47.0964253, 37.5462727 47.0965219)",,
85690392,1,Університетська вулиця,residential,40,True,False,171.985,"LINESTRING (37.5460432 47.0953186, 37.5461202 47.0953102, 37.5465285 47.0952657, 37.546605 47.0952574, 37.5474027 47.0951705, 37.5474498 47.0951679, 37.5474968 47.095171, 37.5477168 47.0951994, 37.5478106 47.095211, 37.5479107 47.0952187, 37.5480892 47.0952246, 37.5482905 47.0952135)",,
"[399307914, 842337910]",3,Миру проспект,secondary,50,True,False,71.999,"LINESTRING (37.5482905 47.0952135, 37.5484516 47.0951919, 37.5488212 47.0951412, 37.549223 47.095086)",roundabout,
422800843,2,Італійська вулиця,tertiary,50,False,False,12.03,"LINESTRING (37.5456299 47.092847, 37.545787 47.0928307)",,
384743147,2,Архітектора Нільсена вулиця,residential,,False,True,146.50300000000001,"LINESTRING (37.5456299 47.092847, 37.5456451 47.0929394, 37.5458387 47.0941131, 37.5458458 47.0941563)",,
251304549,,Харлампіївська вулиця,residential,,False,False,152.839,"LINESTRING (37.5562978 47.0931336, 37.5559905 47.0917751)",,
