osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,tunnel,ref,junction
104894357,вулиця Грушевського,residential,50,True,False,47.924,"LINESTRING (25.5908913 49.5548237, 25.5910071 49.5548504, 25.5910675 49.5548696, 25.5911875 49.5549138, 25.5912594 49.5549341, 25.5913248 49.5549426, 25.5913729 49.5549438, 25.5915152 49.5549529)",,,,
171453140,Замкова вулиця,primary,50,False,False,269.77699999999993,"LINESTRING (25.5908913 49.5548237, 25.5908685 49.5548069, 25.5907001 49.5546823, 25.5901505 49.5543351, 25.5900218 49.5542495, 25.5895171 49.5539271, 25.5889555 49.5535955, 25.5888878 49.5535401, 25.588874 49.5535266, 25.5888222 49.5534692, 25.588807 49.5534236, 25.5887938 49.5533703, 25.5887995 49.5533156, 25.5888282 49.5530435, 25.588852 49.5529578)",2,,,
171453140,Замкова вулиця,primary,50,False,True,18.105,"LINESTRING (25.5908913 49.5548237, 25.5909375 49.5548755, 25.5909595 49.5549272, 25.5909696 49.5549761)",2,,,
30961991,майдан Волі,residential,50,True,False,147.34799999999998,"LINESTRING (25.5908594 49.552919, 25.5906374 49.5529942, 25.5905813 49.5529933, 25.5890855 49.5529945, 25.588852 49.5529578)",,,,
30962016,вулиця Патріарха Йосифа Сліпого,residential,50,False,False,79.729,"LINESTRING (25.5908594 49.552919, 25.5908489 49.5526502, 25.5908755 49.5522024)",,,,
380971079,вулиця Юліана Опільського,residential,50,False,False,19.601,"LINESTRING (25.5943891 49.557289, 25.5942611 49.5574445)",,,,
30992810,вулиця Крушельницької,primary,50,True,False,241.51600000000002,"LINESTRING (25.5943891 49.557289, 25.5944607 49.5573163, 25.5958158 49.5578338, 25.5970966 49.5584701, 25.5971606 49.5585007)",2,,,
"[935145104, 31047948]","['вулиця Олени Теліги', 'вулиця Крушельницької']",residential,50,False,False,143.522,"LINESTRING (25.5960494 49.5597391, 25.596099 49.5596833, 25.5964518 49.5592859, 25.5964988 49.5592289, 25.5969543 49.5586773, 25.5969769 49.5586574, 25.597026 49.5586155)",,,,
31298698,вулиця За Рудкою,residential,50,False,False,187.94299999999998,"LINESTRING (25.5960494 49.5597391, 25.5959226 49.5596887, 25.5953287 49.559454, 25.5948946 49.5592823, 25.5945989 49.5591654, 25.5939523 49.5589023, 25.5938313 49.5588522)",,,,
31298698,вулиця За Рудкою,residential,50,False,False,35.146,"LINESTRING (25.5938313 49.5588522, 25.5935352 49.5587118, 25.5934354 49.558668)",,,,
31298698,вулиця За Рудкою,residential,50,False,True,187.94299999999998,"LINESTRING (25.5938313 49.5588522, 25.5939523 49.5589023, 25.5945989 49.5591654, 25.5948946 49.5592823, 25.5953287 49.559454, 25.5959226 49.5596887, 25.5960494 49.5597391)",,,,
31298698,вулиця За Рудкою,residential,50,False,True,11.006,"LINESTRING (25.5921778 49.5583245, 25.5923129 49.5583705)",,,,
31128924,Броварна вулиця,residential,50,False,False,266.05899999999997,"LINESTRING (25.5921778 49.5583245, 25.5920946 49.5583184, 25.591458 49.5584179, 25.5908295 49.5585187, 25.5905108 49.5585602, 25.5903115 49.5586002, 25.5901626 49.5586763, 25.5900489 49.5587876, 25.5899557 49.5589159, 25.5898099 49.5591214, 25.5896553 49.5593189, 25.5896386 49.5593403, 25.5895667 49.559436, 25.5894815 49.5595416, 25.5894438 49.5595873)",,,,
"[187871392, 371367884]","['вулиця Головацького', 'вулиця Гніздовського']",residential,50,False,True,227.19799999999998,"LINESTRING (25.5921778 49.5583245, 25.5921812 49.5582936, 25.5921886 49.5582264, 25.5920281 49.5575205, 25.5919562 49.5575189, 25.5919044 49.5575178, 25.5902798 49.5579808)",,,,
31298698,вулиця За Рудкою,residential,50,False,False,87.53099999999999,"LINESTRING (25.5934354 49.558668, 25.59341 49.5586605, 25.5930759 49.5585612, 25.5927088 49.55846, 25.5924291 49.5583973, 25.5923129 49.5583705)",,,,
31298698,вулиця За Рудкою,residential,50,False,True,35.146,"LINESTRING (25.5934354 49.558668, 25.5935352 49.5587118, 25.5938313 49.5588522)",,,,
380971080,вулиця Юліана Опільського,residential,50,False,True,148.51299999999998,"LINESTRING (25.5934354 49.558668, 25.5934637 49.5586284, 25.594118 49.557657, 25.5942297 49.5574905, 25.5942611 49.5574445)",,,,
380971079,вулиця Юліана Опільського,residential,50,False,True,19.601,"LINESTRING (25.5942611 49.5574445, 25.5943891 49.557289)",,,,
104894325,вулиця Крушельницької,primary,50,True,False,225.97599999999997,"LINESTRING (25.5942611 49.5574445, 25.5942016 49.5574239, 25.5933849 49.5571459, 25.5926491 49.5568953, 25.5919336 49.5566504, 25.5918927 49.5566382, 25.5915898 49.5565402, 25.5914863 49.5565014)",2,,,
380971080,вулиця Юліана Опільського,residential,50,False,False,148.513,"LINESTRING (25.5942611 49.5574445, 25.5942297 49.5574905, 25.594118 49.557657, 25.5934637 49.5586284, 25.5934354 49.558668)",,,,
30962016,вулиця Патріарха Йосифа Сліпого,residential,50,False,True,79.729,"LINESTRING (25.5908755 49.5522024, 25.5908489 49.5526502, 25.5908594 49.552919)",,,,
"[31054528, 927296514]",Листопадова вулиця,residential,50,True,False,223.062,"LINESTRING (25.5918919 49.5547636, 25.5918073 49.5546861, 25.5916758 49.5545639, 25.5913194 49.5541996, 25.5912299 49.5541063, 25.5911319 49.5539718, 25.5910327 49.553789, 25.5909736 49.5536093, 25.5909673 49.5535728, 25.5909303 49.5532992, 25.5908683 49.5529551, 25.5908594 49.552919)",,,,
224335356,вулиця Грушевського,residential,50,False,False,34.375,"LINESTRING (25.5918919 49.5547636, 25.5918035 49.5548089, 25.5917379 49.5548432, 25.5915152 49.5549529)",,,,
224335356,вулиця Грушевського,residential,50,False,True,89.69,"LINESTRING (25.5918919 49.5547636, 25.5921458 49.5546359, 25.5922523 49.5545846, 25.5923177 49.5545552, 25.592841 49.5543462, 25.5929222 49.5543138)",,,,
172477709,вулиця Словацького,residential,50,False,False,183.15799999999996,"LINESTRING (25.5929222 49.5543138, 25.5930141 49.5543138, 25.5932601 49.5543105, 25.5934414 49.5543179, 25.5936926 49.5544264, 25.5937086 49.5544312, 25.5943244 49.554643, 25.5944429 49.5546838, 25.5948764 49.5548432, 25.595003 49.5548902, 25.5951185 49.5549097, 25.595212 49.5549413)",,,,
224335356,вулиця Грушевського,residential,50,False,False,89.69,"LINESTRING (25.5929222 49.5543138, 25.592841 49.5543462, 25.5923177 49.5545552, 25.5922523 49.5545846, 25.5921458 49.5546359, 25.5918919 49.5547636)",,,,
224335356,вулиця Грушевського,residential,50,False,True,53.199,"LINESTRING (25.5929222 49.5543138, 25.5930115 49.5542778, 25.5932409 49.5541876, 25.5935564 49.5540697)",,,,
172477710,бульвар Тараса Шевченка,residential,50,False,False,20.932,"LINESTRING (25.595212 49.5549413, 25.595244 49.5551284)",,,,
172477709,вулиця Словацького,residential,50,False,True,183.15799999999996,"LINESTRING (25.595212 49.5549413, 25.5951185 49.5549097, 25.595003 49.5548902, 25.5948764 49.5548432, 25.5944429 49.5546838, 25.5943244 49.554643, 25.5937086 49.5544312, 25.5936926 49.5544264, 25.5934414 49.5543179, 25.5932601 49.5543105, 25.5930141 49.5543138, 25.5929222 49.5543138)",,,,
224649002,бульвар Тараса Шевченка,residential,50,False,True,111.369,"LINESTRING (25.595212 49.5549413, 25.5952114 49.5545137, 25.5952113 49.5544793, 25.5952108 49.5541082, 25.5952176 49.5539398)",,,,
31054758,Камінна вулиця,residential,50,False,False,6.106,"LINESTRING (25.5950796 49.5557472, 25.5951552 49.5557719)",,,,
31054758,Камінна вулиця,residential,50,False,True,166.539,"LINESTRING (25.5950796 49.5557472, 25.5949878 49.5557199, 25.5941519 49.5555537, 25.5936497 49.5554651, 25.5936224 49.5554603, 25.5935458 49.5554468, 25.5929773 49.5553755, 25.5928528 49.5553614)",,,,
225171897,бульвар Тараса Шевченка,residential,50,True,False,70.236,"LINESTRING (25.5950796 49.5557472, 25.5950851 49.5556883, 25.5951807 49.5552217, 25.595244 49.5551284)",,,,
31054758,Камінна вулиця,residential,50,False,False,166.539,"LINESTRING (25.5928528 49.5553614, 25.5929773 49.5553755, 25.5935458 49.5554468, 25.5936224 49.5554603, 25.5936497 49.5554651, 25.5941519 49.5555537, 25.5949878 49.5557199, 25.5950796 49.5557472)",,,,
224335356,вулиця Грушевського,residential,50,False,False,53.199,"LINESTRING (25.5935564 49.5540697, 25.5932409 49.5541876, 25.5930115 49.5542778, 25.5929222 49.5543138)",,,,
224355404,бульвар Тараса Шевченка,residential,50,False,True,81.906,"LINESTRING (25.5952393 49.5530726, 25.5952535 49.5525058, 25.5952578 49.5523361)",,,,
30961995,вулиця Качали,residential,50,False,True,39.775,"LINESTRING (25.5970777 49.556469, 25.5965476 49.5563705)",,,,
30961995,вулиця Качали,residential,50,False,False,97.01899999999999,"LINESTRING (25.5970777 49.556469, 25.5982146 49.5567214, 25.5982358 49.556726, 25.5983556 49.5567372)",,,,
31055197,вулиця Івана Франка,residential,50,True,False,319.07800000000003,"LINESTRING (25.5970777 49.556469, 25.5970876 49.5564471, 25.597161 49.5562859, 25.5971756 49.5561878, 25.5972018 49.5560116, 25.5972438 49.5557937, 25.5972464 49.55575, 25.5972502 49.5556862, 25.5972897 49.5554202, 25.5973291 49.5551553, 25.5973673 49.5548984, 25.5973809 49.5548071, 25.5974388 49.5544176, 25.5974455 49.5543615, 25.5975307 49.5536518, 25.597534 49.5536186)",,,,
"[31055649, 317768237, 31055653, 317768238]",вулиця Кульчицької,residential,50,False,False,175.111,"LINESTRING (25.5952578 49.5523361, 25.5953052 49.5523364, 25.5961204 49.5523419, 25.5961358 49.552342, 25.5971918 49.5523447, 25.5972577 49.5523453, 25.5973021 49.5523636, 25.5975078 49.5523666, 25.5976169 49.5523673, 25.5976428 49.5523675, 25.5976769 49.5523678)",,yes,,
224355404,бульвар Тараса Шевченка,residential,50,False,False,81.906,"LINESTRING (25.5952578 49.5523361, 25.5952535 49.5525058, 25.5952393 49.5530726)",,,,
"[31055649, 31055653, 317768237, 317768238]",вулиця Кульчицької,residential,50,False,True,175.111,"LINESTRING (25.5976769 49.5523678, 25.5976428 49.5523675, 25.5976169 49.5523673, 25.5975078 49.5523666, 25.5973021 49.5523636, 25.5972577 49.5523453, 25.5971918 49.5523447, 25.5961358 49.552342, 25.5961204 49.5523419, 25.5953052 49.5523364, 25.5952578 49.5523361)",,yes,,
104894418,Білецька вулиця,residential,50,True,False,11.931,"LINESTRING (25.5908012 49.556632, 25.5908965 49.5565443)",,,,
31054295,майдан Волі,residential,50,True,False,141.037,"LINESTRING (25.5889588 49.5519906, 25.5891563 49.5520044, 25.589752 49.5520591, 25.5900235 49.5520835, 25.5906585 49.552149, 25.5907834 49.5521619, 25.5908755 49.5522024)",,,,
31665029,вулиця Старий Ринок,residential,50,False,False,99.69800000000001,"LINESTRING (25.5889588 49.5519906, 25.5888542 49.5519802, 25.5886248 49.5519614, 25.5878589 49.5519033, 25.5875881 49.5518768)",,,,
171453140,Замкова вулиця,primary,50,False,True,107.832,"LINESTRING (25.5889588 49.5519906, 25.5889041 49.552432, 25.5888963 49.5524815, 25.588852 49.5529578)",2,,,
31665029,вулиця Старий Ринок,residential,50,False,True,99.698,"LINESTRING (25.5875881 49.5518768, 25.5878589 49.5519033, 25.5886248 49.5519614, 25.5888542 49.5519802, 25.5889588 49.5519906)",,,,
30992810,вулиця Крушельницької,primary,50,True,False,226.116,"LINESTRING (25.5916203 49.5563356, 25.5919547 49.5564458, 25.5943207 49.5572659, 25.5943891 49.557289)",2,,,
104894266,вулиця Грушевського,residential,50,True,False,13.379,"LINESTRING (25.5915152 49.5549529, 25.5913666 49.5550249)",,,,
224335356,вулиця Грушевського,residential,50,False,True,34.375,"LINESTRING (25.5915152 49.5549529, 25.5917379 49.5548432, 25.5918035 49.5548089, 25.5918919 49.5547636)",,,,
31128924,Броварна вулиця,residential,50,False,True,67.425,"LINESTRING (25.5890086 49.5601239, 25.5891614 49.559928, 25.5894206 49.5596153, 25.5894438 49.5595873)",,,,
187871399,Броварний провулок,residential,50,False,False,133.597,"LINESTRING (25.5890086 49.5601239, 25.5886594 49.5600203, 25.5881252 49.5598618, 25.5880692 49.5598451, 25.5883063 49.5595109, 25.5884086 49.5593615)",,,,
145356758,Бродівська вулиця,primary,50,True,False,108.322,"LINESTRING (25.5990423 49.5602219, 25.5991258 49.5600516, 25.5991501 49.5599656, 25.5991536 49.5598688, 25.5991465 49.5598108, 25.5991324 49.5597327, 25.5991151 49.5596373, 25.5990892 49.5594657, 25.599092 49.5593754, 25.5991082 49.5592603)",2,,Р-39,
171453140,Замкова вулиця,primary,50,False,False,23.578,"LINESTRING (25.5909838 49.5552897, 25.590977 49.5550777)",2,,,
306588535,вулиця Грушевського,primary,50,False,True,76.993,"LINESTRING (25.5909838 49.5552897, 25.5910076 49.5558104, 25.5910158 49.5559818)",2,,,
104894353,Збаразька вулиця,primary,50,True,False,33.993,"LINESTRING (25.5987516 49.5589792, 25.5991887 49.5590935)",2,,,
104894223,,primary_link,,True,False,27.412999999999997,"LINESTRING (25.5987516 49.5589792, 25.5990224 49.558963, 25.5991193 49.5589319)",1,,,
"[390887592, 31298709, 30841774]","['Збаразька вулиця', 'вулиця Крушельницької']",primary,50,True,False,93.723,"LINESTRING (25.5991082 49.5592603, 25.5989838 49.5591464, 25.5987553 49.5590432, 25.5983487 49.5589668, 25.5979676 49.5589459)","['1', '2']",yes,,
152480389,,primary,50,True,False,19.957,"LINESTRING (25.5991082 49.5592603, 25.5991128 49.5592055, 25.5991289 49.5591559, 25.5991637 49.5591124, 25.5991887 49.5590935)",2,,Р-39,circular
104894240,,primary,50,True,False,3.483,"LINESTRING (25.5991887 49.5590935, 25.5992349 49.5590844)",2,,Р-39,circular
152480376,вулиця Вояків Дивізії Галичина,secondary,50,False,False,19.656,"LINESTRING (25.5991193 49.5589319, 25.5991386 49.5590123, 25.5992349 49.5590844)",2,,Р-39,
104894187,Білецька вулиця,residential,50,True,False,16.572,"LINESTRING (25.5909829 49.5565408, 25.5908012 49.556632)",,,,
104894266,вулиця Грушевського,residential,50,True,False,41.011,"LINESTRING (25.5913666 49.5550249, 25.5911692 49.5551204, 25.5911006 49.5551662, 25.5910537 49.5552069, 25.5909838 49.5552897)",,,,
171453139,вулиця Грушевського,residential,50,True,False,28.797,"LINESTRING (25.5913666 49.5550249, 25.5912141 49.5550533, 25.5911023 49.5550698, 25.590977 49.5550777)",,,,
104894325,вулиця Крушельницької,primary,50,True,False,77.838,"LINESTRING (25.5979676 49.5589459, 25.5977729 49.5589086, 25.5977208 49.5588978, 25.597681 49.5588896, 25.5975719 49.5588478, 25.5973943 49.5587743, 25.5970759 49.5586393, 25.597026 49.5586155)",2,,,
390617683,,primary,50,True,False,26.848,"LINESTRING (25.5979676 49.5589459, 25.5979269 49.5589343, 25.597896 49.5589136, 25.5978795 49.5588869, 25.5978798 49.5588581, 25.5978968 49.5588315, 25.5979281 49.5588111, 25.5979775 49.5587989, 25.5980302 49.5588024)",1,,,roundabout
30992810,вулиця Крушельницької,primary,50,True,False,37.711,"LINESTRING (25.5910158 49.5559818, 25.5911254 49.5561094, 25.5911983 49.5561738, 25.5912622 49.5562123, 25.5913361 49.5562424)",2,,,
306588535,вулиця Грушевського,primary,50,False,False,76.993,"LINESTRING (25.5910158 49.5559818, 25.5910076 49.5558104, 25.5909838 49.5552897)",2,,,
104894187,Білецька вулиця,residential,50,True,False,37.483,"LINESTRING (25.5914863 49.5565014, 25.5914084 49.5564884, 25.5913311 49.5564849, 25.5912581 49.5564887, 25.5911682 49.5564975, 25.5910674 49.5565157, 25.5909829 49.5565408)",,,,
104894313,вулиця Крушельницької,primary,50,True,False,38.039,"LINESTRING (25.5914863 49.5565014, 25.5914111 49.5564566, 25.5913817 49.5564339, 25.5913673 49.5564158, 25.5913642 49.5563964, 25.5913719 49.5563756, 25.5913875 49.5563562, 25.5914042 49.5563455, 25.5914257 49.5563329, 25.5914521 49.5563258, 25.5914942 49.556322, 25.5916203 49.5563356)",,,,
104894325,вулиця Крушельницької,primary,50,True,False,23.009,"LINESTRING (25.5914863 49.5565014, 25.5913919 49.5564653, 25.5913081 49.5564227, 25.5912356 49.5563753)",2,,,
31054758,Камінна вулиця,residential,50,False,False,25.776,"LINESTRING (25.5951552 49.5557719, 25.5954999 49.555833)",,,,
31054758,Камінна вулиця,residential,50,False,True,6.106,"LINESTRING (25.5951552 49.5557719, 25.5950796 49.5557472)",,,,
31047950,вулиця Юліана Опільського,residential,50,True,False,177.51999999999998,"LINESTRING (25.5951552 49.5557719, 25.5951267 49.5558342, 25.5947785 49.5565132, 25.5947682 49.5565337, 25.5944109 49.5572456, 25.5943891 49.557289)",,,,
171453140,Замкова вулиця,primary,50,False,False,11.31,"LINESTRING (25.590977 49.5550777, 25.5909696 49.5549761)",2,,,
171453140,Замкова вулиця,primary,50,False,True,23.578,"LINESTRING (25.590977 49.5550777, 25.5909838 49.5552897)",2,,,
"[104894392, 30992774]","['Збаразька вулиця', 'вулиця Крушельницької']",primary,50,True,False,55.843,"LINESTRING (25.5980302 49.5588024, 25.5981135 49.5588218, 25.598366 49.5589061, 25.5987516 49.5589792)","['1', '2']",yes,,
145356753,вулиця Богдана Хмельницького,primary,50,False,False,231.116,"LINESTRING (25.5980302 49.5588024, 25.5980941 49.5585635, 25.5981094 49.5585123, 25.5981234 49.5584656, 25.5981457 49.5583906, 25.5981869 49.558252, 25.5982223 49.5579436, 25.5982599 49.5576029, 25.5982717 49.5574961, 25.5982746 49.5574701, 25.5983037 49.5572068, 25.5983556 49.5567372)",2,,,
765140551,,primary,50,True,False,24.996999999999996,"LINESTRING (25.5980302 49.5588024, 25.5980678 49.5588164, 25.5980947 49.5588384, 25.5981072 49.5588653, 25.5981034 49.5588933, 25.598084 49.5589184, 25.5980516 49.5589371, 25.5980109 49.5589467, 25.5979676 49.5589459)",1,,,roundabout
172477710,бульвар Тараса Шевченка,residential,50,False,True,20.932,"LINESTRING (25.595244 49.5551284, 25.595212 49.5549413)",,,,
225171899,бульвар Тараса Шевченка,residential,50,False,False,80.493,"LINESTRING (25.595244 49.5551284, 25.5954999 49.555833)",,,,
31128924,Броварна вулиця,residential,50,False,False,67.42500000000001,"LINESTRING (25.5894438 49.5595873, 25.5894206 49.5596153, 25.5891614 49.559928, 25.5890086 49.5601239)",,,,
31128924,Броварна вулиця,residential,50,False,True,266.05899999999997,"LINESTRING (25.5894438 49.5595873, 25.5894815 49.5595416, 25.5895667 49.559436, 25.5896386 49.5593403, 25.5896553 49.5593189, 25.5898099 49.5591214, 25.5899557 49.5589159, 25.5900489 49.5587876, 25.5901626 49.5586763, 25.5903115 49.5586002, 25.5905108 49.5585602, 25.5908295 49.5585187, 25.591458 49.5584179, 25.5920946 49.5583184, 25.5921778 49.5583245)",,,,
187637153,вулиця Котляревського,residential,50,False,True,123.565,"LINESTRING (25.5894438 49.5595873, 25.5894956 49.5596044, 25.5897815 49.559699, 25.5908727 49.5600533, 25.5909538 49.5601051)",,,,
187637146,вулиця Академіка Гнатюка,residential,50,False,False,60.583,"LINESTRING (25.5909538 49.5601051, 25.5909988 49.5600384, 25.5913106 49.5596119)",,,,
187637153,вулиця Котляревського,residential,50,False,False,123.565,"LINESTRING (25.5909538 49.5601051, 25.5908727 49.5600533, 25.5897815 49.559699, 25.5894956 49.5596044, 25.5894438 49.5595873)",,,,
187637142,Ясна вулиця,residential,50,False,False,76.93,"LINESTRING (25.5903528 49.5593075, 25.5913106 49.5596119)",,,,
187637142,Ясна вулиця,residential,50,False,True,76.93,"LINESTRING (25.5913106 49.5596119, 25.5903528 49.5593075)",,,,
187637146,вулиця Академіка Гнатюка,residential,50,False,False,155.859,"LINESTRING (25.5913106 49.5596119, 25.5914169 49.5594828, 25.5917767 49.5590076, 25.5922921 49.5583977, 25.5923129 49.5583705)",,,,
187637146,вулиця Академіка Гнатюка,residential,50,False,True,60.583,"LINESTRING (25.5913106 49.5596119, 25.5909988 49.5600384, 25.5909538 49.5601051)",,,,
31298698,вулиця За Рудкою,residential,50,False,False,11.006,"LINESTRING (25.5923129 49.5583705, 25.5921778 49.5583245)",,,,
31298698,вулиця За Рудкою,residential,50,False,True,87.531,"LINESTRING (25.5923129 49.5583705, 25.5924291 49.5583973, 25.5927088 49.55846, 25.5930759 49.5585612, 25.59341 49.5586605, 25.5934354 49.558668)",,,,
187637146,вулиця Академіка Гнатюка,residential,50,False,True,155.859,"LINESTRING (25.5923129 49.5583705, 25.5922921 49.5583977, 25.5917767 49.5590076, 25.5914169 49.5594828, 25.5913106 49.5596119)",,,,
"[187871392, 371367884]","['вулиця Головацького', 'вулиця Гніздовського']",residential,50,False,False,227.19799999999998,"LINESTRING (25.5902798 49.5579808, 25.5919044 49.5575178, 25.5919562 49.5575189, 25.5920281 49.5575205, 25.5921886 49.5582264, 25.5921812 49.5582936, 25.5921778 49.5583245)",,,,
224649002,бульвар Тараса Шевченка,residential,50,False,False,111.369,"LINESTRING (25.5952176 49.5539398, 25.5952108 49.5541082, 25.5952113 49.5544793, 25.5952114 49.5545137, 25.595212 49.5549413)",,,,
171453140,Замкова вулиця,primary,50,False,True,11.31,"LINESTRING (25.5909696 49.5549761, 25.590977 49.5550777)",2,,,
171453140,Замкова вулиця,primary,50,False,False,18.105,"LINESTRING (25.5909696 49.5549761, 25.5909595 49.5549272, 25.5909375 49.5548755, 25.5908913 49.5548237)",2,,,
306588534,вулиця Грушевського,residential,50,True,False,39.712,"LINESTRING (25.5909696 49.5549761, 25.5912618 49.5549833, 25.5913728 49.5549748, 25.5915152 49.5549529)",,,,
187871399,Броварний провулок,residential,50,False,True,133.597,"LINESTRING (25.5884086 49.5593615, 25.5883063 49.5595109, 25.5880692 49.5598451, 25.5881252 49.5598618, 25.5886594 49.5600203, 25.5890086 49.5601239)",,,,
30992810,вулиця Крушельницької,primary,50,True,False,5.806,"LINESTRING (25.5913361 49.5562424, 25.5914066 49.5562676)",2,,,
30992810,вулиця Крушельницької,primary,50,True,False,17.169,"LINESTRING (25.5914066 49.5562676, 25.5916203 49.5563356)",2,,,
362046447,Білецька вулиця,residential,50,True,False,17.192,"LINESTRING (25.5914066 49.5562676, 25.5912356 49.5563753)",1,,,
362046448,Білецька вулиця,residential,50,True,False,15.21,"LINESTRING (25.5911906 49.5563414, 25.5913361 49.5562424)",1,,,
104894325,вулиця Крушельницької,primary,50,True,False,42.730000000000004,"LINESTRING (25.5911906 49.5563414, 25.591146 49.5563056, 25.5911102 49.5562651, 25.5910754 49.5562112, 25.5910456 49.556139, 25.5910158 49.5559818)",2,,,
104894325,вулиця Крушельницької,primary,50,True,False,4.974,"LINESTRING (25.5912356 49.5563753, 25.5911906 49.5563414)",2,,,
362046447,Білецька вулиця,residential,50,True,False,25.904,"LINESTRING (25.5912356 49.5563753, 25.591041 49.556501, 25.5909829 49.5565408)",1,,,
104894418,Білецька вулиця,residential,50,True,False,63.931,"LINESTRING (25.5908965 49.5565443, 25.5909559 49.5564628, 25.5909816 49.5564095, 25.5910032 49.5563245, 25.5910066 49.5562609, 25.5910158 49.5559818)",,,,
362046448,Білецька вулиця,residential,50,True,False,30.971,"LINESTRING (25.5908965 49.5565443, 25.5910113 49.556468, 25.5911906 49.5563414)",1,,,
30961978,вулиця Коперника,residential,50,True,False,73.94,"LINESTRING (25.5976014 49.5530308, 25.5976173 49.5528903, 25.5976609 49.5525915, 25.5976769 49.5523678)",,,,
392869485,вулиця Коперника,residential,50,False,True,65.542,"LINESTRING (25.5976014 49.5530308, 25.5975409 49.5535471, 25.597534 49.5536186)",,,,
152480376,вулиця Вояків Дивізії Галичина,secondary,50,False,True,19.656,"LINESTRING (25.5992349 49.5590844, 25.5991386 49.5590123, 25.5991193 49.5589319)",2,,Р-39,
935145104,вулиця Крушельницької,residential,50,False,True,16.038,"LINESTRING (25.5971606 49.5585007, 25.597026 49.5586155)",,,,
"[30992810, 390617685]",вулиця Крушельницької,primary,50,True,False,71.831,"LINESTRING (25.5971606 49.5585007, 25.5972011 49.5585201, 25.5976864 49.5587316, 25.5977597 49.5587497, 25.5980302 49.5588024)",2,,,
935145104,вулиця Крушельницької,residential,50,False,False,16.038,"LINESTRING (25.597026 49.5586155, 25.5971606 49.5585007)",,,,
104894325,вулиця Крушельницької,primary,50,True,False,238.48700000000002,"LINESTRING (25.597026 49.5586155, 25.5969645 49.5585862, 25.5963306 49.5582868, 25.5963044 49.5582746, 25.5956963 49.5579931, 25.595516 49.557913, 25.5953255 49.5578372, 25.5951813 49.5577841, 25.5949736 49.5577037, 25.5943331 49.5574708, 25.5942611 49.5574445)",2,,,
