osmid,name,highway,maxspeed,oneway,reversed,length,lanes,ref,geometry
192418716,Дорожний провулок,tertiary,50,False,True,71.974,,,"LINESTRING (34.923383 48.9177417, 34.9229005 48.9171774)"
191862250,Центральна вулиця,secondary,,False,True,105.632,2,О040410,"LINESTRING (34.923383 48.9177417, 34.9232669 48.9178173, 34.9230393 48.917964, 34.9223514 48.9184072)"
192418715,Центральна вулиця,secondary,,False,True,96.824,,О040410,"LINESTRING (34.923383 48.9177417, 34.9237737 48.9175015, 34.9243533 48.9171487)"
191862250,Центральна вулиця,secondary,,False,False,105.632,2,О040410,"LINESTRING (34.9223514 48.9184072, 34.9230393 48.917964, 34.9232669 48.9178173, 34.923383 48.9177417)"
192418715,Центральна вулиця,secondary,,False,False,262.158,,О040410,"LINESTRING (34.9269711 48.9155372, 34.9267337 48.9157004, 34.926674 48.9157358, 34.9266242 48.9157664, 34.9259374 48.9161844, 34.9253078 48.91656, 34.9243533 48.9171487)"
"[636142520, 74863589]",,secondary,90,False,True,766.456,,"['Т-04-10;Т-04-13', 'О040410;Т-04-13']","LINESTRING (34.9269711 48.9155372, 34.9271216 48.9154468, 34.9277058 48.9150847, 34.9282917 48.9147475, 34.9291277 48.9142412, 34.9294907 48.9140213, 34.9300888 48.9136388, 34.9346771 48.9108619)"
192418715,Центральна вулиця,secondary,,False,False,96.824,,О040410,"LINESTRING (34.9243533 48.9171487, 34.9237737 48.9175015, 34.923383 48.9177417)"
192418715,Центральна вулиця,secondary,,False,True,262.158,,О040410,"LINESTRING (34.9243533 48.9171487, 34.9253078 48.91656, 34.9259374 48.9161844, 34.9266242 48.9157664, 34.926674 48.9157358, 34.9267337 48.9157004, 34.9269711 48.9155372)"
192418716,Дорожний провулок,tertiary,50,False,False,71.974,,,"LINESTRING (34.9229005 48.9171774, 34.923383 48.9177417)"
"[636142520, 74863589]",,secondary,90,False,False,766.4560000000001,,"['Т-04-10;Т-04-13', 'О040410;Т-04-13']","LINESTRING (34.9346771 48.9108619, 34.9300888 48.9136388, 34.9294907 48.9140213, 34.9291277 48.9142412, 34.9282917 48.9147475, 34.9277058 48.9150847, 34.9271216 48.9154468, 34.9269711 48.9155372)"
