osmid,oneway,ref,name,highway,reversed,length,geometry,lanes,maxspeed,bridge
199768153,False,О151202,вулиця Миру,tertiary,False,29.791,"LINESTRING (32.8268375 47.8370442, 32.8266707 47.8372876)",,,
199768153,False,О151202,вулиця Миру,tertiary,True,126.883,"LINESTRING (32.8268375 47.8370442, 32.827491 47.8359908)",,,
201442860,False,,,residential,False,135.947,"LINESTRING (32.8268375 47.8370442, 32.825568 47.8366717, 32.8251912 47.8365246)",,,
199768153,False,О151202,вулиця Миру,tertiary,False,116.473,"LINESTRING (32.8259417 47.8383513, 32.8250404 47.8392064)",,,
199768153,False,О151202,вулиця Миру,tertiary,True,130.193,"LINESTRING (32.8259417 47.8383513, 32.8266707 47.8372876)",,,
201459438,False,,вулиця Енергетиків,residential,False,108.987,"LINESTRING (32.8259417 47.8383513, 32.8271806 47.8388701)",1,50,
199770037,False,,Українська вулиця,residential,False,176.95,"LINESTRING (32.8295026 47.8380731, 32.8284213 47.8394893)",1,50,
972195268,False,О151201,Українська вулиця,tertiary,True,170.914,"LINESTRING (32.8295026 47.8380731, 32.8303895 47.836656)",1,50,
199794464,False,,,tertiary,False,95.055,"LINESTRING (32.8295026 47.8380731, 32.8292891 47.8380193, 32.8283135 47.837767)",,,
199770541,False,,Набережна вулиця,residential,True,81.667,"LINESTRING (32.8251912 47.8365246, 32.8242522 47.8361476)",1,50,
"[199770541, 687914735]",False,,Набережна вулиця,residential,"[False, True]",253.68800000000002,"LINESTRING (32.8251912 47.8365246, 32.8259056 47.8355165, 32.827491 47.8359908)",1,50,
201442860,False,,,residential,True,135.947,"LINESTRING (32.8251912 47.8365246, 32.825568 47.8366717, 32.8268375 47.8370442)",,,
199770541,False,,Набережна вулиця,residential,False,169.334,"LINESTRING (32.8216343 47.8393882, 32.8227158 47.8380495)",1,50,
199770541,False,,Набережна вулиця,residential,False,81.667,"LINESTRING (32.8242522 47.8361476, 32.8251912 47.8365246)",1,50,
199770541,False,,Набережна вулиця,residential,True,240.572,"LINESTRING (32.8242522 47.8361476, 32.8227158 47.8380495)",1,50,
"[687902947, 687902948, 201442861]",False,,,residential,False,258.895,"LINESTRING (32.8242522 47.8361476, 32.8239298 47.8357446, 32.823801 47.8353557, 32.8237135 47.8352898, 32.8235435 47.8351616, 32.8232753 47.8349596, 32.8225135 47.8345131, 32.8221847 47.8343699)",,,yes
199768153,False,О151202,вулиця Миру,tertiary,False,140.22,"LINESTRING (32.8289245 47.8335947, 32.8286236 47.8340482, 32.8282265 47.8347648)",,,
199768153,False,О151202,вулиця Миру,tertiary,False,130.193,"LINESTRING (32.8266707 47.8372876, 32.8259417 47.8383513)",,,
199768153,False,О151202,вулиця Миру,tertiary,True,29.791,"LINESTRING (32.8266707 47.8372876, 32.8268375 47.8370442)",,,
199794464,False,,,tertiary,True,116.251,"LINESTRING (32.8266707 47.8372876, 32.8280991 47.8377044)",,,
199768153,False,О151202,вулиця Миру,tertiary,False,138.521,"LINESTRING (32.8282265 47.8347648, 32.8275345 47.8359207)",,,
199768153,False,О151202,вулиця Миру,tertiary,True,140.22,"LINESTRING (32.8282265 47.8347648, 32.8286236 47.8340482, 32.8289245 47.8335947)",,,
199808198,False,,,residential,True,228.244,"LINESTRING (32.8303895 47.836656, 32.8275345 47.8359207)",,,
972195268,False,О151201,Українська вулиця,tertiary,False,170.914,"LINESTRING (32.8303895 47.836656, 32.8295026 47.8380731)",1,50,
199768153,False,О151202,вулиця Миру,tertiary,False,8.444,"LINESTRING (32.8275345 47.8359207, 32.827491 47.8359908)",,,
199768153,False,О151202,вулиця Миру,tertiary,True,138.521,"LINESTRING (32.8275345 47.8359207, 32.8282265 47.8347648)",,,
199808198,False,,,residential,False,228.244,"LINESTRING (32.8275345 47.8359207, 32.8303895 47.836656)",,,
199770541,False,,Набережна вулиця,residential,False,240.572,"LINESTRING (32.8227158 47.8380495, 32.8242522 47.8361476)",1,50,
199770541,False,,Набережна вулиця,residential,True,169.334,"LINESTRING (32.8227158 47.8380495, 32.8216343 47.8393882)",1,50,
201431988,False,,,residential,True,107.272,"LINESTRING (32.8227158 47.8380495, 32.8238703 47.8386241)",,,
199768153,False,О151202,вулиця Миру,tertiary,True,116.473,"LINESTRING (32.8250404 47.8392064, 32.8259417 47.8383513)",,,
201431988,False,,,residential,False,108.716,"LINESTRING (32.8250404 47.8392064, 32.8238703 47.8386241)",,,
201439763,False,,Зарічна вулиця,residential,False,113.28899999999999,"LINESTRING (32.8184024 47.832919, 32.8187046 47.832447, 32.8189105 47.8319612)",1,50,
687902948,False,,,residential,True,226.719,"LINESTRING (32.8184024 47.832919, 32.8198179 47.8334144, 32.8210753 47.8338869)",,,
201439169,False,,вулиця Незалежності,residential,False,218.169,"LINESTRING (32.8210753 47.8338869, 32.8195089 47.8355434)",1,50,
