osmid,oneway,lanes,name,highway,reversed,length,geometry,ref,junction,maxspeed
48903457,False,4,вулиця Героїв 72-ї Бригади,secondary,True,184.149,"LINESTRING (30.1114659 49.7932339, 30.1109277 49.793788, 30.1106066 49.7941369, 30.1103534 49.7944434, 30.1101974 49.794671)",,,50
48903461,True,2,вулиця Героїв 72-ї Бригади,secondary,False,54.351,"LINESTRING (30.1114659 49.7932339, 30.1114982 49.793193, 30.1116203 49.7929983, 30.1116732 49.792904, 30.1117364 49.7927779)",,,
143057943,True,2,Соборна площа,primary,False,13.216999999999999,"LINESTRING (30.1122348 49.7930169, 30.112143 49.7930211, 30.1120519 49.7930124)",Н-02;Р-04,roundabout,
48903467,True,,вулиця Героїв 72-ї Бригади,secondary,False,49.07,"LINESTRING (30.1120519 49.7930124, 30.111904 49.7930451, 30.1117608 49.7930985, 30.1114659 49.7932339)",,,
143057943,True,2,Соборна площа,primary,False,36.379000000000005,"LINESTRING (30.1120519 49.7930124, 30.1119661 49.792989, 30.1118904 49.7929541, 30.1118247 49.7929157, 30.1117788 49.792862, 30.1117364 49.7927779)",Н-02;Р-04,roundabout,
48903460,True,,вулиця Ярослава Мудрого,primary,False,40.263999999999996,"LINESTRING (30.1127764 49.7931018, 30.112576 49.7930578, 30.1124415 49.793029, 30.1122348 49.7930169)",Н-02;Р-04,,
307358525,False,,вулиця Ярослава Мудрого,primary,True,162.522,"LINESTRING (30.1127764 49.7931018, 30.1136749 49.7936585, 30.1138841 49.7937881, 30.11441 49.7941138)",Н-02;Р-04,,
98653177,False,,вулиця Вадима Гетьмана,residential,False,14.956,"LINESTRING (30.1096156 49.8000579, 30.1097335 49.799947)",,,
48903457,False,4,вулиця Героїв 72-ї Бригади,secondary,False,393.28999999999996,"LINESTRING (30.1096156 49.8000579, 30.109683 49.799839, 30.1097098 49.7996792, 30.1097181 49.7995709, 30.1097684 49.7989171, 30.1097735 49.7988289, 30.1097887 49.7985698, 30.1098089 49.7981774, 30.1098845 49.7971774, 30.1099142 49.7966476, 30.1099211 49.7965292)",,,50
48903457,False,4,вулиця Героїв 72-ї Бригади,secondary,True,79.575,"LINESTRING (30.1096156 49.8000579, 30.1095082 49.8002512, 30.1092323 49.8007294)",,,50
48903445,False,2,вулиця Шевченка,tertiary,False,246.482,"LINESTRING (30.1200308 49.7927448, 30.1192189 49.7933049, 30.1185121 49.7937788, 30.1182727 49.7939326, 30.1176528 49.7943437)",,,
66862223,False,,Ярмаркова вулиця,tertiary,True,101.18499999999999,"LINESTRING (30.1200308 49.7927448, 30.1201047 49.7927798, 30.1208737 49.7931447, 30.1210402 49.7932259, 30.1211641 49.7932859)",,,
66862273,False,,Голубина вулиця,tertiary,False,35.41,"LINESTRING (30.1200308 49.7927448, 30.1199595 49.7927106, 30.1196347 49.792555)",,,
48903457,False,4,вулиця Героїв 72-ї Бригади,secondary,False,54.864,"LINESTRING (30.1089656 49.8011918, 30.1092323 49.8007294)",,,50
66862246,False,,вулиця Северина Наливайка,residential,True,58.937999999999995,"LINESTRING (30.1165385 49.7994492, 30.116464 49.7995088, 30.1160757 49.7998001, 30.116005 49.7998521)",,,
129649722,True,,вулиця Северина Наливайка,residential,False,64.14,"LINESTRING (30.1165385 49.7994492, 30.1166236 49.7993881, 30.1166864 49.799343, 30.1171146 49.7990355, 30.1171359 49.7990202)",,,
141426106,False,,вулиця Героїв Небесної Сотні,tertiary,False,212.256,"LINESTRING (30.1165385 49.7994492, 30.1166396 49.7995213, 30.1180246 49.8005098, 30.1182456 49.8006675, 30.1183389 49.8007778, 30.1183983 49.800913)",,,
141426106,False,,вулиця Героїв Небесної Сотні,tertiary,True,97.696,"LINESTRING (30.1165385 49.7994492, 30.1164028 49.7993644, 30.1159932 49.7991106, 30.115935 49.7990744, 30.1155534 49.7988429)",,,
141426107,False,,вулиця Праведників Світу,residential,True,69.976,"LINESTRING (30.111839 49.7997075, 30.1118953 49.7997435, 30.1125301 49.8001514)",,,
621413950,True,1,вулиця Богдана Хмельницького,tertiary,False,119.217,"LINESTRING (30.111839 49.7997075, 30.1112509 49.8001014, 30.1107819 49.8004268, 30.1106975 49.8004863)",,,
66862223,False,,Ярмаркова вулиця,tertiary,False,101.18499999999999,"LINESTRING (30.1211641 49.7932859, 30.1210402 49.7932259, 30.1208737 49.7931447, 30.1201047 49.7927798, 30.1200308 49.7927448)",,,
66862285,False,,вулиця Шолом-Алейхема,residential,True,95.682,"LINESTRING (30.1211641 49.7932859, 30.1210083 49.7933571, 30.120958 49.7933794, 30.1209074 49.7934064, 30.1202298 49.7938946)",,,
66862275,False,,Торгова площа,tertiary,False,242.169,"LINESTRING (30.1158714 49.7981649, 30.1166237 49.7976328, 30.1167382 49.7975519, 30.1175944 49.7969463, 30.1171272 49.7966606, 30.1170006 49.7965831)",,,
66862275,False,,Торгова площа,tertiary,True,91.645,"LINESTRING (30.1158714 49.7981649, 30.115014 49.7976461, 30.1149402 49.797601)",,,
98469907,False,,Торгова площа,tertiary,True,72.662,"LINESTRING (30.1158714 49.7981649, 30.1158429 49.7982308, 30.1158373 49.7982426, 30.1158055 49.7983087, 30.1153441 49.7986362, 30.1152807 49.7986812)",,,
66862282,False,,Підвальна вулиця,residential,True,29.922,"LINESTRING (30.1125301 49.8001514, 30.1128156 49.7999553)",,,
141426107,False,,вулиця Праведників Світу,residential,True,57.12,"LINESTRING (30.1125301 49.8001514, 30.1131561 49.8004686)",,,
141426107,False,,вулиця Праведників Світу,residential,False,69.976,"LINESTRING (30.1125301 49.8001514, 30.1118953 49.7997435, 30.111839 49.7997075)",,,
66862246,False,,вулиця Северина Наливайка,residential,False,178.148,"LINESTRING (30.114504 49.8011281, 30.116005 49.7998521)",,,
141426107,False,,вулиця Праведників Світу,residential,False,58.198,"LINESTRING (30.114504 49.8011281, 30.1138519 49.800817)",,,
66862275,False,,Торгова площа,tertiary,False,181.23199999999997,"LINESTRING (30.1149328 49.7964455, 30.1148979 49.7964703, 30.1140465 49.7970437, 30.1145045 49.7973275, 30.1148317 49.797533, 30.1149402 49.797601)",,,
66862275,False,,Торгова площа,tertiary,True,208.66,"LINESTRING (30.1149328 49.7964455, 30.1149725 49.7964194, 30.1156181 49.7959882, 30.1158172 49.7958552, 30.1158683 49.7958854, 30.1162344 49.7961216, 30.1163864 49.7962113, 30.1167772 49.7964479, 30.1170006 49.7965831)",,,
66862295,False,,вулиця Леся Курбаса,tertiary,False,203.187,"LINESTRING (30.1149328 49.7964455, 30.1147779 49.796347, 30.1143955 49.7961074, 30.1143561 49.7960832, 30.1131958 49.7953996, 30.1128565 49.7952038)",,,
307358525,False,,вулиця Ярослава Мудрого,primary,True,50.268,"LINESTRING (30.1196216 49.797301, 30.1201247 49.7976155)",Н-02;Р-04,,
307358525,False,,вулиця Ярослава Мудрого,primary,False,192.755,"LINESTRING (30.1196216 49.797301, 30.1190539 49.7969471, 30.1183106 49.7964775, 30.1178011 49.7961612, 30.1177721 49.7961418, 30.1177451 49.7961239, 30.1176972 49.796092)",Н-02;Р-04,,
66862317,False,2,вулиця Гоголя,tertiary,False,9.423,"LINESTRING (30.1219945 49.7970901, 30.1219037 49.7971513)",,,
66862317,False,2,вулиця Гоголя,tertiary,True,47.828,"LINESTRING (30.1219945 49.7970901, 30.1224408 49.7967707)",,,
141426106,False,,вулиця Героїв Небесної Сотні,tertiary,False,31.983,"LINESTRING (30.1149496 49.7984887, 30.1152807 49.7986812)",,,
66862282,False,,Підвальна вулиця,residential,False,55.649,"LINESTRING (30.1149496 49.7984887, 30.1148708 49.7985429, 30.1144188 49.7988535)",,,
141426106,False,,вулиця Героїв Небесної Сотні,tertiary,True,69.33,"LINESTRING (30.1149496 49.7984887, 30.1143291 49.7981171, 30.1142373 49.7980677)",,,
66862285,False,,вулиця Шолом-Алейхема,residential,False,25.905,"LINESTRING (30.1199977 49.794073, 30.1202298 49.7938946)",,,
66862214,False,,Базарна вулиця,residential,False,120.09800000000001,"LINESTRING (30.1199977 49.794073, 30.1204696 49.7941721, 30.1215845 49.7944154)",,,
66862285,False,,вулиця Шолом-Алейхема,residential,True,65.38,"LINESTRING (30.1199977 49.794073, 30.1197589 49.7942219, 30.1193706 49.794499)",,,
66862317,False,2,вулиця Гоголя,tertiary,True,124.749,"LINESTRING (30.1207132 49.7979686, 30.1207579 49.7979345, 30.1208218 49.7978907, 30.121755 49.7972524, 30.1218639 49.7971783, 30.1219037 49.7971513)",,,
154671312,False,2,вулиця Ярослава Мудрого,primary,True,257.38,"LINESTRING (30.1207132 49.7979686, 30.1208212 49.7980335, 30.1210059 49.7981521, 30.1211156 49.7982242, 30.121174 49.7982626, 30.121257 49.7983374, 30.1213149 49.7984263, 30.1213832 49.7985599, 30.1215087 49.7988023, 30.1215354 49.798854, 30.1215785 49.7989373, 30.1215995 49.7989755, 30.121787 49.7993175, 30.1221263 49.7999224, 30.1221526 49.7999693, 30.122191 49.8000378)",Н-02;Р-04,,
223287527,False,2,вулиця Гоголя,residential,False,184.64000000000001,"LINESTRING (30.1207132 49.7979686, 30.1206304 49.7980274, 30.119377 49.7988934, 30.1191739 49.7990337, 30.1191543 49.7990467, 30.1190997 49.7990831, 30.119034 49.7991268, 30.118954 49.7991801)",,,
307358525,False,,вулиця Ярослава Мудрого,primary,False,57.669,"LINESTRING (30.1207132 49.7979686, 30.1205733 49.7978842, 30.1201247 49.7976155)",Н-02;Р-04,,
141426106,False,,вулиця Героїв Небесної Сотні,tertiary,True,212.256,"LINESTRING (30.1183983 49.800913, 30.1183389 49.8007778, 30.1182456 49.8006675, 30.1180246 49.8005098, 30.1166396 49.7995213, 30.1165385 49.7994492)",,,
141426106,False,,вулиця Героїв Небесної Сотні,tertiary,False,69.33,"LINESTRING (30.1142373 49.7980677, 30.1143291 49.7981171, 30.1149496 49.7984887)",,,
141426106,False,,вулиця Героїв Небесної Сотні,tertiary,True,101.12,"LINESTRING (30.1142373 49.7980677, 30.1141557 49.7980205, 30.1132042 49.7974494)",,,
621413950,True,1,вулиця Богдана Хмельницького,tertiary,False,52.965,"LINESTRING (30.1142373 49.7980677, 30.1141499 49.7981258, 30.1137272 49.7984119)",,,
621413952,False,2,вулиця Богдана Хмельницького,tertiary,False,72.376,"LINESTRING (30.1142373 49.7980677, 30.1143222 49.7980113, 30.1148827 49.7976392, 30.1149402 49.797601)",,,
78326851,False,,Ковальський провулок,residential,False,73.488,"LINESTRING (30.1193706 49.794499, 30.1201227 49.7949474)",,,
66862285,False,,вулиця Шолом-Алейхема,residential,False,65.38,"LINESTRING (30.1193706 49.794499, 30.1197589 49.7942219, 30.1199977 49.794073)",,,
"[540276507, 66862285]",False,,вулиця Шолом-Алейхема,residential,"[False, True]",178.584,"LINESTRING (30.1193706 49.794499, 30.11879 49.7948982, 30.1185 49.7951053, 30.1181459 49.7953651, 30.1175725 49.7951399)",,,
48903470,False,,Млинова вулиця,tertiary,False,97.83,"LINESTRING (30.1162662 49.7933471, 30.1158725 49.7925048)",,,
48903470,False,,Млинова вулиця,tertiary,True,12.31,"LINESTRING (30.1162662 49.7933471, 30.1163119 49.7934538)",,,
95847193,False,,вулиця Нечуя-Левицького,residential,False,128.835,"LINESTRING (30.1162662 49.7933471, 30.1163512 49.7933074, 30.1168967 49.793053, 30.1176678 49.792625)",,,
48903470,False,,Млинова вулиця,tertiary,True,97.83,"LINESTRING (30.1158725 49.7925048, 30.1162662 49.7933471)",,,
48903470,False,,Млинова вулиця,tertiary,False,12.31,"LINESTRING (30.1163119 49.7934538, 30.1162662 49.7933471)",,,
48903470,False,,Млинова вулиця,tertiary,True,59.43899999999999,"LINESTRING (30.1163119 49.7934538, 30.1164063 49.793644, 30.1164435 49.7937298, 30.1165641 49.7938174, 30.1167064 49.7939073)",,,
95928943,False,,Преображенська вулиця,residential,True,159.33399999999997,"LINESTRING (30.1163119 49.7934538, 30.1162384 49.7934686, 30.1150812 49.7937004, 30.1148714 49.7937983, 30.1147874 49.7938516, 30.1145116 49.7940439, 30.11441 49.7941138)",,,
95928943,False,,Преображенська вулиця,residential,False,159.334,"LINESTRING (30.11441 49.7941138, 30.1145116 49.7940439, 30.1147874 49.7938516, 30.1148714 49.7937983, 30.1150812 49.7937004, 30.1162384 49.7934686, 30.1163119 49.7934538)",,,
307358525,False,,вулиця Ярослава Мудрого,primary,False,162.522,"LINESTRING (30.11441 49.7941138, 30.1138841 49.7937881, 30.1136749 49.7936585, 30.1127764 49.7931018)",Н-02;Р-04,,
307358525,False,,вулиця Ярослава Мудрого,primary,True,322.591,"LINESTRING (30.11441 49.7941138, 30.1144862 49.794162, 30.1152594 49.7946347, 30.1155283 49.7947983, 30.1162737 49.7952458, 30.117037 49.795704, 30.1170874 49.7957336, 30.1176972 49.796092)",Н-02;Р-04,,
95930170,False,,провулок Петра Лебединцева,residential,False,192.48,"LINESTRING (30.1177149 49.7937635, 30.1196347 49.792555)",,,
48903470,False,,Млинова вулиця,tertiary,False,59.43899999999999,"LINESTRING (30.1167064 49.7939073, 30.1165641 49.7938174, 30.1164435 49.7937298, 30.1164063 49.793644, 30.1163119 49.7934538)",,,
"[48903445, 48903470]",False,2,"['вулиця Шевченка', 'Млинова вулиця']",tertiary,True,88.562,"LINESTRING (30.1167064 49.7939073, 30.1167351 49.7939241, 30.1169078 49.7940256, 30.1172716 49.7942394, 30.1174913 49.7943685, 30.1175081 49.7943732, 30.117537 49.7943742, 30.1175456 49.7943729, 30.1176528 49.7943437)",,,
95930169,False,,вулиця Петра Лебединцева,residential,True,189.851,"LINESTRING (30.1167064 49.7939073, 30.1167877 49.7938476, 30.117728 49.7931565, 30.1179537 49.7929752, 30.1180419 49.7928893, 30.1180226 49.7928165, 30.1176678 49.792625)",,,
95930170,False,,провулок Петра Лебединцева,residential,True,192.48,"LINESTRING (30.1196347 49.792555, 30.1177149 49.7937635)",,,
66862273,False,,Голубина вулиця,tertiary,True,35.41,"LINESTRING (30.1196347 49.792555, 30.1199595 49.7927106, 30.1200308 49.7927448)",,,
95847193,False,,вулиця Нечуя-Левицького,residential,True,128.835,"LINESTRING (30.1176678 49.792625, 30.1168967 49.793053, 30.1163512 49.7933074, 30.1162662 49.7933471)",,,
95930169,False,,вулиця Петра Лебединцева,residential,False,189.851,"LINESTRING (30.1176678 49.792625, 30.1180226 49.7928165, 30.1180419 49.7928893, 30.1179537 49.7929752, 30.117728 49.7931565, 30.1167877 49.7938476, 30.1167064 49.7939073)",,,
141426106,False,,вулиця Героїв Небесної Сотні,tertiary,False,26.578,"LINESTRING (30.1152807 49.7986812, 30.1155534 49.7988429)",,,
141426106,False,,вулиця Героїв Небесної Сотні,tertiary,True,31.983,"LINESTRING (30.1152807 49.7986812, 30.1149496 49.7984887)",,,
98469907,False,,Торгова площа,tertiary,False,72.662,"LINESTRING (30.1152807 49.7986812, 30.1153441 49.7986362, 30.1158055 49.7983087, 30.1158373 49.7982426, 30.1158429 49.7982308, 30.1158714 49.7981649)",,,
98653177,False,,вулиця Вадима Гетьмана,residential,True,181.43699999999998,"LINESTRING (30.1132042 49.7974494, 30.1131397 49.7974953, 30.1119873 49.7983143, 30.1115263 49.798642, 30.1115047 49.7986573)",,,
141426106,False,,вулиця Героїв Небесної Сотні,tertiary,False,101.12,"LINESTRING (30.1132042 49.7974494, 30.1141557 49.7980205, 30.1142373 49.7980677)",,,
141426106,False,,вулиця Героїв Небесної Сотні,tertiary,True,83.82900000000001,"LINESTRING (30.1132042 49.7974494, 30.1131268 49.7974024, 30.1126757 49.7971283, 30.1123533 49.796933)",,,
55901653,False,,Гетьманська вулиця,residential,False,75.834,"LINESTRING (30.1088679 49.7964772, 30.1094892 49.7965011, 30.1095682 49.7965057, 30.1097438 49.7965159, 30.1099211 49.7965292)",,,
98653323,False,,Шамраївська вулиця,residential,True,14.663,"LINESTRING (30.1125014 49.7984055, 30.1123647 49.7985035)",,,
66862275,False,,Торгова площа,tertiary,False,91.645,"LINESTRING (30.1149402 49.797601, 30.115014 49.7976461, 30.1158714 49.7981649)",,,
66862275,False,,Торгова площа,tertiary,True,181.232,"LINESTRING (30.1149402 49.797601, 30.1148317 49.797533, 30.1145045 49.7973275, 30.1140465 49.7970437, 30.1148979 49.7964703, 30.1149328 49.7964455)",,,
621413952,False,2,вулиця Богдана Хмельницького,tertiary,True,72.376,"LINESTRING (30.1149402 49.797601, 30.1148827 49.7976392, 30.1143222 49.7980113, 30.1142373 49.7980677)",,,
66862275,False,,Торгова площа,tertiary,False,208.65999999999997,"LINESTRING (30.1170006 49.7965831, 30.1167772 49.7964479, 30.1163864 49.7962113, 30.1162344 49.7961216, 30.1158683 49.7958854, 30.1158172 49.7958552, 30.1156181 49.7959882, 30.1149725 49.7964194, 30.1149328 49.7964455)",,,
66862275,False,,Торгова площа,tertiary,True,242.169,"LINESTRING (30.1170006 49.7965831, 30.1171272 49.7966606, 30.1175944 49.7969463, 30.1167382 49.7975519, 30.1166237 49.7976328, 30.1158714 49.7981649)",,,
129649724,False,,,unclassified,False,74.04599999999999,"LINESTRING (30.1170006 49.7965831, 30.1173627 49.7963299, 30.1176194 49.7961505, 30.1176972 49.796092)",,,
129649724,False,,,unclassified,True,74.04599999999999,"LINESTRING (30.1176972 49.796092, 30.1176194 49.7961505, 30.1173627 49.7963299, 30.1170006 49.7965831)",,,
307358525,False,,вулиця Ярослава Мудрого,primary,False,322.591,"LINESTRING (30.1176972 49.796092, 30.1170874 49.7957336, 30.117037 49.795704, 30.1162737 49.7952458, 30.1155283 49.7947983, 30.1152594 49.7946347, 30.1144862 49.794162, 30.11441 49.7941138)",Н-02;Р-04,,
307358525,False,,вулиця Ярослава Мудрого,primary,True,192.755,"LINESTRING (30.1176972 49.796092, 30.1177451 49.7961239, 30.1177721 49.7961418, 30.1178011 49.7961612, 30.1183106 49.7964775, 30.1190539 49.7969471, 30.1196216 49.797301)",Н-02;Р-04,,
48903457,False,4,вулиця Героїв 72-ї Бригади,secondary,False,158.49599999999998,"LINESTRING (30.1099211 49.7965292, 30.1099244 49.7964412, 30.109941 49.7960107, 30.10995 49.795636, 30.1099522 49.7955457, 30.1099546 49.7954929, 30.1099669 49.7952185, 30.1099967 49.7951058)",,,50
48903457,False,4,вулиця Героїв 72-ї Бригади,secondary,True,393.28999999999996,"LINESTRING (30.1099211 49.7965292, 30.1099142 49.7966476, 30.1098845 49.7971774, 30.1098089 49.7981774, 30.1097887 49.7985698, 30.1097735 49.7988289, 30.1097684 49.7989171, 30.1097181 49.7995709, 30.1097098 49.7996792, 30.109683 49.799839, 30.1096156 49.8000579)",,,50
55901653,False,,Гетьманська вулиця,residential,True,75.834,"LINESTRING (30.1099211 49.7965292, 30.1097438 49.7965159, 30.1095682 49.7965057, 30.1094892 49.7965011, 30.1088679 49.7964772)",,,
141426106,False,,вулиця Героїв Небесної Сотні,tertiary,False,105.064,"LINESTRING (30.1099211 49.7965292, 30.110119 49.7965384, 30.1106959 49.7965711, 30.1113773 49.7966236)",,,
66862285,False,,вулиця Шолом-Алейхема,residential,True,25.905,"LINESTRING (30.1202298 49.7938946, 30.1199977 49.794073)",,,
66862285,False,,вулиця Шолом-Алейхема,residential,False,95.682,"LINESTRING (30.1202298 49.7938946, 30.1209074 49.7934064, 30.120958 49.7933794, 30.1210083 49.7933571, 30.1211641 49.7932859)",,,
135776078,False,,Смоляно-Ракитянська вулиця,living_street,False,260.151,"LINESTRING (30.1202298 49.7938946, 30.1198372 49.7936761, 30.1196139 49.7935523, 30.1180689 49.794598, 30.1179716 49.7945385, 30.1177118 49.7943798, 30.1176528 49.7943437)",,,
"[48903445, 48903470]",False,2,"['вулиця Шевченка', 'Млинова вулиця']",tertiary,False,88.562,"LINESTRING (30.1176528 49.7943437, 30.1175456 49.7943729, 30.117537 49.7943742, 30.1175081 49.7943732, 30.1174913 49.7943685, 30.1172716 49.7942394, 30.1169078 49.7940256, 30.1167351 49.7939241, 30.1167064 49.7939073)",,,
48903445,False,2,вулиця Шевченка,tertiary,True,246.48200000000003,"LINESTRING (30.1176528 49.7943437, 30.1182727 49.7939326, 30.1185121 49.7937788, 30.1192189 49.7933049, 30.1200308 49.7927448)",,,
135776078,False,,Смоляно-Ракитянська вулиця,living_street,True,260.15099999999995,"LINESTRING (30.1176528 49.7943437, 30.1177118 49.7943798, 30.1179716 49.7945385, 30.1180689 49.794598, 30.1196139 49.7935523, 30.1198372 49.7936761, 30.1202298 49.7938946)",,,
129649722,True,,вулиця Северина Наливайка,residential,False,26.225,"LINESTRING (30.1171359 49.7990202, 30.1173925 49.7988523)",,,
141778199,False,,вулиця Івана Сошенка,residential,True,45.905,"LINESTRING (30.1171359 49.7990202, 30.1171839 49.7990494, 30.1176017 49.7993031)",,,
141778202,False,,Мʼясна вулиця,residential,True,28.61,"LINESTRING (30.1178808 49.7991194, 30.1176017 49.7993031)",,,
141778198,False,,вулиця Івана Виговського,residential,False,45.939,"LINESTRING (30.1178808 49.7991194, 30.1174328 49.7988743, 30.1173925 49.7988523)",,,
141778198,False,,вулиця Івана Виговського,residential,True,215.975,"LINESTRING (30.1178808 49.7991194, 30.1186178 49.7995815, 30.1187521 49.7996657, 30.1188896 49.7997519, 30.1192419 49.7999747, 30.1194663 49.8002312, 30.1193955 49.8003305, 30.1195171 49.8005727, 30.1195446 49.8006276)",,,
141778202,False,,Мʼясна вулиця,residential,False,232.262,"LINESTRING (30.1178808 49.7991194, 30.1181622 49.7989228, 30.1185534 49.7986913, 30.1189268 49.7984383, 30.1192229 49.7982378, 30.1200438 49.7976713, 30.1201247 49.7976155)",,,
223287527,False,2,вулиця Гоголя,residential,True,184.64000000000001,"LINESTRING (30.118954 49.7991801, 30.119034 49.7991268, 30.1190997 49.7990831, 30.1191543 49.7990467, 30.1191739 49.7990337, 30.119377 49.7988934, 30.1206304 49.7980274, 30.1207132 49.7979686)",,,
141778202,False,,Мʼясна вулиця,residential,False,28.61,"LINESTRING (30.1176017 49.7993031, 30.1178808 49.7991194)",,,
141778199,False,,вулиця Івана Сошенка,residential,False,45.905,"LINESTRING (30.1176017 49.7993031, 30.1171839 49.7990494, 30.1171359 49.7990202)",,,
141778199,False,,вулиця Івана Сошенка,residential,True,202.451,"LINESTRING (30.1176017 49.7993031, 30.118266 49.7997194, 30.1190159 49.800187, 30.1190133 49.8002888, 30.1190762 49.8004212, 30.1190364 49.8004947, 30.1191172 49.8006581, 30.1191457 49.8007156)",,,
66862214,False,,Базарна вулиця,residential,False,81.987,"LINESTRING (30.1215845 49.7944154, 30.1226837 49.7946158)",,,
66862214,False,,Базарна вулиця,residential,True,120.09800000000001,"LINESTRING (30.1215845 49.7944154, 30.1204696 49.7941721, 30.1199977 49.794073)",,,
142492650,False,,,unclassified,True,59.764,"LINESTRING (30.1215845 49.7944154, 30.1214838 49.7946847, 30.1214135 49.7947855, 30.1212915 49.7948246, 30.1211959 49.794819)",,,
66862214,False,,Базарна вулиця,residential,True,81.987,"LINESTRING (30.1226837 49.7946158, 30.1215845 49.7944154)",,,
142492648,False,,вулиця Миколи Лозовика,living_street,True,70.289,"LINESTRING (30.1226837 49.7946158, 30.1225691 49.7948608, 30.1224957 49.7949722, 30.1222655 49.7951796)",,,
142492644,False,,,unclassified,False,29.799,"LINESTRING (30.1211959 49.794819, 30.1211464 49.7949328, 30.1212256 49.7950736)",,,
142492650,False,,,unclassified,False,59.763999999999996,"LINESTRING (30.1211959 49.794819, 30.1212915 49.7948246, 30.1214135 49.7947855, 30.1214838 49.7946847, 30.1215845 49.7944154)",,,
142492650,False,,,unclassified,True,94.08099999999999,"LINESTRING (30.1211959 49.794819, 30.1204822 49.7946698, 30.1201227 49.7949474)",,,
78326851,False,,Ковальський провулок,residential,True,73.488,"LINESTRING (30.1201227 49.7949474, 30.1193706 49.794499)",,,
