osmid,highway,maxspeed,oneway,reversed,length,geometry,lanes,name,ref,junction
783860343,tertiary,60,False,False,126.29799999999999,"LINESTRING (34.0056147 44.4056371, 34.0057048 44.4057174, 34.0058734 44.4058869, 34.0060555 44.4060693, 34.0061386 44.4061622, 34.006231 44.4062475, 34.0062945 44.4062976, 34.0064514 44.4063724, 34.006571 44.4064227, 34.0066783 44.4064499)",2,Советская улица,,
783860343,tertiary,60,False,True,24.522,"LINESTRING (34.0056147 44.4056371, 34.005558 44.4056017, 34.0053796 44.4054942)",2,Советская улица,,
1095853161,residential,50,False,False,237.191,"LINESTRING (34.0056147 44.4056371, 34.0056397 44.4056125, 34.0057167 44.4055359, 34.0058069 44.4054242, 34.0058844 44.4053273, 34.0059383 44.4052543, 34.0060517 44.4051213, 34.0061293 44.4050634, 34.0062136 44.4050374, 34.0063047 44.4050554, 34.0063708 44.4051034, 34.0064287 44.4052306, 34.0065217 44.4053789, 34.0066966 44.4055259, 34.0067879 44.4055643, 34.0068322 44.4055518, 34.006832 44.4055088, 34.0067812 44.4054296, 34.0066914 44.4053628, 34.0066413 44.405308, 34.0065647 44.4051476, 34.0065102 44.4049592)",,,,
70993996,residential,,False,True,468.81300000000005,"LINESTRING (34.011011 44.4054868, 34.0107357 44.4052223, 34.01062 44.4051266, 34.0103977 44.4049743, 34.0101806 44.4048614, 34.0100391 44.4048196, 34.0098768 44.4047746, 34.0095469 44.4046643, 34.0093387 44.4050424, 34.0091299 44.405413, 34.0090585 44.4054456, 34.0089619 44.4054082, 34.0085615 44.4053033, 34.0082599 44.405237, 34.0081608 44.4051919, 34.0079762 44.4051, 34.0076987 44.4049617, 34.0076116 44.4049354, 34.0074183 44.404908, 34.0067381 44.404863, 34.0066118 44.4048854, 34.0065102 44.4049592)",,,,
"[1095853160, 1095853162, 370344119]",residential,50,False,True,445.54,"LINESTRING (34.011011 44.4054868, 34.0110151 44.4054409, 34.0110067 44.4053976, 34.0109762 44.40534, 34.010872 44.4052471, 34.0107632 44.4051279, 34.0106721 44.405003, 34.0105729 44.4048367, 34.0104462 44.404664, 34.0104122 44.4045805, 34.0103827 44.4044927, 34.0103405 44.4042968, 34.010336 44.404247, 34.0103225 44.4040996, 34.0102976 44.4040389, 34.010263 44.4039797, 34.0102053 44.4039372, 34.0100906 44.4038761, 34.0097936 44.4038039, 34.0097239 44.403787, 34.0092357 44.4036778, 34.0088895 44.4036004, 34.0080957 44.4034319, 34.0078008 44.403466, 34.0074844 44.4034993, 34.0072721 44.4035297, 34.0072003 44.4035409, 34.0071008 44.40356)",,,,
211431402,residential,,True,False,291.208,"LINESTRING (34.0007823 44.405118, 34.0009495 44.4050309, 34.00104 44.4049624, 34.0011594 44.4048779, 34.0012184 44.4048218, 34.001283 44.40478, 34.0013205 44.4047587, 34.0013776 44.4047564, 34.0014303 44.404769, 34.0014759 44.4048003, 34.0015052 44.4048303, 34.0015618 44.4048982, 34.0016045 44.404946, 34.0016409 44.4049749, 34.0017205 44.4050221, 34.0017961 44.4050604, 34.001893 44.4051115, 34.0019587 44.4051561, 34.0020125 44.4052048, 34.0020403 44.4052602, 34.0020507 44.4053443, 34.0020597 44.4054224, 34.0020818 44.4055252, 34.0021117 44.4056049, 34.0021461 44.4056698, 34.0021832 44.4057128, 34.0022235 44.4057463, 34.002292 44.4057873, 34.0023457 44.405806, 34.0023899 44.4058088, 34.0024435 44.4058022, 34.0025221 44.4057794, 34.0026048 44.4057557, 34.0027155 44.4057223, 34.0028917 44.4056741, 34.0030709 44.4056496, 34.0031748 44.4056519, 34.003316 44.4056621)",,Красномаякская улица,,
211431403,residential,,False,False,100.57,"LINESTRING (34.0007823 44.405118, 34.0008123 44.4052172, 34.0008292 44.4053139, 34.0008574 44.4054368, 34.0009195 44.4055356, 34.000942 44.4056404, 34.0009787 44.4057391, 34.0010069 44.4058883, 34.0010295 44.4060011)",,,,
74366839,residential,,False,False,40.495000000000005,"LINESTRING (34.0042409 44.4070227, 34.0041655 44.4069304, 34.0040615 44.4067879, 34.0040099 44.4066986)",,улица Горького,,
143046942,residential,,False,False,74.25800000000001,"LINESTRING (34.0042409 44.4070227, 34.004401 44.4071089, 34.0047179 44.4072806, 34.0048359 44.4073498, 34.0049895 44.4074221)",,Звёздная улица,,
207363934,residential,,False,False,401.77200000000005,"LINESTRING (34.0042409 44.4070227, 34.00426 44.4070751, 34.0042676 44.4071322, 34.0042641 44.4072224, 34.0042482 44.4074361, 34.0042217 44.4075646, 34.0041715 44.4076609, 34.0041054 44.4077287, 34.0040329 44.4077801, 34.0039669 44.4077939, 34.0039157 44.4078036, 34.0038629 44.4078025, 34.0037813 44.4077726, 34.0036193 44.4077218, 34.0034615 44.4076774, 34.0033925 44.4076526, 34.0033205 44.4076115, 34.0032584 44.4075784, 34.0031817 44.4075262, 34.0031386 44.4074127, 34.0030798 44.4073049, 34.0029964 44.4072318, 34.0028696 44.4071623, 34.0027812 44.4071192, 34.0026809 44.4070628, 34.002592 44.4070147, 34.002539 44.4069639, 34.0024925 44.4069034, 34.002463 44.4068212, 34.0023836 44.4066701, 34.0023074 44.4065977, 34.0022274 44.4065486, 34.0021559 44.4065169, 34.0021041 44.4064964, 34.0020495 44.4064884, 34.001979 44.4064782, 34.0019083 44.4064795, 34.0018317 44.4064831, 34.0017691 44.4065112, 34.0017339 44.4065444, 34.001711 44.4066016, 34.0017003 44.4066545, 34.0016772 44.4067453, 34.0016545 44.4068622, 34.0016387 44.4069329, 34.0016256 44.4070299)",,улица Горького,,
268647469,residential,,False,False,103.328,"LINESTRING (34.003316 44.4056621, 34.0034575 44.4056915, 34.0036039 44.4057276, 34.0037532 44.405767, 34.0039346 44.4058129, 34.0041642 44.4058875, 34.0043342 44.4059507, 34.0045089 44.4060246)",,Красномаякская улица,,
74366839,residential,,False,False,226.41500000000002,"LINESTRING (34.0040099 44.4066986, 34.0039469 44.4066344, 34.0038914 44.4065782, 34.0038125 44.4065441, 34.0037256 44.406501, 34.0035895 44.4064443, 34.0033974 44.4063753, 34.0031059 44.4062606, 34.0030536 44.4062356, 34.0030201 44.406213, 34.0029956 44.4061854, 34.0029969 44.406156, 34.0030302 44.4061263, 34.0030857 44.4061119, 34.0032116 44.4061101, 34.0033385 44.4061165, 34.0034585 44.4061131, 34.0036213 44.4061066, 34.0040059 44.4060868, 34.0041284 44.4060751, 34.0042607 44.4060606, 34.004396 44.4060414, 34.0045089 44.4060246)",,улица Горького,,
74366839,residential,,False,True,40.495000000000005,"LINESTRING (34.0040099 44.4066986, 34.0040615 44.4067879, 34.0041655 44.4069304, 34.0042409 44.4070227)",,улица Горького,,
209556953,residential,,False,False,55.971,"LINESTRING (34.0040099 44.4066986, 34.0040766 44.4066276, 34.0041469 44.4065255, 34.0042048 44.4064188, 34.0042566 44.4062837, 34.0042721 44.4062354)",,,,
143045948,living_street,,False,False,13.317,"LINESTRING (34.0029138 44.4093779, 34.0029211 44.4094021, 34.0028574 44.4094855)",,,,
265599841,residential,,False,False,62.804,"LINESTRING (34.0029138 44.4093779, 34.0027841 44.4092813, 34.002651 44.4091862, 34.0025622 44.4090954, 34.0024925 44.409019, 34.0023946 44.4089554)",,Звёздная улица,,
"[265599841, 210262822]",residential,,False,True,300.87499999999994,"LINESTRING (34.0029138 44.4093779, 34.0030768 44.4093383, 34.0033031 44.409305, 34.0035759 44.409267, 34.0038421 44.409191, 34.0041078 44.4090623, 34.0042459 44.4089253, 34.0043657 44.4088005, 34.0044637 44.4085624, 34.0044877 44.4083966, 34.0044988 44.4082646, 34.0045786 44.4080792, 34.0046585 44.4078891, 34.004745 44.4077512, 34.0048714 44.4076086, 34.004938 44.4075259, 34.0049895 44.4074221)",,Звёздная улица,,
143046942,residential,,False,True,74.258,"LINESTRING (34.0049895 44.4074221, 34.0048359 44.4073498, 34.0047179 44.4072806, 34.004401 44.4071089, 34.0042409 44.4070227)",,Звёздная улица,,
"[265599841, 210262822]",residential,,False,False,300.87499999999994,"LINESTRING (34.0049895 44.4074221, 34.004938 44.4075259, 34.0048714 44.4076086, 34.004745 44.4077512, 34.0046585 44.4078891, 34.0045786 44.4080792, 34.0044988 44.4082646, 34.0044877 44.4083966, 34.0044637 44.4085624, 34.0043657 44.4088005, 34.0042459 44.4089253, 34.0041078 44.4090623, 34.0038421 44.409191, 34.0035759 44.409267, 34.0033031 44.409305, 34.0030768 44.4093383, 34.0029138 44.4093779)",,Звёздная улица,,
265599835,residential,,False,False,126.01399999999997,"LINESTRING (34.0049895 44.4074221, 34.0051352 44.4074005, 34.0052061 44.4073884, 34.0053623 44.4072431, 34.0054027 44.4072157, 34.0058084 44.4073986, 34.0059788 44.4075025, 34.0061726 44.4076035, 34.0062577 44.407652)",,улица Ганского,,
143045948,living_street,,False,True,13.317,"LINESTRING (34.0028574 44.4094855, 34.0029211 44.4094021, 34.0029138 44.4093779)",,,,
119443067,residential,,False,False,117.444,"LINESTRING (34.0062577 44.407652, 34.0063386 44.4075882, 34.0064295 44.4075485, 34.0065474 44.4075253, 34.006644 44.4075056, 34.0067365 44.4075024, 34.0068147 44.4074952, 34.0069212 44.407483, 34.0070109 44.4074587, 34.0071145 44.407436, 34.007189 44.407421, 34.007276 44.4074014, 34.0073754 44.4073912, 34.007481 44.4073726, 34.0075522 44.4073724, 34.0075795 44.4073698, 34.0076449 44.4073552)",,улица Ганского,,
"[143048953, 119443675, 143048956, 143048958]",residential,,False,"[False, True]",378.02200000000005,"LINESTRING (34.0062577 44.407652, 34.0062513 44.4077916, 34.0062475 44.40786, 34.0062535 44.4079448, 34.0062562 44.4079889, 34.0062577 44.4081132, 34.0062535 44.408189, 34.0062259 44.4082588, 34.0062067 44.408368, 34.0061983 44.4084575, 34.0061643 44.4085607, 34.0061133 44.4086547, 34.0060899 44.4087625, 34.0060912 44.4088306, 34.0060916 44.4088511, 34.0060806 44.4089072, 34.0060663 44.4089593, 34.0060555 44.4090058, 34.0060433 44.4090475, 34.0060248 44.4091135, 34.0059777 44.4091939, 34.0059149 44.4092572, 34.0058659 44.4093022, 34.0057844 44.4093505, 34.0056867 44.4094012, 34.0056172 44.4094341, 34.0055623 44.4094974, 34.0052658 44.4097998, 34.0050464 44.4100067, 34.0048497 44.4101269, 34.0048565 44.4102811, 34.0048423 44.4104864, 34.0047991 44.4107118)",,улица Ганского,,
265599835,residential,,False,True,126.01400000000001,"LINESTRING (34.0062577 44.407652, 34.0061726 44.4076035, 34.0059788 44.4075025, 34.0058084 44.4073986, 34.0054027 44.4072157, 34.0053623 44.4072431, 34.0052061 44.4073884, 34.0051352 44.4074005, 34.0049895 44.4074221)",,улица Ганского,,
119443067,residential,,False,True,117.444,"LINESTRING (34.0076449 44.4073552, 34.0075795 44.4073698, 34.0075522 44.4073724, 34.007481 44.4073726, 34.0073754 44.4073912, 34.007276 44.4074014, 34.007189 44.407421, 34.0071145 44.407436, 34.0070109 44.4074587, 34.0069212 44.407483, 34.0068147 44.4074952, 34.0067365 44.4075024, 34.006644 44.4075056, 34.0065474 44.4075253, 34.0064295 44.4075485, 34.0063386 44.4075882, 34.0062577 44.407652)",,улица Ганского,,
119443065,residential,,False,False,230.23900000000003,"LINESTRING (34.0076691 44.4089217, 34.0076638 44.4088459, 34.0076824 44.4087511, 34.0077381 44.4086525, 34.0077991 44.4086051, 34.0079345 44.4085842, 34.0079982 44.4085615, 34.0080566 44.4085084, 34.008123 44.4084363, 34.008184 44.4083718, 34.0082212 44.4083169, 34.0082144 44.408266, 34.0081743 44.4082281, 34.0081273 44.408184, 34.008058 44.4081175, 34.0079972 44.4080822, 34.0079117 44.4080503, 34.0078416 44.4079881, 34.0078262 44.4079155, 34.0078616 44.4078544, 34.0079217 44.4077868, 34.0079887 44.4077108, 34.0081042 44.4076151, 34.008209 44.4075573, 34.008323 44.4075232, 34.0084216 44.4075072, 34.0084909 44.4074995, 34.0086348 44.4074923)",,улица Неуймина,,
"[143048953, 119443675, 143048956, 143048958]",residential,,False,"[False, True]",378.02200000000005,"LINESTRING (34.0047991 44.4107118, 34.0048423 44.4104864, 34.0048565 44.4102811, 34.0048497 44.4101269, 34.0050464 44.4100067, 34.0052658 44.4097998, 34.0055623 44.4094974, 34.0056172 44.4094341, 34.0056867 44.4094012, 34.0057844 44.4093505, 34.0058659 44.4093022, 34.0059149 44.4092572, 34.0059777 44.4091939, 34.0060248 44.4091135, 34.0060433 44.4090475, 34.0060555 44.4090058, 34.0060663 44.4089593, 34.0060806 44.4089072, 34.0060916 44.4088511, 34.0060912 44.4088306, 34.0060899 44.4087625, 34.0061133 44.4086547, 34.0061643 44.4085607, 34.0061983 44.4084575, 34.0062067 44.408368, 34.0062259 44.4082588, 34.0062535 44.408189, 34.0062577 44.4081132, 34.0062562 44.4079889, 34.0062535 44.4079448, 34.0062475 44.40786, 34.0062513 44.4077916, 34.0062577 44.407652)",,улица Ганского,,
295948766,trunk,60,False,False,165.77100000000002,"LINESTRING (34.0047991 44.4107118, 34.0044496 44.4106556, 34.0042235 44.4105954, 34.0027935 44.410303)",,Южнобережное шоссе,35К-002,
295948766,trunk,60,False,True,165.771,"LINESTRING (34.0027935 44.410303, 34.0042235 44.4105954, 34.0044496 44.4106556, 34.0047991 44.4107118)",,Южнобережное шоссе,35К-002,
74366839,residential,,False,False,217.63000000000005,"LINESTRING (34.0045089 44.4060246, 34.0046734 44.4060917, 34.0049681 44.4061828, 34.005026 44.4062026, 34.0052422 44.406263, 34.0054433 44.4063294, 34.0055223 44.4063604, 34.0055804 44.4063933, 34.0057161 44.4065394, 34.0058234 44.406659, 34.0059145 44.4067097, 34.0059986 44.4067372, 34.0060743 44.40675, 34.0061611 44.4067587, 34.006251 44.4067546, 34.0063349 44.4067393, 34.006463 44.4066885, 34.0065442 44.4066398, 34.0065922 44.4065922, 34.0066162 44.4065648, 34.0066571 44.4064988, 34.0066783 44.4064499)",,улица Горького,,
74366839,residential,,False,True,226.4149999999999,"LINESTRING (34.0045089 44.4060246, 34.004396 44.4060414, 34.0042607 44.4060606, 34.0041284 44.4060751, 34.0040059 44.4060868, 34.0036213 44.4061066, 34.0034585 44.4061131, 34.0033385 44.4061165, 34.0032116 44.4061101, 34.0030857 44.4061119, 34.0030302 44.4061263, 34.0029969 44.406156, 34.0029956 44.4061854, 34.0030201 44.406213, 34.0030536 44.4062356, 34.0031059 44.4062606, 34.0033974 44.4063753, 34.0035895 44.4064443, 34.0037256 44.406501, 34.0038125 44.4065441, 34.0038914 44.4065782, 34.0039469 44.4066344, 34.0040099 44.4066986)",,улица Горького,,
268647469,residential,,False,True,103.328,"LINESTRING (34.0045089 44.4060246, 34.0043342 44.4059507, 34.0041642 44.4058875, 34.0039346 44.4058129, 34.0037532 44.405767, 34.0036039 44.4057276, 34.0034575 44.4056915, 34.003316 44.4056621)",,Красномаякская улица,,
74366839,residential,,False,True,217.63,"LINESTRING (34.0066783 44.4064499, 34.0066571 44.4064988, 34.0066162 44.4065648, 34.0065922 44.4065922, 34.0065442 44.4066398, 34.006463 44.4066885, 34.0063349 44.4067393, 34.006251 44.4067546, 34.0061611 44.4067587, 34.0060743 44.40675, 34.0059986 44.4067372, 34.0059145 44.4067097, 34.0058234 44.406659, 34.0057161 44.4065394, 34.0055804 44.4063933, 34.0055223 44.4063604, 34.0054433 44.4063294, 34.0052422 44.406263, 34.005026 44.4062026, 34.0049681 44.4061828, 34.0046734 44.4060917, 34.0045089 44.4060246)",,улица Горького,,
783860343,tertiary,60,False,False,192.94799999999995,"LINESTRING (34.0066783 44.4064499, 34.0068111 44.4064696, 34.0069828 44.4064957, 34.0072527 44.4065405, 34.0073099 44.4065559, 34.0073589 44.4065761, 34.0074531 44.4066522, 34.0077674 44.4069393, 34.007947 44.4070875, 34.0080392 44.4071333, 34.0083007 44.4072239, 34.0084992 44.407312, 34.0086281 44.4073792)",2,Советская улица,,
783860343,tertiary,60,False,True,126.298,"LINESTRING (34.0066783 44.4064499, 34.006571 44.4064227, 34.0064514 44.4063724, 34.0062945 44.4062976, 34.006231 44.4062475, 34.0061386 44.4061622, 34.0060555 44.4060693, 34.0058734 44.4058869, 34.0057048 44.4057174, 34.0056147 44.4056371)",2,Советская улица,,
"[143045641, 207363934]",residential,,False,False,275.579,"LINESTRING (34.0016256 44.4070299, 34.0016123 44.4071406, 34.0015845 44.4072315, 34.0015539 44.4073235, 34.0015069 44.4074226, 34.0014611 44.4075241, 34.0014545 44.4075782, 34.0014659 44.4076185, 34.0014765 44.4076514, 34.0015171 44.4076693, 34.0015653 44.4076804, 34.0016494 44.4076643, 34.0017151 44.4076523, 34.0017624 44.4076458, 34.0018257 44.4076358, 34.0018982 44.4076403, 34.0019839 44.4076638, 34.0020639 44.4077062, 34.0021603 44.4077765, 34.0022637 44.4078537, 34.0023448 44.4079152, 34.002404 44.4079745, 34.0024771 44.408067, 34.0025303 44.4081522, 34.002556 44.4082466, 34.0025823 44.4083292, 34.0025827 44.4084254, 34.0025743 44.4085336, 34.0025165 44.4086953, 34.002444 44.4088605, 34.0023946 44.4089554)",,улица Горького,,
207363934,residential,,False,True,401.77200000000005,"LINESTRING (34.0016256 44.4070299, 34.0016387 44.4069329, 34.0016545 44.4068622, 34.0016772 44.4067453, 34.0017003 44.4066545, 34.001711 44.4066016, 34.0017339 44.4065444, 34.0017691 44.4065112, 34.0018317 44.4064831, 34.0019083 44.4064795, 34.001979 44.4064782, 34.0020495 44.4064884, 34.0021041 44.4064964, 34.0021559 44.4065169, 34.0022274 44.4065486, 34.0023074 44.4065977, 34.0023836 44.4066701, 34.002463 44.4068212, 34.0024925 44.4069034, 34.002539 44.4069639, 34.002592 44.4070147, 34.0026809 44.4070628, 34.0027812 44.4071192, 34.0028696 44.4071623, 34.0029964 44.4072318, 34.0030798 44.4073049, 34.0031386 44.4074127, 34.0031817 44.4075262, 34.0032584 44.4075784, 34.0033205 44.4076115, 34.0033925 44.4076526, 34.0034615 44.4076774, 34.0036193 44.4077218, 34.0037813 44.4077726, 34.0038629 44.4078025, 34.0039157 44.4078036, 34.0039669 44.4077939, 34.0040329 44.4077801, 34.0041054 44.4077287, 34.0041715 44.4076609, 34.0042217 44.4075646, 34.0042482 44.4074361, 34.0042641 44.4072224, 34.0042676 44.4071322, 34.00426 44.4070751, 34.0042409 44.4070227)",,улица Горького,,
"[143045641, 207363934]",residential,,False,True,275.579,"LINESTRING (34.0023946 44.4089554, 34.002444 44.4088605, 34.0025165 44.4086953, 34.0025743 44.4085336, 34.0025827 44.4084254, 34.0025823 44.4083292, 34.002556 44.4082466, 34.0025303 44.4081522, 34.0024771 44.408067, 34.002404 44.4079745, 34.0023448 44.4079152, 34.0022637 44.4078537, 34.0021603 44.4077765, 34.0020639 44.4077062, 34.0019839 44.4076638, 34.0018982 44.4076403, 34.0018257 44.4076358, 34.0017624 44.4076458, 34.0017151 44.4076523, 34.0016494 44.4076643, 34.0015653 44.4076804, 34.0015171 44.4076693, 34.0014765 44.4076514, 34.0014659 44.4076185, 34.0014545 44.4075782, 34.0014611 44.4075241, 34.0015069 44.4074226, 34.0015539 44.4073235, 34.0015845 44.4072315, 34.0016123 44.4071406, 34.0016256 44.4070299)",,улица Горького,,
265599841,residential,,False,True,62.804,"LINESTRING (34.0023946 44.4089554, 34.0024925 44.409019, 34.0025622 44.4090954, 34.002651 44.4091862, 34.0027841 44.4092813, 34.0029138 44.4093779)",,Звёздная улица,,
205639897,tertiary,,True,False,47.238,"LINESTRING (34.0086281 44.4073792, 34.0087174 44.407462, 34.0087908 44.4075399, 34.0088567 44.4076292, 34.0088965 44.4076913, 34.0088879 44.4077481)",,,,
