osmid,name,highway,width,oneway,reversed,length,geometry,lanes
153325811,вулиця Миколи Гоголя,unclassified,7.08,False,True,96.46300000000001,"LINESTRING (23.5095017 49.2772411, 23.5094183 49.2774878, 23.509247 49.2778622, 23.5091477 49.2780768)",
161848397,вулиця Миколи Гоголя,unclassified,7.08,False,False,106.36699999999999,"LINESTRING (23.5095017 49.2772411, 23.5094765 49.2770756, 23.5093742 49.2769156, 23.5090232 49.2767275, 23.5090032 49.2767168, 23.5087235 49.276567, 23.5086829 49.2765048)",
161848402,вулиця Василя Симоненка,unclassified,5.9,False,True,116.083,"LINESTRING (23.5095017 49.2772411, 23.5099185 49.2770873, 23.5104444 49.2769591, 23.510736 49.2767802, 23.510848 49.276706)",
333923242,вулиця Івана Франка,residential,,False,True,366.7149999999999,"LINESTRING (23.5062921 49.274046, 23.5063084 49.2741825, 23.5063084 49.274648, 23.5064006 49.2749961, 23.5065079 49.2751285, 23.5065975 49.275239, 23.5066393 49.2752684, 23.5067855 49.2753528, 23.5075694 49.2755186, 23.5078241 49.2755703, 23.5079389 49.2755956, 23.5082416 49.2756623, 23.508407 49.2757212, 23.5085266 49.2758028, 23.508618 49.2759129, 23.5086619 49.2760308, 23.5086797 49.2761999, 23.5087059 49.2764483)",
153325655,вулиця Степана Бандери,unclassified,9.44,False,False,108.02600000000001,"LINESTRING (23.5097166 49.2747663, 23.5095346 49.2750055, 23.509349 49.2752941, 23.5092136 49.2755697, 23.5091659 49.2756669)",
153326354,Помірецька вулиця,residential,5.9,False,False,122.195,"LINESTRING (23.5097166 49.2747663, 23.5105637 49.2748831, 23.5113653 49.2749912)",
153325913,вулиця Данила Галицького,residential,,False,False,9.997,"LINESTRING (23.5113634 49.2750811, 23.5113653 49.2749912)",
153326869,вулиця Маркіяна Шашкевича,residential,5.9,False,True,184.76800000000003,"LINESTRING (23.5113634 49.2750811, 23.5113448 49.2751723, 23.5113076 49.2753566, 23.5111273 49.2760312, 23.5109931 49.2763463, 23.510848 49.276706)",
153325655,вулиця Степана Бандери,unclassified,9.44,False,False,93.11699999999999,"LINESTRING (23.5091659 49.2756669, 23.5090976 49.2757941, 23.5089557 49.2760586, 23.5088043 49.2762947, 23.5087059 49.2764483)",
153325655,вулиця Степана Бандери,unclassified,9.44,False,True,108.02600000000001,"LINESTRING (23.5091659 49.2756669, 23.5092136 49.2755697, 23.509349 49.2752941, 23.5095346 49.2750055, 23.5097166 49.2747663)",
