osmid,lanes,ref,highway,maxspeed,oneway,reversed,length,name,geometry
402598396,2,О-022105,tertiary,50,False,False,10.593,,"LINESTRING (29.1958087 48.9054729, 29.1958817 48.9055552)"
984455449,,О-02-14-06,tertiary,,False,False,50.613,Центральна вулиця,"LINESTRING (29.1979068 48.9091899, 29.1982409 48.9095886)"
402598396,2,О-022105,tertiary,50,False,True,182.148,,"LINESTRING (29.1979068 48.9091899, 29.1980032 48.908955, 29.1980509 48.9088515, 29.1981042 48.9087692, 29.1981618 48.9086926, 29.1988269 48.9079084, 29.1989038 48.9077005)"
1087221503,2,О-022105;О-02-14-06,tertiary,50,False,False,402.896,,"LINESTRING (29.1979068 48.9091899, 29.1977073 48.9091726, 29.197509 48.9091362, 29.1973635 48.909088, 29.1971376 48.9089994, 29.1970894 48.9089919, 29.1970423 48.9089933, 29.1970021 48.9090032, 29.1969525 48.9090328, 29.1967695 48.9091655, 29.1965534 48.9093387, 29.1963817 48.9095069, 29.196224 48.9096614, 29.1960742 48.9100738, 29.1958794 48.9114962, 29.1958243 48.911637, 29.1957756 48.911738, 29.1957478 48.9117789)"
402598389,,,residential,,False,False,251.731,,"LINESTRING (29.2006703 48.9124918, 29.2013187 48.9121436, 29.2017768 48.9118598, 29.2031967 48.910955)"
984455449,,О-02-14-06,tertiary,,False,True,232.762,Центральна вулиця,"LINESTRING (29.2006703 48.9124918, 29.1990668 48.9108778, 29.1989248 48.9107409)"
402598396,2,О-022105,tertiary,50,False,False,182.148,,"LINESTRING (29.1989038 48.9077005, 29.1988269 48.9079084, 29.1981618 48.9086926, 29.1981042 48.9087692, 29.1980509 48.9088515, 29.1980032 48.908955, 29.1979068 48.9091899)"
402598396,2,О-022105,tertiary,50,False,True,330.158,,"LINESTRING (29.1989038 48.9077005, 29.1987891 48.9074824, 29.198228 48.9069332, 29.1973841 48.9064539, 29.1972127 48.9063596, 29.1960076 48.905697, 29.1958817 48.9055552)"
402598454,,,residential,,False,False,196.908,,"LINESTRING (29.1989038 48.9077005, 29.1991422 48.9077441, 29.1994132 48.9079438, 29.1997472 48.9083235, 29.2000912 48.9091967)"
402598457,,,residential,,False,False,115.019,,"LINESTRING (29.1957478 48.9117789, 29.1963528 48.9117536, 29.1966647 48.9117406, 29.1972918 48.911616)"
1087221503,2,О-022105;О-02-14-06,tertiary,50,False,True,402.89600000000013,,"LINESTRING (29.1957478 48.9117789, 29.1957756 48.911738, 29.1958243 48.911637, 29.1958794 48.9114962, 29.1960742 48.9100738, 29.196224 48.9096614, 29.1963817 48.9095069, 29.1965534 48.9093387, 29.1967695 48.9091655, 29.1969525 48.9090328, 29.1970021 48.9090032, 29.1970423 48.9089933, 29.1970894 48.9089919, 29.1971376 48.9089994, 29.1973635 48.909088, 29.197509 48.9091362, 29.1977073 48.9091726, 29.1979068 48.9091899)"
