osmid,name,highway,maxspeed,oneway,reversed,length,ref,geometry
313298704,вулиця Богдана Хмельницького,secondary,90,False,True,428.307,,"LINESTRING (30.5023544 49.5552724, 30.4999303 49.5517562)"
313299505,вулиця Богдана Хмельницького,primary,,False,True,260.774,Р-04,"LINESTRING (30.5023544 49.5552724, 30.5039228 49.5573854)"
313450525,вулиця Володимира Сікевича,residential,,False,False,120.301,,"LINESTRING (30.5023544 49.5552724, 30.5008089 49.555679)"
1205414632,вулиця Володимира Сікевича,primary,50,False,False,141.531,Р-04,"LINESTRING (30.5023544 49.5552724, 30.5028233 49.5551047, 30.5034124 49.5548686, 30.5035675 49.5547891, 30.5039884 49.5545733)"
313298704,вулиця Богдана Хмельницького,secondary,90,False,False,81.18,,"LINESTRING (30.4994545 49.5510946, 30.4999303 49.5517562)"
1205414634,Софіївська вулиця,residential,,False,True,121.64500000000001,,"LINESTRING (30.5070006 49.5587923, 30.5064515 49.558966, 30.5054848 49.5592719)"
313299505,вулиця Богдана Хмельницького,primary,,False,False,238.111,Р-04,"LINESTRING (30.5054848 49.5592719, 30.5039228 49.5573854)"
1205414634,Софіївська вулиця,residential,,False,True,121.123,,"LINESTRING (30.5054848 49.5592719, 30.5039567 49.5597236)"
1205414634,Софіївська вулиця,residential,,False,False,121.64500000000001,,"LINESTRING (30.5054848 49.5592719, 30.5064515 49.558966, 30.5070006 49.5587923)"
288310416,вулиця Шевченка,residential,50,False,False,232.349,,"LINESTRING (30.4974389 49.5546167, 30.496296 49.5526631)"
313442389,вулиця Шевченка,residential,50,False,True,216.085,,"LINESTRING (30.4974389 49.5546167, 30.4986853 49.5563838)"
313442392,вулиця Івана Мазепи,residential,,False,False,108.772,,"LINESTRING (30.4974389 49.5546167, 30.4961013 49.5550683)"
313442389,вулиця Шевченка,residential,50,False,False,216.085,,"LINESTRING (30.4986853 49.5563838, 30.4974389 49.5546167)"
313450525,вулиця Володимира Сікевича,residential,,False,False,202.023,,"LINESTRING (30.4986853 49.5563838, 30.4961591 49.5571683)"
313442389,вулиця Шевченка,residential,50,False,True,269.3,,"LINESTRING (30.4986853 49.5563838, 30.4997524 49.5577077, 30.5001714 49.5582275, 30.5004152 49.55853)"
