osmid,name,highway,maxspeed,oneway,reversed,length,geometry,bridge
93414040,улица Карла Маркса,tertiary,60,False,False,376.03200000000004,"LINESTRING (34.0213935 45.1181729, 34.0211539 45.1179414, 34.0205988 45.1173944, 34.0186003 45.115425)",
93414040,улица Карла Маркса,tertiary,60,False,True,207.049,"LINESTRING (34.0213935 45.1181729, 34.0216506 45.1184283, 34.0223571 45.1191304, 34.0229213 45.1196911)",
"[93414410, 96580348, 96370854]",улица Ленина,"['residential', 'unclassified']",60,False,False,246.061,"LINESTRING (34.0213935 45.1181729, 34.0237131 45.11719, 34.0239812 45.1170727, 34.0240724 45.1170235)",yes
93414040,улица Карла Маркса,tertiary,60,False,False,33.588,"LINESTRING (34.0186003 45.115425, 34.0183529 45.1151785)",
93414040,улица Карла Маркса,tertiary,60,False,True,376.03200000000004,"LINESTRING (34.0186003 45.115425, 34.0205988 45.1173944, 34.0211539 45.1179414, 34.0213935 45.1181729)",
96580348,улица Ленина,residential,60,False,False,135.301,"LINESTRING (34.0240724 45.1170235, 34.0255047 45.116346)",
"[93414410, 96580348, 96370854]",улица Ленина,"['residential', 'unclassified']",60,False,True,246.06099999999998,"LINESTRING (34.0240724 45.1170235, 34.0239812 45.1170727, 34.0237131 45.11719, 34.0213935 45.1181729)",yes
93414040,улица Карла Маркса,tertiary,60,False,True,70.427,"LINESTRING (34.0229213 45.1196911, 34.0234416 45.1202072)",
93414040,улица Карла Маркса,tertiary,60,False,False,207.049,"LINESTRING (34.0229213 45.1196911, 34.0223571 45.1191304, 34.0216506 45.1184283, 34.0213935 45.1181729)",
93414040,улица Карла Маркса,tertiary,60,False,False,70.427,"LINESTRING (34.0234416 45.1202072, 34.0229213 45.1196911)",
96580348,улица Ленина,residential,60,False,False,106.058,"LINESTRING (34.0255047 45.116346, 34.0266274 45.1158149)",
96580348,улица Ленина,residential,60,False,True,135.301,"LINESTRING (34.0255047 45.116346, 34.0240724 45.1170235)",
96580376,Кооперативная улица,residential,,False,True,183.367,"LINESTRING (34.0255047 45.116346, 34.0242469 45.1149562)",
96580348,улица Ленина,residential,60,False,True,42.294,"LINESTRING (34.0271609 45.1155625, 34.0267132 45.1157743)",
96679151,Салгирная улица,residential,,False,False,136.789,"LINESTRING (34.0217614 45.112425, 34.0232258 45.1117577)",
96679151,Салгирная улица,residential,,False,True,52.995,"LINESTRING (34.0217614 45.112425, 34.0211983 45.1126881)",
96580376,Кооперативная улица,residential,,False,False,178.44299999999998,"LINESTRING (34.0217614 45.112425, 34.0219847 45.1125442, 34.0221235 45.1126342, 34.0222585 45.1127888, 34.0230822 45.1137139)",
96580376,Кооперативная улица,residential,,False,False,183.367,"LINESTRING (34.0242469 45.1149562, 34.0255047 45.116346)",
96580376,Кооперативная улица,residential,,False,True,165.635,"LINESTRING (34.0242469 45.1149562, 34.0230822 45.1137139)",
96679154,Почтовая улица,residential,,False,False,186.476,"LINESTRING (34.0242469 45.1149562, 34.0251382 45.1145643, 34.0255784 45.1143868, 34.0258958 45.1143189, 34.0260709 45.1143764, 34.0263478 45.1143057)",
"[96679154, 96679157, 96370847]",Почтовая улица,"['residential', 'unclassified']",,False,"[False, True]",556.66,"LINESTRING (34.0242469 45.1149562, 34.0241426 45.1150043, 34.0234744 45.1153187, 34.0228277 45.1156075, 34.0222522 45.1158679, 34.0221474 45.1159007, 34.0220307 45.1158816, 34.0215734 45.1156987, 34.0210823 45.115397, 34.0208528 45.1153609, 34.020683 45.1153293, 34.0205751 45.1153146, 34.0205308 45.1153086, 34.0205031 45.1153048, 34.0201534 45.1150842, 34.0198499 45.1149036, 34.0195961 45.1147042, 34.0195226 45.1146699, 34.0186632 45.1150826, 34.0183529 45.1151785)",yes
96679151,Салгирная улица,residential,,False,True,136.789,"LINESTRING (34.0232258 45.1117577, 34.0217614 45.112425)",
96580376,Кооперативная улица,residential,,False,False,165.635,"LINESTRING (34.0230822 45.1137139, 34.0242469 45.1149562)",
96679152,улица Ефимова,residential,,False,False,101.8,"LINESTRING (34.0230822 45.1137139, 34.0219905 45.1142085)",
96580376,Кооперативная улица,residential,,False,True,178.443,"LINESTRING (34.0230822 45.1137139, 34.0222585 45.1127888, 34.0221235 45.1126342, 34.0219847 45.1125442, 34.0217614 45.112425)",
96679152,улица Ефимова,residential,,False,True,101.8,"LINESTRING (34.0219905 45.1142085, 34.0230822 45.1137139)",
96679153,,residential,,False,False,41.641,"LINESTRING (34.0219905 45.1142085, 34.021721 45.1138859)",
96679153,,residential,,False,True,48.485,"LINESTRING (34.0219905 45.1142085, 34.0222413 45.114607)",
96679153,,residential,,False,False,48.485,"LINESTRING (34.0222413 45.114607, 34.0219905 45.1142085)",
