osmid,oneway,name,highway,reversed,length,geometry,maxspeed,lanes,ref
157593451,True,вулиця Лягіна,residential,False,139.305,"LINESTRING (31.9912802 46.9732972, 31.9912003 46.9731787, 31.9906082 46.9722199, 31.9905623 46.9721442)",,,
214301450,True,Спаська вулиця,residential,False,292.10599999999994,"LINESTRING (31.9912802 46.9732972, 31.9913945 46.9732613, 31.9925397 46.9729025, 31.9928654 46.9728004, 31.9930179 46.972755, 31.9931819 46.9727037, 31.9937811 46.9725162, 31.9946089 46.972254, 31.9947621 46.972181)",,,
188087933,False,Адміральська вулиця,residential,True,139.114,"LINESTRING (31.9945306 46.9750825, 31.9942993 46.9751556, 31.9942132 46.9751827, 31.9931303 46.975524, 31.9930445 46.9755506, 31.9928568 46.9755909)",50,,
"[100272104, 210965543]",False,"['Соборна площа', 'Інгульський узвіз']",residential,True,248.07100000000003,"LINESTRING (31.9945306 46.9750825, 31.9946003 46.9752026, 31.9948509 46.9755831, 31.9949824 46.9756872, 31.9950199 46.9757496, 31.9950345 46.975905, 31.9950286 46.9761024, 31.9950058 46.9762474, 31.9949777 46.9763663, 31.9949113 46.976575, 31.9948331 46.9767609, 31.9947383 46.9769849, 31.9946402 46.9771947)",,,
993045228,False,Адміральська вулиця,residential,False,147.58399999999997,"LINESTRING (31.9945306 46.9750825, 31.9947809 46.9750022, 31.9948728 46.9749743, 31.9955315 46.974765, 31.9961215 46.9745572, 31.9962806 46.9745036)",50,,
188087940,False,вулиця Шнеєрсона,residential,False,138.289,"LINESTRING (31.9971758 46.9728013, 31.9971117 46.9727004, 31.9964804 46.9717465, 31.9964185 46.9716704)",,,
188087940,False,вулиця Шнеєрсона,residential,True,144.225,"LINESTRING (31.9971758 46.9728013, 31.9972516 46.9728991, 31.9974344 46.973178, 31.9978774 46.9738538, 31.9979654 46.9739809)",,,
188087950,True,Нікольська вулиця,primary,False,138.21699999999998,"LINESTRING (31.9971758 46.9728013, 31.997032 46.9728501, 31.9957254 46.9732646, 31.9955264 46.9733289)",50,3,Н-11
110555722,False,Фалєєвська вулиця,residential,False,130.97,"LINESTRING (31.9894795 46.9766374, 31.9895528 46.9767354, 31.9900877 46.9775618, 31.9901638 46.9777178)",,,
110555722,False,Фалєєвська вулиця,residential,True,139.752,"LINESTRING (31.9894795 46.9766374, 31.9893754 46.9765312, 31.988773 46.975584, 31.988713 46.9754966)",,,
110656068,False,Адміральська вулиця,residential,False,142.934,"LINESTRING (31.9894795 46.9766374, 31.9896339 46.9765637, 31.9911712 46.9760757)",50,2,
110656068,False,Адміральська вулиця,residential,True,137.565,"LINESTRING (31.9894795 46.9766374, 31.9893061 46.9766986, 31.9879924 46.9771115, 31.987836 46.9771597)",50,2,
"[100272104, 210965543]",False,"['Соборна площа', 'Інгульський узвіз']",residential,False,248.071,"LINESTRING (31.9946402 46.9771947, 31.9947383 46.9769849, 31.9948331 46.9767609, 31.9949113 46.976575, 31.9949777 46.9763663, 31.9950058 46.9762474, 31.9950286 46.9761024, 31.9950345 46.975905, 31.9950199 46.9757496, 31.9949824 46.9756872, 31.9948509 46.9755831, 31.9946003 46.9752026, 31.9945306 46.9750825)",,,
"[675048396, 194092743]",False,"['Інгульський узвіз', 'Набережна вулиця']","['residential', 'living_street']","[False, True]",446.385,"LINESTRING (31.9946402 46.9771947, 31.9946605 46.9773134, 31.9947026 46.9773982, 31.9947088 46.9772402, 31.9948454 46.977068, 31.9956556 46.9760397, 31.9957129 46.9760022, 31.9986732 46.9750574)",,,
186031396,True,Фалєєвська вулиця,residential,False,138.334,"LINESTRING (31.9879375 46.9743708, 31.9879857 46.9744463, 31.9882035 46.9747666, 31.9883379 46.9749582, 31.9884718 46.975144, 31.9886623 46.9754182, 31.988713 46.9754966)",,,
214301450,True,Спаська вулиця,residential,False,139.05,"LINESTRING (31.9879375 46.9743708, 31.9880562 46.9743311, 31.98946 46.973862, 31.9895848 46.9738228)",,,
723861772,False,вулиця Лягіна,residential,False,12.781,"LINESTRING (31.9928568 46.9755909, 31.9929512 46.9756861)",,,
110656068,False,Адміральська вулиця,residential,True,138.862,"LINESTRING (31.9928568 46.9755909, 31.992686 46.9756277, 31.9925939 46.9756508, 31.9913892 46.9760081, 31.9911712 46.9760757)",50,2,
157593451,True,вулиця Лягіна,residential,False,143.714,"LINESTRING (31.9928568 46.9755909, 31.9927645 46.9754937, 31.992235 46.9747188, 31.992101 46.9745272, 31.992032 46.9744285)",,,
188087933,False,Адміральська вулиця,residential,False,139.114,"LINESTRING (31.9928568 46.9755909, 31.9930445 46.9755506, 31.9931303 46.975524, 31.9942132 46.9751827, 31.9942993 46.9751556, 31.9945306 46.9750825)",50,,
184421851,False,Мала Морська вулиця,residential,True,142.21,"LINESTRING (31.9996475 46.9734395, 31.9995695 46.9733231, 31.9989085 46.9723721, 31.9988395 46.9722857)",,,
"[611650252, 611650253, 188087935]",False,Адміральська вулиця,residential,True,141.115,"LINESTRING (31.9996475 46.9734395, 31.9995367 46.9734753, 31.9992762 46.9735596, 31.998724 46.973738, 31.9981802 46.9739137, 31.998088 46.9739435, 31.9980815 46.9739456, 31.9979654 46.9739809)","['20', '40', '50']",2,
110555722,False,Фалєєвська вулиця,residential,False,139.752,"LINESTRING (31.988713 46.9754966, 31.988773 46.975584, 31.9893754 46.9765312, 31.9894795 46.9766374)",,,
157593451,True,вулиця Лягіна,residential,False,138.123,"LINESTRING (31.992032 46.9744285, 31.9919509 46.9743064, 31.9913484 46.9733993, 31.9912802 46.9732972)",,,
188087950,True,Нікольська вулиця,primary,False,135.71900000000002,"LINESTRING (31.992032 46.9744285, 31.9918756 46.9744781, 31.9905898 46.9748855, 31.9904096 46.9749426)",50,3,Н-11
110656068,False,Адміральська вулиця,residential,False,137.565,"LINESTRING (31.987836 46.9771597, 31.9879924 46.9771115, 31.9893061 46.9766986, 31.9894795 46.9766374)",50,2,
"[1009935282, 187231676]",False,Пушкінська вулиця,trunk,False,130.421,"LINESTRING (31.987836 46.9771597, 31.9879118 46.9772684, 31.9880262 46.9774336, 31.9883219 46.9778595, 31.9883512 46.9778961, 31.988595 46.9782118)",50,4,М-14
188087940,False,вулиця Шнеєрсона,residential,True,138.289,"LINESTRING (31.9964185 46.9716704, 31.9964804 46.9717465, 31.9971117 46.9727004, 31.9971758 46.9728013)",,,
184421851,False,Мала Морська вулиця,residential,False,142.21,"LINESTRING (31.9988395 46.9722857, 31.9989085 46.9723721, 31.9995695 46.9733231, 31.9996475 46.9734395)",,,
188087950,True,Нікольська вулиця,primary,False,138.643,"LINESTRING (31.9988395 46.9722857, 31.9987397 46.9723165, 31.9972777 46.9727714, 31.9971758 46.9728013)",50,3,Н-11
106678721,False,вулиця Декабристів,residential,False,138.694,"LINESTRING (31.9911712 46.9760757, 31.9911222 46.9759887, 31.990501 46.9750556, 31.9904762 46.9750185, 31.9904096 46.9749426)",,,
110656068,False,Адміральська вулиця,residential,False,138.862,"LINESTRING (31.9911712 46.9760757, 31.9913892 46.9760081, 31.9925939 46.9756508, 31.992686 46.9756277, 31.9928568 46.9755909)",50,2,
110656068,False,Адміральська вулиця,residential,True,142.934,"LINESTRING (31.9911712 46.9760757, 31.9896339 46.9765637, 31.9894795 46.9766374)",50,2,
993045228,False,Адміральська вулиця,residential,False,140.425,"LINESTRING (31.9962806 46.9745036, 31.9964146 46.9744612, 31.9978431 46.9740213, 31.9979654 46.9739809)",50,,
993045228,False,Адміральська вулиця,residential,True,147.584,"LINESTRING (31.9962806 46.9745036, 31.9961215 46.9745572, 31.9955315 46.974765, 31.9948728 46.9749743, 31.9947809 46.9750022, 31.9945306 46.9750825)",50,,
1011743011,False,Маріупольська вулиця,residential,False,142.621,"LINESTRING (31.9962806 46.9745036, 31.996196 46.9743753, 31.9955864 46.9734109, 31.9955264 46.9733289)",50,,
74808598,False,вулиця Шнеєрсона,living_street,False,131.197,"LINESTRING (31.9986732 46.9750574, 31.9986012 46.9749439, 31.9980441 46.9740976, 31.9979654 46.9739809)",,,
"[675048396, 194092743]",False,"['Інгульський узвіз', 'Набережна вулиця']","['living_street', 'residential']","[False, True]",446.385,"LINESTRING (31.9986732 46.9750574, 31.9957129 46.9760022, 31.9956556 46.9760397, 31.9948454 46.977068, 31.9947088 46.9772402, 31.9947026 46.9773982, 31.9946605 46.9773134, 31.9946402 46.9771947)",,,
106678721,False,вулиця Декабристів,residential,True,141.25900000000001,"LINESTRING (31.9880902 46.9715272, 31.9881462 46.97161, 31.9888024 46.9726013, 31.9888605 46.9726837)",,,
81314994,False,Маріупольська вулиця,tertiary,True,140.22,"LINESTRING (31.9947621 46.972181, 31.9948464 46.9723039, 31.9954452 46.9732226, 31.9955264 46.9733289)",50,,
214301450,True,Спаська вулиця,residential,False,137.946,"LINESTRING (31.9947621 46.972181, 31.9948737 46.9721543, 31.9949554 46.9721296, 31.9962298 46.9717308, 31.9964185 46.9716704)",,,
106678721,False,вулиця Декабристів,residential,False,139.922,"LINESTRING (31.9904096 46.9749426, 31.9903529 46.974905, 31.9902977 46.974853, 31.9896492 46.9738937, 31.9896314 46.9738673, 31.9895848 46.9738228)",,,
106678721,False,вулиця Декабристів,residential,True,138.69400000000002,"LINESTRING (31.9904096 46.9749426, 31.9904762 46.9750185, 31.990501 46.9750556, 31.9911222 46.9759887, 31.9911712 46.9760757)",,,
188087950,True,Нікольська вулиця,primary,False,142.704,"LINESTRING (31.9904096 46.9749426, 31.9902389 46.974996, 31.9888239 46.9754602, 31.988713 46.9754966)",50,3,Н-11
74808598,False,вулиця Шнеєрсона,living_street,True,131.197,"LINESTRING (31.9979654 46.9739809, 31.9980441 46.9740976, 31.9986012 46.9749439, 31.9986732 46.9750574)",,,
188087940,False,вулиця Шнеєрсона,residential,False,144.225,"LINESTRING (31.9979654 46.9739809, 31.9978774 46.9738538, 31.9974344 46.973178, 31.9972516 46.9728991, 31.9971758 46.9728013)",,,
"[611650252, 611650253, 188087935]",False,Адміральська вулиця,residential,False,141.11499999999998,"LINESTRING (31.9979654 46.9739809, 31.9980815 46.9739456, 31.998088 46.9739435, 31.9981802 46.9739137, 31.998724 46.973738, 31.9992762 46.9735596, 31.9995367 46.9734753, 31.9996475 46.9734395)","['20', '40', '50']",2,
993045228,False,Адміральська вулиця,residential,True,140.425,"LINESTRING (31.9979654 46.9739809, 31.9978431 46.9740213, 31.9964146 46.9744612, 31.9962806 46.9745036)",50,,
81314994,False,Маріупольська вулиця,tertiary,False,140.22,"LINESTRING (31.9955264 46.9733289, 31.9954452 46.9732226, 31.9948464 46.9723039, 31.9947621 46.972181)",50,,
188087950,True,Нікольська вулиця,primary,False,292.011,"LINESTRING (31.9955264 46.9733289, 31.9953691 46.9733773, 31.9938826 46.9738318, 31.9937461 46.9738752, 31.9935721 46.9739323, 31.9921932 46.9743676, 31.992032 46.9744285)",50,3,Н-11
1011743011,False,Маріупольська вулиця,residential,True,142.621,"LINESTRING (31.9955264 46.9733289, 31.9955864 46.9734109, 31.996196 46.9743753, 31.9962806 46.9745036)",50,,
106678721,False,вулиця Декабристів,residential,False,138.089,"LINESTRING (31.9895848 46.9738228, 31.9895183 46.9737258, 31.9889249 46.9727738, 31.9888605 46.9726837)",,,
106678721,False,вулиця Декабристів,residential,True,139.922,"LINESTRING (31.9895848 46.9738228, 31.9896314 46.9738673, 31.9896492 46.9738937, 31.9902977 46.974853, 31.9903529 46.974905, 31.9904096 46.9749426)",,,
214301450,True,Спаська вулиця,residential,False,141.29700000000003,"LINESTRING (31.9895848 46.9738228, 31.9896892 46.9737885, 31.9911326 46.9733392, 31.9912802 46.9732972)",,,
110555738,False,Набережна вулиця,residential,False,131.087,"LINESTRING (31.988595 46.9782118, 31.9888 46.9781506, 31.9901638 46.9777178)",,,
"[1009935282, 187231676]",False,Пушкінська вулиця,trunk,True,130.421,"LINESTRING (31.988595 46.9782118, 31.9883512 46.9778961, 31.9883219 46.9778595, 31.9880262 46.9774336, 31.9879118 46.9772684, 31.987836 46.9771597)",50,4,М-14
110555722,False,Фалєєвська вулиця,residential,True,130.97,"LINESTRING (31.9901638 46.9777178, 31.9900877 46.9775618, 31.9895528 46.9767354, 31.9894795 46.9766374)",,,
"[110555738, 43269095]",False,"['Набережна вулиця', 'вулиця Лягіна']",residential,"[False, True]",328.206,"LINESTRING (31.9901638 46.9777178, 31.9934513 46.9767408, 31.9934809 46.9767316, 31.9935098 46.9767209, 31.9935498 46.9766994, 31.9935574 46.9766692, 31.9935554 46.9766288, 31.993355 46.9763016)",,,
110555738,False,Набережна вулиця,residential,True,131.087,"LINESTRING (31.9901638 46.9777178, 31.9888 46.9781506, 31.988595 46.9782118)",,,
106678721,False,вулиця Декабристів,residential,False,141.25900000000001,"LINESTRING (31.9888605 46.9726837, 31.9888024 46.9726013, 31.9881462 46.97161, 31.9880902 46.9715272)",,,
106678721,False,вулиця Декабристів,residential,True,138.089,"LINESTRING (31.9888605 46.9726837, 31.9889249 46.9727738, 31.9895183 46.9737258, 31.9895848 46.9738228)",,,
