osmid,name,highway,oneway,reversed,length,geometry,width,ref,maxspeed
168969294,,residential,False,False,126.41,"LINESTRING (23.7277574 49.7179905, 23.7280678 49.7179689, 23.7283736 49.7179136, 23.7291176 49.7177125, 23.7294208 49.7176421)",,,
168840296,Буковинська вулиця,residential,False,False,145.309,"LINESTRING (23.7365273 49.7186658, 23.7364988 49.7183374, 23.73645 49.7180718, 23.7364463 49.7179011, 23.736461 49.7177945, 23.7364097 49.7173631)",,,
173793174,Учительська вулиця,residential,False,True,88.176,"LINESTRING (23.7365273 49.7186658, 23.7359778 49.7187211, 23.7357549 49.7187379, 23.7353091 49.7187463)",,,
168969294,,residential,False,True,45.048,"LINESTRING (23.7246162 49.7186853, 23.7247265 49.7190841)",,,
168969294,,residential,False,False,173.822,"LINESTRING (23.7246162 49.7186853, 23.7244848 49.7181163, 23.7260076 49.718035)",,,
173793174,Учительська вулиця,residential,False,False,88.17599999999999,"LINESTRING (23.7353091 49.7187463, 23.7357549 49.7187379, 23.7359778 49.7187211, 23.7365273 49.7186658)",,,
173793174,Учительська вулиця,residential,False,True,86.297,"LINESTRING (23.7353091 49.7187463, 23.7349954 49.7187681, 23.7341115 49.7187949)",,,
173793174,Учительська вулиця,residential,False,True,28.189,"LINESTRING (23.7341115 49.7187949, 23.7337201 49.71881)",,,
168840298,Подільська вулиця,residential,False,False,151.101,"LINESTRING (23.7341115 49.7187949, 23.7341763 49.718686, 23.7341867 49.7185536, 23.7341711 49.7183608, 23.7341323 49.718034, 23.7341115 49.717724, 23.7340597 49.7174475)",,,
173793174,Учительська вулиця,residential,False,False,86.297,"LINESTRING (23.7341115 49.7187949, 23.7349954 49.7187681, 23.7353091 49.7187463)",,,
173793174,Учительська вулиця,residential,False,False,28.189,"LINESTRING (23.7337201 49.71881, 23.7341115 49.7187949)",,,
173793174,Учительська вулиця,residential,False,True,52.212,"LINESTRING (23.7337201 49.71881, 23.7329944 49.7188284)",,,
168840287,Київська вулиця,residential,False,True,90.33500000000001,"LINESTRING (23.7337201 49.71881, 23.7337746 49.7192926, 23.7337797 49.7196211)",,,
173793174,Учительська вулиця,residential,False,False,52.212,"LINESTRING (23.7329944 49.7188284, 23.7337201 49.71881)",,,
173793174,Учительська вулиця,residential,False,True,43.463,"LINESTRING (23.7329944 49.7188284, 23.7323904 49.7188452)",,,
168840285,Волинська вулиця,residential,False,False,181.65300000000002,"LINESTRING (23.7329944 49.7188284, 23.732986 49.7184708, 23.7329508 49.71815, 23.732875 49.7176149, 23.7329403 49.717507, 23.7331369 49.717461, 23.7333934 49.7174537)",,,
173793174,Учительська вулиця,residential,False,False,43.463,"LINESTRING (23.7323904 49.7188452, 23.7329944 49.7188284)",,,
"[168840275, 168969293]",вулиця Василя Стуса,residential,False,True,441.83299999999997,"LINESTRING (23.7299196 49.7190085, 23.7298755 49.7189498, 23.7298651 49.7188945, 23.7298677 49.7185443, 23.7298522 49.7184622, 23.7298263 49.718432, 23.72979 49.7184069, 23.7297018 49.7183901, 23.7295334 49.7184035, 23.7289605 49.7184806, 23.7277345 49.7186499, 23.726187 49.7188677, 23.7247265 49.7190841)",,,
168840290,,residential,False,True,46.28,"LINESTRING (23.7247265 49.7190841, 23.7248399 49.7194938)",,,
168969294,,residential,False,False,45.048,"LINESTRING (23.7247265 49.7190841, 23.7246162 49.7186853)",,,
"[168840275, 168969293]",вулиця Василя Стуса,residential,False,False,441.8330000000001,"LINESTRING (23.7247265 49.7190841, 23.726187 49.7188677, 23.7277345 49.7186499, 23.7289605 49.7184806, 23.7295334 49.7184035, 23.7297018 49.7183901, 23.72979 49.7184069, 23.7298263 49.718432, 23.7298522 49.7184622, 23.7298677 49.7185443, 23.7298651 49.7188945, 23.7298755 49.7189498, 23.7299196 49.7190085)",,,
168840303,Зелена вулиця,residential,False,True,170.906,"LINESTRING (23.7290148 49.7193979, 23.7288205 49.719431, 23.7282816 49.7195377, 23.7275595 49.7196894, 23.7267521 49.7198683)",,,
168840290,,residential,False,False,46.28,"LINESTRING (23.7248399 49.7194938, 23.7247265 49.7190841)",,,
168840290,,residential,False,True,82.921,"LINESTRING (23.7248399 49.7194938, 23.7250265 49.7202297)",,,
168840282,Київська вулиця,residential,False,False,112.62,"LINESTRING (23.7337797 49.7196211, 23.7322137 49.7196477)",,,
168840287,Київська вулиця,residential,False,True,117.09,"LINESTRING (23.7337797 49.7196211, 23.7339416 49.7206689)",,,
168840287,Київська вулиця,residential,False,False,90.33500000000001,"LINESTRING (23.7337797 49.7196211, 23.7337746 49.7192926, 23.7337201 49.71881)",,,
168840282,Київська вулиця,residential,False,True,112.62,"LINESTRING (23.7322137 49.7196477, 23.7337797 49.7196211)",,,
168840283,,residential,False,True,60.582,"LINESTRING (23.7267521 49.7198683, 23.7268282 49.7204109)",,,
168840303,Зелена вулиця,residential,False,True,130.4,"LINESTRING (23.7267521 49.7198683, 23.7250265 49.7202297)",,,
168840303,Зелена вулиця,residential,False,False,170.906,"LINESTRING (23.7267521 49.7198683, 23.7275595 49.7196894, 23.7282816 49.7195377, 23.7288205 49.719431, 23.7290148 49.7193979)",,,
168840290,,residential,False,False,82.921,"LINESTRING (23.7250265 49.7202297, 23.7248399 49.7194938)",,,
168840303,Зелена вулиця,residential,False,False,130.4,"LINESTRING (23.7250265 49.7202297, 23.7267521 49.7198683)",,,
168840283,,residential,False,False,97.819,"LINESTRING (23.7269961 49.7212837, 23.7268621 49.7206527, 23.7268282 49.7204109)",,,
417701046,Львівська вулиця,primary,False,True,342.88100000000003,"LINESTRING (23.7269961 49.7212837, 23.7271027 49.7212638, 23.7276212 49.721184, 23.7280155 49.7211256, 23.7285525 49.7210528, 23.7288445 49.7210229, 23.7291288 49.7209988, 23.7295651 49.7209688, 23.7305881 49.7209233, 23.7305897 49.7209233, 23.7310082 49.7209095, 23.7317133 49.7208996)",,Н-13,50
168832380,вулиця Тараса Шевченка,residential,False,True,202.08,"LINESTRING (23.731504 49.7240015, 23.7321211 49.7235682, 23.732506 49.723311, 23.7330438 49.7229516, 23.7334056 49.7227671, 23.7335056 49.7227342)",6,,
168840292,,residential,False,True,109.123,"LINESTRING (23.731504 49.7240015, 23.7316594 49.7241722, 23.731982 49.7244661, 23.7322899 49.724722, 23.7324025 49.7247887)",,,
168957570,Коротка вулиця,residential,False,True,77.26599999999999,"LINESTRING (23.7278965 49.7203352, 23.7274902 49.7203599, 23.7268282 49.7204109)",,,
168840283,,residential,False,False,60.582,"LINESTRING (23.7268282 49.7204109, 23.7267521 49.7198683)",,,
168840283,,residential,False,True,97.819,"LINESTRING (23.7268282 49.7204109, 23.7268621 49.7206527, 23.7269961 49.7212837)",,,
168957570,Коротка вулиця,residential,False,False,77.26599999999999,"LINESTRING (23.7268282 49.7204109, 23.7274902 49.7203599, 23.7278965 49.7203352)",,,
168969294,,residential,False,False,125.896,"LINESTRING (23.7260076 49.718035, 23.7277574 49.7179905)",,,
168969294,,residential,False,True,173.822,"LINESTRING (23.7260076 49.718035, 23.7244848 49.7181163, 23.7246162 49.7186853)",,,
168840285,Волинська вулиця,residential,False,True,181.653,"LINESTRING (23.7333934 49.7174537, 23.7331369 49.717461, 23.7329403 49.717507, 23.732875 49.7176149, 23.7329508 49.71815, 23.732986 49.7184708, 23.7329944 49.7188284)",,,
168969294,,residential,False,True,13.996,"LINESTRING (23.7313555 49.7172995, 23.7311618 49.7173121)",,,
168832381,вулиця Січових Стрільців,residential,False,False,401.17,"LINESTRING (23.7313555 49.7172995, 23.7314714 49.7182832, 23.7314728 49.7183402, 23.7314797 49.718453, 23.7314935 49.7185866, 23.7315145 49.7188884, 23.7315875 49.7195414, 23.7317133 49.7208996)",8,,
168832380,вулиця Тараса Шевченка,residential,False,True,29.481,"LINESTRING (23.7335056 49.7227342, 23.7338955 49.722652)",6,,
168832376,вулиця Оболонь,residential,False,True,785.8739999999999,"LINESTRING (23.7335056 49.7227342, 23.7333561 49.7226002, 23.7331551 49.7225081, 23.7328778 49.7224126, 23.7324967 49.7223321, 23.7322634 49.7223137, 23.7320327 49.7223489, 23.7311067 49.7226601, 23.7303187 49.7229249, 23.7301364 49.7229861, 23.7298899 49.723069, 23.7293876 49.7232237, 23.7289087 49.7233712, 23.7272703 49.7238759, 23.7267419 49.7240386, 23.7264394 49.7241318, 23.7256419 49.7243774, 23.725588 49.7243958, 23.7254474 49.7244431, 23.7237782 49.7250343)",6,,
168832380,вулиця Тараса Шевченка,residential,False,False,202.07999999999998,"LINESTRING (23.7335056 49.7227342, 23.7334056 49.7227671, 23.7330438 49.7229516, 23.732506 49.723311, 23.7321211 49.7235682, 23.731504 49.7240015)",6,,
