osmid,ref,name,highway,oneway,reversed,length,geometry,bridge
265102208,О0544,Донецька вулиця,tertiary,False,True,139.447,"LINESTRING (37.384235 48.2602789, 37.3825816 48.2608798)",
265102208,О0544,Донецька вулиця,tertiary,False,False,139.447,"LINESTRING (37.3825816 48.2608798, 37.384235 48.2602789)",
265102220,,,residential,False,True,246.302,"LINESTRING (37.3825816 48.2608798, 37.381423 48.2588034)",
265102208,О0544,Донецька вулиця,tertiary,False,True,164.09300000000002,"LINESTRING (37.3825816 48.2608798, 37.3823923 48.2609789, 37.3822528 48.2610842, 37.381314 48.2618949, 37.381141 48.2619931)",
265102220,,,residential,False,False,397.09000000000003,"LINESTRING (37.3825816 48.2608798, 37.3834392 48.2621742, 37.3846724 48.2641682)",
270845839,,,residential,False,True,319.299,"LINESTRING (37.381141 48.2619931, 37.3795281 48.2593299)",
265102208,О0544,Донецька вулиця,tertiary,False,False,164.093,"LINESTRING (37.381141 48.2619931, 37.381314 48.2618949, 37.3822528 48.2610842, 37.3823923 48.2609789, 37.3825816 48.2608798)",
265102208,О0544,Донецька вулиця,tertiary,False,True,135.569,"LINESTRING (37.381141 48.2619931, 37.3808944 48.2620921, 37.3794848 48.2625106)",
265102257,,,residential,False,False,325.831,"LINESTRING (37.381141 48.2619931, 37.3815917 48.262688, 37.3828214 48.2647013)",
265102293,,,residential,False,False,304.021,"LINESTRING (37.3752229 48.2624463, 37.3751604 48.2626654, 37.3747995 48.2638421, 37.3746875 48.2644314, 37.3745679 48.2649509, 37.3745159 48.2651383)",
"[265102208, 773794989, 773794990]",О0544,Донецька вулиця,tertiary,False,False,250.89899999999997,"LINESTRING (37.3752229 48.2624463, 37.37544 48.2624574, 37.3757029 48.2624842, 37.3761304 48.2625645, 37.3776019 48.2629538, 37.3778137 48.2629674, 37.3780503 48.2629567, 37.3784587 48.2628711)",yes
265102220,,,residential,False,False,246.302,"LINESTRING (37.381423 48.2588034, 37.3825816 48.2608798)",
270845819,,,residential,False,False,152.005,"LINESTRING (37.381423 48.2588034, 37.3795281 48.2593299)",
265102285,,Артема вулиця,tertiary,False,True,182.784,"LINESTRING (37.3777437 48.2598262, 37.3787268 48.2613341)",
270845819,,,residential,False,False,148.079,"LINESTRING (37.3777437 48.2598262, 37.3759125 48.2603621)",
270845819,,,residential,False,True,143.161,"LINESTRING (37.3777437 48.2598262, 37.3795281 48.2593299)",
265102208,О0544,Донецька вулиця,tertiary,False,True,9.267,"LINESTRING (37.3794848 48.2625106, 37.379374 48.2625494)",
265102285,,Артема вулиця,tertiary,False,False,142.347,"LINESTRING (37.3794848 48.2625106, 37.3787268 48.2613341)",
265102208,О0544,Донецька вулиця,tertiary,False,False,135.569,"LINESTRING (37.3794848 48.2625106, 37.3808944 48.2620921, 37.381141 48.2619931)",
265102208,О0544,Донецька вулиця,tertiary,False,False,9.267,"LINESTRING (37.379374 48.2625494, 37.3794848 48.2625106)",
265102208,О0544,Донецька вулиця,tertiary,False,True,76.618,"LINESTRING (37.379374 48.2625494, 37.3784587 48.2628711)",
265102279,,Артема вулиця,residential,False,False,316.573,"LINESTRING (37.379374 48.2625494, 37.3809701 48.2651907)",
270845840,,,residential,False,False,149.288,"LINESTRING (37.3846724 48.2641682, 37.3828214 48.2647013)",
265102220,,,residential,False,True,397.09000000000003,"LINESTRING (37.3846724 48.2641682, 37.3834392 48.2621742, 37.3825816 48.2608798)",
265102257,,,residential,False,False,224.84,"LINESTRING (37.3828214 48.2647013, 37.3839766 48.2665714)",
270845840,,,residential,False,False,147.445,"LINESTRING (37.3828214 48.2647013, 37.3809701 48.2651907)",
270845840,,,residential,False,True,149.288,"LINESTRING (37.3828214 48.2647013, 37.3846724 48.2641682)",
265102257,,,residential,False,True,325.831,"LINESTRING (37.3828214 48.2647013, 37.3815917 48.262688, 37.381141 48.2619931)",
"[773794993, 773794994, 265102227]",,,residential,False,True,713.208,"LINESTRING (37.3745159 48.2651383, 37.3747489 48.2652474, 37.3748177 48.2652553, 37.3750372 48.2652398, 37.375204 48.2652464, 37.3758048 48.2653446, 37.3760166 48.265387, 37.3779037 48.2661978, 37.3792836 48.2670122, 37.3805281 48.2679335, 37.3805958 48.2679719, 37.3806703 48.2679871, 37.3808661 48.2679853, 37.3809734 48.2679317, 37.3817472 48.2675559, 37.3818852 48.2674733, 37.3820288 48.267364, 37.3820853 48.2672065)",yes
265102293,,,residential,False,True,304.021,"LINESTRING (37.3745159 48.2651383, 37.3745679 48.2649509, 37.3746875 48.2644314, 37.3747995 48.2638421, 37.3751604 48.2626654, 37.3752229 48.2624463)",
265102279,,Артема вулиця,residential,False,False,238.864,"LINESTRING (37.3809701 48.2651907, 37.3820853 48.2672065)",
