osmid,ref,name,highway,oneway,reversed,length,maxspeed,geometry,lanes,junction
67142481,Т-08-05,Центральна вулиця,secondary,False,False,82.718,,"LINESTRING (34.4094264 47.4896155, 34.4084126 47.4899055)",,
142681198,Т-08-05,Центральна вулиця,secondary,False,False,18.33,,"LINESTRING (34.4094264 47.4896155, 34.4096514 47.4895518)",,
152921870,,Зелена вулиця,residential,False,False,298.468,50,"LINESTRING (34.4094264 47.4896155, 34.4092977 47.4894904, 34.4092387 47.4894379, 34.4085869 47.4889829, 34.4085199 47.4888361, 34.4085708 47.4886458, 34.4092749 47.4872384)",,
153095209,,,residential,False,True,274.799,,"LINESTRING (34.4094264 47.4896155, 34.4097564 47.4901103, 34.4099414 47.4903187, 34.4109499 47.4912919, 34.411312 47.4917251)",,
156609896,,Щаслива вулиця,residential,False,False,314.778,50,"LINESTRING (34.4167033 47.493155, 34.4159279 47.4933202, 34.4149813 47.4935211, 34.4140398 47.4937168, 34.413331 47.4939331, 34.4129857 47.494034, 34.4127578 47.4940956)",1,
67142481,Т-08-05,Центральна вулиця,secondary,False,True,272.351,,"LINESTRING (34.4056837 47.4913623, 34.4058081 47.4910926, 34.4060388 47.4908606, 34.4062158 47.4907174, 34.4066048 47.4905036, 34.4068569 47.4903948, 34.4071493 47.4902951, 34.4078922 47.4900577, 34.4084126 47.4899055)",,
156582992,Т-08-04,,secondary,True,False,39.792,,"LINESTRING (34.4056837 47.4913623, 34.4056584 47.4916283, 34.40566 47.4917196)",,
152921870,,Зелена вулиця,residential,False,True,298.46799999999996,50,"LINESTRING (34.4092749 47.4872384, 34.4085708 47.4886458, 34.4085199 47.4888361, 34.4085869 47.4889829, 34.4092387 47.4894379, 34.4092977 47.4894904, 34.4094264 47.4896155)",,
153345147,Т-08-05,Центральна вулиця,secondary,True,False,6.794,,"LINESTRING (34.4101012 47.4893814, 34.4101807 47.4894105)",,
159340720,,проспект 9-го Травня,tertiary,True,False,23.829,,"LINESTRING (34.405838 47.492112, 34.4059913 47.4922996)",,
142681198,Т-08-05,Центральна вулиця,secondary,False,True,18.33,,"LINESTRING (34.4096514 47.4895518, 34.4094264 47.4896155)",,
153345147,Т-08-05,Центральна вулиця,secondary,True,False,9.48,,"LINESTRING (34.4096514 47.4895518, 34.40974 47.4894911)",,
156582987,Т-08-04,,secondary,True,False,32.796,,"LINESTRING (34.405576 47.4919853, 34.4051469 47.4919312)",,
152925189,Т-08-04,,secondary,True,False,20.398,,"LINESTRING (34.405576 47.4919853, 34.4055438 47.4919812, 34.4055117 47.491969, 34.4054975 47.4919595, 34.4054791 47.4919378, 34.4054729 47.4919144, 34.4054782 47.4918912, 34.405496 47.4918689, 34.4055242 47.4918522)",,roundabout
152925166,,проспект 9-го Травня,tertiary,True,False,24.493,,"LINESTRING (34.4057923 47.4921501, 34.405576 47.4919853)",,
717329444,,,secondary_link,True,False,54.522999999999996,,"LINESTRING (34.4057923 47.4921501, 34.405592 47.4920586, 34.4054111 47.4919988, 34.4051469 47.4919312)",,
152925187,,,tertiary,False,True,9.831,,"LINESTRING (34.4123152 47.4857376, 34.4124345 47.4857739)",,
152925189,Т-08-04,,secondary,True,False,4.38,,"LINESTRING (34.4056762 47.4918849, 34.4056822 47.491897, 34.4056841 47.4919236)",,roundabout
152925183,С-080802,Гоголя вулиця,tertiary,True,False,55.524,,"LINESTRING (34.410852 47.4880984, 34.4105476 47.4885534)",,
152925186,,,tertiary,False,True,10.048,,"LINESTRING (34.410852 47.4880984, 34.4107313 47.4880595)",,
152925160,С-080802,Гоголя вулиця,tertiary,True,False,55.871,,"LINESTRING (34.4104242 47.4885171, 34.4107313 47.4880595)",,
152925172,,,tertiary,False,True,10.113,,"LINESTRING (34.4104242 47.4885171, 34.4105476 47.4885534)",,
152925191,Т-08-04,,secondary,True,False,18.175,,"LINESTRING (34.4052836 47.4918691, 34.4055242 47.4918522)",,
717329445,Т-08-04,,secondary_link,True,False,31.156,,"LINESTRING (34.4052836 47.4918691, 34.4053709 47.4918438, 34.4054542 47.4918053, 34.4055198 47.4917532, 34.4055761 47.4916835)",,
153345147,Т-08-05,Центральна вулиця,secondary,True,False,29.755,,"LINESTRING (34.40974 47.4894911, 34.4101012 47.4893814)",,
152925160,С-080802,Гоголя вулиця,tertiary,True,False,119.89999999999999,,"LINESTRING (34.40974 47.4894911, 34.4098636 47.4893291, 34.4104242 47.4885171)",,
152925163,Т-08-04,,secondary,True,False,36.619,,"LINESTRING (34.4055761 47.4916835, 34.4056837 47.4913623)",,
152925157,,,tertiary,False,True,12.228,,"LINESTRING (34.411109 47.4874794, 34.4112584 47.487523)",,
152925160,С-080802,Гоголя вулиця,tertiary,True,False,213.838,,"LINESTRING (34.411109 47.4874794, 34.4123152 47.4857376)",,
152925192,,проспект 9-го Травня,tertiary,True,False,22.359,,"LINESTRING (34.4059913 47.4922996, 34.4059088 47.492238, 34.4057923 47.4921501)",,
156582979,Т-08-04,,secondary,True,False,19.575,,"LINESTRING (34.4051469 47.4919312, 34.4048984 47.4918783)",,
152925155,Т-08-05,Центральна вулиця,secondary,True,False,47.69799999999999,,"LINESTRING (34.4101807 47.4894105, 34.4101683 47.4894695, 34.4097577 47.4895703, 34.4096514 47.4895518)",,
153345137,Т-08-05,Центральна вулиця,secondary,False,False,237.74699999999999,50,"LINESTRING (34.4101807 47.4894105, 34.4107392 47.4892389, 34.4111087 47.4891337, 34.4119678 47.4888927, 34.4129048 47.4886242, 34.4130905 47.488571)",1,
152925167,Т-08-04,,secondary,True,False,29.017,,"LINESTRING (34.4048984 47.4918783, 34.4050701 47.4918806, 34.4051786 47.4918786, 34.4052836 47.4918691)",,
152925189,Т-08-04,,secondary,True,False,13.498,,"LINESTRING (34.4055242 47.4918522, 34.4055554 47.4918437, 34.4055925 47.4918425, 34.4056279 47.49185, 34.4056569 47.4918649, 34.4056762 47.4918849)",,roundabout
152925194,Т-08-04,,secondary,True,False,19.162999999999997,,"LINESTRING (34.4055242 47.4918522, 34.4055492 47.4917638, 34.4055761 47.4916835)",,
152925657,,,residential,False,False,42.961000000000006,,"LINESTRING (34.4117855 47.4876725, 34.411426 47.4875701, 34.4113563 47.4875484, 34.4112584 47.487523)",,
152925657,,,residential,False,True,432.577,,"LINESTRING (34.4117855 47.4876725, 34.4120451 47.4876394, 34.4121355 47.4876291, 34.4129672 47.487345, 34.4136295 47.4871506, 34.4145494 47.4869004, 34.4149026 47.4867867, 34.4150696 47.4867185, 34.4152898 47.4866484, 34.4170466 47.4861156)",,
894032421,,,living_street,False,True,145.452,,"LINESTRING (34.4117855 47.4876725, 34.4121367 47.4878361, 34.4126569 47.4880442, 34.4129613 47.4883001, 34.4131357 47.4885574)",,
67142481,Т-08-05,Центральна вулиця,secondary,False,True,82.718,,"LINESTRING (34.4084126 47.4899055, 34.4094264 47.4896155)",,
67142481,Т-08-05,Центральна вулиця,secondary,False,False,272.351,,"LINESTRING (34.4084126 47.4899055, 34.4078922 47.4900577, 34.4071493 47.4902951, 34.4068569 47.4903948, 34.4066048 47.4905036, 34.4062158 47.4907174, 34.4060388 47.4908606, 34.4058081 47.4910926, 34.4056837 47.4913623)",,
152925655,,Чкалова вулиця,residential,False,False,8.351,,"LINESTRING (34.4170466 47.4861156, 34.4170091 47.4860449)",,
152925657,,,residential,False,False,432.577,,"LINESTRING (34.4170466 47.4861156, 34.4152898 47.4866484, 34.4150696 47.4867185, 34.4149026 47.4867867, 34.4145494 47.4869004, 34.4136295 47.4871506, 34.4129672 47.487345, 34.4121355 47.4876291, 34.4120451 47.4876394, 34.4117855 47.4876725)",,
152925655,,Чкалова вулиця,residential,False,True,8.351,,"LINESTRING (34.4170091 47.4860449, 34.4170466 47.4861156)",,
153095209,,,residential,False,False,274.799,,"LINESTRING (34.411312 47.4917251, 34.4109499 47.4912919, 34.4099414 47.4903187, 34.4097564 47.4901103, 34.4094264 47.4896155)",,
153095209,,,residential,False,True,111.048,,"LINESTRING (34.411312 47.4917251, 34.4114113 47.4918773, 34.411878 47.4926476)",,
153343391,,,residential,False,True,382.79200000000003,,"LINESTRING (34.411312 47.4917251, 34.4141337 47.4908697, 34.4159657 47.4903241)",,
153343937,,,living_street,False,False,111.458,,"LINESTRING (34.4165879 47.491234, 34.4162446 47.4907229, 34.4159657 47.4903241)",,
760142893,,,residential,False,False,387.218,,"LINESTRING (34.4165879 47.491234, 34.4127873 47.4923667, 34.411878 47.4926476)",,
153095209,,,residential,False,True,174.051,,"LINESTRING (34.411878 47.4926476, 34.4127578 47.4940956)",,
