osmid,oneway,ref,name,highway,reversed,length,geometry,lanes,bridge
59804888,False,О-101610,Київська вулиця,primary,False,92.39699999999999,"LINESTRING (30.6276715 50.1128498, 30.6278872 50.1132737, 30.6280007 50.1136518)",,
"[59804888, 377286652, 377286653]",False,О-101610,Київська вулиця,primary,True,307.306,"LINESTRING (30.6276715 50.1128498, 30.6276029 50.1127044, 30.6274378 50.1123307, 30.6273723 50.1121823, 30.6270956 50.111549, 30.6269203 50.1111469, 30.6267661 50.1107908, 30.6266347 50.1104923, 30.6265192 50.110187)",2,
201327708,False,,вулиця Володимира Чаплінського,residential,False,169.334,"LINESTRING (30.6276715 50.1128498, 30.6269552 50.1127796, 30.625507 50.1122724)",,
40548379,False,Р-19;О-101610,вулиця Чумацький Шлях,primary,True,46.979,"LINESTRING (30.6265192 50.110187, 30.626536 50.1099722, 30.626606 50.1097697)",2,
170584487,False,Р-19,вулиця Малишка,primary,True,413.061,"LINESTRING (30.6265192 50.110187, 30.6260835 50.1102859, 30.6251809 50.1105199, 30.6238493 50.1107986, 30.6234899 50.1108941, 30.6233873 50.1109213, 30.6230945 50.110999, 30.6226251 50.1111768, 30.6212997 50.1117446)",2,
"[59804888, 377286652, 377286653]",False,О-101610,Київська вулиця,primary,False,307.306,"LINESTRING (30.6265192 50.110187, 30.6266347 50.1104923, 30.6267661 50.1107908, 30.6269203 50.1111469, 30.6270956 50.111549, 30.6273723 50.1121823, 30.6274378 50.1123307, 30.6276029 50.1127044, 30.6276715 50.1128498)",2,
40548379,False,Р-19;О-101610,вулиця Чумацький Шлях,primary,False,149.89,"LINESTRING (30.6270481 50.108452, 30.6269954 50.108632, 30.6267299 50.1093811, 30.626606 50.1097697)",2,
40548379,False,Р-19;О-101610,вулиця Чумацький Шлях,primary,True,27.002,"LINESTRING (30.6270481 50.108452, 30.6270598 50.1083275, 30.6270519 50.1082095)",2,
122153589,False,,вулиця 8-го Березня,residential,False,406.26800000000003,"LINESTRING (30.6270481 50.108452, 30.6272554 50.1085111, 30.6284284 50.1096692, 30.6290138 50.1103758, 30.6294625 50.1111193, 30.6298268 50.1115948)",,
170584487,False,Р-19,вулиця Малишка,primary,False,413.06100000000004,"LINESTRING (30.6212997 50.1117446, 30.6226251 50.1111768, 30.6230945 50.110999, 30.6233873 50.1109213, 30.6234899 50.1108941, 30.6238493 50.1107986, 30.6251809 50.1105199, 30.6260835 50.1102859, 30.6265192 50.110187)",2,
