osmid,oneway,lanes,highway,reversed,length,geometry,ref,name,maxspeed,bridge
97853182,False,2,trunk_link,True,75.92600000000002,"LINESTRING (22.7528678 48.4720984, 22.7530012 48.4721918, 22.7532253 48.4722823, 22.7535426 48.4723164, 22.7537932 48.4722984)",,,,
97853187,False,2,trunk_link,False,40.03,"LINESTRING (22.7528678 48.4720984, 22.7526904 48.4720415, 22.7525578 48.4720149, 22.7523511 48.4720261)",,,,
663103497,False,2,trunk_link,True,65.309,"LINESTRING (22.7528678 48.4720984, 22.7527782 48.4719643, 22.7527166 48.4718054, 22.7527027 48.4716937, 22.7527122 48.4715293)",,,,
858339153,False,,secondary,True,66.233,"LINESTRING (22.7532464 48.4708748, 22.7535174 48.4703069)",О-070701,Фрідєшівська вулиця,,
97853190,False,2,trunk_link,True,59.839999999999996,"LINESTRING (22.7532464 48.4708748, 22.7534671 48.4707401, 22.7537599 48.4706468, 22.7539433 48.4706231)",,,,
"[933299529, 933299530, 845401113]",False,,secondary,False,82.75,"LINESTRING (22.7532464 48.4708748, 22.7529796 48.4712, 22.7528906 48.4713108, 22.7527122 48.4715293)",О-070701,Фрідєшівська вулиця,,
162120457,False,2,trunk,True,17.907,"LINESTRING (22.7535961 48.4714693, 22.753822 48.4715285)",М-06,,90,
97853184,True,1,trunk_link,False,108.94300000000001,"LINESTRING (22.7535961 48.4714693, 22.7539532 48.4714635, 22.7541568 48.4714244, 22.7543206 48.4713726, 22.7544401 48.4713051, 22.7545153 48.4712249, 22.7545611 48.4711398, 22.7545817 48.4709471)",,,,
97853182,False,2,trunk_link,False,75.926,"LINESTRING (22.7537932 48.4722984, 22.7535426 48.4723164, 22.7532253 48.4722823, 22.7530012 48.4721918, 22.7528678 48.4720984)",,,,
97853189,True,1,trunk_link,False,104.353,"LINESTRING (22.7537932 48.4722984, 22.7540388 48.4721577, 22.7541414 48.4720562, 22.7541663 48.4719345, 22.7541565 48.4718645, 22.7541187 48.4717945, 22.7540642 48.4717174, 22.7540064 48.4716608, 22.753822 48.4715285)",,,,
97853192,False,,secondary,True,30.604,"LINESTRING (22.7573946 48.4692159, 22.757801 48.4691598)",О-070701,вулиця Корятовича,50,
97853192,False,,secondary,False,237.12900000000002,"LINESTRING (22.7573946 48.4692159, 22.7548708 48.4694915, 22.7547754 48.4695076, 22.7545424 48.4695469, 22.7542463 48.4696269)",О-070701,вулиця Корятовича,50,
"[362669048, 818383739, 818383740]",False,,residential,False,712.987,"LINESTRING (22.7573946 48.4692159, 22.7573982 48.46929, 22.7573219 48.4694732, 22.7570192 48.4701996, 22.7569613 48.4703386, 22.7569125 48.4704557, 22.7568876 48.4706297, 22.7568876 48.4707403, 22.7569147 48.4712065, 22.7568479 48.4716105, 22.757019 48.4720683, 22.757042 48.4722246, 22.7570002 48.4726452, 22.7569105 48.4728208, 22.7567895 48.4729509, 22.7564911 48.4731238, 22.7560488 48.4733603, 22.755715 48.4736052, 22.7554041 48.4738846, 22.7552684 48.4740658, 22.7552122 48.4741607, 22.7551639 48.4742727, 22.7551343 48.4743943, 22.7551423 48.4744886, 22.7551698 48.4745948, 22.7552766 48.4747866, 22.7554404 48.4750817)",,Шелестівська вулиця,,yes
162120457,False,2,trunk,False,17.907,"LINESTRING (22.753822 48.4715285, 22.7535961 48.4714693)",М-06,,90,
162120458,False,2,trunk,True,141.327,"LINESTRING (22.753822 48.4715285, 22.7544697 48.4716542, 22.7550768 48.4716988, 22.7557049 48.4717412)",М-06,,90,
97853185,True,1,trunk_link,False,125.36900000000001,"LINESTRING (22.7545817 48.4709471, 22.7547778 48.4712501, 22.7549998 48.4714319, 22.7551623 48.471535, 22.7554034 48.4716311, 22.7557049 48.4717412)",,,,
839391041,False,2,trunk_link,True,61.653999999999996,"LINESTRING (22.7545817 48.4709471, 22.7544578 48.4708199, 22.7542807 48.4707035, 22.7539433 48.4706231)",,,,
204654664,False,,secondary,False,25.662,"LINESTRING (22.7535981 48.4700824, 22.7535174 48.4703069)",О-070701,Фрідєшівська вулиця,,
"[204654664, 97853192, 204654659]",False,,secondary,True,70.303,"LINESTRING (22.7535981 48.4700824, 22.7538752 48.4698258, 22.7540989 48.4696976, 22.7542463 48.4696269)",О-070701,"['вулиця Корятовича', 'Фрідєшівська вулиця']",50,yes
97853181,False,2,trunk_link,True,47.781000000000006,"LINESTRING (22.7539433 48.4706231, 22.7537703 48.4705371, 22.7535899 48.4703971, 22.7535174 48.4703069)",,,,
97853190,False,2,trunk_link,False,59.84,"LINESTRING (22.7539433 48.4706231, 22.7537599 48.4706468, 22.7534671 48.4707401, 22.7532464 48.4708748)",,,,
