osmid,lanes,name,highway,maxspeed,oneway,reversed,length,bridge,geometry
59720449,2,вулиця Миру,secondary,50,False,False,142.636,,"LINESTRING (27.7548787 49.9223809, 27.7529483 49.9220634)"
59720449,2,вулиця Миру,secondary,50,False,True,142.636,,"LINESTRING (27.7529483 49.9220634, 27.7548787 49.9223809)"
"[59720449, 1182656683, 292226927, 292226929, 28524988]",2,вулиця Миру,secondary,50,False,False,708.7199999999999,yes,"LINESTRING (27.7529483 49.9220634, 27.7525512 49.9220651, 27.7523237 49.9221064, 27.7521461 49.9221946, 27.7512981 49.9229339, 27.7510927 49.9231451, 27.7509973 49.9232141, 27.7508921 49.9232513, 27.7506022 49.9232165, 27.7499708 49.923181, 27.7496062 49.9232711, 27.749322 49.9233609, 27.7489729 49.923423, 27.7487479 49.9234486, 27.7484918 49.9234501, 27.7483776 49.9234403, 27.748145 49.9233959, 27.747635 49.923235, 27.746096 49.922425, 27.745835 49.9223609, 27.7454459 49.9223344, 27.7452528 49.9223759, 27.744597 49.9225214)"
844842058,,Костьольна вулиця,residential,,False,False,85.145,,"LINESTRING (27.7529483 49.9220634, 27.7529428 49.9219425, 27.7525769 49.9213423)"
34755072,2,вулиця Незалежності,secondary,50,False,False,15.626,,"LINESTRING (27.744597 49.9225214, 27.7447202 49.9226374)"
34755072,2,вулиця Незалежності,secondary,50,False,True,115.422,,"LINESTRING (27.744597 49.9225214, 27.7444566 49.9223933, 27.7442313 49.9221696, 27.7441209 49.9220375, 27.7439975 49.9218097, 27.7439166 49.9215925)"
"[59720449, 1182656683, 292226927, 292226929, 28524988]",2,вулиця Миру,secondary,50,False,True,708.7199999999999,yes,"LINESTRING (27.744597 49.9225214, 27.7452528 49.9223759, 27.7454459 49.9223344, 27.745835 49.9223609, 27.746096 49.922425, 27.747635 49.923235, 27.748145 49.9233959, 27.7483776 49.9234403, 27.7484918 49.9234501, 27.7487479 49.9234486, 27.7489729 49.923423, 27.749322 49.9233609, 27.7496062 49.9232711, 27.7499708 49.923181, 27.7506022 49.9232165, 27.7508921 49.9232513, 27.7509973 49.9232141, 27.7510927 49.9231451, 27.7512981 49.9229339, 27.7521461 49.9221946, 27.7523237 49.9221064, 27.7525512 49.9220651, 27.7529483 49.9220634)"
34755072,2,вулиця Незалежності,secondary,50,False,True,133.367,,"LINESTRING (27.7439166 49.9215925, 27.743812 49.920395)"
1040916395,,вулиця Михайла Грушевського,residential,,False,True,52.456,,"LINESTRING (27.7439166 49.9215925, 27.7432137 49.9217257)"
34755072,2,вулиця Незалежності,secondary,50,False,False,115.422,,"LINESTRING (27.7439166 49.9215925, 27.7439975 49.9218097, 27.7441209 49.9220375, 27.7442313 49.9221696, 27.7444566 49.9223933, 27.744597 49.9225214)"
34755072,2,вулиця Незалежності,secondary,50,False,False,133.367,,"LINESTRING (27.743812 49.920395, 27.7439166 49.9215925)"
1182656585,,вулиця Незалежності,tertiary,,False,True,145.82,,"LINESTRING (27.743812 49.920395, 27.7439078 49.9194306, 27.7439528 49.9190868)"
34755072,2,вулиця Незалежності,secondary,50,False,True,118.088,,"LINESTRING (27.747656 49.9248176, 27.7465421 49.9240343)"
34755072,2,вулиця Незалежності,secondary,50,False,False,299.29499999999996,,"LINESTRING (27.747656 49.9248176, 27.7489493 49.9258765, 27.7494672 49.9262884, 27.7499199 49.9267482, 27.7501078 49.9269899)"
34755072,2,вулиця Незалежності,secondary,50,False,False,118.088,,"LINESTRING (27.7465421 49.9240343, 27.747656 49.9248176)"
34755072,2,вулиця Незалежності,secondary,50,False,True,203.384,,"LINESTRING (27.7465421 49.9240343, 27.7461771 49.9238085, 27.7459716 49.9236814, 27.7452936 49.9231576, 27.7447202 49.9226374)"
