osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,access
104255297,,,вулиця Ілони Зріні,residential,,True,False,263.634,"LINESTRING (22.6407487 48.2033003, 22.6406578 48.2033409, 22.6405397 48.203412, 22.6403618 48.2035191, 22.6400989 48.2037287, 22.639559 48.2042084, 22.6386808 48.2052091)",,
127051372,,,вулиця Верешморті,tertiary,,False,True,47.839999999999996,"LINESTRING (22.6407487 48.2033003, 22.6409042 48.2032266, 22.6410617 48.2029423)",,
"[865161197, 865161199]","['2', '3']",М-24,вулиця Богдана Хмельницького,trunk,50,False,False,311.223,"LINESTRING (22.6407487 48.2033003, 22.6408631 48.2034077, 22.6409586 48.2034974, 22.6413778 48.2039712, 22.6416835 48.2043167, 22.6420768 48.2047265, 22.6422618 48.2048823, 22.6424241 48.2049662, 22.6426631 48.2050487, 22.6429955 48.2050931, 22.6435586 48.2051438)",,
881019960,2,О-070102,вулиця Стефаника,secondary,50,False,False,157.38,"LINESTRING (22.6472819 48.2009678, 22.6472424 48.2011254, 22.6470824 48.2016637, 22.6469252 48.2020472, 22.6467724 48.2023392)",,
437191202,,,вулиця Баттяні,residential,,False,True,141.348,"LINESTRING (22.6439745 48.2019785, 22.6435721 48.2025184, 22.6430625 48.2030226, 22.643033 48.2030797)",,
305382420,2,О-070102,вулиця Стефаника,secondary,50,False,False,7.656,"LINESTRING (22.6467724 48.2023392, 22.6467392 48.2024044)",,
127240857,,,вулиця Етвеша,residential,,True,False,211.21699999999998,"LINESTRING (22.6467724 48.2023392, 22.6467526 48.2023363, 22.6465532 48.2023074, 22.646399 48.202285, 22.6462354 48.2022654, 22.6460409 48.2022448, 22.6458612 48.2022216, 22.6439745 48.2019785)",,
881019960,2,О-070102,вулиця Стефаника,secondary,50,False,True,157.38,"LINESTRING (22.6467724 48.2023392, 22.6469252 48.2020472, 22.6470824 48.2016637, 22.6472424 48.2011254, 22.6472819 48.2009678)",,
305382420,2,О-070102,вулиця Стефаника,secondary,50,False,True,7.656,"LINESTRING (22.6467392 48.2024044, 22.6467724 48.2023392)",,
"[127240877, 864636478, 127240879]",,,вулиця Бертолона Ліннера,tertiary,,False,"[False, True]",140.96,"LINESTRING (22.6467392 48.2024044, 22.6475699 48.202584, 22.6478251 48.2026425, 22.6485539 48.2027833)",yes,
305382420,2,О-070102,вулиця Стефаника,secondary,50,False,False,356.29900000000004,"LINESTRING (22.6467392 48.2024044, 22.6467015 48.2024675, 22.6461354 48.2036589, 22.6455318 48.2051141, 22.6454168 48.2052437, 22.6452912 48.2053342, 22.645147 48.2053713)",,
127240913,,,вулиця Шаму Цабана,residential,,False,False,146.891,"LINESTRING (22.6410617 48.2029423, 22.643033 48.2030797)",,
127051372,,,вулиця Верешморті,tertiary,,False,False,47.839999999999996,"LINESTRING (22.6410617 48.2029423, 22.6409042 48.2032266, 22.6407487 48.2033003)",,
127240854,,,вулиця Гуняді,residential,,False,False,288.783,"LINESTRING (22.6481348 48.20359, 22.6520016 48.2039111)",,
126923652,,,вулиця Габора Бетлена,residential,50,False,False,256.65000000000003,"LINESTRING (22.6481348 48.20359, 22.6479947 48.2039918, 22.6479819 48.2040932, 22.6478488 48.2048941, 22.6478644 48.2050251, 22.6478876 48.2051505, 22.6480985 48.2057496, 22.6481161 48.2057996, 22.6480965 48.2058618)",,
126923652,,,вулиця Габора Бетлена,residential,50,False,True,95.112,"LINESTRING (22.6481348 48.20359, 22.6482111 48.2033713, 22.6485539 48.2027833)",,
127240854,,,вулиця Гуняді,residential,,False,True,288.783,"LINESTRING (22.6520016 48.2039111, 22.6481348 48.20359)",,
865208390,2,М-23,Мужайська вулиця,trunk,50,False,False,107.735,"LINESTRING (22.6520016 48.2039111, 22.6517213 48.2048618)",,
127240916,,,вулиця Анни Баті,residential,,False,True,135.238,"LINESTRING (22.6517213 48.2048618, 22.6499105 48.2050126)",,
865208390,2,М-23,Мужайська вулиця,trunk,50,False,True,107.735,"LINESTRING (22.6517213 48.2048618, 22.6520016 48.2039111)",,
865208390,2,М-23,Мужайська вулиця,trunk,50,False,False,132.863,"LINESTRING (22.6517213 48.2048618, 22.6514469 48.2057926, 22.6513625 48.2059425, 22.6512978 48.2060171)",,
127240916,,,вулиця Анни Баті,residential,,False,False,135.238,"LINESTRING (22.6499105 48.2050126, 22.6517213 48.2048618)",,
127240896,,М-23,вулиця Томаша Есе,trunk,50,False,False,187.37600000000003,"LINESTRING (22.6506276 48.2061126, 22.6485691 48.2063751, 22.6484236 48.2063892, 22.648294 48.2063678, 22.648164 48.2063152)",,
864647759,,М-23,вулиця Томаша Есе,trunk,50,False,True,50.789,"LINESTRING (22.6506276 48.2061126, 22.6508948 48.2060753, 22.6512978 48.2060171)",,
86165669,,О-070110,вулиця Сергія Левчука,secondary,50,False,True,55.516,"LINESTRING (22.6518528 48.2063507, 22.6516896 48.206273, 22.6512978 48.2060171)",,
865161197,2,М-24,вулиця Богдана Хмельницького,trunk,50,False,True,30.068,"LINESTRING (22.6439589 48.2051879, 22.6435586 48.2051438)",,
127248336,,,бульвар Дюли Ійєша,residential,,False,True,121.029,"LINESTRING (22.6439589 48.2051879, 22.6439636 48.2056836, 22.643964 48.2057357, 22.6439723 48.2062763)",,
865750206,2,М-24,площа Героїв,trunk,50,False,True,91.91900000000001,"LINESTRING (22.6439589 48.2051879, 22.6441465 48.2052067, 22.6443232 48.2052245, 22.6449614 48.2052886, 22.6450643 48.2053191, 22.645147 48.2053713)",,
865161197,2,М-24,вулиця Богдана Хмельницького,trunk,50,False,False,30.068,"LINESTRING (22.6435586 48.2051438, 22.6439589 48.2051879)",,
437191202,,,вулиця Баттяні,residential,,False,False,236.93900000000002,"LINESTRING (22.6435586 48.2051438, 22.6435626 48.2051121, 22.6435698 48.2050538, 22.6435612 48.2048689, 22.6435529 48.2046967, 22.6435445 48.2044349, 22.6434098 48.2037434, 22.6432977 48.2035858, 22.6430419 48.2032385, 22.6430115 48.2031262, 22.643033 48.2030797)",,
"[865161197, 865161199]","['2', '3']",М-24,вулиця Богдана Хмельницького,trunk,50,False,True,311.223,"LINESTRING (22.6435586 48.2051438, 22.6429955 48.2050931, 22.6426631 48.2050487, 22.6424241 48.2049662, 22.6422618 48.2048823, 22.6420768 48.2047265, 22.6416835 48.2043167, 22.6413778 48.2039712, 22.6409586 48.2034974, 22.6408631 48.2034077, 22.6407487 48.2033003)",,
127240913,,,вулиця Шаму Цабана,residential,,False,True,146.891,"LINESTRING (22.643033 48.2030797, 22.6410617 48.2029423)",,
437191202,,,вулиця Баттяні,residential,,False,False,141.348,"LINESTRING (22.643033 48.2030797, 22.6430625 48.2030226, 22.6435721 48.2025184, 22.6439745 48.2019785)",,
437191202,,,вулиця Баттяні,residential,,False,True,236.939,"LINESTRING (22.643033 48.2030797, 22.6430115 48.2031262, 22.6430419 48.2032385, 22.6432977 48.2035858, 22.6434098 48.2037434, 22.6435445 48.2044349, 22.6435529 48.2046967, 22.6435612 48.2048689, 22.6435698 48.2050538, 22.6435626 48.2051121, 22.6435586 48.2051438)",,
126923652,,,вулиця Габора Бетлена,residential,50,False,True,256.65,"LINESTRING (22.6480965 48.2058618, 22.6481161 48.2057996, 22.6480985 48.2057496, 22.6478876 48.2051505, 22.6478644 48.2050251, 22.6478488 48.2048941, 22.6479819 48.2040932, 22.6479947 48.2039918, 22.6481348 48.20359)",,
864749770,,,площа Ференца Ракоці Ⅱ,residential,50,False,True,51.123000000000005,"LINESTRING (22.6480965 48.2058618, 22.6481874 48.2062166, 22.648164 48.2063152)",,
871646447,,,площа Ференца Ракоці Ⅱ,residential,50,False,False,55.27,"LINESTRING (22.6480965 48.2058618, 22.6480133 48.2059051, 22.6475676 48.2059599, 22.6473939 48.2060061)",,
864740523,,,вулиця Іштвана Сечені,residential,,False,True,82.247,"LINESTRING (22.6396278 48.2055948, 22.6386808 48.2052091)",,
127248336,,,бульвар Дюли Ійєша,residential,,False,False,121.029,"LINESTRING (22.6439723 48.2062763, 22.643964 48.2057357, 22.6439636 48.2056836, 22.6439589 48.2051879)",,
