osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,lanes,width
147418004,Київська вулиця,tertiary,50,False,False,159.38599999999997,"LINESTRING (29.9034415 50.932906, 29.9035016 50.933072, 29.9035236 50.9331616, 29.9035387 50.9332489, 29.9035464 50.9333259, 29.9035436 50.9333864, 29.9035309 50.9334541, 29.9035076 50.9335266, 29.903464 50.9336276, 29.9034076 50.9337217, 29.903339 50.9338177, 29.9032796 50.9338877, 29.9029672 50.9342529)",,,
147418004,Київська вулиця,tertiary,50,False,True,170.019,"LINESTRING (29.9034415 50.932906, 29.9034012 50.9327908, 29.9033621 50.9327193, 29.9032826 50.9326123, 29.9029386 50.932196, 29.9023971 50.9315305)",,,
147418009,Розважівська вулиця,tertiary,,False,True,68.191,"LINESTRING (29.9034415 50.932906, 29.903364 50.9329001, 29.9032841 50.9329004, 29.9031325 50.9329247, 29.9024943 50.9330274)",О-101110,,
147544571,вулиця Проскури,tertiary,,False,False,199.10000000000002,"LINESTRING (29.9034415 50.932906, 29.9035387 50.9329148, 29.9036359 50.9329175, 29.9037493 50.932901, 29.9050371 50.9327189, 29.905118 50.9327092, 29.9051537 50.9327071, 29.9051848 50.9327069, 29.9052396 50.9327122, 29.9053148 50.9327233, 29.9053453 50.9327301, 29.9053747 50.9327408, 29.9053961 50.9327532, 29.9054245 50.9327779, 29.9054508 50.9328039, 29.9054893 50.9328424, 29.9058365 50.933198)",О-101105,,
26987921,вулиця Лесі Українки,tertiary,,False,False,189.80900000000003,"LINESTRING (29.9029672 50.9342529, 29.9033764 50.9342972, 29.9035797 50.9343098, 29.9037913 50.9343127, 29.9039346 50.9343057, 29.9040734 50.9342849, 29.9042513 50.9342407, 29.9046037 50.9341458, 29.9055426 50.9339001)",,,
147418004,Київська вулиця,tertiary,50,False,False,266.721,"LINESTRING (29.9029672 50.9342529, 29.9027721 50.9344775, 29.902613 50.9346754, 29.9025318 50.9347826, 29.902467 50.9348737, 29.9024231 50.934953, 29.9023811 50.9350463, 29.9023507 50.935137, 29.9022432 50.935476, 29.9021877 50.9356709, 29.9019281 50.9365404)",,,
147418004,Київська вулиця,tertiary,50,False,True,159.38599999999997,"LINESTRING (29.9029672 50.9342529, 29.9032796 50.9338877, 29.903339 50.9338177, 29.9034076 50.9337217, 29.903464 50.9336276, 29.9035076 50.9335266, 29.9035309 50.9334541, 29.9035436 50.9333864, 29.9035464 50.9333259, 29.9035387 50.9332489, 29.9035236 50.9331616, 29.9035016 50.933072, 29.9034415 50.932906)",,,
147418004,Київська вулиця,tertiary,50,False,True,266.721,"LINESTRING (29.9019281 50.9365404, 29.9021877 50.9356709, 29.9022432 50.935476, 29.9023507 50.935137, 29.9023811 50.9350463, 29.9024231 50.934953, 29.902467 50.9348737, 29.9025318 50.9347826, 29.902613 50.9346754, 29.9027721 50.9344775, 29.9029672 50.9342529)",,,
26987921,вулиця Лесі Українки,tertiary,,False,True,58.296,"LINESTRING (29.9063141 50.933704, 29.9055426 50.9339001)",,,
691639370,вулиця Лесі Українки,residential,,False,True,35.491,"LINESTRING (29.9063141 50.933704, 29.9067707 50.9335659)",,,
147544571,вулиця Проскури,tertiary,,False,False,162.63600000000002,"LINESTRING (29.9063141 50.933704, 29.9064038 50.9338143, 29.906485 50.9339297, 29.9065622 50.9340459, 29.9067812 50.9344068, 29.9070191 50.9348388, 29.9071377 50.9350698)",О-101105,,
147544571,вулиця Проскури,tertiary,,False,True,65.473,"LINESTRING (29.9063141 50.933704, 29.906244 50.9336244, 29.9059111 50.9332744, 29.9058365 50.933198)",О-101105,,
147267029,вулиця Миру,residential,,False,True,158.01,"LINESTRING (29.8983539 50.9294086, 29.8985451 50.9308245)",,,
169838987,Запрудська вулиця,tertiary,,False,False,198.535,"LINESTRING (29.8983539 50.9294086, 29.9010721 50.9299114)",О-101104,2,
169838987,Запрудська вулиця,tertiary,,False,True,198.535,"LINESTRING (29.9010721 50.9299114, 29.8983539 50.9294086)",О-101104,2,
147418004,Київська вулиця,tertiary,50,False,False,92.404,"LINESTRING (29.9010721 50.9299114, 29.9013532 50.9302547, 29.9016779 50.9306495)",,,
147267029,вулиця Миру,residential,,False,False,158.01,"LINESTRING (29.8985451 50.9308245, 29.8983539 50.9294086)",,,
147267029,вулиця Миру,residential,,False,True,109.296,"LINESTRING (29.8985451 50.9308245, 29.8986962 50.9318028)",,,
147267029,вулиця Миру,residential,,False,False,109.296,"LINESTRING (29.8986962 50.9318028, 29.8985451 50.9308245)",,,
147267029,вулиця Миру,residential,,False,True,147.689,"LINESTRING (29.8986962 50.9318028, 29.8989227 50.9331233)",,,
147267029,вулиця Миру,residential,,False,False,21.105,"LINESTRING (29.8989551 50.933312, 29.8989227 50.9331233)",,,
147418009,Розважівська вулиця,tertiary,,False,False,126.133,"LINESTRING (29.8989551 50.933312, 29.9007438 50.9331857)",О-101110,,
147416049,вулиця Шевченка,residential,,False,False,191.066,"LINESTRING (29.9022075 50.9288217, 29.9030789 50.9293367, 29.9034852 50.9297234, 29.9039253 50.9301413)",,,
147416043,,residential,,False,False,167.333,"LINESTRING (29.9039253 50.9301413, 29.9016779 50.9306495)",,,
"[523322530, 147416043]",,"['unclassified', 'residential']",,False,True,264.49399999999997,"LINESTRING (29.9039253 50.9301413, 29.9042379 50.9300404, 29.9042924 50.9299685, 29.9042016 50.9297836, 29.9042431 50.9297018, 29.9043807 50.9296479, 29.9064388 50.9291506, 29.9067061 50.9290083, 29.9068259 50.9289665)",,,
147416049,вулиця Шевченка,residential,,False,False,195.95999999999998,"LINESTRING (29.9039253 50.9301413, 29.9042088 50.9304936, 29.9046331 50.9310209, 29.9052233 50.931702)",,,
147416049,вулиця Шевченка,residential,,False,True,191.066,"LINESTRING (29.9039253 50.9301413, 29.9034852 50.9297234, 29.9030789 50.9293367, 29.9022075 50.9288217)",,,
147416043,,residential,,False,True,167.333,"LINESTRING (29.9016779 50.9306495, 29.9039253 50.9301413)",,,
147418004,Київська вулиця,tertiary,50,False,False,110.169,"LINESTRING (29.9016779 50.9306495, 29.9023971 50.9315305)",,,
147418004,Київська вулиця,tertiary,50,False,True,92.404,"LINESTRING (29.9016779 50.9306495, 29.9013532 50.9302547, 29.9010721 50.9299114)",,,
147416049,вулиця Шевченка,residential,,False,True,195.96,"LINESTRING (29.9052233 50.931702, 29.9046331 50.9310209, 29.9042088 50.9304936, 29.9039253 50.9301413)",,,
26987921,вулиця Лесі Українки,tertiary,,False,False,58.296,"LINESTRING (29.9055426 50.9339001, 29.9063141 50.933704)",,,
26987921,вулиця Лесі Українки,tertiary,,False,True,189.809,"LINESTRING (29.9055426 50.9339001, 29.9046037 50.9341458, 29.9042513 50.9342407, 29.9040734 50.9342849, 29.9039346 50.9343057, 29.9037913 50.9343127, 29.9035797 50.9343098, 29.9033764 50.9342972, 29.9029672 50.9342529)",,,
169843511,Жовтнева вулиця,residential,,False,True,163.69899999999998,"LINESTRING (29.9055426 50.9339001, 29.9059931 50.9346512, 29.9063025 50.9352209, 29.9063363 50.9352845)",,,
147544571,вулиця Проскури,tertiary,,False,True,162.63600000000002,"LINESTRING (29.9071377 50.9350698, 29.9070191 50.9348388, 29.9067812 50.9344068, 29.9065622 50.9340459, 29.906485 50.9339297, 29.9064038 50.9338143, 29.9063141 50.933704)",О-101105,,
488651299,Тетерівський узвіз,residential,,False,False,61.093,"LINESTRING (29.9071377 50.9350698, 29.9065232 50.9352236, 29.9064575 50.9352419, 29.9064054 50.9352596, 29.9063363 50.9352845)",,2,
488651299,Тетерівський узвіз,residential,,False,True,228.438,"LINESTRING (29.9071377 50.9350698, 29.9074483 50.9350481, 29.9081306 50.9350384, 29.9086261 50.9350408, 29.9092054 50.9351417, 29.9098991 50.9352258, 29.9103603 50.9352426)",,2,
