osmid,ref,name,highway,oneway,reversed,length,geometry,maxspeed,width,bridge
"[366880049, 441243822, 227073183]",,"['Привокзальна вулиця', 'вулиця Князя Василька']",residential,False,"[False, True]",176.687,"LINESTRING (25.6955756 49.2978727, 25.6956201 49.2979299, 25.6960361 49.2984039, 25.6961489 49.2985253, 25.696425 49.298409, 25.6966998 49.2982883, 25.6972484 49.2980956)",,,
436575030,М-19,вулиця Князя Василька,trunk,False,False,241.04200000000003,"LINESTRING (25.6955756 49.2978727, 25.6963 49.2975996, 25.6964976 49.2975254, 25.6966296 49.2974791, 25.696737 49.2974415, 25.6968074 49.2974164, 25.6974599 49.2971636, 25.6979395 49.2969901, 25.698449 49.2967836)",50,6,
436575030,М-19,вулиця Князя Василька,trunk,False,True,63.104,"LINESTRING (25.6955756 49.2978727, 25.6954905 49.2979052, 25.6954263 49.2979298, 25.6948192 49.2981533)",50,6,
"[366880049, 441243822, 227073183]",,"['Привокзальна вулиця', 'вулиця Князя Василька']",residential,False,"[False, True]",176.687,"LINESTRING (25.6972484 49.2980956, 25.6966998 49.2982883, 25.696425 49.298409, 25.6961489 49.2985253, 25.6960361 49.2984039, 25.6956201 49.2979299, 25.6955756 49.2978727)",,,
249836453,,вулиця Івана Франка,residential,False,True,91.489,"LINESTRING (25.6858613 49.2998149, 25.6859569 49.299435, 25.6860156 49.2992641, 25.6860973 49.2990069)",,,
226282112,,вулиця 22 Січня,residential,False,False,62.009,"LINESTRING (25.6915117 49.2952056, 25.6918453 49.2954168, 25.6921112 49.295603)",,,
226282112,,вулиця 22 Січня,residential,False,True,52.29,"LINESTRING (25.6915117 49.2952056, 25.6914539 49.295169, 25.6909703 49.2948951)",,,
651013804,,вулиця Паращука,residential,False,True,459.4770000000001,"LINESTRING (25.6915117 49.2952056, 25.6914541 49.2952475, 25.6910181 49.2955644, 25.6905227 49.2959246, 25.6901054 49.296228, 25.6898749 49.2964, 25.6893384 49.2968004, 25.6891091 49.2969716, 25.6888736 49.2971348, 25.6887539 49.2972178, 25.6880067 49.2977551, 25.6876461 49.2979986, 25.6875369 49.2980842, 25.6874494 49.2983358)",,,
279061023,,вулиця Січових Стрільців,residential,False,True,228.26899999999995,"LINESTRING (25.6859666 49.2953928, 25.6862885 49.2954398, 25.686572 49.2955101, 25.6867486 49.2955664, 25.6869663 49.2955112, 25.6871606 49.2954743, 25.6874353 49.295482, 25.6880239 49.2955357, 25.6884791 49.2955946, 25.6890243 49.2956353)",,,
279061024,,вулиця Покрівка,residential,False,False,106.26799999999999,"LINESTRING (25.6859666 49.2953928, 25.6862108 49.2955267, 25.6862448 49.2956071, 25.6863163 49.2957764, 25.6863163 49.2959718, 25.6864161 49.2962577)",,,
226282106,Т-09-03,вулиця Січових Стрільців,secondary,False,False,350.04400000000004,"LINESTRING (25.6890243 49.2956353, 25.6888812 49.295895, 25.6885642 49.2962044, 25.6882123 49.2964685, 25.6877991 49.2967786, 25.6873846 49.2970897, 25.6873336 49.2971263, 25.6870358 49.2973401, 25.6864971 49.2977503, 25.6864106 49.2978433, 25.6863375 49.2979416, 25.6862363 49.2981627)",,,
226282106,Т-09-03,вулиця Січових Стрільців,secondary,False,True,145.768,"LINESTRING (25.6890243 49.2956353, 25.6891983 49.2953213, 25.6896473 49.2946088, 25.6897125 49.2945037, 25.6897663 49.2944172)",,,
279061023,,вулиця Січових Стрільців,residential,False,False,228.26899999999998,"LINESTRING (25.6890243 49.2956353, 25.6884791 49.2955946, 25.6880239 49.2955357, 25.6874353 49.295482, 25.6871606 49.2954743, 25.6869663 49.2955112, 25.6867486 49.2955664, 25.686572 49.2955101, 25.6862885 49.2954398, 25.6859666 49.2953928)",,,
279061024,,вулиця Покрівка,residential,False,True,106.268,"LINESTRING (25.6864161 49.2962577, 25.6863163 49.2959718, 25.6863163 49.2957764, 25.6862448 49.2956071, 25.6862108 49.2955267, 25.6859666 49.2953928)",,,
226282106,Т-09-03,вулиця Січових Стрільців,secondary,False,False,93.03099999999999,"LINESTRING (25.6862363 49.2981627, 25.6862098 49.2982284, 25.6861127 49.2984216, 25.6859241 49.2988059, 25.685923 49.2988593, 25.6859466 49.2989062, 25.6859948 49.2989563)",,,
226282106,Т-09-03,вулиця Січових Стрільців,secondary,False,True,350.044,"LINESTRING (25.6862363 49.2981627, 25.6863375 49.2979416, 25.6864106 49.2978433, 25.6864971 49.2977503, 25.6870358 49.2973401, 25.6873336 49.2971263, 25.6873846 49.2970897, 25.6877991 49.2967786, 25.6882123 49.2964685, 25.6885642 49.2962044, 25.6888812 49.295895, 25.6890243 49.2956353)",,,
287672010,,вулиця Володимира Гжицького,residential,False,False,48.57,"LINESTRING (25.6862363 49.2981627, 25.6863125 49.2981739, 25.6866651 49.298215, 25.686893 49.2982482)",,,
628499906,Т-09-03,вулиця Січових Стрільців,secondary,False,False,9.322,"LINESTRING (25.6859948 49.2989563, 25.6860973 49.2990069)",,,
226282106,Т-09-03,вулиця Січових Стрільців,secondary,False,True,93.031,"LINESTRING (25.6859948 49.2989563, 25.6859466 49.2989062, 25.685923 49.2988593, 25.6859241 49.2988059, 25.6861127 49.2984216, 25.6862098 49.2982284, 25.6862363 49.2981627)",,,
436575030,М-19,вулиця Князя Василька,trunk,False,False,78.617,"LINESTRING (25.6924022 49.2989632, 25.6933736 49.2986492)",50,6,
279061021,,вулиця Наливайка,residential,False,True,328.957,"LINESTRING (25.6924022 49.2989632, 25.6923392 49.2988932, 25.692198 49.2987319, 25.6921075 49.2986287, 25.6919501 49.2985439, 25.6910193 49.2986644, 25.6909371 49.2987001, 25.6905849 49.2989118, 25.690328 49.2990661, 25.6899071 49.2993463, 25.6893973 49.2995564, 25.6892891 49.2995997, 25.689201 49.2996428, 25.6890698 49.2998249, 25.689021 49.2998926)",,,
436575030,М-19,вулиця Князя Василька,trunk,False,True,233.27100000000002,"LINESTRING (25.6924022 49.2989632, 25.6918903 49.2991312, 25.6901282 49.2998605, 25.6900955 49.2998764, 25.690012 49.2999481, 25.6899689 49.3000216, 25.6899308 49.3001876)",50,6,
226282108,Т-09-03,вулиця Тараса Шевченка,secondary,False,False,37.121,"LINESTRING (25.6865947 49.2991312, 25.6870625 49.2992668)",,,
226282108,Т-09-03,вулиця Тараса Шевченка,secondary,False,True,38.636,"LINESTRING (25.6865947 49.2991312, 25.6863073 49.2990619, 25.6861964 49.2990304, 25.6860973 49.2990069)",,,
279061027,,Коротка вулиця,residential,False,False,100.62700000000001,"LINESTRING (25.6865947 49.2991312, 25.6866137 49.299093, 25.6868159 49.2984198, 25.6868727 49.2982935, 25.686893 49.2982482)",,,
226282108,Т-09-03,вулиця Тараса Шевченка,secondary,False,True,37.121,"LINESTRING (25.6870625 49.2992668, 25.6865947 49.2991312)",,,
"[226282108, 436575029, 150783494]",Т-09-03,вулиця Тараса Шевченка,secondary,False,False,115.834,"LINESTRING (25.6870625 49.2992668, 25.6871654 49.2992971, 25.6878671 49.2995189, 25.6882335 49.2996377, 25.6885005 49.2997204)",,,yes
436575029,Т-09-03,вулиця Тараса Шевченка,secondary,False,True,42.321,"LINESTRING (25.689021 49.2998926, 25.6885005 49.2997204)",,,
279061021,,вулиця Наливайка,residential,False,False,328.95699999999994,"LINESTRING (25.689021 49.2998926, 25.6890698 49.2998249, 25.689201 49.2996428, 25.6892891 49.2995997, 25.6893973 49.2995564, 25.6899071 49.2993463, 25.690328 49.2990661, 25.6905849 49.2989118, 25.6909371 49.2987001, 25.6910193 49.2986644, 25.6919501 49.2985439, 25.6921075 49.2986287, 25.692198 49.2987319, 25.6923392 49.2988932, 25.6924022 49.2989632)",,,
436575029,Т-09-03,вулиця Тараса Шевченка,secondary,False,False,73.68299999999999,"LINESTRING (25.689021 49.2998926, 25.68921 49.299954, 25.6895164 49.3000502, 25.6895577 49.3000622, 25.6899308 49.3001876)",,,
226282107,О201417,вулиця Січових Стрільців,tertiary,False,False,276.35600000000005,"LINESTRING (25.6917365 49.2919497, 25.6914273 49.2920956, 25.6912299 49.2922794, 25.6908163 49.2928904, 25.6907818 49.2929397, 25.6903958 49.2934919, 25.6901372 49.2938618, 25.6900305 49.2940192, 25.6899658 49.2941147)",,,
279061033,,вулиця Паращука,unclassified,True,False,17.169,"LINESTRING (25.6874494 49.2983358, 25.6874114 49.2984882)",,,
287672010,,вулиця Володимира Гжицького,residential,False,True,41.505,"LINESTRING (25.6874494 49.2983358, 25.686893 49.2982482)",,,
651013804,,вулиця Паращука,residential,False,False,459.47700000000003,"LINESTRING (25.6874494 49.2983358, 25.6875369 49.2980842, 25.6876461 49.2979986, 25.6880067 49.2977551, 25.6887539 49.2972178, 25.6888736 49.2971348, 25.6891091 49.2969716, 25.6893384 49.2968004, 25.6898749 49.2964, 25.6901054 49.296228, 25.6905227 49.2959246, 25.6910181 49.2955644, 25.6914541 49.2952475, 25.6915117 49.2952056)",,,
287672010,,вулиця Володимира Гжицького,residential,False,False,41.505,"LINESTRING (25.686893 49.2982482, 25.6874494 49.2983358)",,,
279061027,,Коротка вулиця,residential,False,True,100.627,"LINESTRING (25.686893 49.2982482, 25.6868727 49.2982935, 25.6868159 49.2984198, 25.6866137 49.299093, 25.6865947 49.2991312)",,,
287672010,,вулиця Володимира Гжицького,residential,False,True,48.57,"LINESTRING (25.686893 49.2982482, 25.6866651 49.298215, 25.6863125 49.2981739, 25.6862363 49.2981627)",,,
409091694,,вулиця Небесної Сотні,residential,False,True,116.39999999999999,"LINESTRING (25.6918283 49.2958213, 25.691502 49.2960689, 25.6908921 49.2965024, 25.6907204 49.2965723)",,,
409091697,,вулиця Небесної Сотні,residential,False,False,31.798,"LINESTRING (25.6918283 49.2958213, 25.6920658 49.2956433, 25.6921112 49.295603)",,,
409091697,,вулиця Небесної Сотні,residential,False,True,209.274,"LINESTRING (25.6918283 49.2958213, 25.6921042 49.2959848, 25.6921213 49.2960097, 25.6918042 49.2962801, 25.6916741 49.2964286, 25.6916741 49.2964816, 25.6928612 49.2971868)",,,
287828302,,,residential,False,True,46.759,"LINESTRING (25.695012 49.29511, 25.6951761 49.2951985, 25.6954551 49.2953105, 25.6955591 49.2953059)",,,
436089918,,Паркова вулиця,residential,False,False,199.94400000000002,"LINESTRING (25.695012 49.29511, 25.6949186 49.2951985, 25.6942287 49.2957677, 25.6936279 49.2962295, 25.6932695 49.2965027)",,,
660702564,,,residential,False,True,218.86300000000003,"LINESTRING (25.695012 49.29511, 25.6948939 49.2949771, 25.6930214 49.2939881, 25.6928035 49.293873, 25.6927192 49.2938481)",,,
226282112,,вулиця 22 Січня,residential,False,False,62.992,"LINESTRING (25.6932695 49.2965027, 25.6933594 49.2965815, 25.6937754 49.2969632)",,,
226282112,,вулиця 22 Січня,residential,False,True,130.755,"LINESTRING (25.6932695 49.2965027, 25.6928828 49.2961636, 25.6921112 49.295603)",,,
436089918,,Паркова вулиця,residential,False,True,199.944,"LINESTRING (25.6932695 49.2965027, 25.6936279 49.2962295, 25.6942287 49.2957677, 25.6949186 49.2951985, 25.695012 49.29511)",,,
287827859,,вулиця 22 Січня,residential,False,True,179.736,"LINESTRING (25.6927192 49.2938481, 25.6924724 49.2938621, 25.6922117 49.2939135, 25.6919467 49.294093, 25.6916967 49.2942494, 25.6914071 49.2944873, 25.6911174 49.2947322, 25.6909703 49.2948951)",,,
628517676,,вулиця Січових Стрільців,residential,False,False,44.411,"LINESTRING (25.6927192 49.2938481, 25.6923218 49.2937235, 25.6922395 49.2936254)",,,
660702564,,,residential,False,False,218.863,"LINESTRING (25.6927192 49.2938481, 25.6928035 49.293873, 25.6930214 49.2939881, 25.6948939 49.2949771, 25.695012 49.29511)",,,
409091694,,вулиця Небесної Сотні,residential,False,False,116.39999999999999,"LINESTRING (25.6907204 49.2965723, 25.6908921 49.2965024, 25.691502 49.2960689, 25.6918283 49.2958213)",,,
226282112,,вулиця 22 Січня,residential,False,False,130.755,"LINESTRING (25.6921112 49.295603, 25.6928828 49.2961636, 25.6932695 49.2965027)",,,
226282112,,вулиця 22 Січня,residential,False,True,62.009,"LINESTRING (25.6921112 49.295603, 25.6918453 49.2954168, 25.6915117 49.2952056)",,,
409091697,,вулиця Небесної Сотні,residential,False,True,31.798,"LINESTRING (25.6921112 49.295603, 25.6920658 49.2956433, 25.6918283 49.2958213)",,,
226284567,,Вербова вулиця,residential,False,False,260.25,"LINESTRING (25.695958 49.2952571, 25.6964014 49.295243, 25.6964536 49.2952627, 25.6966107 49.2953523, 25.6968154 49.2954675, 25.6969219 49.2955498, 25.6970827 49.2956758, 25.6972567 49.2957829, 25.6973864 49.2958731, 25.6974687 49.2959558, 25.697637 49.2961332, 25.697719 49.2962047, 25.6979727 49.2964048, 25.698094 49.2964971, 25.6983464 49.2966727, 25.6983781 49.2967069, 25.698449 49.2967836)",,,
287828302,,,residential,False,False,46.759,"LINESTRING (25.6955591 49.2953059, 25.6954551 49.2953105, 25.6951761 49.2951985, 25.695012 49.29511)",,,
628517676,,вулиця Січових Стрільців,residential,False,True,44.411,"LINESTRING (25.6922395 49.2936254, 25.6923218 49.2937235, 25.6927192 49.2938481)",,,
226282105,,вулиця Мазепи,residential,False,True,126.642,"LINESTRING (25.694378 49.2995724, 25.6941633 49.2994241, 25.6939544 49.2992702, 25.6937333 49.2990796, 25.6935358 49.2988608, 25.6934198 49.2987094, 25.6933736 49.2986492)",,,
409091695,,вулиця Паращука,residential,False,False,220.08999999999997,"LINESTRING (25.6928612 49.2971868, 25.6917593 49.2975942, 25.6907959 49.2979504, 25.6902349 49.2981784)",,,
409091696,,вулиця Небесної Сотні,residential,False,True,70.80199999999999,"LINESTRING (25.6928612 49.2971868, 25.6937277 49.2969749, 25.6937754 49.2969632)",,,
409091697,,вулиця Небесної Сотні,residential,False,False,209.27399999999997,"LINESTRING (25.6928612 49.2971868, 25.6916741 49.2964816, 25.6916741 49.2964286, 25.6918042 49.2962801, 25.6921213 49.2960097, 25.6921042 49.2959848, 25.6918283 49.2958213)",,,
409091695,,вулиця Паращука,residential,False,True,220.09,"LINESTRING (25.6902349 49.2981784, 25.6907959 49.2979504, 25.6917593 49.2975942, 25.6928612 49.2971868)",,,
626723486,Т-09-03,Застіноцька вулиця,secondary,False,False,66.353,"LINESTRING (25.6858574 49.2936485, 25.6860051 49.2934491, 25.6861585 49.2932539, 25.6862605 49.2931813, 25.6863342 49.2931498)",,,
279061033,,вулиця Паращука,unclassified,True,False,91.32,"LINESTRING (25.6874114 49.2984882, 25.6872863 49.2989892, 25.6871045 49.2992187, 25.6870625 49.2992668)",,,
441243808,,вулиця Володимира Гжицького,residential,False,False,107.90999999999998,"LINESTRING (25.6874114 49.2984882, 25.6877689 49.298542, 25.6879457 49.2985504, 25.6882573 49.2985651, 25.6883989 49.2985582, 25.6885723 49.2985374, 25.688682 49.2984912, 25.6888094 49.2984058)",,,
441243808,,вулиця Володимира Гжицького,residential,False,True,107.91,"LINESTRING (25.6888094 49.2984058, 25.688682 49.2984912, 25.6885723 49.2985374, 25.6883989 49.2985582, 25.6882573 49.2985651, 25.6879457 49.2985504, 25.6877689 49.298542, 25.6874114 49.2984882)",,,
510372953,,,residential,False,False,33.510999999999996,"LINESTRING (25.6895114 49.2941093, 25.6896506 49.2941336, 25.689817 49.2941336, 25.6899658 49.2941147)",,,
626723486,Т-09-03,Застіноцька вулиця,secondary,False,False,35.543,"LINESTRING (25.6895114 49.2941093, 25.6896199 49.2941696, 25.6896984 49.2942248, 25.68975 49.2942768, 25.6897992 49.2943603)",,,
626723486,Т-09-03,Застіноцька вулиця,secondary,False,True,258.56300000000005,"LINESTRING (25.6895114 49.2941093, 25.6893886 49.2940639, 25.6888103 49.29385, 25.6872155 49.2932601, 25.6867768 49.2931489, 25.686589 49.2931183, 25.6864656 49.2931218, 25.6863342 49.2931498)",,,
226282107,О201417,вулиця Січових Стрільців,tertiary,False,False,29.863,"LINESTRING (25.6899658 49.2941147, 25.6897992 49.2943603)",,,
226282107,О201417,вулиця Січових Стрільців,tertiary,False,True,276.356,"LINESTRING (25.6899658 49.2941147, 25.6900305 49.2940192, 25.6901372 49.2938618, 25.6903958 49.2934919, 25.6907818 49.2929397, 25.6908163 49.2928904, 25.6912299 49.2922794, 25.6914273 49.2920956, 25.6917365 49.2919497)",,,
510372953,,,residential,False,True,33.510999999999996,"LINESTRING (25.6899658 49.2941147, 25.689817 49.2941336, 25.6896506 49.2941336, 25.6895114 49.2941093)",,,
436575029,Т-09-03,вулиця Тараса Шевченка,secondary,False,False,42.321,"LINESTRING (25.6885005 49.2997204, 25.689021 49.2998926)",,,
"[226282108, 436575029, 150783494]",Т-09-03,вулиця Тараса Шевченка,secondary,False,True,115.83399999999999,"LINESTRING (25.6885005 49.2997204, 25.6882335 49.2996377, 25.6878671 49.2995189, 25.6871654 49.2992971, 25.6870625 49.2992668)",,,yes
521732439,,,residential,False,False,52.623,"LINESTRING (25.6885005 49.2997204, 25.6885376 49.2996663, 25.6886664 49.2994821, 25.6883834 49.2993787)",,,
521732439,,,residential,False,True,52.623000000000005,"LINESTRING (25.6883834 49.2993787, 25.6886664 49.2994821, 25.6885376 49.2996663, 25.6885005 49.2997204)",,,
