osmid,oneway,name,highway,reversed,length,geometry,lanes,junction
30175928,True,Театральна вулиця,tertiary,False,23.424,"LINESTRING (28.4615889 49.2309832, 28.4616943 49.2311823)",,
30171004,False,вулиця Степана Бандери,tertiary,False,69.086,"LINESTRING (28.4615889 49.2309832, 28.4613288 49.2304517, 28.4612992 49.2303914)",,
30171004,False,вулиця Степана Бандери,tertiary,True,69.086,"LINESTRING (28.4612992 49.2303914, 28.4613288 49.2304517, 28.4615889 49.2309832)",,
389524095,False,вулиця Владислава Городецького,tertiary,False,249.031,"LINESTRING (28.4612992 49.2303914, 28.4614242 49.2303549, 28.4627506 49.2299741, 28.4630388 49.2298852, 28.4630912 49.2298701, 28.4639858 49.2296163, 28.4640109 49.2296101, 28.4643236 49.2295182, 28.4643711 49.2295043, 28.4644354 49.2294854)",2,
34779594,False,вулиця Князів Коріатовичів,tertiary,True,283.06,"LINESTRING (28.4743457 49.2305703, 28.4734068 49.2301937, 28.4733207 49.2301617, 28.4728244 49.2299773, 28.4722505 49.2297723, 28.4720264 49.2296959, 28.4713879 49.2294783, 28.4712691 49.2294565, 28.4708935 49.2294528)",2,
89826972,False,вулиця Кропивницького,residential,False,131.334,"LINESTRING (28.4743457 49.2305703, 28.4743033 49.2306764, 28.4741933 49.2309533, 28.4739939 49.2314332, 28.4738784 49.2317113)",,
30171101,True,вулиця Кропивницького,residential,False,152.027,"LINESTRING (28.4738784 49.2317113, 28.4735934 49.2322291, 28.4735677 49.2322758, 28.4733391 49.2326912, 28.4731978 49.2329478, 28.4731782 49.2329834, 28.473171 49.2329981)",,
33859241,False,Монастирська вулиця,residential,False,85.675,"LINESTRING (28.4738784 49.2317113, 28.473826 49.231702, 28.47274 49.2315087)",2,
89826972,False,вулиця Кропивницького,residential,True,131.334,"LINESTRING (28.4738784 49.2317113, 28.4739939 49.2314332, 28.4741933 49.2309533, 28.4743033 49.2306764, 28.4743457 49.2305703)",,
33859241,False,Монастирська вулиця,residential,False,282.588,"LINESTRING (28.47274 49.2315087, 28.4727138 49.2315041, 28.4725572 49.2314764, 28.472387 49.2314463, 28.4717258 49.2313299, 28.4712366 49.2312429, 28.4707864 49.231167, 28.4700158 49.2310319, 28.4699536 49.231026, 28.4698913 49.2310293, 28.4698401 49.2310479, 28.4698006 49.2310844, 28.4695992 49.2314023, 28.4695856 49.2314237, 28.4695714 49.2314461, 28.4694875 49.2315786)",2,
33859241,False,Монастирська вулиця,residential,True,85.675,"LINESTRING (28.47274 49.2315087, 28.473826 49.231702, 28.4738784 49.2317113)",2,
30171115,True,вулиця Олександра Соловйова,residential,False,153.14000000000001,"LINESTRING (28.4717954 49.2327383, 28.4718044 49.2327234, 28.4718444 49.2326576, 28.4720133 49.2324175, 28.472198 49.2321501, 28.4722492 49.2320765, 28.47274 49.2315087)",,
