osmid,oneway,ref,highway,maxspeed,junction,reversed,length,geometry,name
"[172203008, 279399660]",False,,tertiary,,,True,450.14099999999996,"LINESTRING (24.7280056 49.1232518, 24.7279376 49.1233857, 24.7276266 49.1239209, 24.7274229 49.124283, 24.7274187 49.1243363, 24.7274294 49.1243854, 24.7274557 49.1244289, 24.7275233 49.1244819, 24.727594 49.1245099, 24.7283308 49.1246441, 24.7284608 49.1246812, 24.728567 49.1247131, 24.7288899 49.124811, 24.7291044 49.124854, 24.7292803 49.1248777, 24.729649 49.1249181, 24.7300121 49.1249252, 24.7302739 49.1249216, 24.7315564 49.1247582)","['майдан Різдва', 'Караїмська вулиця']"
878049250,False,,residential,,,False,56.176,"LINESTRING (24.7305738 49.1239805, 24.7304054 49.124104, 24.7302605 49.1241882, 24.7299355 49.124197)",вулиця Євгена Коновальця
878049251,True,,tertiary,,,False,141.961,"LINESTRING (24.7305738 49.1239805, 24.7315454 49.123406, 24.7316139 49.1233723, 24.7317595 49.1233083, 24.7318949 49.1232627, 24.7321092 49.1232117)",вулиця Євгена Коновальця
878049250,False,,residential,,,True,56.176,"LINESTRING (24.7299355 49.124197, 24.7302605 49.1241882, 24.7304054 49.124104, 24.7305738 49.1239805)",вулиця Євгена Коновальця
"[172203008, 279399660]",False,,tertiary,,,False,450.14099999999996,"LINESTRING (24.7315564 49.1247582, 24.7302739 49.1249216, 24.7300121 49.1249252, 24.729649 49.1249181, 24.7292803 49.1248777, 24.7291044 49.124854, 24.7288899 49.124811, 24.728567 49.1247131, 24.7284608 49.1246812, 24.7283308 49.1246441, 24.727594 49.1245099, 24.7275233 49.1244819, 24.7274557 49.1244289, 24.7274294 49.1243854, 24.7274187 49.1243363, 24.7274229 49.124283, 24.7276266 49.1239209, 24.7279376 49.1233857, 24.7280056 49.1232518)","['майдан Різдва', 'Караїмська вулиця']"
172203014,True,,tertiary,,,False,112.598,"LINESTRING (24.7315564 49.1247582, 24.7314913 49.1246675, 24.7305738 49.1239805)",Новгородська вулиця
172317668,False,,residential,,,True,52.775999999999996,"LINESTRING (24.72548 49.1237035, 24.7256385 49.1233519, 24.7256938 49.1232501)",
297027393,False,Н-09,primary,50,,True,105.119,"LINESTRING (24.72548 49.1237035, 24.7252626 49.1232024, 24.725103 49.122791)",Окружна вулиця
172317669,False,,tertiary,,,True,175.753,"LINESTRING (24.7329658 49.1246895, 24.7323329 49.1236102, 24.7321092 49.1232117)",вулиця Святого Миколая
233034850,False,,residential,,,False,252.025,"LINESTRING (24.7329658 49.1246895, 24.7333871 49.124597, 24.7337189 49.124526, 24.7337437 49.1245137, 24.73375 49.1244938, 24.7336309 49.1239722, 24.7336359 49.1239248, 24.7336801 49.1238428, 24.7337101 49.1238028, 24.733908 49.1236624, 24.7339325 49.1236403, 24.7339529 49.1236151, 24.7340587 49.1233976, 24.7340756 49.1233732, 24.7341091 49.1233574, 24.734247 49.1233363, 24.7342854 49.1233219, 24.7343095 49.1232926, 24.7344182 49.1230441, 24.7344816 49.1230038)",
"[233034757, 461981333]",False,,residential,,,False,223.702,"LINESTRING (24.7329658 49.1246895, 24.7332685 49.1252051, 24.7333375 49.1252549, 24.7334428 49.1252762, 24.7343952 49.1252657, 24.7354595 49.1252851)",вулиця Святого Миколая
474130659,True,,tertiary,,,False,103.20599999999999,"LINESTRING (24.7329658 49.1246895, 24.7326368 49.1247387, 24.7315564 49.1247582)",Караїмська вулиця
233034826,False,,residential,,,True,144.938,"LINESTRING (24.7250041 49.1188279, 24.7249404 49.1191741, 24.7248824 49.1193482, 24.7247817 49.1195161, 24.7247054 49.1195729, 24.7241303 49.1199325)",
233034841,False,,residential,,,True,59.475,"LINESTRING (24.7236349 49.1195071, 24.7241303 49.1199325)",
233034841,False,,residential,,,False,59.475,"LINESTRING (24.7241303 49.1199325, 24.7236349 49.1195071)",
233034826,False,,residential,,,False,144.938,"LINESTRING (24.7241303 49.1199325, 24.7247054 49.1195729, 24.7247817 49.1195161, 24.7248824 49.1193482, 24.7249404 49.1191741, 24.7250041 49.1188279)",
233034841,False,,residential,,,True,210.751,"LINESTRING (24.7241303 49.1199325, 24.725156 49.1210264, 24.725643 49.1215487)",
297027393,False,Н-09,primary,50,,False,105.119,"LINESTRING (24.725103 49.122791, 24.7252626 49.1232024, 24.72548 49.1237035)",Окружна вулиця
297027394,True,Н-09,primary,50,,False,72.908,"LINESTRING (24.725103 49.122791, 24.7248922 49.1225901, 24.7247985 49.1225205, 24.7246592 49.1224376, 24.7245562 49.1223892, 24.7244184 49.1223211)",
461981335,False,,residential,,,False,22.708,"LINESTRING (24.7331468 49.1230126, 24.7328369 49.1230365)",площа Волі
461981335,False,,residential,,,True,97.76400000000001,"LINESTRING (24.7331468 49.1230126, 24.7333611 49.1230171, 24.7335592 49.1230062, 24.7342423 49.1229698, 24.7344816 49.1230038)",площа Волі
461981336,False,,residential,,,False,153.146,"LINESTRING (24.7331468 49.1230126, 24.7332725 49.1229347, 24.7333061 49.1228767, 24.7333691 49.1225767, 24.7337929 49.12258, 24.7342591 49.1225166, 24.734626 49.1223203)",площа Волі
461984795,False,,residential,,,True,33.867,"LINESTRING (24.7344816 49.1230038, 24.7349154 49.1231141)",вулиця Тараса Шевченка
233034850,False,,residential,,,True,252.02499999999998,"LINESTRING (24.7344816 49.1230038, 24.7344182 49.1230441, 24.7343095 49.1232926, 24.7342854 49.1233219, 24.734247 49.1233363, 24.7341091 49.1233574, 24.7340756 49.1233732, 24.7340587 49.1233976, 24.7339529 49.1236151, 24.7339325 49.1236403, 24.733908 49.1236624, 24.7337101 49.1238028, 24.7336801 49.1238428, 24.7336359 49.1239248, 24.7336309 49.1239722, 24.73375 49.1244938, 24.7337437 49.1245137, 24.7337189 49.124526, 24.7333871 49.124597, 24.7329658 49.1246895)",
461981335,False,,residential,,,False,97.764,"LINESTRING (24.7344816 49.1230038, 24.7342423 49.1229698, 24.7335592 49.1230062, 24.7333611 49.1230171, 24.7331468 49.1230126)",площа Волі
233034765,False,,residential,,,False,126.617,"LINESTRING (24.7354595 49.1252851, 24.7356348 49.1241522)",
"[233034757, 461981333]",False,,residential,,,True,223.702,"LINESTRING (24.7354595 49.1252851, 24.7343952 49.1252657, 24.7334428 49.1252762, 24.7333375 49.1252549, 24.7332685 49.1252051, 24.7329658 49.1246895)",вулиця Святого Миколая
461984795,False,,residential,,,False,33.867,"LINESTRING (24.7349154 49.1231141, 24.7344816 49.1230038)",вулиця Тараса Шевченка
292283619,False,,residential,,,False,103.436,"LINESTRING (24.7349154 49.1231141, 24.735024 49.1229144, 24.7350894 49.1227022, 24.7349882 49.1225394, 24.7349704 49.1225107, 24.734626 49.1223203)",
292283619,False,,residential,,,True,103.436,"LINESTRING (24.734626 49.1223203, 24.7349704 49.1225107, 24.7349882 49.1225394, 24.7350894 49.1227022, 24.735024 49.1229144, 24.7349154 49.1231141)",
461981336,False,,residential,,,True,153.14600000000002,"LINESTRING (24.734626 49.1223203, 24.7342591 49.1225166, 24.7337929 49.12258, 24.7333691 49.1225767, 24.7333061 49.1228767, 24.7332725 49.1229347, 24.7331468 49.1230126)",площа Волі
172203027,True,Н-09,primary,50,roundabout,False,23.858999999999995,"LINESTRING (24.7245929 49.1220378, 24.7246139 49.1220559, 24.7246584 49.1220968, 24.72469 49.1221359, 24.7247181 49.1221807, 24.72475 49.122225)",
297027446,True,,tertiary,,,False,55.977999999999994,"LINESTRING (24.7245929 49.1220378, 24.724732 49.1220453, 24.7249314 49.122054, 24.7250989 49.1220581, 24.725361 49.1220627)",
878049252,False,,tertiary,,,True,34.115,"LINESTRING (24.725361 49.1220627, 24.7258287 49.1220418)",вулиця Івана Франка
297027450,True,,tertiary,,,False,48.353,"LINESTRING (24.725361 49.1220627, 24.7251994 49.1220835, 24.7251117 49.122106, 24.7250319 49.1221265, 24.7249363 49.1221562, 24.724858 49.1221839, 24.7248025 49.1222035, 24.72475 49.122225)",
172320336,True,Н-09,tertiary,,,False,40.181,"LINESTRING (24.7236413 49.1220819, 24.7239974 49.1220774, 24.7241917 49.1220606)",
172203027,True,Н-09,primary,50,roundabout,False,33.72,"LINESTRING (24.7244184 49.1223211, 24.7243322 49.1222567, 24.7242843 49.12221, 24.7242486 49.1221617, 24.7241917 49.1220606)",
297027402,True,Н-09,tertiary,,,False,63.22500000000001,"LINESTRING (24.7244184 49.1223211, 24.7242956 49.1222707, 24.7241862 49.1222263, 24.7240601 49.1221732, 24.723925 49.1221254, 24.7238992 49.1221192, 24.7236413 49.1220819)",
233034765,False,,residential,,,True,126.617,"LINESTRING (24.7356348 49.1241522, 24.7354595 49.1252851)",
461981335,False,,residential,,,True,22.708,"LINESTRING (24.7328369 49.1230365, 24.7331468 49.1230126)",площа Волі
878049249,False,,tertiary,,,False,56.428,"LINESTRING (24.7328369 49.1230365, 24.732617 49.1230865, 24.7321092 49.1232117)",вулиця Євгена Коновальця
172317668,False,,residential,,,False,52.775999999999996,"LINESTRING (24.7256938 49.1232501, 24.7256385 49.1233519, 24.72548 49.1237035)",
172317668,False,,residential,,,True,14.729,"LINESTRING (24.7256938 49.1232501, 24.7257346 49.1231889, 24.725748 49.1231238)",
474148008,False,,residential,,,True,158.709,"LINESTRING (24.7256938 49.1232501, 24.725895 49.1234328, 24.7259057 49.1236575, 24.7260133 49.1240746, 24.7261122 49.1244053, 24.7261964 49.1246155)",
474148008,False,,residential,,,False,158.709,"LINESTRING (24.7261964 49.1246155, 24.7261122 49.1244053, 24.7260133 49.1240746, 24.7259057 49.1236575, 24.725895 49.1234328, 24.7256938 49.1232501)",
233034841,False,,residential,,,True,63.26,"LINESTRING (24.725643 49.1215487, 24.7260959 49.1220343)",
233034841,False,,residential,,,False,210.751,"LINESTRING (24.725643 49.1215487, 24.725156 49.1210264, 24.7241303 49.1199325)",
172317669,False,,tertiary,,,False,175.753,"LINESTRING (24.7321092 49.1232117, 24.7323329 49.1236102, 24.7329658 49.1246895)",вулиця Святого Миколая
878049249,False,,tertiary,,,True,56.428,"LINESTRING (24.7321092 49.1232117, 24.732617 49.1230865, 24.7328369 49.1230365)",вулиця Євгена Коновальця
