osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,junction
83917034,Т-18-04,вулиця Шевченка,secondary,50,False,True,16.893,"LINESTRING (26.8247109 50.1155275, 26.8245683 50.1155798, 26.8245054 50.1156031)",,
883899076,,вулиця Шевченка,tertiary,50,False,False,63.301,"LINESTRING (26.8247109 50.1155275, 26.8248293 50.1154829, 26.8254785 50.1152415)",,
418337467,Т-18-04;Т-23-13,,secondary,50,True,False,34.307,"LINESTRING (26.8187118 50.1202967, 26.8184928 50.1203272, 26.8182399 50.1203568)",,
"[1097037891, 41700863]",Т-18-04;Т-23-13,вулиця Незалежності,secondary,"['50', '30']",False,True,180.384,"LINESTRING (26.8187118 50.1202967, 26.81974 50.1201305, 26.8204071 50.1200226, 26.8211645 50.1198986)",,
128851345,Т-23-13,,secondary,50,False,False,102.596,"LINESTRING (26.817488 50.1204564, 26.8163923 50.1206125, 26.8160896 50.120672)",,
418337470,Т-23-13,,secondary,50,True,False,40.446,"LINESTRING (26.817488 50.1204564, 26.8176048 50.1204177, 26.8177018 50.1203768, 26.8177947 50.1203167, 26.8178523 50.1202651, 26.8179094 50.1202215)",,
881674514,,,residential,,False,True,45.062999999999995,"LINESTRING (26.8260319 50.1193771, 26.8260406 50.1194448, 26.8260837 50.119781)",,
"[1097037890, 41700863]",Т-18-04;Т-23-13,вулиця Незалежності,secondary,"['50', '30']",False,False,354.21799999999996,"LINESTRING (26.8260319 50.1193771, 26.8258788 50.1193476, 26.8257058 50.119333, 26.8255395 50.1193304, 26.8253669 50.1193388, 26.8229403 50.1196174, 26.8220714 50.1197499, 26.8211645 50.1198986)",,
196535226,,Подільська вулиця,residential,,False,True,79.788,"LINESTRING (26.8266274 50.1213155, 26.8255085 50.1213006)",,
881674513,,,residential,,False,False,71.7,"LINESTRING (26.8266274 50.1213155, 26.826642 50.1214405, 26.8266763 50.1216982, 26.826684 50.1217536, 26.8267124 50.121958)",,
881674514,,,residential,,False,False,75.799,"LINESTRING (26.8266274 50.1213155, 26.8266188 50.1209995, 26.8265409 50.1206373)",,
196620065,,вулиця Грушевського,residential,,False,False,177.106,"LINESTRING (26.8205855 50.1188478, 26.8207282 50.1188395, 26.8214388 50.1187982, 26.8230637 50.1188539)",,
"[83917034, 83917036, 418337471]",Т-18-04,вулиця Шевченка,secondary,50,False,False,408.12,"LINESTRING (26.8205855 50.1188478, 26.8207113 50.1186999, 26.8207744 50.118495, 26.8207993 50.118414, 26.8208452 50.118162, 26.8209542 50.1176071, 26.8210468 50.1173233, 26.8211316 50.1170598, 26.8211789 50.1169845, 26.8212406 50.1169201, 26.8213344 50.1168461, 26.8214233 50.1167925, 26.8216751 50.1166702, 26.8222323 50.1164539, 26.8230793 50.1161213, 26.8234221 50.1160002)",yes,
418337471,Т-18-04,,secondary,50,False,True,124.08000000000001,"LINESTRING (26.8205855 50.1188478, 26.8204875 50.1189219, 26.8201681 50.1190868, 26.8192148 50.1194731, 26.8191716 50.1194905)",,
196620060,,Ковальська вулиця,residential,,False,False,60.4,"LINESTRING (26.8260837 50.119781, 26.8252507 50.1198799)",,
881674514,,,residential,,False,False,45.062999999999995,"LINESTRING (26.8260837 50.119781, 26.8260406 50.1194448, 26.8260319 50.1193771)",,
881674514,,,residential,,False,True,101.53800000000001,"LINESTRING (26.8260837 50.119781, 26.8261725 50.1198429, 26.8262663 50.1200467, 26.826381 50.1203253, 26.8265409 50.1206373)",,
744486192,Т-18-04;Т-23-13,,secondary,,True,False,20.901,"LINESTRING (26.8180017 50.1203833, 26.817944 50.1203543, 26.8179067 50.1203139, 26.8178946 50.1202675, 26.8179094 50.1202215)",,roundabout
744486197,Т-23-13,,secondary,50,True,False,37.558,"LINESTRING (26.8180017 50.1203833, 26.81789 50.1203931, 26.8177681 50.120415, 26.817488 50.1204564)",,
