osmid,name,highway,oneway,reversed,length,lanes,ref,geometry,maxspeed
1064032551,Центральна вулиця,unclassified,False,True,32.707,,,"LINESTRING (26.9710536 49.65277, 26.9711713 49.6530541)",
224279700,Центральна вулиця,secondary,False,False,34.662,4,Т-23-14,"LINESTRING (26.9710536 49.65277, 26.9710759 49.652656, 26.9710979 49.6524597)",
238894032,вулиця Степана Хотовицького,secondary,False,True,32.847,2,Т-23-14,"LINESTRING (26.9710536 49.65277, 26.9709612 49.6528948, 26.9708547 49.652971, 26.9707811 49.6529969)",
224279711,вулиця Максима Кондратюка,secondary,False,False,230.752,2,Т-23-14,"LINESTRING (26.9739175 49.6520271, 26.9738785 49.6528771, 26.9738185 49.6541013)",
238894031,вулиця Булаєнка,secondary,False,True,208.71499999999997,4,Т-23-14,"LINESTRING (26.9739175 49.6520271, 26.9727297 49.6521818, 26.9722233 49.65226, 26.971302 49.6524273, 26.9710979 49.6524597)",
284630901,вулиця Булаєнка,residential,False,False,120.78299999999999,4,,"LINESTRING (26.9739175 49.6520271, 26.9744663 49.6519152, 26.9746161 49.6518661, 26.9750979 49.6515265, 26.975306 49.651476)",
1098840349,вулиця Грушевського,secondary,False,True,80.86,2,Т-23-14,"LINESTRING (26.9681283 49.6532425, 26.9670113 49.653166)",
238498934,вулиця Грушевського,residential,False,False,193.362,,,"LINESTRING (26.9681283 49.6532425, 26.9682674 49.6533671, 26.9687151 49.6535568, 26.9694592 49.6538173, 26.9702042 49.6539486, 26.9704929 49.6539892)",
238894032,вулиця Степана Хотовицького,secondary,False,False,193.611,2,Т-23-14,"LINESTRING (26.9681283 49.6532425, 26.9706521 49.6530422, 26.9707811 49.6529969)",
238894028,вулиця Грушевського,secondary,False,True,37.04,2,Т-23-14,"LINESTRING (26.9738185 49.6541013, 26.9743267 49.6541534)",
224279711,вулиця Максима Кондратюка,secondary,False,True,230.752,2,Т-23-14,"LINESTRING (26.9738185 49.6541013, 26.9738785 49.6528771, 26.9739175 49.6520271)",
"[284630905, 1064032551]","['Центральна вулиця', 'вулиця Грушевського']","['residential', 'unclassified']",False,False,298.293,2,,"LINESTRING (26.9738185 49.6541013, 26.9719737 49.6541148, 26.9713281 49.6541195, 26.9713025 49.6539455, 26.9711713 49.6530541)",
238894028,вулиця Грушевського,secondary,False,False,160.84,2,Т-23-14,"LINESTRING (26.9765061 49.654472, 26.9743267 49.6541534)",
224279706,Михайлівська вулиця,residential,False,False,146.017,,,"LINESTRING (26.9765061 49.654472, 26.9765532 49.6551832, 26.976574 49.6553564, 26.976629 49.6557825)",
224279699,вулиця Коцюбинського,residential,True,False,61.923,1,,"LINESTRING (26.9768119 49.6573295, 26.9759672 49.6574349)",
822803754,Михайлівська вулиця,residential,False,False,139.085,,,"LINESTRING (26.9768119 49.6573295, 26.9769505 49.6585771)",
822803754,Михайлівська вулиця,residential,False,True,122.898,,,"LINESTRING (26.9768119 49.6573295, 26.9766853 49.6562273)",
238498931,Центральна вулиця,unclassified,False,False,78.87299999999999,,,"LINESTRING (26.9725157 49.6578832, 26.9724387 49.6576976, 26.9722875 49.6571898)",
822803754,Михайлівська вулиця,residential,False,True,139.085,,,"LINESTRING (26.9769505 49.6585771, 26.9768119 49.6573295)",
224279699,вулиця Коцюбинського,residential,True,False,148.738,1,,"LINESTRING (26.9759672 49.6574349, 26.9739397 49.6576929)",
228949842,провулок Коцюбинського,residential,False,True,241.71,1,,"LINESTRING (26.9759672 49.6574349, 26.975995 49.6576978, 26.9759498 49.6578706, 26.975728 49.6579363, 26.9752843 49.6579996, 26.9748218 49.6580507, 26.9743631 49.6581091, 26.9740773 49.6581554, 26.9739871 49.6580872, 26.9739457 49.6578828, 26.9739397 49.6576929)",
224279699,вулиця Коцюбинського,residential,True,False,104.664,1,,"LINESTRING (26.9739397 49.6576929, 26.9725157 49.6578832)",
228949842,провулок Коцюбинського,residential,False,False,241.71,1,,"LINESTRING (26.9739397 49.6576929, 26.9739457 49.6578828, 26.9739871 49.6580872, 26.9740773 49.6581554, 26.9743631 49.6581091, 26.9748218 49.6580507, 26.9752843 49.6579996, 26.975728 49.6579363, 26.9759498 49.6578706, 26.975995 49.6576978, 26.9759672 49.6574349)",
238498873,Берегова вулиця,residential,False,False,6.874,,,"LINESTRING (26.9647892 49.6507002, 26.9648839 49.6507081)",
888347636,,residential,False,False,41.786,,,"LINESTRING (26.9647892 49.6507002, 26.9642124 49.6506583)",
238498873,Берегова вулиця,residential,False,True,64.498,,,"LINESTRING (26.9647892 49.6507002, 26.9644951 49.6508119, 26.9640943 49.6510604)",
238498873,Берегова вулиця,residential,False,True,6.874,,,"LINESTRING (26.9648839 49.6507081, 26.9647892 49.6507002)",
