osmid,name,highway,oneway,reversed,length,lanes,maxspeed,geometry,tunnel
168023678,вулиця Євгена Коновальця,residential,False,False,261.59,,,"LINESTRING (24.6382822 50.2793399, 24.6372155 50.2770883)",
270678867,вулиця Мирона Тарнавського,tertiary,False,False,64.33500000000001,2,50,"LINESTRING (24.6382822 50.2793399, 24.6390582 50.2792014, 24.6391546 50.2791852)",
270678867,вулиця Мирона Тарнавського,tertiary,False,True,11.334,2,50,"LINESTRING (24.6382822 50.2793399, 24.6382123 50.2793559, 24.638132 50.2793742)",
364718205,вулиця Богдана Хмельницького,tertiary,False,False,135.087,,,"LINESTRING (24.6396791 50.2767092, 24.6409743 50.2772464, 24.6411267 50.2773102, 24.6412623 50.2773806)",
168023669,вулиця Степана Смаль-Стоцького,residential,False,False,71.267,,,"LINESTRING (24.6372155 50.2770883, 24.6362498 50.2772612)",
168023678,вулиця Євгена Коновальця,residential,False,True,261.59,,,"LINESTRING (24.6372155 50.2770883, 24.6382822 50.2793399)",
168023669,вулиця Степана Смаль-Стоцького,residential,False,True,324.07,,,"LINESTRING (24.6372155 50.2770883, 24.6379744 50.2769766, 24.63808 50.2769716, 24.6381685 50.2769888, 24.6382302 50.2770402, 24.6382607 50.2770896, 24.6386677 50.2780448, 24.6391546 50.2791852)",
168023669,вулиця Степана Смаль-Стоцького,residential,False,True,71.267,,,"LINESTRING (24.6362498 50.2772612, 24.6372155 50.2770883)",
168023672,вулиця Юрія Шухевича,residential,False,True,261.676,,,"LINESTRING (24.6362498 50.2772612, 24.6373461 50.2795078)",
270675923,вулиця Богдана Хмельницького,residential,False,False,81.03399999999999,,,"LINESTRING (24.6423956 50.2785629, 24.6427151 50.2789668, 24.6427214 50.2789748, 24.6427304 50.2789862, 24.6428879 50.2791853, 24.64291 50.2792133)",
270678867,вулиця Мирона Тарнавського,tertiary,False,False,101.256,2,50,"LINESTRING (24.6423956 50.2785629, 24.6426569 50.2784967, 24.6427905 50.2784717, 24.6429299 50.2784511, 24.6430378 50.2784455, 24.6431232 50.2784464, 24.6432051 50.278451, 24.6432784 50.2784587, 24.6433597 50.278471, 24.6434461 50.278489, 24.6435318 50.2785147, 24.6436283 50.2785541, 24.6437258 50.2786069)",
270678867,вулиця Мирона Тарнавського,tertiary,False,True,101.54299999999999,2,50,"LINESTRING (24.6423956 50.2785629, 24.6422928 50.2785895, 24.641574 50.2787751, 24.6413366 50.2788271, 24.6410579 50.2788825)",
364718205,вулиця Богдана Хмельницького,tertiary,False,True,155.88299999999998,,,"LINESTRING (24.6423956 50.2785629, 24.6419618 50.2779602, 24.6418726 50.2778376, 24.6418405 50.2777983, 24.6418003 50.2777586, 24.6417571 50.2777193, 24.6415073 50.2775365, 24.6412623 50.2773806)",
168025779,вулиця Йосифа Сліпого,residential,False,False,119.173,2,50,"LINESTRING (24.6437258 50.2786069, 24.6437831 50.2785659, 24.6438963 50.2784806, 24.6442152 50.2782405, 24.6444039 50.2780983, 24.6446937 50.2778809, 24.6447544 50.2778383, 24.6448248 50.2777981)",
270678867,вулиця Мирона Тарнавського,tertiary,False,False,46.109,2,50,"LINESTRING (24.6437258 50.2786069, 24.6438561 50.2786941, 24.6440716 50.2788549, 24.6441116 50.2788847, 24.6441556 50.2789174)",
270678867,вулиця Мирона Тарнавського,tertiary,False,True,101.256,2,50,"LINESTRING (24.6437258 50.2786069, 24.6436283 50.2785541, 24.6435318 50.2785147, 24.6434461 50.278489, 24.6433597 50.278471, 24.6432784 50.2784587, 24.6432051 50.278451, 24.6431232 50.2784464, 24.6430378 50.2784455, 24.6429299 50.2784511, 24.6427905 50.2784717, 24.6426569 50.2784967, 24.6423956 50.2785629)",
270678867,вулиця Мирона Тарнавського,tertiary,False,False,101.54299999999999,2,50,"LINESTRING (24.6410579 50.2788825, 24.6413366 50.2788271, 24.641574 50.2787751, 24.6422928 50.2785895, 24.6423956 50.2785629)",
270678867,вулиця Мирона Тарнавського,tertiary,False,True,139.392,2,50,"LINESTRING (24.6410579 50.2788825, 24.6410042 50.2788946, 24.6402212 50.2790168, 24.6394717 50.2791338, 24.6391546 50.2791852)",
336969191,вулиця Івана Франка,residential,False,False,209.09500000000003,,,"LINESTRING (24.6410579 50.2788825, 24.6408826 50.2784513, 24.6407504 50.2782416, 24.6405661 50.2779215, 24.6404656 50.2777156, 24.6404579 50.2776801, 24.6404632 50.2776503, 24.640484 50.2776208, 24.6405158 50.277601, 24.6412623 50.2773806)",
336969191,вулиця Івана Франка,residential,False,True,90.02499999999999,,,"LINESTRING (24.6410579 50.2788825, 24.641337 50.2796374, 24.6413487 50.2796705)",
168023669,вулиця Степана Смаль-Стоцького,residential,False,False,324.07,,,"LINESTRING (24.6391546 50.2791852, 24.6386677 50.2780448, 24.6382607 50.2770896, 24.6382302 50.2770402, 24.6381685 50.2769888, 24.63808 50.2769716, 24.6379744 50.2769766, 24.6372155 50.2770883)",
270678867,вулиця Мирона Тарнавського,tertiary,False,False,139.392,2,50,"LINESTRING (24.6391546 50.2791852, 24.6394717 50.2791338, 24.6402212 50.2790168, 24.6410042 50.2788946, 24.6410579 50.2788825)",
270678867,вулиця Мирона Тарнавського,tertiary,False,True,64.33500000000001,2,50,"LINESTRING (24.6391546 50.2791852, 24.6390582 50.2792014, 24.6382822 50.2793399)",
166535138,вулиця Мирона Тарнавського,tertiary,True,False,57.787,,,"LINESTRING (24.6373461 50.2795078, 24.638132 50.2793742)",
168023672,вулиця Юрія Шухевича,residential,False,False,261.676,,,"LINESTRING (24.6373461 50.2795078, 24.6362498 50.2772612)",
505118583,Львівська вулиця,tertiary,False,True,17.32,,50,"LINESTRING (24.6367143 50.2796168, 24.6368743 50.2797343)",
166535138,вулиця Мирона Тарнавського,tertiary,True,False,46.501999999999995,,,"LINESTRING (24.6367143 50.2796168, 24.6368159 50.2795993, 24.6373461 50.2795078)",
505118583,Львівська вулиця,tertiary,False,False,34.983999999999995,,50,"LINESTRING (24.6367143 50.2796168, 24.6366162 50.2795451, 24.636388 50.2793812)",
168023747,Кринична вулиця,residential,False,True,174.729,,,"LINESTRING (24.6468268 50.2812933, 24.6460798 50.281739, 24.6457879 50.2819982, 24.6454417 50.2821391, 24.6449836 50.2823054)",
504166836,Витківська вулиця,tertiary,False,True,37.306,,,"LINESTRING (24.6363761 50.2817994, 24.6359502 50.2819956)",
"[184807640, 168023731, 505118583]","['Витківська вулиця', 'Львівська вулиця']",tertiary,False,False,343.756,,50,"LINESTRING (24.6363761 50.2817994, 24.6366194 50.2816981, 24.6374391 50.281357, 24.638291 50.2810026, 24.6383266 50.280977, 24.6383452 50.2809515, 24.6383587 50.2809245, 24.6383645 50.2808955, 24.6383616 50.2808664, 24.6383508 50.2808429, 24.6383316 50.2808131, 24.6382659 50.2807552, 24.6378655 50.2804621, 24.6372523 50.2800118, 24.6368743 50.2797343)",
834826905,Стоянівська вулиця,tertiary,False,True,41.631,,,"LINESTRING (24.6363761 50.2817994, 24.6363446 50.2818447, 24.6363218 50.2818944, 24.6362208 50.2821597)",
168023747,Кринична вулиця,residential,False,True,11.522,,,"LINESTRING (24.6449836 50.2823054, 24.6448302 50.282339)",
168023692,вулиця Петра Ніщинського,residential,False,False,86.931,,,"LINESTRING (24.6449836 50.2823054, 24.6450871 50.2824203, 24.6454859 50.2830174)",
168023747,Кринична вулиця,residential,False,False,174.72899999999998,,,"LINESTRING (24.6449836 50.2823054, 24.6454417 50.2821391, 24.6457879 50.2819982, 24.6460798 50.281739, 24.6468268 50.2812933)",
168023747,Кринична вулиця,residential,False,False,11.522,,,"LINESTRING (24.6448302 50.282339, 24.6449836 50.2823054)",
168023747,Кринична вулиця,residential,False,True,309.862,,,"LINESTRING (24.6448302 50.282339, 24.6444603 50.2824911, 24.6437525 50.2827439, 24.6426491 50.283138, 24.6418752 50.2834144, 24.6416275 50.2835029, 24.6409517 50.2834995)",
168025806,Кринична вулиця,residential,False,False,169.335,,,"LINESTRING (24.6448302 50.282339, 24.6445915 50.2820967, 24.6442932 50.2817938, 24.6439421 50.2814373, 24.6439163 50.2814111, 24.6434964 50.2810796)",
