osmid,ref,name,highway,oneway,reversed,length,geometry,lanes,bridge,junction
320315679,,,residential,False,False,275.31999999999994,"LINESTRING (25.1324492 49.2663951, 25.1324461 49.2664909, 25.132457 49.2665836, 25.1325034 49.2668002, 25.1325683 49.2670073, 25.1325813 49.2671255, 25.1325542 49.2672486, 25.1324788 49.2674806, 25.1324223 49.2676281, 25.1323958 49.2676974, 25.1322702 49.2679722, 25.1321504 49.2682911, 25.132048 49.2684853, 25.1319147 49.268692, 25.1318323 49.2687867)",,,
320315649,,,residential,False,True,145.613,"LINESTRING (25.1336732 49.2665552, 25.1338723 49.266508, 25.1340525 49.2665011, 25.1343207 49.2665277, 25.1346615 49.266585, 25.1350358 49.2666632, 25.135314 49.2667426, 25.1354263 49.2667961, 25.1355632 49.2668443)",,,
320315663,,вулиця Лесі Українки,residential,False,True,90.959,"LINESTRING (25.1336732 49.2665552, 25.1334437 49.2664961, 25.133059 49.2664481, 25.1324492 49.2663951)",,,
320315677,,вулиця Лесі Українки,residential,False,False,220.749,"LINESTRING (25.1336732 49.2665552, 25.1336719 49.2666231, 25.1337572 49.2666974, 25.1338704 49.2668751, 25.1340017 49.2670406, 25.1340543 49.2672919, 25.1340996 49.2673796, 25.1341815 49.2674291, 25.1343203 49.2674413, 25.1347187 49.2674567, 25.1349081 49.2674626, 25.1353596 49.2674876, 25.1357501 49.2675054)",,,
320315649,,,residential,False,False,145.613,"LINESTRING (25.1355632 49.2668443, 25.1354263 49.2667961, 25.135314 49.2667426, 25.1350358 49.2666632, 25.1346615 49.266585, 25.1343207 49.2665277, 25.1340525 49.2665011, 25.1338723 49.266508, 25.1336732 49.2665552)",,,
320315681,,Спасівська вулиця,residential,False,False,74.812,"LINESTRING (25.1355632 49.2668443, 25.1355892 49.2669122, 25.1356117 49.2670433, 25.1356905 49.2673235, 25.1357501 49.2675054)",,,
"[320315681, 320315695]",,Спасівська вулиця,residential,False,"[False, True]",574.3140000000001,"LINESTRING (25.1355632 49.2668443, 25.1355788 49.2667684, 25.1357563 49.2665105, 25.135827 49.2664159, 25.1358361 49.2663703, 25.1358357 49.2662033, 25.135765 49.265599, 25.1355901 49.2648153, 25.1355981 49.2645856, 25.1355846 49.2644103, 25.135539 49.2642241, 25.1354467 49.2641061, 25.1352966 49.2640446, 25.1351124 49.2639894, 25.1348741 49.263953, 25.1343233 49.2639103, 25.1338043 49.2638707, 25.1330506 49.2637911, 25.1326175 49.2637459, 25.1322167 49.2636713, 25.1319371 49.2635998)",,,
320315677,,вулиця Лесі Українки,residential,False,False,41.698,"LINESTRING (25.1357501 49.2675054, 25.1361347 49.2674875, 25.1363226 49.2674736)",,,
320315677,,вулиця Лесі Українки,residential,False,True,220.749,"LINESTRING (25.1357501 49.2675054, 25.1353596 49.2674876, 25.1349081 49.2674626, 25.1347187 49.2674567, 25.1343203 49.2674413, 25.1341815 49.2674291, 25.1340996 49.2673796, 25.1340543 49.2672919, 25.1340017 49.2670406, 25.1338704 49.2668751, 25.1337572 49.2666974, 25.1336719 49.2666231, 25.1336732 49.2665552)",,,
320315681,,Спасівська вулиця,residential,False,True,74.812,"LINESTRING (25.1357501 49.2675054, 25.1356905 49.2673235, 25.1356117 49.2670433, 25.1355892 49.2669122, 25.1355632 49.2668443)",,,
320315688,,вулиця Василя Стуса,residential,False,False,55.806,"LINESTRING (25.1391277 49.2677928, 25.1395233 49.2682232)",,,
320315651,,вулиця Шептицького,residential,False,False,226.63400000000001,"LINESTRING (25.1391277 49.2677928, 25.1389749 49.2676794, 25.138836 49.2675596, 25.1386467 49.2674102, 25.1385268 49.2673588, 25.1383772 49.2673356, 25.1381647 49.2673408, 25.1376888 49.2673532, 25.1374458 49.267372, 25.1363226 49.2674736)",,,
320315688,,вулиця Василя Стуса,residential,False,True,389.144,"LINESTRING (25.1391277 49.2677928, 25.139073 49.2676482, 25.1390496 49.267556, 25.1390987 49.2674624, 25.139163 49.267352, 25.1392902 49.26712, 25.1393546 49.2669619, 25.1394066 49.2668587, 25.1394529 49.2666734, 25.139453 49.2665168, 25.139469 49.2663225, 25.1394276 49.2661454, 25.1393328 49.2659721, 25.1391443 49.2657558, 25.1388584 49.2654513, 25.1386166 49.2652791, 25.1383707 49.2651256, 25.1381751 49.2649911, 25.1380036 49.2648738, 25.1378896 49.2647928, 25.1377699 49.2647297)",,,
320315688,,вулиця Василя Стуса,residential,False,True,55.806,"LINESTRING (25.1395233 49.2682232, 25.1391277 49.2677928)",,,
320316751,Т-09-03,вулиця Адама Міцкевича,secondary,False,False,140.15800000000002,"LINESTRING (25.1395233 49.2682232, 25.1397979 49.2683506, 25.1402102 49.2686215, 25.1409617 49.2690615)",,,
320316752,Т-09-03,вулиця Тараса Шевченка,secondary,False,True,221.23100000000002,"LINESTRING (25.1395233 49.2682232, 25.1391072 49.2682185, 25.1380533 49.2682586, 25.1370751 49.2681784, 25.1368571 49.2682164, 25.1366744 49.2682727, 25.1365197 49.2683075)",,,
320316752,Т-09-03,вулиця Тараса Шевченка,secondary,False,False,10.303,"LINESTRING (25.1318323 49.2687867, 25.1319477 49.2688407)",,,
320315679,,,residential,False,True,275.32,"LINESTRING (25.1318323 49.2687867, 25.1319147 49.268692, 25.132048 49.2684853, 25.1321504 49.2682911, 25.1322702 49.2679722, 25.1323958 49.2676974, 25.1324223 49.2676281, 25.1324788 49.2674806, 25.1325542 49.2672486, 25.1325813 49.2671255, 25.1325683 49.2670073, 25.1325034 49.2668002, 25.132457 49.2665836, 25.1324461 49.2664909, 25.1324492 49.2663951)",,,
320315714,,вулиця Богдана Хмельницького,residential,False,False,37.11,"LINESTRING (25.1332786 49.2688187, 25.1334309 49.2691373)",,,
320316752,Т-09-03,вулиця Тараса Шевченка,secondary,False,False,242.183,"LINESTRING (25.1332786 49.2688187, 25.1339675 49.2686688, 25.1348749 49.2685337, 25.1365197 49.2683075)",,,
320316752,Т-09-03,вулиця Тараса Шевченка,secondary,False,True,97.50500000000001,"LINESTRING (25.1332786 49.2688187, 25.1324862 49.2688853, 25.1322063 49.2688778, 25.1319477 49.2688407)",,,
320316752,Т-09-03,вулиця Тараса Шевченка,secondary,False,True,10.303,"LINESTRING (25.1319477 49.2688407, 25.1318323 49.2687867)",,,
320315650,,вулиця Івана Франка,residential,False,True,80.825,"LINESTRING (25.1319477 49.2688407, 25.1318532 49.268931, 25.1318996 49.2690861, 25.1321182 49.2695229)",,,
320316752,Т-09-03,вулиця Тараса Шевченка,secondary,False,False,97.505,"LINESTRING (25.1319477 49.2688407, 25.1322063 49.2688778, 25.1324862 49.2688853, 25.1332786 49.2688187)",,,
320315659,,,residential,False,False,137.64499999999998,"LINESTRING (25.1365274 49.268875, 25.1366477 49.2688982, 25.1370739 49.2689427, 25.1374864 49.268973, 25.1381339 49.2689927, 25.13841 49.2690047)",,,
365475943,,майдан Незалежності,residential,False,False,63.513999999999996,"LINESTRING (25.1365274 49.268875, 25.1365548 49.2687431, 25.136563 49.2684703, 25.1365197 49.2683075)",,,
365475943,,майдан Незалежності,residential,False,True,56.187,"LINESTRING (25.1365274 49.268875, 25.1364673 49.2690337, 25.136328 49.269285, 25.1362747 49.269351)",,,
320315659,,,residential,False,False,128.07999999999998,"LINESTRING (25.13841 49.2690047, 25.1388306 49.269023, 25.1394973 49.2690693, 25.1401671 49.2691138)",,,
320315659,,,residential,False,True,137.645,"LINESTRING (25.13841 49.2690047, 25.1381339 49.2689927, 25.1374864 49.268973, 25.1370739 49.2689427, 25.1366477 49.2688982, 25.1365274 49.268875)",,,
320315713,,,residential,False,False,52.367999999999995,"LINESTRING (25.13841 49.2690047, 25.1383784 49.2693172, 25.1384023 49.2694742)",,,
320315659,,,residential,False,True,60.956,"LINESTRING (25.1409617 49.2690615, 25.1407978 49.2691442, 25.1405983 49.2691424, 25.1401671 49.2691138)",,,
320316751,Т-09-03,вулиця Адама Міцкевича,secondary,False,False,77.546,"LINESTRING (25.1409617 49.2690615, 25.1417184 49.2694523, 25.1417975 49.2694961)",,,
320316751,Т-09-03,вулиця Адама Міцкевича,secondary,False,True,140.158,"LINESTRING (25.1409617 49.2690615, 25.1402102 49.2686215, 25.1397979 49.2683506, 25.1395233 49.2682232)",,,
320315659,,,residential,False,False,60.956,"LINESTRING (25.1401671 49.2691138, 25.1405983 49.2691424, 25.1407978 49.2691442, 25.1409617 49.2690615)",,,
320315659,,,residential,False,True,128.08,"LINESTRING (25.1401671 49.2691138, 25.1394973 49.2690693, 25.1388306 49.269023, 25.13841 49.2690047)",,,
320315710,,,residential,False,False,65.09700000000001,"LINESTRING (25.1401671 49.2691138, 25.1401442 49.2691861, 25.1401693 49.2694988, 25.1401925 49.2696967)",,,
320315714,,вулиця Богдана Хмельницького,residential,False,False,69.256,"LINESTRING (25.1334309 49.2691373, 25.1338093 49.2697091)",,,
320315714,,вулиця Богдана Хмельницького,residential,False,True,37.11,"LINESTRING (25.1334309 49.2691373, 25.1332786 49.2688187)",,,
320315712,,,residential,False,False,200.563,"LINESTRING (25.1334309 49.2691373, 25.1339286 49.2690165, 25.134169 49.2689736, 25.1342734 49.2690027, 25.1349444 49.2698567, 25.1351552 49.2700783)",,,
320315661,,,residential,False,False,44.08,"LINESTRING (25.1362747 49.269351, 25.1364569 49.2694351, 25.1365824 49.2695297, 25.1366604 49.2696446)",,,
365475943,,майдан Незалежності,residential,False,False,56.187,"LINESTRING (25.1362747 49.269351, 25.136328 49.269285, 25.1364673 49.2690337, 25.1365274 49.268875)",,,
"[320315696, 365475943]",С201320,"['Бережанська вулиця', 'майдан Незалежності']",residential,False,True,116.192,"LINESTRING (25.1362747 49.269351, 25.1362214 49.269417, 25.1360848 49.2695364, 25.1359564 49.2696416, 25.1357597 49.269786, 25.1352539 49.2700206, 25.1352474 49.2700194, 25.1352461 49.2700213, 25.1351552 49.2700783)",,,
320315652,С201320,,residential,False,False,132.8,"LINESTRING (25.1384023 49.2694742, 25.1388906 49.2695095, 25.1392881 49.2695781, 25.1396256 49.2696164, 25.1399029 49.2696708, 25.1400588 49.2696995, 25.1401925 49.2696967)",,,
320315652,С201320,,residential,False,True,129.132,"LINESTRING (25.1384023 49.2694742, 25.1380005 49.2694603, 25.1376083 49.2694704, 25.1373475 49.2695133, 25.1366604 49.2696446)",,,
320315713,,,residential,False,False,84.581,"LINESTRING (25.1384023 49.2694742, 25.1384171 49.2695567, 25.1386315 49.2699778, 25.1387568 49.2701969)",,,
320315713,,,residential,False,True,52.367999999999995,"LINESTRING (25.1384023 49.2694742, 25.1383784 49.2693172, 25.13841 49.2690047)",,,
320315650,,вулиця Івана Франка,residential,False,False,80.825,"LINESTRING (25.1321182 49.2695229, 25.1318996 49.2690861, 25.1318532 49.268931, 25.1319477 49.2688407)",,,
320315650,,вулиця Івана Франка,residential,False,True,69.858,"LINESTRING (25.1321182 49.2695229, 25.1324214 49.2699293, 25.1325389 49.270088)",,,
320315652,С201320,,residential,False,False,129.13199999999998,"LINESTRING (25.1366604 49.2696446, 25.1373475 49.2695133, 25.1376083 49.2694704, 25.1380005 49.2694603, 25.1384023 49.2694742)",,,
320315661,,,residential,False,False,142.426,"LINESTRING (25.1366604 49.2696446, 25.1367099 49.2697175, 25.1368973 49.2700137, 25.1369901 49.2701511, 25.1371118 49.2702328, 25.1376557 49.2705842, 25.1377823 49.2706673)",,,
320315661,,,residential,False,True,44.08,"LINESTRING (25.1366604 49.2696446, 25.1365824 49.2695297, 25.1364569 49.2694351, 25.1362747 49.269351)",,,
320315652,С201320,,residential,False,True,132.8,"LINESTRING (25.1401925 49.2696967, 25.1400588 49.2696995, 25.1399029 49.2696708, 25.1396256 49.2696164, 25.1392881 49.2695781, 25.1388906 49.2695095, 25.1384023 49.2694742)",,,
320315710,,,residential,False,False,51.507999999999996,"LINESTRING (25.1401925 49.2696967, 25.1403354 49.269979, 25.1404692 49.2701201)",,,
320315710,,,residential,False,True,65.097,"LINESTRING (25.1401925 49.2696967, 25.1401693 49.2694988, 25.1401442 49.2691861, 25.1401671 49.2691138)",,,
320315682,,,residential,False,True,101.346,"LINESTRING (25.1338093 49.2697091, 25.1325389 49.270088)",,,
320315714,,вулиця Богдана Хмельницького,residential,False,True,69.256,"LINESTRING (25.1338093 49.2697091, 25.1334309 49.2691373)",,,
320315714,,вулиця Богдана Хмельницького,residential,False,False,89.97,"LINESTRING (25.1338093 49.2697091, 25.1341981 49.270312, 25.1342845 49.2704564)",,,
320315682,,,residential,False,False,101.346,"LINESTRING (25.1325389 49.270088, 25.1338093 49.2697091)",,,
320315650,,вулиця Івана Франка,residential,False,False,69.858,"LINESTRING (25.1325389 49.270088, 25.1324214 49.2699293, 25.1321182 49.2695229)",,,
320315650,,вулиця Івана Франка,residential,False,True,117.797,"LINESTRING (25.1325389 49.270088, 25.1326427 49.2703768, 25.132793 49.2706691, 25.1329405 49.2710203, 25.133029 49.2710897)",,,
"[320315696, 365475943]",С201320,"['Бережанська вулиця', 'майдан Незалежності']",residential,False,False,116.19200000000001,"LINESTRING (25.1351552 49.2700783, 25.1352461 49.2700213, 25.1352474 49.2700194, 25.1352539 49.2700206, 25.1357597 49.269786, 25.1359564 49.2696416, 25.1360848 49.2695364, 25.1362214 49.269417, 25.1362747 49.269351)",,,
320315696,С201320,Бережанська вулиця,residential,False,True,76.14599999999999,"LINESTRING (25.1351552 49.2700783, 25.1349811 49.2701425, 25.1348461 49.2701982, 25.1344018 49.2703814, 25.1342845 49.2704564)",,,
320315712,,,residential,False,True,200.563,"LINESTRING (25.1351552 49.2700783, 25.1349444 49.2698567, 25.1342734 49.2690027, 25.134169 49.2689736, 25.1339286 49.2690165, 25.1334309 49.2691373)",,,
320315713,,,residential,False,True,84.581,"LINESTRING (25.1387568 49.2701969, 25.1386315 49.2699778, 25.1384171 49.2695567, 25.1384023 49.2694742)",,,
320315696,С201320,Бережанська вулиця,residential,False,False,76.146,"LINESTRING (25.1342845 49.2704564, 25.1344018 49.2703814, 25.1348461 49.2701982, 25.1349811 49.2701425, 25.1351552 49.2700783)",,,
320315696,С201320,Бережанська вулиця,residential,False,True,115.28200000000001,"LINESTRING (25.1342845 49.2704564, 25.1339456 49.2706007, 25.1334811 49.2708378, 25.1334195 49.2708721, 25.133029 49.2710897)",,,
320315698,,вулиця Лисенка,residential,False,True,105.976,"LINESTRING (25.1342845 49.2704564, 25.1342783 49.2705435, 25.1345737 49.2708842, 25.1346836 49.2710109, 25.1349266 49.271299)",,,
320315714,,вулиця Богдана Хмельницького,residential,False,True,89.97,"LINESTRING (25.1342845 49.2704564, 25.1341981 49.270312, 25.1338093 49.2697091)",,,
150783495,Т-20-04,вулиця Гетьмана Мазепи,secondary,False,False,204.276,"LINESTRING (25.1377823 49.2706673, 25.1379861 49.2706153, 25.1389771 49.2704281, 25.1404692 49.2701201)",,,
"[172263732, 150783495]",Т-20-04,вулиця Гетьмана Мазепи,secondary,False,True,219.426,"LINESTRING (25.1377823 49.2706673, 25.1365658 49.270953, 25.1358288 49.2710545, 25.1354857 49.2711343, 25.1352522 49.2712121, 25.1349266 49.271299)",,,
320315661,,,residential,False,True,142.426,"LINESTRING (25.1377823 49.2706673, 25.1376557 49.2705842, 25.1371118 49.2702328, 25.1369901 49.2701511, 25.1368973 49.2700137, 25.1367099 49.2697175, 25.1366604 49.2696446)",,,
320315650,,вулиця Івана Франка,residential,False,False,117.797,"LINESTRING (25.133029 49.2710897, 25.1329405 49.2710203, 25.132793 49.2706691, 25.1326427 49.2703768, 25.1325389 49.270088)",,,
320315696,С201320,Бережанська вулиця,residential,False,False,115.282,"LINESTRING (25.133029 49.2710897, 25.1334195 49.2708721, 25.1334811 49.2708378, 25.1339456 49.2706007, 25.1342845 49.2704564)",,,
320315696,С201320,Бережанська вулиця,residential,False,True,113.44800000000001,"LINESTRING (25.133029 49.2710897, 25.1328254 49.2712032, 25.1324538 49.2714207, 25.132279 49.2715722, 25.1321588 49.2717202, 25.1320507 49.2718668)",,,
"[172263732, 150783495]",Т-20-04,вулиця Гетьмана Мазепи,secondary,False,False,219.42600000000002,"LINESTRING (25.1349266 49.271299, 25.1352522 49.2712121, 25.1354857 49.2711343, 25.1358288 49.2710545, 25.1365658 49.270953, 25.1377823 49.2706673)",,,
"[789981072, 789981073, 172263732]",Т-20-04,вулиця Гетьмана Мазепи,secondary,False,True,181.364,"LINESTRING (25.1349266 49.271299, 25.1340825 49.271659, 25.1336101 49.2718277, 25.1332445 49.2719554, 25.1331754 49.2719914, 25.1329373 49.2721042, 25.132827 49.2721757)",,yes,
320315698,,вулиця Лисенка,residential,False,False,105.976,"LINESTRING (25.1349266 49.271299, 25.1346836 49.2710109, 25.1345737 49.2708842, 25.1342783 49.2705435, 25.1342845 49.2704564)",,,
320315696,С201320,Бережанська вулиця,residential,False,False,113.44800000000001,"LINESTRING (25.1320507 49.2718668, 25.1321588 49.2717202, 25.132279 49.2715722, 25.1324538 49.2714207, 25.1328254 49.2712032, 25.133029 49.2710897)",,,
233656697,Т-09-03;Т-20-04,,secondary,True,False,20.366,"LINESTRING (25.1423245 49.2695989, 25.1422602 49.2696274, 25.1421717 49.269672, 25.1420967 49.2697058)",1,,
320316751,Т-09-03,вулиця Адама Міцкевича,secondary,False,True,77.546,"LINESTRING (25.1417975 49.2694961, 25.1417184 49.2694523, 25.1409617 49.2690615)",,,
1199459740,,,secondary,True,False,15.982,"LINESTRING (25.1417975 49.2694961, 25.1418538 49.269511, 25.1419517 49.2695276, 25.1420079 49.2695379)",1,,
"[789981072, 789981073, 172263732]",Т-20-04,вулиця Гетьмана Мазепи,secondary,False,False,181.36399999999998,"LINESTRING (25.132827 49.2721757, 25.1329373 49.2721042, 25.1331754 49.2719914, 25.1332445 49.2719554, 25.1336101 49.2718277, 25.1340825 49.271659, 25.1349266 49.271299)",,yes,
"[789981074, 789981075, 498799358]",С201320,Староміська вулиця,residential,False,True,199.538,"LINESTRING (25.1416615 49.2717868, 25.1412539 49.2711687, 25.1409291 49.2706342, 25.1408798 49.2705593, 25.140838 49.270095)",,yes,
1199459742,,,primary,True,False,6.3469999999999995,"LINESTRING (25.1420079 49.2695379, 25.1420537 49.2695425, 25.1420905 49.2695545)",,,roundabout
1199459742,,,primary,True,False,3.209,"LINESTRING (25.1418753 49.2696652, 25.1418659 49.269637)",,,roundabout
1199459737,Т-20-04,вулиця Гетьмана Мазепи,secondary,True,False,18.001,"LINESTRING (25.1420578 49.2697197, 25.1419786 49.2697551, 25.1419249 49.269784, 25.1418552 49.2698128)",1,,
1199459742,,,primary,True,False,16.064,"LINESTRING (25.1420578 49.2697197, 25.1420144 49.2697252, 25.1419704 49.2697217, 25.1419301 49.2697097, 25.1418974 49.2696903, 25.1418753 49.2696652)",,,roundabout
1199459739,Т-09-03;Т-20-04,,secondary,True,False,17.762999999999998,"LINESTRING (25.1420905 49.2695545, 25.1422146 49.269586, 25.1423245 49.2695989)",1,,
1199459742,,,primary,True,False,19.534000000000002,"LINESTRING (25.1420905 49.2695545, 25.1421247 49.2695759, 25.1421452 49.2696016, 25.1421528 49.2696301, 25.1421466 49.2696588, 25.1421273 49.2696848, 25.1420967 49.2697058)",,,roundabout
1199459742,,,primary,True,False,3.218,"LINESTRING (25.1420967 49.2697058, 25.1420578 49.2697197)",,,roundabout
1199459741,Т-09-03,вулиця Адама Міцкевича,secondary,True,False,16.473,"LINESTRING (25.1418659 49.269637, 25.1418525 49.2695941, 25.1417975 49.2694961)",1,,
1199459742,,,primary,True,False,16.801,"LINESTRING (25.1418659 49.269637, 25.1418707 49.2696069, 25.1418899 49.2695794, 25.1419215 49.2695574, 25.1419623 49.269543, 25.1420079 49.2695379)",,,roundabout
