osmid,ref,highway,oneway,reversed,length,geometry,maxspeed,junction
203534160,,unclassified,False,False,112.922,"LINESTRING (25.0171973 51.0823103, 25.0177749 51.0832588)",,
203534175,,unclassified,False,True,260.862,"LINESTRING (25.0171973 51.0823103, 25.0136404 51.0830251)",,
203534189,,unclassified,False,True,170.278,"LINESTRING (25.0200591 51.082724, 25.0177749 51.0832588)",,
203534159,,unclassified,False,True,362.8570000000001,"LINESTRING (25.0200591 51.082724, 25.0197745 51.0832767, 25.0194928 51.0837338, 25.0192112 51.0839893, 25.017576 51.0848494, 25.0169344 51.0851394, 25.0168709 51.0851606)",,
203534175,,unclassified,False,False,260.862,"LINESTRING (25.0136404 51.0830251, 25.0171973 51.0823103)",,
813271081,О-031592,tertiary,False,False,123.458,"LINESTRING (25.0136404 51.0830251, 25.0140333 51.0841076)",,
813271081,О-031592,tertiary,False,True,91.777,"LINESTRING (25.0136404 51.0830251, 25.0133306 51.082223)",,
203534160,,unclassified,False,True,112.922,"LINESTRING (25.0177749 51.0832588, 25.0171973 51.0823103)",,
203534189,,unclassified,False,False,170.278,"LINESTRING (25.0177749 51.0832588, 25.0200591 51.082724)",,
203534189,,unclassified,False,True,277.878,"LINESTRING (25.0177749 51.0832588, 25.0146153 51.0839711, 25.0140333 51.0841076)",,
"[203534180, 203534173]",,unclassified,False,True,310.19800000000004,"LINESTRING (25.0212773 51.0840964, 25.0184763 51.0857379, 25.0188362 51.0860475)",,
"[203534180, 203534173]",,unclassified,False,False,310.19800000000004,"LINESTRING (25.0188362 51.0860475, 25.0184763 51.0857379, 25.0212773 51.0840964)",,
203534180,,unclassified,False,True,85.051,"LINESTRING (25.0188362 51.0860475, 25.0188441 51.0863719, 25.0186015 51.0865881, 25.0186754 51.0867578)",,
1103164634,М-19,trunk,False,False,48.155,"LINESTRING (25.0186754 51.0867578, 25.0181508 51.0870388)",50,
203534180,,unclassified,False,False,85.05099999999999,"LINESTRING (25.0186754 51.0867578, 25.0186015 51.0865881, 25.0188441 51.0863719, 25.0188362 51.0860475)",,
203534159,,unclassified,False,False,470.78700000000003,"LINESTRING (25.0089179 51.0880514, 25.0129208 51.0865351, 25.0146931 51.0858683)",,
203534159,,unclassified,False,True,171.265,"LINESTRING (25.0168709 51.0851606, 25.0146931 51.0858683)",,
305527083,,residential,False,False,73.81,"LINESTRING (25.0168709 51.0851606, 25.0172317 51.0857845)",,
203534159,,unclassified,False,False,362.857,"LINESTRING (25.0168709 51.0851606, 25.0169344 51.0851394, 25.017576 51.0848494, 25.0192112 51.0839893, 25.0194928 51.0837338, 25.0197745 51.0832767, 25.0200591 51.082724)",,
305527083,,residential,False,True,73.81,"LINESTRING (25.0172317 51.0857845, 25.0168709 51.0851606)",,
1062969771,,trunk,True,False,15.748,"LINESTRING (25.0176156 51.0873045, 25.0174987 51.0874256)",,
1103164634,М-19,trunk,False,True,47.669,"LINESTRING (25.0176156 51.0873045, 25.017944 51.0871495, 25.0181508 51.0870388)",50,
1025839551,М-19,trunk,False,True,51.632999999999996,"LINESTRING (25.0164287 51.0879276, 25.0167772 51.0877454, 25.0169967 51.0876304)",50,
1025839552,,trunk,True,False,9.897,"LINESTRING (25.017321 51.0876033, 25.0172501 51.0876034, 25.0171828 51.0875896)",,roundabout
1062969775,,trunk,True,False,13.767,"LINESTRING (25.0171828 51.0875896, 25.0169967 51.0876304)",,
1025839552,,trunk,True,False,9.904,"LINESTRING (25.0171828 51.0875896, 25.0171257 51.0875631, 25.0170848 51.0875268)",,roundabout
1025839552,,trunk,True,False,10.507000000000001,"LINESTRING (25.017269 51.0873255, 25.0173439 51.0873301, 25.017412 51.0873501)",,roundabout
1062969772,,trunk,True,False,15.097,"LINESTRING (25.017412 51.0873501, 25.0176156 51.0873045)",,
1025839552,,trunk,True,False,10.501000000000001,"LINESTRING (25.017412 51.0873501, 25.0174656 51.0873832, 25.0174987 51.0874256)",,roundabout
1025839552,,trunk,True,False,9.902000000000001,"LINESTRING (25.0170848 51.0875268, 25.0170641 51.0874842, 25.0170657 51.0874397)",,roundabout
1062969777,,tertiary,True,False,20.971,"LINESTRING (25.0170657 51.0874397, 25.0168562 51.0873046)",,
1025839552,,trunk,True,False,20.407999999999998,"LINESTRING (25.0170657 51.0874397, 25.0170896 51.0873977, 25.0171331 51.0873626, 25.017196 51.0873367, 25.017269 51.0873255)",,roundabout
1025839552,,trunk,True,False,10.494,"LINESTRING (25.0174987 51.0874256, 25.0175075 51.0874725, 25.017491 51.0875185)",,roundabout
1062969774,,tertiary,True,False,14.878,"LINESTRING (25.017491 51.0875185, 25.0175566 51.0876458)",,
1025839552,,trunk,True,False,15.76,"LINESTRING (25.017491 51.0875185, 25.017451 51.0875585, 25.0173921 51.0875879, 25.017321 51.0876033)",,roundabout
1062969773,,tertiary,True,False,17.121,"LINESTRING (25.0175566 51.0876458, 25.017321 51.0876033)",,
1062969776,,trunk,True,False,13.06,"LINESTRING (25.0169967 51.0876304, 25.0170848 51.0875268)",,
1025839551,М-19,trunk,False,False,51.632999999999996,"LINESTRING (25.0169967 51.0876304, 25.0167772 51.0877454, 25.0164287 51.0879276)",50,
