osmid,name,highway,maxspeed,oneway,reversed,length,ref,lanes,geometry,bridge
203540233,вулиця Степана Бандери,residential,50,False,True,15.111,,,"LINESTRING (25.6110936 49.5019111, 25.6112705 49.5019837)",
319545512,вулиця Національного Відродження,tertiary,,False,True,17.052,С201507,,"LINESTRING (25.6110936 49.5019111, 25.6108847 49.5018396)",
"[355200284, 355200286]",Микулинецька вулиця,trunk,40,False,False,513.3149999999999,М-19,"['4', '5']","LINESTRING (25.6110936 49.5019111, 25.610676 49.5024916, 25.6104799 49.5027775, 25.6099669 49.5035254, 25.609629 49.5041294, 25.6093665 49.5046896, 25.6092066 49.5051128, 25.6090526 49.5055431, 25.6089026 49.5060467, 25.6088476 49.5062691)",
203540255,Підгірна вулиця,residential,50,False,False,195.01500000000001,,,"LINESTRING (25.6136242 49.5000972, 25.6136471 49.5004241, 25.6137661 49.5010453, 25.613853 49.5012995, 25.6139446 49.5015729, 25.6140087 49.501778, 25.6140199 49.5018286)",
203540225,вулиця Миру,residential,50,False,False,108.113,,,"LINESTRING (25.618187 49.5004163, 25.6167618 49.500714)",
203540225,вулиця Миру,residential,50,False,True,108.113,,,"LINESTRING (25.6167618 49.500714, 25.618187 49.5004163)",
203540225,вулиця Миру,residential,50,False,False,123.80799999999999,,,"LINESTRING (25.6167618 49.500714, 25.6159785 49.5009247, 25.6153353 49.5013019)",
203540225,вулиця Миру,residential,50,False,False,111.74900000000001,,,"LINESTRING (25.6153353 49.5013019, 25.6148262 49.5015363, 25.6140199 49.5018286)",
203540225,вулиця Миру,residential,50,False,True,123.80799999999999,,,"LINESTRING (25.6153353 49.5013019, 25.6159785 49.5009247, 25.6167618 49.500714)",
"[372104896, 203540225, 372104897]",вулиця Миру,residential,50,False,False,85.53,,,"LINESTRING (25.6140199 49.5018286, 25.6138849 49.5018731, 25.6135416 49.5019727, 25.6132293 49.5020934, 25.6131612 49.5021532, 25.6130643 49.502251)",yes
203540225,вулиця Миру,residential,50,False,True,111.74900000000001,,,"LINESTRING (25.6140199 49.5018286, 25.6148262 49.5015363, 25.6153353 49.5013019)",
203540255,Підгірна вулиця,residential,50,False,True,195.015,,,"LINESTRING (25.6140199 49.5018286, 25.6140087 49.501778, 25.6139446 49.5015729, 25.613853 49.5012995, 25.6137661 49.5010453, 25.6136471 49.5004241, 25.6136242 49.5000972)",
319545512,вулиця Національного Відродження,tertiary,,False,False,17.052,С201507,,"LINESTRING (25.6108847 49.5018396, 25.6110936 49.5019111)",
203540205,,residential,50,False,True,120.692,,,"LINESTRING (25.6108847 49.5018396, 25.6108592 49.5018787, 25.6108335 49.5019165, 25.6107726 49.5020085, 25.6107452 49.502052, 25.6107177 49.5020946, 25.6106698 49.5021707, 25.6105746 49.5023203, 25.6105273 49.5023943, 25.6104844 49.5024692, 25.61035 49.5026752, 25.6102455 49.5028424)",
319545512,вулиця Національного Відродження,tertiary,,False,True,165.96800000000002,С201507,,"LINESTRING (25.6108847 49.5018396, 25.6107704 49.5018049, 25.6105832 49.5017577, 25.6105294 49.5017455, 25.609979 49.5016204, 25.6096777 49.5015517, 25.6093779 49.5014674, 25.6090801 49.5013571, 25.6088112 49.5012195)",
203540233,вулиця Степана Бандери,residential,50,False,False,15.111,,,"LINESTRING (25.6112705 49.5019837, 25.6110936 49.5019111)",
203540233,вулиця Степана Бандери,residential,50,False,True,134.978,,,"LINESTRING (25.6112705 49.5019837, 25.6113512 49.5020169, 25.611375 49.5020283, 25.6117083 49.5021334, 25.6120513 49.5021985, 25.6124073 49.5022174, 25.6130643 49.502251)",
203540233,вулиця Степана Бандери,residential,50,False,False,134.978,,,"LINESTRING (25.6130643 49.502251, 25.6124073 49.5022174, 25.6120513 49.5021985, 25.6117083 49.5021334, 25.611375 49.5020283, 25.6113512 49.5020169, 25.6112705 49.5019837)",
"[372104896, 372104897, 203540225]",вулиця Миру,residential,50,False,True,85.53,,,"LINESTRING (25.6130643 49.502251, 25.6131612 49.5021532, 25.6132293 49.5020934, 25.6135416 49.5019727, 25.6138849 49.5018731, 25.6140199 49.5018286)",yes
