osmid,name,highway,oneway,reversed,length,ref,geometry
281794483,Заводська вулиця,residential,False,True,270.394,,"LINESTRING (35.5171252 48.1108967, 35.5135578 48.1104072)"
808727346,,secondary,False,True,655.953,Т-04-45,"LINESTRING (35.5171252 48.1108967, 35.5168006 48.1119515, 35.5161327 48.1143028, 35.5154729 48.1166916)"
686185135,,unclassified,False,False,136.393,,"LINESTRING (35.5135817 48.1169741, 35.5118272 48.11661)"
686185135,,unclassified,False,True,151.642,,"LINESTRING (35.5135817 48.1169741, 35.5145538 48.1166139, 35.5149177 48.1166147, 35.5154729 48.1166916)"
686185135,,unclassified,False,False,151.642,,"LINESTRING (35.5154729 48.1166916, 35.5149177 48.1166147, 35.5145538 48.1166139, 35.5135817 48.1169741)"
808727346,,secondary,False,False,655.953,Т-04-45,"LINESTRING (35.5154729 48.1166916, 35.5161327 48.1143028, 35.5168006 48.1119515, 35.5171252 48.1108967)"
686185135,,unclassified,False,True,136.393,,"LINESTRING (35.5118272 48.11661, 35.5135817 48.1169741)"
"[808444324, 808444317]",Садова вулиця,"['unclassified', 'residential']",False,"[False, True]",706.2669999999999,,"LINESTRING (35.5118272 48.11661, 35.5117017 48.1164642, 35.5122113 48.1148598, 35.5127424 48.1132337, 35.5133064 48.1111413, 35.5135578 48.1104072)"
281794483,Заводська вулиця,residential,False,False,270.394,,"LINESTRING (35.5135578 48.1104072, 35.5171252 48.1108967)"
"[808444324, 808444317]",Садова вулиця,"['residential', 'unclassified']",False,"[False, True]",706.2669999999999,,"LINESTRING (35.5135578 48.1104072, 35.5133064 48.1111413, 35.5127424 48.1132337, 35.5122113 48.1148598, 35.5117017 48.1164642, 35.5118272 48.11661)"
