osmid,highway,oneway,reversed,length,geometry,ref,name,lanes,maxspeed
370556649,residential,False,False,257.132,"LINESTRING (29.2446933 46.3029551, 29.2443372 46.3029931, 29.2441235 46.3030415, 29.2439229 46.3031005, 29.2428372 46.3034591, 29.2416787 46.3039252)",,,,
370556649,residential,False,True,154.365,"LINESTRING (29.2399056 46.3045785, 29.2416787 46.3039252)",,,,
370557127,residential,False,False,211.037,"LINESTRING (29.2399056 46.3045785, 29.2387717 46.3028498)",,,,
370557127,residential,False,True,211.037,"LINESTRING (29.2387717 46.3028498, 29.2399056 46.3045785)",,,,
823367882,tertiary,False,True,145.924,"LINESTRING (29.2387717 46.3028498, 29.240419 46.3021963)",О-162337,вулиця Миру,,
370556649,residential,False,False,154.365,"LINESTRING (29.2416787 46.3039252, 29.2399056 46.3045785)",,,,
370556649,residential,False,True,257.132,"LINESTRING (29.2416787 46.3039252, 29.2428372 46.3034591, 29.2439229 46.3031005, 29.2441235 46.3030415, 29.2443372 46.3029931, 29.2446933 46.3029551)",,,,
370557888,residential,False,False,138.95999999999998,"LINESTRING (29.2416787 46.3039252, 29.2413715 46.3034767, 29.241279 46.3032244, 29.2409323 46.3027932)",,Будишівська вулиця,1,50
383636403,residential,False,True,292.174,"LINESTRING (29.2427013 46.2995747, 29.2411564 46.3002407, 29.2394746 46.3009656)",,,,
383636400,residential,False,True,118.461,"LINESTRING (29.2386919 46.3000477, 29.2394746 46.3009656)",,Будишівська вулиця,,
383636400,residential,False,False,118.461,"LINESTRING (29.2394746 46.3009656, 29.2386919 46.3000477)",,Будишівська вулиця,,
383636400,residential,False,True,154.889,"LINESTRING (29.2394746 46.3009656, 29.240419 46.3021963)",,Будишівська вулиця,,
383636403,residential,False,False,292.174,"LINESTRING (29.2394746 46.3009656, 29.2411564 46.3002407, 29.2427013 46.2995747)",,,,
383636400,residential,False,False,154.889,"LINESTRING (29.240419 46.3021963, 29.2394746 46.3009656)",,Будишівська вулиця,,
823367882,tertiary,False,False,145.924,"LINESTRING (29.240419 46.3021963, 29.2387717 46.3028498)",О-162337,вулиця Миру,,
370557888,residential,False,True,138.95999999999998,"LINESTRING (29.2409323 46.3027932, 29.241279 46.3032244, 29.2413715 46.3034767, 29.2416787 46.3039252)",,Будишівська вулиця,1,50
